Lineage,date,total_count,lineage_count,total_count_rolling,lineage_count_rolling,proportion,proportion_ci_lower,proportion_ci_upper
P.1,2020-04-29,1548,0,1362.71428571429,0.142857142857143,0.000104832791697243,3.60193993688741e-07,0.00184091702279369
P.1,2020-04-30,1559,0,1359.42857142857,0,0,3.6125397210817e-07,0.0018463294674255
P.1,2020-05-01,1411,0,1351.14285714286,0,0,3.63392755568865e-07,0.0018572503995511
P.1,2020-05-02,941,0,1345.14285714286,0,0,3.65013536881822e-07,0.00186552625955272
P.1,2020-05-03,770,0,1329.42857142857,0,0,3.69407153813137e-07,0.00188796013082727
P.1,2020-05-04,1476,0,1304.14285714286,0,0,3.76487987065254e-07,0.00192411390631125
P.1,2020-05-05,1233,0,1276.85714285714,0,0,3.84446627355764e-07,0.00196474808263461
P.1,2020-05-06,1103,0,1213.28571428571,0,0,4.04726518683732e-07,0.00206828300035372
P.1,2020-05-07,1158,0,1156,0,0,4.2467843705038e-07,0.00217013303743817
P.1,2020-05-08,1029,0,1101.42857142857,0,0,4.45888251039995e-07,0.00227839294995239
P.1,2020-05-09,777,0,1078,0,0,4.55399428310545e-07,0.00232693643641872
P.1,2020-05-10,563,0,1048.42857142857,0,0,4.68432558654351e-07,0.00239345155751217
P.1,2020-05-11,1159,0,1003.14285714286,0,0,4.89443731044528e-07,0.00250067361053753
P.1,2020-05-12,1061,0,978.571428571429,0,0,5.014392846251e-07,0.00256188291784866
P.1,2020-05-13,1088,0,976.428571428571,0,0,5.02980198711601e-07,0.00256974541605339
P.1,2020-05-14,1221,0,985.428571428571,0,0,4.98385608131767e-07,0.00254630138200137
P.1,2020-05-15,2122,1,1141.57142857143,0.142857142857143,0.000125140783381304,4.29883511735303e-07,0.00219670205857612
P.1,2020-05-16,622,0,1119.42857142857,0.142857142857143,0.000127616130678918,4.38717389879139e-07,0.00224179249093113
P.1,2020-05-17,581,0,1122,0.142857142857143,0.000127323656735421,4.3754461035892e-07,0.0022358064337767
P.1,2020-05-18,1306,0,1143,0.142857142857143,0.000124984376952881,4.29507493017914e-07,0.00219478271515185
P.1,2020-05-19,1189,0,1161.28571428571,0.142857142857143,0.000123016361176036,4.22849897427739e-07,0.00216079918829614
P.1,2020-05-20,912,0,1136.14285714286,0.142857142857143,0.000125738714950333,4.32153523076052e-07,0.00220828898671585
P.1,2020-05-21,882,0,1087.71428571429,0.142857142857143,0.000131337010769635,4.51214734524001e-07,0.00230557873767452
P.1,2020-05-22,950,0,920.285714285714,0,0,5.33588057003673e-07,0.00272590885580707
P.1,2020-05-23,510,0,904.285714285714,0,0,5.43029479118149e-07,0.00277407471960282
P.1,2020-05-24,474,0,889,0,0,5.52189377119395e-07,0.00282080215160997
P.1,2020-05-25,746,0,809,0,0,6.06777122243091e-07,0.00309922548133675
P.1,2020-05-26,878,0,764.571428571429,0,0,6.41665305241754e-07,0.0032771310037665
P.1,2020-05-27,893,0,761.857142857143,0,0,6.44190716968858e-07,0.00329000761876618
P.1,2020-05-28,704,0,736.428571428572,0,0,6.6693971684194e-07,0.0034059931327819
P.1,2020-05-29,685,0,698.571428571429,0,0,7.02230039020514e-07,0.00358589372617005
P.1,2020-05-30,440,0,688.571428571429,0,0,7.1241835526541e-07,0.0036378249874226
P.1,2020-05-31,395,0,677.285714285714,0,0,7.25041487060341e-07,0.0037021630873026
P.1,2020-06-01,882,0,696.714285714286,0,0,7.04244322853123e-07,0.00359616102495836
P.1,2020-06-02,865,0,694.857142857143,0,0,7.06270195513007e-07,0.00360648728812138
P.1,2020-06-03,790,0,680.142857142857,0,0,7.21843951768766e-07,0.00368586615017502
P.1,2020-06-04,799,0,693.714285714286,0,0,7.07287508951373e-07,0.00361167269030369
P.1,2020-06-05,725,0,699.428571428572,0,0,7.02230039020514e-07,0.00358589372617005
P.1,2020-06-06,463,0,702.714285714286,0,0,6.98235842334078e-07,0.0035655340130301
P.1,2020-06-07,514,0,719.714285714286,0,0,6.81755448267506e-07,0.00348152371151686
P.1,2020-06-08,1058,0,744.857142857143,0,0,6.58885433322105e-07,0.00336493000436659
P.1,2020-06-09,969,0,759.714285714286,0,0,6.45885397505271e-07,0.00329864839328195
P.1,2020-06-10,966,0,784.857142857143,0,0,6.25322356149646e-07,0.00319379725767285
P.1,2020-06-11,1229,0,846.285714285714,0,0,5.80247438336394e-07,0.00296392125082903
P.1,2020-06-12,1107,0,900.857142857143,0,0,5.44837066210939e-07,0.00278329594579271
P.1,2020-06-13,919,0,966,0,0,5.08185684221762e-07,0.00259630589377997
P.1,2020-06-14,752,0,1000,0,0,4.90911694794124e-07,0.00250816434142244
P.1,2020-06-15,2354,0,1185.14285714286,0,0,4.14287657411206e-07,0.00211709175122529
P.1,2020-06-16,1908,0,1319.28571428571,0,0,3.72207283217642e-07,0.00190225736881873
P.1,2020-06-17,1295,0,1366.28571428571,0,0,3.59403082984216e-07,0.001836878468246
P.1,2020-06-18,1392,0,1389.57142857143,0,0,3.53198679323767e-07,0.00180519692601306
P.1,2020-06-19,1514,0,1447.71428571429,0,0,3.39053663404577e-07,0.00173296448152566
P.1,2020-06-20,920,0,1447.85714285714,0,0,3.39053663404577e-07,0.00173296448152566
P.1,2020-06-21,873,0,1465.14285714286,0,0,3.35119924355237e-07,0.00171287565819779
P.1,2020-06-22,1205,0,1301,0,0,3.77355970701624e-07,0.00192854562309146
P.1,2020-06-23,1364,0,1223.28571428571,0,0,4.0141790294178e-07,0.00205139225945479
P.1,2020-06-24,1430,0,1242.57142857143,0,0,3.94960347225907e-07,0.00201842511142232
P.1,2020-06-25,1224,0,1218.57142857143,0,0,4.0273483648404e-07,0.00205811534194335
P.1,2020-06-26,1183,0,1171.28571428571,0,0,4.19239653762396e-07,0.00214237030764383
P.1,2020-06-27,681,0,1137.14285714286,0,0,4.31773524476707e-07,0.00220634935094515
P.1,2020-06-28,632,0,1102.71428571429,0,0,4.45079933561587e-07,0.00227426732143298
P.1,2020-06-29,1418,0,1133.14285714286,0,0,4.33297542690486e-07,0.00221412841008459
P.1,2020-06-30,1334,0,1128.85714285714,0,0,4.34832357574824e-07,0.00222196251748328
P.1,2020-07-01,1357,0,1118.42857142857,0,0,4.39109714735605e-07,0.0022437949727096
P.1,2020-07-02,1528,0,1161.85714285714,0,0,4.22486077432814e-07,0.00215894204506601
P.1,2020-07-03,1208,0,1165.42857142857,0,0,4.21398364146241e-07,0.00215338972002447
P.1,2020-07-04,854,0,1190.14285714286,0,0,4.12547319021751e-07,0.00210820765841521
P.1,2020-07-05,630,0,1189.85714285714,0,0,4.12547319021751e-07,0.00210820765841521
P.1,2020-07-06,1391,0,1186,0,0,4.13938416058575e-07,0.0021153089476291
P.1,2020-07-07,1413,0,1197.28571428571,0,0,4.1013526597004e-07,0.00209589446066775
P.1,2020-07-08,1369,0,1199,0,0,4.09451279873608e-07,0.00209240277843621
P.1,2020-07-09,1198,0,1151.85714285714,0,0,4.26152694639375e-07,0.00217765837706602
P.1,2020-07-10,1362,0,1173.85714285714,0,0,4.18168571248105e-07,0.00213690278523878
P.1,2020-07-11,805,0,1166.85714285714,0,0,4.20676328153886e-07,0.00214970400879056
P.1,2020-07-12,724,0,1180.28571428571,0,0,4.16042741302196e-07,0.00212605103689514
P.1,2020-07-13,1671,0,1220.28571428571,0,0,4.02404793674988e-07,0.00205643044337862
P.1,2020-07-14,1633,0,1251.71428571429,0,0,3.92121742883874e-07,0.00200393310879078
P.1,2020-07-15,2903,0,1470.85714285714,0,0,3.33753250333343e-07,0.00170589623105147
P.1,2020-07-16,1456,0,1507.71428571429,0,0,3.25565703237046e-07,0.00166408246713774
P.1,2020-07-17,1648,0,1548.57142857143,0,0,3.16949797886053e-07,0.00162007918865834
P.1,2020-07-18,1184,0,1602.71428571429,0,0,3.06274428454579e-07,0.00156555509491845
P.1,2020-07-19,919,0,1630.57142857143,0,0,3.01017305081627e-07,0.00153870341830799
P.1,2020-07-20,1761,0,1643.42857142857,0,0,2.98819096021552e-07,0.00152747546719252
P.1,2020-07-21,1777,0,1664,0,0,2.9504850870114e-07,0.0015082158721152
P.1,2020-07-22,1601,0,1478,0,0,3.32172819220061e-07,0.00169782511327471
P.1,2020-07-23,1543,0,1490.42857142857,0,0,3.29498051187276e-07,0.00168416516787299
P.1,2020-07-24,1378,0,1451.85714285714,0,0,3.3811979225043e-07,0.00172819542377664
P.1,2020-07-25,989,0,1424,0,0,3.44767046779063e-07,0.0017621408747601
P.1,2020-07-26,670,0,1388.42857142857,0,0,3.53707519381993e-07,0.0018077952535089
P.1,2020-07-27,1996,0,1422,0,0,3.45251865870352e-07,0.00176461664915068
P.1,2020-07-28,1531,0,1386.85714285714,0,0,3.53962489608446e-07,0.00180909722422092
P.1,2020-07-29,1565,0,1381.71428571429,0,0,3.55242874541603e-07,0.00181563530974547
P.1,2020-07-30,1551,0,1382.85714285714,0,0,3.54986057047014e-07,0.00181432391478502
P.1,2020-07-31,1419,0,1388.71428571429,0,0,3.5345291621854e-07,0.00180649515545147
P.1,2020-08-01,1089,0,1403,0,0,3.4992657394031e-07,0.00178848817152694
P.1,2020-08-02,921,0,1438.85714285714,0,0,3.41173852641692e-07,0.00174379169883429
P.1,2020-08-03,1713,0,1398.42857142857,0,0,3.51177875571713e-07,0.00179487788009379
P.1,2020-08-04,1481,0,1391.28571428571,0,0,3.52944807910205e-07,0.0018039005611662
P.1,2020-08-05,1492,0,1380.85714285714,0,0,3.55500063900057e-07,0.00181694860182999
P.1,2020-08-06,1548,0,1380.42857142857,0,0,3.55757625927534e-07,0.0018182637951612
P.1,2020-08-07,1333,1,1368.14285714286,0.142857142857143,0.000104416831993317,3.58877735996904e-07,0.00183419592825105
P.1,2020-08-08,798,0,1326.57142857143,0.142857142857143,0.000107688994184794,3.69963804138801e-07,0.00189080235941583
P.1,2020-08-09,908,0,1324.71428571429,0.142857142857143,0.000107839965491211,3.70522134600361e-07,0.0018936531585674
P.1,2020-08-10,1930,0,1355.71428571429,0.142857142857143,0.000105374077976818,3.62053059061232e-07,0.00185040973289536
P.1,2020-08-11,1624,0,1376.14285714286,0.142857142857143,0.000103809820409011,3.56791616993333e-07,0.00182354366374871
P.1,2020-08-12,1433,0,1367.71428571429,0.142857142857143,0.000104449550866931,3.58877735996904e-07,0.00183419592825105
P.1,2020-08-13,1437,0,1351.85714285714,0.142857142857143,0.000105674733171299,3.63124023694867e-07,0.00185587822299545
P.1,2020-08-14,1309,0,1348.42857142857,0,0,3.64201343019546e-07,0.00186137913079552
P.1,2020-08-15,2659,0,1614.28571428571,0,0,3.04187379906462e-07,0.0015548952160515
P.1,2020-08-16,649,0,1577.28571428571,0,0,3.11323173866953e-07,0.00159134176499059
P.1,2020-08-17,1923,0,1576.28571428571,0,0,3.11520682586033e-07,0.00159235053517143
P.1,2020-08-18,1431,0,1548.71428571429,0,0,3.16949797886053e-07,0.00162007918865834
P.1,2020-08-19,1366,0,1539.14285714286,0,0,3.19008915893324e-07,0.00163059572275799
P.1,2020-08-20,1526,0,1551.85714285714,0,0,3.1633723598124e-07,0.00161695062964625
P.1,2020-08-21,1324,0,1554,0,0,3.15930175111942e-07,0.00161487162790275
P.1,2020-08-22,696,1,1273.57142857143,0.142857142857143,0.000112170499158721,3.85351739865311e-07,0.00196936918199645
P.1,2020-08-23,600,0,1266.57142857143,0.142857142857143,0.000112790435371081,3.8748033450194e-07,0.00198023674916078
P.1,2020-08-24,1680,1,1231.85714285714,0.285714285714286,0.000231937840658703,3.98486062602926e-07,0.00203642474742441
P.1,2020-08-25,1381,0,1224.71428571429,0.285714285714286,0.000233290563396711,4.00762660656914e-07,0.00204804716266455
P.1,2020-08-26,1700,0,1272.42857142857,0.285714285714286,0.000224542494667116,3.85957519625655e-07,0.00197246201037033
P.1,2020-08-27,1426,0,1258.14285714286,0.285714285714286,0.000227092085840808,3.90251899923849e-07,0.001994386834576
P.1,2020-08-28,1298,0,1254.42857142857,0.285714285714286,0.000227764491515773,3.91496474156738e-07,0.00200074087936094
P.1,2020-08-29,819,0,1272,0.142857142857143,0.000112309074573226,3.85957519625655e-07,0.00197246201037033
P.1,2020-08-30,895,0,1314.14285714286,0.142857142857143,0.000108707468203066,3.7362332735038e-07,0.0019094874995471
P.1,2020-08-31,2270,0,1398.42857142857,0,0,3.51177875571713e-07,0.00179487788009379
P.1,2020-09-01,1579,0,1426.71428571429,0,0,3.44042365798189e-07,0.00175844021157427
P.1,2020-09-02,1342,0,1375.57142857143,0,0,3.56791616993333e-07,0.00182354366374871
P.1,2020-09-03,1434,0,1376.71428571429,0,0,3.56532556151207e-07,0.00182222082400269
P.1,2020-09-04,1265,0,1372,0,0,3.578316360588e-07,0.0018288542849592
P.1,2020-09-05,684,0,1352.71428571429,0,0,3.62855688984387e-07,0.00185450807253057
P.1,2020-09-06,427,0,1285.85714285714,0,0,3.81756622415543e-07,0.00195101399512874
P.1,2020-09-07,1471,0,1171.71428571429,0,0,4.18882017125082e-07,0.00214054469409024
P.1,2020-09-08,1348,0,1138.71428571429,0,0,4.31015528583289e-07,0.00220248028347284
P.1,2020-09-09,2074,0,1243.28571428571,0,0,3.94960347225907e-07,0.00201842511142232
P.1,2020-09-10,2229,0,1356.85714285714,0,0,3.61786304240384e-07,0.00184904764207764
P.1,2020-09-11,1347,1,1368.57142857143,0.142857142857143,0.000104384133611691,3.58615638016281e-07,0.00183285759425333
P.1,2020-09-12,552,0,1349.71428571429,0.142857142857143,0.00010584250635055,3.63661885489362e-07,0.0018586246066948
P.1,2020-09-13,481,0,1357.42857142857,0.142857142857143,0.000105241001894338,3.61786304240384e-07,0.00184904764207764
P.1,2020-09-14,2104,0,1447.85714285714,0.142857142857143,9.86679822397632e-05,3.39053663404577e-07,0.00173296448152566
P.1,2020-09-15,2502,0,1612.71428571429,0.142857142857143,8.8581805297192e-05,3.04375935509476e-07,0.00155585829362176
P.1,2020-09-16,2296,0,1644.42857142857,0.142857142857143,8.68734254191643e-05,2.98637360249119e-07,0.00152654719661468
P.1,2020-09-17,1377,0,1522.71428571429,0.142857142857143,9.38174312787316e-05,3.22359739259549e-07,0.00164770914732015
P.1,2020-09-18,1626,0,1562.57142857143,0,0,3.14111290700626e-07,0.00160558189833371
P.1,2020-09-19,1009,0,1627.85714285714,0,0,3.01571920009704e-07,0.00154153624507707
P.1,2020-09-20,902,0,1688,0,0,2.90854128117198e-07,0.00148679116811462
P.1,2020-09-21,2821,0,1790.42857142857,0,0,2.7428263452459e-07,0.00140214024193158
P.1,2020-09-22,1412,0,1634.71428571429,0,0,3.00280984023133e-07,0.00153494247213796
P.1,2020-09-23,1832,0,1568.42857142857,0,0,3.13109820164994e-07,0.00160046697322086
P.1,2020-09-24,3038,0,1805.71428571429,0,0,2.71853003259716e-07,0.00138972853441415
P.1,2020-09-25,1694,0,1815.42857142857,0,0,2.70505157701705e-07,0.00138284303424416
P.1,2020-09-26,837,0,1790.85714285714,0,0,2.74129510956743e-07,0.00140135801875781
P.1,2020-09-27,1203,0,1833.85714285714,0,0,2.67703142046899e-07,0.0013685287206482
P.1,2020-09-28,1811,0,1689.57142857143,0,0,2.90509973016194e-07,0.00148503321921168
P.1,2020-09-29,1715,0,1732.85714285714,0,0,2.83302745664871e-07,0.00144821789355314
P.1,2020-09-30,1750,0,1721.14285714286,0,0,2.85277840735803e-07,0.00145830703570326
P.1,2020-10-01,2568,1,1654,0.142857142857143,8.63707030575229e-05,2.96832087110237e-07,0.00151732616968268
P.1,2020-10-02,1844,0,1675.42857142857,0.142857142857143,8.52660300136426e-05,2.93111166187387e-07,0.00149832007236867
P.1,2020-10-03,1464,0,1765,0.142857142857143,8.09388911371914e-05,2.78167106850472e-07,0.00142198364637098
P.1,2020-10-04,920,0,1724.57142857143,0.142857142857143,8.28363154406892e-05,2.84616422868453e-07,0.00145492840519206
P.1,2020-10-05,3323,0,1940.57142857143,0.142857142857143,7.36160188457008e-05,2.52947581409052e-07,0.00129314541345252
P.1,2020-10-06,2841,0,2101.42857142857,0.142857142857143,6.79809653297077e-05,2.33686851985832e-07,0.00119473750902767
P.1,2020-10-07,2655,0,2230.71428571429,0.142857142857143,6.4040986231188e-05,2.20071485255491e-07,0.00112516733140295
P.1,2020-10-08,2486,0,2219,0,0,2.21261462723704e-07,0.00113124792961768
P.1,2020-10-09,2269,0,2279.71428571429,0,0,2.15342397881911e-07,0.00110100207088386
P.1,2020-10-10,1213,0,2243.85714285714,0,0,2.18796703497615e-07,0.00111865335551317
P.1,2020-10-11,1240,0,2289.57142857143,0,0,2.14402140825046e-07,0.00109619736241678
P.1,2020-10-12,3686,0,2341.42857142857,0,0,2.09731769052442e-07,0.00107233144549141
P.1,2020-10-13,2096,0,2235,0,0,2.19677665397441e-07,0.00112315496556079
P.1,2020-10-14,2490,1,2211.42857142857,0.142857142857143,6.45994832041344e-05,2.22061956327295e-07,0.00113533830555509
P.1,2020-10-15,4854,0,2549.71428571429,0.142857142857143,5.6028686687584e-05,1.92543675699318e-07,0.000984494211033926
P.1,2020-10-16,2377,0,2565.14285714286,0.142857142857143,5.56916907997327e-05,1.91417799145922e-07,0.000978740314261746
P.1,2020-10-17,1640,0,2626.14285714286,0.142857142857143,5.43980851874014e-05,1.86971731729835e-07,0.000956017949730014
P.1,2020-10-18,1123,0,2609.42857142857,0.142857142857143,5.47465235957517e-05,1.88189905193669e-07,0.000962243678544074
P.1,2020-10-19,3433,0,2573.28571428571,0.142857142857143,5.55154610559041e-05,1.90822698696165e-07,0.000975698984718363
P.1,2020-10-20,3099,0,2716.57142857143,0.142857142857143,5.25872949095499e-05,1.80710097393421e-07,0.000924015953143561
P.1,2020-10-21,3850,0,2910.85714285714,0,0,1.68667931426769e-07,0.000862467901408159
P.1,2020-10-22,3638,0,2737.14285714286,0,0,1.79389720520456e-07,0.000917267632622723
P.1,2020-10-23,2505,0,2755.42857142857,0,0,1.78217770730846e-07,0.000911277870621026
P.1,2020-10-24,1839,0,2783.85714285714,0,0,1.76361502489778e-07,0.000901790526366417
P.1,2020-10-25,1040,0,2772,0,0,1.77124903274319e-07,0.000905692261107889
P.1,2020-10-26,5266,2,3033.85714285714,0.285714285714286,9.41752601591562e-05,1.61830606306215e-07,0.000827520337961921
P.1,2020-10-27,2634,0,2967.42857142857,0.285714285714286,9.62834585018294e-05,1.65484713526783e-07,0.000846197698083597
P.1,2020-10-28,1943,0,2695,0.285714285714286,0.000106016432547045,1.82185144882847e-07,0.000931554726574174
P.1,2020-10-29,2886,0,2587.57142857143,0.285714285714286,0.000110417931872136,1.89716800818278e-07,0.000970047141370019
P.1,2020-10-30,2877,0,2640.71428571429,0.285714285714286,0.000108195834460373,1.85909895216334e-07,0.000950591181772694
P.1,2020-10-31,1553,0,2599.85714285714,0.285714285714286,0.000109896148140008,1.88841269090504e-07,0.000965572593273648
P.1,2020-11-01,3034,0,2884.71428571429,0.285714285714286,9.90442232456792e-05,1.70187857191634e-07,0.000870236519380447
P.1,2020-11-02,6211,0,3019.71428571429,0,0,1.62580752253055e-07,0.000831354612423092
P.1,2020-11-03,3401,0,3129.28571428571,0,0,1.56917637930707e-07,0.000802407968623596
P.1,2020-11-04,4582,0,3506.28571428571,0,0,1.40045496740775e-07,0.00071616213616426
P.1,2020-11-05,4258,0,3702.28571428571,0,0,1.32631379540659e-07,0.00067826081591662
P.1,2020-11-06,3395,0,3776.28571428571,0,0,1.30032313957945e-07,0.000664973928636571
P.1,2020-11-07,2376,0,3893.85714285714,0,0,1.26092194034619e-07,0.000644830995278935
P.1,2020-11-08,3175,0,3914,0,0,1.25447921514437e-07,0.000641537265433907
P.1,2020-11-09,5375,0,3794.57142857143,0,0,1.2938133871462e-07,0.00066164599930637
P.1,2020-11-10,3290,0,3778.71428571429,0,0,1.29929093236694e-07,0.000664446242227814
P.1,2020-11-11,3741,0,3658.57142857143,0,0,1.34189936324915e-07,0.000686228351735537
P.1,2020-11-12,4172,0,3646.28571428571,0,0,1.3466836458567e-07,0.000688674123675815
P.1,2020-11-13,4119,0,3749.71428571429,0,0,1.30933811174676e-07,0.000669582563348433
P.1,2020-11-14,3572,0,3920.57142857143,0,0,1.25223978793008e-07,0.000640392395156831
P.1,2020-11-15,4652,0,4131.57142857143,0,0,1.18829821166333e-07,0.000607702764028191
P.1,2020-11-16,4922,0,4066.85714285714,0,0,1.20728877747339e-07,0.000617411653987513
P.1,2020-11-17,3253,0,4061.57142857143,0,0,1.20877476270861e-07,0.000618171357076771
P.1,2020-11-18,4198,2,4126.85714285714,0.285714285714286,6.923289947383e-05,1.18973778782415e-07,0.00060843874784927
P.1,2020-11-19,2477,0,3884.71428571429,0.285714285714286,7.35483396462325e-05,1.26384280686764e-07,0.000646324233302088
P.1,2020-11-20,2851,1,3703.57142857143,0.428571428571429,0.000115718418514947,1.32559769162387e-07,0.000677894733249661
P.1,2020-11-21,1871,0,3460.57142857143,0.428571428571429,0.000123844121532365,1.41866239789536e-07,0.000725469641517828
P.1,2020-11-22,2252,0,3117.71428571429,0.428571428571429,0.000137463343108504,1.57471183627057e-07,0.00080523741874588
P.1,2020-11-23,5553,0,3207.85714285714,0.428571428571429,0.000133600534402138,1.5305369578862e-07,0.000782657196237142
P.1,2020-11-24,3528,0,3247.14285714286,0.428571428571429,0.000131984161900572,1.51215496191337e-07,0.00077326099152711
P.1,2020-11-25,2788,0,3045.71428571429,0.142857142857143,4.69043151969981e-05,1.61193111975989e-07,0.000824261856159544
P.1,2020-11-26,1982,0,2975,0.142857142857143,4.80192076830732e-05,1.65039750048435e-07,0.000843923360079058
P.1,2020-11-27,2580,0,2936.28571428571,0,0,1.67231848700742e-07,0.00085512776501983
P.1,2020-11-28,1591,0,2896.28571428571,0,0,1.69541481270922e-07,0.000866932781472605
P.1,2020-11-29,1443,0,2780.71428571429,0,0,1.7655173510249e-07,0.000902762805018462
P.1,2020-11-30,6833,1,2963.57142857143,0.142857142857143,4.82043865991805e-05,1.65652194035094e-07,0.000847053738424156
P.1,2020-12-01,3927,0,3020.57142857143,0.142857142857143,4.72947408248203e-05,1.62526939845091e-07,0.000831079557713692
P.1,2020-12-02,3613,0,3138.42857142857,0.142857142857143,4.55186854203651e-05,1.56467623234774e-07,0.000800107711547878
P.1,2020-12-03,3306,1,3327.57142857143,0.285714285714286,8.58627055338514e-05,1.47535347698339e-07,0.00075444915161174
P.1,2020-12-04,2863,2,3368,0.571428571428571,0.000169664065151001,3.20379818597495e-05,0.00138696745040456
P.1,2020-12-05,1679,0,3380.57142857143,0.571428571428571,0.000169033130493577,3.19147881535561e-05,0.00138163782954881
P.1,2020-12-06,1725,1,3420.85714285714,0.714285714285714,0.000208803140399232,3.15416034998182e-05,0.0013654929008079
P.1,2020-12-07,8282,2,3627.85714285714,0.857142857142857,0.000236266981689309,2.97418612669225e-05,0.00128762783898728
P.1,2020-12-08,3431,0,3557,0.857142857142857,0.000240973533073617,3.03355606098897e-05,0.00131331463733408
P.1,2020-12-09,4219,0,3643.57142857143,0.857142857142857,0.00023524799059008,2.96112642890419e-05,0.00128197738696478
P.1,2020-12-10,5254,0,3921.85714285714,0.714285714285714,0.000182129457618475,2.75122477040439e-05,0.00119115635674061
P.1,2020-12-11,4791,0,4197.28571428572,0.428571428571429,0.000102106803716688,1.1698958341645e-07,0.000598294494234979
P.1,2020-12-12,3137,0,4405.57142857143,0.428571428571429,9.72794189176043e-05,1.11440460807946e-07,0.000569923905050108
P.1,2020-12-13,2737,0,4550.14285714286,0.285714285714286,6.27923770054315e-05,1.07913747892456e-07,0.000551892721980446
P.1,2020-12-14,11332,0,4985.85714285714,0,0,9.84777204917691e-08,0.000503647122715262
P.1,2020-12-15,8358,1,5689.71428571429,0.142857142857143,2.51079642462589e-05,8.62940181775534e-08,0.000441349452841017
P.1,2020-12-16,5495,7,5872,1.14285714285714,0.000194628260023355,1.83755524569068e-05,0.000795732425394213
P.1,2020-12-17,5030,9,5840,2.42857142857143,0.000415851272015656,7.11719860948316e-05,0.00109821077541972
P.1,2020-12-18,4877,8,5852.28571428572,3.57142857142857,0.000610262168627642,0.000230766034590571,0.00162448730440745
P.1,2020-12-19,3381,2,5887.14285714286,3.85714285714286,0.000655180781363747,0.000229393809923179,0.00161483416636132
P.1,2020-12-20,3065,1,5934,4,0.000674081563869228,0.000227576576533277,0.00160205041869432
P.1,2020-12-21,9045,24,5607.28571428572,7.42857142857143,0.00132480701128634,0.000558589273136253,0.00244967348418079
P.1,2020-12-22,4402,9,5042.14285714286,8.57142857142857,0.00169995750106247,0.000883587208377086,0.00325530623148029
P.1,2020-12-23,3887,17,4812.42857142857,10,0.00207795291952385,0.00106894833731461,0.00368334421962602
P.1,2020-12-24,3556,2,4601.85714285714,9,0.00195573215782448,0.000968104702955623,0.00356627986281877
P.1,2020-12-25,1772,2,4158.28571428571,8.14285714285714,0.00195822454308094,0.00091000132827021,0.00362715720226481
P.1,2020-12-26,4477,4,4314.85714285714,8.42857142857143,0.00195338365779367,0.000876876917698411,0.00349530037351697
P.1,2020-12-27,4109,3,4464,8.71428571428571,0.0019521249359959,0.000998046253149696,0.00367642983081795
P.1,2020-12-28,10170,21,4624.71428571429,8.28571428571429,0.00179161647051555,0.000818078814903227,0.00326121325490181
