Lineage,date,total_count,lineage_count,total_count_rolling,lineage_count_rolling,proportion,proportion_ci_lower,proportion_ci_upper
B.1.351,2020-03-21,1934,0,2432.57142857143,0.285714285714286,0.000117453605825699,2.01801913673637e-07,0.00103180804015411
B.1.351,2020-03-22,2024,0,2216,0,0,2.2156097058868e-07,0.00113277836200057
B.1.351,2020-03-23,3080,0,2325.14285714286,0,0,2.11174929106017e-07,0.00107970615223267
B.1.351,2020-03-24,3028,0,2432.14285714286,0,0,2.01884882897068e-07,0.00103223204068564
B.1.351,2020-03-25,2939,0,2513.14285714286,0,0,1.9537829829506e-07,0.000998980666521082
B.1.351,2020-03-26,3028,0,2625.71428571429,0,0,1.86971731729835e-07,0.000956017949730014
B.1.351,2020-03-27,3052,1,2726.42857142857,0.142857142857143,5.23971705527902e-05,1.80113530418323e-07,0.000920966961757491
B.1.351,2020-03-28,2399,0,2792.85714285714,0.142857142857143,5.1150895140665e-05,1.75793256407741e-07,0.000898886215711363
B.1.351,2020-03-29,2090,0,2802.28571428571,0.142857142857143,5.0978792822186e-05,1.75228660401155e-07,0.000896000552272906
B.1.351,2020-03-30,3262,0,2828.28571428571,0.142857142857143,5.05101525406607e-05,1.73617789812364e-07,0.000887767309076181
B.1.351,2020-03-31,3011,0,2825.85714285714,0.142857142857143,5.05535614984076e-05,1.73740650688409e-07,0.000888395259772543
B.1.351,2020-04-01,3049,0,2841.57142857143,0.142857142857143,5.02739932632849e-05,1.72762605073445e-07,0.000883396387904974
B.1.351,2020-04-02,2582,0,2777.85714285714,0.142857142857143,5.14271020827976e-05,1.76742378551798e-07,0.000903737182482599
B.1.351,2020-04-03,2690,0,2726.14285714286,0,0,1.80113530418323e-07,0.000920966961757491
B.1.351,2020-04-04,1919,0,2657.57142857143,0,0,1.84720967199926e-07,0.000944514847496287
B.1.351,2020-04-05,1632,1,2592.14285714286,0.142857142857143,5.51116009920088e-05,1.8942405624291e-07,0.000968551024567973
B.1.351,2020-04-06,2761,0,2520.57142857143,0.142857142857143,5.66764905917026e-05,1.94758357304487e-07,0.000995812450515092
B.1.351,2020-04-07,2391,0,2432,0.142857142857143,5.87406015037594e-05,2.01884882897068e-07,0.00103223204068564
B.1.351,2020-04-08,2416,0,2341.57142857143,0.142857142857143,6.10090903544628e-05,2.09642226201543e-07,0.00107187386986644
B.1.351,2020-04-09,2032,0,2263,0.142857142857143,6.31273278202134e-05,2.16959903820605e-07,0.00110926746342882
B.1.351,2020-04-10,2060,0,2173,0.142857142857143,6.57418973111564e-05,2.25944783097192e-07,0.00115517860268004
B.1.351,2020-04-11,1731,0,2146.14285714286,0.142857142857143,6.65646009452173e-05,2.28787186527407e-07,0.00116970234067576
B.1.351,2020-04-12,1321,0,2101.71428571429,0,0,2.335756916494e-07,0.00119416953479814
B.1.351,2020-04-13,2271,0,2031.71428571429,0,0,2.41621107417277e-07,0.00123527678717796
B.1.351,2020-04-14,2072,0,1986.14285714286,0,0,2.47216862933631e-07,0.00126386674648986
B.1.351,2020-04-15,4089,0,2225.14285714286,0,0,2.2066486970596e-07,0.00112819943749944
B.1.351,2020-04-16,1867,0,2201.57142857143,0,0,2.22969463360268e-07,0.00113997548027378
B.1.351,2020-04-17,1846,0,2171,0,0,2.2615290722418e-07,0.00115624205504216
B.1.351,2020-04-18,1302,0,2109.71428571429,0,0,2.32690201642164e-07,0.00118964510825644
B.1.351,2020-04-19,970,0,2059.57142857143,0,0,2.38337335981948e-07,0.0012184988876603
B.1.351,2020-04-20,2049,0,2027.85714285714,0,0,2.42097618843678e-07,0.00123771142188885
B.1.351,2020-04-21,1763,0,1983.71428571429,0,0,2.47466042047215e-07,0.00126513983896505
B.1.351,2020-04-22,1694,0,1641.57142857143,0,0,2.99001053120981e-07,0.00152840486739066
B.1.351,2020-04-23,1582,0,1600.85714285714,0,0,3.06656972562235e-07,0.00156750897762134
B.1.351,2020-04-24,1469,0,1547,0,0,3.17359492169182e-07,0.00162217162923537
B.1.351,2020-04-25,983,0,1501.42857142857,0,0,3.27083744527833e-07,0.00167183522899535
B.1.351,2020-04-26,880,0,1488.57142857143,0,0,3.29719302141798e-07,0.00168529509574871
B.1.351,2020-04-27,1653,0,1432,0,0,3.42841310477175e-07,0.00175230686019649
B.1.351,2020-04-28,1424,0,1383.57142857143,0,0,3.54729610607715e-07,0.00181301441284341
B.1.351,2020-04-29,1548,0,1362.71428571429,0,0,3.60193993688741e-07,0.00184091702279369
B.1.351,2020-04-30,1559,0,1359.42857142857,0,0,3.6125397210817e-07,0.0018463294674255
B.1.351,2020-05-01,1411,0,1351.14285714286,0,0,3.63392755568865e-07,0.0018572503995511
B.1.351,2020-05-02,941,0,1345.14285714286,0,0,3.65013536881822e-07,0.00186552625955272
B.1.351,2020-05-03,770,0,1329.42857142857,0,0,3.69407153813137e-07,0.00188796013082727
B.1.351,2020-05-04,1476,0,1304.14285714286,0,0,3.76487987065254e-07,0.00192411390631125
B.1.351,2020-05-05,1233,0,1276.85714285714,0,0,3.84446627355764e-07,0.00196474808263461
B.1.351,2020-05-06,1103,0,1213.28571428571,0,0,4.04726518683732e-07,0.00206828300035372
B.1.351,2020-05-07,1158,1,1156,0.142857142857143,0.000123578843302027,4.2467843705038e-07,0.00217013303743817
B.1.351,2020-05-08,1029,0,1101.42857142857,0.142857142857143,0.00012970168612192,4.45888251039995e-07,0.00227839294995239
B.1.351,2020-05-09,777,0,1078,0.142857142857143,0.000132520540683806,4.55399428310545e-07,0.00232693643641872
B.1.351,2020-05-10,563,1,1048.42857142857,0.285714285714286,0.000272516691647363,4.68432558654351e-07,0.00239345155751217
B.1.351,2020-05-11,1159,0,1003.14285714286,0.285714285714286,0.000284819139846198,4.89443731044528e-07,0.00250067361053753
B.1.351,2020-05-12,1061,0,978.571428571429,0.285714285714286,0.000291970802919708,5.014392846251e-07,0.00256188291784866
B.1.351,2020-05-13,1088,0,976.428571428571,0.285714285714286,0.000292611558156547,5.02980198711601e-07,0.00256974541605339
B.1.351,2020-05-14,1221,0,985.428571428571,0.142857142857143,0.000144969556393157,4.98385608131767e-07,0.00254630138200137
B.1.351,2020-05-15,2122,0,1141.57142857143,0.142857142857143,0.000125140783381304,4.29883511735303e-07,0.00219670205857612
B.1.351,2020-05-16,622,0,1119.42857142857,0.142857142857143,0.000127616130678918,4.38717389879139e-07,0.00224179249093113
B.1.351,2020-05-17,581,0,1122,0,0,4.3754461035892e-07,0.0022358064337767
B.1.351,2020-05-18,1306,0,1143,0,0,4.29507493017914e-07,0.00219478271515185
B.1.351,2020-05-19,1189,0,1161.28571428571,0,0,4.22849897427739e-07,0.00216079918829614
B.1.351,2020-05-20,912,0,1136.14285714286,0,0,4.32153523076052e-07,0.00220828898671585
B.1.351,2020-05-21,882,0,1087.71428571429,0,0,4.51214734524001e-07,0.00230557873767452
B.1.351,2020-05-22,950,0,920.285714285714,0,0,5.33588057003673e-07,0.00272590885580707
B.1.351,2020-05-23,510,0,904.285714285714,0,0,5.43029479118149e-07,0.00277407471960282
B.1.351,2020-05-24,474,0,889,0,0,5.52189377119395e-07,0.00282080215160997
B.1.351,2020-05-25,746,0,809,0,0,6.06777122243091e-07,0.00309922548133675
B.1.351,2020-05-26,878,0,764.571428571429,0,0,6.41665305241754e-07,0.0032771310037665
B.1.351,2020-05-27,893,1,761.857142857143,0.142857142857143,0.000187511719482468,6.44190716968858e-07,0.00329000761876618
B.1.351,2020-05-28,704,0,736.428571428572,0.142857142857143,0.000193986420950533,6.6693971684194e-07,0.0034059931327819
B.1.351,2020-05-29,685,0,698.571428571429,0.142857142857143,0.000204498977505112,7.02230039020514e-07,0.00358589372617005
B.1.351,2020-05-30,440,0,688.571428571429,0.142857142857143,0.00020746887966805,7.1241835526541e-07,0.0036378249874226
B.1.351,2020-05-31,395,0,677.285714285714,0.142857142857143,0.00021092596498629,7.25041487060341e-07,0.0037021630873026
B.1.351,2020-06-01,882,0,696.714285714286,0.142857142857143,0.000205044084478163,7.04244322853123e-07,0.00359616102495836
B.1.351,2020-06-02,865,0,694.857142857143,0.142857142857143,0.000205592105263158,7.06270195513007e-07,0.00360648728812138
B.1.351,2020-06-03,790,0,680.142857142857,0,0,7.21843951768766e-07,0.00368586615017502
B.1.351,2020-06-04,799,1,693.714285714286,0.142857142857143,0.000205930807248764,7.07287508951373e-07,0.00361167269030369
B.1.351,2020-06-05,725,0,699.428571428572,0.142857142857143,0.000204248366013072,7.02230039020514e-07,0.00358589372617005
B.1.351,2020-06-06,463,0,702.714285714286,0.142857142857143,0.00020329335230738,6.98235842334078e-07,0.0035655340130301
B.1.351,2020-06-07,514,0,719.714285714286,0.142857142857143,0.000198491464867011,6.81755448267506e-07,0.00348152371151686
B.1.351,2020-06-08,1058,0,744.857142857143,0.142857142857143,0.000191791331031837,6.58885433322105e-07,0.00336493000436659
B.1.351,2020-06-09,969,0,759.714285714286,0.142857142857143,0.000188040616773223,6.45885397505271e-07,0.00329864839328195
B.1.351,2020-06-10,966,0,784.857142857143,0.142857142857143,0.00018201674554059,6.25322356149646e-07,0.00319379725767285
B.1.351,2020-06-11,1229,0,846.285714285714,0,0,5.80247438336394e-07,0.00296392125082903
B.1.351,2020-06-12,1107,0,900.857142857143,0,0,5.44837066210939e-07,0.00278329594579271
B.1.351,2020-06-13,919,0,966,0,0,5.08185684221762e-07,0.00259630589377997
B.1.351,2020-06-14,752,0,1000,0,0,4.90911694794124e-07,0.00250816434142244
B.1.351,2020-06-15,2354,0,1185.14285714286,0,0,4.14287657411206e-07,0.00211709175122529
B.1.351,2020-06-16,1908,0,1319.28571428571,0,0,3.72207283217642e-07,0.00190225736881873
B.1.351,2020-06-17,1295,0,1366.28571428571,0,0,3.59403082984216e-07,0.001836878468246
B.1.351,2020-06-18,1392,0,1389.57142857143,0,0,3.53198679323767e-07,0.00180519692601306
B.1.351,2020-06-19,1514,0,1447.71428571429,0,0,3.39053663404577e-07,0.00173296448152566
B.1.351,2020-06-20,920,0,1447.85714285714,0,0,3.39053663404577e-07,0.00173296448152566
B.1.351,2020-06-21,873,0,1465.14285714286,0,0,3.35119924355237e-07,0.00171287565819779
B.1.351,2020-06-22,1205,0,1301,0,0,3.77355970701624e-07,0.00192854562309146
B.1.351,2020-06-23,1364,0,1223.28571428571,0,0,4.0141790294178e-07,0.00205139225945479
B.1.351,2020-06-24,1430,0,1242.57142857143,0,0,3.94960347225907e-07,0.00201842511142232
B.1.351,2020-06-25,1224,0,1218.57142857143,0,0,4.0273483648404e-07,0.00205811534194335
B.1.351,2020-06-26,1183,2,1171.28571428571,0.285714285714286,0.000243932186852055,4.19239653762396e-07,0.00214237030764383
B.1.351,2020-06-27,681,0,1137.14285714286,0.285714285714286,0.000251256281407035,4.31773524476707e-07,0.00220634935094515
B.1.351,2020-06-28,632,0,1102.71428571429,0.285714285714286,0.000259100919808265,4.45079933561587e-07,0.00227426732143298
B.1.351,2020-06-29,1418,0,1133.14285714286,0.285714285714286,0.000252143217347453,4.33297542690486e-07,0.00221412841008459
B.1.351,2020-06-30,1334,0,1128.85714285714,0.285714285714286,0.000253100480890914,4.34832357574824e-07,0.00222196251748328
B.1.351,2020-07-01,1357,0,1118.42857142857,0.285714285714286,0.000255460467492656,4.39109714735605e-07,0.0022437949727096
B.1.351,2020-07-02,1528,0,1161.85714285714,0.285714285714286,0.000245911717693348,4.22486077432814e-07,0.00215894204506601
B.1.351,2020-07-03,1208,0,1165.42857142857,0,0,4.21398364146241e-07,0.00215338972002447
B.1.351,2020-07-04,854,0,1190.14285714286,0,0,4.12547319021751e-07,0.00210820765841521
B.1.351,2020-07-05,630,0,1189.85714285714,0,0,4.12547319021751e-07,0.00210820765841521
B.1.351,2020-07-06,1391,0,1186,0,0,4.13938416058575e-07,0.0021153089476291
B.1.351,2020-07-07,1413,0,1197.28571428571,0,0,4.1013526597004e-07,0.00209589446066775
B.1.351,2020-07-08,1369,0,1199,0,0,4.09451279873608e-07,0.00209240277843621
B.1.351,2020-07-09,1198,1,1151.85714285714,0.142857142857143,0.00012402331638348,4.26152694639375e-07,0.00217765837706602
B.1.351,2020-07-10,1362,0,1173.85714285714,0.142857142857143,0.00012169891687964,4.18168571248105e-07,0.00213690278523878
B.1.351,2020-07-11,805,0,1166.85714285714,0.142857142857143,0.000122428991185113,4.20676328153886e-07,0.00214970400879056
B.1.351,2020-07-12,724,0,1180.28571428571,0.142857142857143,0.000121036068748487,4.16042741302196e-07,0.00212605103689514
B.1.351,2020-07-13,1671,0,1220.28571428571,0.142857142857143,0.00011706860220089,4.02404793674988e-07,0.00205643044337862
B.1.351,2020-07-14,1633,0,1251.71428571429,0.142857142857143,0.000114129194247889,3.92121742883874e-07,0.00200393310879078
B.1.351,2020-07-15,2903,0,1470.85714285714,0.142857142857143,9.71250971250971e-05,3.33753250333343e-07,0.00170589623105147
B.1.351,2020-07-16,1456,0,1507.71428571429,0,0,3.25565703237046e-07,0.00166408246713774
B.1.351,2020-07-17,1648,0,1548.57142857143,0,0,3.16949797886053e-07,0.00162007918865834
B.1.351,2020-07-18,1184,0,1602.71428571429,0,0,3.06274428454579e-07,0.00156555509491845
B.1.351,2020-07-19,919,0,1630.57142857143,0,0,3.01017305081627e-07,0.00153870341830799
B.1.351,2020-07-20,1761,0,1643.42857142857,0,0,2.98819096021552e-07,0.00152747546719252
B.1.351,2020-07-21,1777,0,1664,0,0,2.9504850870114e-07,0.0015082158721152
B.1.351,2020-07-22,1601,0,1478,0,0,3.32172819220061e-07,0.00169782511327471
B.1.351,2020-07-23,1543,0,1490.42857142857,0,0,3.29498051187276e-07,0.00168416516787299
B.1.351,2020-07-24,1378,0,1451.85714285714,0,0,3.3811979225043e-07,0.00172819542377664
B.1.351,2020-07-25,989,0,1424,0,0,3.44767046779063e-07,0.0017621408747601
B.1.351,2020-07-26,670,0,1388.42857142857,0,0,3.53707519381993e-07,0.0018077952535089
B.1.351,2020-07-27,1996,0,1422,0,0,3.45251865870352e-07,0.00176461664915068
B.1.351,2020-07-28,1531,0,1386.85714285714,0,0,3.53962489608446e-07,0.00180909722422092
B.1.351,2020-07-29,1565,0,1381.71428571429,0,0,3.55242874541603e-07,0.00181563530974547
B.1.351,2020-07-30,1551,0,1382.85714285714,0,0,3.54986057047014e-07,0.00181432391478502
B.1.351,2020-07-31,1419,0,1388.71428571429,0,0,3.5345291621854e-07,0.00180649515545147
B.1.351,2020-08-01,1089,0,1403,0,0,3.4992657394031e-07,0.00178848817152694
B.1.351,2020-08-02,921,0,1438.85714285714,0,0,3.41173852641692e-07,0.00174379169883429
B.1.351,2020-08-03,1713,0,1398.42857142857,0,0,3.51177875571713e-07,0.00179487788009379
B.1.351,2020-08-04,1481,0,1391.28571428571,0,0,3.52944807910205e-07,0.0018039005611662
B.1.351,2020-08-05,1492,0,1380.85714285714,0,0,3.55500063900057e-07,0.00181694860182999
B.1.351,2020-08-06,1548,0,1380.42857142857,0,0,3.55757625927534e-07,0.0018182637951612
B.1.351,2020-08-07,1333,0,1368.14285714286,0,0,3.58877735996904e-07,0.00183419592825105
B.1.351,2020-08-08,798,0,1326.57142857143,0,0,3.69963804138801e-07,0.00189080235941583
B.1.351,2020-08-09,908,0,1324.71428571429,0,0,3.70522134600361e-07,0.0018936531585674
B.1.351,2020-08-10,1930,0,1355.71428571429,0,0,3.62053059061232e-07,0.00185040973289536
B.1.351,2020-08-11,1624,0,1376.14285714286,0,0,3.56791616993333e-07,0.00182354366374871
B.1.351,2020-08-12,1433,0,1367.71428571429,0,0,3.58877735996904e-07,0.00183419592825105
B.1.351,2020-08-13,1437,0,1351.85714285714,0,0,3.63124023694867e-07,0.00185587822299545
B.1.351,2020-08-14,1309,1,1348.42857142857,0.142857142857143,0.000105943426210404,3.64201343019546e-07,0.00186137913079552
B.1.351,2020-08-15,2659,0,1614.28571428571,0.142857142857143,8.84955752212389e-05,3.04187379906462e-07,0.0015548952160515
B.1.351,2020-08-16,649,0,1577.28571428571,0.142857142857143,9.05715062041482e-05,3.11323173866953e-07,0.00159134176499059
B.1.351,2020-08-17,1923,0,1576.28571428571,0.142857142857143,9.06289650172195e-05,3.11520682586033e-07,0.00159235053517143
B.1.351,2020-08-18,1431,0,1548.71428571429,0.142857142857143,9.22424130615257e-05,3.16949797886053e-07,0.00162007918865834
B.1.351,2020-08-19,1366,1,1539.14285714286,0.285714285714286,0.000185632077222944,3.19008915893324e-07,0.00163059572275799
B.1.351,2020-08-20,1526,1,1551.85714285714,0.428571428571429,0.000276166804750069,3.1633723598124e-07,0.00161695062964625
B.1.351,2020-08-21,1324,0,1554,0.285714285714286,0.00018385732671447,3.15930175111942e-07,0.00161487162790275
B.1.351,2020-08-22,696,1,1273.57142857143,0.428571428571429,0.000336511497476164,3.85351739865311e-07,0.00196936918199645
B.1.351,2020-08-23,600,0,1266.57142857143,0.428571428571429,0.000338371306113242,3.8748033450194e-07,0.00198023674916078
B.1.351,2020-08-24,1680,0,1231.85714285714,0.428571428571429,0.000347906760988055,3.98486062602926e-07,0.00203642474742441
B.1.351,2020-08-25,1381,3,1224.71428571429,0.857142857142857,0.000699871690190132,8.80938090164845e-05,0.00380918078353687
B.1.351,2020-08-26,1700,1,1272.42857142857,0.857142857142857,0.000673627484001347,8.48382684860311e-05,0.00366866360857165
B.1.351,2020-08-27,1426,0,1258.14285714286,0.714285714285714,0.000567730214602021,8.57825617835987e-05,0.00370942363433535
B.1.351,2020-08-28,1298,2,1254.42857142857,1,0.000797175720305205,8.60562331743157e-05,0.00372123624116516
B.1.351,2020-08-29,819,0,1272,0.857142857142857,0.000673854447439353,8.48382684860311e-05,0.00366866360857165
B.1.351,2020-08-30,895,0,1314.14285714286,0.857142857142857,0.000652244809218393,8.21261381840303e-05,0.00355158657894816
B.1.351,2020-08-31,2270,1,1398.42857142857,1,0.000715088364490755,7.71908280485182e-05,0.00333850501698041
B.1.351,2020-09-01,1579,1,1426.71428571429,0.714285714285714,0.00050065084609993,7.56219130382713e-05,0.00327075793218656
B.1.351,2020-09-02,1342,1,1375.57142857143,0.714285714285714,0.000519264721154845,7.84251596648845e-05,0.00339180134473249
B.1.351,2020-09-03,1434,1,1376.71428571429,0.857142857142857,0.000622600394313583,7.83681979136416e-05,0.00338934189502493
B.1.351,2020-09-04,1265,3,1372,1,0.000728862973760933,7.865383713489e-05,0.00340167494104771
B.1.351,2020-09-05,684,0,1352.71428571429,1,0.000739254409124512,7.97585226981296e-05,0.0034493705516867
B.1.351,2020-09-06,427,0,1285.85714285714,1,0.000777691367625819,8.39145383660745e-05,0.0036287896076892
B.1.351,2020-09-07,1471,2,1171.71428571429,1.14285714285714,0.000975371860521824,9.20782402327844e-05,0.00398113233723374
B.1.351,2020-09-08,1348,2,1138.71428571429,1.28571428571429,0.0011290929619872,9.47464626052469e-05,0.00409626555845033
B.1.351,2020-09-09,2074,3,1243.28571428571,1.57142857142857,0.00126393197747903,0.000334503005087283,0.00515171020889915
B.1.351,2020-09-10,2229,4,1356.85714285714,2,0.00147399452516319,0.000306390554787832,0.00471970492856344
B.1.351,2020-09-11,1347,5,1368.57142857143,2.28571428571429,0.00167014613778706,0.000303703816798066,0.00467840852478874
B.1.351,2020-09-12,552,1,1349.71428571429,2.42857142857143,0.00179932260795936,0.000307979885272902,0.0047441329180431
B.1.351,2020-09-13,481,0,1357.42857142857,2.42857142857143,0.00178909703220375,0.000306390554787832,0.00471970492856344
B.1.351,2020-09-14,2104,3,1447.85714285714,2.57142857142857,0.00177602368031574,0.000583852173885236,0.00551876554818798
B.1.351,2020-09-15,2502,7,1612.71428571429,3.28571428571429,0.00203738152183541,0.000524096999035988,0.00495519350584783
B.1.351,2020-09-16,2296,7,1644.42857142857,3.85714285714286,0.00234558248631744,0.000821823938316936,0.00577494366513198
B.1.351,2020-09-17,1377,6,1522.71428571429,4.14285714285714,0.00272070550708322,0.000887162742970499,0.00623284829848902
B.1.351,2020-09-18,1626,12,1562.57142857143,5.14285714285714,0.00329127811300055,0.00122166249145043,0.00699769148928731
B.1.351,2020-09-19,1009,2,1627.85714285714,5.28571428571429,0.003247038174638,0.00117284713039638,0.00671885430482011
B.1.351,2020-09-20,902,0,1688,5.28571428571429,0.00313134732566012,0.00113112617956665,0.00648048973469684
B.1.351,2020-09-21,2821,7,1790.42857142857,5.85714285714286,0.00327136360009575,0.00140026479139291,0.00689613975621428
B.1.351,2020-09-22,1412,2,1634.71428571429,5.14285714285714,0.00314602813947391,0.00116782177813932,0.00669014542878932
B.1.351,2020-09-23,1832,5,1568.42857142857,4.85714285714286,0.00309682120411695,0.00121776365730328,0.0069754234159165
B.1.351,2020-09-24,3038,1,1805.71428571429,4.14285714285714,0.00229430379746835,0.000748061569511478,0.00525778793952625
B.1.351,2020-09-25,1694,5,1815.42857142857,3.14285714285714,0.00173119294932326,0.000465741120682671,0.00440454312941618
B.1.351,2020-09-26,837,4,1790.85714285714,3.42857142857143,0.001914486279515,0.000471985094684116,0.00446347474336595
B.1.351,2020-09-27,1203,0,1833.85714285714,3.42857142857143,0.00186959569992989,0.000460913924068816,0.00435898114658284
B.1.351,2020-09-28,1811,8,1689.57142857143,3.57142857142857,0.00211380738987064,0.000799440515865197,0.00561803551055828
B.1.351,2020-09-29,1715,11,1732.85714285714,4.85714285714286,0.00280296784830998,0.00110173274756895,0.00631252770839408
B.1.351,2020-09-30,1750,3,1721.14285714286,4.57142857142857,0.00265604249667995,0.00110942058501488,0.00635646035556525
B.1.351,2020-10-01,2568,2,1654,4.71428571428571,0.00285023320089826,0.00115439612209145,0.0066134438654113
B.1.351,2020-10-02,1844,5,1675.42857142857,4.71428571428571,0.0028137789904502,0.00113991187537247,0.00653068902949749
B.1.351,2020-10-03,1464,0,1765,4.14285714285714,0.00234722784297855,0.000765449235753958,0.00537971547294591
B.1.351,2020-10-04,920,2,1724.57142857143,4.42857142857143,0.00256792577866137,0.00078320986047185,0.00550424507053837
B.1.351,2020-10-05,3323,9,1940.57142857143,4.57142857142857,0.00235571260306243,0.000983590709680877,0.00563719568875776
B.1.351,2020-10-06,2841,1,2101.42857142857,3.14285714285714,0.00149558123725357,0.000402316809106872,0.00380575765756075
B.1.351,2020-10-07,2655,5,2230.71428571429,3.42857142857143,0.00153698366954851,0.000378865171739912,0.00358427048994225
B.1.351,2020-10-08,2486,3,2219,3.57142857142857,0.00160947659821026,0.000608764914630212,0.00428053519657712
B.1.351,2020-10-09,2269,11,2279.71428571429,4.42857142857143,0.00194259932322346,0.000592470095586514,0.00416616311996509
B.1.351,2020-10-10,1213,5,2243.85714285714,5.14285714285714,0.00229197173234864,0.000850702840318536,0.00487711979404659
B.1.351,2020-10-11,1240,0,2289.57142857143,4.85714285714286,0.00212142010357522,0.000833604801009394,0.0047792896912765
B.1.351,2020-10-12,3686,9,2341.42857142857,4.85714285714286,0.00207443563148261,0.000815434183698751,0.00467531390110176
B.1.351,2020-10-13,2096,9,2235,6,0.00268456375838926,0.0011212776772137,0.00552519426844988
B.1.351,2020-10-14,2490,16,2211.42857142857,7.57142857142857,0.00342377260981912,0.00171202084421504,0.00681573278715009
B.1.351,2020-10-15,4854,17,2549.71428571429,9.57142857142857,0.00375392200806813,0.00201798043246862,0.0069454058259133
B.1.351,2020-10-16,2377,7,2565.14285714286,9,0.00350857652038316,0.00173753465501135,0.00639407051655838
B.1.351,2020-10-17,1640,0,2626.14285714286,8.28571428571429,0.00315508894086928,0.00144126965119759,0.005740167586749
B.1.351,2020-10-18,1123,2,2609.42857142857,8.57142857142857,0.0032847914157451,0.00170820888095388,0.00628640040698247
B.1.351,2020-10-19,3433,7,2573.28571428571,8.28571428571429,0.00321989674124244,0.0014709791684472,0.00585823189814827
B.1.351,2020-10-20,3099,6,2716.57142857143,7.85714285714286,0.00289230122002524,0.001392964372313,0.00554818212208841
