Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Date,Time
Australian Capital Territory,Australia,-35.4735,149.0124,,,2020-03-24,23:41:50
New South Wales,Australia,-33.8688,151.2093,,,2020-03-24,23:41:50
Northern Territory,Australia,-12.4634,130.8456,,,2020-03-24,23:41:50
Queensland,Australia,-27.4698,153.0251,,,2020-03-24,23:41:50
South Australia,Australia,-34.9285,138.6007,,,2020-03-24,23:41:50
Tasmania,Australia,-42.8821,147.3272,,,2020-03-24,23:41:50
Victoria,Australia,-37.8136,144.9631,,,2020-03-24,23:41:50
Western Australia,Australia,-31.9505,115.8605,,,2020-03-24,23:41:50
Australian Capital Territory,Australia,-35.4735,149.0124,,,2020-03-25,23:37:49
New South Wales,Australia,-33.8688,151.2093,,,2020-03-25,23:37:49
Northern Territory,Australia,-12.4634,130.8456,,,2020-03-25,23:37:49
Queensland,Australia,-27.4698,153.0251,,,2020-03-25,23:37:49
South Australia,Australia,-34.9285,138.6007,,,2020-03-25,23:37:49
Tasmania,Australia,-42.8821,147.3272,,,2020-03-25,23:37:49
Victoria,Australia,-37.8136,144.9631,,,2020-03-25,23:37:49
Western Australia,Australia,-31.9505,115.8605,,,2020-03-25,23:37:49
Australian Capital Territory,Australia,-35.4735,149.0124,,,2020-03-26,23:53:24
New South Wales,Australia,-33.8688,151.2093,,,2020-03-26,23:53:24
Northern Territory,Australia,-12.4634,130.8456,,,2020-03-26,23:53:24
Queensland,Australia,-27.4698,153.0251,,,2020-03-26,23:53:24
South Australia,Australia,-34.9285,138.6007,,,2020-03-26,23:53:24
Tasmania,Australia,-42.8821,147.3272,,,2020-03-26,23:53:24
Victoria,Australia,-37.8136,144.9631,,,2020-03-26,23:53:24
Western Australia,Australia,-31.9505,115.8605,,,2020-03-26,23:53:24
Australian Capital Territory,Australia,-35.4735,149.0124,,,2020-03-27,23:27:48
New South Wales,Australia,-33.8688,151.2093,,,2020-03-27,23:27:48
Northern Territory,Australia,-12.4634,130.8456,,,2020-03-27,23:27:48
Queensland,Australia,-27.4698,153.0251,,,2020-03-27,23:27:48
South Australia,Australia,-34.9285,138.6007,,,2020-03-27,23:27:48
Tasmania,Australia,-42.8821,147.3272,,,2020-03-27,23:27:48
Victoria,Australia,-37.8136,144.9631,,,2020-03-27,23:27:48
Western Australia,Australia,-31.9505,115.8605,,,2020-03-27,23:27:48
Australian Capital Territory,Australia,-35.4735,149.0124,,,3/28/20,23:11
New South Wales,Australia,-33.8688,151.2093,,,3/28/20,23:11
Northern Territory,Australia,-12.4634,130.8456,,,3/28/20,23:11
Queensland,Australia,-27.4698,153.0251,,,3/28/20,23:11
South Australia,Australia,-34.9285,138.6007,,,3/28/20,23:11
Tasmania,Australia,-42.8821,147.3272,,,3/28/20,23:11
Victoria,Australia,-37.8136,144.9631,,,3/28/20,23:11
Western Australia,Australia,-31.9505,115.8605,,,3/28/20,23:11
Australian Capital Territory,Australia,-35.4735,149.0124,,,3/29/20,23:14
New South Wales,Australia,-33.8688,151.2093,,,3/29/20,23:14
Northern Territory,Australia,-12.4634,130.8456,,,3/29/20,23:14
Queensland,Australia,-27.4698,153.0251,,,3/29/20,23:14
South Australia,Australia,-34.9285,138.6007,,,3/29/20,23:14
Tasmania,Australia,-42.8821,147.3272,,,3/29/20,23:14
Victoria,Australia,-37.8136,144.9631,,,3/29/20,23:14
Western Australia,Australia,-31.9505,115.8605,,,3/29/20,23:14
Australian Capital Territory,Australia,-35.4735,149.0124,,,3/30/20,22:58
New South Wales,Australia,-33.8688,151.2093,,,3/30/20,22:58
Northern Territory,Australia,-12.4634,130.8456,,,3/30/20,22:58
Queensland,Australia,-27.4698,153.0251,,,3/30/20,22:58
South Australia,Australia,-34.9285,138.6007,,,3/30/20,22:58
Tasmania,Australia,-42.8821,147.3272,,,3/30/20,22:58
Victoria,Australia,-37.8136,144.9631,,,3/30/20,22:58
Western Australia,Australia,-31.9505,115.8605,,,3/30/20,22:58
Australian Capital Territory,Australia,-35.4735,149.0124,,,2020-03-31,23:49:27
New South Wales,Australia,-33.8688,151.2093,,,2020-03-31,23:49:27
Northern Territory,Australia,-12.4634,130.8456,,,2020-03-31,23:49:27
Queensland,Australia,-27.4698,153.0251,,,2020-03-31,23:49:27
South Australia,Australia,-34.9285,138.6007,,,2020-03-31,23:49:27
Tasmania,Australia,-42.8821,147.3272,,,2020-03-31,23:49:27
Victoria,Australia,-37.8136,144.9631,,,2020-03-31,23:49:27
Western Australia,Australia,-31.9505,115.8605,,,2020-03-31,23:49:27
Australian Capital Territory,Australia,-35.4735,149.0124,,,2020-04-01,22:04:58
New South Wales,Australia,-33.8688,151.2093,,,2020-04-01,22:04:58
Northern Territory,Australia,-12.4634,130.8456,,,2020-04-01,22:04:58
Queensland,Australia,-27.4698,153.0251,,,2020-04-01,22:04:58
South Australia,Australia,-34.9285,138.6007,,,2020-04-01,22:04:58
Tasmania,Australia,-42.8821,147.3272,,,2020-04-01,22:04:58
Victoria,Australia,-37.8136,144.9631,,,2020-04-01,22:04:58
Western Australia,Australia,-31.9505,115.8605,,,2020-04-01,22:04:58
Australian Capital Territory,Australia,-35.4735,149.0124,,,4/2/20,23:32
New South Wales,Australia,-33.8688,151.2093,,,4/2/20,23:32
Northern Territory,Australia,-12.4634,130.8456,,,4/2/20,23:32
Queensland,Australia,-27.4698,153.0251,,,4/2/20,23:32
South Australia,Australia,-34.9285,138.6007,,,4/2/20,23:32
Tasmania,Australia,-42.8821,147.3272,,,4/2/20,23:32
Victoria,Australia,-37.8136,144.9631,,,4/2/20,23:32
Western Australia,Australia,-31.9505,115.8605,,,4/2/20,23:32
Australian Capital Territory,Australia,-35.4735,149.0124,,,2020-04-03,22:52:45
New South Wales,Australia,-33.8688,151.2093,,,2020-04-03,22:52:45
Northern Territory,Australia,-12.4634,130.8456,,,2020-04-03,22:52:45
