Date,StateCode,StateName,Alpha,Beta,Gamma,Delta,Omicron
2021-01-05,TN,Tennessee,0,0,0,0,0
2021-01-06,TN,Tennessee,0,0,0,0,0
2021-01-07,TN,Tennessee,0,0,0,0,0
2021-01-08,TN,Tennessee,0,0,0,0,0
2021-01-10,TN,Tennessee,0,0,0,0,0
2021-01-11,TN,Tennessee,0,0,0,0,0
2021-01-12,TN,Tennessee,0,0,0,0,0
2021-01-13,TN,Tennessee,0,0,0,0,0
2021-01-14,TN,Tennessee,0,0,0,0,0
2021-01-15,TN,Tennessee,0,0,0,0,0
2021-01-16,TN,Tennessee,0,0,0,0,0
2021-01-17,TN,Tennessee,0,0,0,0,0
2021-01-18,TN,Tennessee,0,0,0,0,0
2021-01-19,TN,Tennessee,0.0134228187919463,0,0,0,0
2021-01-20,TN,Tennessee,0.0135135135135135,0,0,0,0
2021-01-21,TN,Tennessee,0.0214424951267057,0,0,0,0
2021-01-22,TN,Tennessee,0.0272536687631027,0,0,0,0
2021-01-23,TN,Tennessee,0.0316742081447964,0,0,0,0
2021-01-24,TN,Tennessee,0.0311804008908686,0,0,0,0
2021-01-25,TN,Tennessee,0.0317460317460317,0,0,0,0
2021-01-26,TN,Tennessee,0.0453514739229025,0,0,0,0
2021-01-27,TN,Tennessee,0.0409090909090909,0,0,0.0454545454545455,0
2021-01-28,TN,Tennessee,0.0561797752808989,0,0,0.00280898876404494,0
2021-01-29,TN,Tennessee,0.0630630630630631,0,0,0.003003003003003,0
2021-01-30,TN,Tennessee,0.0670731707317073,0,0,0.00304878048780488,0
2021-01-31,TN,Tennessee,0.0672782874617737,0,0,0.00305810397553517,0
2021-02-01,TN,Tennessee,0.0743034055727554,0,0,0.00309597523219814,0
2021-02-02,TN,Tennessee,0.114391143911439,0,0,0,0
2021-02-03,TN,Tennessee,0.113970588235294,0,0,0,0
2021-02-04,TN,Tennessee,0.14218009478673,0,0,0,0
2021-02-05,TN,Tennessee,0.133971291866029,0,0,0,0
2021-02-06,TN,Tennessee,0.129186602870813,0,0,0,0
2021-02-07,TN,Tennessee,0.131067961165049,0,0,0,0
2021-02-08,TN,Tennessee,0.131313131313131,0,0,0,0
2021-02-09,TN,Tennessee,0.160714285714286,0,0,0,0
2021-02-10,TN,Tennessee,0.150259067357513,0,0,0,0
2021-02-11,TN,Tennessee,0.145077720207254,0,0,0,0
2021-02-12,TN,Tennessee,0.142131979695431,0,0,0,0
2021-02-13,TN,Tennessee,0.142857142857143,0,0,0,0
2021-02-15,TN,Tennessee,0.142131979695431,0,0,0,0
2021-02-16,TN,Tennessee,0.138297872340426,0,0,0,0
2021-02-17,TN,Tennessee,0.114457831325301,0,0,0,0
2021-02-18,TN,Tennessee,0.111111111111111,0,0,0,0
