Date,StateCode,StateName,Alpha,Beta,Gamma,Delta,Omicron
2021-01-15,NH,New Hampshire,0,0,0,0,0
2021-01-16,NH,New Hampshire,0,0,0,0,0
2021-01-17,NH,New Hampshire,0,0,0,0,0
2021-01-18,NH,New Hampshire,0,0,0,0,0
2021-01-19,NH,New Hampshire,0,0,0,0,0
2021-01-20,NH,New Hampshire,0,0,0,0,0
2021-01-21,NH,New Hampshire,0,0,0,0,0
2021-01-23,NH,New Hampshire,0,0,0,0,0
2021-01-24,NH,New Hampshire,0,0,0,0,0
2021-01-25,NH,New Hampshire,0,0,0,0,0
2021-01-26,NH,New Hampshire,0,0,0,0,0
2021-01-27,NH,New Hampshire,0,0,0,0,0
2021-01-28,NH,New Hampshire,0,0,0,0,0
2021-01-30,NH,New Hampshire,0.05,0,0,0,0
2021-01-31,NH,New Hampshire,0.0363636363636364,0,0,0,0
2021-02-01,NH,New Hampshire,0.0379746835443038,0,0,0,0
2021-02-02,NH,New Hampshire,0.036144578313253,0,0,0,0
2021-02-05,NH,New Hampshire,0.0384615384615385,0,0,0,0
2021-02-07,NH,New Hampshire,0.0375,0,0,0,0
2021-02-08,NH,New Hampshire,0.03,0,0,0,0
2021-02-09,NH,New Hampshire,0.0260869565217391,0,0,0,0
2021-02-10,NH,New Hampshire,0.0229007633587786,0,0,0,0
2021-02-11,NH,New Hampshire,0.0205479452054795,0,0,0,0
2021-02-12,NH,New Hampshire,0.0072992700729927,0,0,0,0
2021-02-13,NH,New Hampshire,0.00735294117647059,0,0,0,0
2021-02-14,NH,New Hampshire,0.00704225352112676,0,0,0,0
2021-02-15,NH,New Hampshire,0.00645161290322581,0,0,0,0
2021-02-16,NH,New Hampshire,0.0185185185185185,0,0,0,0
2021-02-17,NH,New Hampshire,0.0239520958083832,0,0,0,0
2021-02-18,NH,New Hampshire,0.0340136054421769,0,0,0,0
2021-02-19,NH,New Hampshire,0.0342465753424658,0,0,0,0
2021-02-20,NH,New Hampshire,0.0384615384615385,0,0,0,0
2021-02-21,NH,New Hampshire,0.0451612903225807,0,0,0,0
2021-02-22,NH,New Hampshire,0.0514705882352941,0,0,0,0
2021-02-23,NH,New Hampshire,0.0763358778625954,0,0,0,0
2021-02-24,NH,New Hampshire,0.0972222222222222,0,0,0,0
2021-02-25,NH,New Hampshire,0.120300751879699,0,0,0,0
2021-02-26,NH,New Hampshire,0.12781954887218,0,0,0,0
2021-02-27,NH,New Hampshire,0.126865671641791,0,0,0,0
2021-02-28,NH,New Hampshire,0.137404580152672,0,0,0,0
2021-03-01,NH,New Hampshire,0.15,0,0,0,0
2021-03-02,NH,New Hampshire,0.125984251968504,0,0,0,0
2021-03-03,NH,New Hampshire,0.131944444444444,0,0,0,0
2021-03-04,NH,New Hampshire,0.133333333333333,0,0,0,0
2021-03-05,NH,New Hampshire,0.147239263803681,0,0,0,0
2021-03-06,NH,New Hampshire,0.15625,0,0,0,0
2021-03-07,NH,New Hampshire,0.155688622754491,0,0,0,0
2021-03-08,NH,New Hampshire,0.162162162162162,0,0,0,0
2021-03-09,NH,New Hampshire,0.16580310880829,0,0,0,0
2021-03-10,NH,New Hampshire,0.173684210526316,0,0,0,0
2021-03-11,NH,New Hampshire,0.180487804878049,0,0,0,0
2021-03-12,NH,New Hampshire,0.192825112107623,0,0,0,0
2021-03-13,NH,New Hampshire,0.202643171806167,0,0,0,0
2021-03-14,NH,New Hampshire,0.204166666666667,0,0,0,0
2021-03-15,NH,New Hampshire,0.201612903225806,0,0,0,0
2021-03-16,NH,New Hampshire,0.213709677419355,0,0,0,0
2021-03-17,NH,New Hampshire,0.237903225806452,0,0,0,0
2021-03-18,NH,New Hampshire,0.251908396946565,0,0,0,0
2021-03-19,NH,New Hampshire,0.274436090225564,0,0,0,0
2021-03-20,NH,New Hampshire,0.277153558052434,0,0,0,0
2021-03-21,NH,New Hampshire,0.288732394366197,0,0,0,0
2021-03-22,NH,New Hampshire,0.307692307692308,0,0,0,0
2021-03-23,NH,New Hampshire,0.320754716981132,0,0,0,0
2021-03-24,NH,New Hampshire,0.334661354581673,0,0,0,0
2021-03-25,NH,New Hampshire,0.33739837398374,0,0,0,0
2021-03-26,NH,New Hampshire,0.351694915254237,0,0,0,0
2021-03-27,NH,New Hampshire,0.345991561181435,0,0,0,0
2021-03-28,NH,New Hampshire,0.353982300884956,0,0,0,0
2021-03-29,NH,New Hampshire,0.362068965517241,0,0,0,0
2021-03-30,NH,New Hampshire,0.373493975903615,0,0,0,0
2021-03-31,NH,New Hampshire,0.373390557939914,0,0,0,0
2021-04-01,NH,New Hampshire,0.374449339207048,0,0,0,0
2021-04-02,NH,New Hampshire,0.354978354978355,0,0,0,0
2021-04-03,NH,New Hampshire,0.359307359307359,0,0,0,0
2021-04-04,NH,New Hampshire,0.356481481481481,0,0,0,0
2021-04-05,NH,New Hampshire,0.354978354978355,0,0,0,0
2021-04-06,NH,New Hampshire,0.337301587301587,0,0,0,0
2021-04-07,NH,New Hampshire,0.36271186440678,0,0.0372881355932203,0,0
2021-04-08,NH,New Hampshire,0.364516129032258,0,0.032258064516129,0,0
2021-04-09,NH,New Hampshire,0.363354037267081,0,0.031055900621118,0,0
2021-04-10,NH,New Hampshire,0.363095238095238,0,0.0297619047619048,0,0
2021-04-11,NH,New Hampshire,0.367231638418079,0,0.0338983050847458,0,0
2021-04-12,NH,New Hampshire,0.369791666666667,0,0.0286458333333333,0,0
2021-04-13,NH,New Hampshire,0.374045801526718,0,0.0229007633587786,0,0
2021-04-14,NH,New Hampshire,0.374418604651163,0,0.0209302325581395,0,0
2021-04-15,NH,New Hampshire,0.373873873873874,0,0.018018018018018,0,0
2021-04-16,NH,New Hampshire,0.371621621621622,0,0.0112612612612613,0,0
2021-04-17,NH,New Hampshire,0.369469026548673,0,0.00884955752212389,0,0
2021-04-18,NH,New Hampshire,0.37012987012987,0,0.00865800865800866,0,0
2021-04-19,NH,New Hampshire,0.372916666666667,0.00416666666666667,0.0104166666666667,0,0
2021-04-20,NH,New Hampshire,0.386752136752137,0,0.0106837606837607,0,0
2021-04-21,NH,New Hampshire,0.391498881431767,0,0.0111856823266219,0,0
2021-04-22,NH,New Hampshire,0.404977375565611,0,0.0113122171945701,0,0
2021-04-23,NH,New Hampshire,0.410138248847926,0,0.0138248847926267,0,0
2021-04-24,NH,New Hampshire,0.425287356321839,0,0.0160919540229885,0,0
2021-04-25,NH,New Hampshire,0.41958041958042,0,0.0186480186480186,0,0
2021-04-26,NH,New Hampshire,0.434679334916865,0,0.0237529691211401,0.00950118764845605,0
2021-04-27,NH,New Hampshire,0.446009389671362,0,0.0234741784037559,0.00938967136150235,0
2021-04-28,NH,New Hampshire,0.459905660377359,0,0.0330188679245283,0.0117924528301887,0
2021-04-29,NH,New Hampshire,0.46551724137931,0,0.0344827586206897,0.0147783251231527,0
2021-04-30,NH,New Hampshire,0.481296758104738,0,0.0374064837905237,0.0174563591022444,0
2021-05-01,NH,New Hampshire,0.489795918367347,0,0.038265306122449,0.0153061224489796,0
2021-05-02,NH,New Hampshire,0.492227979274611,0,0.038860103626943,0.0155440414507772,0
2021-05-03,NH,New Hampshire,0.510582010582011,0,0.0396825396825397,0.0185185185185185,0
2021-05-04,NH,New Hampshire,0.53,0,0.0375,0.015,0
2021-05-05,NH,New Hampshire,0.51937984496124,0,0.041343669250646,0.0155038759689922,0
2021-05-06,NH,New Hampshire,0.519685039370079,0,0.0446194225721785,0.0131233595800525,0
2021-05-07,NH,New Hampshire,0.521963824289406,0,0.0439276485788114,0.0129198966408269,0
2021-05-08,NH,New Hampshire,0.521164021164021,0,0.044973544973545,0.0158730158730159,0
2021-05-09,NH,New Hampshire,0.527851458885942,0,0.0450928381962865,0.0159151193633952,0
2021-05-10,NH,New Hampshire,0.516393442622951,0,0.0437158469945355,0.0163934426229508,0
2021-05-11,NH,New Hampshire,0.521246458923513,0,0.0481586402266289,0.0169971671388102,0
2021-05-12,NH,New Hampshire,0.522796352583587,0,0.0425531914893617,0.0151975683890578,0
2021-05-13,NH,New Hampshire,0.528700906344411,0,0.0453172205438067,0.0151057401812689,0
2021-05-14,NH,New Hampshire,0.537974683544304,0,0.0443037974683544,0.0126582278481013,0
2021-05-15,NH,New Hampshire,0.539936102236422,0,0.0447284345047923,0.012779552715655,0
2021-05-16,NH,New Hampshire,0.543973941368078,0,0.0488599348534202,0.0130293159609121,0
2021-05-17,NH,New Hampshire,0.549152542372881,0,0.0474576271186441,0.0101694915254237,0
2021-05-18,NH,New Hampshire,0.541516245487365,0,0.0541516245487365,0.0108303249097473,0
2021-05-19,NH,New Hampshire,0.537593984962406,0,0.0601503759398496,0.0112781954887218,0
2021-05-20,NH,New Hampshire,0.553505535055351,0,0.0553505535055351,0.014760147601476,0
2021-05-21,NH,New Hampshire,0.554263565891473,0,0.062015503875969,0.0155038759689922,0
2021-05-22,NH,New Hampshire,0.545816733067729,0,0.0597609561752988,0.0119521912350598,0
2021-05-23,NH,New Hampshire,0.553191489361702,0,0.051063829787234,0.0127659574468085,0
2021-05-24,NH,New Hampshire,0.565420560747663,0,0.0514018691588785,0.014018691588785,0
2021-05-25,NH,New Hampshire,0.552631578947369,0,0.0578947368421053,0.0105263157894737,0
2021-05-26,NH,New Hampshire,0.548022598870057,0,0.0564971751412429,0.0112994350282486,0
2021-05-27,NH,New Hampshire,0.550295857988166,0,0.0591715976331361,0.0177514792899408,0
2021-05-28,NH,New Hampshire,0.526627218934911,0,0.0650887573964497,0.0177514792899408,0
2021-05-29,NH,New Hampshire,0.52760736196319,0,0.0674846625766871,0.0184049079754601,0
2021-05-30,NH,New Hampshire,0.531645569620253,0,0.0632911392405063,0.0189873417721519,0
2021-05-31,NH,New Hampshire,0.5,0,0.0882352941176471,0.0220588235294118,0
2021-06-01,NH,New Hampshire,0.460176991150443,0,0.0973451327433628,0.0265486725663717,0
2021-06-02,NH,New Hampshire,0.481132075471698,0,0.0754716981132076,0.0283018867924528,0
2021-06-03,NH,New Hampshire,0.414634146341463,0,0.0975609756097561,0.024390243902439,0
2021-06-04,NH,New Hampshire,0.405405405405405,0,0.0810810810810811,0.027027027027027,0
2021-06-05,NH,New Hampshire,0.436619718309859,0,0.0845070422535211,0.028169014084507,0
2021-06-06,NH,New Hampshire,0.453333333333333,0,0.08,0.0266666666666667,0
2021-06-07,NH,New Hampshire,0.5,0,0.0972222222222222,0.0277777777777778,0
2021-06-08,NH,New Hampshire,0.537313432835821,0,0.0895522388059701,0.0298507462686567,0
2021-06-09,NH,New Hampshire,0.538461538461538,0,0.0923076923076923,0.0307692307692308,0
2021-06-10,NH,New Hampshire,0.545454545454545,0,0.0727272727272727,0,0
2021-06-11,NH,New Hampshire,0.476190476190476,0,0.238095238095238,0,0
2021-06-12,NH,New Hampshire,0.46031746031746,0,0.238095238095238,0,0
2021-06-13,NH,New Hampshire,0.466666666666667,0,0.25,0,0
2021-06-14,NH,New Hampshire,0.459016393442623,0,0.213114754098361,0.0327868852459016,0
2021-06-15,NH,New Hampshire,0.421875,0,0.203125,0.046875,0
2021-06-16,NH,New Hampshire,0.442622950819672,0,0.213114754098361,0.0491803278688525,0
2021-06-17,NH,New Hampshire,0.409836065573771,0,0.229508196721312,0.0491803278688525,0
2021-06-18,NH,New Hampshire,0.396551724137931,0,0.241379310344828,0.0517241379310345,0
2021-06-19,NH,New Hampshire,0.357142857142857,0,0.25,0.0714285714285714,0
2021-06-20,NH,New Hampshire,0.333333333333333,0,0.274509803921569,0.0784313725490196,0
2021-06-21,NH,New Hampshire,0.3,0,0.26,0.12,0
2021-06-22,NH,New Hampshire,0.25531914893617,0,0.276595744680851,0.127659574468085,0
2021-06-23,NH,New Hampshire,0.255813953488372,0,0.302325581395349,0.13953488372093,0
2021-06-25,NH,New Hampshire,0.255813953488372,0,0.302325581395349,0.13953488372093,0
2021-06-26,NH,New Hampshire,0.321428571428571,0,0.0357142857142857,0.214285714285714,0
