Date,StateCode,StateName,Alpha,Beta,Gamma,Delta,Omicron
2020-04-28,MN,Minnesota,0,0,0,0,0
2020-04-29,MN,Minnesota,0,0,0,0,0
2020-04-30,MN,Minnesota,0,0,0,0,0
2020-05-01,MN,Minnesota,0,0,0,0,0
2020-05-02,MN,Minnesota,0,0,0,0,0
2020-05-03,MN,Minnesota,0,0,0,0,0
2020-05-04,MN,Minnesota,0,0,0,0,0
2020-05-05,MN,Minnesota,0,0,0,0,0
2020-05-06,MN,Minnesota,0,0,0,0,0
2020-05-07,MN,Minnesota,0,0,0,0,0
2020-05-08,MN,Minnesota,0,0,0,0,0
2020-05-09,MN,Minnesota,0,0,0,0,0
2020-05-10,MN,Minnesota,0,0,0,0,0
2020-05-11,MN,Minnesota,0,0,0,0.0127388535031847,0
2020-05-12,MN,Minnesota,0,0,0,0.00980392156862745,0
2020-05-13,MN,Minnesota,0,0,0,0.0093167701863354,0
2020-05-14,MN,Minnesota,0,0,0,0.00923076923076923,0
2020-05-15,MN,Minnesota,0,0,0,0.0146198830409357,0
2020-05-16,MN,Minnesota,0,0,0,0.0151515151515152,0
2020-05-17,MN,Minnesota,0,0,0,0.0156739811912226,0
2020-05-18,MN,Minnesota,0,0,0,0.0159744408945687,0
2020-05-19,MN,Minnesota,0.00611620795107034,0,0,0.0152905198776758,0
2020-05-20,MN,Minnesota,0.0029585798816568,0,0,0.0177514792899408,0
2020-05-21,MN,Minnesota,0.00304878048780488,0,0,0.0121951219512195,0
2020-05-22,MN,Minnesota,0.00319488817891374,0,0,0.0159744408945687,0
2020-05-23,MN,Minnesota,0.00623052959501558,0,0,0.0186915887850467,0
2020-05-24,MN,Minnesota,0.00617283950617284,0,0,0.0277777777777778,0
2020-05-25,MN,Minnesota,0.00649350649350649,0,0,0.0357142857142857,0
2020-05-26,MN,Minnesota,0.0093167701863354,0,0,0.0372670807453416,0
2020-05-27,MN,Minnesota,0.00543478260869565,0,0,0.0407608695652174,0
2020-05-28,MN,Minnesota,0.00481927710843373,0,0,0.0433734939759036,0
2020-05-29,MN,Minnesota,0.00431034482758621,0,0,0.0344827586206897,0
2020-05-30,MN,Minnesota,0.00402414486921529,0,0,0.0321931589537223,0
2020-05-31,MN,Minnesota,0.00386847195357834,0,0,0.0309477756286267,0
2020-06-01,MN,Minnesota,0.00343642611683849,0,0,0.0274914089347079,0
2020-06-02,MN,Minnesota,0.00333333333333333,0,0,0.0266666666666667,0
2020-06-03,MN,Minnesota,0.00561797752808989,0,0,0.0210674157303371,0
2020-06-04,MN,Minnesota,0.00671140939597315,0,0,0.0214765100671141,0
2020-06-05,MN,Minnesota,0.00634517766497462,0,0,0.0190355329949239,0
2020-06-06,MN,Minnesota,0.00497512437810945,0,0,0.0186567164179104,0
2020-06-07,MN,Minnesota,0.00495662949194548,0,0,0.0148698884758364,0
2020-06-08,MN,Minnesota,0.00467836257309942,0,0,0.0128654970760234,0
2020-06-09,MN,Minnesota,0.00332225913621262,0,0,0.0121816168327796,0
2020-06-10,MN,Minnesota,0.00340136054421769,0,0,0.0090702947845805,0
2020-06-11,MN,Minnesota,0.00355029585798817,0,0,0.00591715976331361,0
2020-06-12,MN,Minnesota,0.0037359900373599,0,0,0.0062266500622665,0
2020-06-13,MN,Minnesota,0.00380228136882129,0,0,0.00633713561470216,0
