Date,StateCode,StateName,Alpha,Beta,Gamma,Delta,Omicron
2020-12-17,ME,Maine,0,0,0,0,0
2020-12-18,ME,Maine,0,0,0,0,0
2020-12-19,ME,Maine,0,0,0,0,0
2020-12-21,ME,Maine,0,0,0,0,0
2020-12-22,ME,Maine,0,0,0,0,0
2020-12-23,ME,Maine,0,0,0,0,0
2020-12-24,ME,Maine,0,0,0,0,0
2020-12-25,ME,Maine,0,0,0,0,0
2020-12-26,ME,Maine,0,0,0,0,0
2020-12-27,ME,Maine,0,0,0,0,0
2020-12-28,ME,Maine,0,0,0,0,0
2020-12-29,ME,Maine,0,0,0,0,0
2020-12-30,ME,Maine,0,0,0,0,0
2020-12-31,ME,Maine,0.0029673590504451,0,0,0,0
2021-01-01,ME,Maine,0,0,0,0,0
2021-01-02,ME,Maine,0,0,0,0,0
2021-01-03,ME,Maine,0,0,0,0,0
2021-01-04,ME,Maine,0,0,0,0,0
2021-01-05,ME,Maine,0,0,0,0,0
2021-01-06,ME,Maine,0,0,0,0,0
2021-01-07,ME,Maine,0,0,0,0,0
2021-01-08,ME,Maine,0,0,0,0,0
2021-01-09,ME,Maine,0,0,0,0,0
2021-01-10,ME,Maine,0,0,0,0,0
2021-01-11,ME,Maine,0,0,0,0,0
2021-01-12,ME,Maine,0,0,0,0,0
2021-01-13,ME,Maine,0,0,0,0,0
2021-01-14,ME,Maine,0,0,0,0,0
2021-01-15,ME,Maine,0,0,0,0,0
2021-01-16,ME,Maine,0,0,0,0.00236406619385343,0
2021-01-17,ME,Maine,0,0,0,0,0
2021-01-18,ME,Maine,0,0,0,0,0
2021-01-19,ME,Maine,0,0,0,0,0
2021-01-20,ME,Maine,0,0,0,0,0
2021-01-21,ME,Maine,0,0,0,0,0
2021-01-22,ME,Maine,0,0,0,0,0
2021-01-23,ME,Maine,0,0,0,0,0
2021-01-24,ME,Maine,0,0,0,0,0
2021-01-25,ME,Maine,0,0,0,0,0
2021-01-26,ME,Maine,0,0,0,0,0
2021-01-27,ME,Maine,0,0,0,0.00334448160535117,0
2021-01-28,ME,Maine,0,0,0,0.003584229390681,0
2021-01-29,ME,Maine,0,0,0,0.00343642611683849,0
2021-01-30,ME,Maine,0,0,0,0.0034965034965035,0
2021-01-31,ME,Maine,0,0,0,0.00346020761245675,0
2021-02-01,ME,Maine,0,0,0,0.00347222222222222,0
2021-02-02,ME,Maine,0,0,0,0.0036101083032491,0
2021-02-03,ME,Maine,0,0,0,0.00335570469798658,0
2021-02-04,ME,Maine,0.00675675675675676,0,0,0.00337837837837838,0
2021-02-05,ME,Maine,0.00662251655629139,0,0,0.0033112582781457,0
2021-02-06,ME,Maine,0.0066006600660066,0,0,0.0033003300330033,0
2021-02-07,ME,Maine,0.00662251655629139,0,0,0.0033112582781457,0
2021-02-08,ME,Maine,0.0102389078498294,0,0,0.00341296928327645,0
2021-02-09,ME,Maine,0.0106382978723404,0,0,0.00354609929078014,0.00354609929078014
2021-02-10,ME,Maine,0.0107142857142857,0,0,0,0
2021-02-11,ME,Maine,0.0103806228373702,0,0,0,0
2021-02-12,ME,Maine,0.010989010989011,0,0,0,0
2021-02-13,ME,Maine,0.0109090909090909,0,0,0,0
2021-02-14,ME,Maine,0.0111524163568773,0,0,0,0
2021-02-15,ME,Maine,0.0128755364806867,0,0,0,0
2021-02-16,ME,Maine,0.0127659574468085,0,0,0,0
2021-02-17,ME,Maine,0.0137614678899083,0,0,0,0
2021-02-18,ME,Maine,0.0050761421319797,0,0,0,0
2021-02-19,ME,Maine,0.00529100529100529,0,0,0,0
2021-02-20,ME,Maine,0.00529100529100529,0,0,0,0
2021-02-21,ME,Maine,0.0050251256281407,0,0,0,0
2021-02-22,ME,Maine,0,0,0,0,0
2021-02-23,ME,Maine,0,0,0,0,0
2021-02-24,ME,Maine,0,0,0,0,0
2021-02-25,ME,Maine,0,0,0,0,0
2021-02-26,ME,Maine,0.00900900900900901,0,0,0,0
2021-02-27,ME,Maine,0.0091743119266055,0,0,0,0
2021-02-28,ME,Maine,0.00888888888888889,0,0,0,0
2021-03-01,ME,Maine,0.015748031496063,0,0,0,0
2021-03-02,ME,Maine,0.0171821305841924,0,0,0,0
2021-03-03,ME,Maine,0.0201342281879195,0,0,0,0
2021-03-04,ME,Maine,0.0214723926380368,0,0,0,0
2021-03-05,ME,Maine,0.0205278592375367,0,0,0,0
2021-03-06,ME,Maine,0.0201729106628242,0,0,0,0
2021-03-07,ME,Maine,0.0233236151603499,0.0116618075801749,0,0,0
2021-03-08,ME,Maine,0.0224089635854342,0.00840336134453782,0,0,0
2021-03-09,ME,Maine,0.0213903743315508,0.00802139037433155,0,0,0
2021-03-10,ME,Maine,0.0219178082191781,0.00821917808219178,0,0,0
2021-03-11,ME,Maine,0.0231884057971015,0.00869565217391304,0,0,0
2021-03-12,ME,Maine,0.0214067278287462,0.0091743119266055,0,0,0
2021-03-13,ME,Maine,0.021671826625387,0.00928792569659443,0,0,0
2021-03-14,ME,Maine,0.0222929936305733,0.00955414012738853,0,0,0
2021-03-15,ME,Maine,0.0199335548172757,0.00996677740863787,0.00332225913621262,0,0
2021-03-16,ME,Maine,0.0282685512367491,0.00706713780918728,0,0,0
2021-03-17,ME,Maine,0.0551724137931034,0.00689655172413793,0,0,0
2021-03-18,ME,Maine,0.0718954248366013,0.00326797385620915,0,0,0
2021-03-19,ME,Maine,0.0814332247557003,0.00325732899022801,0,0,0
2021-03-20,ME,Maine,0.0892307692307692,0.00307692307692308,0,0,0
2021-03-21,ME,Maine,0.0932944606413994,0.00291545189504373,0,0,0
2021-03-22,ME,Maine,0.0934065934065934,0.00274725274725275,0,0,0
2021-03-23,ME,Maine,0.109289617486339,0.00273224043715847,0,0,0
2021-03-24,ME,Maine,0.127710843373494,0.00240963855421687,0,0,0
2021-03-25,ME,Maine,0.124434389140271,0.00226244343891403,0.00226244343891403,0,0
2021-03-26,ME,Maine,0.12847965738758,0.00214132762312634,0.00428265524625268,0,0
2021-03-27,ME,Maine,0.128834355828221,0.00204498977505112,0.00408997955010225,0,0
2021-03-28,ME,Maine,0.128205128205128,0.0019723865877712,0.00394477317554241,0,0
2021-03-29,ME,Maine,0.130081300813008,0.00203252032520325,0.00609756097560976,0,0
2021-03-30,ME,Maine,0.132673267326733,0.00198019801980198,0.0099009900990099,0,0
2021-03-31,ME,Maine,0.129032258064516,0,0.0120967741935484,0,0
2021-04-01,ME,Maine,0.134419551934827,0,0.0162932790224033,0,0
2021-04-02,ME,Maine,0.146534653465347,0,0.0198019801980198,0,0
2021-04-03,ME,Maine,0.147302904564315,0,0.020746887966805,0,0
2021-04-04,ME,Maine,0.156576200417537,0,0.0313152400835073,0,0
2021-04-05,ME,Maine,0.166666666666667,0,0.0320512820512821,0,0
2021-04-06,ME,Maine,0.187096774193548,0,0.0365591397849462,0,0
2021-04-07,ME,Maine,0.189125295508274,0,0.0425531914893617,0,0
2021-04-08,ME,Maine,0.21123595505618,0,0.0382022471910112,0,0
2021-04-09,ME,Maine,0.209503239740821,0,0.041036717062635,0,0
2021-04-10,ME,Maine,0.218614718614719,0,0.0432900432900433,0,0
2021-04-11,ME,Maine,0.236024844720497,0,0.0434782608695652,0,0
2021-04-12,ME,Maine,0.26268115942029,0,0.0434782608695652,0,0
2021-04-13,ME,Maine,0.260940032414911,0,0.0437601296596434,0,0
2021-04-14,ME,Maine,0.289985052316891,0,0.0463378176382661,0,0
2021-04-15,ME,Maine,0.292168674698795,0,0.0512048192771084,0,0
2021-04-16,ME,Maine,0.305847076461769,0,0.0539730134932534,0,0
2021-04-17,ME,Maine,0.307580174927114,0.0043731778425656,0.053935860058309,0,0
2021-04-18,ME,Maine,0.306686046511628,0.00436046511627907,0.0465116279069767,0,0
2021-04-19,ME,Maine,0.314623338257016,0.00443131462333826,0.0487444608567208,0,0
2021-04-20,ME,Maine,0.316690442225392,0.00427960057061341,0.0470756062767475,0,0
2021-04-21,ME,Maine,0.320936639118457,0.00413223140495868,0.0495867768595041,0,0
