Date,StateCode,StateName,Alpha,Beta,Gamma,Delta,Omicron
2020-11-08,NC,North Carolina,0,0,0,0,0
2020-11-09,NC,North Carolina,0,0,0,0,0
2020-11-10,NC,North Carolina,0,0,0,0,0
2020-11-11,NC,North Carolina,0,0,0,0,0
2020-11-12,NC,North Carolina,0,0,0,0,0
2020-11-13,NC,North Carolina,0,0,0,0,0
2020-11-14,NC,North Carolina,0,0,0,0,0
2020-11-16,NC,North Carolina,0,0,0,0,0
2020-11-17,NC,North Carolina,0,0,0,0,0
2020-11-18,NC,North Carolina,0,0,0,0,0
2020-11-19,NC,North Carolina,0,0,0,0,0
2020-11-20,NC,North Carolina,0,0,0,0,0
2020-11-21,NC,North Carolina,0,0,0,0,0
2020-11-23,NC,North Carolina,0.008,0,0,0,0
2020-11-24,NC,North Carolina,0.0072463768115942,0,0,0,0
2020-11-25,NC,North Carolina,0.0072463768115942,0,0,0,0
2020-11-27,NC,North Carolina,0.00757575757575758,0,0,0,0
2020-11-28,NC,North Carolina,0.00806451612903226,0,0,0,0
2020-11-30,NC,North Carolina,0.00826446280991736,0,0,0,0
2020-12-01,NC,North Carolina,0.00819672131147541,0,0,0,0
2020-12-02,NC,North Carolina,0.0078125,0,0,0,0
2020-12-03,NC,North Carolina,0.00847457627118644,0,0,0,0
2020-12-04,NC,North Carolina,0.00847457627118644,0,0,0,0
2020-12-05,NC,North Carolina,0.00900900900900901,0,0,0,0
2020-12-07,NC,North Carolina,0.0105263157894737,0,0,0,0
2020-12-08,NC,North Carolina,0.0120481927710843,0,0,0,0
2020-12-09,NC,North Carolina,0.010752688172043,0,0,0,0
2020-12-10,NC,North Carolina,0.00980392156862745,0,0,0,0
2020-12-11,NC,North Carolina,0,0,0,0,0
2020-12-12,NC,North Carolina,0,0,0,0,0
2020-12-14,NC,North Carolina,0,0,0,0,0
2020-12-15,NC,North Carolina,0,0,0,0,0
2020-12-16,NC,North Carolina,0,0,0,0,0
2020-12-17,NC,North Carolina,0,0,0,0,0
2020-12-18,NC,North Carolina,0,0,0,0,0
2020-12-19,NC,North Carolina,0,0,0,0,0
2020-12-21,NC,North Carolina,0,0,0,0,0
2020-12-22,NC,North Carolina,0,0,0,0,0
2020-12-23,NC,North Carolina,0,0,0,0,0
2020-12-26,NC,North Carolina,0,0,0,0,0
2020-12-27,NC,North Carolina,0,0,0,0,0
2020-12-28,NC,North Carolina,0,0,0,0,0
2020-12-29,NC,North Carolina,0,0,0,0,0
2020-12-30,NC,North Carolina,0,0,0,0,0
2020-12-31,NC,North Carolina,0,0,0,0,0
2021-01-02,NC,North Carolina,0,0,0,0,0
2021-01-03,NC,North Carolina,0,0,0,0,0
2021-01-04,NC,North Carolina,0,0,0,0,0
2021-01-05,NC,North Carolina,0,0,0,0,0
2021-01-06,NC,North Carolina,0,0,0,0,0
2021-01-07,NC,North Carolina,0,0,0,0,0
2021-01-08,NC,North Carolina,0,0,0,0,0
2021-01-09,NC,North Carolina,0,0,0,0,0
2021-01-10,NC,North Carolina,0,0,0,0,0
2021-01-11,NC,North Carolina,0.00352112676056338,0,0,0,0
2021-01-12,NC,North Carolina,0.00338983050847458,0,0,0,0
2021-01-13,NC,North Carolina,0.00319488817891374,0,0,0,0
2021-01-14,NC,North Carolina,0.00898203592814371,0,0,0,0
2021-01-15,NC,North Carolina,0.00806451612903226,0,0,0,0
2021-01-16,NC,North Carolina,0.00785340314136126,0,0,0,0
2021-01-17,NC,North Carolina,0.0144092219020173,0,0,0,0
2021-01-18,NC,North Carolina,0.0139275766016713,0,0,0,0
2021-01-19,NC,North Carolina,0.0122549019607843,0,0,0,0
2021-01-20,NC,North Carolina,0.0108459869848156,0,0,0,0
2021-01-21,NC,North Carolina,0.0102459016393443,0,0,0,0
2021-01-22,NC,North Carolina,0.00938086303939963,0,0,0,0
2021-01-23,NC,North Carolina,0.0107913669064748,0,0,0,0
2021-01-24,NC,North Carolina,0.0102564102564103,0,0,0.00512820512820513,0
2021-01-25,NC,North Carolina,0.00788643533123028,0,0,0.00315457413249211,0
2021-01-26,NC,North Carolina,0.0155807365439093,0,0,0.0028328611898017,0
2021-01-27,NC,North Carolina,0.0165816326530612,0,0,0.00255102040816327,0
2021-01-28,NC,North Carolina,0.0142487046632124,0,0,0.00259067357512953,0
2021-01-29,NC,North Carolina,0.0145118733509235,0,0,0.00131926121372032,0
2021-01-30,NC,North Carolina,0.0145502645502646,0,0,0.00132275132275132,0
2021-01-31,NC,North Carolina,0.0121293800539084,0,0,0.00134770889487871,0
2021-02-01,NC,North Carolina,0.012531328320802,0,0,0.0012531328320802,0
2021-02-02,NC,North Carolina,0.0122100122100122,0,0,0.00122100122100122,0
2021-02-03,NC,North Carolina,0.0148883374689826,0,0,0,0
2021-02-04,NC,North Carolina,0.0150375939849624,0,0,0,0
2021-02-05,NC,North Carolina,0.0151898734177215,0,0,0,0
2021-02-06,NC,North Carolina,0.0139240506329114,0,0,0,0
2021-02-07,NC,North Carolina,0.0137844611528822,0,0,0,0
2021-02-08,NC,North Carolina,0.0130952380952381,0.00595238095238095,0,0,0
2021-02-09,NC,North Carolina,0.0072463768115942,0.00483091787439614,0,0,0
2021-02-10,NC,North Carolina,0.00846432889963724,0.00483675937122128,0,0,0
2021-02-11,NC,North Carolina,0.00866738894907909,0.00650054171180932,0,0,0
2021-02-12,NC,North Carolina,0.00891089108910891,0.00693069306930693,0,0,0
2021-02-13,NC,North Carolina,0.012512030798845,0.00962463907603465,0,0,0
2021-02-14,NC,North Carolina,0.0140845070422535,0.00938967136150235,0,0,0
2021-02-15,NC,North Carolina,0.0186393289841566,0.00931966449207829,0,0,0
2021-02-16,NC,North Carolina,0.019811320754717,0.00943396226415094,0,0,0
2021-02-17,NC,North Carolina,0.0212373037857802,0.00738688827331487,0,0,0
2021-02-18,NC,North Carolina,0.0217785843920145,0.00725952813067151,0,0,0
2021-02-19,NC,North Carolina,0.0245901639344262,0.00819672131147541,0,0,0
2021-02-20,NC,North Carolina,0.0254833040421793,0.00966608084358524,0,0,0
2021-02-21,NC,North Carolina,0.0290102389078498,0.015358361774744,0,0,0
2021-02-22,NC,North Carolina,0.0330508474576271,0.0144067796610169,0,0,0
2021-02-23,NC,North Carolina,0.0369068541300527,0.0166959578207381,0,0,0
2021-02-24,NC,North Carolina,0.0386690647482014,0.0179856115107914,0,0,0
2021-02-25,NC,North Carolina,0.0455840455840456,0.0189933523266857,0,0,0
2021-02-26,NC,North Carolina,0.0534499514091351,0.0223517978620019,0,0,0
2021-02-27,NC,North Carolina,0.0542406311637081,0.0216962524654832,0,0,0
2021-02-28,NC,North Carolina,0.056640625,0.0234375,0,0,0
2021-03-01,NC,North Carolina,0.0612668743509865,0.0280373831775701,0,0,0
2021-03-02,NC,North Carolina,0.0720812182741117,0.0304568527918782,0,0,0
2021-03-03,NC,North Carolina,0.0826923076923077,0.0317307692307692,0,0,0
2021-03-04,NC,North Carolina,0.0876383763837638,0.0341328413284133,0,0,0
2021-03-05,NC,North Carolina,0.0888066604995375,0.0370027752081406,0,0,0
2021-03-06,NC,North Carolina,0.0943755958055291,0.0390848427073403,0,0,0
2021-03-07,NC,North Carolina,0.0978260869565217,0.0345849802371541,0,0,0
2021-03-08,NC,North Carolina,0.111219512195122,0.0360975609756098,0,0,0
2021-03-09,NC,North Carolina,0.126773888363292,0.0340586565752129,0,0,0
2021-03-10,NC,North Carolina,0.132444444444444,0.0346666666666667,0,0.000888888888888889,0
2021-03-11,NC,North Carolina,0.136645962732919,0.033717834960071,0,0.000887311446317657,0
2021-03-12,NC,North Carolina,0.154125113327289,0.0344514959202176,0,0.000906618313689936,0
2021-03-13,NC,North Carolina,0.162891986062718,0.0374564459930314,0,0.000871080139372822,0
2021-03-14,NC,North Carolina,0.167534722222222,0.0364583333333333,0,0.000868055555555555,0
2021-03-15,NC,North Carolina,0.176814011676397,0.0383653044203503,0,0.000834028356964137,0
2021-03-16,NC,North Carolina,0.190878378378378,0.0456081081081081,0,0.000844594594594595,0
2021-03-17,NC,North Carolina,0.202678571428571,0.05,0,0.000892857142857143,0
2021-03-18,NC,North Carolina,0.216043755697356,0.0501367365542388,0,0.000911577028258888,0
