Date,StateCode,StateName,Alpha,Beta,Gamma,Delta,Omicron
2020-12-27,ID,Idaho,0,0,0,0,0
2020-12-28,ID,Idaho,0,0,0,0,0
2020-12-29,ID,Idaho,0,0,0,0,0
2020-12-30,ID,Idaho,0,0,0,0,0
2020-12-31,ID,Idaho,0,0,0,0,0
2021-01-01,ID,Idaho,0,0,0,0,0
2021-01-02,ID,Idaho,0,0,0,0,0
2021-01-03,ID,Idaho,0,0,0,0,0
2021-01-04,ID,Idaho,0,0,0,0,0
2021-01-05,ID,Idaho,0,0,0,0,0
2021-01-06,ID,Idaho,0,0,0,0,0
2021-01-07,ID,Idaho,0,0,0,0,0
2021-01-08,ID,Idaho,0,0,0,0,0
2021-01-10,ID,Idaho,0.00816326530612245,0,0,0.0408163265306122,0
2021-01-11,ID,Idaho,0.00378787878787879,0,0,0.0265151515151515,0
2021-01-12,ID,Idaho,0.004149377593361,0,0,0.029045643153527,0
2021-01-13,ID,Idaho,0.00543478260869565,0,0,0.0326086956521739,0
2021-01-14,ID,Idaho,0.00628930817610063,0,0,0.0188679245283019,0
2021-01-15,ID,Idaho,0.00510204081632653,0,0,0.0153061224489796,0
2021-01-18,ID,Idaho,0.0050761421319797,0,0,0.0152284263959391,0
2021-01-19,ID,Idaho,0.00473933649289099,0,0,0.00473933649289099,0
2021-01-20,ID,Idaho,0.00460829493087558,0,0,0.00460829493087558,0
2021-01-21,ID,Idaho,0.00465116279069768,0,0,0.00465116279069768,0
2021-01-22,ID,Idaho,0.00458715596330275,0,0,0.00458715596330275,0
2021-01-23,ID,Idaho,0.00485436893203884,0,0,0.00485436893203884,0
2021-01-24,ID,Idaho,0,0,0,0.00512820512820513,0
2021-01-25,ID,Idaho,0,0,0,0.00602409638554217,0
2021-01-26,ID,Idaho,0,0,0,0,0
2021-01-27,ID,Idaho,0,0,0,0,0
2021-01-28,ID,Idaho,0,0,0,0,0
2021-01-29,ID,Idaho,0.00581395348837209,0,0,0,0
2021-01-31,ID,Idaho,0.00581395348837209,0,0,0,0
2021-02-01,ID,Idaho,0.00714285714285714,0,0,0,0
2021-02-02,ID,Idaho,0.00694444444444444,0,0,0,0
2021-02-03,ID,Idaho,0.00740740740740741,0,0,0,0
2021-02-04,ID,Idaho,0.00763358778625954,0,0,0,0
2021-02-05,ID,Idaho,0.00666666666666667,0,0,0,0
2021-02-06,ID,Idaho,0.00775193798449612,0,0,0,0
2021-02-07,ID,Idaho,0.00775193798449612,0,0,0,0
2021-02-08,ID,Idaho,0.0145985401459854,0,0,0,0
2021-02-09,ID,Idaho,0.0148148148148148,0,0,0,0
2021-02-10,ID,Idaho,0.0151515151515152,0,0,0,0
2021-02-11,ID,Idaho,0.0155038759689922,0,0,0,0
2021-02-12,ID,Idaho,0.0150375939849624,0,0,0,0
2021-02-15,ID,Idaho,0.01,0,0,0,0
2021-02-16,ID,Idaho,0.0099009900990099,0.0297029702970297,0,0,0
2021-02-17,ID,Idaho,0.0104166666666667,0.0208333333333333,0,0,0
2021-02-18,ID,Idaho,0.0114942528735632,0.0229885057471264,0,0,0
2021-02-19,ID,Idaho,0.0105263157894737,0.0210526315789474,0,0,0
2021-02-22,ID,Idaho,0.0217391304347826,0.0217391304347826,0,0,0
2021-02-23,ID,Idaho,0.0294117647058824,0,0,0.0147058823529412,0
2021-02-25,ID,Idaho,0.0289855072463768,0,0,0.0144927536231884,0
2021-02-26,ID,Idaho,0.0782608695652174,0,0,0.00869565217391304,0
2021-02-27,ID,Idaho,0.0740740740740741,0,0,0.00925925925925926,0
2021-02-28,ID,Idaho,0.0769230769230769,0,0,0.00961538461538461,0
2021-03-01,ID,Idaho,0.0707964601769912,0,0,0.00884955752212389,0
2021-03-02,ID,Idaho,0.105691056910569,0,0,0.00813008130081301,0
2021-03-03,ID,Idaho,0.120689655172414,0,0,0.00862068965517241,0
2021-03-04,ID,Idaho,0.127118644067797,0,0,0.00847457627118644,0
2021-03-05,ID,Idaho,0.149659863945578,0,0,0.00680272108843537,0
2021-03-07,ID,Idaho,0.154362416107383,0,0,0.00671140939597315,0
2021-03-08,ID,Idaho,0.192546583850932,0,0,0.0062111801242236,0
2021-03-09,ID,Idaho,0.230769230769231,0,0,0.00641025641025641,0
2021-03-10,ID,Idaho,0.226190476190476,0,0,0.00595238095238095,0
2021-03-11,ID,Idaho,0.258426966292135,0,0,0,0
2021-03-12,ID,Idaho,0.251207729468599,0,0,0,0
2021-03-13,ID,Idaho,0.293413173652695,0,0,0,0
2021-03-14,ID,Idaho,0.314285714285714,0,0,0,0
2021-03-15,ID,Idaho,0.358288770053476,0,0,0,0
2021-03-16,ID,Idaho,0.379487179487179,0,0,0,0
2021-03-17,ID,Idaho,0.397129186602871,0,0,0,0
2021-03-18,ID,Idaho,0.415929203539823,0,0,0,0
2021-03-19,ID,Idaho,0.419087136929461,0,0,0,0
2021-03-20,ID,Idaho,0.444444444444444,0,0,0,0
2021-03-21,ID,Idaho,0.452914798206278,0,0,0,0
2021-03-22,ID,Idaho,0.447826086956522,0,0,0,0
2021-03-23,ID,Idaho,0.456,0,0,0,0
2021-03-24,ID,Idaho,0.47940074906367,0,0,0,0
2021-03-25,ID,Idaho,0.464788732394366,0,0,0,0
2021-03-26,ID,Idaho,0.507142857142857,0,0,0,0
2021-03-27,ID,Idaho,0.505376344086022,0,0,0.003584229390681,0
2021-03-28,ID,Idaho,0.496503496503497,0,0,0.0034965034965035,0
2021-03-29,ID,Idaho,0.490506329113924,0,0,0.00632911392405063,0
2021-03-30,ID,Idaho,0.507246376811594,0,0,0.00869565217391304,0
2021-03-31,ID,Idaho,0.509803921568627,0,0,0.0112044817927171,0
2021-04-01,ID,Idaho,0.515068493150685,0,0,0.0191780821917808,0
2021-04-02,ID,Idaho,0.527131782945737,0,0,0.020671834625323,0
2021-04-03,ID,Idaho,0.52319587628866,0,0,0.0257731958762887,0
2021-04-04,ID,Idaho,0.51948051948052,0,0,0.025974025974026,0
2021-04-05,ID,Idaho,0.53,0,0,0.035,0
2021-04-06,ID,Idaho,0.529715762273902,0,0,0.0387596899224806,0
2021-04-07,ID,Idaho,0.522788203753351,0,0,0.0428954423592493,0
2021-04-08,ID,Idaho,0.532212885154062,0,0,0.0448179271708684,0
2021-04-09,ID,Idaho,0.537433155080214,0,0,0.0427807486631016,0
2021-04-10,ID,Idaho,0.543307086614173,0,0,0.0393700787401575,0
2021-04-11,ID,Idaho,0.565789473684211,0,0,0.0394736842105263,0
2021-04-12,ID,Idaho,0.57027027027027,0,0,0.0378378378378378,0
2021-04-13,ID,Idaho,0.576271186440678,0,0,0.0367231638418079,0
2021-04-14,ID,Idaho,0.590909090909091,0,0,0.0363636363636364,0
2021-04-15,ID,Idaho,0.60377358490566,0,0,0.0283018867924528,0
2021-04-16,ID,Idaho,0.638629283489097,0,0,0.0249221183800623,0
2021-04-17,ID,Idaho,0.662576687116565,0,0,0.0184049079754601,0
2021-04-18,ID,Idaho,0.667692307692308,0,0,0.0184615384615385,0
2021-04-19,ID,Idaho,0.681388012618297,0,0.00315457413249211,0.00630914826498423,0
2021-04-20,ID,Idaho,0.705329153605016,0,0,0.00626959247648903,0
2021-04-21,ID,Idaho,0.726984126984127,0,0,0.00317460317460317,0
2021-04-22,ID,Idaho,0.735562310030395,0,0,0.00303951367781155,0
2021-04-23,ID,Idaho,0.773584905660377,0,0,0.00314465408805031,0
2021-04-24,ID,Idaho,0.77742946708464,0,0.00313479623824451,0.00313479623824451,0
2021-04-25,ID,Idaho,0.779179810725552,0,0.00315457413249211,0.00315457413249211,0
2021-04-26,ID,Idaho,0.798107255520505,0,0.00946372239747634,0.00315457413249211,0
2021-04-27,ID,Idaho,0.820598006644518,0,0.00996677740863787,0.00332225913621262,0
2021-04-28,ID,Idaho,0.807817589576547,0,0.0130293159609121,0.00325732899022801,0
2021-04-29,ID,Idaho,0.80655737704918,0,0.0295081967213115,0.00327868852459016,0
2021-04-30,ID,Idaho,0.810344827586207,0,0.0310344827586207,0.00344827586206897,0
2021-05-01,ID,Idaho,0.80565371024735,0,0.0318021201413428,0.00353356890459364,0
2021-05-02,ID,Idaho,0.804964539007092,0,0.0354609929078014,0.00354609929078014,0
2021-05-03,ID,Idaho,0.812720848056537,0,0.0424028268551237,0.00353356890459364,0
2021-05-04,ID,Idaho,0.795774647887324,0,0.0422535211267606,0.00352112676056338,0
2021-05-05,ID,Idaho,0.789473684210526,0,0.0421052631578947,0.00350877192982456,0
2021-05-06,ID,Idaho,0.796296296296296,0,0.0481481481481482,0.0037037037037037,0
2021-05-07,ID,Idaho,0.799212598425197,0,0.0511811023622047,0.00393700787401575,0
2021-05-08,ID,Idaho,0.806451612903226,0,0.0483870967741935,0.00403225806451613,0
2021-05-09,ID,Idaho,0.794979079497908,0,0.0543933054393305,0.00418410041841004,0
2021-05-10,ID,Idaho,0.798245614035088,0,0.0526315789473684,0.0043859649122807,0
2021-05-11,ID,Idaho,0.794642857142857,0,0.0580357142857143,0.00446428571428571,0
2021-05-12,ID,Idaho,0.818181818181818,0,0.0545454545454545,0.00454545454545455,0
2021-05-13,ID,Idaho,0.817757009345794,0,0.0327102803738318,0.00467289719626168,0
2021-05-14,ID,Idaho,0.788177339901478,0,0.0394088669950739,0.00492610837438424,0
2021-05-15,ID,Idaho,0.777227722772277,0,0.0445544554455446,0.00495049504950495,0
2021-05-16,ID,Idaho,0.768115942028986,0,0.0434782608695652,0.00483091787439614,0
2021-05-17,ID,Idaho,0.754010695187166,0,0.0374331550802139,0.0053475935828877,0
2021-05-18,ID,Idaho,0.761111111111111,0,0.0388888888888889,0.00555555555555555,0
2021-05-19,ID,Idaho,0.752688172043011,0,0.0483870967741936,0.00537634408602151,0
2021-05-20,ID,Idaho,0.755,0,0.055,0.005,0
