Admin2,Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Date,Time
Adjuntas,Puerto Rico,US,18.180117000000006,-66.754367,330,0,2021-01-04,05:22:02
Aguada,Puerto Rico,US,18.360255,-67.17513100000001,689,0,2021-01-04,05:22:02
Aguadilla,Puerto Rico,US,18.459681,-67.12081500000001,876,0,2021-01-04,05:22:02
Aguas Buenas,Puerto Rico,US,18.251619,-66.126806,660,0,2021-01-04,05:22:02
Aibonito,Puerto Rico,US,18.131361,-66.264131,308,0,2021-01-04,05:22:02
Anasco,Puerto Rico,US,18.287985,-67.120611,490,0,2021-01-04,05:22:02
Arecibo,Puerto Rico,US,18.406631,-66.675077,1799,0,2021-01-04,05:22:02
Arroyo,Puerto Rico,US,17.998457000000005,-66.056546,157,0,2021-01-04,05:22:02
Barceloneta,Puerto Rico,US,18.445533,-66.56053100000001,448,0,2021-01-04,05:22:02
Barranquitas,Puerto Rico,US,18.201592,-66.30963,619,0,2021-01-04,05:22:02
Bayamon,Puerto Rico,US,18.34946,-66.168435,5857,0,2021-01-04,05:22:02
Cabo Rojo,Puerto Rico,US,18.040993,-67.154391,396,0,2021-01-04,05:22:02
Caguas,Puerto Rico,US,18.211615,-66.050779,3553,0,2021-01-04,05:22:02
Camuy,Puerto Rico,US,18.418578,-66.860206,713,0,2021-01-04,05:22:02
Canovanas,Puerto Rico,US,18.328802,-65.887612,1026,0,2021-01-04,05:22:02
Carolina,Puerto Rico,US,18.374986,-65.95683100000001,4952,0,2021-01-04,05:22:02
Catano,Puerto Rico,US,18.437269,-66.14330600000001,709,0,2021-01-04,05:22:02
Cayey,Puerto Rico,US,18.102851,-66.14914,736,0,2021-01-04,05:22:02
Ceiba,Puerto Rico,US,18.251818,-65.666416,196,0,2021-01-04,05:22:02
Ciales,Puerto Rico,US,18.28885,-66.516475,449,0,2021-01-04,05:22:02
Cidra,Puerto Rico,US,18.173559,-66.161179,754,0,2021-01-04,05:22:02
Coamo,Puerto Rico,US,18.097597,-66.36014,472,0,2021-01-04,05:22:02
Comerio,Puerto Rico,US,18.224687,-66.221622,452,0,2021-01-04,05:22:02
Corozal,Puerto Rico,US,18.304264,-66.327738,908,0,2021-01-04,05:22:02
