Admin2,Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Date,Time
Barbour,West Virginia,US,39.1307219,-80.00350858,185,1,2020-10-30,04:24:49
Berkeley,West Virginia,US,39.46704621,-78.02414609,1615,18,2020-10-30,04:24:49
Boone,West Virginia,US,38.01974191,-81.69888019,381,3,2020-10-30,04:24:49
Braxton,West Virginia,US,38.70036159,-80.72011184,67,0,2020-10-30,04:24:49
Brooke,West Virginia,US,40.27367263,-80.57915332,237,4,2020-10-30,04:24:49
Cabell,West Virginia,US,38.42424062,-82.23855912,1453,25,2020-10-30,04:24:49
Calhoun,West Virginia,US,38.84315422,-81.11934872,36,0,2020-10-30,04:24:49
Clay,West Virginia,US,38.46231092,-81.07652217,64,3,2020-10-30,04:24:49
Doddridge,West Virginia,US,39.27057157,-80.70671527,71,1,2020-10-30,04:24:49
Fayette,West Virginia,US,38.02974928,-81.08286634,786,21,2020-10-30,04:24:49
Gilmer,West Virginia,US,38.9251277,-80.85952723,64,0,2020-10-30,04:24:49
Grant,West Virginia,US,39.10314817,-79.19440518,194,8,2020-10-30,04:24:49
Greenbrier,West Virginia,US,37.9463652,-80.45335881,200,4,2020-10-30,04:24:49
Hampshire,West Virginia,US,39.32103553,-78.60826476,133,1,2020-10-30,04:24:49
Hancock,West Virginia,US,40.51943859,-80.57461608,224,1,2020-10-30,04:24:49
Hardy,West Virginia,US,39.00683177,-78.85855301,107,1,2020-10-30,04:24:49
Harrison,West Virginia,US,39.2853852,-80.37919577,660,12,2020-10-30,04:24:49
Jackson,West Virginia,US,38.84263974,-81.68148753,388,24,2020-10-30,04:24:49
Jefferson,West Virginia,US,39.30776166,-77.86014147,603,5,2020-10-30,04:24:49
Kanawha,West Virginia,US,38.33860077,-81.52857054,3683,104,2020-10-30,04:24:49
Lewis,West Virginia,US,38.9947249,-80.49988181,94,2,2020-10-30,04:24:49
Lincoln,West Virginia,US,38.172154,-82.07017953,253,2,2020-10-30,04:24:49
Logan,West Virginia,US,37.8299889,-81.93528571,770,45,2020-10-30,04:24:49
Marion,West Virginia,US,39.50984542,-80.24244659,391,5,2020-10-30,04:24:49
Marshall,West Virginia,US,39.86064362,-80.66591062,341,4,2020-10-30,04:24:49
Mason,West Virginia,US,38.77071799,-82.02524219,178,6,2020-10-30,04:24:49
McDowell,West Virginia,US,37.38002939,-81.65083669,126,1,2020-10-30,04:24:49
Mercer,West Virginia,US,37.40481169,-81.11023142,762,31,2020-10-30,04:24:49
Mineral,West Virginia,US,39.41561583,-78.94104895,223,4,2020-10-30,04:24:49
Mingo,West Virginia,US,37.73048351,-82.13338365,609,10,2020-10-30,04:24:49
Monongalia,West Virginia,US,39.63218457,-80.04766838,2316,5,2020-10-30,04:24:49
Monroe,West Virginia,US,37.56274716,-80.54577965,257,8,2020-10-30,04:24:49
Morgan,West Virginia,US,39.55439028,-78.26311676,151,0,2020-10-30,04:24:49
Nicholas,West Virginia,US,38.29617706,-80.79759588,188,3,2020-10-30,04:24:49
Ohio,West Virginia,US,40.0955451,-80.62203992,560,9,2020-10-30,04:24:49
Pendleton,West Virginia,US,38.68314479,-79.35084086,77,1,2020-10-30,04:24:49
Pleasants,West Virginia,US,39.37091679,-81.16771771,30,3,2020-10-30,04:24:49
Pocahontas,West Virginia,US,38.32758728,-80.00993811,70,0,2020-10-30,04:24:49
Preston,West Virginia,US,39.46770987,-79.66712803,200,4,2020-10-30,04:24:49
Putnam,West Virginia,US,38.50782345,-81.9082131,884,13,2020-10-30,04:24:49
Raleigh,West Virginia,US,37.76936795,-81.2456041,825,9,2020-10-30,04:24:49
Randolph,West Virginia,US,38.769899,-79.87919615,419,1,2020-10-30,04:24:49
Ritchie,West Virginia,US,39.18094587,-81.06356878,41,0,2020-10-30,04:24:49
Roane,West Virginia,US,38.71622686,-81.35243568,111,2,2020-10-30,04:24:49
Summers,West Virginia,US,37.65390597,-80.86009693,119,1,2020-10-30,04:24:49
Taylor,West Virginia,US,39.33602617,-80.0421439,168,8,2020-10-30,04:24:49
Tucker,West Virginia,US,39.11240885,-79.57053576,64,0,2020-10-30,04:24:49
Tyler,West Virginia,US,39.46811972,-80.88772676,35,1,2020-10-30,04:24:49
Unassigned,West Virginia,US,,,0,0,2020-10-30,04:24:49
Upshur,West Virginia,US,38.89285061,-80.23689136,265,4,2020-10-30,04:24:49
Wayne,West Virginia,US,38.14901357,-82.42287994,595,11,2020-10-30,04:24:49
Webster,West Virginia,US,38.49370949,-80.4202023,32,0,2020-10-30,04:24:49
Wetzel,West Virginia,US,39.6065771,-80.64016540000001,183,5,2020-10-30,04:24:49
Wirt,West Virginia,US,39.02775007,-81.37473928,53,0,2020-10-30,04:24:49
Wood,West Virginia,US,39.20967886,-81.5162836,616,6,2020-10-30,04:24:49
Wyoming,West Virginia,US,37.612327,-81.54511071,309,5,2020-10-30,04:24:49
Barbour,West Virginia,US,39.1307219,-80.00350858,187,1,2020-10-31,04:24:44
Berkeley,West Virginia,US,39.46704621,-78.02414609,1650,18,2020-10-31,04:24:44
Boone,West Virginia,US,38.01974191,-81.69888019,381,3,2020-10-31,04:24:44
Braxton,West Virginia,US,38.70036159,-80.72011184,69,0,2020-10-31,04:24:44
Brooke,West Virginia,US,40.27367263,-80.57915332,239,4,2020-10-31,04:24:44
Cabell,West Virginia,US,38.42424062,-82.23855912,1494,27,2020-10-31,04:24:44
Calhoun,West Virginia,US,38.84315422,-81.11934872,36,0,2020-10-31,04:24:44
Clay,West Virginia,US,38.46231092,-81.07652217,64,3,2020-10-31,04:24:44
Doddridge,West Virginia,US,39.27057157,-80.70671527,71,1,2020-10-31,04:24:44
Fayette,West Virginia,US,38.02974928,-81.08286634,787,23,2020-10-31,04:24:44
Gilmer,West Virginia,US,38.9251277,-80.85952723,64,0,2020-10-31,04:24:44
Grant,West Virginia,US,39.10314817,-79.19440518,198,8,2020-10-31,04:24:44
Greenbrier,West Virginia,US,37.9463652,-80.45335881,204,4,2020-10-31,04:24:44
Hampshire,West Virginia,US,39.32103553,-78.60826476,140,1,2020-10-31,04:24:44
Hancock,West Virginia,US,40.51943859,-80.57461608,230,1,2020-10-31,04:24:44
Hardy,West Virginia,US,39.00683177,-78.85855301,107,1,2020-10-31,04:24:44
Harrison,West Virginia,US,39.2853852,-80.37919577,673,12,2020-10-31,04:24:44
Jackson,West Virginia,US,38.84263974,-81.68148753,406,24,2020-10-31,04:24:44
Jefferson,West Virginia,US,39.30776166,-77.86014147,614,5,2020-10-31,04:24:44
Kanawha,West Virginia,US,38.33860077,-81.52857054,3732,105,2020-10-31,04:24:44
Lewis,West Virginia,US,38.9947249,-80.49988181,101,2,2020-10-31,04:24:44
Lincoln,West Virginia,US,38.172154,-82.07017953,258,2,2020-10-31,04:24:44
Logan,West Virginia,US,37.8299889,-81.93528571,785,45,2020-10-31,04:24:44
Marion,West Virginia,US,39.50984542,-80.24244659,405,5,2020-10-31,04:24:44
Marshall,West Virginia,US,39.86064362,-80.66591062,358,4,2020-10-31,04:24:44
