Admin2,Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Date,Time
Adams,Colorado,US,39.87432092,-104.3362578,61243,719,2021-06-20,04:21:48
Alamosa,Colorado,US,37.57250606,-105.7885451,1723,37,2021-06-20,04:21:48
Arapahoe,Colorado,US,39.64977461,-104.3353617,62895,748,2021-06-20,04:21:48
Archuleta,Colorado,US,37.19474156,-107.0476867,1022,2,2021-06-20,04:21:48
Baca,Colorado,US,37.31940883,-102.5603223,321,4,2021-06-20,04:21:48
Bent,Colorado,US,37.95474293,-103.0720195,1547,22,2021-06-20,04:21:48
Boulder,Colorado,US,40.09313619,-105.3546767,24060,235,2021-06-20,04:21:48
Broomfield,Colorado,US,39.95998787,-105.0566324,5027,75,2021-06-20,04:21:48
Chaffee,Colorado,US,38.74745778,-106.19265729999998,1767,25,2021-06-20,04:21:48
Cheyenne,Colorado,US,38.82777431,-102.6032558,128,6,2021-06-20,04:21:48
Clear Creek,Colorado,US,39.68864463,-105.6463118,479,3,2021-06-20,04:21:48
Conejos,Colorado,US,37.201606,-106.19174879999998,732,23,2021-06-20,04:21:48
Costilla,Colorado,US,37.27732493,-105.4276548,251,5,2021-06-20,04:21:48
Crowley,Colorado,US,38.32608609,-103.7844965,2214,17,2021-06-20,04:21:48
Custer,Colorado,US,38.10883162,-105.3683478,225,3,2021-06-20,04:21:48
Delta,Colorado,US,38.86246243,-107.8631342,2943,65,2021-06-20,04:21:48
Denver,Colorado,US,39.76018276,-104.8725695,74962,860,2021-06-20,04:21:48
Dolores,Colorado,US,37.75208676,-108.5211585,129,1,2021-06-20,04:21:48
Douglas,Colorado,US,39.33133796,-104.930001,30652,246,2021-06-20,04:21:48
Eagle,Colorado,US,39.62754308,-106.6933637,6334,24,2021-06-20,04:21:48
El Paso,Colorado,US,38.83240149,-104.5251411,73472,881,2021-06-20,04:21:48
Elbert,Colorado,US,39.28656773,-104.1358721,1887,14,2021-06-20,04:21:48
Fremont,Colorado,US,38.47362326,-105.4399667,6545,64,2021-06-20,04:21:48
