Admin2,Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Date,Time
Ada,Idaho,US,43.4526575,-116.24155159999998,,,2020-03-24,23:37:31
Adams,Idaho,US,44.89333571,-116.4545247,,,2020-03-24,23:37:31
Bannock,Idaho,US,42.67002716,-112.2233311,,,2020-03-24,23:37:31
Bear Lake,Idaho,US,42.28269683,-111.32892379999998,,,2020-03-24,23:37:31
Benewah,Idaho,US,47.21754179,-116.6586851,,,2020-03-24,23:37:31
Bingham,Idaho,US,43.21672879999999,-112.3978437,,,2020-03-24,23:37:31
Blaine,Idaho,US,43.4085812,-113.9752658,,,2020-03-24,23:37:31
Boise,Idaho,US,43.98829931,-115.7309284,,,2020-03-24,23:37:31
Bonner,Idaho,US,48.29996017,-116.6017932,,,2020-03-24,23:37:31
Bonneville,Idaho,US,43.38713372,-111.6161537,,,2020-03-24,23:37:31
Boundary,Idaho,US,48.76684761,-116.4630179,,,2020-03-24,23:37:31
Butte,Idaho,US,43.72592209,-113.1735463,,,2020-03-24,23:37:31
Camas,Idaho,US,43.46665742,-114.8065892,,,2020-03-24,23:37:31
Canyon,Idaho,US,43.61970148,-116.7095499,,,2020-03-24,23:37:31
Caribou,Idaho,US,42.77149116,-111.5597683,,,2020-03-24,23:37:31
Cassia,Idaho,US,42.28347888,-113.6012409,,,2020-03-24,23:37:31
Clark,Idaho,US,44.28496071,-112.3505704,,,2020-03-24,23:37:31
Clearwater,Idaho,US,46.67459924,-115.6622393,,,2020-03-24,23:37:31
Custer,Idaho,US,44.24186819,-114.2855494,,,2020-03-24,23:37:31
Elmore,Idaho,US,43.3507101,-115.4701578,,,2020-03-24,23:37:31
Franklin,Idaho,US,42.18332217,-111.8149666,,,2020-03-24,23:37:31
Fremont,Idaho,US,44.22800938,-111.4809943,,,2020-03-24,23:37:31
Gem,Idaho,US,44.06482372,-116.398376,,,2020-03-24,23:37:31
Gooding,Idaho,US,42.96927962,-114.8108306,,,2020-03-24,23:37:31
Idaho,Idaho,US,45.84721541,-115.4634436,,,2020-03-24,23:37:31
Jefferson,Idaho,US,43.82078483,-112.3131749,,,2020-03-24,23:37:31
Jerome,Idaho,US,42.68891267,-114.2655033,,,2020-03-24,23:37:31
Kootenai,Idaho,US,47.67282258,-116.7020872,,,2020-03-24,23:37:31
Latah,Idaho,US,46.81587887,-116.7113698,,,2020-03-24,23:37:31
Lemhi,Idaho,US,44.9438088,-113.9309747,,,2020-03-24,23:37:31
Lewis,Idaho,US,46.23315327,-116.434146,,,2020-03-24,23:37:31
Lincoln,Idaho,US,43.0012336,-114.1358773,,,2020-03-24,23:37:31
Madison,Idaho,US,43.78141028,-111.65384740000002,,,2020-03-24,23:37:31
Minidoka,Idaho,US,42.85518524,-113.6357257,,,2020-03-24,23:37:31
Nez Perce,Idaho,US,46.32638236,-116.7500975,,,2020-03-24,23:37:31
Oneida,Idaho,US,42.19494279999999,-112.5407838,,,2020-03-24,23:37:31
Owyhee,Idaho,US,42.58016894,-116.1693871,,,2020-03-24,23:37:31
Payette,Idaho,US,44.00545243,-116.7647695,,,2020-03-24,23:37:31
Power,Idaho,US,42.69254894,-112.83957420000002,,,2020-03-24,23:37:31
Shoshone,Idaho,US,47.35364087,-115.8916749,,,2020-03-24,23:37:31
Teton,Idaho,US,43.75303583,-111.2056773,,,2020-03-24,23:37:31
Twin Falls,Idaho,US,42.35440512,-114.6685381,,,2020-03-24,23:37:31
Valley,Idaho,US,44.76728382,-115.5676773,,,2020-03-24,23:37:31
Washington,Idaho,US,44.45275475,-116.7847688,,,2020-03-24,23:37:31
Ada,Idaho,US,43.4526575,-116.24155159999998,,,2020-03-25,23:33:19
Adams,Idaho,US,44.89333571,-116.4545247,,,2020-03-25,23:33:19
Bannock,Idaho,US,42.67002716,-112.2233311,,,2020-03-25,23:33:19
Bear Lake,Idaho,US,42.28269683,-111.32892379999998,,,2020-03-25,23:33:19
Benewah,Idaho,US,47.21754179,-116.6586851,,,2020-03-25,23:33:19
Bingham,Idaho,US,43.21672879999999,-112.3978437,,,2020-03-25,23:33:19
Blaine,Idaho,US,43.4085812,-113.9752658,,,2020-03-25,23:33:19
Boise,Idaho,US,43.98829931,-115.7309284,,,2020-03-25,23:33:19
Bonner,Idaho,US,48.29996017,-116.6017932,,,2020-03-25,23:33:19
Bonneville,Idaho,US,43.38713372,-111.6161537,,,2020-03-25,23:33:19
Boundary,Idaho,US,48.76684761,-116.4630179,,,2020-03-25,23:33:19
Butte,Idaho,US,43.72592209,-113.1735463,,,2020-03-25,23:33:19
Camas,Idaho,US,43.46665742,-114.8065892,,,2020-03-25,23:33:19
Canyon,Idaho,US,43.61970148,-116.7095499,,,2020-03-25,23:33:19
Caribou,Idaho,US,42.77149116,-111.5597683,,,2020-03-25,23:33:19
Cassia,Idaho,US,42.28347888,-113.6012409,,,2020-03-25,23:33:19
Clark,Idaho,US,44.28496071,-112.3505704,,,2020-03-25,23:33:19
Clearwater,Idaho,US,46.67459924,-115.6622393,,,2020-03-25,23:33:19
Custer,Idaho,US,44.24186819,-114.2855494,,,2020-03-25,23:33:19
Elmore,Idaho,US,43.3507101,-115.4701578,,,2020-03-25,23:33:19
Franklin,Idaho,US,42.18332217,-111.8149666,,,2020-03-25,23:33:19
Fremont,Idaho,US,44.22800938,-111.4809943,,,2020-03-25,23:33:19
Gem,Idaho,US,44.06482372,-116.398376,,,2020-03-25,23:33:19
Gooding,Idaho,US,42.96927962,-114.8108306,,,2020-03-25,23:33:19
Idaho,Idaho,US,45.84721541,-115.4634436,,,2020-03-25,23:33:19
Jefferson,Idaho,US,43.82078483,-112.3131749,,,2020-03-25,23:33:19
Jerome,Idaho,US,42.68891267,-114.2655033,,,2020-03-25,23:33:19
Kootenai,Idaho,US,47.67282258,-116.7020872,,,2020-03-25,23:33:19
Latah,Idaho,US,46.81587887,-116.7113698,,,2020-03-25,23:33:19
Lemhi,Idaho,US,44.9438088,-113.9309747,,,2020-03-25,23:33:19
Lewis,Idaho,US,46.23315327,-116.434146,,,2020-03-25,23:33:19
Lincoln,Idaho,US,43.0012336,-114.1358773,,,2020-03-25,23:33:19
Madison,Idaho,US,43.78141028,-111.65384740000002,,,2020-03-25,23:33:19
Minidoka,Idaho,US,42.85518524,-113.6357257,,,2020-03-25,23:33:19
Nez Perce,Idaho,US,46.32638236,-116.7500975,,,2020-03-25,23:33:19
Oneida,Idaho,US,42.19494279999999,-112.5407838,,,2020-03-25,23:33:19
Owyhee,Idaho,US,42.58016894,-116.1693871,,,2020-03-25,23:33:19
Payette,Idaho,US,44.00545243,-116.7647695,,,2020-03-25,23:33:19
Power,Idaho,US,42.69254894,-112.83957420000002,,,2020-03-25,23:33:19
Shoshone,Idaho,US,47.35364087,-115.8916749,,,2020-03-25,23:33:19
Teton,Idaho,US,43.75303583,-111.2056773,,,2020-03-25,23:33:19
Twin Falls,Idaho,US,42.35440512,-114.6685381,,,2020-03-25,23:33:19
Valley,Idaho,US,44.76728382,-115.5676773,,,2020-03-25,23:33:19
Washington,Idaho,US,44.45275475,-116.7847688,,,2020-03-25,23:33:19
Ada,Idaho,US,43.4526575,-116.24155159999998,,,2020-03-26,23:48:35
Adams,Idaho,US,44.89333571,-116.4545247,,,2020-03-26,23:48:35
