Admin2,Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Date,Time
Adams,Mississippi,US,31.47669768,-91.35326037,706,28.0,2020-08-23,04:27:48
Alcorn,Mississippi,US,34.88084463,-88.57996173,506,6.0,2020-08-23,04:27:48
Amite,Mississippi,US,31.17467303,-90.80501621,259,6.0,2020-08-23,04:27:48
Attala,Mississippi,US,33.08658803,-89.57838564,570,25.0,2020-08-23,04:27:48
Benton,Mississippi,US,34.81681228,-89.18945516,184,1.0,2020-08-23,04:27:48
Bolivar,Mississippi,US,33.79696941,-90.87372121,1333,42.0,2020-08-23,04:27:48
Calhoun,Mississippi,US,33.93683395,-89.33686647,447,9.0,2020-08-23,04:27:48
Carroll,Mississippi,US,33.44834567,-89.91994479,283,11.0,2020-08-23,04:27:48
Chickasaw,Mississippi,US,33.91983202,-88.9481545,547,20.0,2020-08-23,04:27:48
Choctaw,Mississippi,US,33.34598242,-89.24809382,149,4.0,2020-08-23,04:27:48
Claiborne,Mississippi,US,31.97061673,-90.90702196,421,15.0,2020-08-23,04:27:48
Clarke,Mississippi,US,32.04158545,-88.68896219999998,410,28.0,2020-08-23,04:27:48
Clay,Mississippi,US,33.65358105,-88.77784255,445,14.0,2020-08-23,04:27:48
Coahoma,Mississippi,US,34.22772299,-90.60415045,899,14.0,2020-08-23,04:27:48
Copiah,Mississippi,US,31.86977774,-90.44565118,1012,30.0,2020-08-23,04:27:48
Covington,Mississippi,US,31.63225413,-89.55389939,693,17.0,2020-08-23,04:27:48
DeSoto,Mississippi,US,34.87625235,-89.99091418,4238,38.0,2020-08-23,04:27:48
Forrest,Mississippi,US,31.18961454,-89.25832496,2002,60.0,2020-08-23,04:27:48
Franklin,Mississippi,US,31.47786634,-90.89672989,164,3.0,2020-08-23,04:27:48
George,Mississippi,US,30.86259065,-88.64436789,667,12.0,2020-08-23,04:27:48
Greene,Mississippi,US,31.21444233,-88.63922281,282,14.0,2020-08-23,04:27:48
Grenada,Mississippi,US,33.77036166,-89.80245083,899,28.0,2020-08-23,04:27:48
Hancock,Mississippi,US,30.41830223,-89.48851033,450,18.0,2020-08-23,04:27:48
Harrison,Mississippi,US,30.51359752,-89.12467576,3012,45.0,2020-08-23,04:27:48
Hinds,Mississippi,US,32.2656285,-90.44435448,6222,132.0,2020-08-23,04:27:48
Holmes,Mississippi,US,33.12345854,-90.08923538,1003,50.0,2020-08-23,04:27:48
Humphreys,Mississippi,US,33.12825718,-90.52252707,326,12.0,2020-08-23,04:27:48
Issaquena,Mississippi,US,32.72531359,-90.97392828,93,2.0,2020-08-23,04:27:48
Itawamba,Mississippi,US,34.27993475,-88.3606733,477,14.0,2020-08-23,04:27:48
Jackson,Mississippi,US,30.54020656,-88.64184064,2720,54.0,2020-08-23,04:27:48
Jasper,Mississippi,US,32.01922104,-89.11786866,457,12.0,2020-08-23,04:27:48
Jefferson,Mississippi,US,31.73397872,-91.03764977,210,8.0,2020-08-23,04:27:48
Jefferson Davis,Mississippi,US,31.56884708,-89.82670990000003,269,7.0,2020-08-23,04:27:48
Jones,Mississippi,US,31.62257767,-89.16896899999998,2057,69.0,2020-08-23,04:27:48
Kemper,Mississippi,US,32.75462946,-88.64105766,257,14.0,2020-08-23,04:27:48
Lafayette,Mississippi,US,34.35687874,-89.48490961,1152,30.0,2020-08-23,04:27:48
Lamar,Mississippi,US,31.20572971,-89.5077704,1358,24.0,2020-08-23,04:27:48
Lauderdale,Mississippi,US,32.40419769,-88.66229662,1615,102.0,2020-08-23,04:27:48
Lawrence,Mississippi,US,31.55147224,-90.10841127,373,9.0,2020-08-23,04:27:48
Leake,Mississippi,US,32.7536828,-89.52402044,836,27.0,2020-08-23,04:27:48
Lee,Mississippi,US,34.291877500000005,-88.68149954,1958,47.0,2020-08-23,04:27:48
Leflore,Mississippi,US,33.55545125,-90.29900733,1186,70.0,2020-08-23,04:27:48
Lincoln,Mississippi,US,31.53288662,-90.45391915,917,46.0,2020-08-23,04:27:48
Lowndes,Mississippi,US,33.47386518,-88.44191529999998,1208,47.0,2020-08-23,04:27:48
Madison,Mississippi,US,32.63389156,-90.03513564,2774,79.0,2020-08-23,04:27:48
Marion,Mississippi,US,31.23132643,-89.8209217,750,24.0,2020-08-23,04:27:48
Marshall,Mississippi,US,34.76216286,-89.50299462,876,11.0,2020-08-23,04:27:48
Monroe,Mississippi,US,33.89236763,-88.4808438,965,56.0,2020-08-23,04:27:48
Montgomery,Mississippi,US,33.49419589,-89.61729103,390,12.0,2020-08-23,04:27:48
Neshoba,Mississippi,US,32.75339664,-89.11726492,1370,97.0,2020-08-23,04:27:48
Newton,Mississippi,US,32.40021118,-89.11843336,620,13.0,2020-08-23,04:27:48
Noxubee,Mississippi,US,33.11009499,-88.56949061,504,13.0,2020-08-23,04:27:48
Oktibbeha,Mississippi,US,33.42491685,-88.87905132,1272,46.0,2020-08-23,04:27:48
Panola,Mississippi,US,34.36398677,-89.95064249,1229,20.0,2020-08-23,04:27:48
Pearl River,Mississippi,US,30.77090935,-89.58677275,672,45.0,2020-08-23,04:27:48
Perry,Mississippi,US,31.17161885,-88.99281835,281,9.0,2020-08-23,04:27:48
Pike,Mississippi,US,31.17507789,-90.40392572,1069,39.0,2020-08-23,04:27:48
Pontotoc,Mississippi,US,34.226046000000004,-89.03636807,967,9.0,2020-08-23,04:27:48
Prentiss,Mississippi,US,34.61810501,-88.51986294,558,12.0,2020-08-23,04:27:48
