Admin2,Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Date,Time
,Guam,US,13.4443,144.7937,,,2020-03-24,23:37:31
,Guam,US,13.4443,144.7937,,,2020-03-25,23:33:19
,Guam,US,13.4443,144.7937,,,2020-03-26,23:48:35
,Guam,US,13.4443,144.7937,,,2020-03-27,22:14:55
,Guam,US,13.4443,144.7937,,,3/28/20,23:05
,Guam,US,13.4443,144.7937,,,3/29/20,23:08
,Guam,US,13.4443,144.7937,,,3/30/20,22:52
,Guam,US,13.4443,144.7937,,,2020-03-31,23:43:56
,Guam,US,13.4443,144.7937,,,2020-04-01,21:58:49
,Guam,US,13.4443,144.7937,,,4/2/20,23:25
,Guam,US,13.4443,144.7937,,,2020-04-03,22:46:37
,Guam,US,13.4443,144.7937,,,4/4/20,23:34
,Guam,US,13.4443,144.7937,,,2020-04-05,23:06:45
,Guam,US,13.4443,144.7937,,,4/6/20,23:22
,Guam,US,13.4443,144.7937,,,2020-04-07,23:04:49
,Guam,US,13.4443,144.7937,,,2020-04-08,22:51:58
,Guam,US,13.4443,144.7937,,,2020-04-09,23:02:37
,Guam,US,13.4443,144.7937,,,2020-04-10,22:54:07
,Guam,US,13.4443,144.7937,,,2020-04-11,22:45:33
,Guam,US,13.4443,144.7937,,,2020-04-12,23:18:00
,Guam,US,13.4443,144.7937,,,2020-04-13,23:07:54
,Guam,US,13.4443,144.7937,,,2020-04-14,23:33:31
,Guam,US,13.4443,144.7937,,,2020-04-15,22:56:51
,Guam,US,13.4443,144.7937,,,2020-04-16,23:30:51
,Guam,US,13.4443,144.7937,,,2020-04-17,23:30:52
,Guam,US,13.4443,144.7937,,,2020-04-18,22:32:47
,Guam,US,13.4443,144.7937,,,2020-04-19,23:41:01
,Guam,US,13.4443,144.7937,,,2020-04-20,23:36:47
,Guam,US,13.4443,144.7937,,,2020-04-21,23:30:50
,Guam,US,13.4443,144.7937,,,2020-04-22,23:30:53
,Guam,US,13.4443,144.7937,,,2020-04-24,03:30:50
,Guam,US,13.4443,144.7937,,,2020-04-25,06:30:53
,Guam,US,13.4443,144.7937,,,2020-04-26,02:30:51
,Guam,US,13.4443,144.7937,,,2020-04-27,02:30:52
,Guam,US,13.4443,144.7937,,,2020-04-28,02:30:51
,Guam,US,13.4443,144.7937,,,2020-04-29,02:32:29
,Guam,US,13.4443,144.7937,,,2020-04-30,02:32:27
,Guam,US,13.4443,144.7937,,,2020-05-01,02:32:28
,Guam,US,13.4443,144.7937,,,2020-05-02,02:32:27
,Guam,US,13.4443,144.7937,,,2020-05-03,02:32:28
,Guam,US,13.4443,144.7937,,,2020-05-04,02:32:28
,Guam,US,13.4443,144.7937,,,2020-05-05,02:32:34
,Guam,US,13.4443,144.7937,,,2020-05-06,02:32:31
,Guam,US,13.4443,144.7937,,,2020-05-07,02:32:28
,Guam,US,13.4443,144.7937,,,2020-05-08,02:32:32
,Guam,US,13.4443,144.7937,,,2020-05-09,02:32:35
,Guam,US,13.4443,144.7937,,,2020-05-10,02:32:30
,Guam,US,13.4443,144.7937,,,2020-05-11,02:32:30
,Guam,US,13.4443,144.7937,,,2020-05-12,03:32:27
,Guam,US,13.4443,144.7937,,,2020-05-13,03:32:26
,Guam,US,13.4443,144.7937,,,2020-05-14,03:32:28
,Guam,US,13.4443,144.7937,,,2020-05-15,02:33:02
,Guam,US,13.4443,144.7937,,,2020-05-16,02:32:19
,Guam,US,13.4443,144.7937,,,2020-05-17,02:32:32
,Guam,US,13.4443,144.7937,,,2020-05-18,02:32:21
,Guam,US,13.4443,144.7937,,,2020-05-19,02:32:18
,Guam,US,13.4443,144.7937,,,2020-05-20,02:32:19
,Guam,US,13.4443,144.7937,,,2020-05-21,02:32:48
,Guam,US,13.4443,144.7937,,,2020-05-22,02:36:51
,Guam,US,13.4443,144.7937,,,2020-05-23,02:32:42
,Guam,US,13.4443,144.7937,,,2020-05-24,02:32:43
,Guam,US,13.4443,144.7937,,,2020-05-25,02:32:44
,Guam,US,13.4443,144.7937,,,2020-05-26,02:32:35
,Guam,US,13.4443,144.7937,,,2020-05-27,02:32:31
,Guam,US,13.4443,144.7937,,,2020-05-28,02:32:31
,Guam,US,13.4443,144.7937,,,2020-05-29,02:32:50
,Guam,US,13.4443,144.7937,172.0,5.0,2020-05-30,02:32:48
,Guam,US,13.4443,144.7937,172.0,5.0,2020-05-31,02:32:45
,Guam,US,13.4443,144.7937,172.0,5.0,2020-06-01,02:32:46
,Guam,US,13.4443,144.7937,175.0,5.0,2020-06-02,02:33:08
,Guam,US,13.4443,144.7937,175.0,5.0,2020-06-03,02:33:13
,Guam,US,13.4443,144.7937,177.0,5.0,2020-06-04,02:33:14
,Guam,US,13.4443,144.7937,179.0,5.0,2020-06-05,02:33:06
,Guam,US,13.4443,144.7937,179.0,5.0,2020-06-06,02:33:00
,Guam,US,13.4443,144.7937,179.0,5.0,2020-06-07,03:53:30
,Guam,US,13.4443,144.7937,179.0,5.0,2020-06-08,03:33:22
,Guam,US,13.4443,144.7937,179.0,5.0,2020-06-09,03:33:03
,Guam,US,13.4443,144.7937,180.0,5.0,2020-06-10,04:07:00
,Guam,US,13.4443,144.7937,180.0,5.0,2020-06-11,03:33:41
,Guam,US,13.4443,144.7937,183.0,5.0,2020-06-12,05:09:52
,Guam,US,13.4443,144.7937,183.0,5.0,2020-06-13,03:33:14
,Guam,US,13.4443,144.7937,183.0,5.0,2020-06-14,03:33:15
,Guam,US,13.4443,144.7937,183.0,5.0,2020-06-15,03:33:14
,Guam,US,13.4443,144.7937,185.0,5.0,2020-06-16,04:33:09
,Guam,US,13.4443,144.7937,186.0,5.0,2020-06-17,04:33:21
,Guam,US,13.4443,144.7937,188.0,5.0,2020-06-18,04:33:18
,Guam,US,13.4443,144.7937,192.0,5.0,2020-06-19,04:33:17
,Guam,US,13.4443,144.7937,200.0,5.0,2020-06-20,04:33:19
,Guam,US,13.4443,144.7937,222.0,5.0,2020-06-21,04:33:19
,Guam,US,13.4443,144.7937,222.0,5.0,2020-06-22,04:33:20
,Guam,US,13.4443,144.7937,222.0,5.0,2020-06-23,04:33:22
,Guam,US,13.4443,144.7937,225.0,5.0,2020-06-24,04:33:28
,Guam,US,13.4443,144.7937,226.0,5.0,2020-06-25,05:26:54
,Guam,US,13.4443,144.7937,231.0,5.0,2020-06-26,04:33:43
,Guam,US,13.4443,144.7937,247.0,5.0,2020-06-27,04:33:35
,Guam,US,13.4443,144.7937,247.0,5.0,2020-06-28,04:34:04
,Guam,US,13.4443,144.7937,247.0,5.0,2020-06-29,04:33:44
,Guam,US,13.4443,144.7937,253.0,5.0,2020-06-30,04:33:48
,Guam,US,13.4443,144.7937,257.0,5.0,2020-07-01,04:33:52
,Guam,US,13.4443,144.7937,267.0,5.0,2020-07-02,04:33:46
,Guam,US,13.4443,144.7937,280.0,5.0,2020-07-03,04:33:54
,Guam,US,13.4443,144.7937,280.0,5.0,2020-07-04,04:33:51
,Guam,US,13.4443,144.7937,280.0,5.0,2020-07-05,04:33:46
,Guam,US,13.4443,144.7937,280.0,5.0,2020-07-06,04:33:57
,Guam,US,13.4443,144.7937,301.0,5.0,2020-07-07,04:34:00
,Guam,US,13.4443,144.7937,303.0,5.0,2020-07-08,05:33:48
,Guam,US,13.4443,144.7937,307.0,5.0,2020-07-09,04:34:23
,Guam,US,13.4443,144.7937,309.0,5.0,2020-07-10,04:34:24
,Guam,US,13.4443,144.7937,310.0,5.0,2020-07-11,04:34:26
,Guam,US,13.4443,144.7937,312.0,5.0,2020-07-12,04:34:30
,Guam,US,13.4443,144.7937,312.0,5.0,2020-07-13,04:43:04
,Guam,US,13.4443,144.7937,312.0,5.0,2020-07-14,04:34:46
,Guam,US,13.4443,144.7937,312.0,5.0,2020-07-15,04:34:39
,Guam,US,13.4443,144.7937,313.0,5.0,2020-07-16,04:44:59
,Guam,US,13.4443,144.7937,314.0,5.0,2020-07-17,04:34:50
,Guam,US,13.4443,144.7937,314.0,5.0,2020-07-18,04:34:45
