Admin2,Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Date,Time
Adams,Illinois,US,39.98815591,-91.18786813,7946,113,2021-02-21,05:24:33
Alexander,Illinois,US,37.18049267,-89.32910838,442,8,2021-02-21,05:24:33
Bond,Illinois,US,38.88829622,-89.43534887,1885,24,2021-02-21,05:24:33
Boone,Illinois,US,42.32359279,-88.82345779,5897,71,2021-02-21,05:24:33
Brown,Illinois,US,39.96209138,-90.75068024,657,6,2021-02-21,05:24:33
Bureau,Illinois,US,41.40385234,-89.5283051,3258,73,2021-02-21,05:24:33
Calhoun,Illinois,US,39.16840183,-90.66330078,473,2,2021-02-21,05:24:33
Carroll,Illinois,US,42.06823429,-89.93395545,1556,34,2021-02-21,05:24:33
Cass,Illinois,US,39.96991073,-90.24734436,1868,22,2021-02-21,05:24:33
Champaign,Illinois,US,40.13919438,-88.20046615,17799,123,2021-02-21,05:24:33
Christian,Illinois,US,39.54581621,-89.27780482,3267,62,2021-02-21,05:24:33
Clark,Illinois,US,39.33425789,-87.78705622,1665,29,2021-02-21,05:24:33
Clay,Illinois,US,38.75388572,-88.48914513,1421,41,2021-02-21,05:24:33
Clinton,Illinois,US,38.60704876,-89.42385254,5540,89,2021-02-21,05:24:33
Coles,Illinois,US,39.51949084,-88.22358557,5122,90,2021-02-21,05:24:33
Cook,Illinois,US,41.84144849,-87.81658794,469379,9245,2021-02-21,05:24:33
Crawford,Illinois,US,39.0032229,-87.75954624,1994,21,2021-02-21,05:24:33
Cumberland,Illinois,US,39.27432424,-88.2401158,1180,18,2021-02-21,05:24:33
De Witt,Illinois,US,40.17514519,-88.90959682,1270,22,2021-02-21,05:24:33
DeKalb,Illinois,US,41.89373302,-88.76958483,8144,111,2021-02-21,05:24:33
Douglas,Illinois,US,39.76768052,-88.21854195,2383,31,2021-02-21,05:24:33
DuPage,Illinois,US,41.85116968,-88.08642662,75701,1178,2021-02-21,05:24:33
Edgar,Illinois,US,39.6809186,-87.74759563,1534,37,2021-02-21,05:24:33
Edwards,Illinois,US,38.41353228,-88.05720863,523,10,2021-02-21,05:24:33
Effingham,Illinois,US,39.05935711,-88.58969584,4476,69,2021-02-21,05:24:33
Fayette,Illinois,US,39.00072038,-89.02452658,3058,52,2021-02-21,05:24:33
Ford,Illinois,US,40.59706922,-88.22350769,1549,44,2021-02-21,05:24:33
Franklin,Illinois,US,37.99189086,-88.92567818,4118,65,2021-02-21,05:24:33
Fulton,Illinois,US,40.47289135,-90.20862357,2816,44,2021-02-21,05:24:33
Gallatin,Illinois,US,37.76430935,-88.22953869,432,4,2021-02-21,05:24:33
Greene,Illinois,US,39.35907414,-90.388865,1375,31,2021-02-21,05:24:33
Grundy,Illinois,US,41.28569601,-88.41905692,5025,62,2021-02-21,05:24:33
Hamilton,Illinois,US,38.08163641,-88.53883373,782,15,2021-02-21,05:24:33
Hancock,Illinois,US,40.40423981,-91.16313899,1660,29,2021-02-21,05:24:33
Hardin,Illinois,US,37.51810645,-88.26873022,342,12,2021-02-21,05:24:33
Henderson,Illinois,US,40.81908672,-90.92491462,492,8,2021-02-21,05:24:33
Henry,Illinois,US,41.3533994,-90.13296166,4293,55,2021-02-21,05:24:33
Iroquois,Illinois,US,40.74717633,-87.82466784,2763,60,2021-02-21,05:24:33
Jackson,Illinois,US,37.78595185,-89.38232563,4562,60,2021-02-21,05:24:33
Jasper,Illinois,US,39.01054275,-88.15437049,1102,17,2021-02-21,05:24:33
Jefferson,Illinois,US,38.29980057,-88.9240025,3941,114,2021-02-21,05:24:33
Jersey,Illinois,US,39.08869046,-90.35393073,2473,45,2021-02-21,05:24:33
Jo Daviess,Illinois,US,42.36542373,-90.21094405,1593,22,2021-02-21,05:24:33
Johnson,Illinois,US,37.45939802,-88.88165419,1336,11,2021-02-21,05:24:33
Kane,Illinois,US,41.93842729,-88.42861412,50069,706,2021-02-21,05:24:33
Kankakee,Illinois,US,41.13746989,-87.86205334,12326,188,2021-02-21,05:24:33
Kendall,Illinois,US,41.59081014,-88.42869583,10888,82,2021-02-21,05:24:33
Knox,Illinois,US,40.93148779,-90.21330340000002,4989,125,2021-02-21,05:24:33
LaSalle,Illinois,US,41.34426129999999,-88.88633881,10601,214,2021-02-21,05:24:33
Lake,Illinois,US,42.3224907,-88.00367925,58618,914,2021-02-21,05:24:33
Lawrence,Illinois,US,38.71987914,-87.72884035,2278,24,2021-02-21,05:24:33
Lee,Illinois,US,41.74583951,-89.29977132,3298,43,2021-02-21,05:24:33
Livingston,Illinois,US,40.89188292,-88.55784752,4120,74,2021-02-21,05:24:33
Logan,Illinois,US,40.12581572,-89.36638784,3292,52,2021-02-21,05:24:33
Macon,Illinois,US,39.86064913,-88.96342505,9377,182,2021-02-21,05:24:33
Macoupin,Illinois,US,39.26119767,-89.92424028,4312,78,2021-02-21,05:24:33
Madison,Illinois,US,38.83042506,-89.90422563,27616,449,2021-02-21,05:24:33
Marion,Illinois,US,38.64963204,-88.91899208,4240,110,2021-02-21,05:24:33
Marshall,Illinois,US,41.0327901,-89.34510444,830,14,2021-02-21,05:24:33
Mason,Illinois,US,40.23917274,-89.91824452,1267,41,2021-02-21,05:24:33
Massac,Illinois,US,37.22078441,-88.71036614,1240,32,2021-02-21,05:24:33
McDonough,Illinois,US,40.45674722,-90.67775541,2301,40,2021-02-21,05:24:33
McHenry,Illinois,US,42.32451172,-88.45248227,23967,261,2021-02-21,05:24:33
McLean,Illinois,US,40.48996987,-88.84621113,14432,156,2021-02-21,05:24:33
Menard,Illinois,US,40.02742725,-89.80246001,1026,8,2021-02-21,05:24:33
Mercer,Illinois,US,41.20596782,-90.74290052,1270,32,2021-02-21,05:24:33
Monroe,Illinois,US,38.27594376,-90.17761038,4022,80,2021-02-21,05:24:33
Montgomery,Illinois,US,39.23198845,-89.47809254,3440,67,2021-02-21,05:24:33
Morgan,Illinois,US,39.71654544,-90.20255104,3561,76,2021-02-21,05:24:33
Moultrie,Illinois,US,39.64187451,-88.62099969,1480,22,2021-02-21,05:24:33
Ogle,Illinois,US,42.04165196,-89.32184679,4950,72,2021-02-21,05:24:33
Out of IL,Illinois,US,,,3,0,2021-02-21,05:24:33
Peoria,Illinois,US,40.78702156,-89.76078901,16716,258,2021-02-21,05:24:33
Perry,Illinois,US,38.08510853,-89.36856219,3007,57,2021-02-21,05:24:33
Piatt,Illinois,US,40.01360584,-88.59319339,1300,14,2021-02-21,05:24:33
Pike,Illinois,US,39.62265059,-90.8877017,1672,49,2021-02-21,05:24:33
Pope,Illinois,US,37.41391284,-88.56152109,279,3,2021-02-21,05:24:33
Pulaski,Illinois,US,37.22631423,-89.13085001,667,5,2021-02-21,05:24:33
Putnam,Illinois,US,41.2013541,-89.2869272,407,3,2021-02-21,05:24:33
Randolph,Illinois,US,38.05095369,-89.82512254,3945,76,2021-02-21,05:24:33
Richland,Illinois,US,38.71240969,-88.08475366,1632,38,2021-02-21,05:24:33
Rock Island,Illinois,US,41.46613806,-90.57042164,12933,285,2021-02-21,05:24:33
Saline,Illinois,US,37.75332999,-88.54119706,2265,45,2021-02-21,05:24:33
Sangamon,Illinois,US,39.75836914,-89.65872023,15931,216,2021-02-21,05:24:33
Schuyler,Illinois,US,40.1571798,-90.61114163,672,5,2021-02-21,05:24:33
Scott,Illinois,US,39.6429169,-90.47814431,446,1,2021-02-21,05:24:33
Shelby,Illinois,US,39.39133527,-88.80611122,2112,33,2021-02-21,05:24:33
St. Clair,Illinois,US,38.46996033,-89.93063427,25063,462,2021-02-21,05:24:33
Stark,Illinois,US,41.09309773,-89.79745866,534,22,2021-02-21,05:24:33
Stephenson,Illinois,US,42.35129217,-89.662598,4044,73,2021-02-21,05:24:33
Tazewell,Illinois,US,40.50716185,-89.51404662,13320,239,2021-02-21,05:24:33
Unassigned,Illinois,US,,,88,2192,2021-02-21,05:24:33
Union,Illinois,US,37.47119609,-89.25548938,2180,33,2021-02-21,05:24:33
Vermilion,Illinois,US,40.18417171,-87.73384359,8451,114,2021-02-21,05:24:33
Wabash,Illinois,US,38.44272901,-87.84922065,1294,12,2021-02-21,05:24:33
Warren,Illinois,US,40.84925021,-90.6147432,1658,43,2021-02-21,05:24:33
Washington,Illinois,US,38.35309213,-89.40982703,1570,23,2021-02-21,05:24:33
Wayne,Illinois,US,38.42955355,-88.42586459,1662,47,2021-02-21,05:24:33
White,Illinois,US,38.08706198,-88.17657461,1593,25,2021-02-21,05:24:33
Whiteside,Illinois,US,41.75509713,-89.91556058,5860,145,2021-02-21,05:24:33
Will,Illinois,US,41.44619267,-87.97862712,64131,880,2021-02-21,05:24:33
Williamson,Illinois,US,37.73033511,-88.92994027,6739,119,2021-02-21,05:24:33
Winnebago,Illinois,US,42.33641854,-89.16085327,28132,428,2021-02-21,05:24:33
Woodford,Illinois,US,40.78579374,-89.20973757,3616,60,2021-02-21,05:24:33
Adams,Illinois,US,39.98815591,-91.18786813,7952,113,2021-02-22,05:24:21
Alexander,Illinois,US,37.18049267,-89.32910838,442,8,2021-02-22,05:24:21
Bond,Illinois,US,38.88829622,-89.43534887,1888,24,2021-02-22,05:24:21
Boone,Illinois,US,42.32359279,-88.82345779,5897,71,2021-02-22,05:24:21
Brown,Illinois,US,39.96209138,-90.75068024,657,6,2021-02-22,05:24:21
Bureau,Illinois,US,41.40385234,-89.5283051,3266,73,2021-02-22,05:24:21
Calhoun,Illinois,US,39.16840183,-90.66330078,473,2,2021-02-22,05:24:21
Carroll,Illinois,US,42.06823429,-89.93395545,1560,34,2021-02-22,05:24:21
Cass,Illinois,US,39.96991073,-90.24734436,1873,22,2021-02-22,05:24:21
Champaign,Illinois,US,40.13919438,-88.20046615,17848,123,2021-02-22,05:24:21
Christian,Illinois,US,39.54581621,-89.27780482,3275,62,2021-02-22,05:24:21
Clark,Illinois,US,39.33425789,-87.78705622,1667,29,2021-02-22,05:24:21
Clay,Illinois,US,38.75388572,-88.48914513,1421,41,2021-02-22,05:24:21
Clinton,Illinois,US,38.60704876,-89.42385254,5544,89,2021-02-22,05:24:21
Coles,Illinois,US,39.51949084,-88.22358557,5140,90,2021-02-22,05:24:21
Cook,Illinois,US,41.84144849,-87.81658794,469935,9254,2021-02-22,05:24:21
Crawford,Illinois,US,39.0032229,-87.75954624,1995,21,2021-02-22,05:24:21
Cumberland,Illinois,US,39.27432424,-88.2401158,1181,18,2021-02-22,05:24:21
De Witt,Illinois,US,40.17514519,-88.90959682,1271,22,2021-02-22,05:24:21
DeKalb,Illinois,US,41.89373302,-88.76958483,8153,111,2021-02-22,05:24:21
Douglas,Illinois,US,39.76768052,-88.21854195,2393,32,2021-02-22,05:24:21
DuPage,Illinois,US,41.85116968,-88.08642662,75826,1183,2021-02-22,05:24:21
Edgar,Illinois,US,39.6809186,-87.74759563,1535,37,2021-02-22,05:24:21
Edwards,Illinois,US,38.41353228,-88.05720863,523,10,2021-02-22,05:24:21
Effingham,Illinois,US,39.05935711,-88.58969584,4477,69,2021-02-22,05:24:21
Fayette,Illinois,US,39.00072038,-89.02452658,3059,52,2021-02-22,05:24:21
Ford,Illinois,US,40.59706922,-88.22350769,1553,44,2021-02-22,05:24:21
Franklin,Illinois,US,37.99189086,-88.92567818,4118,65,2021-02-22,05:24:21
Fulton,Illinois,US,40.47289135,-90.20862357,2821,44,2021-02-22,05:24:21
