Admin2,Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Date,Time
Albany,Wyoming,US,41.65498705,-105.7235415,4591,15,2021-06-22,04:21:34
Big Horn,Wyoming,US,44.52405055,-107.9960365,1200,34,2021-06-22,04:21:34
Campbell,Wyoming,US,44.24886082,-105.5474404,5163,60,2021-06-22,04:21:34
Carbon,Wyoming,US,41.69357844,-106.9326084,1624,24,2021-06-22,04:21:34
Converse,Wyoming,US,42.97272268,-105.5081848,1032,18,2021-06-22,04:21:34
Crook,Wyoming,US,44.58855102,-104.5697705,458,12,2021-06-22,04:21:34
Fremont,Wyoming,US,43.04183996,-108.6296893,5288,86,2021-06-22,04:21:34
Goshen,Wyoming,US,42.08798185,-104.3534743,1235,24,2021-06-22,04:21:34
Hot Springs,Wyoming,US,43.71930657,-108.4423174,373,3,2021-06-22,04:21:34
Johnson,Wyoming,US,44.04057166,-106.5845174,737,10,2021-06-22,04:21:34
Laramie,Wyoming,US,41.30702520000001,-104.6887497,10145,119,2021-06-22,04:21:34
Lincoln,Wyoming,US,42.26376367,-110.6563997,1420,14,2021-06-22,04:21:34
Natrona,Wyoming,US,42.96180148,-106.797885,8197,138,2021-06-22,04:21:34
Niobrara,Wyoming,US,43.05607708,-104.4758896,162,2,2021-06-22,04:21:34
Park,Wyoming,US,44.52157546,-109.5852825,2894,30,2021-06-22,04:21:34
Platte,Wyoming,US,42.13299116,-104.966331,677,11,2021-06-22,04:21:34
Sheridan,Wyoming,US,44.79048913,-106.8862389,3250,31,2021-06-22,04:21:34
Sublette,Wyoming,US,42.76558279,-109.9130922,802,7,2021-06-22,04:21:34
Sweetwater,Wyoming,US,41.65943896,-108.8827882,4696,40,2021-06-22,04:21:34
Teton,Wyoming,US,43.93522482,-110.5890801,3798,11,2021-06-22,04:21:34
Uinta,Wyoming,US,41.2878183,-110.54757820000002,2305,13,2021-06-22,04:21:34
Unassigned,Wyoming,US,,,0,0,2021-06-22,04:21:34
Washakie,Wyoming,US,43.90451606,-107.68018700000002,927,26,2021-06-22,04:21:34
Weston,Wyoming,US,43.83961191,-104.5674881,656,6,2021-06-22,04:21:34
Albany,Wyoming,US,41.65498705,-105.7235415,4595,15,2021-06-23,04:21:46
Big Horn,Wyoming,US,44.52405055,-107.9960365,1200,34,2021-06-23,04:21:46
Campbell,Wyoming,US,44.24886082,-105.5474404,5167,60,2021-06-23,04:21:46
Carbon,Wyoming,US,41.69357844,-106.9326084,1625,24,2021-06-23,04:21:46
Converse,Wyoming,US,42.97272268,-105.5081848,1032,18,2021-06-23,04:21:46
Crook,Wyoming,US,44.58855102,-104.5697705,458,12,2021-06-23,04:21:46
