Admin2,Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Date,Time
Albany,New York,US,42.60060306,-73.97723916,4529,140,2020-11-16,05:25:57
Allegany,New York,US,42.25748406,-78.02750466,644,35,2020-11-16,05:25:57
Bronx,New York,US,40.85209301,-73.86282755,61034,5020,2020-11-16,05:25:57
Broome,New York,US,42.15903158,-75.81326086,4394,123,2020-11-16,05:25:57
Cattaraugus,New York,US,42.24778241,-78.67923096,678,21,2020-11-16,05:25:57
Cayuga,New York,US,42.91261714,-76.55731592,632,5,2020-11-16,05:25:57
Chautauqua,New York,US,42.22769210000001,-79.36691763,1239,15,2020-11-16,05:25:57
Chemung,New York,US,42.13891056,-76.7638805,2362,27,2020-11-16,05:25:57
Chenango,New York,US,42.49430041,-75.60887553,501,9,2020-11-16,05:25:57
Clinton,New York,US,44.74530905,-73.67875352,377,5,2020-11-16,05:25:57
Columbia,New York,US,42.24819348,-73.63089095,881,55,2020-11-16,05:25:57
Cortland,New York,US,42.59509207,-76.07048931,750,1,2020-11-16,05:25:57
Delaware,New York,US,42.19837623,-74.96709306,277,7,2020-11-16,05:25:57
Dutchess,New York,US,41.76486060000001,-73.74356679,6185,174,2020-11-16,05:25:57
Erie,New York,US,42.76249024,-78.73063652,17746,728,2020-11-16,05:25:57
Essex,New York,US,44.11630765,-73.77297842,230,14,2020-11-16,05:25:57
Franklin,New York,US,44.59040891,-74.29926032,188,3,2020-11-16,05:25:57
Fulton,New York,US,43.11363907,-74.41798804,393,28,2020-11-16,05:25:57
Genesee,New York,US,43.0022601,-78.19135193,603,6,2020-11-16,05:25:57
Greene,New York,US,42.275797,-74.12384884,585,18,2020-11-16,05:25:57
Hamilton,New York,US,43.66146647,-74.49721957,26,1,2020-11-16,05:25:57
Herkimer,New York,US,43.42034246,-74.96145307,491,10,2020-11-16,05:25:57
Jefferson,New York,US,44.04200959,-75.94653457,324,1,2020-11-16,05:25:57
Kings,New York,US,40.6361825,-73.94935552,83264,7452,2020-11-16,05:25:57
Lewis,New York,US,43.7844157,-75.44903992,237,5,2020-11-16,05:25:57
Livingston,New York,US,42.72596275,-77.77966158,488,8,2020-11-16,05:25:57
Madison,New York,US,42.91653905,-75.67266639,718,17,2020-11-16,05:25:57
Monroe,New York,US,43.14638895,-77.69322942,10453,307,2020-11-16,05:25:57
Montgomery,New York,US,42.90123494,-74.44011632,322,11,2020-11-16,05:25:57
Nassau,New York,US,40.74066522,-73.58941873,54014,2231,2020-11-16,05:25:57
New York,New York,US,40.76727260000001,-73.97152637,39165,3208,2020-11-16,05:25:57
Niagara,New York,US,43.19898042,-78.74777412,2708,102,2020-11-16,05:25:57
Oneida,New York,US,43.24375382,-75.43710392,3569,139,2020-11-16,05:25:57
Onondaga,New York,US,43.00491923,-76.19971155,7749,212,2020-11-16,05:25:57
Ontario,New York,US,42.85145728,-77.30874425,955,36,2020-11-16,05:25:57
Orange,New York,US,41.40337468,-74.30240757,15124,508,2020-11-16,05:25:57
Orleans,New York,US,43.2516977,-78.2320066,515,56,2020-11-16,05:25:57
Oswego,New York,US,43.42778894,-76.14635194,968,5,2020-11-16,05:25:57
Otsego,New York,US,42.63492579,-75.03151402,463,5,2020-11-16,05:25:57
Out of NY,New York,US,,,0,113,2020-11-16,05:25:57
Putnam,New York,US,41.42630093,-73.74965532,2153,64,2020-11-16,05:25:57
Queens,New York,US,40.71088124,-73.81684712,84427,7322,2020-11-16,05:25:57
Rensselaer,New York,US,42.71348136,-73.51089874,1321,45,2020-11-16,05:25:57
Richmond,New York,US,40.58582155,-74.14808598,20079,1107,2020-11-16,05:25:57
Rockland,New York,US,41.15027894,-74.02560498,19843,518,2020-11-16,05:25:57
Saratoga,New York,US,43.10904162,-73.86653895,1680,19,2020-11-16,05:25:57
Schenectady,New York,US,42.81668777,-74.05278291,1871,52,2020-11-16,05:25:57
Schoharie,New York,US,42.58831742,-74.44339029999998,143,2,2020-11-16,05:25:57
Schuyler,New York,US,42.39184015,-76.8773299,228,3,2020-11-16,05:25:57
Seneca,New York,US,42.78081007,-76.82497064,209,5,2020-11-16,05:25:57
St. Lawrence,New York,US,44.4976179,-75.06550039,568,6,2020-11-16,05:25:57
Steuben,New York,US,42.2689144,-77.3829924,1416,72,2020-11-16,05:25:57
Suffolk,New York,US,40.88320119,-72.8012172,53308,2026,2020-11-16,05:25:57
Sullivan,New York,US,41.71579493,-74.76394559,1979,48,2020-11-16,05:25:57
Tioga,New York,US,42.16852837,-76.30835812,951,44,2020-11-16,05:25:57
Tompkins,New York,US,42.44945765,-76.47229843,806,0,2020-11-16,05:25:57
Ulster,New York,US,41.89027881,-74.26252104,2788,98,2020-11-16,05:25:57
Unassigned,New York,US,,,0,15,2020-11-16,05:25:57
Warren,New York,US,43.56173026,-73.8433699,507,35,2020-11-16,05:25:57
Washington,New York,US,43.31153794,-73.43043448,403,14,2020-11-16,05:25:57
Wayne,New York,US,43.15494365,-77.02976528,757,10,2020-11-16,05:25:57
Westchester,New York,US,41.16278376,-73.75741653,44346,1488,2020-11-16,05:25:57
Wyoming,New York,US,42.70145109,-78.22199579,343,5,2020-11-16,05:25:57
Yates,New York,US,42.63505484,-77.10369919,206,7,2020-11-16,05:25:57
Albany,New York,US,42.60060306,-73.97723916,4572,140,2020-11-17,05:25:54
Allegany,New York,US,42.25748406,-78.02750466,650,35,2020-11-17,05:25:54
Bronx,New York,US,40.85209301,-73.86282755,61387,5022,2020-11-17,05:25:54
Broome,New York,US,42.15903158,-75.81326086,4431,124,2020-11-17,05:25:54
Cattaraugus,New York,US,42.24778241,-78.67923096,683,21,2020-11-17,05:25:54
Cayuga,New York,US,42.91261714,-76.55731592,639,5,2020-11-17,05:25:54
Chautauqua,New York,US,42.22769210000001,-79.36691763,1248,15,2020-11-17,05:25:54
Chemung,New York,US,42.13891056,-76.7638805,2380,27,2020-11-17,05:25:54
Chenango,New York,US,42.49430041,-75.60887553,506,9,2020-11-17,05:25:54
Clinton,New York,US,44.74530905,-73.67875352,380,5,2020-11-17,05:25:54
Columbia,New York,US,42.24819348,-73.63089095,886,55,2020-11-17,05:25:54
Cortland,New York,US,42.59509207,-76.07048931,771,1,2020-11-17,05:25:54
Delaware,New York,US,42.19837623,-74.96709306,280,7,2020-11-17,05:25:54
Dutchess,New York,US,41.76486060000001,-73.74356679,6224,175,2020-11-17,05:25:54
Erie,New York,US,42.76249024,-78.73063652,18018,728,2020-11-17,05:25:54
Essex,New York,US,44.11630765,-73.77297842,231,14,2020-11-17,05:25:54
Franklin,New York,US,44.59040891,-74.29926032,189,3,2020-11-17,05:25:54
Fulton,New York,US,43.11363907,-74.41798804,401,28,2020-11-17,05:25:54
Genesee,New York,US,43.0022601,-78.19135193,615,6,2020-11-17,05:25:54
Greene,New York,US,42.275797,-74.12384884,587,18,2020-11-17,05:25:54
Hamilton,New York,US,43.66146647,-74.49721957,26,1,2020-11-17,05:25:54
Herkimer,New York,US,43.42034246,-74.96145307,504,10,2020-11-17,05:25:54
Jefferson,New York,US,44.04200959,-75.94653457,332,1,2020-11-17,05:25:54
Kings,New York,US,40.6361825,-73.94935552,83728,7453,2020-11-17,05:25:54
Lewis,New York,US,43.7844157,-75.44903992,247,5,2020-11-17,05:25:54
Livingston,New York,US,42.72596275,-77.77966158,499,8,2020-11-17,05:25:54
Madison,New York,US,42.91653905,-75.67266639,727,17,2020-11-17,05:25:54
Monroe,New York,US,43.14638895,-77.69322942,10680,307,2020-11-17,05:25:54
Montgomery,New York,US,42.90123494,-74.44011632,325,11,2020-11-17,05:25:54
Nassau,New York,US,40.74066522,-73.58941873,54309,2233,2020-11-17,05:25:54
New York,New York,US,40.76727260000001,-73.97152637,39529,3209,2020-11-17,05:25:54
Niagara,New York,US,43.19898042,-78.74777412,2753,102,2020-11-17,05:25:54
Oneida,New York,US,43.24375382,-75.43710392,3603,140,2020-11-17,05:25:54
Onondaga,New York,US,43.00491923,-76.19971155,7892,212,2020-11-17,05:25:54
Ontario,New York,US,42.85145728,-77.30874425,969,36,2020-11-17,05:25:54
Orange,New York,US,41.40337468,-74.30240757,15182,508,2020-11-17,05:25:54
Orleans,New York,US,43.2516977,-78.2320066,521,56,2020-11-17,05:25:54
Oswego,New York,US,43.42778894,-76.14635194,987,5,2020-11-17,05:25:54
Otsego,New York,US,42.63492579,-75.03151402,466,5,2020-11-17,05:25:54
Out of NY,New York,US,,,0,114,2020-11-17,05:25:54
Putnam,New York,US,41.42630093,-73.74965532,2186,64,2020-11-17,05:25:54
