Admin2,Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Date,Time
Allegany,Maryland,US,39.62357628,-78.69280486,424,22.0,2020-09-15,03:22:50
Anne Arundel,Maryland,US,39.00670238,-76.60329337,9191,240.0,2020-09-15,03:22:50
Baltimore,Maryland,US,39.45784712,-76.62911955,16797,612.0,2020-09-15,03:22:50
Baltimore City,Maryland,US,39.30211911,-76.61151012,15299,473.0,2020-09-15,03:22:50
Calvert,Maryland,US,38.53961642,-76.56820632,874,28.0,2020-09-15,03:22:50
Caroline,Maryland,US,38.87172293,-75.82904158,609,3.0,2020-09-15,03:22:50
Carroll,Maryland,US,39.56453592,-77.02373735,1863,123.0,2020-09-15,03:22:50
Cecil,Maryland,US,39.56647682,-75.94627411,918,31.0,2020-09-15,03:22:50
Charles,Maryland,US,38.51092331,-76.98580666,2591,95.0,2020-09-15,03:22:50
Dorchester,Maryland,US,38.45413522,-76.02752426,530,9.0,2020-09-15,03:22:50
Frederick,Maryland,US,39.47296601,-77.39999394,3756,128.0,2020-09-15,03:22:50
Garrett,Maryland,US,39.52786077,-79.27355126,68,1.0,2020-09-15,03:22:50
Harford,Maryland,US,39.55010644,-76.30775940000002,2834,75.0,2020-09-15,03:22:50
Howard,Maryland,US,39.25305293,-76.93126208,4787,119.0,2020-09-15,03:22:50
Kent,Maryland,US,39.24976208,-76.04741541,291,24.0,2020-09-15,03:22:50
Montgomery,Maryland,US,39.13676329,-77.20358245,21281,834.0,2020-09-15,03:22:50
Prince George's,Maryland,US,38.83070039,-76.8496441,27760,813.0,2020-09-15,03:22:50
Queen Anne's,Maryland,US,39.06198912,-76.03530977,612,26.0,2020-09-15,03:22:50
Somerset,Maryland,US,38.1163542,-75.75118623,220,4.0,2020-09-15,03:22:50
St. Mary's,Maryland,US,38.30058422,-76.60629279999998,1197,57.0,2020-09-15,03:22:50
Talbot,Maryland,US,38.76618159,-76.10882561,512,5.0,2020-09-15,03:22:50
Unassigned,Maryland,US,,,0,8.0,2020-09-15,03:22:50
Washington,Maryland,US,39.60835778,-77.82002295,1506,35.0,2020-09-15,03:22:50
Wicomico,Maryland,US,38.37301947,-75.62705831,1778,48.0,2020-09-15,03:22:50
Worcester,Maryland,US,38.21274277,-75.33200012,948,26.0,2020-09-15,03:22:50
