Admin2,Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Date,Time
Aurora,South Dakota,US,43.71757685,-98.56050467,297,2,2020-11-16,05:25:57
Beadle,South Dakota,US,44.41464384,-98.27858469,1924,22,2020-11-16,05:25:57
Bennett,South Dakota,US,43.19486375,-101.6665572,269,5,2020-11-16,05:25:57
Bon Homme,South Dakota,US,42.98914167,-97.88592746,1213,7,2020-11-16,05:25:57
Brookings,South Dakota,US,44.36974375,-96.79079945,2063,13,2020-11-16,05:25:57
Brown,South Dakota,US,45.58994323,-98.35165355,2906,10,2020-11-16,05:25:57
Brule,South Dakota,US,43.71756379,-99.08118954,467,5,2020-11-16,05:25:57
Buffalo,South Dakota,US,44.07657829,-99.20814467,331,5,2020-11-16,05:25:57
Butte,South Dakota,US,44.90608745,-103.5079318,608,8,2020-11-16,05:25:57
Campbell,South Dakota,US,45.77074915,-100.0510181,93,1,2020-11-16,05:25:57
Charles Mix,South Dakota,US,43.20660134,-98.58856175,632,1,2020-11-16,05:25:57
Clark,South Dakota,US,44.85834507,-97.72925109,186,1,2020-11-16,05:25:57
Clay,South Dakota,US,42.91296147,-96.97656917,1117,8,2020-11-16,05:25:57
Codington,South Dakota,US,44.97788119,-97.18827677,2227,30,2020-11-16,05:25:57
Corson,South Dakota,US,45.70889983,-101.1970473,319,3,2020-11-16,05:25:57
Custer,South Dakota,US,43.67741105,-103.4534521,436,4,2020-11-16,05:25:57
Davison,South Dakota,US,43.67490933,-98.14458906,1870,15,2020-11-16,05:25:57
Day,South Dakota,US,45.367281,-97.60737498,267,5,2020-11-16,05:25:57
Deuel,South Dakota,US,44.75994309,-96.66943645,254,2,2020-11-16,05:25:57
Dewey,South Dakota,US,45.15639647,-100.8709139,693,2,2020-11-16,05:25:57
Douglas,South Dakota,US,43.38520741,-98.36978007,252,5,2020-11-16,05:25:57
Edmunds,South Dakota,US,45.41846445,-99.21545423,208,1,2020-11-16,05:25:57
Fall River,South Dakota,US,43.23929297,-103.5275691,317,7,2020-11-16,05:25:57
Faulk,South Dakota,US,45.07082625,-99.14535601,260,6,2020-11-16,05:25:57
Grant,South Dakota,US,45.1723937,-96.77002276,475,5,2020-11-16,05:25:57
Gregory,South Dakota,US,43.19419064,-99.18883902,362,13,2020-11-16,05:25:57
Haakon,South Dakota,US,44.29299053,-101.539099,118,3,2020-11-16,05:25:57
Hamlin,South Dakota,US,44.67385954,-97.18829593,331,0,2020-11-16,05:25:57
Hand,South Dakota,US,44.54708407,-99.00386459,237,1,2020-11-16,05:25:57
Hanson,South Dakota,US,43.6746384,-97.78715148,189,1,2020-11-16,05:25:57
Harding,South Dakota,US,45.58015551,-103.4958629,65,0,2020-11-16,05:25:57
Hughes,South Dakota,US,44.39091534,-99.99661148,1298,8,2020-11-16,05:25:57
Hutchinson,South Dakota,US,43.33449012,-97.75536441,420,3,2020-11-16,05:25:57
Hyde,South Dakota,US,44.54747703,-99.48572582,99,0,2020-11-16,05:25:57
Jackson,South Dakota,US,43.69318385,-101.6255063,180,5,2020-11-16,05:25:57
Jerauld,South Dakota,US,44.06637798,-98.62965972,213,13,2020-11-16,05:25:57
Jones,South Dakota,US,43.96278565,-100.6940008,46,0,2020-11-16,05:25:57
Kingsbury,South Dakota,US,44.36956169,-97.4913945,340,5,2020-11-16,05:25:57
Lake,South Dakota,US,44.02193107,-97.12926365,688,9,2020-11-16,05:25:57
