Admin2,Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Date,Time
Abbeville,South Carolina,US,34.22333378,-82.46170658,2606,41,2021-07-21,04:21:40
Aiken,South Carolina,US,33.54338026,-81.63645384,17738,225,2021-07-21,04:21:40
Allendale,South Carolina,US,32.98837386,-81.35321066,960,15,2021-07-21,04:21:40
Anderson,South Carolina,US,34.51828081,-82.63959517,23445,533,2021-07-21,04:21:40
Bamberg,South Carolina,US,33.21927586,-81.05659969,1607,53,2021-07-21,04:21:40
Barnwell,South Carolina,US,33.26679302,-81.43584352,2641,58,2021-07-21,04:21:40
Beaufort,South Carolina,US,32.39226291,-80.72619758,17327,210,2021-07-21,04:21:40
Berkeley,South Carolina,US,33.20222596,-79.94654523,18314,208,2021-07-21,04:21:40
Calhoun,South Carolina,US,33.66926881,-80.77722168,1342,37,2021-07-21,04:21:40
Charleston,South Carolina,US,32.82487866,-79.96512315,44532,516,2021-07-21,04:21:40
Cherokee,South Carolina,US,35.05122251,-81.61828622,6269,159,2021-07-21,04:21:40
Chester,South Carolina,US,34.69249168,-81.1583216,4320,77,2021-07-21,04:21:40
Chesterfield,South Carolina,US,34.64137396,-80.15640140000002,4963,108,2021-07-21,04:21:40
Clarendon,South Carolina,US,33.66610974,-80.21647898,3504,113,2021-07-21,04:21:40
Colleton,South Carolina,US,32.87582989,-80.67641292,3756,132,2021-07-21,04:21:40
Darlington,South Carolina,US,34.33358335,-79.96027485,8666,182,2021-07-21,04:21:40
Dillon,South Carolina,US,34.39007791,-79.37741872,4478,85,2021-07-21,04:21:40
Dorchester,South Carolina,US,33.0794369,-80.40502652,18796,225,2021-07-21,04:21:40
Edgefield,South Carolina,US,33.77221995,-81.96231108,3194,43,2021-07-21,04:21:40
Fairfield,South Carolina,US,34.39287073,-81.1195624,2446,83,2021-07-21,04:21:40
Florence,South Carolina,US,34.02361754,-79.70189312,18160,426,2021-07-21,04:21:40
Georgetown,South Carolina,US,33.43443342,-79.33202141,6877,142,2021-07-21,04:21:40
Greenville,South Carolina,US,34.89502264,-82.37295012,76196,1039,2021-07-21,04:21:40
Greenwood,South Carolina,US,34.15272415,-82.12715789,8352,174,2021-07-21,04:21:40
Hampton,South Carolina,US,32.77419582,-81.13845571,1969,52,2021-07-21,04:21:40
Horry,South Carolina,US,33.9212828,-78.99555293,40580,590,2021-07-21,04:21:40
Jasper,South Carolina,US,32.43171982,-81.02487495,2458,49,2021-07-21,04:21:40
Kershaw,South Carolina,US,34.33988254,-80.58763164,7686,140,2021-07-21,04:21:40
Lancaster,South Carolina,US,34.68270843,-80.70513032,11088,173,2021-07-21,04:21:40
Laurens,South Carolina,US,34.48244419,-82.00490796,7592,172,2021-07-21,04:21:40
Lee,South Carolina,US,34.16393091,-80.25690731,1958,64,2021-07-21,04:21:40
Lexington,South Carolina,US,33.89665987,-81.27146426,34341,480,2021-07-21,04:21:40
Marion,South Carolina,US,34.07859748,-79.36400756,3598,108,2021-07-21,04:21:40
Marlboro,South Carolina,US,34.59905577,-79.67561152,3532,61,2021-07-21,04:21:40
McCormick,South Carolina,US,33.90161443,-82.30794338,1038,28,2021-07-21,04:21:40
Newberry,South Carolina,US,34.28629098,-81.59935761,5130,108,2021-07-21,04:21:40
