Admin2,Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Date,Time
Adams,Indiana,US,40.7457653,-84.93671406,1431,20,2020-11-19,05:25:23
Allen,Indiana,US,41.09194313,-85.06800636,15343,286,2020-11-19,05:25:23
Bartholomew,Indiana,US,39.20744865,-85.89558181,2573,72,2020-11-19,05:25:23
Benton,Indiana,US,40.60626947,-87.31093999,262,1,2020-11-19,05:25:23
Blackford,Indiana,US,40.47388153,-85.32499702,417,10,2020-11-19,05:25:23
Boone,Indiana,US,40.0509304,-86.46841646,2076,58,2020-11-19,05:25:23
Brown,Indiana,US,39.19605589,-86.22868909,292,3,2020-11-19,05:25:23
Carroll,Indiana,US,40.580783200000006,-86.56198812,591,13,2020-11-19,05:25:23
Cass,Indiana,US,40.76135835,-86.34830753,2802,46,2020-11-19,05:25:23
Clark,Indiana,US,38.48015445,-85.70510334,4440,76,2020-11-19,05:25:23
Clay,Indiana,US,39.39561833,-87.11723506,908,23,2020-11-19,05:25:23
Clinton,Indiana,US,40.30319754,-86.47277257,1561,20,2020-11-19,05:25:23
Crawford,Indiana,US,38.28814402,-86.44518825,244,1,2020-11-19,05:25:23
Daviess,Indiana,US,38.70186039,-87.07185406,1321,42,2020-11-19,05:25:23
DeKalb,Indiana,US,41.39804622,-84.99906934,1508,29,2020-11-19,05:25:23
Dearborn,Indiana,US,39.14647946,-84.97333539,1816,32,2020-11-19,05:25:23
Decatur,Indiana,US,39.30712658,-85.50087166,1085,42,2020-11-19,05:25:23
Delaware,Indiana,US,40.22787247,-85.39732772,4332,110,2020-11-19,05:25:23
Dubois,Indiana,US,38.36597551,-86.87924170000002,2143,30,2020-11-19,05:25:23
Elkhart,Indiana,US,41.59761169,-85.85875695,15176,213,2020-11-19,05:25:23
Fayette,Indiana,US,39.63684962,-85.17797541,1317,33,2020-11-19,05:25:23
Floyd,Indiana,US,38.32117957,-85.90385377,2772,87,2020-11-19,05:25:23
Fountain,Indiana,US,40.12361933,-87.24217689,647,7,2020-11-19,05:25:23
Franklin,Indiana,US,39.4142482,-85.06062647,571,25,2020-11-19,05:25:23
Fulton,Indiana,US,41.0469907,-86.26252745,714,18,2020-11-19,05:25:23
Gibson,Indiana,US,38.30393723,-87.58054938,1561,23,2020-11-19,05:25:23
Grant,Indiana,US,40.51587228,-85.65468702,2212,50,2020-11-19,05:25:23
Greene,Indiana,US,39.03630547,-86.96223202,899,53,2020-11-19,05:25:23
Hamilton,Indiana,US,40.07306535,-86.05244729,10904,172,2020-11-19,05:25:23
Hancock,Indiana,US,39.82304555,-85.77566351,2170,49,2020-11-19,05:25:23
Harrison,Indiana,US,38.19467379,-86.10948271,1229,26,2020-11-19,05:25:23
Hendricks,Indiana,US,39.76719009,-86.51037283,5113,156,2020-11-19,05:25:23
Henry,Indiana,US,39.93029017,-85.39625719,2130,38,2020-11-19,05:25:23
Howard,Indiana,US,40.48527731,-86.11351892,2603,79,2020-11-19,05:25:23
Huntington,Indiana,US,40.82907273,-85.48822092,994,7,2020-11-19,05:25:23
Jackson,Indiana,US,38.90915820000001,-86.03851889,1823,33,2020-11-19,05:25:23
Jasper,Indiana,US,41.02078733,-87.11553319,1217,8,2020-11-19,05:25:23
Jay,Indiana,US,40.43781032,-85.00576229,803,12,2020-11-19,05:25:23
Jefferson,Indiana,US,38.78576239,-85.43633383,906,15,2020-11-19,05:25:23
Jennings,Indiana,US,38.99588883,-85.62710784,713,13,2020-11-19,05:25:23
Johnson,Indiana,US,39.48994426,-86.10149107,5387,173,2020-11-19,05:25:23
Knox,Indiana,US,38.68861576,-87.4194665,1545,30,2020-11-19,05:25:23
Kosciusko,Indiana,US,41.24521668,-85.86312322,3765,44,2020-11-19,05:25:23
LaGrange,Indiana,US,41.64232188,-85.42674232,1267,26,2020-11-19,05:25:23
LaPorte,Indiana,US,41.54366008,-86.74072188,4001,89,2020-11-19,05:25:23
Lake,Indiana,US,41.41874274,-87.38277575,23953,480,2020-11-19,05:25:23
Lawrence,Indiana,US,38.84112637,-86.48361629,1583,49,2020-11-19,05:25:23
Madison,Indiana,US,40.16143691,-85.71964711,4183,131,2020-11-19,05:25:23
Marion,Indiana,US,39.78163624,-86.13826325,37552,886,2020-11-19,05:25:23
Marshall,Indiana,US,41.32467367,-86.26185087,2637,41,2020-11-19,05:25:23
Martin,Indiana,US,38.7099921,-86.80373186,304,2,2020-11-19,05:25:23
Miami,Indiana,US,40.76940965,-86.04525048,1289,13,2020-11-19,05:25:23
Monroe,Indiana,US,39.16130004,-86.52414358,4713,47,2020-11-19,05:25:23
Montgomery,Indiana,US,40.04034823,-86.89335024,1154,25,2020-11-19,05:25:23
Morgan,Indiana,US,39.47899078,-86.44573375,1787,44,2020-11-19,05:25:23
Newton,Indiana,US,40.95610449,-87.39635768,484,15,2020-11-19,05:25:23
Noble,Indiana,US,41.39672484,-85.41966713,2186,47,2020-11-19,05:25:23
Ohio,Indiana,US,38.955305,-84.96515993,209,9,2020-11-19,05:25:23
Orange,Indiana,US,38.54118920000001,-86.49523093,601,28,2020-11-19,05:25:23
Owen,Indiana,US,39.31145587,-86.83900724,495,9,2020-11-19,05:25:23
Parke,Indiana,US,39.77202286,-87.20375833,442,7,2020-11-19,05:25:23
Perry,Indiana,US,38.07809328,-86.63741946,762,22,2020-11-19,05:25:23
Pike,Indiana,US,38.40112197,-87.23574907,471,21,2020-11-19,05:25:23
Porter,Indiana,US,41.45986947,-87.06848888,6992,87,2020-11-19,05:25:23
Posey,Indiana,US,38.02097333,-87.86480429,1096,14,2020-11-19,05:25:23
Pulaski,Indiana,US,41.04166107,-86.69890683,335,11,2020-11-19,05:25:23
Putnam,Indiana,US,39.66437981,-86.84517605,1046,24,2020-11-19,05:25:23
Randolph,Indiana,US,40.15734772,-85.01139319,1024,16,2020-11-19,05:25:23
Ripley,Indiana,US,39.10235626,-85.26212744,1054,13,2020-11-19,05:25:23
Rush,Indiana,US,39.62002287,-85.4655599,455,6,2020-11-19,05:25:23
Scott,Indiana,US,38.68672078,-85.74627859,823,18,2020-11-19,05:25:23
Shelby,Indiana,US,39.52305623,-85.79158570000001,1550,50,2020-11-19,05:25:23
Spencer,Indiana,US,38.01519732,-87.0079644,718,7,2020-11-19,05:25:23
St. Joseph,Indiana,US,41.61756781,-86.29040834,14965,237,2020-11-19,05:25:23
Starke,Indiana,US,41.27890281,-86.64686895,804,21,2020-11-19,05:25:23
Steuben,Indiana,US,41.64423868,-85.00101094,1233,14,2020-11-19,05:25:23
Sullivan,Indiana,US,39.08952258,-87.41414469,733,17,2020-11-19,05:25:23
Switzerland,Indiana,US,38.82767338,-85.03022429,225,4,2020-11-19,05:25:23
Tippecanoe,Indiana,US,40.38872739,-86.89413959,7153,24,2020-11-19,05:25:23
Tipton,Indiana,US,40.31123252,-86.05234925,468,28,2020-11-19,05:25:23
Unassigned,Indiana,US,,,0,166,2020-11-19,05:25:23
Union,Indiana,US,39.62550777,-84.92497066,235,1,2020-11-19,05:25:23
Vanderburgh,Indiana,US,38.02658833,-87.58763124,8637,138,2020-11-19,05:25:23
Vermillion,Indiana,US,39.8523352,-87.46160542,478,3,2020-11-19,05:25:23
Vigo,Indiana,US,39.42944561,-87.39169027,5087,90,2020-11-19,05:25:23
Wabash,Indiana,US,40.84704239,-85.79328272,1243,23,2020-11-19,05:25:23
Warren,Indiana,US,40.34728141,-87.35602659,193,3,2020-11-19,05:25:23
Warrick,Indiana,US,38.08922676,-87.2716085,2900,78,2020-11-19,05:25:23
Washington,Indiana,US,38.60219804,-86.1049363,602,5,2020-11-19,05:25:23
Wayne,Indiana,US,39.8633444,-85.01044989,2577,52,2020-11-19,05:25:23
Wells,Indiana,US,40.72934187,-85.22132966,1048,26,2020-11-19,05:25:23
White,Indiana,US,40.74911165,-86.86492015,1052,20,2020-11-19,05:25:23
Whitley,Indiana,US,41.13863784,-85.50791236,1107,14,2020-11-19,05:25:23
Adams,Indiana,US,40.7457653,-84.93671406,1482,20,2020-11-20,05:26:28
Allen,Indiana,US,41.09194313,-85.06800636,15815,289,2020-11-20,05:26:28
Bartholomew,Indiana,US,39.20744865,-85.89558181,2670,72,2020-11-20,05:26:28
Benton,Indiana,US,40.60626947,-87.31093999,292,1,2020-11-20,05:26:28
Blackford,Indiana,US,40.47388153,-85.32499702,430,10,2020-11-20,05:26:28
Boone,Indiana,US,40.0509304,-86.46841646,2152,58,2020-11-20,05:26:28
Brown,Indiana,US,39.19605589,-86.22868909,300,3,2020-11-20,05:26:28
Carroll,Indiana,US,40.580783200000006,-86.56198812,615,13,2020-11-20,05:26:28
Cass,Indiana,US,40.76135835,-86.34830753,2828,48,2020-11-20,05:26:28
Clark,Indiana,US,38.48015445,-85.70510334,4539,76,2020-11-20,05:26:28
Clay,Indiana,US,39.39561833,-87.11723506,958,23,2020-11-20,05:26:28
Clinton,Indiana,US,40.30319754,-86.47277257,1596,20,2020-11-20,05:26:28
Crawford,Indiana,US,38.28814402,-86.44518825,250,1,2020-11-20,05:26:28
Daviess,Indiana,US,38.70186039,-87.07185406,1350,43,2020-11-20,05:26:28
DeKalb,Indiana,US,41.39804622,-84.99906934,1567,31,2020-11-20,05:26:28
Dearborn,Indiana,US,39.14647946,-84.97333539,1888,32,2020-11-20,05:26:28
Decatur,Indiana,US,39.30712658,-85.50087166,1122,42,2020-11-20,05:26:28
Delaware,Indiana,US,40.22787247,-85.39732772,4423,112,2020-11-20,05:26:28
Dubois,Indiana,US,38.36597551,-86.87924170000002,2184,32,2020-11-20,05:26:28
Elkhart,Indiana,US,41.59761169,-85.85875695,15455,220,2020-11-20,05:26:28
Fayette,Indiana,US,39.63684962,-85.17797541,1336,33,2020-11-20,05:26:28
Floyd,Indiana,US,38.32117957,-85.90385377,2824,87,2020-11-20,05:26:28
Fountain,Indiana,US,40.12361933,-87.24217689,661,7,2020-11-20,05:26:28
Franklin,Indiana,US,39.4142482,-85.06062647,591,25,2020-11-20,05:26:28
Fulton,Indiana,US,41.0469907,-86.26252745,743,18,2020-11-20,05:26:28
Gibson,Indiana,US,38.30393723,-87.58054938,1597,26,2020-11-20,05:26:28
Grant,Indiana,US,40.51587228,-85.65468702,2259,51,2020-11-20,05:26:28
Greene,Indiana,US,39.03630547,-86.96223202,927,53,2020-11-20,05:26:28
Hamilton,Indiana,US,40.07306535,-86.05244729,11271,175,2020-11-20,05:26:28
Hancock,Indiana,US,39.82304555,-85.77566351,2219,49,2020-11-20,05:26:28
Harrison,Indiana,US,38.19467379,-86.10948271,1258,26,2020-11-20,05:26:28
Hendricks,Indiana,US,39.76719009,-86.51037283,5279,157,2020-11-20,05:26:28
Henry,Indiana,US,39.93029017,-85.39625719,2186,39,2020-11-20,05:26:28
Howard,Indiana,US,40.48527731,-86.11351892,2892,79,2020-11-20,05:26:28
Huntington,Indiana,US,40.82907273,-85.48822092,1022,7,2020-11-20,05:26:28
Jackson,Indiana,US,38.90915820000001,-86.03851889,1877,34,2020-11-20,05:26:28
Jasper,Indiana,US,41.02078733,-87.11553319,1238,8,2020-11-20,05:26:28
Jay,Indiana,US,40.43781032,-85.00576229,842,13,2020-11-20,05:26:28
Jefferson,Indiana,US,38.78576239,-85.43633383,1005,15,2020-11-20,05:26:28
Jennings,Indiana,US,38.99588883,-85.62710784,746,13,2020-11-20,05:26:28
Johnson,Indiana,US,39.48994426,-86.10149107,5529,174,2020-11-20,05:26:28
Knox,Indiana,US,38.68861576,-87.4194665,1584,31,2020-11-20,05:26:28
Kosciusko,Indiana,US,41.24521668,-85.86312322,3955,44,2020-11-20,05:26:28
LaGrange,Indiana,US,41.64232188,-85.42674232,1285,26,2020-11-20,05:26:28
LaPorte,Indiana,US,41.54366008,-86.74072188,4080,91,2020-11-20,05:26:28
Lake,Indiana,US,41.41874274,-87.38277575,24508,484,2020-11-20,05:26:28
Lawrence,Indiana,US,38.84112637,-86.48361629,1607,51,2020-11-20,05:26:28
Madison,Indiana,US,40.16143691,-85.71964711,4290,131,2020-11-20,05:26:28
Marion,Indiana,US,39.78163624,-86.13826325,38327,889,2020-11-20,05:26:28
Marshall,Indiana,US,41.32467367,-86.26185087,2696,42,2020-11-20,05:26:28
Martin,Indiana,US,38.7099921,-86.80373186,320,2,2020-11-20,05:26:28
Miami,Indiana,US,40.76940965,-86.04525048,1360,14,2020-11-20,05:26:28
Monroe,Indiana,US,39.16130004,-86.52414358,4817,47,2020-11-20,05:26:28
