Admin2,Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Date,Time
Bristol,Rhode Island,US,41.71018079,-71.28652315,,,2020-03-24,23:37:31
Kent,Rhode Island,US,41.67106337,-71.57641596,,,2020-03-24,23:37:31
Newport,Rhode Island,US,41.5642026,-71.26569799,,,2020-03-24,23:37:31
Providence,Rhode Island,US,41.87064746,-71.57753536,,,2020-03-24,23:37:31
Unassigned,Rhode Island,US,0.0,0.0,,,2020-03-24,23:37:31
Washington,Rhode Island,US,41.45961631,-71.61435303,,,2020-03-24,23:37:31
Bristol,Rhode Island,US,41.71018079,-71.28652315,,,2020-03-25,23:33:19
Kent,Rhode Island,US,41.67106337,-71.57641596,,,2020-03-25,23:33:19
Newport,Rhode Island,US,41.5642026,-71.26569799,,,2020-03-25,23:33:19
Providence,Rhode Island,US,41.87064746,-71.57753536,,,2020-03-25,23:33:19
Unassigned,Rhode Island,US,0.0,0.0,,,2020-03-25,23:33:19
Washington,Rhode Island,US,41.45961631,-71.61435303,,,2020-03-25,23:33:19
Bristol,Rhode Island,US,41.71018079,-71.28652315,,,2020-03-26,23:48:35
Kent,Rhode Island,US,41.67106337,-71.57641596,,,2020-03-26,23:48:35
Newport,Rhode Island,US,41.5642026,-71.26569799,,,2020-03-26,23:48:35
Providence,Rhode Island,US,41.87064746,-71.57753536,,,2020-03-26,23:48:35
Unassigned,Rhode Island,US,0.0,0.0,,,2020-03-26,23:48:35
Washington,Rhode Island,US,41.45961631,-71.61435303,,,2020-03-26,23:48:35
Bristol,Rhode Island,US,41.71018079,-71.28652315,,,2020-03-27,22:14:55
Kent,Rhode Island,US,41.67106337,-71.57641596,,,2020-03-27,22:14:55
Newport,Rhode Island,US,41.5642026,-71.26569799,,,2020-03-27,22:14:55
Providence,Rhode Island,US,41.87064746,-71.57753536,,,2020-03-27,22:14:55
Unassigned,Rhode Island,US,0.0,0.0,,,2020-03-27,22:14:55
Washington,Rhode Island,US,41.45961631,-71.61435303,,,2020-03-27,22:14:55
Bristol,Rhode Island,US,41.71018079,-71.28652315,,,3/28/20,23:05
Kent,Rhode Island,US,41.67106337,-71.57641596,,,3/28/20,23:05
Newport,Rhode Island,US,41.5642026,-71.26569799,,,3/28/20,23:05
Providence,Rhode Island,US,41.87064746,-71.57753536,,,3/28/20,23:05
Unassigned,Rhode Island,US,0.0,0.0,,,3/28/20,23:05
Washington,Rhode Island,US,41.45961631,-71.61435303,,,3/28/20,23:05
Bristol,Rhode Island,US,41.71018079,-71.28652315,,,3/29/20,23:08
Kent,Rhode Island,US,41.67106337,-71.57641596,,,3/29/20,23:08
Newport,Rhode Island,US,41.5642026,-71.26569799,,,3/29/20,23:08
Providence,Rhode Island,US,41.87064746,-71.57753536,,,3/29/20,23:08
Unassigned,Rhode Island,US,0.0,0.0,,,3/29/20,23:08
Washington,Rhode Island,US,41.45961631,-71.61435303,,,3/29/20,23:08
Bristol,Rhode Island,US,41.71018079,-71.28652315,,,3/30/20,22:52
Kent,Rhode Island,US,41.67106337,-71.57641596,,,3/30/20,22:52
Newport,Rhode Island,US,41.5642026,-71.26569799,,,3/30/20,22:52
Providence,Rhode Island,US,41.87064746,-71.57753536,,,3/30/20,22:52
Unassigned,Rhode Island,US,0.0,0.0,,,3/30/20,22:52
Washington,Rhode Island,US,41.45961631,-71.61435303,,,3/30/20,22:52
Bristol,Rhode Island,US,41.71018079,-71.28652315,,,2020-03-31,23:43:56
Kent,Rhode Island,US,41.67106337,-71.57641596,,,2020-03-31,23:43:56
Newport,Rhode Island,US,41.5642026,-71.26569799,,,2020-03-31,23:43:56
Providence,Rhode Island,US,41.87064746,-71.57753536,,,2020-03-31,23:43:56
Unassigned,Rhode Island,US,0.0,0.0,,,2020-03-31,23:43:56
Washington,Rhode Island,US,41.45961631,-71.61435303,,,2020-03-31,23:43:56
Bristol,Rhode Island,US,41.71018079,-71.28652315,,,2020-04-01,21:58:49
Kent,Rhode Island,US,41.67106337,-71.57641596,,,2020-04-01,21:58:49
Newport,Rhode Island,US,41.5642026,-71.26569799,,,2020-04-01,21:58:49
Providence,Rhode Island,US,41.87064746,-71.57753536,,,2020-04-01,21:58:49
Unassigned,Rhode Island,US,0.0,0.0,,,2020-04-01,21:58:49
