Admin2,Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Date,Time
Adams,Pennsylvania,US,39.87140411,-77.21610347,6907,145,2021-02-13,05:22:12
Allegheny,Pennsylvania,US,40.46809875,-79.98167747,72875,1630,2021-02-13,05:22:12
Armstrong,Pennsylvania,US,40.81665618,-79.46290811,4781,115,2021-02-13,05:22:12
Beaver,Pennsylvania,US,40.6825484,-80.34921611,11570,336,2021-02-13,05:22:12
Bedford,Pennsylvania,US,40.00522157,-78.48998442,3740,127,2021-02-13,05:22:12
Berks,Pennsylvania,US,40.41570541,-75.92457766,34218,864,2021-02-13,05:22:12
Blair,Pennsylvania,US,40.47961444,-78.34917412,10452,285,2021-02-13,05:22:12
Bradford,Pennsylvania,US,41.78869215,-76.51570822,4151,73,2021-02-13,05:22:12
Bucks,Pennsylvania,US,40.33682119,-75.10836643,42362,1079,2021-02-13,05:22:12
Butler,Pennsylvania,US,40.91152759,-79.91351055,13417,352,2021-02-13,05:22:12
Cambria,Pennsylvania,US,40.49527404,-78.71377428,11406,380,2021-02-13,05:22:12
Cameron,Pennsylvania,US,41.43625568,-78.20376845,251,7,2021-02-13,05:22:12
Carbon,Pennsylvania,US,40.91545395,-75.7068525,4674,139,2021-02-13,05:22:12
Centre,Pennsylvania,US,40.92058903,-77.82200624,12426,203,2021-02-13,05:22:12
Chester,Pennsylvania,US,39.97291773,-75.74768357,28808,712,2021-02-13,05:22:12
Clarion,Pennsylvania,US,41.19265812,-79.42413524,2582,79,2021-02-13,05:22:12
Clearfield,Pennsylvania,US,41.00110782,-78.47592663,5945,110,2021-02-13,05:22:12
Clinton,Pennsylvania,US,41.23255967,-77.63785995,2635,53,2021-02-13,05:22:12
Columbia,Pennsylvania,US,41.04821986,-76.40565017,4466,121,2021-02-13,05:22:12
Crawford,Pennsylvania,US,41.68447709,-80.10760592,6220,133,2021-02-13,05:22:12
Cumberland,Pennsylvania,US,40.1625372,-77.26130755,15450,462,2021-02-13,05:22:12
Dauphin,Pennsylvania,US,40.41377078,-76.77993242,19751,472,2021-02-13,05:22:12
Delaware,Pennsylvania,US,39.91680171,-75.40243663,38771,1188,2021-02-13,05:22:12
Elk,Pennsylvania,US,41.42822061,-78.64524744,2245,34,2021-02-13,05:22:12
Erie,Pennsylvania,US,41.99253829,-80.03301954,16403,363,2021-02-13,05:22:12
Fayette,Pennsylvania,US,39.92041012,-79.64291195,9951,249,2021-02-13,05:22:12
Forest,Pennsylvania,US,41.51095103,-79.23229292,1353,19,2021-02-13,05:22:12
Franklin,Pennsylvania,US,39.92956518,-77.72157791,12108,313,2021-02-13,05:22:12
Fulton,Pennsylvania,US,39.92913544,-78.11163677,1100,13,2021-02-13,05:22:12
Greene,Pennsylvania,US,39.85746531,-80.22357106,2534,30,2021-02-13,05:22:12
Huntingdon,Pennsylvania,US,40.42162652,-77.97673273,4069,117,2021-02-13,05:22:12
Indiana,Pennsylvania,US,40.65241041,-79.08963285,4955,153,2021-02-13,05:22:12
