Admin2,Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Date,Time
Alachua,Florida,US,29.67866525,-82.35928158,26337,285,2021-07-19,04:21:24
Baker,Florida,US,30.33060121,-82.28467476,3918,62,2021-07-19,04:21:24
Bay,Florida,US,30.26548745,-85.62122584,21740,394,2021-07-19,04:21:24
Bradford,Florida,US,29.95079741,-82.16611613,3305,58,2021-07-19,04:21:24
Brevard,Florida,US,28.29409504,-80.73091022,46585,914,2021-07-19,04:21:24
Broward,Florida,US,26.15184651,-80.48725556,256264,3079,2021-07-19,04:21:24
Calhoun,Florida,US,30.40666734,-85.19394153,1808,45,2021-07-19,04:21:24
Charlotte,Florida,US,26.90131002,-81.92949121,13953,437,2021-07-19,04:21:24
Citrus,Florida,US,28.84804315,-82.47614748,11885,463,2021-07-19,04:21:24
Clay,Florida,US,29.98319144,-81.85609986,21002,352,2021-07-19,04:21:24
Collier,Florida,US,26.11091986,-81.34687065,39048,551,2021-07-19,04:21:24
Columbia,Florida,US,30.22509788,-82.62160164,8619,170,2021-07-19,04:21:24
DeSoto,Florida,US,27.18677893,-81.80941373,4513,97,2021-07-19,04:21:24
Dixie,Florida,US,29.60631086,-83.15724673,1680,24,2021-07-19,04:21:24
Duval,Florida,US,30.33225875,-81.66976468,111236,1483,2021-07-19,04:21:24
Escambia,Florida,US,30.67652764,-87.37284571,37549,706,2021-07-19,04:21:24
Flagler,Florida,US,29.45933576,-81.31508595,8034,114,2021-07-19,04:21:24
Franklin,Florida,US,29.83791238,-84.82731662,1394,20,2021-07-19,04:21:24
Gadsden,Florida,US,30.57796289,-84.61915825,5977,99,2021-07-19,04:21:24
Gilchrist,Florida,US,29.72856978,-82.79880657,1718,44,2021-07-19,04:21:24
Glades,Florida,US,26.95635849,-81.18996211,1016,19,2021-07-19,04:21:24
Gulf,Florida,US,29.93543004,-85.24270990000002,2088,45,2021-07-19,04:21:24
Hamilton,Florida,US,30.49673973,-82.94998918,1678,25,2021-07-19,04:21:24
Hardee,Florida,US,27.49293939,-81.80956574,3530,45,2021-07-19,04:21:24
Hendry,Florida,US,26.55386945,-81.16469006,5049,87,2021-07-19,04:21:24
Hernando,Florida,US,28.55364461,-82.42700204,15545,482,2021-07-19,04:21:24
Highlands,Florida,US,27.34254618,-81.34071957,9098,366,2021-07-19,04:21:24
Hillsborough,Florida,US,27.9276559,-82.32013172,151661,1832,2021-07-19,04:21:24
Holmes,Florida,US,30.86747479,-85.81319222,2339,49,2021-07-19,04:21:24
Indian River,Florida,US,27.69308961,-80.60556721,13463,306,2021-07-19,04:21:24
Jackson,Florida,US,30.7954597,-85.21500423,6704,158,2021-07-19,04:21:24
Jefferson,Florida,US,30.43669112,-83.89442308,1550,28,2021-07-19,04:21:24
Lafayette,Florida,US,29.98484137,-83.18166636,1645,26,2021-07-19,04:21:24
Lake,Florida,US,28.76202069,-81.7125123,33087,663,2021-07-19,04:21:24
Lee,Florida,US,26.58410348,-81.88399313,76894,1009,2021-07-19,04:21:24
