Admin2,Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Date,Time
Atlantic,New Jersey,US,39.47538693,-74.65848483,3945,252.0,2020-09-04,04:28:26
Bergen,New Jersey,US,40.96010917,-74.07164325,22141,2036.0,2020-09-04,04:28:26
Burlington,New Jersey,US,39.87681124,-74.66927768,6623,482.0,2020-09-04,04:28:26
Camden,New Jersey,US,39.80343818,-74.96388753,9385,592.0,2020-09-04,04:28:26
Cape May,New Jersey,US,39.15008829,-74.80170244,1236,95.0,2020-09-04,04:28:26
Cumberland,New Jersey,US,39.37199394,-75.10712559,3648,156.0,2020-09-04,04:28:26
Essex,New Jersey,US,40.78681335,-74.24657979,20654,2119.0,2020-09-04,04:28:26
Gloucester,New Jersey,US,39.71581067,-75.13995546,3807,219.0,2020-09-04,04:28:26
Hudson,New Jersey,US,40.73766234,-74.07515667,20546,1508.0,2020-09-04,04:28:26
Hunterdon,New Jersey,US,40.56335249,-74.91284156,1267,125.0,2020-09-04,04:28:26
Mercer,New Jersey,US,40.28047017,-74.70479631,8398,631.0,2020-09-04,04:28:26
Middlesex,New Jersey,US,40.43629879,-74.41426991,18705,1418.0,2020-09-04,04:28:26
Monmouth,New Jersey,US,40.26549699,-74.22240686,11061,859.0,2020-09-04,04:28:26
Morris,New Jersey,US,40.86095313,-74.54553709999998,7710,829.0,2020-09-04,04:28:26
Ocean,New Jersey,US,39.8895449,-74.28089251,11578,1027.0,2020-09-04,04:28:26
Passaic,New Jersey,US,41.03238628,-74.29954144,18619,1248.0,2020-09-04,04:28:26
Salem,New Jersey,US,39.58719656,-75.34696629999998,991,89.0,2020-09-04,04:28:26
Somerset,New Jersey,US,40.56465737,-74.61683016,5658,566.0,2020-09-04,04:28:26
Sussex,New Jersey,US,41.13891592,-74.69118243,1437,197.0,2020-09-04,04:28:26
Unassigned,New Jersey,US,,,305,0.0,2020-09-04,04:28:26
Union,New Jersey,US,40.65835409,-74.30680092,17521,1352.0,2020-09-04,04:28:26
Warren,New Jersey,US,40.85951833,-74.99556527,1416,171.0,2020-09-04,04:28:26
Atlantic,New Jersey,US,39.47538693,-74.65848483,3955,252.0,2020-09-05,04:28:19
Bergen,New Jersey,US,40.96010917,-74.07164325,22174,2036.0,2020-09-05,04:28:19
Burlington,New Jersey,US,39.87681124,-74.66927768,6646,482.0,2020-09-05,04:28:19
Camden,New Jersey,US,39.80343818,-74.96388753,9424,593.0,2020-09-05,04:28:19
Cape May,New Jersey,US,39.15008829,-74.80170244,1252,94.0,2020-09-05,04:28:19
Cumberland,New Jersey,US,39.37199394,-75.10712559,3656,156.0,2020-09-05,04:28:19
