Admin2,Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Date,Time
Adair,Oklahoma,US,35.88494195,-94.65859267,1394,13,2020-12-11,05:26:59
Alfalfa,Oklahoma,US,36.73090616,-98.32408495,573,1,2020-12-11,05:26:59
Atoka,Oklahoma,US,34.37366573,-96.03802487,954,1,2020-12-11,05:26:59
Beaver,Oklahoma,US,36.7496847,-100.4758872,251,2,2020-12-11,05:26:59
Beckham,Oklahoma,US,35.26862449,-99.68128023,1519,18,2020-12-11,05:26:59
Blaine,Oklahoma,US,35.87518314,-98.43307003,498,2,2020-12-11,05:26:59
Bryan,Oklahoma,US,33.96472458,-96.25903472,3120,25,2020-12-11,05:26:59
Caddo,Oklahoma,US,35.17364557,-98.37534464,2271,37,2020-12-11,05:26:59
Canadian,Oklahoma,US,35.5426055,-97.98465569,8162,39,2020-12-11,05:26:59
Carter,Oklahoma,US,34.25103751,-97.28552485,1942,16,2020-12-11,05:26:59
Cherokee,Oklahoma,US,35.90692775,-94.99980896,2664,13,2020-12-11,05:26:59
Choctaw,Oklahoma,US,34.02807439,-95.54771129,790,6,2020-12-11,05:26:59
Cimarron,Oklahoma,US,36.74817177,-102.5173885,83,0,2020-12-11,05:26:59
Cleveland,Oklahoma,US,35.20413532,-97.32519562,14863,135,2020-12-11,05:26:59
Coal,Oklahoma,US,34.58840127,-96.29798747,342,2,2020-12-11,05:26:59
Comanche,Oklahoma,US,34.65973764,-98.47195055,5490,42,2020-12-11,05:26:59
Cotton,Oklahoma,US,34.28845626,-98.37053567,320,7,2020-12-11,05:26:59
Craig,Oklahoma,US,36.76268118,-95.20916602,1105,4,2020-12-11,05:26:59
Creek,Oklahoma,US,35.90230551,-96.37086028,3071,54,2020-12-11,05:26:59
Custer,Oklahoma,US,35.63853802,-99.00170785,2344,18,2020-12-11,05:26:59
Delaware,Oklahoma,US,36.40823634,-94.80325046,2202,39,2020-12-11,05:26:59
Dewey,Oklahoma,US,35.98772922,-99.00730714,312,1,2020-12-11,05:26:59
Ellis,Oklahoma,US,36.2180194,-99.75324573,254,0,2020-12-11,05:26:59
Garfield,Oklahoma,US,36.3791334,-97.78265517,4428,37,2020-12-11,05:26:59
Garvin,Oklahoma,US,34.70418038,-97.30811132,1767,18,2020-12-11,05:26:59
Grady,Oklahoma,US,35.0167709,-97.88339847,3148,25,2020-12-11,05:26:59
Grant,Oklahoma,US,36.796297,-97.78638765,249,5,2020-12-11,05:26:59
Greer,Oklahoma,US,34.93535801,-99.5605612,305,8,2020-12-11,05:26:59
Harmon,Oklahoma,US,34.7440135,-99.84741652,163,0,2020-12-11,05:26:59
Harper,Oklahoma,US,36.78836519,-99.6679804,291,2,2020-12-11,05:26:59
Haskell,Oklahoma,US,35.22257600000001,-95.11513306,691,7,2020-12-11,05:26:59
Hughes,Oklahoma,US,35.04912569,-96.24921145,646,8,2020-12-11,05:26:59
Jackson,Oklahoma,US,34.58781741,-99.41138784,2061,35,2020-12-11,05:26:59
Jefferson,Oklahoma,US,34.11130184,-97.83182974,284,2,2020-12-11,05:26:59
Johnston,Oklahoma,US,34.31440473,-96.66011537,603,5,2020-12-11,05:26:59
Kay,Oklahoma,US,36.81799745,-97.14421435,2235,26,2020-12-11,05:26:59
Kingfisher,Oklahoma,US,35.94530008,-97.94193268,1064,7,2020-12-11,05:26:59
Kiowa,Oklahoma,US,34.91671958,-98.97720696,445,8,2020-12-11,05:26:59
Latimer,Oklahoma,US,34.87844729,-95.25215049,352,4,2020-12-11,05:26:59
Le Flore,Oklahoma,US,34.89851864,-94.70392124,2773,28,2020-12-11,05:26:59
Lincoln,Oklahoma,US,35.70270942,-96.8812462,1596,28,2020-12-11,05:26:59
Logan,Oklahoma,US,35.91899576,-97.44352845,1868,5,2020-12-11,05:26:59
Love,Oklahoma,US,33.95273467,-97.23906784,679,1,2020-12-11,05:26:59
Major,Oklahoma,US,36.31149996,-98.53467076,609,4,2020-12-11,05:26:59
Marshall,Oklahoma,US,34.02311222,-96.76855464,883,4,2020-12-11,05:26:59
Mayes,Oklahoma,US,36.30179091,-95.23175116,1866,21,2020-12-11,05:26:59
McClain,Oklahoma,US,35.01123903,-97.44572302,2856,20,2020-12-11,05:26:59
McCurtain,Oklahoma,US,34.11664328,-94.77222373,2434,48,2020-12-11,05:26:59
McIntosh,Oklahoma,US,35.37235506,-95.66599306,972,14,2020-12-11,05:26:59
Murray,Oklahoma,US,34.48116015,-97.06826283,808,6,2020-12-11,05:26:59
Muskogee,Oklahoma,US,35.61318461,-95.37802952,5019,37,2020-12-11,05:26:59
Noble,Oklahoma,US,36.38953329,-97.22928674,693,4,2020-12-11,05:26:59
Nowata,Oklahoma,US,36.79843529,-95.61902331,477,6,2020-12-11,05:26:59
Okfuskee,Oklahoma,US,35.46485198,-96.32639984,1132,15,2020-12-11,05:26:59
Oklahoma,Oklahoma,US,35.55140095,-97.40716948,46425,353,2020-12-11,05:26:59
Okmulgee,Oklahoma,US,35.64661916,-95.96432828,2009,25,2020-12-11,05:26:59
Osage,Oklahoma,US,36.62888819,-96.39635704,2290,20,2020-12-11,05:26:59
Ottawa,Oklahoma,US,36.83532655,-94.81011909,2021,25,2020-12-11,05:26:59
Out of OK,Oklahoma,US,,,0,0,2020-12-11,05:26:59
Pawnee,Oklahoma,US,36.31743373,-96.7033176,723,9,2020-12-11,05:26:59
Payne,Oklahoma,US,36.07695283,-96.97584944,4780,23,2020-12-11,05:26:59
Pittsburg,Oklahoma,US,34.92065823,-95.7513432,2150,22,2020-12-11,05:26:59
Pontotoc,Oklahoma,US,34.72959848,-96.68337199,2299,16,2020-12-11,05:26:59
Pottawatomie,Oklahoma,US,35.20614018,-96.94923008,4109,25,2020-12-11,05:26:59
Pushmataha,Oklahoma,US,34.41635232,-95.37603505,451,6,2020-12-11,05:26:59
Roger Mills,Oklahoma,US,35.68711719,-99.69666167,208,6,2020-12-11,05:26:59
Rogers,Oklahoma,US,36.37004357,-95.60406759,4832,69,2020-12-11,05:26:59
Seminole,Oklahoma,US,35.16478725,-96.61686741,1380,15,2020-12-11,05:26:59
Sequoyah,Oklahoma,US,35.49447108,-94.75463785,1957,14,2020-12-11,05:26:59
Stephens,Oklahoma,US,34.48556989,-97.85141892,2061,19,2020-12-11,05:26:59
Texas,Oklahoma,US,36.74777635,-101.4889765,2610,13,2020-12-11,05:26:59
Tillman,Oklahoma,US,34.37288446,-98.92426619,408,8,2020-12-11,05:26:59
Tulsa,Oklahoma,US,36.11939621,-95.94013939,37922,295,2020-12-11,05:26:59
Unassigned,Oklahoma,US,,,60,0,2020-12-11,05:26:59
Wagoner,Oklahoma,US,35.96024096,-95.51911308,3200,39,2020-12-11,05:26:59
Washington,Oklahoma,US,36.71380786,-95.90514104,2340,51,2020-12-11,05:26:59
Washita,Oklahoma,US,35.29071824,-98.99180434,539,3,2020-12-11,05:26:59
Woods,Oklahoma,US,36.76705782,-98.86573064,680,3,2020-12-11,05:26:59
Woodward,Oklahoma,US,36.42316318,-99.26283045,2078,8,2020-12-11,05:26:59
Adair,Oklahoma,US,35.88494195,-94.65859267,1438,13,2020-12-12,05:26:19
Alfalfa,Oklahoma,US,36.73090616,-98.32408495,573,1,2020-12-12,05:26:19
Atoka,Oklahoma,US,34.37366573,-96.03802487,959,1,2020-12-12,05:26:19
Beaver,Oklahoma,US,36.7496847,-100.4758872,259,2,2020-12-12,05:26:19
Beckham,Oklahoma,US,35.26862449,-99.68128023,1546,18,2020-12-12,05:26:19
Blaine,Oklahoma,US,35.87518314,-98.43307003,511,2,2020-12-12,05:26:19
Bryan,Oklahoma,US,33.96472458,-96.25903472,3159,25,2020-12-12,05:26:19
Caddo,Oklahoma,US,35.17364557,-98.37534464,2311,37,2020-12-12,05:26:19
Canadian,Oklahoma,US,35.5426055,-97.98465569,8305,40,2020-12-12,05:26:19
Carter,Oklahoma,US,34.25103751,-97.28552485,1995,16,2020-12-12,05:26:19
Cherokee,Oklahoma,US,35.90692775,-94.99980896,2713,13,2020-12-12,05:26:19
Choctaw,Oklahoma,US,34.02807439,-95.54771129,795,6,2020-12-12,05:26:19
Cimarron,Oklahoma,US,36.74817177,-102.5173885,84,0,2020-12-12,05:26:19
Cleveland,Oklahoma,US,35.20413532,-97.32519562,15112,135,2020-12-12,05:26:19
Coal,Oklahoma,US,34.58840127,-96.29798747,347,2,2020-12-12,05:26:19
Comanche,Oklahoma,US,34.65973764,-98.47195055,5565,43,2020-12-12,05:26:19
Cotton,Oklahoma,US,34.28845626,-98.37053567,329,7,2020-12-12,05:26:19
Craig,Oklahoma,US,36.76268118,-95.20916602,1127,4,2020-12-12,05:26:19
Creek,Oklahoma,US,35.90230551,-96.37086028,3118,54,2020-12-12,05:26:19
Custer,Oklahoma,US,35.63853802,-99.00170785,2381,18,2020-12-12,05:26:19
Delaware,Oklahoma,US,36.40823634,-94.80325046,2232,39,2020-12-12,05:26:19
Dewey,Oklahoma,US,35.98772922,-99.00730714,320,1,2020-12-12,05:26:19
Ellis,Oklahoma,US,36.2180194,-99.75324573,256,0,2020-12-12,05:26:19
Garfield,Oklahoma,US,36.3791334,-97.78265517,4471,37,2020-12-12,05:26:19
Garvin,Oklahoma,US,34.70418038,-97.30811132,1787,18,2020-12-12,05:26:19
Grady,Oklahoma,US,35.0167709,-97.88339847,3178,25,2020-12-12,05:26:19
Grant,Oklahoma,US,36.796297,-97.78638765,253,5,2020-12-12,05:26:19
Greer,Oklahoma,US,34.93535801,-99.5605612,310,8,2020-12-12,05:26:19
Harmon,Oklahoma,US,34.7440135,-99.84741652,165,0,2020-12-12,05:26:19
Harper,Oklahoma,US,36.78836519,-99.6679804,299,2,2020-12-12,05:26:19
Haskell,Oklahoma,US,35.22257600000001,-95.11513306,696,7,2020-12-12,05:26:19
Hughes,Oklahoma,US,35.04912569,-96.24921145,654,8,2020-12-12,05:26:19
Jackson,Oklahoma,US,34.58781741,-99.41138784,2072,35,2020-12-12,05:26:19
Jefferson,Oklahoma,US,34.11130184,-97.83182974,300,2,2020-12-12,05:26:19
Johnston,Oklahoma,US,34.31440473,-96.66011537,613,5,2020-12-12,05:26:19
Kay,Oklahoma,US,36.81799745,-97.14421435,2288,27,2020-12-12,05:26:19
Kingfisher,Oklahoma,US,35.94530008,-97.94193268,1072,7,2020-12-12,05:26:19
Kiowa,Oklahoma,US,34.91671958,-98.97720696,447,8,2020-12-12,05:26:19
Latimer,Oklahoma,US,34.87844729,-95.25215049,360,4,2020-12-12,05:26:19
Le Flore,Oklahoma,US,34.89851864,-94.70392124,2818,28,2020-12-12,05:26:19
Lincoln,Oklahoma,US,35.70270942,-96.8812462,1651,28,2020-12-12,05:26:19
Logan,Oklahoma,US,35.91899576,-97.44352845,1908,5,2020-12-12,05:26:19
Love,Oklahoma,US,33.95273467,-97.23906784,691,1,2020-12-12,05:26:19
Major,Oklahoma,US,36.31149996,-98.53467076,611,4,2020-12-12,05:26:19
Marshall,Oklahoma,US,34.02311222,-96.76855464,891,4,2020-12-12,05:26:19
