Date,StateCode,StateName,Alpha,Beta,Gamma,Delta,Omicron
2021-04-04,ML,Meghalaya,0,0,0,0,0
2021-04-05,ML,Meghalaya,0,0,0,0,0
2021-04-06,ML,Meghalaya,0,0,0,0,0
2021-04-07,ML,Meghalaya,0,0,0,0,0
2021-04-08,ML,Meghalaya,0,0,0,0,0
2021-04-09,ML,Meghalaya,0,0,0,0,0
2021-04-10,ML,Meghalaya,0,0,0,0,0
2021-04-11,ML,Meghalaya,0,0,0,0,0
2021-04-12,ML,Meghalaya,0,0,0,0,0
2021-04-13,ML,Meghalaya,0,0,0,0,0
2021-04-14,ML,Meghalaya,0,0,0,0,0
2021-04-19,ML,Meghalaya,0,0,0,0,0
2021-04-20,ML,Meghalaya,0,0,0,0,0
2021-04-23,ML,Meghalaya,0,0,0,0.611940298507463,0
2021-04-24,ML,Meghalaya,0,0,0,0.64,0
2021-04-26,ML,Meghalaya,0,0,0,0.64,0
2021-04-28,ML,Meghalaya,0,0,0,0.635135135135135,0
2021-05-01,ML,Meghalaya,0.192307692307692,0,0,0.653846153846154,0
2021-05-06,ML,Meghalaya,0.189189189189189,0,0,0.662162162162162,0
2021-05-07,ML,Meghalaya,0.128571428571429,0,0,0.728571428571429,0
2021-05-09,ML,Meghalaya,0.125,0,0,0.736111111111111,0
2021-05-10,ML,Meghalaya,0.0803571428571429,0.00892857142857143,0,0.839285714285714,0
2021-05-12,ML,Meghalaya,0.0303030303030303,0,0,0.898989898989899,0
2021-05-13,ML,Meghalaya,0.0108695652173913,0,0,0.934782608695652,0
2021-05-14,ML,Meghalaya,0.0105263157894737,0,0,0.936842105263158,0
2021-05-15,ML,Meghalaya,0.0105263157894737,0,0,0.936842105263158,0
2021-05-16,ML,Meghalaya,0,0,0,0.956989247311828,0
2021-05-17,ML,Meghalaya,0,0,0,0.957446808510638,0
2021-05-18,ML,Meghalaya,0,0,0,0.966292134831461,0
2021-05-19,ML,Meghalaya,0,0,0,0.966292134831461,0
2021-06-16,ML,Meghalaya,0,0,0,0.966666666666667,0
2021-06-17,ML,Meghalaya,0,0,0,0.976470588235294,0
2021-06-18,ML,Meghalaya,0,0,0,0.976744186046512,0
2021-06-19,ML,Meghalaya,0,0,0,0.980769230769231,0
2021-06-20,ML,Meghalaya,0,0,0,0.980769230769231,0
2021-06-21,ML,Meghalaya,0,0,0,1,0
2021-06-22,ML,Meghalaya,0,0,0,1,0
2021-06-23,ML,Meghalaya,0,0,0,1,0
2021-06-24,ML,Meghalaya,0,0,0,1,0
2021-06-26,ML,Meghalaya,0,0,0,1,0
2021-06-28,ML,Meghalaya,0,0,0,1,0
2021-06-29,ML,Meghalaya,0,0,0,1,0
2021-06-30,ML,Meghalaya,0,0,0,1,0
2021-07-01,ML,Meghalaya,0,0,0,1,0
2021-07-20,ML,Meghalaya,0,0,0,1,0
2021-08-20,ML,Meghalaya,0,0,0,1,0
2021-09-03,ML,Meghalaya,0,0,0,1,0
2021-10-28,ML,Meghalaya,0,0,0,1,0
2021-12-20,ML,Meghalaya,0,0,0,1,0
2021-12-29,ML,Meghalaya,0,0,0,0.979591836734694,0
2021-12-31,ML,Meghalaya,0,0,0,0.944444444444444,0
