index,date,fac_aggregate_cases,fac_aggregate_cases_per_pop,cum_risk_factor,cum_risk_factor_u,hosp_risk_lower,hosp_risk_upper,death_risk_lower,death_risk_upper,f_risk
14.0,19095,195,0.00277856939298946,0.0764672345621332,0.230146431939979,0.000288099279058263,0.00210215379202903,6.69864204804504e-06,1.44347879241326e-05,Low Risk
28.0,19094,191,0.00272157309774865,0.0749009713669191,0.22546203806846,0.000282198198681281,0.00205909579295284,6.56229808002059e-06,1.41391230267978e-05,Low Risk
42.0,19093,183,0.00260758050726703,0.0717628144397281,0.216003203535216,0.000270374824219363,0.00197282500622632,6.28698924209599e-06,1.35467303506923e-05,Low Risk
56.0,19092,183,0.00260758050726703,0.0717583033437804,0.215938458040816,0.000270357828136038,0.00197270099209783,6.285104759736e-06,1.35458787870954e-05,Low Risk
70.0,19091,183,0.00260758050726703,0.0717560642578147,0.215901930207024,0.000270349392116923,0.00197263943758915,6.28404158060564e-06,1.35454561128449e-05,Low Risk
84.0,19090,163,0.00232259903106298,0.0639168926045636,0.192353657516369,0.000240814393046432,0.00175713348250118,5.59864555567143e-06,1.20656487029979e-05,Low Risk
98.0,19089,165,0.00235109717868339,0.0647006508469096,0.194704722249493,0.000243767294192508,0.00177867970907281,5.66707564579375e-06,1.22135994439504e-05,Low Risk
112.0,19088,166,0.00236534625249359,0.0650995394544726,0.195986947872933,0.000245270153828031,0.00178964551951159,5.70439610478958e-06,1.22888980014109e-05,Low Risk
126.0,19087,166,0.00236534625249359,0.0650975766238408,0.195955406085833,0.000245262758633302,0.00178959155951317,5.70347804953426e-06,1.22885274761256e-05,Low Risk
140.0,19086,170,0.0024223425477344,0.0666629674410503,0.200625412394907,0.000251160552223785,0.00183262557612496,5.83940325316617e-06,1.25840276938881e-05,Low Risk
154.0,19085,170,0.0024223425477344,0.0666620872896717,0.20061102032391,0.000251157236150187,0.00183260137996344,5.83898435754772e-06,1.2583861546929e-05,Low Risk
168.0,19084,170,0.0024223425477344,0.0666595287284943,0.200569747121471,0.000251147596470724,0.00183253104279077,5.83778305971755e-06,1.25833785650584e-05,Low Risk
182.0,19083,152,0.00216585921915076,0.0595978634130757,0.179275062150702,0.000224541943762442,0.00163839944373595,5.21797995895833e-06,1.12503417185847e-05,Low Risk
196.0,19082,150,0.00213736107153035,0.0588166239308522,0.176963003910156,0.000221598532340684,0.00161692246016981,5.150685191809e-06,1.11028664462223e-05,Low Risk
210.0,19081,143,0.00203761755485893,0.0560738037803062,0.168735827593691,0.000211264635574524,0.00154151984082127,4.91122499794196e-06,1.05851018452938e-05,Low Risk
224.0,19080,147,0.00209461385009974,0.0576437258806023,0.173478412776287,0.000217179501305747,0.00158467842652436,5.04926268226662e-06,1.08814574373973e-05,Low Risk
238.0,19079,131,0.00186662866913651,0.0513682453235127,0.154574968730562,0.000193535891927241,0.0014121597611714,4.49905903987174e-06,9.69682938745782e-06,Low Risk
252.0,19078,131,0.00186662866913651,0.0513708241600848,0.154616094983596,0.000193545607996633,0.00141223065573311,4.50025606059254e-06,9.69731619673271e-06,Low Risk
266.0,19077,131,0.00186662866913651,0.0513707575146918,0.154614873074925,0.000193545356902295,0.00141222882359067,4.50022049571877e-06,9.69730361602254e-06,Low Risk
280.0,19076,122,0.00173838700484469,0.0478417940186369,0.14399754105927,0.000180249572834019,0.00131521440901633,4.19119243007111e-06,9.03113803609476e-06,Low Risk
294.0,19075,114,0.00162439441436307,0.0447060987773032,0.134580467220104,0.000168435473062428,0.00122901129627187,3.91709907890836e-06,8.43921005461945e-06,Low Risk
308.0,19074,114,0.00162439441436307,0.0447050932231571,0.134564069803369,0.000168431684519189,0.00122898365267427,3.91662181569685e-06,8.43902023526833e-06,Low Risk
322.0,19073,112,0.00159589626674266,0.0439225407728058,0.132231169095288,0.000165483326335942,0.00120747057442073,3.84872040768746e-06,8.29129711274383e-06,Low Risk
336.0,19072,86,0.0012254203476774,0.0337291882616855,0.101581829608474,0.000127078674638302,0.00092724604743945,2.95664073258424e-06,6.36708888713593e-06,Low Risk
350.0,19071,86,0.0012254203476774,0.0337302687183953,0.101599047151756,0.000127082745385739,0.00092727575017661,2.957141866399e-06,6.36729284591064e-06,Low Risk
364.0,19070,86,0.0012254203476774,0.0337309569788809,0.101609991014943,0.000127085338487881,0.000927294671083035,2.95746039848092e-06,6.36742276945506e-06,Low Risk
378.0,19069,94,0.00133941293815902,0.0368716782329426,0.111109323583888,0.000138918374352188,0.00101363595348638,3.23394797223265e-06,6.96029951582619e-06,Low Risk
392.0,19068,80,0.00113992590481619,0.0313826290075119,0.0946006864791763,0.000118237737297412,0.000862737000360288,2.75344758066291e-06,5.92412680828783e-06,Low Risk
406.0,19067,86,0.0012254203476774,0.0337381161568607,0.101724269199476,0.000127112311530994,0.000927491483393878,2.96078657931994e-06,6.36877421385396e-06,Low Risk
420.0,19066,86,0.0012254203476774,0.0337394340480381,0.101745316626066,0.00012711727684065,0.000927527713420398,2.96139918571827e-06,6.36902299334445e-06,Low Risk
434.0,19065,93,0.00132516386434882,0.0364879223392479,0.110062964574711,0.000137472528991873,0.00100308615510851,3.20349264691153e-06,6.8878575742307e-06,Low Risk
448.0,19064,93,0.00132516386434882,0.036490630689772,0.110105137054436,0.000137482733020277,0.00100316061012649,3.20472011910642e-06,6.88836883196957e-06,Low Risk
462.0,19063,93,0.00132516386434882,0.036497277676951,0.110211461255019,0.000137507776324447,0.00100334334184661,3.20781479128857e-06,6.88962358965518e-06,Low Risk
476.0,19062,106,0.00151040182388145,0.0416039522912041,0.125695822018176,0.000156747772162874,0.0011437304693069,3.65850259566102e-06,7.85361510152814e-06,Low Risk
490.0,19061,121,0.00172413793103448,0.0475006925036035,0.143633168495929,0.000178964432850475,0.00130583721828359,4.18058700224251e-06,8.96674799952156e-06,Low Risk
504.0,19060,128,0.0018238814477059,0.0502637456044718,0.152183785518308,0.000189374559631156,0.00138179605982962,4.42946126129587e-06,9.48833199248973e-06,Low Risk
518.0,19059,178,0.00253633513821602,0.0699075187621169,0.211782521058031,0.000263384780049198,0.00192182124145886,6.16414205791506e-06,1.31965045344165e-05,Low Risk
532.0,19058,164,0.00233684810487318,0.0644177300073129,0.195262326291986,0.00024270135673073,0.00177090195799801,5.68330526905456e-06,1.21601922252602e-05,Low Risk
546.0,19057,164,0.00233684810487318,0.0644313981041151,0.195480981866492,0.000242752852889279,0.00177127770640434,5.68966945820611e-06,1.21627723640581e-05,Low Risk
560.0,19056,164,0.00233684810487318,0.0644521364911605,0.195812755112138,0.000242830987195964,0.00177184782351682,5.69932605029389e-06,1.21666871678378e-05,Low Risk
574.0,19055,168,0.00239384440011399,0.0660395620877133,0.200835364338314,0.000248811799403235,0.00181548759624387,5.84551411443097e-06,1.24663469105079e-05,Low Risk
588.0,19054,197,0.00280706754060986,0.0774680545728901,0.235964212509412,0.000291869985887368,0.00212966724393818,6.86797436929894e-06,1.4623713608293e-05,Low Risk
602.0,19053,200,0.00284981476204047,0.0786771435364306,0.240027567403957,0.000296425370434853,0.00216290619869,6.98624237685957e-06,1.48519544080297e-05,Low Risk
