date,total_count,lineage_count,total_count_rolling,lineage_count_rolling,proportion,proportion_ci_lower,proportion_ci_upper,query_key,lineage,total_count_rolling_14,lineage_count_rolling_14,proportion_rolling_14
2020-12-25,2,2,1.25,0.5,0.4,0.000385580980755902,0.853253683690425,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,,,
2020-12-26,2,1,1.4,0.6,0.428571428571429,0.146746316309575,0.999614419019244,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,,,
2020-12-29,4,0,2,0.6,0.3,0.0608302759200974,0.939169724079903,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,,,
2020-12-31,10,0,4.5,0.75,0.166666666666667,0.0284708950871468,0.716248320436587,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,,,
2021-01-01,10,3,6.5,1,0.153846153846154,0.0186201271194422,0.558056773609248,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,,,
2021-01-02,11,0,8.75,0.75,0.0857142857142857,0.0122640876216195,0.414469277440533,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,,,
2021-01-06,2,0,8.25,0.75,0.0909090909090909,0.0138382337903208,0.453719321032415,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,,,
2021-01-08,1,0,4.66666666666667,0,0,9.34206000395449e-05,0.379377142299039,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,,,
2021-01-10,2,0,1.66666666666667,0,0,0.000216908470030966,0.666821754401209,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,,,
2021-01-11,1,0,1.5,0,0,0.000216908470030966,0.666821754401209,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,,,
2021-01-21,5,1,5,1,0.2,0.0225127659991551,0.628626400631994,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,,,
2021-01-22,3,0,4,0.5,0.125,0.000115332788238275,0.44476261765764,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,,,
2021-01-24,1,0,3,0.333333333333333,0.111111111111111,0.000150636025436569,0.53558324304295,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,,,
2021-01-25,4,0,3.25,0.25,0.0769230769230769,0.000150636025436569,0.53558324304295,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,4.14285714285714,0.5,0.120689655172414
2021-01-26,18,0,6.2,0.2,0.032258064516129,7.84998483662082e-05,0.33038890915155,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,5.28571428571429,0.357142857142857,0.0675675675675676
2021-01-27,6,0,6.16666666666667,0.166666666666667,0.027027027027027,7.84998483662082e-05,0.33038890915155,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,5.57142857142857,0.285714285714286,0.0512820512820513
2021-01-28,1,0,5.5,0,0,7.84998483662082e-05,0.33038890915155,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,5.35714285714286,0.285714285714286,0.0533333333333333
2021-01-30,1,0,5.16666666666667,0,0,9.34206000395449e-05,0.379377142299039,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,4.71428571428571,0.285714285714286,0.0606060606060606
2021-01-31,1,0,5.16666666666667,0,0,9.34206000395449e-05,0.379377142299039,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,4.07142857142857,0.0714285714285714,0.0175438596491228
2021-02-02,6,0,3,0,0,0.000150636025436569,0.53558324304295,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,3.71428571428571,0.0714285714285714,0.0192307692307692
2021-02-05,4,1,3,0.25,0.0833333333333333,0.000150636025436569,0.53558324304295,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,3.85714285714286,0.142857142857143,0.037037037037037
2021-02-06,3,0,3.5,0.25,0.0714285714285714,0.000115332788238275,0.44476261765764,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,4,0.142857142857143,0.0357142857142857
2021-02-07,3,0,4,0.25,0.0625,0.000115332788238275,0.44476261765764,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,4.07142857142857,0.142857142857143,0.0350877192982456
2021-02-08,25,3,8.2,0.8,0.0975609756097561,0.0138382337903208,0.453719321032415,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,5.78571428571429,0.357142857142857,0.0617283950617284
2021-02-09,17,2,10.4,1.2,0.115384615384615,0.0110116737631611,0.381314771066616,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,6.64285714285714,0.428571428571429,0.0645161290322581
2021-02-10,67,13,19.8333333333333,3.16666666666667,0.159663865546219,0.0441313419751559,0.348577710858454,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,11.2142857142857,1.35714285714286,0.121019108280255
2021-02-11,13,0,18.8571428571429,2.71428571428571,0.143939393939394,0.0465672214131511,0.364243184672415,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,12.0714285714286,1.35714285714286,0.112426035502959
2021-02-12,14,2,20.2857142857143,2.85714285714286,0.140845070422535,0.0441313419751559,0.348577710858454,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,12.7857142857143,1.5,0.11731843575419
2021-02-13,6,1,20.7142857142857,3,0.144827586206897,0.0419379489694542,0.334186969666085,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,11.9285714285714,1.57142857142857,0.131736526946108
2021-02-14,1,0,20.4285714285714,3,0.146853146853147,0.0441313419751559,0.348577710858454,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,11.5714285714286,1.57142857142857,0.135802469135802
2021-02-15,4,0,17.4285714285714,2.57142857142857,0.147540983606557,0.0523476570506739,0.400122662623314,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,11.7857142857143,1.57142857142857,0.133333333333333
2021-02-16,163,44,38.2857142857143,8.57142857142857,0.223880597014925,0.124156177661693,0.387882978745026,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,23.3571428571429,4.71428571428571,0.201834862385321
2021-02-17,220,62,60.1428571428572,15.5714285714286,0.258907363420428,0.167601799645838,0.387627542962556,B.1.1.7 OR Q.2 OR Q.3 OR Q.7,Alpha,39,9.14285714285714,0.234432234432234
