Date,StateCode,StateName,Alpha,Beta,Gamma,Delta,Omicron
2020-12-16,UT,Utah,0,0,0,0,0
2020-12-17,UT,Utah,0,0,0,0,0
2020-12-18,UT,Utah,0,0,0,0,0
2020-12-19,UT,Utah,0,0,0,0,0
2020-12-20,UT,Utah,0,0,0,0,0
2020-12-21,UT,Utah,0,0,0,0,0
2020-12-22,UT,Utah,0,0,0,0,0
2020-12-23,UT,Utah,0,0,0,0,0
2020-12-24,UT,Utah,0,0,0,0,0
2020-12-25,UT,Utah,0,0,0,0,0
2020-12-26,UT,Utah,0,0,0,0,0
2020-12-27,UT,Utah,0,0,0,0,0
2020-12-28,UT,Utah,0,0,0,0,0
2020-12-29,UT,Utah,0,0,0,0.00206185567010309,0
2020-12-30,UT,Utah,0,0,0,0,0
2020-12-31,UT,Utah,0,0,0,0,0
2021-01-01,UT,Utah,0,0,0,0.00235294117647059,0
2021-01-02,UT,Utah,0,0,0,0.00253807106598985,0
2021-01-03,UT,Utah,0,0,0,0.00253164556962025,0
2021-01-04,UT,Utah,0,0,0,0.00707547169811321,0
2021-01-05,UT,Utah,0,0,0,0.00921658986175115,0
2021-01-06,UT,Utah,0,0,0,0.00950118764845605,0
2021-01-07,UT,Utah,0,0,0,0.00947867298578199,0
2021-01-08,UT,Utah,0,0,0,0.0091324200913242,0
2021-01-09,UT,Utah,0,0,0,0.00898876404494382,0
2021-01-10,UT,Utah,0,0,0,0.00883002207505519,0
2021-01-11,UT,Utah,0,0,0,0.00808080808080808,0
2021-01-12,UT,Utah,0,0,0,0.00545702592087312,0
2021-01-13,UT,Utah,0.0051975051975052,0,0,0.00415800415800416,0
2021-01-14,UT,Utah,0.0032441200324412,0,0,0.0032441200324412,0
2021-01-15,UT,Utah,0.00246153846153846,0,0,0.00184615384615385,0
2021-01-16,UT,Utah,0.00246426811237063,0,0,0.00147856086742238,0
2021-01-17,UT,Utah,0.00235960358659745,0,0,0.00141576215195847,0
2021-01-18,UT,Utah,0.0008587376556462,0,0,0.0004293688278231,0
2021-01-19,UT,Utah,0.00115118956254797,0,0,0,0
2021-01-20,UT,Utah,0.00104420466411417,0,0,0,0
2021-01-21,UT,Utah,0.00123039064903107,0,0,0,0
2021-01-22,UT,Utah,0.0011232799775344,0,0,0,0
2021-01-23,UT,Utah,0.00109499041883384,0,0,0,0
2021-01-24,UT,Utah,0.00103896103896104,0,0,0,0
2021-01-25,UT,Utah,0.0010744023636852,0,0,0,0
2021-01-26,UT,Utah,0.000864055299539171,0,0,0,0
2021-01-27,UT,Utah,0.000927357032457496,0,0.000309119010819165,0,0
2021-01-28,UT,Utah,0.00101694915254237,0,0,0,0
2021-01-29,UT,Utah,0.00115207373271889,0,0,0,0
2021-01-30,UT,Utah,0.00091533180778032,0,0,0,0
2021-01-31,UT,Utah,0.00143198090692124,0,0,0,0
2021-02-01,UT,Utah,0.00215866162978953,0,0,0,0
2021-02-02,UT,Utah,0.00321130378933847,0,0,0,0
2021-02-03,UT,Utah,0.0046656298600311,0,0,0,0
2021-02-04,UT,Utah,0.00652173913043478,0,0,0,0
2021-02-05,UT,Utah,0.0121396054628225,0,0,0,0
2021-02-06,UT,Utah,0.021505376344086,0,0,0,0
2021-02-07,UT,Utah,0.0429799426934097,0,0,0,0
2021-02-08,UT,Utah,0.043731778425656,0,0,0,0
