Date,StateCode,StateName,Alpha,Beta,Gamma,Delta,Omicron
2020-11-04,AZ,Arizona,0,0,0,0,0
2020-11-05,AZ,Arizona,0,0,0,0,0
2020-11-06,AZ,Arizona,0,0,0,0,0
2020-11-07,AZ,Arizona,0,0,0,0,0
2020-11-08,AZ,Arizona,0,0,0,0,0
2020-11-09,AZ,Arizona,0,0,0,0,0
2020-11-10,AZ,Arizona,0,0,0,0,0
2020-11-11,AZ,Arizona,0,0,0,0,0
2020-11-12,AZ,Arizona,0,0,0,0,0
2020-11-13,AZ,Arizona,0,0,0,0,0
2020-11-14,AZ,Arizona,0,0,0,0,0
2020-11-15,AZ,Arizona,0,0,0,0,0
2020-11-16,AZ,Arizona,0,0,0,0,0
2020-11-17,AZ,Arizona,0.000330797221303341,0,0,0,0
2020-11-18,AZ,Arizona,0,0,0,0,0
2020-11-19,AZ,Arizona,0,0,0,0,0
2020-11-20,AZ,Arizona,0,0,0,0,0
2020-11-21,AZ,Arizona,0,0,0,0,0
2020-11-22,AZ,Arizona,0,0,0,0,0
2020-11-23,AZ,Arizona,0,0,0,0,0
2020-11-24,AZ,Arizona,0,0,0,0,0
2020-11-25,AZ,Arizona,0,0,0,0,0
2020-11-26,AZ,Arizona,0,0,0,0,0
2020-11-27,AZ,Arizona,0,0,0,0,0
2020-11-28,AZ,Arizona,0,0,0,0,0
2020-11-29,AZ,Arizona,0,0,0,0,0
2020-11-30,AZ,Arizona,0,0,0,0,0
2020-12-01,AZ,Arizona,0,0,0,0,0
2020-12-02,AZ,Arizona,0,0,0,0,0
2020-12-03,AZ,Arizona,0,0,0,0,0
2020-12-04,AZ,Arizona,0,0,0,0,0
2020-12-05,AZ,Arizona,0,0,0,0,0
2020-12-06,AZ,Arizona,0,0,0,0,0
2020-12-07,AZ,Arizona,0,0,0,0,0
2020-12-08,AZ,Arizona,0,0,0,0,0
2020-12-09,AZ,Arizona,0,0,0,0,0
2020-12-10,AZ,Arizona,0,0,0,0,0
2020-12-11,AZ,Arizona,0,0,0,0,0
2020-12-12,AZ,Arizona,0,0,0,0,0
2020-12-13,AZ,Arizona,0,0,0,0,0
2020-12-14,AZ,Arizona,0,0,0,0,0
2020-12-15,AZ,Arizona,0,0,0,0,0
2020-12-16,AZ,Arizona,0,0,0,0,0
2020-12-17,AZ,Arizona,0,0,0,0,0
2020-12-18,AZ,Arizona,0,0,0,0,0
2020-12-19,AZ,Arizona,0,0,0,0,0
2020-12-20,AZ,Arizona,0,0,0,0,0
2020-12-21,AZ,Arizona,0,0,0,0,0
2020-12-22,AZ,Arizona,0,0,0,0,0
2020-12-23,AZ,Arizona,0,0,0,0,0
2020-12-24,AZ,Arizona,0,0,0,0,0
2020-12-25,AZ,Arizona,0,0,0,0,0
2020-12-26,AZ,Arizona,0,0,0,0,0
2020-12-27,AZ,Arizona,0,0,0,0,0
2020-12-28,AZ,Arizona,0,0,0,0,0
2020-12-29,AZ,Arizona,0,0,0,0,0
2020-12-30,AZ,Arizona,0,0,0,0,0
2020-12-31,AZ,Arizona,0,0,0,0,0
2021-01-01,AZ,Arizona,0,0,0,0,0
2021-01-02,AZ,Arizona,0,0,0,0,0
2021-01-03,AZ,Arizona,0,0,0,0,0
2021-01-04,AZ,Arizona,0,0,0,0,0
2021-01-05,AZ,Arizona,0.00122249388753056,0,0,0,0
2021-01-06,AZ,Arizona,0.00114155251141553,0,0,0,0
2021-01-07,AZ,Arizona,0.00328587075575027,0,0,0,0
2021-01-08,AZ,Arizona,0.00324324324324324,0,0,0,0
2021-01-09,AZ,Arizona,0.00352941176470588,0,0,0,0
2021-01-10,AZ,Arizona,0.00354191263282172,0,0,0,0
2021-01-11,AZ,Arizona,0.00372208436724566,0,0,0,0
2021-01-12,AZ,Arizona,0.0038265306122449,0,0,0,0
2021-01-13,AZ,Arizona,0.0034324942791762,0,0,0,0
2021-01-14,AZ,Arizona,0.00296442687747036,0,0,0,0
2021-01-15,AZ,Arizona,0.00293542074363992,0,0,0,0
2021-01-16,AZ,Arizona,0.00287081339712919,0,0,0,0
2021-01-17,AZ,Arizona,0.00285171102661597,0,0,0,0
2021-01-18,AZ,Arizona,0.0028328611898017,0,0,0,0
2021-01-19,AZ,Arizona,0.00175592625109745,0,0,0,0
2021-01-20,AZ,Arizona,0.0014792899408284,0,0,0,0
2021-01-21,AZ,Arizona,0,0,0,0,0
2021-01-22,AZ,Arizona,0.00058173356602676,0,0,0,0
2021-01-23,AZ,Arizona,0.000536768652710682,0,0,0,0
2021-01-24,AZ,Arizona,0.00148809523809524,0,0,0,0
2021-01-25,AZ,Arizona,0.00143884892086331,0,0,0,0
2021-01-26,AZ,Arizona,0.00142045454545455,0,0,0,0
2021-01-27,AZ,Arizona,0.00148883374689826,0,0,0,0
2021-01-28,AZ,Arizona,0.0015552099533437,0,0,0,0
2021-01-29,AZ,Arizona,0.0015353121801433,0,0,0,0
2021-01-30,AZ,Arizona,0.00196656833824975,0,0,0,0
2021-01-31,AZ,Arizona,0.0019147917663954,0,0,0,0
2021-02-01,AZ,Arizona,0.00185356811862836,0,0,0,0
2021-02-02,AZ,Arizona,0.0101892285298399,0,0,0,0
2021-02-03,AZ,Arizona,0.0153764581124072,0,0,0,0
2021-02-04,AZ,Arizona,0.0198198198198198,0,0,0,0
2021-02-05,AZ,Arizona,0.0202020202020202,0,0,0,0
2021-02-06,AZ,Arizona,0.0229265003371544,0,0,0,0
2021-02-07,AZ,Arizona,0.0238095238095238,0,0,0,0
2021-02-08,AZ,Arizona,0.024390243902439,0,0,0,0
2021-02-09,AZ,Arizona,0.0260029717682021,0,0,0,0
2021-02-10,AZ,Arizona,0.0257326661901358,0,0,0,0
2021-02-11,AZ,Arizona,0.0282087447108604,0,0,0,0
2021-02-12,AZ,Arizona,0.0308339173090399,0,0,0.0028030833917309,0
2021-02-13,AZ,Arizona,0.0383542538354254,0,0,0.00209205020920502,0
2021-02-14,AZ,Arizona,0.0400572246065808,0,0,0.00214592274678112,0
2021-02-15,AZ,Arizona,0.0424242424242424,0,0,0.00151515151515152,0
2021-02-16,AZ,Arizona,0.03203125,0,0,0.0015625,0
2021-02-17,AZ,Arizona,0.0315789473684211,0,0,0.00161943319838057,0
2021-02-18,AZ,Arizona,0.0294117647058824,0,0,0.00163398692810458,0
2021-02-19,AZ,Arizona,0.0328282828282828,0,0,0.00168350168350168,0
2021-02-20,AZ,Arizona,0.0338835794960904,0,0,0.00173761946133797,0
2021-02-21,AZ,Arizona,0.0356832027850305,0,0,0.00174064403829417,0
2021-02-22,AZ,Arizona,0.0388936905790838,0,0,0.0017286084701815,0
2021-02-23,AZ,Arizona,0.0373263888888889,0,0,0.000868055555555555,0
2021-02-24,AZ,Arizona,0.0383928571428571,0,0,0,0
2021-02-25,AZ,Arizona,0.038961038961039,0,0,0,0
2021-02-26,AZ,Arizona,0.0407440212577502,0,0,0,0
2021-02-27,AZ,Arizona,0.0337777777777778,0,0,0,0
