Lineage,date,total_count,lineage_count,total_count_rolling,lineage_count_rolling,proportion,proportion_ci_lower,proportion_ci_upper
B.1.1.7,2021-01-31,5178,1,9205.71428571429,0.714285714285714,7.75915580384854e-05,1.17206103867024e-05,0.000507619189400232
B.1.1.7,2021-02-01,12817,0,9059.57142857143,0.714285714285714,7.88432123878455e-05,1.19094896524488e-05,0.000515797481867253
B.1.1.7,2021-02-02,10073,0,9077.71428571429,0.714285714285714,7.86856351504469e-05,1.1885874820815e-05,0.000514774985692301
B.1.1.7,2021-02-03,9108,0,8916.71428571429,0.285714285714286,3.20425525097329e-05,5.50656923245893e-08,0.000281655142959749
B.1.1.7,2021-02-04,8396,0,8743,0.142857142857143,1.63396022940802e-05,5.61615583009275e-08,0.000287259575531715
B.1.1.7,2021-02-05,7594,1,8494.42857142857,0.285714285714286,3.36354921713392e-05,5.78078752333368e-08,0.000295679042642137
B.1.1.7,2021-02-06,5380,0,8363.71428571429,0.285714285714286,3.41611724114372e-05,5.87063447368336e-08,0.000300273896201207
B.1.1.7,2021-02-07,4893,0,8323,0.142857142857143,1.7164140677297e-05,5.89955298568299e-08,0.000301752810334979
B.1.1.7,2021-02-08,14208,0,8521.71428571429,0.142857142857143,1.67638972708375e-05,5.76179464617382e-08,0.000294707727191813
B.1.1.7,2021-02-09,11111,0,8670,0.142857142857143,1.64771791069369e-05,5.66344159029243e-08,0.000289677834684773
B.1.1.7,2021-02-10,11019,0,8943,0.142857142857143,1.59741857158831e-05,5.49056042176019e-08,0.000280836424337826
B.1.1.7,2021-02-11,9972,0,9168.14285714286,0.142857142857143,1.55819062904156e-05,5.35581539835482e-08,0.000273945301223339
B.1.1.7,2021-02-12,9522,0,9443.57142857143,0,0,5.19929635119573e-08,0.000265940552477159
B.1.1.7,2021-02-13,5954,0,9525.57142857143,0,0,5.15454187924724e-08,0.000263651692718434
B.1.1.7,2021-02-14,5466,0,9607.42857142857,0,0,5.11108325352194e-08,0.00026142910089369
B.1.1.7,2021-02-15,21680,0,10674.8571428571,0,0,4.59974752021898e-08,0.000235277635485537
B.1.1.7,2021-02-16,11634,0,10749.5714285714,0,0,4.56765700551842e-08,0.000233636393549491
B.1.1.7,2021-02-17,10121,0,10621.2857142857,0,0,4.62313331378554e-08,0.000236473680205691
B.1.1.7,2021-02-18,9429,0,10543.7142857143,0,0,4.65689401362224e-08,0.000238200337343177
B.1.1.7,2021-02-19,9446,0,10532.8571428571,0,0,4.66175726394877e-08,0.000238449063168772
B.1.1.7,2021-02-20,6362,0,10591.1428571429,0,0,4.63622846278506e-08,0.000237143418824794
B.1.1.7,2021-02-21,6052,0,10674.8571428571,0,0,4.59974752021898e-08,0.000235277635485537
B.1.1.7,2021-02-22,15964,0,9858.28571428571,0,0,4.98095043463432e-08,0.000254773726506956
B.1.1.7,2021-02-23,11028,0,9771.71428571429,0,0,5.02478493780883e-08,0.000257015556643305
B.1.1.7,2021-02-24,11531,0,9973.14285714286,0,0,4.92351586851516e-08,0.000251836340107904
B.1.1.7,2021-02-25,11980,0,10337.5714285714,0,0,4.74968729492392e-08,0.000242946141359388
B.1.1.7,2021-02-26,10284,0,10457.2857142857,0,0,4.69563744687816e-08,0.000240181827739113
B.1.1.7,2021-02-27,6480,0,10474.1428571429,0,0,4.68801629655174e-08,0.000239792052672814
B.1.1.7,2021-02-28,6084,1,10478.7142857143,0.142857142857143,1.36330793036223e-05,4.68577948774126e-08,0.000239677653590056
B.1.1.7,2021-03-01,16333,0,10531.4285714286,0.142857142857143,1.35648399348888e-05,4.66264258281156e-08,0.000238494341863366
B.1.1.7,2021-03-02,13539,0,10890.1428571429,0.142857142857143,1.31180228515958e-05,4.50893732849835e-08,0.000230633218885299
B.1.1.7,2021-03-03,12940,0,11091.4285714286,0.142857142857143,1.28799587841319e-05,4.42722459221575e-08,0.000226454066165671
B.1.1.7,2021-03-04,11041,0,10957.2857142857,0.142857142857143,1.30376396657149e-05,4.4813666519101e-08,0.000229223133830681
B.1.1.7,2021-03-05,11044,0,11065.8571428571,0.142857142857143,1.29097223118731e-05,4.4372262292462e-08,0.000226965595283451
B.1.1.7,2021-03-06,7019,0,11142.8571428571,0.142857142857143,1.28205128205128e-05,4.40656493971042e-08,0.00022539743688463
B.1.1.7,2021-03-07,6121,0,11148.1428571429,0,0,4.40458859159191e-08,0.000225296357322166
B.1.1.7,2021-03-08,18598,0,11471.7142857143,0,0,4.28019392863827e-08,0.00021893422012792
B.1.1.7,2021-03-09,14368,0,11590.1428571429,0,0,4.23661739881207e-08,0.00021670549870164
B.1.1.7,2021-03-10,14354,0,11792.1428571429,0,0,4.16404459078175e-08,0.00021299375170608
B.1.1.7,2021-03-11,13263,0,12109.5714285714,0,0,4.05470199628259e-08,0.000207401382548224
B.1.1.7,2021-03-12,13103,0,12403.7142857143,0,0,3.95859926044528e-08,0.000202486145222583
B.1.1.7,2021-03-13,8736,0,12649,0,0,3.88192619293116e-08,0.000198564633678837
B.1.1.7,2021-03-14,7666,0,12869.7142857143,0,0,3.81526815050494e-08,0.00019515533690918
B.1.1.7,2021-03-15,29337,0,14403.8571428571,0,0,3.40895603848677e-08,0.000174373818678407
B.1.1.7,2021-03-16,16789,0,14749.7142857143,0,0,3.32899137524604e-08,0.000170283840272453
B.1.1.7,2021-03-17,13898,0,14684.5714285714,0,0,3.34372619021876e-08,0.000171037487840139
B.1.1.7,2021-03-18,14768,0,14899.5714285714,0,0,3.29547860254127e-08,0.000168569746676392
B.1.1.7,2021-03-19,12322,0,14788,0,0,3.32043717387068e-08,0.000169846314778289
B.1.1.7,2021-03-20,9473,1,14893.2857142857,0.142857142857143,9.59205010886977e-06,3.29702751534342e-08,0.000168648969730837
B.1.1.7,2021-03-21,9061,1,15092.5714285714,0.285714285714286,1.8930789035287e-05,3.25333874794012e-08,0.000166414395518286
B.1.1.7,2021-03-22,22329,0,14091.4285714286,0.285714285714286,2.02757502027575e-05,3.48467701558403e-08,0.000178246728510689
B.1.1.7,2021-03-23,15632,0,13926.1428571429,0.285714285714286,2.05163977308864e-05,3.52596391604714e-08,0.000180358428198937
B.1.1.7,2021-03-24,15117,0,14100.2857142857,0.285714285714286,2.02630139206906e-05,3.48245279306009e-08,0.000178132966155137
B.1.1.7,2021-03-25,15373,0,14186.7142857143,0.285714285714286,2.01395672007009e-05,3.46109746448529e-08,0.000177040704008943
B.1.1.7,2021-03-26,14023,0,14429.7142857143,0.285714285714286,1.98004118485664e-05,3.40281388161e-08,0.000174059664408232
B.1.1.7,2021-03-27,9587,0,14446,0.142857142857143,9.88904491604201e-06,3.39904508207975e-08,0.000173866900714194
B.1.1.7,2021-03-28,7980,0,14291.5714285714,0,0,3.43567003154901e-08,0.000175740164180708
B.1.1.7,2021-03-29,21844,0,14222.2857142857,0,0,3.45257993653063e-08,0.000176605057228984
B.1.1.7,2021-03-30,17466,0,14484.2857142857,0,0,3.39012755372754e-08,0.000173410793608823
B.1.1.7,2021-03-31,15787,0,14580,0,0,3.36780610935455e-08,0.000172269112075708
B.1.1.7,2021-04-01,15480,0,14595.2857142857,0,0,3.36434490838343e-08,0.000172092080898113
B.1.1.7,2021-04-02,12109,0,14321.8571428571,0,0,3.42847352949624e-08,0.000175372083566708
B.1.1.7,2021-04-03,9695,0,14337.2857142857,0,0,3.42488657257245e-08,0.000175188620849132
B.1.1.7,2021-04-04,8317,0,14385.4285714286,0,0,3.41345857837585e-08,0.000174604111048033
B.1.1.7,2021-04-05,18512,0,13909.4285714286,0,0,3.53027337811488e-08,0.000180578843852288
B.1.1.7,2021-04-06,16348,0,13749.7142857143,0,0,3.57109543278859e-08,0.000182666763244093
B.1.1.7,2021-04-07,16278,0,13819.8571428571,0,0,3.5530077227498e-08,0.000181741634435366
B.1.1.7,2021-04-08,15714,0,13853.2857142857,0,0,3.54454405877391e-08,0.000181308744665765
B.1.1.7,2021-04-09,15350,0,14316.2857142857,0,0,3.42991041733829e-08,0.000175445576286513
B.1.1.7,2021-04-10,11094,0,14516.1428571429,0,0,3.38265426813514e-08,0.000173028555409471
B.1.1.7,2021-04-11,8477,0,14539,0,0,3.37730316374787e-08,0.000172754860891361
B.1.1.7,2021-04-12,22453,0,15102,0,0,3.25139996068224e-08,0.000166315231156075
B.1.1.7,2021-04-13,17770,0,15305.1428571429,0,0,3.20827526913602e-08,0.000164109502966076
B.1.1.7,2021-04-14,16075,0,15276.1428571429,0,0,3.21436576781749e-08,0.000164421018181782
B.1.1.7,2021-04-15,24287,0,16500.8571428571,0,0,2.97574154225978e-08,0.000152215856934193
B.1.1.7,2021-04-16,14834,1,16427.1428571429,0.142857142857143,8.69640838333768e-06,2.98914639513633e-08,0.000152901492828032
B.1.1.7,2021-04-17,9960,0,16265.1428571429,0.142857142857143,8.78302417088252e-06,3.01891794554056e-08,0.000154424256336878
B.1.1.7,2021-04-18,7453,0,16118.8571428571,0.142857142857143,8.86273397617697e-06,3.04626177438149e-08,0.000155822844033874
B.1.1.7,2021-04-19,20876,0,15893.5714285714,0.142857142857143,8.98836007370455e-06,3.08938484644281e-08,0.00015802850768526
B.1.1.7,2021-04-20,16253,0,15676.8571428571,0.142857142857143,9.11261367985566e-06,3.1321472250658e-08,0.000160215717746522
B.1.1.7,2021-04-21,15210,0,15553.2857142857,0.142857142857143,9.18501373159553e-06,3.15711861372678e-08,0.000161492952068652
B.1.1.7,2021-04-22,14939,0,14217.8571428571,0.142857142857143,1.00477267018337e-05,3.45355124613134e-08,0.000176654736887024
B.1.1.7,2021-04-23,14173,0,14123.4285714286,0,0,3.47678154812393e-08,0.000177842898790583
B.1.1.7,2021-04-24,9151,0,14007.8571428571,0,0,3.50532400489316e-08,0.00017930275992231
B.1.1.7,2021-04-25,7345,0,13992.4285714286,0,0,3.50933230823227e-08,0.000179507772458307
B.1.1.7,2021-04-26,21833,0,14129.1428571429,0,0,3.47530512940403e-08,0.000177767384340729
B.1.1.7,2021-04-27,16866,0,14216.7142857143,0,0,3.45379415866887e-08,0.00017666716117143
B.1.1.7,2021-04-28,15029,0,14190.8571428571,0,0,3.46012190607341e-08,0.000176990807057648
B.1.1.7,2021-04-29,14942,0,14191.2857142857,0,0,3.46012190607341e-08,0.000176990807057648
B.1.1.7,2021-04-30,14926,0,14298.8571428571,0,0,3.43398814674409e-08,0.000175654140572171
B.1.1.7,2021-05-01,9197,0,14305.4285714286,0,0,3.43254784152987e-08,0.000175580473049148
B.1.1.7,2021-05-02,7350,0,14306.1428571429,0,0,3.43230790800385e-08,0.000175568201136566
B.1.1.7,2021-05-03,21207,0,14216.7142857143,0,0,3.45379415866887e-08,0.00017666716117143
B.1.1.7,2021-05-04,14477,0,13875.4285714286,0,0,3.53892398196459e-08,0.000181021295336648
B.1.1.7,2021-05-05,14474,0,13796.1428571429,0,0,3.55918854593512e-08,0.00018205776397534
B.1.1.7,2021-05-06,13440,0,13581.5714285714,0,0,3.61526661367569e-08,0.000184925974973943
B.1.1.7,2021-05-07,12845,0,13284.2857142857,0,0,3.69636636956534e-08,0.000189073949486338
B.1.1.7,2021-05-08,8175,0,13138.2857142857,0,0,3.73744257675747e-08,0.000191174850120946
B.1.1.7,2021-05-09,6310,0,12989.7142857143,0,0,3.78002385799558e-08,0.000193352725241344
B.1.1.7,2021-05-10,19713,0,12776.2857142857,0,0,3.84333860897526e-08,0.000196591031919559
B.1.1.7,2021-05-11,13569,0,12646.5714285714,0,0,3.88254006971789e-08,0.000198596031004094
B.1.1.7,2021-05-12,11923,0,12282.1428571429,0,0,3.99792015854729e-08,0.000204497241205147
B.1.1.7,2021-05-13,10132,0,11809.5714285714,0,0,4.15769817135508e-08,0.000212669162486441
B.1.1.7,2021-05-14,10385,0,11458.1428571429,0,0,4.28542358531255e-08,0.000219201690563491
B.1.1.7,2021-05-15,13631,0,12237.5714285714,0,0,4.01229382174215e-08,0.00020523239167275
B.1.1.7,2021-05-16,5550,0,12129,0,0,4.04835046306191e-08,0.000207076529960698
B.1.1.7,2021-05-17,18843,0,12004.7142857143,0,0,4.09016512325217e-08,0.000209215161261102
B.1.1.7,2021-05-18,12480,0,11849.1428571429,0,0,4.14401374183509e-08,0.000211969268551637
