"","X.18426.","X.29.","X.0.000413223140495868.","X.0.0204863265584091.","X.0.136434008807906.","X.5.60710757903657e.06.","X.8.19453062336365e.05.","X.0.000200557992947622.","X.5.60710757903657e.05.","X.Low.Risk."
"603","19051","254","0.00361926474779139","0.179157963938713","1.19436701867217","4.90355347300257e-05","0.000716631855754852","0.0017557195174481","0.000490355347300257","Medium Risk"
"617","19050","254","0.00361926474779139","0.179157874651279","1.19436682096429","4.90355102920551e-05","0.000716631498605116","0.0017557192268175","0.000490355102920551","Medium Risk"
"631","19049","254","0.00361926474779139","0.179157850649214","1.19436676781686","4.90355037226899e-05","0.000716631402596857","0.00175571914869078","0.000490355037226899","Medium Risk"
"645","19048","301","0.0042889712168709","0.212309035023007","1.41537148395489","5.81089828857971e-05","0.00084923614009203","0.00208059608141368","0.000581089828857971","Medium Risk"
"659","19047","325","0.00463094898831576","0.22923197492163","1.5282131661442","6.27407915360501e-05","0.00091692789968652","0.00224647335423197","0.000627407915360501","Medium Risk"
"673","19046","351","0.00500142490738102","0.24757053291536","1.65047021943574","6.77600548589341e-05","0.000990282131661442","0.00242619122257053","0.000677600548589341","Medium Risk"
"687","19045","315","0.00448845825021374","0.22217868338558","1.48119122257053","6.08103056426332e-05","0.00088871473354232","0.00217735109717868","0.000608103056426332","Medium Risk"
"701","19044","438","0.00624109432886862","0.308941046993649","2.05957635775195","8.45571645621617e-05","0.0012357641879746","0.00302757724589536","0.000845571645621617","Medium Risk"
"715","19043","438","0.00624109432886862","0.30894099114765","2.05957623409295","8.45571492771118e-05","0.0012357639645906","0.00302757706411663","0.000845571492771118","Medium Risk"
"729","19042","438","0.00624109432886862","0.308940927889811","2.05957609402202","8.45571319634412e-05","0.00123576371155924","0.00302757685821237","0.000845571319634412","Medium Risk"
"743","19041","511","0.00728127671701339","0.360431164142196","2.40283895705378","9.86500096257192e-05","0.00144172465656879","0.00353217326686906","0.000986500096257191","Medium Risk"
"757","19040","560","0.00797948133371331","0.394992856787201","2.63324772968397","0.000108109544902657","0.0015799714271488","0.00387087416263544","0.00108109544902657","Medium Risk"
"771","19039","632","0.00900541464804788","0.445777238411218","2.9718072348071","0.00012200923015315","0.00178310895364487","0.00436855663516644","0.0012200923015315","Medium Risk"
"785","19038","666","0.00948988315759476","0.469758796888623","3.13168265616471","0.000128572982708416","0.00187903518755449","0.00460357350456212","0.00128572982708416","Medium Risk"
"799","19037","806","0.0114847534910231","0.568507315771842","3.78999526324849","0.000155600452326753","0.00227402926308737","0.00557129303697528","0.00155600452326753","Medium Risk"
"813","19036","806","0.0114847534910231","0.568507757781485","3.78999624198413","0.000155600573304792","0.00227403103112594","0.00557129447571667","0.00155600573304792","Medium Risk"
"827","19035","806","0.0114847534910231","0.568507523623652","3.78999572349178","0.000155600509215794","0.00227403009449461","0.00557129371353292","0.00155600509215794","Medium Risk"
"841","19034","845","0.012040467369621","0.596015695584756","3.9733820451495","0.000163129495881548","0.00238406278233903","0.00584087160636976","0.00163129495881548","Medium Risk"
"855","19033","911","0.0129809062410943","0.64256831964784","4.28372886542711","0.000175870949087614","0.00257027327859136","0.00629708143217786","0.00175870949087614","Medium Risk"
"869","19032","997","0.0142063265887717","0.703227784440971","4.68812014338038","0.000192473444601494","0.00281291113776388","0.00689153661076915","0.00192473444601494","Medium Risk"
"883","19031","1029","0.0146622969506982","0.725798675074858","4.83859115490714","0.000198651097367989","0.00290319470029943","0.00711272899771349","0.00198651097367989","Medium Risk"
"897","19030","1246","0.0177543459675121","0.878840125391849","5.858934169279","0.000240538542319749","0.0035153605015674","0.00861263322884012","0.00240538542319749","Medium Risk"
"911","19029","1246","0.0177543459675121","0.878840125391849","5.858934169279","0.000240538542319749","0.0035153605015674","0.00861263322884012","0.00240538542319749","Medium Risk"
"925","19028","1246","0.0177543459675121","0.878840125391849","5.858934169279","0.000240538542319749","0.0035153605015674","0.00861263322884012","0.00240538542319749","Medium Risk"
"939","19027","1348","0.0192077514961527","0.950783699059561","6.33855799373041","0.000260229498432602","0.00380313479623824","0.0093176802507837","0.00260229498432602","Medium Risk"
"953","19026","1458","0.020775149615275","1.02836990595611","6.85579937304075","0.000281464843260188","0.00411347962382445","0.0100780250783699","0.00281464843260188","High Risk"
"967","19025","1440","0.0205186662866914","1.01567398119122","6.77115987460815","0.000277989968652038","0.00406269592476489","0.00995360501567398","0.00277989968652038","High Risk"
"981","19024","1963","0.0279709318894272","1.38456112852665","9.23040752351097","0.000378954380877743","0.00553824451410658","0.0135686990595611","0.00378954380877743","High Risk"
"995","19023","1768","0.0251923624964377","1.24705242044009","8.31354710831439","0.000341318247474454","0.00498820968176037","0.0122209142492222","0.00341318247474454","High Risk"
"1009","19022","1768","0.0251923624964377","1.24705165549194","8.31354541450062","0.000341318038108144","0.00498820662196776","0.0122209117593159","0.00341318038108144","High Risk"
"1023","19021","1768","0.0251923624964377","1.24708368202694","8.31361633039956","0.000341326803770775","0.00498833472810778","0.0122210160056874","0.00341326803770775","High Risk"
"1037","19020","1832","0.0261043032202907","1.29222927162555","8.61456678618565","0.000353683151643914","0.00516891708650222","0.0126634131756929","0.00353683151643914","High Risk"
"1051","19019","1836","0.0261612995155315","1.29508856029617","8.63345964459669","0.000354465738953062","0.00518035424118468","0.0126911856775571","0.00354465738953062","High Risk"
"1065","19018","1835","0.0261470504417213","1.29438995635104","8.62877234177238","0.00035427453105328","0.00517755982540416","0.0126842953424054","0.0035427453105328","High Risk"
"1079","19017","1936","0.0275862068965517","1.36563838225365","9.10371651636953","0.000373775225222823","0.00546255352901459","0.0133824632790632","0.00373775225222823","High Risk"
"1093","19016","2050","0.0292106013109148","1.4460922159286","9.63986921704387","0.000395795439499658","0.0057843688637144","0.0141706077490545","0.00395795439499658","High Risk"
"1107","19015","2050","0.0292106013109148","1.44608895025086","9.63986198590031","0.000395794545683661","0.00578435580100345","0.0141705971192735","0.00395794545683661","High Risk"
"1121","19014","2050","0.0292106013109148","1.44609431019734","9.63987385435322","0.000395796012701011","0.00578437724078935","0.0141706145658992","0.00395796012701011","High Risk"
"1135","19013","2063","0.0293958392704474","1.45527432660931","9.70102615670386","0.000398308583192967","0.00582109730643722","0.0142605084503547","0.00398308583192967","High Risk"
"1149","19012","2002","0.0285266457680251","1.41225293774331","9.41420047052028","0.000386533629060343","0.00564901175097323","0.0138388746916648","0.00386533629060343","High Risk"
"1163","19011","2117","0.0301652892561983","1.49338003692842","9.95498436748436","0.000408738116107309","0.0059735201477137","0.014633827020202","0.00408738116107309","High Risk"
"1177","19010","1631","0.02324023938444","1.15054590193656","7.6696201129088","0.000314904413360038","0.00460218360774626","0.0112743415659759","0.00314904413360038","High Risk"
"1191","19009","1795","0.0255770874893132","1.26619403806433","8.44072275916215","0.000346557308218208","0.00506477615225733","0.0124078624559684","0.00346557308218208","High Risk"
"1205","19008","1795","0.0255770874893132","1.26628411363206","8.44092221220497","0.000346581961901093","0.00506513645452822","0.0124081556519413","0.00346581961901093","High Risk"
"1219","19007","1795","0.0255770874893132","1.26624375828615","8.44083285393902","0.000346570916642918","0.00506497503314458","0.0124080242952904","0.00346570916642918","High Risk"
"1233","19006","1771","0.0252351097178683","1.24940748205385","8.32818306986801","0.000341962827838138","0.0049976299282154","0.012242429112706","0.00341962827838139","High Risk"
"1247","19005","1757","0.0250356226845255","1.23948856158319","8.26225422872731","0.000339248019305319","0.00495795424633277","0.0121455137162291","0.00339248019305319","High Risk"
"1261","19004","1708","0.0243374180678256","1.20491654981939","8.03182260661979","0.000329785659685568","0.00481966619927757","0.0118067792317311","0.00329785659685568","High Risk"
"1275","19003","1662","0.0236819606725563","1.17246337949337","7.81550388710477","0.000320903226967335","0.00468985351797347","0.011488790714044","0.00320903226967335","High Risk"
"1289","19002","1300","0.018523795953263","0.917056249698224","6.11313686817415","0.000250998295542404","0.0036682249987929","0.008986311196216","0.00250998295542404","Medium Risk"
"1303","19001","1300","0.018523795953263","0.917057956428419","6.11314064736243","0.000250998762674458","0.00366823182571368","0.00898631675162278","0.00250998762674458","Medium Risk"
"1317","19000","1300","0.018523795953263","0.917066947791715","6.11316055680973","0.000251001223610592","0.00366826779116686","0.00898634601851031","0.00251001223610592","Medium Risk"
"1331","18999","1162","0.0165574237674551","0.81971963380444","5.46423140588717","0.000224357263772275","0.00327887853521776","0.00803242016665414","0.00224357263772275","Medium Risk"
"1345","18998","1093","0.0155742376745512","0.77104587032601","5.13976659463813","0.000211035254708229","0.00308418348130404","0.00755545689411806","0.00211035254708229","Medium Risk"
"1359","18997","972","0.0138500997435167","0.685689689987651","4.57077593915985","0.00018767326814962","0.0027427587599506","0.00671904063056497","0.0018767326814962","Medium Risk"
"1373","18996","915","0.0130379025363351","0.645478956191563","4.30273542270004","0.000176667590309631","0.00258191582476625","0.00632502107136905","0.00176667590309631","Medium Risk"
"1387","18995","890","0.0126816756910801","0.627844515313016","4.1851778799665","0.000171841043841172","0.00251137806125206","0.00615221148355076","0.00171841043841172","Medium Risk"
"1401","18994","890","0.0126816756910801","0.627820176147582","4.18512398610019","0.000171834382211593","0.00251128070459033","0.00615213225956728","0.00171834382211593","Medium Risk"
"1415","18993","890","0.0126816756910801","0.627820573847166","4.1851248667207","0.000171834491061969","0.00251128229538867","0.00615213355407942","0.00171834491061969","Medium Risk"
"1429","18992","819","0.0116699914505557","0.577688658415695","3.85115050225544","0.000158113385808376","0.00231075463366278","0.0056611912383155","0.00158113385808376","Medium Risk"
"1443","18991","759","0.0108150470219436","0.535367146174896","3.56901493697348","0.000146529987908069","0.00214146858469958","0.00524645195735101","0.00146529987908069","Medium Risk"
"1457","18990","720","0.0102593331433457","0.507966119672934","3.38586586597529","0.000139030326954482","0.00203186447869174","0.00497722282298368","0.00139030326954482","Medium Risk"
"1471","18989","639","0.00910515816471929","0.450840514542939","3.00500153343375","0.000123395048830402","0.00180336205817175","0.00441735225414761","0.00123395048830402","Medium Risk"
"1485","18988","627","0.00893416927899687","0.44237349347439","2.94856840057506","0.00012107762516394","0.00176949397389756","0.00433439554884534","0.0012107762516394","Medium Risk"
"1499","18987","627","0.00893416927899687","0.44237047818816","2.94856172386984","0.000121076799880099","0.00176948191275264","0.00433438573408867","0.00121076799880099","Medium Risk"
"1513","18986","627","0.00893416927899687","0.442362357007654","2.94854374125586","0.000121074577112995","0.00176944942803061","0.00433435929964612","0.00121074577112995","Medium Risk"
"1527","18985","614","0.00874893131946423","0.433187572067498","2.88740302287852","0.000118563438474874","0.00173275028826999","0.00424448244363143","0.00118563438474874","Medium Risk"
"1541","18984","607","0.00864918780279282","0.428263496721038","2.8545169545621","0.000117215719052548","0.00171305398688415","0.00419613992320629","0.00117215719052548","Medium Risk"
"1555","18983","586","0.00834995725277857","0.413461671677462","2.75579320896068","0.000113164459538121","0.00165384668670985","0.00405101601717221","0.00113164459538121","Medium Risk"
"1569","18982","566","0.00806497577657452","0.399350154917954","2.6617383972198","0.000109302137401044","0.00159740061967182","0.00391275544391311","0.00109302137401044","Medium Risk"
"1583","18981","568","0.00809347392419493","0.400760442241623","2.67114196447098","0.000109688133041532","0.00160304176896649","0.00392657868777234","0.00109688133041532","Medium Risk"
"1597","18980","568","0.00809347392419493","0.400744799370966","2.67110732668596","0.000109683851587833","0.00160297919748386","0.00392652777022836","0.00109683851587833","Medium Risk"
"1611","18979","568","0.00809347392419493","0.400744395960996","2.67110643342102","0.000109683741174525","0.00160297758384398","0.0039265264571289","0.00109683741174525","Medium Risk"
"1625","18978","554","0.00789398689085209","0.390866883351572","2.60526928111592","0.000106980265973325","0.00156346753340629","0.0038297458432404","0.00106980265973325","Medium Risk"
"1639","18977","555","0.0079082359646623","0.391573310725451","2.60997390724675","0.000107173615145556","0.0015662932429018","0.00383666164365272","0.00107173615145556","Medium Risk"
"1653","18976","564","0.00803647762895412","0.397865420332261","2.65216998245986","0.00010889576554494","0.00159146168132904","0.00389868987421599","0.0010889576554494","Medium Risk"
"1667","18975","576","0.00820746651467655","0.406330866970773","2.7085996290806","0.000111212758289901","0.00162532346788309","0.00398164145474849","0.00111212758289901","Medium Risk"
"1681","18974","574","0.00817896836705614","0.404920860510018","2.69919668374016","0.000110826839521592","0.00161968344204007","0.00396781912509804","0.00110826839521592","Medium Risk"
"1695","18973","574","0.00817896836705614","0.404921645701692","2.69919842237887","0.000110827054428553","0.00161968658280677","0.00396782168089694","0.00110827054428553","Medium Risk"
"1709","18972","574","0.00817896836705614","0.404921656111109","2.69919844542829","0.000110827057277611","0.00161968662444444","0.00396782171477959","0.00110827057277611","Medium Risk"
"1723","18971","579","0.00825021373610715","0.408449999872845","2.72271317705834","0.000111792764965198","0.00163379999949138","0.00400238837027576","0.00111792764965198","Medium Risk"
"1737","18970","528","0.00752351097178683","0.372458545155768","2.48285771451979","0.000101941903809134","0.00148983418062307","0.00364980084034409","0.00101941903809134","Medium Risk"
"1751","18969","508","0.00723852949558279","0.358350170686856","2.38880986070809","9.80804417169925e-05","0.00143340068274743","0.00351155049524089","0.000980804417169925","Medium Risk"
"1765","18968","503","0.00716728412653178","0.354837824206715","2.36533055163014","9.7119112485378e-05","0.00141935129682686","0.00347703591089631","0.00097119112485378","Medium Risk"
"1779","18967","449","0.00639783414078085","0.316744003236717","2.11139866726554","8.66928336858896e-05","0.00126697601294687","0.00310375604088034","0.000866928336858896","Medium Risk"
"1793","18966","449","0.00639783414078085","0.316744061423518","2.11139879610774","8.66928496116169e-05","0.00126697624569407","0.00310375623027838","0.000866928496116169","Medium Risk"
"1807","18965","449","0.00639783414078085","0.316744713963576","2.11140024101787","8.66930282118307e-05","0.0012669788558543","0.00310375835429627","0.000866930282118307","Medium Risk"
"1821","18964","409","0.00582787118837276","0.288551987959363","1.92335772703317","7.89766791044776e-05","0.00115420795183745","0.00282733585873876","0.000789766791044776","Medium Risk"
"1835","18963","389","0.00554288971216871","0.274442798088079","1.82930806768764","7.51149938367072e-05","0.00109777119235232","0.00268908285950084","0.000751149938367072","Medium Risk"
"1849","18962","368","0.00524365916215446","0.259615880337706","1.73052875966403","7.10568664484302e-05","0.00103846352135083","0.00254387727670613","0.000710568664484302","Medium Risk"
"1863","18961","343","0.0048874323168994","0.241989340578216","1.61298871226556","6.62324825162577e-05","0.000967957362312864","0.00237109340703037","0.000662324825162577","Medium Risk"
"1877","18960","311","0.00443146195497293","0.219413400328033","1.46250651944557","6.00534476697827e-05","0.000877653601312134","0.00214988458358499","0.000600534476697827","Medium Risk"
"1891","18959","311","0.00443146195497293","0.219440040629309","1.46256550868411","6.00607391202418e-05","0.000877760162517235","0.00214997129776564","0.000600607391202418","Medium Risk"
"1905","18958","311","0.00443146195497293","0.219439895475716","1.46256518727258","6.00606993917034e-05","0.000877759581902863","0.0021499708252907","0.000600606993917034","Medium Risk"
"1919","18957","291","0.00414648047876888","0.205328711533625","1.36851111248455","5.61984683467533e-05","0.000821314846134502","0.0020117113353523","0.000561984683467533","Medium Risk"
"1933","18956","291","0.00414648047876888","0.205329127252614","1.36851203300517","5.61985821290404e-05","0.000821316509010456","0.0020117126885176","0.000561985821290404","Medium Risk"
"1947","18955","281","0.00400398974066686","0.19826536511097","1.32146690451912","5.42652304308724e-05","0.000793061460443879","0.0019425563496431","0.000542652304308724","Medium Risk"
"1961","18954","275","0.00391849529780564","0.194031651579115","1.29324988859513","5.31064630372037e-05","0.000776126606316459","0.00190107733623485","0.000531064630372037","Medium Risk"
"1975","18953","206","0.00293530920490168","0.145347305135366","0.968761643637178","3.97815574155498e-05","0.000581389220541466","0.00142407961614665","0.000397815574155498","Medium Risk"
"1989","18952","206","0.00293530920490168","0.145347301070442","0.968761634636273","3.97815563029798e-05","0.000581389204281766","0.00142407960291532","0.000397815563029798","Medium Risk"
"2003","18951","206","0.00293530920490168","0.145353080479703","0.968774431899637","3.97831381272946e-05","0.000581412321918811","0.00142409841489247","0.000397831381272946","Medium Risk"
"2017","18950","204","0.00290681105728128","0.14393515086375","0.95935394242983","3.93950507914083e-05","0.000575740603454999","0.00141025029537185","0.000393950507914083","Medium Risk"
"2031","18949","189","0.00269307495012824","0.133361861252323","0.888835746960193","3.65011414247608e-05","0.000533447445009291","0.00130658854803148","0.000365011414247608","Medium Risk"
"2045","18948","168","0.00239384440011399","0.118543529225903","0.79007545018248","3.24453639491296e-05","0.000474174116903612","0.00116141091176824","0.000324453639491296","Medium Risk"
"2059","18947","165","0.00235109717868339","0.116416942887539","0.775945398167235","3.18633172683194e-05","0.000465667771550156","0.00114063973530584","0.000318633172683194","Medium Risk"
"2073","18946","138","0.00196637218580792","0.097366711509108","0.648972102578049","2.66492689400428e-05","0.000389466846036432","0.000953988990789732","0.000266492689400428","Low Risk"
"2087","18945","138","0.00196637218580792","0.0973551641740811","0.648946533479061","2.6646108434446e-05","0.000389420656696324","0.00095395140421422","0.00026646108434446","Low Risk"
"2101","18944","138","0.00196637218580792","0.0973552106121065","0.648946636306118","2.66461211445335e-05","0.000389420842448426","0.000953951555369993","0.000266461211445335","Low Risk"
"2115","18943","112","0.00159589626674266","0.0790126710346133","0.526680766650536","2.16257680621737e-05","0.000316050684138453","0.000774220726976287","0.000216257680621737","Low Risk"
"2129","18942","112","0.00159589626674266","0.0790124902901249","0.526680366430597","2.16257185924072e-05","0.0003160499611605","0.000774220138652977","0.000216257185924072","Low Risk"
"2143","18941","105","0.00149615275007125","0.0740770121309133","0.493769049028795","2.0274878220231e-05","0.000296308048523653","0.000725840502072329","0.00020274878220231","Low Risk"
"2157","18940","98","0.00139640923339983","0.0691359070191387","0.460845271946319","1.89224977511383e-05","0.000276543628076555","0.00067744254976109","0.000189224977511383","Low Risk"
"2171","18939","102","0.00145340552864064","0.0719578683641843","0.4796554769936","1.96948685712772e-05","0.000287831473456737","0.000705093551180592","0.000196948685712772","Low Risk"
"2185","18938","102","0.00145340552864064","0.0719578353313955","0.479655403849568","1.96948595302029e-05","0.000287831341325582","0.000705093443658864","0.000196948595302029","Low Risk"
"2199","18937","102","0.00145340552864064","0.0719579152600702","0.479655580834491","1.96948814066812e-05","0.000287831661040281","0.000705093703826701","0.000196948814066812","Low Risk"
"2213","18936","98","0.00139640923339983","0.0691362019487564","0.460845925004759","1.89225784733746e-05","0.000276544807795026","0.000677443509756995","0.000189225784733746","Low Risk"
"2227","18935","99","0.00141065830721003","0.0698388489478722","0.465542180305756","1.91148929570326e-05","0.000279355395791489","0.000684347005049462","0.000191148929570326","Low Risk"
"2241","18934","106","0.00151040182388145","0.07477681420142","0.498459004845016","2.04664140469286e-05","0.00029910725680568","0.000732734737122174","0.000204664140469286","Low Risk"
"2255","18933","107","0.00152465089769165","0.0754852061745737","0.503167981159955","2.06603009299808e-05","0.000301940824698295","0.000739656932305134","0.000206603009299808","Low Risk"
"2269","18932","103","0.00146765460245084","0.0726661494365388","0.484364207742484","1.98887251007807e-05","0.000290664597746155","0.000712015385381451","0.000198887251007807","Low Risk"
"2283","18931","103","0.00146765460245084","0.0727476650664065","0.484544706637191","1.99110359286755e-05","0.000290990660265626","0.00071228071875667","0.000199110359286755","Low Risk"
"2297","18930","103","0.00146765460245084","0.0727520576837154","0.484554433146946","1.99122381880329e-05","0.000291008230734862","0.000712295016726011","0.000199122381880329","Low Risk"
"2311","18929","92","0.00131091479053862","0.0649847570918474","0.43281107543244","1.77863280160386e-05","0.000259939028367389","0.000636232280885687","0.000177863280160386","Low Risk"
"2325","18928","101","0.00143915645483044","0.0713437910308351","0.475155340238228","1.95267956051396e-05","0.000285375164123341","0.000698478350150196","0.000195267956051396","Low Risk"
"2339","18927","100","0.00142490738102023","0.0706403740380712","0.470457379951296","1.93342703742201e-05","0.000282561496152285","0.000691572348528404","0.000193342703742201","Low Risk"
"2353","18926","140","0.00199487033342833","0.098894312556529","0.658635435931821","2.7067373346722e-05","0.000395577250226116","0.000968194090819777","0.00027067373346722","Low Risk"
"2367","18925","118","0.00168139070960388","0.0833549101601037","0.555138089246141","2.28142389108204e-05","0.000333419640640415","0.000816052991191827","0.000228142389108204","Low Risk"
"2381","18924","118","0.00168139070960388","0.0833543950332435","0.555136948608093","2.28140979205987e-05","0.000333417580132974","0.000816051314453897","0.000228140979205987","Low Risk"
"2395","18923","118","0.00168139070960388","0.0833528269905896","0.555133476513645","2.28136687473244e-05","0.000333411307962358","0.000816046210475059","0.000228136687473244","Low Risk"
"2409","18922","117","0.00166714163579367","0.0826553770880385","0.550448729069327","2.26227767089961e-05","0.000330621508352154","0.00080915963173191","0.000226227767089961","Low Risk"
"2423","18921","118","0.00168139070960388","0.083366957446711","0.555164765380771","2.28175362531648e-05","0.000333467829786844","0.000816092205109734","0.000228175362531648","Low Risk"
"2437","18920","109","0.00155314904531205","0.0770326395830364","0.512875229027462","2.1083833453877e-05","0.000308130558332145","0.000753926586670369","0.00021083833453877","Low Risk"
