"","X.18426.","X.29.","X.0.000413223140495868.","X.0.0204545454545454.","X.0.136363636363636.","X.6.25704545454545e.06.","X.5.11363636363636e.05.","X.0.000171818181818182.","X.6.25704545454545e.05.","X.Low.Risk."
"197","19080","147","0.00209461385009974","0.103683385579937","0.691222570532915","3.17167476489028e-05","0.000259208463949843","0.000870940438871473","0.000317167476489028","Medium Risk"
"211","19079","131","0.00186662866913651","0.092398119122257","0.615987460815047","2.82645846394984e-05","0.000230995297805643","0.000776144200626959","0.000282645846394984","Low Risk"
"225","19078","131","0.00186662866913651","0.092398119122257","0.615987460815047","2.82645846394984e-05","0.000230995297805643","0.000776144200626959","0.000282645846394984","Low Risk"
"239","19077","131","0.00186662866913651","0.092398119122257","0.615987460815047","2.82645846394984e-05","0.000230995297805643","0.000776144200626959","0.000282645846394984","Low Risk"
"253","19076","122","0.00173838700484469","0.0860501567398119","0.573667711598746","2.63227429467085e-05","0.00021512539184953","0.00072282131661442","0.000263227429467085","Low Risk"
"267","19075","114","0.00162439441436307","0.0804075235109718","0.536050156739812","2.45966614420063e-05","0.000201018808777429","0.000675423197492163","0.000245966614420063","Low Risk"
"281","19074","114","0.00162439441436307","0.0804075235109718","0.536050156739812","2.45966614420063e-05","0.000201018808777429","0.000675423197492163","0.000245966614420063","Low Risk"
"295","19073","112","0.00159589626674266","0.0789968652037617","0.526645768025078","2.41651410658307e-05","0.000197492163009404","0.000663573667711599","0.000241651410658307","Low Risk"
"309","19072","86","0.0012254203476774","0.0606583072100313","0.404388714733542","1.85553761755486e-05","0.000151645768025078","0.000509529780564263","0.000185553761755486","Low Risk"
"323","19071","86","0.0012254203476774","0.0606583072100313","0.404388714733542","1.85553761755486e-05","0.000151645768025078","0.000509529780564263","0.000185553761755486","Low Risk"
"337","19070","86","0.0012254203476774","0.0606583072100313","0.404388714733542","1.85553761755486e-05","0.000151645768025078","0.000509529780564263","0.000185553761755486","Low Risk"
"351","19069","94","0.00133941293815902","0.0663009404388715","0.442006269592476","2.02814576802508e-05","0.000165752351097179","0.00055692789968652","0.000202814576802508","Low Risk"
"365","19068","80","0.00113992590481619","0.0564263322884012","0.376175548589342","1.72608150470219e-05","0.000141065830721003","0.00047398119122257","0.000172608150470219","Low Risk"
"379","19067","86","0.0012254203476774","0.0606583072100313","0.404388714733542","1.85553761755486e-05","0.000151645768025078","0.000509529780564263","0.000185553761755486","Low Risk"
"393","19066","86","0.0012254203476774","0.0606583072100313","0.404388714733542","1.85553761755486e-05","0.000151645768025078","0.000509529780564263","0.000185553761755486","Low Risk"
"407","19065","93","0.00132516386434882","0.0655956112852664","0.43730407523511","2.0065697492163e-05","0.000163989028213166","0.000551003134796238","0.00020065697492163","Low Risk"
"421","19064","93","0.00132516386434882","0.0655956112852664","0.43730407523511","2.0065697492163e-05","0.000163989028213166","0.000551003134796238","0.00020065697492163","Low Risk"
"435","19063","93","0.00132516386434882","0.0655956112852664","0.43730407523511","2.0065697492163e-05","0.000163989028213166","0.000551003134796238","0.00020065697492163","Low Risk"
"449","19062","106","0.00151040182388145","0.0747648902821316","0.498432601880878","2.28705799373041e-05","0.000186912225705329","0.000628025078369906","0.000228705799373041","Low Risk"
"463","19061","121","0.00172413793103448","0.0853448275862069","0.568965517241379","2.61069827586207e-05","0.000213362068965517","0.000716896551724138","0.000261069827586207","Low Risk"
"477","19060","128","0.0018238814477059","0.090282131661442","0.601880877742947","2.76173040752351e-05","0.000225705329153605","0.000758369905956113","0.000276173040752351","Low Risk"
"491","19059","178","0.00253633513821602","0.125548589341693","0.836990595611285","3.84053134796238e-05","0.000313871473354232","0.00105460815047022","0.000384053134796238","Medium Risk"
"505","19058","164","0.00233684810487318","0.115673981191223","0.77115987460815","3.5384670846395e-05","0.000289184952978056","0.000971661442006269","0.00035384670846395","Medium Risk"
"519","19057","164","0.00233684810487318","0.115673981191223","0.77115987460815","3.5384670846395e-05","0.000289184952978056","0.000971661442006269","0.00035384670846395","Medium Risk"
"533","19056","164","0.00233684810487318","0.115673981191223","0.77115987460815","3.5384670846395e-05","0.000289184952978056","0.000971661442006269","0.00035384670846395","Medium Risk"
"547","19055","168","0.00239384440011399","0.118495297805643","0.789968652037617","3.62477115987461e-05","0.000296238244514107","0.000995360501567398","0.000362477115987461","Medium Risk"
"561","19054","197","0.00280706754060986","0.138949843260188","0.926332288401254","4.25047570532915e-05","0.00034737460815047","0.00116717868338558","0.000425047570532915","Medium Risk"
"575","19053","200","0.00284981476204047","0.141065830721003","0.940438871473354","4.31520376175548e-05","0.000352664576802508","0.00118495297805643","0.000431520376175548","Medium Risk"
"589","19052","220","0.00313479623824451","0.155172413793103","1.03448275862069","4.74672413793103e-05","0.000387931034482759","0.00130344827586207","0.000474672413793103","Medium Risk"
"603","19051","254","0.00361926474779139","0.179153605015674","1.19435736677116","5.48030877742946e-05","0.000447884012539185","0.00150489028213166","0.000548030877742946","Medium Risk"
"617","19050","254","0.00361926474779139","0.179153605015674","1.19435736677116","5.48030877742946e-05","0.000447884012539185","0.00150489028213166","0.000548030877742946","Medium Risk"
"631","19049","254","0.00361926474779139","0.179153605015674","1.19435736677116","5.48030877742946e-05","0.000447884012539185","0.00150489028213166","0.000548030877742946","Medium Risk"
"645","19048","301","0.0042889712168709","0.21230407523511","1.4153605015674","6.494381661442e-05","0.000530760188087774","0.00178335423197492","0.0006494381661442","Medium Risk"
"659","19047","325","0.00463094898831576","0.22923197492163","1.5282131661442","7.01220611285266e-05","0.000573079937304075","0.00192554858934169","0.000701220611285266","Medium Risk"
"673","19046","351","0.00500142490738102","0.24757053291536","1.65047021943574","7.57318260188088e-05","0.000618926332288401","0.00207959247648903","0.000757318260188088","Medium Risk"
"687","19045","315","0.00448845825021374","0.22217868338558","1.48119122257053","6.79644592476489e-05","0.00055544670846395","0.00186630094043887","0.000679644592476489","Medium Risk"
"701","19044","438","0.00624109432886862","0.308934169278997","2.05956112852665","9.45029623824451e-05","0.000772335423197492","0.00259504702194357","0.000945029623824451","Medium Risk"
"715","19043","438","0.00624109432886862","0.308934169278997","2.05956112852665","9.45029623824451e-05","0.000772335423197492","0.00259504702194357","0.000945029623824451","Medium Risk"
"729","19042","438","0.00624109432886862","0.308934169278997","2.05956112852665","9.45029623824451e-05","0.000772335423197492","0.00259504702194357","0.000945029623824451","Medium Risk"
"743","19041","511","0.00728127671701339","0.360423197492163","2.40282131661442","0.000110253456112853","0.000901057993730407","0.00302755485893417","0.00110253456112853","Medium Risk"
"757","19040","560","0.00797948133371331","0.394984326018809","2.63322884012539","0.000120825705329154","0.000987460815047022","0.00331786833855799","0.00120825705329154","Medium Risk"
"771","19039","632","0.00900541464804788","0.44576802507837","2.9717868338558","0.000136360438871473","0.00111442006269592","0.00374445141065831","0.00136360438871473","Medium Risk"
"785","19038","666","0.00948988315759476","0.46974921630094","3.13166144200627","0.000143696285266458","0.00117437304075235","0.0039458934169279","0.00143696285266458","Medium Risk"
"799","19037","806","0.0114847534910231","0.568495297805642","3.78996865203762","0.000173902711598746","0.00142123824451411","0.0047753605015674","0.00173902711598746","Medium Risk"
"813","19036","806","0.0114847534910231","0.568495297805642","3.78996865203762","0.000173902711598746","0.00142123824451411","0.0047753605015674","0.00173902711598746","Medium Risk"
"827","19035","806","0.0114847534910231","0.568495297805642","3.78996865203762","0.000173902711598746","0.00142123824451411","0.0047753605015674","0.00173902711598746","Medium Risk"
"841","19034","845","0.012040467369621","0.596003134796238","3.97335423197492","0.000182317358934169","0.0014900078369906","0.0050064263322884","0.00182317358934169","Medium Risk"
"855","19033","911","0.0129809062410943","0.642554858934169","4.28369905956113","0.000196557531347962","0.00160638714733542","0.00539746081504702","0.00196557531347962","Medium Risk"
"869","19032","997","0.0142063265887717","0.7032131661442","4.68808777429467","0.000215112907523511","0.0017580329153605","0.00590699059561128","0.00215112907523511","Medium Risk"
"883","19031","1029","0.0146622969506982","0.725783699059561","4.83855799373041","0.00022201723354232","0.0018144592476489","0.00609658307210031","0.0022201723354232","Medium Risk"
"897","19030","1246","0.0177543459675121","0.878840125391849","5.858934169279","0.000268837194357367","0.00219710031347962","0.00738225705329153","0.00268837194357367","Medium Risk"
"911","19029","1246","0.0177543459675121","0.878840125391849","5.858934169279","0.000268837194357367","0.00219710031347962","0.00738225705329153","0.00268837194357367","Medium Risk"
"925","19028","1246","0.0177543459675121","0.878840125391849","5.858934169279","0.000268837194357367","0.00219710031347962","0.00738225705329153","0.00268837194357367","Medium Risk"
"939","19027","1348","0.0192077514961527","0.950783699059561","6.33855799373041","0.00029084473354232","0.0023769592476489","0.00798658307210031","0.0029084473354232","Medium Risk"
"953","19026","1458","0.020775149615275","1.02836990595611","6.85579937304075","0.000314578354231975","0.00257092476489028","0.00863830721003134","0.00314578354231975","High Risk"
"967","19025","1440","0.0205186662866914","1.01567398119122","6.77115987460815","0.000310694670846395","0.00253918495297806","0.00853166144200627","0.00310694670846395","High Risk"
"981","19024","1963","0.0279709318894272","1.38456112852665","9.23040752351097","0.000423537249216301","0.00346140282131661","0.0116303134796238","0.00423537249216301","High Risk"
"995","19023","1768","0.0251923624964377","1.24702194357367","8.31347962382445","0.000381464012539185","0.00311755485893417","0.0104749843260188","0.00381464012539185","High Risk"
"1009","19022","1768","0.0251923624964377","1.24702194357367","8.31347962382445","0.000381464012539185","0.00311755485893417","0.0104749843260188","0.00381464012539185","High Risk"
"1023","19021","1768","0.0251923624964377","1.24702194357367","8.31347962382445","0.000381464012539185","0.00311755485893417","0.0104749843260188","0.00381464012539185","High Risk"
"1037","19020","1832","0.0261043032202907","1.29216300940439","8.61442006269592","0.000395272664576802","0.00323040752351097","0.0108541692789969","0.00395272664576802","High Risk"
"1051","19019","1836","0.0261612995155315","1.29498432601881","8.63322884012539","0.000396135705329153","0.00323746081504702","0.010877868338558","0.00396135705329153","High Risk"
"1065","19018","1835","0.0261470504417213","1.2942789968652","8.62852664576802","0.000395919945141066","0.00323569749216301","0.0108719435736677","0.00395919945141066","High Risk"
"1079","19017","1936","0.0275862068965517","1.36551724137931","9.10344827586207","0.000417711724137931","0.00341379310344827","0.0114703448275862","0.00417711724137931","High Risk"
"1093","19016","2050","0.0292106013109148","1.44592476489028","9.63949843260188","0.000442308385579937","0.0036148119122257","0.0121457680250784","0.00442308385579937","High Risk"
"1107","19015","2050","0.0292106013109148","1.44592476489028","9.63949843260188","0.000442308385579937","0.0036148119122257","0.0121457680250784","0.00442308385579937","High Risk"
"1121","19014","2050","0.0292106013109148","1.44597926159612","9.63963164677171","0.000442325056122253","0.0036149481539903","0.0121459358749324","0.00442325056122253","High Risk"
"1135","19013","2063","0.0293958392704474","1.45515199190498","9.70076860995791","0.000445130994323734","0.00363787997976246","0.012222968448547","0.00445130994323734","High Risk"
"1149","19012","2002","0.0285266457680251","1.41212809944705","9.41393765305447","0.000431969985620852","0.00353032024861762","0.0118615614428486","0.00431969985620852","High Risk"
"1163","19011","2117","0.0301652892561983","1.49324553135037","9.95470119784636","0.000456783808040078","0.00373311382837593","0.0125429235092864","0.00456783808040078","High Risk"
"1177","19010","1631","0.02324023938444","1.15044136637482","7.66940003804196","0.000351920013974057","0.00287610341593704","0.00966344404793287","0.00351920013974057","High Risk"
"1191","19009","1795","0.0255770874893132","1.26612077672529","8.44057318392827","0.000387306345600265","0.00316530194181322","0.0106351222117496","0.00387306345600265","High Risk"
"1205","19008","1795","0.0255770874893132","1.26612196061242","8.44057607787459","0.000387306707751338","0.00316530490153104","0.010635125858122","0.00387306707751338","High Risk"
"1219","19007","1795","0.0255770874893132","1.26612302172408","8.44057867170311","0.000387307032345397","0.00316530755431021","0.0106351291263459","0.00387307032345397","High Risk"
"1233","19006","1771","0.0252351097178683","1.2491956919672","8.32772740028764","0.000382128962172768","0.00312298922991801","0.0104929365243624","0.00382128962172768","High Risk"
"1247","19005","1757","0.0250356226845255","1.23932124140666","8.26189706450432","0.000379108367746297","0.00309830310351665","0.0104099903012754","0.00379108367746297","High Risk"
"1261","19004","1708","0.0243374180678256","1.20475731433332","8.03148270010143","0.000368535262454561","0.00301189328583329","0.0101196682021278","0.00368535262454561","High Risk"
"1275","19003","1662","0.0236819606725563","1.17231010860058","7.81517671269901","0.000358609662220917","0.00293077527150145","0.00984712265800075","0.00358609662220917","High Risk"
"1289","19002","1300","0.018523795953263","0.916969155047425","6.11295351101457","0.000280500864529007","0.00229242288761856","0.00770232142387836","0.00280500864529007","Medium Risk"
"1303","19001","1300","0.018523795953263","0.916969703639273","6.11295485201686","0.000280501032343254","0.00229242425909818","0.00770232311354125","0.00280501032343254","Medium Risk"
"1317","19000","1300","0.018523795953263","0.91692789968652","6.1128526645768","0.000280488244514106","0.0022923197492163","0.00770219435736677","0.00280488244514106","Medium Risk"
"1331","18999","1162","0.0165574237674551","0.819592476489028","5.46394984326019","0.000250713338557994","0.00204898119122257","0.00688457680250784","0.00250713338557994","Medium Risk"
"1345","18998","1093","0.0155742376745512","0.770924764890282","5.13949843260188","0.000235825885579937","0.00192731191222571","0.00647576802507837","0.00235825885579937","Medium Risk"
"1359","18997","972","0.0138500997435167","0.685579937304075","4.5705329153605","0.000209718902821317","0.00171394984326019","0.00575887147335423","0.00209718902821317","Medium Risk"
"1373","18996","915","0.0130379025363351","0.645376175548589","4.30250783699059","0.000197420572100313","0.00161344043887147","0.00542115987460815","0.00197420572100313","Medium Risk"
"1387","18995","890","0.0126816756910801","0.627742946708464","4.18495297805643","0.000192026567398119","0.00156935736677116","0.0052730407523511","0.00192026567398119","Medium Risk"
"1401","18994","890","0.0126816756910801","0.627742946708464","4.18495297805643","0.000192026567398119","0.00156935736677116","0.0052730407523511","0.00192026567398119","Medium Risk"
"1415","18993","890","0.0126816756910801","0.627742946708464","4.18495297805643","0.000192026567398119","0.00156935736677116","0.0052730407523511","0.00192026567398119","Medium Risk"
"1429","18992","819","0.0116699914505557","0.577664576802508","3.85109717868338","0.000176707594043887","0.00144416144200627","0.00485238244514106","0.00176707594043887","Medium Risk"
"1443","18991","759","0.0108150470219436","0.535344827586207","3.56896551724138","0.000163761982758621","0.00133836206896552","0.00449689655172414","0.00163761982758621","Medium Risk"
"1457","18990","720","0.0102593331433457","0.507836990595611","3.38557993730407","0.000155347335423197","0.00126959247648903","0.00426583072100313","0.00155347335423197","Medium Risk"
"1471","18989","639","0.00910515816471929","0.450705329153605","3.00470219435737","0.000137870760188088","0.00112676332288401","0.00378592476489028","0.00137870760188088","Medium Risk"
"1485","18988","627","0.00893416927899687","0.442241379310345","2.94827586206896","0.000135281637931034","0.00110560344827586","0.0037148275862069","0.00135281637931034","Medium Risk"
"1499","18987","627","0.00893416927899687","0.442265091349127","2.94833382483043","0.000135288891443698","0.00110566272837282","0.00371490061928635","0.00135288891443698","Medium Risk"
"1513","18986","627","0.00893416927899687","0.442263599703728","2.94833017858612","0.00013528843514937","0.00110565899925932","0.00371489602501852","0.0013528843514937","Medium Risk"
"1527","18985","614","0.00874893131946423","0.433093309411156","2.88719917988418","0.000132483243348873","0.00108273327352789","0.00363787096665407","0.00132483243348873","Medium Risk"
"1541","18984","607","0.00864918780279282","0.428155480244408","2.85428253582558","0.000130972761406764","0.00107038870061102","0.00359639599514024","0.00130972761406764","Medium Risk"
"1555","18983","586","0.00834995725277857","0.413342710821814","2.75553435895071","0.000126441535240393","0.00103335677705453","0.00347197329227789","0.00126441535240393","Medium Risk"
"1569","18982","566","0.00806497577657452","0.399235422937227","2.66148874892841","0.000122126115876498","0.000998088557343067","0.00335347582364979","0.00122126115876498","Medium Risk"
"1583","18981","568","0.00809347392419493","0.400646028246788","2.67089300809333","0.000122557620040692","0.00100161507061697","0.0033653251901976","0.00122557620040692","Medium Risk"
"1597","18980","568","0.00809347392419493","0.400645897838896","2.67089268931849","0.000122557580148918","0.00100161474459724","0.00336532478854129","0.00122557580148918","Medium Risk"
"1611","18979","568","0.00809347392419493","0.400645833005151","2.670892530836","0.000122557560316276","0.00100161458251288","0.00336532458885336","0.00122557560316276","Medium Risk"
"1625","18978","554","0.00789398689085209","0.390770758066634","2.60506066879542","0.000119536774892583","0.000976926895166586","0.00328237644268223","0.00119536774892583","Medium Risk"
"1639","18977","555","0.0079082359646623","0.391476263719926","2.60976329459646","0.000119752589071926","0.000978690659299816","0.00328830175119154","0.00119752589071925","Medium Risk"
"1653","18976","564","0.00803647762895412","0.397844071154035","2.65213155393905","0.000121700501366019","0.000994610177885087","0.0033416857579632","0.00121700501366019","Medium Risk"
"1667","18975","576","0.00820746651467655","0.406308983222814","2.70856023833428","0.000124289917967859","0.00101577245805704","0.00341278590030119","0.00124289917967859","Medium Risk"
"1681","18974","574","0.00817896836705614","0.404898743959754","2.69915687394969","0.000123858525777289","0.00101224685989939","0.00340093766117661","0.00123858525777289","Medium Risk"
"1695","18973","574","0.00817896836705614","0.40489924872583","2.69915810782232","0.000123858680185232","0.00101224812181458","0.00340093921585612","0.00123858680185232","Medium Risk"
"1709","18972","574","0.00817896836705614","0.404899255417598","2.69915812417997","0.000123858682232243","0.001012248138544","0.00340093923646677","0.00123858682232243","Medium Risk"
"1723","18971","579","0.00825021373610715","0.408426992753009","2.72267176424264","0.000124937817083145","0.00102106748188252","0.00343056642294572","0.00124937817083145","Medium Risk"
"1737","18970","528","0.00752351097178683","0.372452152005436","2.48285238689451","0.000113933113298463","0.000931130380013591","0.00312839400748709","0.00113933113298463","Medium Risk"
"1751","18969","508","0.00723852949558279","0.358344033450355","2.38880474634434","0.000109617439832464","0.000895860083625888","0.00300989398039386","0.00109617439832464","Medium Risk"
"1765","18968","503","0.00716728412653178","0.354817374226932","2.36529374166653","0.000108538634776019","0.000887043435567331","0.00298027011449983","0.00108538634776019","Medium Risk"
"1779","18967","449","0.00639783414078085","0.316775097006615","2.11148646143937","9.69015021743234e-05","0.000791937742516536","0.0026604729414136","0.000969015021743234","Medium Risk"
"1793","18966","449","0.00639783414078085","0.316791670631608","2.11152697474491","9.6906572046209e-05","0.000791979176579021","0.00266052398817858","0.00096906572046209","Medium Risk"
"1807","18965","449","0.00639783414078085","0.316809618957231","2.11157084842976","9.69120624390169e-05","0.000792024047393077","0.0026605792690215","0.000969120624390169","Medium Risk"
"1821","18964","409","0.00582787118837276","0.288588170026819","1.92346282732435","8.82791212112038e-05","0.000721470425067046","0.00242356316242868","0.000882791212112038","Medium Risk"
"1835","18963","389","0.00554288971216871","0.274477676755943","1.82940938191334","8.3962721319643e-05","0.000686194191889858","0.00230505582121081","0.00083962721319643","Medium Risk"
"1849","18962","368","0.00524365916215446","0.259645602749425","1.73061401605554","7.94255898810491e-05","0.000649114006873563","0.00218057366022998","0.000794255898810491","Medium Risk"
"1863","18961","343","0.0048874323168994","0.242033226929427","1.61311013117057","7.40379641177117e-05","0.000605083067323568","0.00203251876527492","0.000740379641177117","Medium Risk"
"1877","18960","311","0.00443146195497293","0.219453424297229","1.46261725242701","6.71308024925223e-05","0.000548633560743072","0.00184289773805804","0.000671308024925223","Medium Risk"
"1891","18959","311","0.00443146195497293","0.219451851180473","1.4626134070305","6.71303212761066e-05","0.000548629627951182","0.00184289289285843","0.000671303212761066","Medium Risk"
"1905","18958","311","0.00443146195497293","0.219463475105589","1.46264182106967","6.71338770347996e-05","0.000548658687763972","0.00184292869454778","0.000671338770347996","Medium Risk"
"1919","18957","291","0.00414648047876888","0.205350976629216","1.36858347404522","6.28168637508771e-05","0.00051337744157304","0.00172441517729698","0.000628168637508771","Medium Risk"
"1933","18956","291","0.00414648047876888","0.205351511125058","1.36858478059062","6.28170272531552e-05","0.000513378777812645","0.00172441682354418","0.000628170272531552","Medium Risk"
"1947","18955","281","0.00400398974066686","0.198295665534166","1.32155659377178","6.06586440869015e-05","0.000495739163835416","0.00166516130815244","0.000606586440869015","Medium Risk"
"1961","18954","275","0.00391849529780564","0.194071804569883","1.29336326174554","5.93665650179271e-05","0.000485179511424707","0.00162963770979938","0.000593665650179271","Medium Risk"
"1975","18953","206","0.00293530920490168","0.145369403123194","0.968827053681147","4.44685004153849e-05","0.000363423507807984","0.00122072208763825","0.000444685004153849","Medium Risk"
"1989","18952","206","0.00293530920490168","0.145361442621244","0.968807594676381","4.44660652978385e-05","0.00036340360655311","0.00122069756929224","0.000444660652978385","Medium Risk"
"2003","18951","206","0.00293530920490168","0.145353080479703","0.968787153885947","4.44635073187411e-05","0.000363382701199257","0.00122067181389629","0.000444635073187411","Medium Risk"
"2017","18950","204","0.00290681105728128","0.143941151304791","0.959379658605719","4.40315981841354e-05","0.000359852878261976","0.00120881836984321","0.000440315981841354","Medium Risk"
"2031","18949","189","0.00269307495012824","0.133370449301333","0.888869318424506","4.07980204412778e-05","0.000333426123253333","0.00111997534121488","0.000407980204412778","Medium Risk"
"2045","18948","168","0.00239384440011399","0.118569711996901","0.790150553394028","3.62704748998521e-05","0.000296424279992253","0.000995589697276475","0.000362704748998521","Medium Risk"
"2059","18947","165","0.00235109717868339","0.116439791217042","0.776009911097598","3.56189321332933e-05","0.000291099478042606","0.000977772487982973","0.000356189321332933","Medium Risk"
"2073","18946","138","0.00196637218580792","0.0973957649413226","0.649050323357089","2.97933644955506e-05","0.000243489412353307","0.000817803407429932","0.000297933644955506","Low Risk"
"2087","18945","138","0.00196637218580792","0.0973963382109667","0.649051724682885","2.97935398587347e-05","0.000243490845527417","0.000817805173100435","0.000297935398587347","Low Risk"
"2101","18944","138","0.00196637218580792","0.0973964815054451","0.649052074958277","2.97935836925156e-05","0.000243491203763613","0.000817805614447429","0.000297935836925156","Low Risk"
"2115","18943","112","0.00159589626674266","0.0790537661948276","0.526784859336573","2.41825470789978e-05","0.000197634415487069","0.000663748922764082","0.000241825470789978","Low Risk"
"2129","18942","112","0.00159589626674266","0.0790691870320711","0.526822554716501","2.41872643131106e-05","0.000197672967580178","0.000663796418942792","0.000241872643131106","Low Risk"
"2143","18941","105","0.00149615275007125","0.0741306116382436","0.493904086547263","2.26765541001387e-05","0.000185326529095609","0.000622319149049552","0.000226765541001387","Low Risk"
"2157","18940","98","0.00139640923339983","0.0691889468864308","0.460978066614062","2.11648988525592e-05","0.000172972367216077","0.000580832363933718","0.000211648988525592","Low Risk"
"2171","18939","102","0.00145340552864064","0.0720060619122924","0.479776573493719","2.20266543389703e-05","0.000180015154780731","0.000604518482602086","0.000220266543389702","Low Risk"
"2185","18938","102","0.00145340552864064","0.0720095847967629","0.479785184989092","2.20277319893298e-05","0.000180023961991907","0.000604529333086255","0.000220277319893298","Low Risk"
"2199","18937","102","0.00145340552864064","0.0720173304284132","0.479804118755348","2.20301013780516e-05","0.000180043326071033","0.000604553189631738","0.000220301013780516","Low Risk"
"2213","18936","98","0.00139640923339983","0.0691939736585396","0.460990354279217","2.11664365421473e-05","0.000172984934146349","0.000580847846391813","0.000211664365421473","Low Risk"
"2227","18935","99","0.00141065830721003","0.0698963693749983","0.465685378012448","2.1381299391812e-05","0.000174740923437496","0.000586763576295684","0.00021381299391812","Low Risk"
"2241","18934","106","0.00151040182388145","0.0748300459839573","0.498591871374229","2.28905110664925e-05","0.000187075114959893","0.000628225757931529","0.000228905110664925","Low Risk"
"2255","18933","107","0.00152465089769165","0.0755357328940816","0.503294940247532","2.31063806922995e-05","0.000188839332235204","0.00063415162471189","0.000231063806922995","Low Risk"
"2269","18932","103","0.00146765460245084","0.072708034073507","0.484470561869687","2.22413876230858e-05","0.000181770085183767","0.000610432907955806","0.000222413876230858","Low Risk"
"2283","18931","103","0.00146765460245084","0.0727613708473577","0.484600940650211","2.22577033422067e-05","0.000181903427118394","0.000610597185219266","0.000222577033422067","Low Risk"
"2297","18930","103","0.00146765460245084","0.0727671923739515","0.484615171048552","2.22594841471918e-05","0.000181917980934879","0.000610615115521175","0.000222594841471918","Low Risk"
"2311","18929","92","0.00131091479053862","0.0649930625828527","0.432853121980655","1.98813778440946e-05","0.000162482656457132","0.000545394933695625","0.000198813778440946","Low Risk"
"2325","18928","101","0.00143915645483044","0.0713434140789897","0.475178711252647","2.18239503667629e-05","0.000178358535197474","0.000598725176178335","0.000218239503667629","Low Risk"
"2339","18927","100","0.00142490738102023","0.0706447601065434","0.470492834004779","2.16102321165916e-05","0.000176611900266359","0.000592820970846022","0.000216102321165916","Low Risk"
"2353","18926","140","0.00199487033342833","0.0988958251182823","0.658673249975655","3.02522329036825e-05","0.000247239562795706","0.000829928294969325","0.000302522329036825","Low Risk"
"2367","18925","118","0.00168139070960388","0.0833607738826485","0.55518143890924","2.55000607307022e-05","0.000208401934706621","0.000699528613025642","0.000255000607307022","Low Risk"
"2381","18924","118","0.00168139070960388","0.0833572485538765","0.555172821438908","2.54989823326308e-05","0.000208393121384691","0.000699517755013024","0.000254989823326308","Low Risk"
"2395","18923","118","0.00168139070960388","0.0833705393999035","0.555205310173641","2.55030480024305e-05","0.000208426348499759","0.000699558690818787","0.000255030480024305","Low Risk"
"2409","18922","117","0.00166714163579367","0.0826794897492959","0.550538021268046","2.52916559143096e-05","0.00020669872437324","0.000693677906797737","0.000252916559143096","Low Risk"
"2423","18921","118","0.00168139070960388","0.0833833999849632","0.555236747159342","2.55069820554003e-05","0.000208458499962408","0.000699598301420771","0.000255069820554003","Low Risk"
"2437","18920","109","0.00155314904531205","0.0770344166537634","0.51291450229053","2.35648280543862e-05","0.000192586041634409","0.000646272272886068","0.000235648280543862","Low Risk"
