"","X.18426.","X.29.","X.0.000413223140495868.","X.0.227272727272727.","X.0.681818181818182.","X.0.000435431818181818.","X.0.00636363636363636.","X.0.00100227272727273.","X.0.000622045454545454.","X.Medium.Risk."
"267","19075","114","0.00162439441436307","0.893416927899686","2.68025078369906","0.00171169749216301","0.0250156739811912","0.00393996865203762","0.00244528213166144","Medium Risk"
"281","19074","114","0.00162439441436307","0.893416927899686","2.68025078369906","0.00171169749216301","0.0250156739811912","0.00393996865203762","0.00244528213166144","Medium Risk"
"295","19073","112","0.00159589626674266","0.877742946708464","2.63322884012539","0.00168166771159875","0.024576802507837","0.00387084639498433","0.00240238244514107","Medium Risk"
"309","19072","86","0.0012254203476774","0.673981191222571","2.02194357366771","0.00129128056426332","0.018871473354232","0.00297225705329154","0.00184468652037618","Medium Risk"
"323","19071","86","0.0012254203476774","0.673981191222571","2.02194357366771","0.00129128056426332","0.018871473354232","0.00297225705329154","0.00184468652037618","Medium Risk"
"337","19070","86","0.0012254203476774","0.673981191222571","2.02194357366771","0.00129128056426332","0.018871473354232","0.00297225705329154","0.00184468652037618","Medium Risk"
"351","19069","94","0.00133941293815902","0.736677115987461","2.21003134796238","0.00141139968652038","0.0206269592476489","0.0032487460815047","0.00201628526645768","Medium Risk"
"365","19068","80","0.00113992590481619","0.626959247648903","1.88087774294671","0.00120119122257053","0.0175548589341693","0.00276489028213166","0.00171598746081505","Medium Risk"
"379","19067","86","0.0012254203476774","0.673981191222571","2.02194357366771","0.00129128056426332","0.018871473354232","0.00297225705329154","0.00184468652037618","Medium Risk"
"393","19066","86","0.0012254203476774","0.673981191222571","2.02194357366771","0.00129128056426332","0.018871473354232","0.00297225705329154","0.00184468652037618","Medium Risk"
"407","19065","93","0.00132516386434882","0.72884012539185","2.18652037617555","0.00139638479623824","0.0204075235109718","0.00321418495297806","0.00199483542319749","Medium Risk"
"421","19064","93","0.00132516386434882","0.72884012539185","2.18652037617555","0.00139638479623824","0.0204075235109718","0.00321418495297806","0.00199483542319749","Medium Risk"
"435","19063","93","0.00132516386434882","0.72884012539185","2.18652037617555","0.00139638479623824","0.0204075235109718","0.00321418495297806","0.00199483542319749","Medium Risk"
"449","19062","106","0.00151040182388145","0.830721003134796","2.49216300940439","0.00159157836990596","0.0232601880877743","0.00366347962382445","0.00227368338557994","Medium Risk"
"463","19061","121","0.00172413793103448","0.948275862068966","2.8448275862069","0.00181680172413793","0.026551724137931","0.00418189655172414","0.00259543103448276","Medium Risk"
"477","19060","128","0.0018238814477059","1.00313479623824","3.00940438871473","0.00192190595611285","0.0280877742946708","0.00442382445141066","0.00274557993730407","High Risk"
"491","19059","178","0.00253633513821602","1.39498432601881","4.18495297805643","0.00267265047021944","0.0390595611285266","0.00615188087774295","0.00381807210031348","High Risk"
"505","19058","164","0.00233684810487318","1.28526645768025","3.85579937304075","0.00246244200626959","0.035987460815047","0.0056680250783699","0.00351777429467085","High Risk"
"519","19057","164","0.00233684810487318","1.28526645768025","3.85579937304075","0.00246244200626959","0.035987460815047","0.0056680250783699","0.00351777429467085","High Risk"
"533","19056","164","0.00233684810487318","1.28526645768025","3.85579937304075","0.00246244200626959","0.035987460815047","0.0056680250783699","0.00351777429467085","High Risk"
"547","19055","168","0.00239384440011399","1.3166144200627","3.94984326018809","0.00252250156739812","0.0368652037617555","0.00580626959247649","0.0036035736677116","High Risk"
"561","19054","197","0.00280706754060986","1.54388714733542","4.63166144200627","0.00295793338557994","0.0432288401253919","0.00680854231974922","0.00422561912225705","High Risk"
"575","19053","200","0.00284981476204047","1.56739811912226","4.70219435736677","0.00300297805642633","0.0438871473354232","0.00691222570532915","0.00428996865203762","High Risk"
"589","19052","220","0.00313479623824451","1.72413793103448","5.17241379310345","0.00330327586206896","0.0482758620689655","0.00760344827586207","0.00471896551724138","High Risk"
"603","19051","254","0.00361926474779139","1.99059561128527","5.9717868338558","0.00381378213166144","0.0557366771159875","0.00877852664576802","0.00544826018808777","High Risk"
"617","19050","254","0.00361926474779139","1.99059561128527","5.9717868338558","0.00381378213166144","0.0557366771159875","0.00877852664576802","0.00544826018808777","High Risk"
"631","19049","254","0.00361926474779139","1.99059561128527","5.9717868338558","0.00381378213166144","0.0557366771159875","0.00877852664576802","0.00544826018808777","High Risk"
"645","19048","301","0.0042889712168709","2.358934169279","7.07680250783699","0.00451948197492163","0.0660501567398119","0.0104028996865204","0.00645640282131661","High Risk"
"659","19047","325","0.00463094898831576","2.54702194357367","7.641065830721","0.00487983934169279","0.0713166144200627","0.0112323667711599","0.00697119905956113","High Risk"
"673","19046","351","0.00500142490738102","2.75078369905956","8.25235109717868","0.00527022648902821","0.0770219435736677","0.0121309561128527","0.00752889498432602","High Risk"
"687","19045","315","0.00448845825021374","2.46865203761755","7.40595611285266","0.00472969043887147","0.0691222570532915","0.0108867554858934","0.00675670062695925","High Risk"
"701","19044","438","0.00624109432886862","3.43260188087774","10.2978056426332","0.00657652194357367","0.0961128526645768","0.0151377742946708","0.00939503134796238","High Risk"
"715","19043","438","0.00624109432886862","3.43260188087774","10.2978056426332","0.00657652194357367","0.0961128526645768","0.0151377742946708","0.00939503134796238","High Risk"
"729","19042","438","0.00624109432886862","3.43260188087774","10.2978056426332","0.00657652194357367","0.0961128526645768","0.0151377742946708","0.00939503134796238","High Risk"
"743","19041","511","0.00728127671701339","4.00470219435737","12.0141065830721","0.00767260893416928","0.112131661442006","0.017660736677116","0.0109608699059561","High Risk"
"757","19040","560","0.00797948133371331","4.38871473354232","13.166144200627","0.00840833855799373","0.122884012539185","0.0193542319749216","0.0120119122257053","High Risk"
"771","19039","632","0.00900541464804788","4.95297805642633","14.858934169279","0.00948941065830721","0.138683385579937","0.0218426332288401","0.0135563009404389","High Risk"
"785","19038","666","0.00948988315759476","5.21943573667712","15.6583072100313","0.00999991692789969","0.146144200626959","0.0230177115987461","0.0142855956112853","High Risk"
"799","19037","806","0.0114847534910231","6.3166144200627","18.9498432601881","0.0121020015673981","0.176865203761756","0.0278562695924765","0.0172885736677116","High Risk"
"813","19036","806","0.0114847534910231","6.3166144200627","18.9498432601881","0.0121020015673981","0.176865203761756","0.0278562695924765","0.0172885736677116","High Risk"
"827","19035","806","0.0114847534910231","6.3166144200627","18.9498432601881","0.0121020015673981","0.176865203761756","0.0278562695924765","0.0172885736677116","High Risk"
"841","19034","845","0.012040467369621","6.62225705329154","19.8667711598746","0.0126875822884012","0.185423197492163","0.0292041536050157","0.0181251175548589","High Risk"
"855","19033","911","0.0129809062410943","7.13949843260188","21.4184952978056","0.0136785650470219","0.199905956112853","0.0314851880877743","0.0195408072100313","High Risk"
"869","19032","997","0.0142063265887717","7.81347962382445","23.4404388714734","0.0149698456112853","0.218777429467085","0.0344574451410658","0.0213854937304075","High Risk"
"883","19031","1029","0.0146622969506982","8.06426332288401","24.192789968652","0.0154503221003135","0.225799373040752","0.0355634012539185","0.0220718887147335","High Risk"
"897","19030","1246","0.0177543459675121","9.76489028213166","29.294670846395","0.018708553291536","0.273416927899687","0.0430631661442006","0.0267265047021944","High Risk"
"911","19029","1246","0.0177543459675121","9.76489028213166","29.294670846395","0.018708553291536","0.273416927899687","0.0430631661442006","0.0267265047021944","High Risk"
"925","19028","1246","0.0177543459675121","9.76489028213166","29.294670846395","0.018708553291536","0.273416927899687","0.0430631661442006","0.0267265047021944","High Risk"
"939","19027","1348","0.0192077514961527","10.564263322884","31.692789968652","0.0202400721003135","0.295799373040752","0.0465884012539185","0.0289143887147335","High Risk"
"953","19026","1458","0.020775149615275","11.4263322884013","34.2789968652038","0.021891710031348","0.319937304075235","0.0503901253918495","0.0312738714733542","High Risk"
"967","19025","1440","0.0205186662866914","11.2852664576803","33.8557993730408","0.0216214420062696","0.315987460815047","0.0497680250783699","0.0308877742946708","High Risk"
"981","19024","1963","0.0279709318894272","15.384012539185","46.1520376175549","0.0294742296238244","0.430752351097179","0.0678434952978056","0.0421060423197492","High Risk"
"995","19023","1768","0.0251923624964377","13.8557993730408","41.5673981191223","0.0265463260188088","0.387962382445141","0.0611040752351097","0.0379233228840125","High Risk"
"1009","19022","1768","0.0251923624964377","13.8557993730408","41.5673981191223","0.0265463260188088","0.387962382445141","0.0611040752351097","0.0379233228840125","High Risk"
"1023","19021","1768","0.0251923624964377","13.8557993730408","41.5673981191223","0.0265463260188088","0.387962382445141","0.0611040752351097","0.0379233228840125","High Risk"
"1037","19020","1832","0.0261043032202907","14.3573667711599","43.0721003134796","0.0275072789968652","0.402006269592477","0.063315987460815","0.0392961128526646","High Risk"
"1051","19019","1836","0.0261612995155315","14.3887147335423","43.166144200627","0.0275673385579937","0.402884012539185","0.0634542319749216","0.0393819122257053","High Risk"
"1065","19018","1835","0.0261470504417213","14.3808777429467","43.1426332288401","0.0275523236677116","0.402664576802508","0.063419670846395","0.0393604623824451","High Risk"
"1079","19017","1936","0.0275862068965517","15.1724137931034","45.5172413793103","0.0290688275862069","0.424827586206897","0.0669103448275862","0.0415268965517241","High Risk"
"1093","19016","2050","0.0292106013109148","16.0658307210031","48.1974921630094","0.0307805250783699","0.449843260188088","0.0708503134796238","0.0439721786833856","High Risk"
"1107","19015","2050","0.0292106013109148","16.0658307210031","48.1974921630094","0.0307805250783699","0.449843260188088","0.0708503134796238","0.0439721786833856","High Risk"
"1121","19014","2050","0.0292106013109148","16.0658307210031","48.1974921630094","0.0307805250783699","0.449843260188088","0.0708503134796238","0.0439721786833856","High Risk"
"1135","19013","2063","0.0293958392704474","16.1677115987461","48.5031347962382","0.0309757186520376","0.45269592476489","0.0712996081504702","0.044251026645768","High Risk"
"1149","19012","2002","0.0285266457680251","15.6896551724138","47.0689655172414","0.0300598103448276","0.439310344827586","0.0691913793103448","0.0429425862068965","High Risk"
"1163","19011","2117","0.0301652892561983","16.5909090909091","49.7727272727273","0.0317865227272727","0.464545454545455","0.0731659090909091","0.0454093181818182","High Risk"
"1177","19010","1631","0.02324023938444","12.782131661442","38.346394984326","0.0244892860501567","0.357899686520376","0.0563692006269592","0.0349846943573668","High Risk"
"1191","19009","1795","0.0255770874893132","14.0673981191223","42.2021943573668","0.0269517280564263","0.393887147335423","0.0620372257053291","0.0385024686520376","High Risk"
"1205","19008","1795","0.0255770874893132","14.0673981191223","42.2021943573668","0.0269517280564263","0.393887147335423","0.0620372257053291","0.0385024686520376","High Risk"
"1219","19007","1795","0.0255770874893132","14.0673981191223","42.2021943573668","0.0269517280564263","0.393887147335423","0.0620372257053291","0.0385024686520376","High Risk"
"1233","19006","1771","0.0252351097178683","13.8793103448276","41.6379310344828","0.0265913706896552","0.388620689655172","0.0612077586206896","0.0379876724137931","High Risk"
"1247","19005","1757","0.0250356226845255","13.769592476489","41.3087774294671","0.0263811622257053","0.385548589341693","0.0607239028213166","0.0376873746081505","High Risk"
"1261","19004","1708","0.0243374180678256","13.3855799373041","40.1567398119122","0.0256454326018809","0.374796238244514","0.059030407523511","0.0366363322884013","High Risk"
"1275","19003","1662","0.0236819606725563","13.025078369906","39.0752351097179","0.0249547476489028","0.364702194357367","0.0574405956112853","0.0356496394984326","High Risk"
"1289","19002","1300","0.018523795953263","10.1880877742947","30.564263322884","0.0195193573667712","0.285266457680251","0.0449294670846395","0.0278847962382445","High Risk"
"1303","19001","1300","0.018523795953263","10.1880877742947","30.564263322884","0.0195193573667712","0.285266457680251","0.0449294670846395","0.0278847962382445","High Risk"
"1317","19000","1300","0.018523795953263","10.1880877742947","30.564263322884","0.0195193573667712","0.285266457680251","0.0449294670846395","0.0278847962382445","High Risk"
"1331","18999","1162","0.0165574237674551","9.10658307210031","27.3197492163009","0.017447302507837","0.254984326018809","0.0401600313479624","0.0249247178683386","High Risk"
"1345","18998","1093","0.0155742376745512","8.56583072100313","25.6974921630094","0.0164112750783699","0.239843260188088","0.0377753134796238","0.0234446786833856","High Risk"
"1359","18997","972","0.0138500997435167","7.61755485893417","22.8526645768025","0.014594473354232","0.213291536050157","0.0335934169278997","0.0208492476489028","High Risk"
"1373","18996","915","0.0130379025363351","7.17084639498433","21.512539184953","0.0137386246081505","0.200783699059561","0.0316234326018809","0.0196266065830721","High Risk"
"1387","18995","890","0.0126816756910801","6.97492163009404","20.9247648902821","0.0133632523510972","0.195297805642633","0.0307594043887147","0.0190903605015674","High Risk"
"1401","18994","890","0.0126816756910801","6.97492163009404","20.9247648902821","0.0133632523510972","0.195297805642633","0.0307594043887147","0.0190903605015674","High Risk"
"1415","18993","890","0.0126816756910801","6.97492163009404","20.9247648902821","0.0133632523510972","0.195297805642633","0.0307594043887147","0.0190903605015674","High Risk"
"1429","18992","819","0.0116699914505557","6.41849529780564","19.2554858934169","0.0122971951410658","0.179717868338558","0.0283055642633229","0.017567421630094","High Risk"
"1443","18991","759","0.0108150470219436","5.94827586206897","17.8448275862069","0.0113963017241379","0.166551724137931","0.0262318965517241","0.0162804310344828","High Risk"
"1457","18990","720","0.0102593331433457","5.64263322884013","16.9278996865204","0.0108107210031348","0.157993730407524","0.024884012539185","0.0154438871473354","High Risk"
"1471","18989","639","0.00910515816471929","5.00783699059561","15.0235109717868","0.00959451489028213","0.140219435736677","0.0220845611285266","0.0137064498432602","High Risk"
"1485","18988","627","0.00893416927899687","4.91379310344828","14.7413793103448","0.00941433620689655","0.137586206896552","0.0216698275862069","0.0134490517241379","High Risk"
"1499","18987","627","0.00893416927899687","4.91379310344828","14.7413793103448","0.00941433620689655","0.137586206896552","0.0216698275862069","0.0134490517241379","High Risk"
"1513","18986","627","0.00893416927899687","4.91379310344828","14.7413793103448","0.00941433620689655","0.137586206896552","0.0216698275862069","0.0134490517241379","High Risk"
"1527","18985","614","0.00874893131946423","4.81191222570533","14.435736677116","0.00921914263322884","0.134733542319749","0.0212205329153605","0.0131702037617555","High Risk"
"1541","18984","607","0.00864918780279282","4.75705329153605","14.2711598746082","0.00911403840125392","0.133197492163009","0.020978605015674","0.0130200548589342","High Risk"
"1555","18983","586","0.00834995725277857","4.59247648902821","13.7774294670846","0.00879872570532915","0.12858934169279","0.0202528213166144","0.0125696081504702","High Risk"
"1569","18982","566","0.00806497577657452","4.43573667711599","13.307210031348","0.00849842789968652","0.124200626959248","0.0195615987460815","0.0121406112852665","High Risk"
"1583","18981","568","0.00809347392419493","4.45141065830721","13.3542319749216","0.00852845768025078","0.124639498432602","0.0196307210031348","0.0121835109717868","High Risk"
"1597","18980","568","0.00809347392419493","4.45141065830721","13.3542319749216","0.00852845768025078","0.124639498432602","0.0196307210031348","0.0121835109717868","High Risk"
"1611","18979","568","0.00809347392419493","4.45141065830721","13.3542319749216","0.00852845768025078","0.124639498432602","0.0196307210031348","0.0121835109717868","High Risk"
"1625","18978","554","0.00789398689085209","4.34169278996865","13.025078369906","0.00831824921630094","0.121567398119122","0.0191468652037618","0.0118832131661442","High Risk"
"1639","18977","555","0.0079082359646623","4.34952978056426","13.0485893416928","0.00833326410658307","0.121786833855799","0.0191814263322884","0.0119046630094044","High Risk"
"1653","18976","564","0.00803647762895412","4.42006269592476","13.2601880877743","0.00846839811912226","0.123761755485893","0.0194924764890282","0.0120977115987461","High Risk"
"1667","18975","576","0.00820746651467655","4.5141065830721","13.5423197492163","0.00864857680250784","0.126394984326019","0.019907210031348","0.0123551097178683","High Risk"
"1681","18974","574","0.00817896836705614","4.49843260188088","13.4952978056426","0.00861854702194357","0.125956112852665","0.0198380877742947","0.012312210031348","High Risk"
"1695","18973","574","0.00817896836705614","4.49843260188088","13.4952978056426","0.00861854702194357","0.125956112852665","0.0198380877742947","0.012312210031348","High Risk"
"1709","18972","574","0.00817896836705614","4.49843260188088","13.4952978056426","0.00861854702194357","0.125956112852665","0.0198380877742947","0.012312210031348","High Risk"
"1723","18971","579","0.00825021373610715","4.53761755485893","13.6128526645768","0.00869362147335423","0.12705329153605","0.0200108934169279","0.0124194592476489","High Risk"
"1737","18970","528","0.00752351097178683","4.13793103448276","12.4137931034483","0.00792786206896551","0.115862068965517","0.018248275862069","0.0113255172413793","High Risk"
"1751","18969","508","0.00723852949558279","3.98119122257053","11.9435736677116","0.00762756426332288","0.111473354231975","0.017557053291536","0.0108965203761755","High Risk"
"1765","18968","503","0.00716728412653178","3.94200626959248","11.8260188087774","0.00755248981191222","0.110376175548589","0.0173842476489028","0.0107892711598746","High Risk"
"1779","18967","449","0.00639783414078085","3.51880877742947","10.5564263322884","0.00674168573667711","0.0985266457680251","0.0155179467084639","0.00963097962382445","High Risk"
"1793","18966","449","0.00639783414078085","3.51880877742947","10.5564263322884","0.00674168573667711","0.0985266457680251","0.0155179467084639","0.00963097962382445","High Risk"
"1807","18965","449","0.00639783414078085","3.51880877742947","10.5564263322884","0.00674168573667711","0.0985266457680251","0.0155179467084639","0.00963097962382445","High Risk"
"1821","18964","409","0.00582787118837276","3.20532915360502","9.61598746081505","0.00614109012539185","0.0897492163009405","0.0141355015673981","0.00877298589341693","High Risk"
"1835","18963","389","0.00554288971216871","3.04858934169279","9.14576802507837","0.00584079231974921","0.0853605015673981","0.0134442789968652","0.00834398902821316","High Risk"
"1849","18962","368","0.00524365916215446","2.88401253918495","8.65203761755486","0.00552547962382445","0.0807523510971787","0.0127184952978056","0.00789354231974922","High Risk"
"1863","18961","343","0.0048874323168994","2.68808777429467","8.06426332288401","0.00515010736677116","0.0752664576802508","0.0118544670846395","0.00735729623824451","High Risk"
"1877","18960","311","0.00443146195497293","2.43730407523511","7.31191222570533","0.00466963087774295","0.0682445141065831","0.0107485109717868","0.00667090125391849","High Risk"
"1891","18959","311","0.00443146195497293","2.43730407523511","7.31191222570533","0.00466963087774295","0.0682445141065831","0.0107485109717868","0.00667090125391849","High Risk"
"1905","18958","311","0.00443146195497293","2.43730407523511","7.31191222570533","0.00466963087774295","0.0682445141065831","0.0107485109717868","0.00667090125391849","High Risk"
"1919","18957","291","0.00414648047876888","2.28056426332288","6.84169278996865","0.00436933307210031","0.0638557993730408","0.0100572884012539","0.00624190438871473","High Risk"
"1933","18956","291","0.00414648047876888","2.28056426332288","6.84169278996865","0.00436933307210031","0.0638557993730408","0.0100572884012539","0.00624190438871473","High Risk"
"1947","18955","281","0.00400398974066686","2.20219435736677","6.60658307210031","0.004219184169279","0.0616614420062696","0.00971167711598746","0.00602740595611285","High Risk"
"1961","18954","275","0.00391849529780564","2.1551724137931","6.46551724137931","0.00412909482758621","0.0603448275862069","0.00950431034482759","0.00589870689655172","High Risk"
"1975","18953","206","0.00293530920490168","1.61442006269592","4.84326018808777","0.00309306739811912","0.0452037617554859","0.00711959247648903","0.00441866771159875","High Risk"
"1989","18952","206","0.00293530920490168","1.61442006269592","4.84326018808777","0.00309306739811912","0.0452037617554859","0.00711959247648903","0.00441866771159875","High Risk"
"2003","18951","206","0.00293530920490168","1.61442006269592","4.84326018808777","0.00309306739811912","0.0452037617554859","0.00711959247648903","0.00441866771159875","High Risk"
"2017","18950","204","0.00290681105728128","1.5987460815047","4.79623824451411","0.00306303761755486","0.0447648902821317","0.00705047021943573","0.00437576802507837","High Risk"
"2031","18949","189","0.00269307495012824","1.48119122257053","4.4435736677116","0.00283781426332288","0.0414733542319749","0.00653205329153605","0.00405402037617555","High Risk"
"2045","18948","168","0.00239384440011399","1.3166144200627","3.94984326018809","0.00252250156739812","0.0368652037617555","0.00580626959247649","0.0036035736677116","High Risk"
"2059","18947","165","0.00235109717868339","1.29310344827586","3.87931034482759","0.00247745689655172","0.0362068965517241","0.00570258620689655","0.00353922413793103","High Risk"
"2073","18946","138","0.00196637218580792","1.08150470219436","3.24451410658307","0.00207205485893417","0.030282131661442","0.00476943573667711","0.00296007836990596","High Risk"
"2087","18945","138","0.00196637218580792","1.08150470219436","3.24451410658307","0.00207205485893417","0.030282131661442","0.00476943573667711","0.00296007836990596","High Risk"
"2101","18944","138","0.00196637218580792","1.08150470219436","3.24451410658307","0.00207205485893417","0.030282131661442","0.00476943573667711","0.00296007836990596","High Risk"
"2115","18943","112","0.00159589626674266","0.877742946708464","2.63322884012539","0.00168166771159875","0.024576802507837","0.00387084639498433","0.00240238244514107","Medium Risk"
"2129","18942","112","0.00159589626674266","0.877742946708464","2.63322884012539","0.00168166771159875","0.024576802507837","0.00387084639498433","0.00240238244514107","Medium Risk"
"2143","18941","105","0.00149615275007125","0.822884012539185","2.46865203761755","0.00157656347962382","0.0230407523510972","0.0036289184952978","0.00225223354231975","Medium Risk"
"2157","18940","98","0.00139640923339983","0.768025078369906","2.30407523510972","0.0014714592476489","0.0215047021943574","0.00338699059561128","0.00210208463949843","Medium Risk"
"2171","18939","102","0.00145340552864064","0.799373040752351","2.39811912225705","0.00153151880877743","0.0223824451410658","0.00352523510971787","0.00218788401253918","Medium Risk"
"2185","18938","102","0.00145340552864064","0.799373040752351","2.39811912225705","0.00153151880877743","0.0223824451410658","0.00352523510971787","0.00218788401253918","Medium Risk"
"2199","18937","102","0.00145340552864064","0.799373040752351","2.39811912225705","0.00153151880877743","0.0223824451410658","0.00352523510971787","0.00218788401253918","Medium Risk"
"2213","18936","98","0.00139640923339983","0.768025078369906","2.30407523510972","0.0014714592476489","0.0215047021943574","0.00338699059561128","0.00210208463949843","Medium Risk"
"2227","18935","99","0.00141065830721003","0.775862068965517","2.32758620689655","0.00148647413793103","0.0217241379310345","0.00342155172413793","0.00212353448275862","Medium Risk"
"2241","18934","106","0.00151040182388145","0.830721003134796","2.49216300940439","0.00159157836990596","0.0232601880877743","0.00366347962382445","0.00227368338557994","Medium Risk"
"2255","18933","107","0.00152465089769165","0.838557993730408","2.51567398119122","0.00160659326018809","0.0234796238244514","0.0036980407523511","0.00229513322884012","Medium Risk"
"2269","18932","103","0.00146765460245084","0.807210031347962","2.42163009404389","0.00154653369905956","0.0226018808777429","0.00355979623824451","0.00220933385579937","Medium Risk"
"2283","18931","103","0.00146765460245084","0.807210031347962","2.42163009404389","0.00154653369905956","0.0226018808777429","0.00355979623824451","0.00220933385579937","Medium Risk"
"2297","18930","103","0.00146765460245084","0.807210031347962","2.42163009404389","0.00154653369905956","0.0226018808777429","0.00355979623824451","0.00220933385579937","Medium Risk"
"2311","18929","92","0.00131091479053862","0.721003134796238","2.16300940438871","0.00138136990595611","0.0201880877742947","0.00317962382445141","0.0019733855799373","Medium Risk"
"2325","18928","101","0.00143915645483044","0.79153605015674","2.37460815047022","0.0015165039184953","0.0221630094043887","0.00349067398119122","0.002166434169279","Medium Risk"
"2339","18927","100","0.00142490738102023","0.783699059561128","2.35109717868339","0.00150148902821317","0.0219435736677116","0.00345611285266458","0.00214498432601881","Medium Risk"
"2353","18926","140","0.00199487033342833","1.09717868338558","3.29153605015674","0.00210208463949843","0.0307210031347962","0.00483855799373041","0.00300297805642633","High Risk"
"2367","18925","118","0.00168139070960388","0.924764890282132","2.7742946708464","0.00177175705329154","0.0258934169278997","0.0040782131661442","0.00253108150470219","Medium Risk"
"2381","18924","118","0.00168139070960388","0.924764890282132","2.7742946708464","0.00177175705329154","0.0258934169278997","0.0040782131661442","0.00253108150470219","Medium Risk"
"2395","18923","118","0.00168139070960388","0.924764890282132","2.7742946708464","0.00177175705329154","0.0258934169278997","0.0040782131661442","0.00253108150470219","Medium Risk"
"2409","18922","117","0.00166714163579367","0.91692789968652","2.75078369905956","0.0017567421630094","0.0256739811912226","0.00404365203761755","0.00250963166144201","Medium Risk"
"2423","18921","118","0.00168139070960388","0.924764890282132","2.7742946708464","0.00177175705329154","0.0258934169278997","0.0040782131661442","0.00253108150470219","Medium Risk"
"2437","18920","109","0.00155314904531205","0.85423197492163","2.56269592476489","0.00163662304075235","0.0239184952978056","0.00376716300940439","0.0023380329153605","Medium Risk"
"2451","18919","107","0.00152465089769165","0.838557993730408","2.51567398119122","0.00160659326018809","0.0234796238244514","0.0036980407523511","0.00229513322884012","Medium Risk"
"2465","18918","121","0.00172413793103448","0.948275862068966","2.8448275862069","0.00181680172413793","0.026551724137931","0.00418189655172414","0.00259543103448276","Medium Risk"
"2479","18917","121","0.00172413793103448","0.948275862068966","2.8448275862069","0.00181680172413793","0.026551724137931","0.00418189655172414","0.00259543103448276","Medium Risk"
"2493","18916","121","0.00172413793103448","0.948275862068966","2.8448275862069","0.00181680172413793","0.026551724137931","0.00418189655172414","0.00259543103448276","Medium Risk"
"2507","18915","130","0.0018523795953263","1.01880877742947","3.0564263322884","0.00195193573667712","0.0285266457680251","0.00449294670846395","0.00278847962382445","High Risk"
"2521","18914","126","0.00179538330008549","0.987460815047022","2.96238244514107","0.00189187617554859","0.0276489028213166","0.00435470219435737","0.0027026802507837","Medium Risk"
"2535","18913","122","0.00173838700484469","0.956112852664577","2.86833855799373","0.00183181661442006","0.0267711598746082","0.00421645768025078","0.00261688087774295","Medium Risk"
