"","X.18426.","X.29.","X.0.000413223140495868.","X.0.227272727272727.","X.0.681818181818182.","X.8.03336775229545e.05.","X.0.00130165289147727.","X.7.875e.06.","X.4.025e.06.","X.Medium.Risk."
"2465","18918","121","0.00172413793103448","0.94833502003244","2.84500506009732","0.000335206254605247","0.00543137329202328","3.2859808444124e-05","1.67950132047745e-05","Medium Risk"
"2479","18917","121","0.00172413793103448","0.948328648901818","2.84498594670545","0.000335204002613294","0.00543133680282066","3.2859587684448e-05","1.67949003720512e-05","Medium Risk"
"2493","18916","121","0.00172413793103448","0.948321347600431","2.84496404280129","0.000335201421835574","0.00543129498627639","3.2859334694355e-05","1.67947710660036e-05","Medium Risk"
"2507","18915","130","0.0018523795953263","1.01885799490514","3.05657398471541","0.00036013388225933","0.00583527760232123","3.5303429523463e-05","1.804397508977e-05","High Risk"
"2521","18914","126","0.00179538330008549","0.987507393701227","2.96252218110368","0.000349052442275362","0.00565572415921211","3.42171311917475e-05","1.74887559424487e-05","Medium Risk"
"2535","18913","122","0.00173838700484469","0.956158063526661","2.86847419057998","0.000337971451559823","0.00547617799563467","3.31308769011988e-05","1.69335593050572e-05","Medium Risk"
"2549","18912","86","0.0012254203476774","0.674013499856973","2.02204049957092","0.000238242325831963","0.0038602591323276","2.33545677700441e-05","1.1936779082467e-05","Medium Risk"
"2563","18911","131","0.00186662866913651","1.02669553444851","3.08008660334554","0.000362904203106035","0.00588016532875953","3.5575000268641e-05","1.81827779150832e-05","High Risk"
"2577","18910","131","0.00186662866913651","1.02669633067767","3.08008899203302","0.000362904484547709","0.00588016988898109","3.55750278579814e-05","1.81827920163016e-05","High Risk"
"2591","18909","131","0.00186662866913651","1.02668942566432","3.08006827699295","0.000362902043845196","0.00588013034208642","3.55747885992685e-05","1.8182669728515e-05","High Risk"
"2605","18908","130","0.0018523795953263","1.01883801237961","3.05651403713882","0.000360126819072378","0.00583516315694784","3.53027371289534e-05","1.80436211992428e-05","High Risk"
"2619","18907","136","0.00193787403818752","1.06586224582906","3.19758673748719","0.000376748389337426","0.00610448376647938","3.6932126817977e-05","1.88764203736327e-05","High Risk"
"2633","18906","144","0.00205186662866914","1.12856619656588","3.38569858969765","0.000398912240752216","0.00646360639312736","3.91048187110079e-05","1.99869073411818e-05","High Risk"
"2647","18905","156","0.00222285551439156","1.22261372016351","3.66784116049052","0.000432155047855322","0.00700224220964671","4.23635654036656e-05","2.16524889840957e-05","High Risk"
"2661","18904","178","0.00253633513821602","1.39503371473632","4.18510114420895","0.000493100029722417","0.00798973854137715","4.83379182156134e-05","2.47060470879802e-05","High Risk"
"2675","18903","178","0.00253633513821602","1.39504356689162","4.18513070067486","0.000493103512145832","0.00798979496735748","4.83382595927946e-05","2.47062215696506e-05","High Risk"
"2689","18902","178","0.00253633513821602","1.39504448101458","4.18513344304373","0.000493103835259211","0.00798980020278895","4.83382912671551e-05","2.47062377587681e-05","High Risk"
"2703","18901","176","0.00250783699059561","1.37937036007146","4.13811108021437","0.00048756353223909","0.00790003023746227","4.7795182976476e-05","2.44286490768655e-05","High Risk"
"2717","18900","185","0.00263607865488743","1.44990740970626","4.34972222911878","0.000512496134873734","0.00830401515776129","5.02392917463219e-05","2.56778602258978e-05","High Risk"
"2731","18899","210","0.00299230550014249","1.6458407924725","4.93752237741749","0.000581752351297082","0.00942617907630552","5.7028383459172e-05","2.91478404346879e-05","High Risk"
"2745","18898","211","0.00300655457395269","1.65367589661138","4.96102768983415","0.000584521811305791","0.00947105285451811","5.72998698175845e-05","2.92866001289876e-05","High Risk"
"2759","18897","223","0.00317754345967512","1.74772344373121","5.24317033119362","0.000617764626723245","0.0100096888057555","6.05586173252863e-05","3.09521821884797e-05","High Risk"
"2773","18896","223","0.00317754345967512","1.74771135007719","5.24313405023156","0.000617760352001356","0.0100096195421007","6.05581982801746e-05","3.0951968009867e-05","High Risk"
"2787","18895","223","0.00317754345967512","1.74771194886365","5.24313584659096","0.00061776056365332","0.0100096229715141","6.05582190281256e-05","3.09519786143753e-05","High Risk"
"2801","18894","234","0.00333428327158735","1.83392215879144","5.50176647637432","0.00064823312974883","0.0105033723552345","6.35454028021234e-05","3.24787614321964e-05","High Risk"
"2815","18893","247","0.00351952123111998","1.93579265562024","5.80737796686073","0.000684241108970761","0.0110868124729496","6.70752155172414e-05","3.42828879310345e-05","High Risk"
"2829","18892","252","0.00359076660017099","1.974963975553","5.92489192665901","0.00069808692417872","0.0113111573051049","6.84325017529116e-05","3.49766120070437e-05","High Risk"
"2843","18891","269","0.00383300085494443","2.10819517325534","6.32458551976602","0.000745179913296473","0.0120742087094915","7.30489627532975e-05","3.73361365183521e-05","High Risk"
"2857","18890","218","0.00310629809062411","1.7084995774802","5.12549873244059","0.000603900238063752","0.0097850430265051","5.91995103596888e-05","3.02575275171743e-05","High Risk"
"2871","18889","218","0.00310629809062411","1.70848730754353","5.1254619226306","0.000603895901031557","0.00978497275323154","5.91990852063834e-05","3.02573102165959e-05","High Risk"
"2885","18888","218","0.00310629809062411","1.70848685933578","5.12546057800734","0.000603895742604378","0.0097849701862235","5.91990696759847e-05","3.02573022788366e-05","High Risk"
"2899","18887","210","0.00299230550014249","1.64580075865839","4.93740227597517","0.000581738200617627","0.00942594979173401","5.70269962875132e-05","2.91471314358401e-05","High Risk"
"2913","18886","206","0.00293530920490168","1.61446234852411","4.84338704557232","0.000570661069788865","0.0092464661702054","5.59411203763603e-05","2.85921281923619e-05","High Risk"
"2927","18885","187","0.00266457680250784","1.46555537312134","4.39666611936402","0.000518027192039997","0.00839363531179115","5.07814936786544e-05","2.59549856579789e-05","High Risk"
"2941","18884","184","0.00262182958107723","1.44204417498108","4.32613252494324","0.000509716731597854","0.00825898026800916","4.99668306630944e-05","2.55386023389149e-05","High Risk"
"2955","18883","156","0.00222285551439156","1.22260224187202","3.66780672561606","0.000432150990644507","0.00700217647034096","4.23631676808654e-05","2.16522857035535e-05","High Risk"
"2969","18882","156","0.00222285551439156","1.2226018373325","3.66780551199749","0.000432150847652658","0.00700217415343279","4.2363153663571e-05","2.16522785391585e-05","High Risk"
"2983","18881","156","0.00222285551439156","1.22260938192403","3.66782814577208","0.000432153514425703","0.00700221736336606","4.23634150836675e-05","2.16524121538745e-05","High Risk"
"2997","18880","143","0.00203761755485893","1.1207253386527","3.36217601595809","0.000396140746967371","0.00641869966148017","3.8833132984316e-05","1.98480457475393e-05","High Risk"
"3011","18879","127","0.0018096323738957","0.99532987436857","2.98598962310571","0.000351817440288545","0.00570052563936046","3.44881801468709e-05","1.76272920750674e-05","Medium Risk"
"3025","18878","117","0.00166714163579367","0.916957787878931","2.75087336363679","0.000324115401427962","0.00525166732620294","3.17725873500049e-05","1.62393224233359e-05","Medium Risk"
"3039","18877","84","0.001196922200057","0.658328757843532","1.9749862735306","0.000232698268601434","0.00377042833723457","2.28110914592784e-05","1.1659002301409e-05","Medium Risk"
"3053","18876","105","0.00149615275007125","0.822911282206022","2.46873384661807","0.000290872954128854","0.00471303733961605","2.85138759284387e-05","1.45737588078686e-05","Medium Risk"
"3067","18875","105","0.00149615275007125","0.822912134173427","2.46873640252028","0.000290873255272223","0.00471304221906573","2.85139054491092e-05","1.45737738962114e-05","Medium Risk"
"3081","18874","105","0.00149615275007125","0.822913057076155","2.46873917122847","0.000290873581488972","0.00471304750478135","2.85139374276888e-05","1.45737902408187e-05","Medium Risk"
"3095","18873","104","0.00148190367626104","0.815070756395767","2.4452122691873","0.000288101577731828","0.00466813251001292","2.82422017091133e-05","1.4434903095769e-05","Medium Risk"
"3109","18872","103","0.00146765460245084","0.807228379115467","2.4216851373464","0.000285329546899052","0.0046232170765359","2.79704633363509e-05","1.42960145941349e-05","Medium Risk"
"3123","18871","105","0.00149615275007125","0.82290354873283","2.46871064619849","0.000290870220592152","0.00471299304790599","2.85136079635926e-05","1.45736218480584e-05","Medium Risk"
"3137","18870","106","0.00151040182388145","0.83074122385245","2.49222367155735","0.000293640589360744","0.0047578815508264","2.87851834064874e-05","1.47124270744269e-05","Medium Risk"
"3151","18869","98","0.00139640923339983","0.768044372896896","2.30413311869069","0.000271479247492724","0.00439879958656201","2.66127375208775e-05","1.3602065844004e-05","Medium Risk"
"3165","18868","98","0.00139640923339983","0.768045361793635","2.30413608538091","0.000271479597036256","0.00439880525024333","2.66127717861495e-05","1.36020833573653e-05","Medium Risk"
"3179","18867","98","0.00139640923339983","0.768039229253909","2.30411768776173","0.000271477429378593","0.00439877012751584","2.66125592936479e-05","1.36019747500867e-05","Medium Risk"
"3193","18866","98","0.00139640923339983","0.768040028490659","2.30412008547198","0.000271477711883353","0.00439877470496267","2.66125869872013e-05","1.36019889045696e-05","Medium Risk"
"3207","18865","98","0.00139640923339983","0.768040893232475","2.30412267969743","0.00027147801754207","0.00439877965757489","2.66126169505053e-05","1.36020042191471e-05","Medium Risk"
"3221","18864","98","0.00139640923339983","0.768041942475092","2.30412582742527","0.000271478388415949","0.00439878566687351","2.66126533067619e-05","1.36020228012339e-05","Medium Risk"
"3235","18863","103","0.00146765460245084","0.807228233481846","2.42168470044554","0.000285329495422202","0.00462321624245244","2.7970458290146e-05","1.42960120149635e-05","Medium Risk"
"3249","18862","92","0.00131091479053862","0.721020003720698","2.16306001116209","0.000254857629252591","0.0041294781996864","2.49833431289222e-05","1.27692642658936e-05","Medium Risk"
"3263","18861","92","0.00131091479053862","0.72102091298008","2.16306273894024","0.000254857950646851","0.00412948340726286","2.49833746347598e-05","1.27692803688772e-05","Medium Risk"
"3277","18860","92","0.00131091479053862","0.721021916544283","2.16306574963285","0.000254858305374865","0.00412948915494874","2.49834094082594e-05","1.27692981419992e-05","Medium Risk"
"3291","18859","95","0.00135366201196922","0.744534651137463","2.23360395341239","0.000263169308904227","0.00426415299841565","2.57981256619131e-05","1.31857086716445e-05","Medium Risk"
"3305","18858","99","0.00141065830721003","0.775884821852479","2.32765446555744","0.000274250596724069","0.00444370397599748","2.68844090771884e-05","1.37409201950074e-05","Medium Risk"
"3319","18857","93","0.00132516386434882","0.728875298244358","2.18662589473307","0.000257634225919882","0.00417446761373896","2.5255529084167e-05","1.29083815319076e-05","Medium Risk"
"3333","18856","93","0.00132516386434882","0.728877127987442","2.18663138396233","0.000257634872675842","0.00417447809317662","2.52555924847649e-05","1.29084139366576e-05","Medium Risk"
"3347","18855","83","0.00118267312624679","0.650504877293091","1.95151463187927","0.000229932775774118","0.00372561883957393","2.25399939982056e-05","1.15204413768606e-05","Medium Risk"
"3361","18854","83","0.00118267312624679","0.650507033642508","1.95152110092752","0.000229933537975024","0.00372563118957512","2.25400687157129e-05","1.15204795658088e-05","Medium Risk"
"3375","18853","83","0.00118267312624679","0.65051042983463","1.95153128950389","0.000229934738420876","0.00372565064049363","2.25401863937699e-05","1.15205397123713e-05","Medium Risk"
"3389","18852","77","0.00109717868338558","0.603487879135336","1.81046363740601","0.000213313762954467","0.00345633966853119","2.09108550120394e-05","1.06877703394868e-05","Medium Risk"
"3403","18851","68","0.000968937019093759","0.532952433734141","1.59885730120242","0.000188381727365358","0.00305236393611554","1.8466801828888e-05","9.43858760143164e-06","Medium Risk"
"3417","18850","62","0.000883442576232545","0.48592973545119","1.45778920635357","0.000171760699732822","0.00278305211890124","1.68374653333837e-05","8.60581561484058e-06","Medium Risk"
"3431","18849","57","0.000812197207181533","0.446743079096217","1.34022923728865","0.0001579094635876","0.00255861945087342","1.54796476906839e-05","7.911819930794e-06","Medium Risk"
"3445","18848","49","0.000698204616699914","0.384043813960106","1.15213144188032","0.00013574726838357","0.00219952365993858","1.33071181537177e-05","6.80141594523348e-06","Medium Risk"
"3459","18847","49","0.000698204616699914","0.384045782226868","1.1521373466806","0.000135747964103242","0.00219953493273911","1.3307186354161e-05","6.80145080323783e-06","Medium Risk"
"3473","18846","49","0.000698204616699914","0.384047975592752","1.15214392677826","0.000135748739388291","0.00219954749474372","1.33072623542889e-05","6.80148964774764e-06","Medium Risk"
"3487","18845","41","0.000584212026218296","0.321348580921249","0.964045742763746","0.000113586498397621","0.00184045096192435","1.11347283289213e-05","5.69108336811531e-06","Medium Risk"
"3501","18844","29","0.000413223140495868","0.22729715206878","0.681891456206341","8.03423109111891e-05","0.00130179277894546","7.87584631918323e-06","4.0254325631381e-06","Medium Risk"
"3515","18843","27","0.000384724992875463","0.211613966822843","0.634841900468528","7.47988039484376e-05","0.00121197089988449","7.3324239504115e-06","3.74768335243254e-06","Medium Risk"
"3529","18842","21","0.000299230550014249","0.164600310121393","0.49380093036418","5.81809722272694e-05","0.000942710866273297","5.70340074570628e-06","2.91507149224988e-06","Medium Risk"
"3543","18841","13","0.00018523795953263","0.101895635067262","0.305686905201786","3.60168647893564e-05","0.000583584091262545","3.53068375508063e-06","1.80457169704121e-06","Medium Risk"
"3557","18840","13","0.00018523795953263","0.101896028442291","0.305688085326874","3.60170038349125e-05","0.000583586344228619","3.5306973855254e-06","1.80457866371298e-06","Medium Risk"
"3571","18839","13","0.00018523795953263","0.10189653666748","0.305689610002439","3.60171834763454e-05","0.000583589254972878","3.53071499552817e-06","1.80458766438107e-06","Medium Risk"
"3585","18838","11","0.000156739811912226","0.0862273134373052","0.258681940311916","3.04786116419101e-05","0.000493847340183936","2.98777641060262e-06","1.52708572097467e-06","Low Risk"
"3599","18837","9","0.000128241664291821","0.0705500405422822","0.211650121626847","2.49371945070823e-05","0.000404059322769082","2.44455890479008e-06","1.24944121800382e-06","Low Risk"
"3613","18836","9","0.000128241664291821","0.0705506238504239","0.211651871551272","2.49374006879501e-05","0.000404062663533891","2.44457911641719e-06","1.24945154839101e-06","Low Risk"
"3627","18835","8","0.000113992590481619","0.0627171219332665","0.1881513657998","2.21685070136413e-05","0.000359198061682104","2.17314827498769e-06","1.11072022943815e-06","Low Risk"
"3641","18834","7","9.97435166714164e-05","0.0548776637473498","0.164632991242049","1.9397507987848e-05","0.000314299346654723","1.90151104884567e-06","9.71883424965564e-07","Low Risk"
"3655","18833","7","9.97435166714164e-05","0.0548777852269378","0.164633355680813","1.9397550927017e-05","0.000314300042401454","1.90151525811339e-06","9.71885576369068e-07","Low Risk"
"3669","18832","7","9.97435166714164e-05","0.0548779733204375","0.164633919961312","1.93976174120842e-05","0.000314301119664224","1.90152177555316e-06","9.71888907504948e-07","Low Risk"
"3683","18831","6","8.5494442861214e-05","0.0470384693193335","0.141115407958","1.662660219208e-05","0.000269402142240772","1.6298829619149e-06","8.33051291645395e-07","Low Risk"
"3697","18830","5","7.12453690510117e-05","0.0391989108401084","0.117596732520325","1.38555677157934e-05","0.000224502852806262","1.35824226060975e-06","6.94212710978319e-07","Low Risk"
"3711","18829","4","5.69962952408093e-05","0.0313593368245288","0.0940780104735863","1.10845277478998e-05","0.000179603474390813","1.08660102096992e-06","5.55373855162404e-07","Low Risk"
"3725","18828","5","7.12453690510117e-05","0.0391956407550302","0.11758692226509","1.38544118447687e-05","0.000224484124137194","1.3581289521618e-06","6.94154797771584e-07","Low Risk"
"3739","18827","2","2.84981476204047e-05","0.0156790185112877","0.0470370555338631","5.54203415463377e-06","8.97980150352706e-05","5.43277991416119e-07","2.77675417834905e-07","Low Risk"
"3753","18826","2","2.84981476204047e-05","0.0156790583716177","0.0470371751148531","5.54204824399211e-06","8.97982433262513e-05","5.43279372576553e-07","2.77676123761349e-07","Low Risk"
"3767","18825","2","2.84981476204047e-05","0.0156797828776858","0.0470393486330574","5.5423043338342e-06","8.98023927700924e-05","5.43304476711813e-07","2.77688954763815e-07","Low Risk"
"3781","18824","2","2.84981476204047e-05","0.0156783156101352","0.0470349468304056","5.5417857014419e-06","8.97939893286733e-05","5.43253635891185e-07","2.77662969455494e-07","Low Risk"
"3795","18823","2","2.84981476204047e-05","0.0156782367632913","0.047034710289874","5.54175783159141e-06","8.97935377512951e-05","5.43250903848044e-07","2.77661573077889e-07","Low Risk"
"3809","18822","3","4.2747221430607e-05","0.0235178503625468","0.0705535510876404","8.31281179105491e-06","0.000134693142873251","8.14893515062246e-07","4.16501129920704e-07","Low Risk"
"3823","18821","3","4.2747221430607e-05","0.0235156202909685","0.0705468608729054","8.31202353171039e-06","0.000134680370645131","8.14816243082057e-07","4.16461635353052e-07","Low Risk"
"3837","18820","2","2.84981476204047e-05","0.0156771038092505","0.0470313114277515","5.54135736838733e-06","8.97870490145213e-05","5.4321164699053e-07","2.77641508461827e-07","Low Risk"
"3851","18819","2","2.84981476204047e-05","0.0156771067670122","0.0470313203010367","5.54135841386199e-06","8.97870659544293e-05","5.43211749476974e-07","2.77641560843787e-07","Low Risk"
"3865","18818","2","2.84981476204047e-05","0.0156778457755687","0.0470335373267062","5.54161962987228e-06","8.97912984579767e-05","5.43237356123457e-07","2.77654648685322e-07","Low Risk"
"3879","18817","4","5.69962952408093e-05","0.0313555361834556","0.0940666085503669","1.10831843422127e-05","0.000179581707082867","1.08646932875674e-06","5.55306545808999e-07","Low Risk"
"3893","18816","5","7.12453690510117e-05","0.0391941860018496","0.117582558005549","1.3853897635808e-05","0.000224475792368984","1.35807854496409e-06","6.94129034092756e-07","Low Risk"
"3907","18815","5","7.12453690510117e-05","0.0391938773091528","0.117581631927458","1.3853788522762e-05","0.000224474024401723","1.35806784876215e-06","6.94123567145096e-07","Low Risk"
"3921","18814","4","5.69962952408093e-05","0.0313550530773971","0.0940651592321912","1.10830135795929e-05","0.000179578940202716","1.08645258913181e-06","5.55297990000702e-07","Low Risk"
"3935","18813","4","5.69962952408093e-05","0.0313535126590709","0.0940605379772128","1.1082469090729e-05","0.000179570117806855","1.08639921363681e-06","5.55270709192146e-07","Low Risk"
"3949","18812","5","7.12453690510117e-05","0.0391916492574563","0.117574947772369","1.38530009773814e-05","0.000224461263742017","1.35799064677086e-06","6.9408410834955e-07","Low Risk"
"3963","18811","6","8.5494442861214e-05","0.0470257915232237","0.141077374569671","1.66221209945487e-05","0.000269329533044931","1.6294436762797e-06","8.32826767876291e-07","Low Risk"
"3977","18810","6","8.5494442861214e-05","0.0470292792902939","0.141087837870882","1.66233538092311e-05","0.000269349508438134","1.62956452740868e-06","8.32888536231104e-07","Low Risk"
"3991","18809","6","8.5494442861214e-05","0.0470290302612189","0.141087090783656","1.66232657853769e-05","0.000269348082180706","1.62955589855123e-06","8.32884125926186e-07","Low Risk"
"4005","18808","5","7.12453690510117e-05","0.0391901984454743","0.117570595336423","1.3852488161509e-05","0.000224452954546127","1.35794037613568e-06","6.94058414469349e-07","Low Risk"
"4019","18807","5","7.12453690510117e-05","0.0391900743573053","0.117570223071916","1.38524443002896e-05","0.000224452243859341","1.35793607648063e-06","6.94056216867877e-07","Low Risk"
"4033","18806","5","7.12453690510117e-05","0.0391922058691555","0.117576617607467","1.38531977219063e-05","0.000224464451609019","1.35800993336624e-06","6.94093965942744e-07","Low Risk"
"4047","18805","5","7.12453690510117e-05","0.0391919582136761","0.117575874641028","1.38531101835745e-05","0.000224463033218547","1.35800135210388e-06","6.94089579964204e-07","Low Risk"
"4061","18804","7","9.97435166714164e-05","0.0548651933893337","0.164595580168001","1.93931001130824e-05","0.000314227925513418","1.90107895094041e-06","9.71662574925099e-07","Low Risk"
"4075","18803","5","7.12453690510117e-05","0.0391892102454034","0.11756763073621","1.38521388642274e-05","0.000224447294854816","1.35790613500323e-06","6.94040913446094e-07","Low Risk"
"4089","18802","4","5.69962952408093e-05","0.0313511957978533","0.09405358739356","1.10816501540085e-05","0.000179556848510802","1.08631893439562e-06","5.55229677579983e-07","Low Risk"
"4103","18801","5","7.12453690510117e-05","0.0391887764598321","0.117566329379496","1.38519855348305e-05","0.000224444810446547","1.35789110433318e-06","6.94033231103627e-07","Low Risk"
"4117","18800","5","7.12453690510117e-05","0.0391886911977114","0.117566073593134","1.38519553973838e-05","0.000224444322127128","1.3578881500007e-06","6.94031721111468e-07","Low Risk"
"4131","18799","5","7.12453690510117e-05","0.0391886129853398","0.11756583895602","1.38519277517991e-05","0.000224443874183546","1.35788543994203e-06","6.94030335970369e-07","Low Risk"
"4145","18798","4","5.69962952408093e-05","0.0313507799868657","0.0940523399605972","1.10815031780551e-05","0.000179554467047875","1.0863045265449e-06","5.55222313567392e-07","Low Risk"
"4159","18797","3","4.2747221430607e-05","0.0235135146681191","0.0705405440043572","8.31127926103173e-06","0.000134668311168822","8.14743283250326e-07","4.16424344772389e-07","Low Risk"
"4173","18796","6","8.5494442861214e-05","0.047024850169813","0.141074550509439","1.66217882560709e-05","0.00026932414165722","1.62941105838402e-06","8.32810096507389e-07","Low Risk"
"4187","18795","8","0.000113992590481619","0.062699659110281","0.188098977330843","2.21623344613638e-05","0.000359098047332361","2.17254318817124e-06","1.11041096284308e-06","Low Risk"
"4201","18794","9","0.000128241664291821","0.0705369070365265","0.21161072110958","2.49325522306914e-05","0.000403984103599817","2.44410382881564e-06","1.24920862361688e-06","Low Risk"
"4215","18793","9","0.000128241664291821","0.0705368243006124","0.211610472901837","2.49325229861783e-05","0.000403983629748673","2.44410096201622e-06","1.24920715836385e-06","Low Risk"
"4229","18792","9","0.000128241664291821","0.0705342050698647","0.211602615209594","2.493159717145e-05","0.000403968628699857","2.44401020567081e-06","1.2491607717873e-06","Low Risk"
"4243","18791","11","0.000156739811912226","0.0862084054855175","0.258625216456553","3.04719282825833e-05","0.000493739049187424","2.98712125007318e-06","1.52675086114852e-06","Low Risk"
"4257","18790","10","0.000142490738102023","0.0783712284094288","0.235113685228286","2.77017355565318e-05","0.000448853398698139","2.71556306438671e-06","1.38795445513098e-06","Low Risk"
"4271","18789","12","0.000170988885722428","0.0940454267555267","0.28213628026658","3.32420659361433e-05","0.0005386238073328","3.258674037079e-06","1.66554450784038e-06","Low Risk"
"4285","18788","10","0.000142490738102023","0.078372403642506","0.235117210927518","2.770215096403e-05","0.000448860129578484","2.71560378621283e-06","1.38797526850878e-06","Low Risk"
"4299","18787","12","0.000170988885722428","0.0940468075835551","0.282140422750665","3.3242554014915e-05","0.000538631715711501","3.25872188277019e-06","1.66556896230476e-06","Low Risk"
"4313","18786","11","0.000156739811912226","0.0862095365620307","0.258628609686092","3.04723280821412e-05","0.000493745527171085","2.98716044187436e-06","1.52677089251356e-06","Low Risk"
"4327","18785","15","0.000213736107153035","0.117558410655087","0.352675231965261","4.1553157587378e-05","0.000673289078645333","4.07339892919876e-06","2.08195945270159e-06","Medium Risk"
"4341","18784","17","0.00024223425477344","0.133232807040387","0.399698421121162","4.70935579675462e-05","0.000763060621504517","4.61651676394942e-06","2.35955301268526e-06","Medium Risk"
"4355","18783","18","0.000256483328583642","0.141069968762385","0.423209906287156","4.98637452664152e-05","0.000807946184056737","4.88807441761665e-06","2.49834914678184e-06","Medium Risk"
"4369","18782","17","0.00024223425477344","0.133232728372415","0.399698185117245","4.70935301609211e-05","0.000763060170951584","4.61651403810418e-06","2.35955161947547e-06","Medium Risk"
"4383","18781","19","0.000270732402393844","0.148907117168594","0.446721351505782","5.26339278585764e-05","0.0008528316703458","5.15963160989178e-06","2.6371450450558e-06","Medium Risk"
"4397","18780","19","0.000270732402393844","0.148907106351545","0.446721319054635","5.26339240350937e-05","0.00085283160839361","5.15963123508103e-06","2.63714485348586e-06","Medium Risk"
"4411","18779","21","0.000299230550014249","0.164581519391919","0.493744558175757","5.81743303023006e-05","0.000942603246640943","5.70274964693e-06","2.91473870843089e-06","Medium Risk"
"4425","18778","23","0.000327728697634654","0.180255887929215","0.540767663787644","6.37147208390852e-05","0.00103237463000701","6.24586651674729e-06","3.19233177522639e-06","Medium Risk"
"4439","18777","23","0.000327728697634654","0.180258377468911","0.540775132406732","6.37156008121533e-05","0.0010323888882798","6.24595277929775e-06","3.19237586497441e-06","Medium Risk"
"4453","18776","26","0.000370475919065261","0.203770081808037","0.61131024542411","7.20262401794886e-05","0.00116704683120076","7.06063333464847e-06","3.60876814882033e-06","Medium Risk"
"4467","18775","28","0.000398974066685665","0.219444564957478","0.658333694872434","7.756667122802e-05","0.00125681887098184","7.60375417577661e-06","3.88636324539693e-06","Medium Risk"
"4481","18774","36","0.000512966657167284","0.282139138792799","0.846417416378398","9.97272082064933e-05","0.00161588779355764","9.77612115917049e-06","4.99668414802047e-06","Medium Risk"
"4495","18773","38","0.000541464804787689","0.297813453416591","0.893440360249772","0.00010526757968657","0.00170565886814636","1.03192361608849e-05","5.27427626000782e-06","Medium Risk"
"4509","18772","42","0.000598461100028498","0.329162124034891","0.987486372104674","0.000116348337269955","0.0018852012542652","1.1405467597809e-05","5.82946121665793e-06","Medium Risk"
"4523","18771","40","0.000569962952408094","0.313487565144134","0.940462695432403","0.000110807879449278","0.00179542878069294","1.08623441322443e-05","5.55186477870262e-06","Medium Risk"
"4537","18770","46","0.000655457395269308","0.360510521845328","1.08153156553598","0.00012742899842444","0.00206474207793899","1.24916895819406e-05","6.38464134188076e-06","Medium Risk"
"4551","18769","49","0.000698204616699914","0.384017264155597","1.15205179246679","0.000135737883872461","0.00219937160196743","1.33061982029914e-05","6.80094574819563e-06","Medium Risk"
"4565","18768","53","0.000755200911940724","0.41536554706503","1.24609664119509","0.000146818504413098","0.00237891176757184","1.43924162058033e-05","7.35612383852168e-06","Medium Risk"
"4579","18767","61","0.000869193502422343","0.478062204147448","1.43418661244234","0.000168979777753133","0.00273799262147191","1.65648553737091e-05","8.46648163545131e-06","Medium Risk"
"4593","18766","65","0.000926189797663152","0.509410507759872","1.52823152327962","0.000180060405611619","0.00291753290564799","1.76510740938796e-05","9.02166009242733e-06","Medium Risk"
"4607","18765","66","0.000940438871473354","0.517247600790045","1.55174280237013","0.000182830568630113","0.00296241807478339","1.79226293673751e-05","9.16045500999169e-06","Medium Risk"
"4621","18764","67","0.000954687945283557","0.525084689375078","1.57525406812524","0.000185600730077392","0.00300730321846027","1.81941844868465e-05","9.29924984883264e-06","Medium Risk"
"4635","18763","71","0.00101168424052437","0.556426332288401","1.6692789968652","0.000196679003590682","0.00318680535499608","1.92801724137931e-05","9.85431034482759e-06","Medium Risk"
"4649","18762","79","0.00112567683100598","0.619129816728217","1.85738945018465","0.000218842690184318","0.00354592531103394","2.14528481496327e-05","1.09647890542567e-05","Medium Risk"
"4663","18761","86","0.0012254203476774","0.673989453631133","2.0219683608934","0.000238233826256253","0.00386012141303426","2.33537345683187e-05","1.19363532238074e-05","Medium Risk"
"4677","18760","88","0.00125391849529781","0.689672326094909","2.06901697828473","0.000243777222660463","0.0039499415007065","2.38971460991886e-05","1.22140968951408e-05","Medium Risk"
"4691","18759","91","0.00129666571672841","0.713193043949578","2.13957913184874","0.000252091048018743","0.00408465106648916","2.47121389728529e-05","1.2630648808347e-05","Medium Risk"
"4705","18758","91","0.00129666571672841","0.713193338333866","2.1395800150016","0.000252091152074222","0.00408465275250827","2.47121491732685e-05","1.26306540218928e-05","Medium Risk"
"4719","18757","94","0.00133941293815902","0.736705658669763","2.21011697600929","0.000260402009176815","0.00421931422341073","2.55268510729073e-05","1.30470572150415e-05","Medium Risk"
"4733","18756","95","0.00135366201196922","0.744543767711857","2.23363130313557","0.000263172531323195","0.00426420521152349","2.57984415512158e-05","1.3185870126177e-05","Medium Risk"
"4747","18755","96","0.00136791108577942","0.752401732591935","2.25720519777581","0.000265950071876512","0.00430920991943553","2.60707200343106e-05","1.33250346842032e-05","Medium Risk"
"4761","18754","102","0.00145340552864064","0.799427644227907","2.39828293268372","0.000282572235327096","0.00457854014039893","2.7700167872497e-05","1.41578635792762e-05","Medium Risk"
"4775","18753","97","0.00138216015958963","0.760251449101867","2.2807543473056","0.000268724696893436","0.00435416738668222","2.63427127113797e-05","1.34640531635941e-05","Medium Risk"
"4789","18752","98","0.00139640923339983","0.768101655522124","2.30430496656637","0.000271499495078072","0.00439912765977895","2.66147223638416e-05","1.36030803192968e-05","Medium Risk"
