"","X.18449.","X.39698.","X.0.00212164852164955.","X.0.018670506990516.","X.1.33768517174254.","X.7.03433259280389e.05.","X.0.000513269209929735.","X.3.89346646087385e.05.","X.3.52444822135093e.06.","X.Low.Risk."
"3294","19005","172614","0.0092253070158702","0.0850394036064816","6.09281522328258","0.000320395931811354","0.00233781051174274","0.000177337479888863","1.60529639038647e-05","Low Risk"
"3331","19004","124717","0.00666546522934573","0.061146561888472","4.38096561506314","0.000230376846996425","0.00168097457269682","0.000127512385192028","1.15426909081269e-05","Low Risk"
"3368","19003","125213","0.00669197381080419","0.0612553496741598","4.38875992980002","0.000230786717744418","0.00168396524782087","0.000127739246516759","1.15632268752523e-05","Low Risk"
"3405","19002","106378","0.00568534249675136","0.0518667224373833","3.71609327730721","0.000195413962946227","0.0014258633501813","0.000108160610929304","9.7909273558878e-06","Low Risk"
"3442","19001","83917","0.00448492062550418","0.0407924809710092","2.92265748012238","0.000153690458744083","0.00112142238503213","8.50668686164419e-05","7.70043293820546e-06","Low Risk"
"3479","19000","63985","0.00341966045286277","0.0310577310870962","2.22519219024313","0.000117013646257959","0.000853805261173759","6.47664438892166e-05","5.86279553869182e-06","Low Risk"
"3516","18999","46830","0.00250281626955636","0.0225359165469868","1.61463003719421","8.49067100083049e-05","0.00061953283255725","4.69954218625746e-05","4.25412502354042e-06","Low Risk"
"3553","18998","31851","0.00170226779845483","0.0153030599412456","1.09641780890524","5.76560740257435e-05","0.000420695029306936","3.19123367459959e-05","2.88877224483228e-06","Low Risk"
"3590","18997","21311","0.00113896044246243","0.0102155990454707","0.731916673207368","3.84884681262664e-05","0.000280836104434183","2.13031666903737e-05","1.92840772369666e-06","Low Risk"
"3627","18996","15932","0.000851481289911849","0.00762944951886685","0.54662690708563","2.8744846319909e-05","0.000209740502962065","1.59101227576343e-05","1.44021797588657e-06","Low Risk"
"3664","18995","11924","0.000637274849416827","0.00570376533517071","0.40865747865512","2.14896051935156e-05","0.000156801694174389","1.18943845737359e-05","1.07670485867132e-06","Low Risk"
"3701","18994","8923","0.000476887242648973","0.00426013346954366","0.305225636065873","1.60505527406021e-05","0.000117114941828768","8.8838973633333e-06","8.04189186564545e-07","Low Risk"
"3738","18993","6276","0.000335419067002684","0.00299135914166525","0.214321805465424","1.12702965793518e-05","8.223518215325e-05","6.23805046987663e-06","5.64681527481786e-07","Low Risk"
"3775","18992","4480","0.000239432348657111","0.00212044562677011","0.151923494839088","7.98902771694108e-06","5.82929779091755e-05","4.42188524078648e-06","4.00278408162002e-07","Low Risk"
"3812","18991","3252","0.000173802231659135","0.00153819260305645","0.110206832489224","5.79532112715851e-06","4.22863129796951e-05","3.20768006643135e-06","2.90365986670383e-07","Low Risk"
"3849","18990","2386","0.000127519103548184","0.00112961676348132","0.0809336133736667","4.25596370830777e-06","3.10541917265534e-05","2.35565375085394e-06","2.13238761801288e-07","Low Risk"
"3886","18989","1935","0.000103415534520426","0.000915929552926496","0.0656235731537957","3.45087206798184e-06","2.51797360521962e-05","1.91003972021438e-06","1.72900836883237e-07","Low Risk"
"3923","18988","1634","8.73286735950265e-05","0.000773290406684951","0.0554039111524228","2.9134623469034e-06","2.12584562533327e-05","1.61258623800242e-06","1.4597471829838e-07","Low Risk"
"3960","18987","1400","7.4822608955347e-05","0.000663135642738189","0.0475116565712687","2.4984413479145e-06","1.82302016542653e-05","1.38287427616335e-06","1.2518070547041e-07","Low Risk"
"3997","18986","1203","6.42939989809161e-05","0.000569807850433938","0.040825003448225","2.14681793910525e-06","1.56645358025119e-05","1.18825255036404e-06","1.07563135055401e-07","Low Risk"
"4034","18985","1064","5.68651828060638e-05","0.000504133092348601","0.0361196063161031","1.89938058158792e-06","1.3859076999925e-05","1.0512972614365e-06","9.51656525210975e-08","Low Risk"
"4071","18984","1001","5.34981654030731e-05","0.00047380170077491","0.0339464541479764","1.78510350467711e-06","1.30252394722668e-05","9.88045494431e-07","8.94399687387933e-08","Low Risk"
"4108","18983","941","5.02914821621297e-05","0.000445136671666355","0.031892691794038","1.67710464388859e-06","1.22372117636119e-05","9.2826868735727e-07","8.40288456820955e-08","Low Risk"
"4145","18982","890","4.75658014073278e-05","0.00042054638550324","0.030130872407665","1.58445785528695e-06","1.15612024427456e-05","8.76989172297498e-07","7.93869154777296e-08","Low Risk"
"4182","18981","839","4.48401206525258e-05","0.00039618245377395","0.0283852706296146","1.49266388357571e-06","1.08914158110368e-05","8.26181686945561e-07","7.47877144012924e-08","Low Risk"
"4219","18980","760","4.0617987718617e-05","0.000358762838267645","0.0257042687253578","1.35168109124988e-06","9.86271656379341e-06","7.48148445520265e-07","6.77239802787093e-08","Low Risk"
"4256","18979","691","3.6930301991532e-05","0.00032621833408351","0.0233725537541981","1.22906585288737e-06","8.96803855860422e-06","6.8028154956969e-07","6.15805252592615e-08","Low Risk"
"4293","18978","745","3.98163169083811e-05","0.000351660363974158","0.0251953979941042","1.32492168592811e-06","9.66746308883337e-06","7.33337254016395e-07","6.63832398851258e-08","Low Risk"
"4330","18977","877","4.68710200384567e-05","0.000414044091868046","0.0296650027993755","1.55995970102191e-06","1.13824484796871e-05","8.63429571478623e-07","7.81594717211727e-08","Low Risk"
"4367","18976","859","4.59090150661736e-05","0.0004044102141817","0.0289747646963652","1.5236629363767e-06","1.11176044242395e-05","8.43339501252406e-07","7.63408760561702e-08","Low Risk"
"4404","18975","848","4.53211231386673e-05","0.000399228839804784","0.0286035349447135","1.50414150041699e-06","1.09751637323965e-05","8.32534488100832e-07","7.53627834036166e-08","Low Risk"
"4441","18974","852","4.55349020213969e-05","0.000401116544825625","0.0287387832813705","1.51125365059076e-06","1.10270584594716e-05","8.3647102618757e-07","7.57191271604581e-08","Low Risk"
"4478","18973","828","4.42522287250195e-05","0.00038961172901736","0.0279144981391365","1.46790790703094e-06","1.07107806142425e-05","8.12479382837706e-07","7.35473528410459e-08","Low Risk"
"4515","18972","803","4.29161107079598e-05","0.00037784395550078","0.0270713728750199","1.42357143944896e-06","1.03872738225654e-05","7.87939378900329e-07","7.13259397610025e-08","Low Risk"
"4552","18971","785","4.19541057356767e-05","0.000369642774716","0.0264837831576051","1.39267252849643e-06","1.01618159073608e-05","7.70836992585254e-07","6.97777955652088e-08","Low Risk"
"4589","18970","760","4.0617987718617e-05","0.000357868422239021","0.0256401865309393","1.34831127390916e-06","9.83812825408155e-06","7.46283269169519e-07","6.75551405689557e-08","Low Risk"
"4626","18969","730","3.90146460981452e-05","0.000343824548155012","0.0246339855678089","1.29539933035639e-06","9.45204938867562e-06","7.16996783936647e-07","6.49040659590694e-08","Low Risk"
"4663","18968","706","3.77319728017679e-05","0.000332518888978648","0.023823969393919","1.25280393277676e-06","9.1412465403044e-06","6.93420453179407e-07","6.27698866143105e-08","Low Risk"
"4700","18967","692","3.69837467122144e-05","0.000326016587573867","0.0233580992289709","1.22830574923888e-06","8.96249236365283e-06","6.79860836158426e-07","6.15424413910818e-08","Low Risk"
"4737","18966","607","3.24409454542112e-05","0.000285958282742808","0.0204880432414786","1.07738138525202e-06","7.86125314812398e-06","5.96324986586475e-07","5.39805995362316e-08","Low Risk"
"4774","18965","639","3.41511765160477e-05","0.000301006306389498","0.0215661884737689","1.13407658011146e-06","8.27493699784823e-06","6.27705481717518e-07","5.68212283527582e-08","Low Risk"
"4811","18964","615","3.28685032196703e-05","0.000289776117714676","0.0207615795323055","1.09176552650228e-06","7.96620890217224e-06","6.04286533867283e-07","5.47012956417442e-08","Low Risk"
"4848","18963","445","2.37829007036639e-05","0.000209632463149954","0.0150195298721148","7.8981490368448e-07","5.76298698215626e-06","4.37158436457773e-07","3.95725066417091e-08","Low Risk"
"4885","18962","450","2.40501243070758e-05","0.000211998251003838","0.0151890313930544","7.98728287031108e-07","5.82802464092156e-06","4.42091947726241e-07","4.00190985204379e-08","Low Risk"
"4922","18961","460","2.45845715138997e-05","0.000216707658553241","0.0155264461536612","8.16471532586457e-07","5.95749053562634e-06","4.51912741748463e-07","4.09080975749114e-08","Low Risk"
"4959","18960","442","2.36225665416167e-05","0.000208220732309459","0.0149183836411731","7.84496042087091e-07","5.7241772179917e-06","4.34214474259985e-07","3.93060129545083e-08","Low Risk"
"4996","18959","446","2.38363454243463e-05","0.000210098240028817","0.0150529013721218","7.91569772730953e-07","5.77579161197906e-06","4.38129747336977e-07","3.96604317576735e-08","Low Risk"
"5033","18958","475","2.53862423241356e-05","0.000223758921524025","0.0160316477490328","8.43037993240692e-07","6.15133616477072e-06","4.66617139383349e-07","4.22391707615303e-08","Low Risk"
"5070","18957","514","2.74705864307488e-05","0.000241905834405706","0.0173318189916796","9.1140861692393e-07","6.65021129666594e-06","5.04459923571826e-07","4.56647796569578e-08","Low Risk"
"5107","18956","524","2.80050336375727e-05","0.000246611490241312","0.0176689649533701","9.29137727457317e-07","6.77957405334789e-06","5.14272893932791e-07","4.65530704970789e-08","Low Risk"
"5144","18955","543","2.90204833305382e-05","0.000255491481642059","0.0183051893916289","9.62594137058737e-07","7.02369308947043e-06","5.32790842432752e-07","4.82293543769901e-08","Low Risk"
"5181","18954","549","2.93411516546325e-05","0.000258313284855455","0.0185073630293416","9.73225611782242e-07","7.10126702501768e-06","5.38675308332016e-07","4.87620286809877e-08","Low Risk"
"5218","18953","548","2.92877069339501e-05","0.000257786564396208","0.0184696251067284","9.71241130645411e-07","7.08678700076828e-06","5.37576908356437e-07","4.86625991911145e-08","Low Risk"
"5255","18952","566","3.02497119062332e-05","0.00026625258953459","0.0190761901184303","1.0031378737776e-06","7.31952572801494e-06","5.55231589587031e-07","5.02607382912492e-08","Low Risk"
"5292","18951","570","3.04634907889627e-05","0.000268242314580958","0.0192187478803378","1.01063439636881e-06","7.37422507833496e-06","5.59380875805113e-07","5.06363404591074e-08","Low Risk"
"5329","18950","572","3.05703802303275e-05","0.000269127039920408","0.0192821357662864","1.01396770290095e-06","7.39854698219194e-06","5.61225843613531e-07","5.08033508488409e-08","Low Risk"
"5366","18949","565","3.01962671855508e-05","0.000265832015933412","0.0190460572960968","1.00155331338406e-06","7.30796377738857e-06","5.54354543660192e-07","5.01813462382444e-08","Low Risk"
"5403","18948","562","3.00359330235036e-05","0.000264417403643052","0.0189447046180228","9.96223595586192e-07","7.26907479954779e-06","5.51404572612171e-07","4.99143086171881e-08","Low Risk"
"5440","18947","552","2.95014858166797e-05","0.000259710710792343","0.0186074843573398","9.78490577976719e-07","7.13968353437794e-06","5.41589439704733e-07","4.90258220188031e-08","Low Risk"
"5477","18946","554","2.96083752580445e-05","0.00026069738997425","0.0186781769267298","9.82208007573813e-07","7.16680824204703e-06","5.43647017629398e-07","4.92120783261162e-08","Low Risk"
"5514","18945","563","3.0089377744186e-05","0.00026493300387822","0.0189816458103242","9.98166179973935e-07","7.28324911872825e-06","5.52479782955295e-07","5.00116389324651e-08","Low Risk"
"5551","18944","544","2.90739280512206e-05","0.000255993980845613","0.0183411919347692","9.64487361772567e-07","7.03750724938207e-06","5.33838732453391e-07","4.83242115988693e-08","Low Risk"
"5588","18943","519","2.77378100341608e-05","0.000244231971157604","0.0174984796314799","9.2017261009107e-07","6.71415891059208e-06","5.09310748153853e-07","4.61038865618752e-08","Low Risk"
"5625","18942","521","2.78446994755256e-05","0.000245174829608289","0.0175660325784482","9.23724939941256e-07","6.74007894652385e-06","5.11276944228314e-07","4.6281870790755e-08","Low Risk"
"5662","18941","505","2.69895839446073e-05","0.000237649265337572","0.0170268487341596","8.95371493483893e-07","6.53319434347219e-06","4.9558345925645e-07","4.48612633256196e-08","Low Risk"
"5699","18940","513","2.74171417100665e-05","0.000241416483374771","0.0172967584752034","9.0956492949328e-07","6.63675859197217e-06","5.03439452179271e-07","4.55724044273258e-08","Low Risk"
"5736","18939","515","2.75240311514312e-05","0.000242358447114472","0.0173642473188447","9.13113888414846e-07","6.66265403148563e-06","5.05403782462293e-07","4.57502197608167e-08","Low Risk"
"5773","18938","505","2.69895839446073e-05","0.000237658914582396","0.0170275400732715","8.95407848146034e-07","6.53345960998424e-06","4.95603581372639e-07","4.48630848221529e-08","Low Risk"
"5810","18937","509","2.72033628273369e-05","0.000239441498689949","0.0171552568154722","9.02123942943858e-07","6.58246446759103e-06","4.99320904871134e-07","4.51995848106355e-08","Low Risk"
"5847","18936","515","2.75240311514312e-05","0.000242264117356706","0.0173574888779367","9.12758489983586e-07","6.66006082069247e-06","5.05207071281225e-07","4.57324130484898e-08","Low Risk"
"5884","18935","497","2.65620261791482e-05","0.000233796206633051","0.0167507887697717","8.80854642687627e-07","6.42727025699254e-06","4.87548457932975e-07","4.41339180047449e-08","Low Risk"
