"","X.18426.","X.29.","X.0.000413223140495868.","X.0.227272727272727.","X.0.681818181818182.","X.0.000486659090909091.","X.0.00397727272727273.","X.0.000859090909090909.","X.0.000695227272727273.","X.Medium.Risk."
"379","19067","86","0.0012254203476774","0.673981191222571","2.02194357366771","0.00144319592476489","0.011794670846395","0.00254764890282132","0.00206170846394984","Medium Risk"
"393","19066","86","0.0012254203476774","0.673981191222571","2.02194357366771","0.00144319592476489","0.011794670846395","0.00254764890282132","0.00206170846394984","Medium Risk"
"407","19065","93","0.00132516386434882","0.72884012539185","2.18652037617555","0.00156066536050157","0.0127547021943574","0.00275501567398119","0.00222952194357367","Medium Risk"
"421","19064","93","0.00132516386434882","0.72884012539185","2.18652037617555","0.00156066536050157","0.0127547021943574","0.00275501567398119","0.00222952194357367","Medium Risk"
"435","19063","93","0.00132516386434882","0.72884012539185","2.18652037617555","0.00156066536050157","0.0127547021943574","0.00275501567398119","0.00222952194357367","Medium Risk"
"449","19062","106","0.00151040182388145","0.830721003134796","2.49216300940439","0.00177882288401254","0.0145376175548589","0.00314012539184953","0.00254117554858934","Medium Risk"
"463","19061","121","0.00172413793103448","0.948275862068966","2.8448275862069","0.00203054310344828","0.0165948275862069","0.00358448275862069","0.00290077586206896","Medium Risk"
"477","19060","128","0.0018238814477059","1.00313479623824","3.00940438871473","0.00214801253918495","0.0175548589341693","0.00379184952978056","0.00306858934169279","High Risk"
"491","19059","178","0.00253633513821602","1.39498432601881","4.18495297805643","0.00298707993730407","0.0244122257053292","0.0052730407523511","0.00426725705329154","High Risk"
"505","19058","164","0.00233684810487318","1.28526645768025","3.85579937304075","0.00275214106583072","0.0224921630094044","0.00485830721003135","0.00393163009404389","High Risk"
"519","19057","164","0.00233684810487318","1.28526645768025","3.85579937304075","0.00275214106583072","0.0224921630094044","0.00485830721003135","0.00393163009404389","High Risk"
"533","19056","164","0.00233684810487318","1.28526645768025","3.85579937304075","0.00275214106583072","0.0224921630094044","0.00485830721003135","0.00393163009404389","High Risk"
"547","19055","168","0.00239384440011399","1.3166144200627","3.94984326018809","0.00281926645768025","0.0230407523510972","0.00497680250783699","0.00402752351097179","High Risk"
"561","19054","197","0.00280706754060986","1.54388714733542","4.63166144200627","0.00330592554858934","0.0270180250783699","0.0058358934169279","0.00472275078369906","High Risk"
"575","19053","200","0.00284981476204047","1.56739811912226","4.70219435736677","0.00335626959247649","0.0274294670846395","0.00592476489028213","0.00479467084639498","High Risk"
"589","19052","220","0.00313479623824451","1.72413793103448","5.17241379310345","0.00369189655172414","0.0301724137931034","0.00651724137931035","0.00527413793103448","High Risk"
"603","19051","254","0.00361926474779139","1.99059561128527","5.9717868338558","0.00426246238244514","0.0348354231974922","0.00752445141065831","0.00608923197492163","High Risk"
"617","19050","254","0.00361926474779139","1.99059561128527","5.9717868338558","0.00426246238244514","0.0348354231974922","0.00752445141065831","0.00608923197492163","High Risk"
"631","19049","254","0.00361926474779139","1.99059561128527","5.9717868338558","0.00426246238244514","0.0348354231974922","0.00752445141065831","0.00608923197492163","High Risk"
"645","19048","301","0.0042889712168709","2.358934169279","7.07680250783699","0.00505118573667711","0.0412813479623824","0.00891677115987461","0.00721597962382445","High Risk"
"659","19047","325","0.00463094898831576","2.54702194357367","7.641065830721","0.00545393808777429","0.0445728840125392","0.00962774294670846","0.00779134012539185","High Risk"
"673","19046","351","0.00500142490738102","2.75078369905956","8.25235109717868","0.00589025313479624","0.0481387147335423","0.0103979623824451","0.0084146473354232","High Risk"
"687","19045","315","0.00448845825021374","2.46865203761755","7.40595611285266","0.00528612460815047","0.0432014106583072","0.00933150470219436","0.0075516065830721","High Risk"
"701","19044","438","0.00624109432886862","3.43260188087774","10.2978056426332","0.00735023040752351","0.0600705329153605","0.0129752351097179","0.010500329153605","High Risk"
"715","19043","438","0.00624109432886862","3.43260188087774","10.2978056426332","0.00735023040752351","0.0600705329153605","0.0129752351097179","0.010500329153605","High Risk"
"729","19042","438","0.00624109432886862","3.43260188087774","10.2978056426332","0.00735023040752351","0.0600705329153605","0.0129752351097179","0.010500329153605","High Risk"
"743","19041","511","0.00728127671701339","4.00470219435737","12.0141065830721","0.00857526880877743","0.0700822884012539","0.0151377742946708","0.0122503840125392","High Risk"
"757","19040","560","0.00797948133371331","4.38871473354232","13.166144200627","0.00939755485893417","0.0768025078369906","0.01658934169279","0.013425078369906","High Risk"
"771","19039","632","0.00900541464804788","4.95297805642633","14.858934169279","0.0106058119122257","0.0866771159874608","0.0187222570532915","0.0151511598746082","High Risk"
"785","19038","666","0.00948988315759476","5.21943573667712","15.6583072100313","0.0111763777429467","0.0913401253918495","0.0197294670846395","0.0159662539184953","High Risk"
"799","19037","806","0.0114847534910231","6.3166144200627","18.9498432601881","0.0135257664576802","0.110540752351097","0.023876802507837","0.0193225235109718","High Risk"
"813","19036","806","0.0114847534910231","6.3166144200627","18.9498432601881","0.0135257664576802","0.110540752351097","0.023876802507837","0.0193225235109718","High Risk"
"827","19035","806","0.0114847534910231","6.3166144200627","18.9498432601881","0.0135257664576802","0.110540752351097","0.023876802507837","0.0193225235109718","High Risk"
"841","19034","845","0.012040467369621","6.62225705329154","19.8667711598746","0.0141802390282132","0.115889498432602","0.025032131661442","0.0202574843260188","High Risk"
"855","19033","911","0.0129809062410943","7.13949843260188","21.4184952978056","0.0152878079937304","0.124941222570533","0.0269873040752351","0.0218397257053292","High Risk"
"869","19032","997","0.0142063265887717","7.81347962382445","23.4404388714734","0.0167310039184953","0.136735893416928","0.0295349529780564","0.023901434169279","High Risk"
"883","19031","1029","0.0146622969506982","8.06426332288401","24.192789968652","0.0172680070532915","0.14112460815047","0.0304829153605016","0.0246685815047022","High Risk"
"897","19030","1246","0.0177543459675121","9.76489028213166","29.294670846395","0.0209095595611285","0.170885579937304","0.0369112852664577","0.0298707993730407","High Risk"
"911","19029","1246","0.0177543459675121","9.76489028213166","29.294670846395","0.0209095595611285","0.170885579937304","0.0369112852664577","0.0298707993730407","High Risk"
"925","19028","1246","0.0177543459675121","9.76489028213166","29.294670846395","0.0209095595611285","0.170885579937304","0.0369112852664577","0.0298707993730407","High Risk"
"939","19027","1348","0.0192077514961527","10.564263322884","31.692789968652","0.0226212570532915","0.18487460815047","0.0399329153605016","0.0323160815047022","High Risk"
"953","19026","1458","0.020775149615275","11.4263322884013","34.2789968652038","0.0244672053291536","0.199960815047022","0.0431915360501567","0.0349531504702194","High Risk"
"967","19025","1440","0.0205186662866914","11.2852664576803","33.8557993730408","0.0241651410658307","0.197492163009404","0.0426583072100314","0.0345216300940439","High Risk"
"981","19024","1963","0.0279709318894272","15.384012539185","46.1520376175549","0.0329417860501567","0.269220219435737","0.0581515673981191","0.0470596943573668","High Risk"
"995","19023","1768","0.0251923624964377","13.8557993730408","41.5673981191223","0.0296694231974922","0.242476489028213","0.052374921630094","0.0423848902821317","High Risk"
"1009","19022","1768","0.0251923624964377","13.8557993730408","41.5673981191223","0.0296694231974922","0.242476489028213","0.052374921630094","0.0423848902821317","High Risk"
"1023","19021","1768","0.0251923624964377","13.8557993730408","41.5673981191223","0.0296694231974922","0.242476489028213","0.052374921630094","0.0423848902821317","High Risk"
"1037","19020","1832","0.0261043032202907","14.3573667711599","43.0721003134796","0.0307434294670846","0.251253918495298","0.0542708463949843","0.043919184952978","High Risk"
"1051","19019","1836","0.0261612995155315","14.3887147335423","43.166144200627","0.0308105548589342","0.251802507836991","0.05438934169279","0.0440150783699059","High Risk"
"1065","19018","1835","0.0261470504417213","14.3808777429467","43.1426332288401","0.0307937735109718","0.251665360501567","0.0543597178683386","0.043991105015674","High Risk"
"1079","19017","1936","0.0275862068965517","15.1724137931034","45.5172413793103","0.0324886896551724","0.26551724137931","0.057351724137931","0.0464124137931034","High Risk"
"1093","19016","2050","0.0292106013109148","16.0658307210031","48.1974921630094","0.034401763322884","0.281152037617555","0.0607288401253919","0.0491453761755486","High Risk"
"1107","19015","2050","0.0292106013109148","16.0658307210031","48.1974921630094","0.034401763322884","0.281152037617555","0.0607288401253919","0.0491453761755486","High Risk"
"1121","19014","2050","0.0292106013109148","16.0658307210031","48.1974921630094","0.034401763322884","0.281152037617555","0.0607288401253919","0.0491453761755486","High Risk"
"1135","19013","2063","0.0293958392704474","16.1677115987461","48.5031347962382","0.034619920846395","0.282934952978056","0.0611139498432602","0.0494570297805643","High Risk"
"1149","19012","2002","0.0285266457680251","15.6896551724138","47.0689655172414","0.0335962586206896","0.274568965517241","0.0593068965517241","0.0479946551724138","High Risk"
"1163","19011","2117","0.0301652892561983","16.5909090909091","49.7727272727273","0.0355261136363636","0.290340909090909","0.0627136363636364","0.0507515909090909","High Risk"
"1177","19010","1631","0.02324023938444","12.782131661442","38.346394984326","0.0273703785266458","0.223687304075235","0.0483164576802508","0.0391005407523511","High Risk"
"1191","19009","1795","0.0255770874893132","14.0673981191223","42.2021943573668","0.0301225195924765","0.246179467084639","0.0531747648902821","0.043032170846395","High Risk"
"1205","19008","1795","0.0255770874893132","14.0673981191223","42.2021943573668","0.0301225195924765","0.246179467084639","0.0531747648902821","0.043032170846395","High Risk"
"1219","19007","1795","0.0255770874893132","14.0673981191223","42.2021943573668","0.0301225195924765","0.246179467084639","0.0531747648902821","0.043032170846395","High Risk"
"1233","19006","1771","0.0252351097178683","13.8793103448276","41.6379310344828","0.0297197672413793","0.242887931034483","0.0524637931034483","0.0424568103448276","High Risk"
"1247","19005","1757","0.0250356226845255","13.769592476489","41.3087774294671","0.029484828369906","0.240967868338558","0.0520490595611285","0.0421211833855799","High Risk"
"1261","19004","1708","0.0243374180678256","13.3855799373041","40.1567398119122","0.0286625423197492","0.234247648902821","0.0505974921630094","0.0409464890282132","High Risk"
"1275","19003","1662","0.0236819606725563","13.025078369906","39.0752351097179","0.0278906003134796","0.227938871473354","0.0492347962382445","0.0398437147335423","High Risk"
"1289","19002","1300","0.018523795953263","10.1880877742947","30.564263322884","0.0218157523510972","0.178291536050157","0.0385109717868339","0.0311653605015674","High Risk"
"1303","19001","1300","0.018523795953263","10.1880877742947","30.564263322884","0.0218157523510972","0.178291536050157","0.0385109717868339","0.0311653605015674","High Risk"
"1317","19000","1300","0.018523795953263","10.1880877742947","30.564263322884","0.0218157523510972","0.178291536050157","0.0385109717868339","0.0311653605015674","High Risk"
"1331","18999","1162","0.0165574237674551","9.10658307210031","27.3197492163009","0.0194999263322884","0.159365203761755","0.0344228840125392","0.0278570376175549","High Risk"
"1345","18998","1093","0.0155742376745512","8.56583072100313","25.6974921630094","0.018342013322884","0.149902037617555","0.0323788401253919","0.0262028761755486","High Risk"
"1359","18997","972","0.0138500997435167","7.61755485893417","22.8526645768025","0.0163114702194357","0.133307210031348","0.0287943573667712","0.0233021003134796","High Risk"
"1373","18996","915","0.0130379025363351","7.17084639498433","21.512539184953","0.0153549333855799","0.125489811912226","0.0271057993730407","0.0219356191222571","High Risk"
"1387","18995","890","0.0126816756910801","6.97492163009404","20.9247648902821","0.0149353996865204","0.122061128526646","0.0263652037617555","0.0213362852664577","High Risk"
"1401","18994","890","0.0126816756910801","6.97492163009404","20.9247648902821","0.0149353996865204","0.122061128526646","0.0263652037617555","0.0213362852664577","High Risk"
"1415","18993","890","0.0126816756910801","6.97492163009404","20.9247648902821","0.0149353996865204","0.122061128526646","0.0263652037617555","0.0213362852664577","High Risk"
"1429","18992","819","0.0116699914505557","6.41849529780564","19.2554858934169","0.0137439239811912","0.112323667711599","0.0242619122257053","0.0196341771159875","High Risk"
"1443","18991","759","0.0108150470219436","5.94827586206897","17.8448275862069","0.0127370431034483","0.104094827586207","0.0224844827586207","0.018195775862069","High Risk"
"1457","18990","720","0.0102593331433457","5.64263322884013","16.9278996865204","0.0120825705329154","0.0987460815047022","0.0213291536050157","0.0172608150470219","High Risk"
"1471","18989","639","0.00910515816471929","5.00783699059561","15.0235109717868","0.0107232813479624","0.0876371473354232","0.0189296238244514","0.015318973354232","High Risk"
"1485","18988","627","0.00893416927899687","4.91379310344828","14.7413793103448","0.0105219051724138","0.0859913793103448","0.0185741379310345","0.0150312931034483","High Risk"
"1499","18987","627","0.00893416927899687","4.91379310344828","14.7413793103448","0.0105219051724138","0.0859913793103448","0.0185741379310345","0.0150312931034483","High Risk"
"1513","18986","627","0.00893416927899687","4.91379310344828","14.7413793103448","0.0105219051724138","0.0859913793103448","0.0185741379310345","0.0150312931034483","High Risk"
"1527","18985","614","0.00874893131946423","4.81191222570533","14.435736677116","0.0103037476489028","0.0842084639498433","0.0181890282131661","0.0147196394984326","High Risk"
"1541","18984","607","0.00864918780279282","4.75705329153605","14.2711598746082","0.0101862782131661","0.0832484326018809","0.0179816614420063","0.0145518260188088","High Risk"
"1555","18983","586","0.00834995725277857","4.59247648902821","13.7774294670846","0.00983386990595611","0.0803683385579937","0.0173595611285267","0.0140483855799373","High Risk"
"1569","18982","566","0.00806497577657452","4.43573667711599","13.307210031348","0.00949824294670846","0.0776253918495298","0.0167670846394984","0.0135689184952978","High Risk"
"1583","18981","568","0.00809347392419493","4.45141065830721","13.3542319749216","0.00953180564263323","0.0778996865203762","0.0168263322884013","0.0136168652037618","High Risk"
"1597","18980","568","0.00809347392419493","4.45141065830721","13.3542319749216","0.00953180564263323","0.0778996865203762","0.0168263322884013","0.0136168652037618","High Risk"
"1611","18979","568","0.00809347392419493","4.45141065830721","13.3542319749216","0.00953180564263323","0.0778996865203762","0.0168263322884013","0.0136168652037618","High Risk"
"1625","18978","554","0.00789398689085209","4.34169278996865","13.025078369906","0.00929686677115987","0.0759796238244514","0.0164115987460815","0.0132812382445141","High Risk"
"1639","18977","555","0.0079082359646623","4.34952978056426","13.0485893416928","0.00931364811912225","0.0761167711598746","0.0164412225705329","0.0133052115987461","High Risk"
"1653","18976","564","0.00803647762895412","4.42006269592476","13.2601880877743","0.0094646802507837","0.0773510971786834","0.0167078369905956","0.0135209717868339","High Risk"
"1667","18975","576","0.00820746651467655","4.5141065830721","13.5423197492163","0.00966605642633229","0.0789968652037618","0.0170633228840125","0.0138086520376176","High Risk"
"1681","18974","574","0.00817896836705614","4.49843260188088","13.4952978056426","0.00963249373040752","0.0787225705329154","0.0170040752351097","0.0137607053291536","High Risk"
"1695","18973","574","0.00817896836705614","4.49843260188088","13.4952978056426","0.00963249373040752","0.0787225705329154","0.0170040752351097","0.0137607053291536","High Risk"
"1709","18972","574","0.00817896836705614","4.49843260188088","13.4952978056426","0.00963249373040752","0.0787225705329154","0.0170040752351097","0.0137607053291536","High Risk"
"1723","18971","579","0.00825021373610715","4.53761755485893","13.6128526645768","0.00971640047021943","0.0794083072100314","0.0171521943573668","0.0138805721003135","High Risk"
"1737","18970","528","0.00752351097178683","4.13793103448276","12.4137931034483","0.00886055172413793","0.0724137931034483","0.0156413793103448","0.0126579310344828","High Risk"
"1751","18969","508","0.00723852949558279","3.98119122257053","11.9435736677116","0.00852492476489028","0.0696708463949843","0.0150489028213166","0.0121784639498433","High Risk"
"1765","18968","503","0.00716728412653178","3.94200626959248","11.8260188087774","0.00844101802507837","0.0689851097178684","0.0149007836990596","0.0120585971786834","High Risk"
"1779","18967","449","0.00639783414078085","3.51880877742947","10.5564263322884","0.00753482523510972","0.0615791536050157","0.0133010971786834","0.0107640360501567","High Risk"
"1793","18966","449","0.00639783414078085","3.51880877742947","10.5564263322884","0.00753482523510972","0.0615791536050157","0.0133010971786834","0.0107640360501567","High Risk"
"1807","18965","449","0.00639783414078085","3.51880877742947","10.5564263322884","0.00753482523510972","0.0615791536050157","0.0133010971786834","0.0107640360501567","High Risk"
"1821","18964","409","0.00582787118837276","3.20532915360502","9.61598746081505","0.00686357131661442","0.0560932601880878","0.012116144200627","0.00980510188087774","High Risk"
"1835","18963","389","0.00554288971216871","3.04858934169279","9.14576802507837","0.00652794435736677","0.0533503134796238","0.0115236677115987","0.00932563479623824","High Risk"
"1849","18962","368","0.00524365916215446","2.88401253918495","8.65203761755486","0.00617553605015674","0.0504702194357367","0.0109015673981191","0.00882219435736677","High Risk"
"1863","18961","343","0.0048874323168994","2.68808777429467","8.06426332288401","0.00575600235109718","0.0470415360501567","0.0101609717868339","0.0082228605015674","High Risk"
"1877","18960","311","0.00443146195497293","2.43730407523511","7.31191222570533","0.00521899921630094","0.0426528213166144","0.00921300940438871","0.0074557131661442","High Risk"
"1891","18959","311","0.00443146195497293","2.43730407523511","7.31191222570533","0.00521899921630094","0.0426528213166144","0.00921300940438871","0.0074557131661442","High Risk"
"1905","18958","311","0.00443146195497293","2.43730407523511","7.31191222570533","0.00521899921630094","0.0426528213166144","0.00921300940438871","0.0074557131661442","High Risk"
"1919","18957","291","0.00414648047876888","2.28056426332288","6.84169278996865","0.00488337225705329","0.0399098746081505","0.0086205329153605","0.0069762460815047","High Risk"
"1933","18956","291","0.00414648047876888","2.28056426332288","6.84169278996865","0.00488337225705329","0.0399098746081505","0.0086205329153605","0.0069762460815047","High Risk"
"1947","18955","281","0.00400398974066686","2.20219435736677","6.60658307210031","0.00471555877742947","0.0385384012539185","0.0083242946708464","0.00673651253918495","High Risk"
"1961","18954","275","0.00391849529780564","2.1551724137931","6.46551724137931","0.00461487068965517","0.0377155172413793","0.00814655172413793","0.0065926724137931","High Risk"
"1975","18953","206","0.00293530920490168","1.61442006269592","4.84326018808777","0.00345695768025078","0.0282523510971787","0.00610250783699059","0.00493851097178683","High Risk"
"1989","18952","206","0.00293530920490168","1.61442006269592","4.84326018808777","0.00345695768025078","0.0282523510971787","0.00610250783699059","0.00493851097178683","High Risk"
"2003","18951","206","0.00293530920490168","1.61442006269592","4.84326018808777","0.00345695768025078","0.0282523510971787","0.00610250783699059","0.00493851097178683","High Risk"
"2017","18950","204","0.00290681105728128","1.5987460815047","4.79623824451411","0.00342339498432602","0.0279780564263323","0.00604326018808777","0.00489056426332288","High Risk"
"2031","18949","189","0.00269307495012824","1.48119122257053","4.4435736677116","0.00317167476489028","0.0259208463949843","0.00559890282131661","0.00453096394984326","High Risk"
"2045","18948","168","0.00239384440011399","1.3166144200627","3.94984326018809","0.00281926645768025","0.0230407523510972","0.00497680250783699","0.00402752351097179","High Risk"
"2059","18947","165","0.00235109717868339","1.29310344827586","3.87931034482759","0.0027689224137931","0.0226293103448276","0.00488793103448276","0.00395560344827586","High Risk"
"2073","18946","138","0.00196637218580792","1.08150470219436","3.24451410658307","0.00231582601880878","0.0189263322884013","0.00408808777429467","0.00330832288401254","High Risk"
"2087","18945","138","0.00196637218580792","1.08150470219436","3.24451410658307","0.00231582601880878","0.0189263322884013","0.00408808777429467","0.00330832288401254","High Risk"
"2101","18944","138","0.00196637218580792","1.08150470219436","3.24451410658307","0.00231582601880878","0.0189263322884013","0.00408808777429467","0.00330832288401254","High Risk"
"2115","18943","112","0.00159589626674266","0.877742946708464","2.63322884012539","0.00187951097178683","0.0153605015673981","0.00331786833855799","0.00268501567398119","Medium Risk"
"2129","18942","112","0.00159589626674266","0.877742946708464","2.63322884012539","0.00187951097178683","0.0153605015673981","0.00331786833855799","0.00268501567398119","Medium Risk"
"2143","18941","105","0.00149615275007125","0.822884012539185","2.46865203761755","0.00176204153605016","0.0144004702194357","0.00311050156739812","0.00251720219435737","Medium Risk"
"2157","18940","98","0.00139640923339983","0.768025078369906","2.30407523510972","0.00164457210031348","0.0134404388714734","0.00290313479623824","0.00234938871473354","Medium Risk"
"2171","18939","102","0.00145340552864064","0.799373040752351","2.39811912225705","0.00171169749216301","0.0139890282131661","0.00302163009404389","0.00244528213166144","Medium Risk"
"2185","18938","102","0.00145340552864064","0.799373040752351","2.39811912225705","0.00171169749216301","0.0139890282131661","0.00302163009404389","0.00244528213166144","Medium Risk"
"2199","18937","102","0.00145340552864064","0.799373040752351","2.39811912225705","0.00171169749216301","0.0139890282131661","0.00302163009404389","0.00244528213166144","Medium Risk"
"2213","18936","98","0.00139640923339983","0.768025078369906","2.30407523510972","0.00164457210031348","0.0134404388714734","0.00290313479623824","0.00234938871473354","Medium Risk"
"2227","18935","99","0.00141065830721003","0.775862068965517","2.32758620689655","0.00166135344827586","0.0135775862068966","0.00293275862068965","0.00237336206896552","Medium Risk"
"2241","18934","106","0.00151040182388145","0.830721003134796","2.49216300940439","0.00177882288401254","0.0145376175548589","0.00314012539184953","0.00254117554858934","Medium Risk"
"2255","18933","107","0.00152465089769165","0.838557993730408","2.51567398119122","0.00179560423197492","0.0146747648902821","0.00316974921630094","0.00256514890282132","Medium Risk"
"2269","18932","103","0.00146765460245084","0.807210031347962","2.42163009404389","0.00172847884012539","0.0141261755485893","0.0030512539184953","0.00246925548589342","Medium Risk"
"2283","18931","103","0.00146765460245084","0.807210031347962","2.42163009404389","0.00172847884012539","0.0141261755485893","0.0030512539184953","0.00246925548589342","Medium Risk"
"2297","18930","103","0.00146765460245084","0.807210031347962","2.42163009404389","0.00172847884012539","0.0141261755485893","0.0030512539184953","0.00246925548589342","Medium Risk"
"2311","18929","92","0.00131091479053862","0.721003134796238","2.16300940438871","0.00154388401253918","0.0126175548589342","0.00272539184952978","0.00220554858934169","Medium Risk"
"2325","18928","101","0.00143915645483044","0.79153605015674","2.37460815047022","0.00169491614420063","0.0138518808777429","0.00299200626959248","0.00242130877742947","Medium Risk"
"2339","18927","100","0.00142490738102023","0.783699059561128","2.35109717868339","0.00167813479623824","0.0137147335423197","0.00296238244514107","0.00239733542319749","Medium Risk"
"2353","18926","140","0.00199487033342833","1.09717868338558","3.29153605015674","0.00234938871473354","0.0192006269592476","0.00414733542319749","0.00335626959247649","High Risk"
"2367","18925","118","0.00168139070960388","0.924764890282132","2.7742946708464","0.00198019905956113","0.0161833855799373","0.00349561128526646","0.00282885579937304","Medium Risk"
"2381","18924","118","0.00168139070960388","0.924764890282132","2.7742946708464","0.00198019905956113","0.0161833855799373","0.00349561128526646","0.00282885579937304","Medium Risk"
"2395","18923","118","0.00168139070960388","0.924764890282132","2.7742946708464","0.00198019905956113","0.0161833855799373","0.00349561128526646","0.00282885579937304","Medium Risk"
"2409","18922","117","0.00166714163579367","0.91692789968652","2.75078369905956","0.00196341771159875","0.0160462382445141","0.00346598746081505","0.00280488244514107","Medium Risk"
"2423","18921","118","0.00168139070960388","0.924764890282132","2.7742946708464","0.00198019905956113","0.0161833855799373","0.00349561128526646","0.00282885579937304","Medium Risk"
"2437","18920","109","0.00155314904531205","0.85423197492163","2.56269592476489","0.00182916692789969","0.0149490595611285","0.00322899686520376","0.00261309561128527","Medium Risk"
"2451","18919","107","0.00152465089769165","0.838557993730408","2.51567398119122","0.00179560423197492","0.0146747648902821","0.00316974921630094","0.00256514890282132","Medium Risk"
"2465","18918","121","0.00172413793103448","0.948275862068966","2.8448275862069","0.00203054310344828","0.0165948275862069","0.00358448275862069","0.00290077586206896","Medium Risk"
"2479","18917","121","0.00172413793103448","0.948275862068966","2.8448275862069","0.00203054310344828","0.0165948275862069","0.00358448275862069","0.00290077586206896","Medium Risk"
"2493","18916","121","0.00172413793103448","0.948275862068966","2.8448275862069","0.00203054310344828","0.0165948275862069","0.00358448275862069","0.00290077586206896","Medium Risk"
"2507","18915","130","0.0018523795953263","1.01880877742947","3.0564263322884","0.00218157523510972","0.0178291536050157","0.00385109717868339","0.00311653605015674","High Risk"
"2521","18914","126","0.00179538330008549","0.987460815047022","2.96238244514107","0.00211444984326019","0.0172805642633229","0.00373260188087774","0.00302064263322884","Medium Risk"
"2535","18913","122","0.00173838700484469","0.956112852664577","2.86833855799373","0.00204732445141066","0.0167319749216301","0.0036141065830721","0.00292474921630094","Medium Risk"
