"","X.18449.","X.39698.","X.0.00212164852164955.","X.0.385079206679393.","X.37.622395455259.","X.0.000207261585323686.","X.0.00151231106497154.","X.0.00109503744212077.","X.7.26917445653629e.05.","X.Medium.Risk."
"408","19083","1477","7.89378524478911e-05","0.0565849804085018","4.42592034071724","3.0455793357703e-05","0.000222224650146383","0.000128820837436916","1.06815971123454e-05","Low Risk"
"445","19082","1512","8.08084176717748e-05","0.0577627737187872","4.51922889455712","3.10897182864947e-05","0.000226850165688377","0.000131536676204979","1.09039302037641e-05","Low Risk"
"482","19081","1533","8.1930756806105e-05","0.0584943071604786","4.57679679797374","3.14834522981274e-05","0.000229723097020625","0.000133212247601824","1.10420224226169e-05","Low Risk"
"519","19080","1569","8.38547667506711e-05","0.0598583471825386","4.68353743968163","3.22176209899532e-05","0.000235080054193706","0.000136319040719373","1.12995134715768e-05","Low Risk"
"556","19079","1615","8.6313223902061e-05","0.0615738935652338","4.81793195442806","3.31409813189614e-05","0.000241817472709222","0.000140230727465583","1.16233586890744e-05","Low Risk"
"593","19078","1676","8.95733518636869e-05","0.0639016052633598","5.00008751368793","3.43938280277991e-05","0.000250959031370608","0.000145532547173401","1.20627628979931e-05","Low Risk"
"630","19077","1717","9.17645854116649e-05","0.0654495911096288","5.12132985525989","3.52270020735311e-05","0.000257038393961798","0.000149061426767194","1.23549775639007e-05","Low Risk"
"667","19076","1779","9.50781580939731e-05","0.0678215368249855","5.30696097222511","3.65036569038602e-05","0.000266353671672527","0.000154464406057584","1.28027318676203e-05","Low Risk"
"704","19075","1880","0.000100476074882895","0.0716908044822823","5.60980551405986","3.85862168935526e-05","0.000281549341004884","0.000163278999292226","1.35331369669364e-05","Low Risk"
"741","19074","1956","0.000104537873654756","0.0746695307065401","5.84217123988705","4.01894598336445e-05","0.000293247611257675","0.000170042236108152","1.40954337673559e-05","Low Risk"
"778","19073","2029","0.000108439338264571","0.0774602411558927","6.06043443631178","4.16915068459979e-05","0.000304207492286","0.000176395004703291","1.46222386626125e-05","Low Risk"
"815","19072","2079","0.00011111157429869","0.0793651243906229","6.20955355300846","4.27167741474738e-05","0.000311688488256161","0.000180735265713864","1.49818251661786e-05","Low Risk"
"852","19071","2231","0.000119235171842414","0.0851616210555402","6.66290148338022","4.58366286274237e-05","0.000334452911503047","0.000193930410575265","1.60760350004971e-05","Low Risk"
"889","19070","2444","0.000130618897347763","0.0933357643460965","7.30226941844598","5.02362063446235e-05","0.000366555001490116","0.000212539853693289","1.76190753044429e-05","Low Risk"
"926","19069","2606","0.00013927694209831","0.0995627606691964","7.78936021292676","5.35877691071515e-05","0.000391010114302275","0.000226717118357446","1.87945509423812e-05","Low Risk"
"963","19068","2784","0.000148790102379776","0.106518131115676","8.33259198194868","5.73313654381034e-05","0.000418325750942049","0.000242528422226598","2.01075224118428e-05","Medium Risk"
"1000","19067","2965","0.000158463596823289","0.113541890858847","8.88162855528034","6.11117710119479e-05","0.000445909971001336","0.00025850868072999","2.14334037897075e-05","Medium Risk"
"1037","19066","3178","0.000169847322328638","0.121690645225806","9.51912542192961","6.54976836221689e-05","0.000477912351761267","0.000277063664530683","2.29716514039496e-05","Medium Risk"
"1074","19065","3300","0.000176367578251889","0.126314807604109","9.88102532854557","6.79865513893638e-05","0.000496072698540925","0.000287597123212647","2.38445586516064e-05","Medium Risk"
"1111","19064","3748","0.000200310813117601","0.143447690186589","11.2212420761965","7.72080007525485e-05","0.000563358200990593","0.000326605471869776","2.70787481449667e-05","Medium Risk"
"1148","19063","4027","0.000215221890187988","0.154102405444198","12.0547315898099","8.29426993214667e-05","0.000605202173603787","0.000350865017653007","2.9090048226842e-05","Medium Risk"
"1185","19062","4313","0.000230507080303151","0.165072642397141","12.9126124925888","8.88472214634182e-05","0.0006482852859649","0.00037583449920929","3.11609096199601e-05","Medium Risk"
"1222","19061","4657","0.000248892064217894","0.178150980004541","13.9358158872058","9.58863888318212e-05","0.000699647484525704","0.000405615857213011","3.36297190498295e-05","Medium Risk"
"1259","19060","5032","0.00026893383447379","0.192356532267738","15.0477293494085","0.000103532258126758","0.000755436562458314","0.000437979210443883","3.63113137934946e-05","Medium Risk"
"1296","19059","5353","0.000286089589812838","0.204504946631432","15.9989414888623","0.000110070911932297","0.000803146698828697","0.000465665190974826","3.86045807850178e-05","Medium Risk"
"1333","19058","5641","0.000301481669369366","0.215300044796899","16.8447883114815","0.000115881168940961","0.00084554199340684","0.00049028440859398","4.06423810733505e-05","Medium Risk"
"1370","19057","6054","0.000323554339011194","0.230850540505568","18.0632459079371","0.000124250928557276","0.000906613031048173","0.000525748835396416","4.35778619882171e-05","Medium Risk"
"1407","19056","6415","0.000342847883177537","0.243862352087501","19.0861505546593","0.000131254289553212","0.000957713963763727","0.000555521498043914","4.60341132410509e-05","Medium Risk"
"1444","19055","6720","0.000359148522985666","0.254972735640962","19.9587607588223","0.000137234242946961","0.00100134747004641","0.000580919690646281","4.81314302326791e-05","Medium Risk"
"1481","19054","7133","0.000381221192627493","0.27011195935898","21.1468060381129","0.000145382643208362","0.00106080333041672","0.000615498936545314","5.09892749678385e-05","Medium Risk"
"1518","19053","7574","0.000404790314448428","0.286552593006624","22.4356305351127","0.000154231502701245","0.00112537018250639","0.00065301146235499","5.40927880136682e-05","Medium Risk"
"1555","19052","7986","0.000426809539369572","0.302063397534977","23.6488146086722","0.000162579899291946","0.00118628534205788","0.000688322398000013","5.70207763891014e-05","Medium Risk"
"1592","19051","8314","0.000444339407753397","0.312404572645268","24.4647749259338","0.000168145840818498","0.00122689795700264","0.000712071738994229","5.89728892183168e-05","Medium Risk"
"1629","19050","8538","0.000456311025186252","0.320668416508528","25.1118047203998","0.000172593698169032","0.00125935232560221","0.000730904188191955","6.05328623792054e-05","Medium Risk"
"1666","19049","9018","0.0004819644911138","0.338336328082314","26.4960519957751","0.000182103116747404","0.00132873903281599","0.00077119408938903","6.38680497714305e-05","Medium Risk"
"1703","19048","9535","0.000509595411706596","0.357705038837882","28.0110246728262","0.000192527958253368","0.00140480524226538","0.00081528888412728","6.75242985389116e-05","Medium Risk"
"1740","19047","10083","0.000538883118640546","0.377448886651726","29.5616369205119","0.000203154710171692","0.00148234471725149","0.000860421004208419","7.12513622627555e-05","Medium Risk"
"1777","19046","10817","0.000578111543621421","0.404311675121506","31.665811380303","0.000217613096986373","0.00158784221369944","0.000921665106035099","7.63222747500776e-05","Medium Risk"
"1814","19045","11433","0.000611033491561773","0.427122667093858","33.4492187234239","0.000229890681122283","0.00167742720027984","0.000973572960163977","8.06283260064813e-05","Medium Risk"
"1851","19044","12138","0.000648712019642859","0.453054597263582","35.4777567929418","0.000243848051097741","0.00177926896231607","0.00103261558921536","8.55235195440379e-05","Medium Risk"
"1888","19043","12886","0.000688688670713287","0.479830127920159","37.5767384502036","0.000258259473048097","0.00188442377353427","0.00109370854933163","9.05779602963023e-05","Medium Risk"
"1925","19042","13855","0.000740476605054524","0.51528505001358","40.3447943933116","0.000277342412955388","0.00202366492200331","0.00117427558561173","9.72708174947581e-05","Medium Risk"
"1962","19041","15520","0.000829462064990704","0.575054152827048","45.0180888810181","0.000309511999854967","0.00225839448922059","0.00131029649497091","0.000108553484227358","Medium Risk"
"1999","19040","17449","0.000932556931187036","0.644075321991857","50.410010966166","0.000346661336131394","0.00252945944426014","0.00146723377918123","0.000121582671759439","Medium Risk"
"2036","19039","19711","0.0010534488893706","0.724977131198543","56.7322169277552","0.000390205201759259","0.00284718291287981","0.00165124790589924","0.000136854578285996","Medium Risk"
"2073","19038","21638","0.00115643686612557","0.794141851514538","62.1387703766111","0.000427431801722361","0.0031188116324399","0.00180861105058164","0.000149910864096647","Medium Risk"
"2110","19037","23831","0.00127364113858205","0.867373927501731","67.8160888444002","0.000466847578794654","0.0034064139669863","0.00197385508190511","0.000163734948257297","Medium Risk"
"2147","19036","26701","0.00142702748694052","0.965498717172102","75.4588695495765","0.000519661387262808","0.00379177677700699","0.00219630585710997","0.000182258052134436","Medium Risk"
"2184","19035","30264","0.00161745102673187","1.08097062168229","84.4622873971216","0.000581811951546721","0.00424526643797816","0.00245835933698062","0.000204055786318818","High Risk"
"2221","19034","33331","0.00178136598506477","1.17429723130204","91.7278563813721","0.000632043230533384","0.00461178548636123","0.00266983098783622","0.000221673133477422","High Risk"
"2258","19033","36518","0.00195169430987955","1.27344151325578","99","0.000685405761402568","0.0050011521206187","0.00289336500679201","0.00024038868782024","High Risk"
"2295","19032","42699","0.0022820361284174","1.47006144946243","99","0.000791232715903284","0.00577333223307769","0.00333730378974792","0.000277504808169712","High Risk"
"2332","19031","47613","0.00254466348585067","1.62439004361859","99","0.000874297157012441","0.00637942271144044","0.00368558287724044","0.000306637554241019","High Risk"
"2369","19030","52222","0.00279099020347581","1.75749122531537","99","0.000945936345647989","0.00690214735185041","0.00398376927558457","0.000331763182769974","High Risk"
"2406","19029","60009","0.00320716424342959","1.99601186659388","99","0.00107431556058951","0.00783888296045448","0.00451928695096376","0.000376788936507488","High Risk"
"2443","19028","69891","0.00373530497321297","2.28492411339616","99","0.00122981710222825","0.0089735201469506","0.00516617107195071","0.000431327158468253","High Risk"
"2480","19027","78375","0.00418872998348237","2.5201833315572","99","0.00135644091798433","0.00989744725750402","0.00568961987712078","0.000475737250461217","High Risk"
"2517","19026","88013","0.00470383020141926","2.77768002881036","99","0.00149503363543723","0.0109087070131465","0.00626105763428605","0.000524345131173757","High Risk"
"2554","19025","98770","0.00527873506179973","3.04985122781979","99","0.0016415246253626","0.0119775975392746","0.00686142606986681","0.000575723130643134","High Risk"
"2591","19024","107771","0.00575979099266193","3.29816952962326","99","0.00177517724540532","0.0129528112328173","0.00741445358453915","0.000622598397477864","High Risk"
"2628","19023","117519","0.00628077012987388","3.51471506002092","99","0.00189172877336758","0.0138032445878522","0.00788447295474142","0.000663475889976553","High Risk"
"2665","19022","132131","0.00706170438848497","3.87627260088131","99","0.00208633026782544","0.0152231796562297","0.00867872780890001","0.000731727428750979","High Risk"
"2702","19021","148366","0.00792937942876359","4.28965709793831","99","0.00230882663927871","0.0168466533160461","0.00957966283970951","0.000809762388172631","High Risk"
"2739","19020","197572","0.0105591803546613","5.54120961552405","99","0.00298245106358226","0.0217618413810141","0.0123248314848933","0.00104601907079903","High Risk"
"2776","19019","193281","0.0103298490582132","5.27090105100041","99","0.0028369626013699","0.0207002659284968","0.0116754473269156","0.000994992682499282","High Risk"
"2813","19018","234603","0.0125382918062509","6.23033257338702","99","0.00335335843601938","0.0244682151769116","0.0137482831197285","0.00117610542487426","High Risk"
"2850","19017","228575","0.0122161270299775","5.9592865795083","99","0.00320747306643174","0.0234037436382022","0.0131175982132531","0.00112493983137884","High Risk"
"2887","19016","241981","0.0129326069554456","6.1723935419951","99","0.0033221738503806","0.0242406727992711","0.0135433514161602","0.00116516822235267","High Risk"
"2924","19015","255535","0.0136569966995747","6.37238688002091","99","0.00342981647448083","0.0250261011806816","0.0139328477900229","0.00120292114276587","High Risk"
"2961","19014","264230","0.0141216985459081","6.48447192121657","99","0.00349014412377046","0.0254662897057377","0.0141448793039294","0.00122407953574806","High Risk"
"2998","19013","270809","0.0144733113632776","6.50396036104799","99","0.00350063340718251","0.025542826123921","0.0141446298218187","0.00122775838587975","High Risk"
"3035","19012","273600","0.0146224755787021","6.42308426024493","99","0.00345710337861569","0.0252252036192136","0.0139264765690768","0.00121249133235143","High Risk"
"3072","19011","270480","0.014455728050173","6.24059028296427","99","0.00335887945380454","0.024508499999945","0.0134990124677483","0.00117804178184052","High Risk"
"3109","19010","264277","0.0141242104477802","6.04850313291846","99","0.00325549218555364","0.0237541213749392","0.0130677147785319","0.0011417813195688","High Risk"
"3146","19009","255849","0.013673778341869","5.78953136322142","99","0.00311610553831206","0.022737068607522","0.0124919288054693","0.00109289498811822","High Risk"
"3183","19008","240757","0.0128671906173303","5.40811093743809","99","0.00291081322246779","0.0212391265729667","0.011652865901481","0.00102089391487892","High Risk"
"3220","19007","222755","0.011905078755606","4.96793876030423","99","0.00267389888986894","0.0195104503878452","0.0106930884036769","0.000937802221248125","High Risk"
"3257","19006","171301","0.00915513409761422","3.50063516088904","99","0.00188415053448931","0.0137479489840349","0.00741387856597784","0.000660818014886317","High Risk"
"3294","19005","172614","0.0092253070158702","3.50505485831838","99","0.00188652935287256","0.0137653063411975","0.00741246010457788","0.000661652325103584","High Risk"
"3331","19004","124717","0.00666546522934573","2.52338370879427","99","0.00135816346038154","0.00991001601173368","0.00532978677054192","0.000476341388520594","High Risk"
"3368","19003","125213","0.00669197381080419","2.52778499941903","99","0.00136053237165105","0.0099273010803547","0.00533720468528342","0.000477172224068979","High Risk"
"3405","19002","106378","0.00568534249675136","2.14008789684822","99","0.0011518617534758","0.00840470882425453","0.00451628497765659","0.000403986296966266","High Risk"
"3442","19001","83917","0.00448492062550418","1.68391161848313","99","0.000906333516684436","0.00661318016889549","0.0035512918078611","0.000317873494902401","High Risk"
"3479","19000","63985","0.00341966045286277","1.28382056183927","92.9539756582359","0.00069099208760833","0.00504191347502174","0.00270551841550861","0.0002423479500587","High Risk"
"3516","18999","46830","0.00250281626955636","0.932229281913079","67.3819566450369","0.000501754744226769","0.00366111863137134","0.00196121923011044","0.000175977751230793","Medium Risk"
"3553","18998","31851","0.00170226779845483","0.63361470748606","45.7704788893016","0.000341031108613718","0.00248837775823524","0.00133219555855201","0.000119608012249233","Medium Risk"
"3590","18997","21311","0.00113896044246243","0.423091503476332","30.5479105299932","0.000227720983700102","0.00166159572135875","0.000889127483885981","7.98673596626653e-05","Medium Risk"
"3627","18996","15932","0.000851481289911849","0.315834525612657","22.8036968154515","0.000169991948001841","0.00124036831773607","0.000663724399510532","5.96203644926291e-05","Medium Risk"
"3664","18995","11924","0.000637274849416827","0.236473345223767","17.0613105301646","0.000127277296638557","0.000928695318650336","0.000496586504290972","4.46392838391677e-05","Medium Risk"
"3701","18994","8923","0.000476887242648973","0.17660709966865","12.7382643935853","9.50554244992463e-05","0.00069358424539344","0.000370759923439693","3.33382793847698e-05","Medium Risk"
"3738","18993","6276","0.000335419067002684","0.12399281080611","8.94117860651077","6.67367806172159e-05","0.000486953583850928","0.000260241944521102","2.3406233249471e-05","Medium Risk"
"3775","18992","4480","0.000239432348657111","0.0880425126503338","6.33735049245366","4.73872139322795e-05","0.000345766958484081","0.000184454923433356","1.66198634708398e-05","Low Risk"
"3812","18991","3252","0.000173802231659135","0.0639156240907125","4.59891334447974","3.44013733959496e-05","0.000251014087128892","0.000133855971804427","1.20654092445092e-05","Low Risk"
"3849","18990","2386","0.000127519103548184","0.0469144230664546","3.3767731072507","2.52507991359686e-05","0.000184245734071084","9.82843580596388e-05","8.85607739609116e-06","Low Risk"
"3886","18989","1935","0.000103415534520426","0.0380306917625997","2.73749097274824","2.04692991180785e-05","0.000149356898434109","7.96774122528104e-05","7.17908753134161e-06","Low Risk"
"3923","18988","1634","8.73286735950265e-05","0.0320929013371579","2.31038821458036","1.72733959491974e-05","0.000126037576055443","6.7246159373576e-05","6.05820554809749e-06","Low Risk"
"3960","18987","1400","7.4822608955347e-05","0.027521833979581","1.98156271357181","1.48131055707e-05","0.000108085747902465","5.76753643412211e-05","5.19532109475774e-06","Low Risk"
"3997","18986","1203","6.42939989809161e-05","0.0236156646496738","1.70115127620011","1.2710683955052e-05","9.27451556377949e-05","4.95137090450803e-05","4.45795003386046e-06","Low Risk"
"4034","18985","1064","5.68651828060638e-05","0.020852695002712","1.50325696521012","1.1223567903867e-05","8.18942203060421e-05","4.37537972294058e-05","3.9363817945605e-06","Low Risk"
"4071","18984","1001","5.34981654030731e-05","0.0196077277094157","1.41301292816945","1.055348785174e-05","7.70048942128073e-05","4.11271542873e-05","3.70136821058406e-06","Low Risk"
"4108","18983","941","5.02914821621297e-05","0.0184232700326945","1.3274729761865","9.91597595401134e-06","7.23532058862879e-05","3.86374284448844e-05","3.47777708078208e-06","Low Risk"
"4145","18982","890","4.75658014073278e-05","0.0174181454090133","1.25448672582244","9.37498667352421e-06","6.84058073674839e-05","3.65130906417881e-05","3.28803881100886e-06","Low Risk"
"4182","18981","839","4.48401206525258e-05","0.0163924000156375","1.18089966378668","8.82289865453505e-06","6.43774254623103e-05","3.4371265614175e-05","3.0944079401879e-06","Low Risk"
"4219","18980","760","4.0617987718617e-05","0.0148389518212943","1.06906321054367","7.98678460346955e-06","5.8276610740519e-05","3.1116153806084e-05","2.80116214197284e-06","Low Risk"
"4256","18979","691","3.6930301991532e-05","0.0135092319350293","0.972859306681936","7.27108807433143e-06","5.30544381006304e-05","2.83160429802844e-05","2.55014973559191e-06","Low Risk"
"4293","18978","745","3.98163169083811e-05","0.0145640946844208","1.04876579234036","7.83884795839031e-06","5.71971718038792e-05","3.05253771518585e-05","2.74927711562238e-06","Low Risk"
"4330","18977","877","4.68710200384567e-05","0.0171496420678096","1.23494245095084","9.23046983855282e-06","6.73513215192715e-05","3.59442349773751e-05","3.23735319632185e-06","Low Risk"
"4367","18976","859","4.59090150661736e-05","0.0167122623730987","1.20384094038324","8.99505850669758e-06","6.56336121742022e-05","3.50389944107947e-05","3.15478864208336e-06","Low Risk"
"4404","18975","848","4.53211231386673e-05","0.0165083341518293","1.18888900459487","8.8852980062618e-06","6.48327304331569e-05","3.46038033677383e-05","3.11629293025821e-06","Low Risk"
"4441","18974","852","4.55349020213969e-05","0.0165946553687853","1.19489658835977","8.93175876540701e-06","6.51717373940105e-05","3.47786601007995e-05","3.13258786320887e-06","Low Risk"
"4478","18973","828","4.42522287250195e-05","0.0161180960240139","1.1604905460665","8.67525972940382e-06","6.33001588779224e-05","3.37772378338115e-05","3.04262733155856e-06","Low Risk"
"4515","18972","803","4.29161107079598e-05","0.0156496159620695","1.12628911518538","8.42310921427106e-06","6.14603099089106e-05","3.27817709865857e-05","2.95419193331807e-06","Low Risk"
"4552","18971","785","4.19541057356767e-05","0.0153302149841164","1.10292348573798","8.25119769088514e-06","6.02059351601764e-05","3.21016909758897e-05","2.89389832644299e-06","Low Risk"
"4589","18970","760","4.0617987718617e-05","0.0148519427700898","1.06825699927502","7.9937767354661e-06","5.83276297393828e-05","3.10926882208988e-05","2.80361445493892e-06","Low Risk"
"4626","18969","730","3.90146460981452e-05","0.0142867226558005","1.02719598863306","7.68955772048828e-06","5.61078562014781e-05","2.98975664451538e-05","2.69691735091862e-06","Low Risk"
"4663","18968","706","3.77319728017679e-05","0.013824221112067","0.993756539285495","7.44062502948306e-06","5.42914865039656e-05","2.89242778324436e-05","2.60961052288167e-06","Low Risk"
"4700","18967","692","3.69837467122144e-05","0.0135696709850659","0.975103985643154","7.30361824762763e-06","5.32917987333036e-05","2.83813766061296e-05","2.56155886885807e-06","Low Risk"
"4737","18966","607","3.24409454542112e-05","0.0119105243623169","0.855664438223623","6.41061402057335e-06","4.67758774566646e-05","2.49049691389368e-05","2.24836028424124e-06","Low Risk"
"4774","18965","639","3.41511765160477e-05","0.0125274539442042","0.900221214986762","6.7426646765349e-06","4.91987281762394e-05","2.62018386834047e-05","2.36481863048144e-06","Low Risk"
"4811","18964","615","3.28685032196703e-05","0.0120625808463072","0.866790572394164","6.49245554144471e-06","4.73730447387471e-05","2.52288064001045e-05","2.27706412205436e-06","Low Risk"
"4848","18963","445","2.37829007036639e-05","0.00872751286654928","0.627089942553198","4.69741840452033e-06","3.4275323229158e-05","1.82520798679534e-05","1.64750037130496e-06","Low Risk"
"4885","18962","450","2.40501243070758e-05","0.0088501743983748","0.635294489576185","4.76343864945544e-06","3.47570485173804e-05","1.84908814136044e-05","1.67065529783642e-06","Low Risk"
"4922","18961","460","2.45845715138997e-05","0.00904475088238508","0.649312286244385","4.86816575453711e-06","3.55212034357659e-05","1.88988834034291e-05","1.70738567389612e-06","Low Risk"
"4959","18960","442","2.36225665416167e-05","0.00869658205348276","0.624160570221547","4.68077048055997e-06","3.41538494906708e-05","1.81668175568683e-05","1.64166153419397e-06","Low Risk"
"4996","18959","446","2.38363454243463e-05","0.00876025604704142","0.629100484744788","4.7150418009012e-06","3.44039146288018e-05","1.83105987089818e-05","1.65368133062789e-06","Low Risk"
"5033","18958","475","2.53862423241356e-05","0.00932991390998606","0.670007548266605","5.02164934999255e-06","3.66411164159564e-05","1.95012396998478e-05","1.76121615241145e-06","Low Risk"
"5070","18957","514","2.74705864307488e-05","0.0100886486540733","0.724325356227709","5.43002394714554e-06","3.96208746811615e-05","2.10822138183637e-05","1.90444318532672e-06","Low Risk"
"5107","18956","524","2.80050336375727e-05","0.0102839429679825","0.73837057257892","5.5351374105666e-06","4.03878487133291e-05","2.14910138854821e-05","1.94130906677529e-06","Low Risk"
"5144","18955","543","2.90204833305382e-05","0.0106517709129845","0.764810705829283","5.73311383122269e-06","4.18324093688605e-05","2.22605804038671e-05","2.01074427532019e-06","Low Risk"
"5181","18954","549","2.93411516546325e-05","0.0107689699732049","0.77323637310183","5.79619400433617e-06","4.22926820413428e-05","2.25058178755019e-05","2.03286804622517e-06","Low Risk"
"5218","18953","548","2.92877069339501e-05","0.0107432133293867","0.771454207767073","5.78233097891751e-06","4.21915286766134e-05","2.24539461712684e-05","2.02800594164818e-06","Low Risk"
"5255","18952","566","3.02497119062332e-05","0.0110989603828478","0.79692487451003","5.97380508864782e-06","4.35886443763149e-05","2.31952953974889e-05","2.09516062954492e-06","Low Risk"
"5292","18951","570","3.04634907889627e-05","0.0111920615718625","0.803420532482598","6.02391503926578e-06","4.39542781365043e-05","2.33843580184385e-05","2.11273542385529e-06","Low Risk"
"5329","18950","572","3.05703802303275e-05","0.0112264826218899","0.805925181854245","6.04244151712654e-06","4.40894589874083e-05","2.34572583430496e-05","2.1192331161037e-06","Low Risk"
"5366","18949","565","3.01962671855508e-05","0.0110764650781012","0.795473421615725","5.96169741717855e-06","4.35002991795654e-05","2.31530494095473e-05","2.09091417084709e-06","Low Risk"
"5403","18948","562","3.00359330235036e-05","0.0110185776743537","0.79128738704221","5.93054061914097e-06","4.32729595577646e-05","2.30312106872506e-05","2.07998671412188e-06","Low Risk"
"5440","18947","552","2.95014858166797e-05","0.0108236666034961","0.777257924682124","5.82563342902949e-06","4.25074906255798e-05","2.26228691557979e-05","2.04319317780523e-06","Low Risk"
"5477","18946","554","2.96083752580445e-05","0.0108560849552753","0.779830186771881","5.84308199251149e-06","4.26348063342794e-05","2.26977374161824e-05","2.04931281892293e-06","Low Risk"
"5514","18945","563","3.0089377744186e-05","0.0110509526187242","0.793358937518588","5.94796581940786e-06","4.34001047937321e-05","2.3091505235416e-05","2.08609816118441e-06","Low Risk"
"5551","18944","544","2.90739280512206e-05","0.0106752836339167","0.766461456911038","5.74576910767274e-06","4.19247502364448e-05","2.23086271648527e-05","2.0151827925769e-06","Low Risk"
"5588","18943","519","2.77378100341608e-05","0.0101837729217371","0.73119938609743","5.48122278150682e-06","3.9994453622948e-05","2.12822893317518e-05","1.92239987799422e-06","Low Risk"
"5625","18942","521","2.78446994755256e-05","0.0102173480122056","0.733756688336243","5.49929393766682e-06","4.01263121599505e-05","2.13567221707147e-05","1.92873787770377e-06","Low Risk"
"5662","18941","505","2.69895839446073e-05","0.00990099381539688","0.711109475450538","5.32902228649206e-06","3.88839029517009e-05","2.06975523924634e-05","1.86901941441696e-06","Low Risk"
"5699","18940","513","2.74171417100665e-05","0.0100567951411876","0.72233009415525","5.41287939749365e-06","3.94957772488419e-05","2.10241397204827e-05","1.89843016934966e-06","Low Risk"
"5736","18939","515","2.75240311514312e-05","0.0100998547131991","0.72532632020486","5.4360553961029e-06","3.96648839315095e-05","2.11113478758827e-05","1.90655856308128e-06","Low Risk"
"5773","18938","505","2.69895839446073e-05","0.00989798873579334","0.710985879736063","5.32740485934499e-06","3.88721011845404e-05","2.06939550155978e-05","1.86845214286568e-06","Low Risk"
"5810","18937","509","2.72033628273369e-05","0.00996852691282745","0.716083448727284","5.36537069635812e-06","3.91491238432072e-05","2.08423248586563e-05","1.88176769732339e-06","Low Risk"
"5847","18936","515","2.75240311514312e-05","0.0100892285402558","0.724673039057269","5.43033605989379e-06","3.96231520523491e-05","2.10923334748009e-05","1.90455265095749e-06","Low Risk"
"5884","18935","497","2.65620261791482e-05","0.00974251928335742","0.699619061642948","5.24372637288727e-06","3.82615302445736e-05","2.03631124081796e-05","1.83910403596154e-06","Low Risk"
"5921","18934","481","2.57069106482299e-05","0.00942734335226168","0.677026931641143","5.07408890090307e-06","3.702374840712e-05","1.97055458723471e-05","1.77960799494202e-06","Low Risk"
"5958","18933","483","2.58138000895947e-05","0.00946873519538791","0.679943767947685","5.09636727604514e-06","3.71863054636258e-05","1.97904433098853e-05","1.7874215700077e-06","Low Risk"
"5995","18932","480","2.56534659275476e-05","0.00941335196533995","0.675801110306997","5.06655830204451e-06","3.69688004148914e-05","1.96698671165954e-05","1.77696682838047e-06","Low Risk"
"6032","18931","467","2.49586845586765e-05","0.00915885863712891","0.657519134112749","4.92958209106141e-06","3.59693357085682e-05","1.91377519174857e-05","1.72892589631501e-06","Low Risk"
"6069","18930","451","2.41035690277582e-05","0.00884803183039764","0.635129484537545","4.76228545284574e-06","3.47486340686045e-05","1.84860787769498e-05","1.67025084337249e-06","Low Risk"
"6106","18929","440","2.35156771002519e-05","0.00863361607128232","0.619703059838327","4.64688023391471e-06","3.39065649062351e-05","1.80370772596543e-05","1.62977538969427e-06","Low Risk"
"6143","18928","426","2.27674510106985e-05","0.00836272057633829","0.600162170452262","4.50107586752654e-06","3.28426844178869e-05","1.74683201331835e-05","1.57863820601669e-06","Low Risk"
"6180","18927","419","2.23933379659217e-05","0.00822504515522706","0.59028828605718","4.42697468121301e-06","3.23019954917916e-05","1.71809308539803e-05","1.5526490942424e-06","Low Risk"
