"","X.18426.","X.29.","X.0.000413223140495868.","X.0.227272727272727.","X.0.681818181818182.","X.0.00856276668717172.","X.0.0197434710579273.","X.0.00019845.","X.0.00042902475.","X.Medium.Risk."
"1","19094","191","0.00272157309774865","2.96511310858835","8.89533932576504","0.111714115699633","0.257583149308737","0.00258907746415717","0.00559727040458889","High Risk"
"15","19093","183","0.00260758050726703","2.841665833175","8.524997499525","0.107063094742494","0.246859127387802","0.00248128577221175","0.00536423788411036","High Risk"
"29","19092","183","0.00260758050726703","2.84417955394967","8.53253866184901","0.107157802122339","0.247077497510597","0.00248348070291777","0.00536898305718882","High Risk"
"43","19091","183","0.00260758050726703","2.84582368905182","8.53747106715547","0.107219746841579","0.247220325619337","0.00248491632880627","0.00537208670565396","High Risk"
"57","19090","163","0.00232259903106298","2.53526852986179","7.60580558958538","0.0955192168063557","0.220242003710961","0.00221374577490472","0.00478584896771002","High Risk"
"71","19089","165","0.00235109717868339","2.56752596808723","7.70257790426168","0.0967345536431367","0.22304424842219","0.0022419123248144","0.00484674162093937","High Risk"
"85","19088","166","0.00236534625249359","2.58336372358749","7.75009117076248","0.0973312596660047","0.224420094398495","0.00225574153616213","0.00487663869295325","High Risk"
"99","19087","166","0.00236534625249359","2.58406691657584","7.75220074972753","0.097357753286984","0.224481181668315","0.00225635555021569","0.00487796611661577","High Risk"
"113","19086","170","0.0024223425477344","2.64709317220442","7.94127951661326","0.0997323414242837","0.229956352705441","0.00231138881610546","0.00499694134029952","High Risk"
"127","19085","170","0.0024223425477344","2.64765423830709","7.94296271492128","0.09975348024807","0.230005093231824","0.00231187872780499","0.00499800046977502","High Risk"
"141","19084","170","0.0024223425477344","2.64772908462107","7.9431872538632","0.0997563001707753","0.230011595226373","0.00231194408210942","0.00499814175782804","High Risk"
"155","19083","152","0.00216585921915076","2.36832870444567","7.10498611333701","0.0892295629926797","0.205739728620278","0.00206797725814787","0.00447071517350756","High Risk"
"169","19082","150","0.00213736107153035","2.33681260625271","7.01043781875814","0.0880421570115281","0.20300188506114","0.00204045803152774","0.00441122195445544","High Risk"
"183","19081","143","0.00203761755485893","2.22804128829406","6.68412386488219","0.0839440699726094","0.193552782241724","0.00194548109211261","0.00420589336948017","High Risk"
"197","19080","147","0.00209461385009974","2.2906374469554","6.8719123408662","0.0863024537019822","0.198990590207941","0.00200013880593252","0.00432405669529098","High Risk"
"211","19079","131","0.00186662866913651","2.04166235625553","6.12498706876658","0.0769220250066283","0.177361807219478","0.0017827387362352","0.00385406420069852","High Risk"
"225","19078","131","0.00186662866913651","2.04144172286699","6.12432516860098","0.076913712384819","0.177342640516227","0.001782546083573","0.00385364770908736","High Risk"
"239","19077","131","0.00186662866913651","2.0417893164359","6.12536794930769","0.0769268083804019","0.177372836411924","0.0017828495953255","0.00385430386456096","High Risk"
"253","19076","122","0.00173838700484469","1.901724365978","5.70517309793401","0.0716496970163885","0.165205215911304","0.00166054768188467","0.00358990201100353","High Risk"
"267","19075","114","0.00162439441436307","1.77687660749934","5.33062982249801","0.0669459112164041","0.154359532244153","0.00155153311613627","0.00335422578617831","High Risk"
"281","19074","114","0.00162439441436307","1.7771638929576","5.3314916788728","0.0669567350331517","0.154384489097528","0.00155178396805272","0.00335476809749471","High Risk"
"295","19073","112","0.00159589626674266","1.74592594323219","5.23777782969657","0.0657798086219008","0.151670808649752","0.00152450761511148","0.0032957999417803","High Risk"
"309","19072","86","0.0012254203476774","1.34052155181478","4.02156465544435","0.0505057224641877","0.116452813227445","0.00117051660861363","0.00253051446400258","High Risk"
"323","19071","86","0.0012254203476774","1.34046829479786","4.02140488439357","0.0505037159435819","0.116448186722607","0.00117047010565159","0.00253041393025774","High Risk"
"337","19070","86","0.0012254203476774","1.34046583705498","4.02139751116493","0.0505036233452349","0.116447973215355","0.00117046795959967","0.00253040929075463","High Risk"
"351","19069","94","0.00133941293815902","1.46490632248066","4.39471896744199","0.0551920646550445","0.127258276554075","0.00127912690266367","0.00276531670261302","High Risk"
"365","19068","80","0.00113992590481619","1.24635234842469","3.73905704527407","0.0469577872261044","0.108272214684051","0.00108828994359747","0.00235275042065719","High Risk"
"379","19067","86","0.0012254203476774","1.33964201842081","4.01892605526244","0.0504725850115047","0.116376407042168","0.00116974861764469","0.00252885416098694","High Risk"
"393","19066","86","0.0012254203476774","1.33944618185891","4.01833854557673","0.0504652066392357","0.116359394470803","0.00116957761707556","0.00252848447856608","High Risk"
"407","19065","93","0.00132516386434882","1.44843202226257","4.3452960667877","0.0545713760629958","0.125827133128031","0.00126474187319923","0.00273421801947005","High Risk"
"421","19064","93","0.00132516386434882","1.44826340979865","4.34479022939595","0.0545650233905638","0.125812485548705","0.00126459464416798","0.00273389972822126","High Risk"
"435","19063","93","0.00132516386434882","1.44784577166916","4.34353731500749","0.0545492883839691","0.125776204792887","0.00126422997090608","0.00273311134900725","High Risk"
"449","19062","106","0.00151040182388145","1.64981389888606","4.94944169665818","0.0621586745710236","0.143321433039941","0.00144058450022933","0.00311436838027091","High Risk"
"463","19061","121","0.00172413793103448","1.88227802152643","5.6468340645793","0.070917033170377","0.163515887220311","0.00164356752283645","0.00355319297350984","High Risk"
"477","19060","128","0.0018238814477059","1.98989299929739","5.96967899789217","0.0749715537358475","0.172864537296","0.00173753476912649","0.00375633872482137","High Risk"
"491","19059","178","0.00253633513821602","2.76613015817085","8.29839047451255","0.104217199551372","0.240297247169346","0.00241532953151162","0.00522164851813752","High Risk"
"505","19058","164","0.00233684810487318","2.54787485208268","7.64362455624803","0.0959941747885829","0.221337130965786","0.00222475336334155","0.00480964603436265","High Risk"
"519","19057","164","0.00233684810487318","2.54726270846694","7.64178812540081","0.0959711115595562","0.221283953270839","0.00222421885177916","0.00480849048541114","High Risk"
"533","19056","164","0.00233684810487318","2.54616259871004","7.63848779613013","0.0959296636335706","0.221188385336198","0.00222325825794164","0.00480641379843208","High Risk"
"547","19055","168","0.00239384440011399","2.60730423530778","7.82191270592334","0.0982332465374268","0.226499837119645","0.00227664591218605","0.00492183140999819","High Risk"
"561","19054","197","0.00280706754060986","3.05701568546547","9.17104705639642","0.115176653124127","0.265566843122316","0.00266932495623474","0.00577075571689277","High Risk"
"575","19053","200","0.00284981476204047","3.10199937747181","9.30599813241543","0.116871466505389","0.269474633695621","0.00270860381642083","0.00585567183264799","High Risk"
"589","19052","220","0.00313479623824451","3.41131697774724","10.2339509332417","0.128525370056325","0.296345447286102","0.00297869375862933","0.00643957341961456","High Risk"
"603","19051","254","0.00361926474779139","3.9364811262555","11.8094433787665","0.148311545591355","0.34196712521973","0.00343725658982377","0.00743093045671452","High Risk"
"617","19050","254","0.00361926474779139","3.93422523091453","11.8026756927436","0.148226552087264","0.341771152720484","0.00343528678712995","0.0074266719830019","High Risk"
"631","19049","254","0.00361926474779139","3.93132524577554","11.7939757373266","0.148117291744241","0.34151922732078","0.00343275457810628","0.00742119765524517","High Risk"
"645","19048","301","0.0042889712168709","4.65533958398953","13.9660187519686","0.175395381511933","0.40441527430181","0.00406494941794798","0.00878792596521934","High Risk"
"659","19047","325","0.00463094898831576","5.0232870402229","15.0698611206687","0.189258233683737","0.436379338094929","0.00438623377778183","0.00948250365308342","High Risk"
"673","19046","351","0.00500142490738102","5.41846635142682","16.2553990542804","0.204147077946057","0.470709067786092","0.00473129644873887","0.0102284871559389","High Risk"
"687","19045","315","0.00448845825021374","4.85928990488981","14.5778697146694","0.183079449171961","0.422132698236788","0.00424303475915168","0.00917292480114064","High Risk"
"701","19044","438","0.00624109432886862","6.75203260470434","20.256097814113","0.254390751376343","0.58655766537791","0.00589573982977574","0.0127458720409906","High Risk"
"715","19043","438","0.00624109432886862","6.74396941026036","20.2319082307811","0.254086961064123","0.585857205414898","0.00588869920965114","0.0127306510770762","High Risk"
"729","19042","438","0.00624109432886862","6.73463383760006","20.2039015128002","0.253735232409565","0.585046212336935","0.00588054757431562","0.0127130282334788","High Risk"
"743","19041","511","0.00728127671701339","7.84127013657842","23.5238104097353","0.295429053526676","0.681181115995272","0.00684684025785754","0.0148020354241233","High Risk"
"757","19040","560","0.00797948133371331","8.57234573266011","25.7170371979803","0.322973184470379","0.744690583433814","0.00748520084684416","0.0161820933334195","High Risk"
"771","19039","632","0.00900541464804788","9.64684209476257","28.9405262842877","0.363456095751931","0.838033449872693","0.00842342958030478","0.0182104296791779","High Risk"
"785","19038","666","0.00948988315759476","10.1505870278021","30.4517610834062","0.382435277210365","0.881794413299282","0.00886328958093622","0.0191613534726065","High Risk"
"799","19037","806","0.0114847534910231","12.2682260381344","36.8046781144031","0.462219811812131","1.06575640915047","0.0107123696119782","0.023158839479398","High Risk"
"813","19036","806","0.0114847534910231","12.2496099172162","36.7488297516485","0.461518427611943","1.06413920303441","0.0106961143875148","0.0231236976622572","High Risk"
"827","19035","806","0.0114847534910231","12.19991091896","36.5997327568799","0.459645959534665","1.05982178780622","0.0106527182162175","0.0230298804209279","High Risk"
"841","19034","845","0.012040467369621","12.7394806882318","38.2184420646955","0.47997488373586","1.10669490034897","0.0111238597473503","0.0240484310765533","High Risk"
"855","19033","911","0.0129809062410943","13.6692265358955","41.0076796076865","0.515004149532267","1.1874631053811","0.0119356952266132","0.0258035205879261","High Risk"
"869","19032","997","0.0142063265887717","14.8798946717401","44.6396840152203","0.560617492176721","1.29263538710463","0.01299282642947","0.0280889096029064","High Risk"
"883","19031","1029","0.0146622969506982","15.3173614743535","45.9520844230604","0.57709956729903","1.33063868499191","0.013374813692176","0.0289147195796541","High Risk"
"897","19030","1246","0.0177543459675121","18.5155994221823","55.546798266547","0.697596934871227","1.60847368577294","0.0161674511034612","0.0349520618180885","High Risk"
"911","19029","1246","0.0177543459675121","18.457517882483","55.3725536474491","0.695408644708809","1.60342806850151","0.0161167354646265","0.0348424207786723","High Risk"
"925","19028","1246","0.0177543459675121","18.3486573084805","55.0459719254414","0.691307194843701","1.59397121189596","0.016021680588619","0.0346369237042686","High Risk"
"939","19027","1348","0.0192077514961527","19.6903509371875","59.0710528115625","0.741857076680146","1.71052584493469","0.0171932206313334","0.0371696507082522","High Risk"
"953","19026","1458","0.020775149615275","21.0418042312304","63.1254126936911","0.792774665360341","1.82792831252182","0.0183732826186257","0.0397208011193512","High Risk"
"967","19025","1440","0.0205186662866914","20.5113733397008","61.5341200191025","0.772790059101863","1.78184910591919","0.01791012097276","0.038719502004576","High Risk"
"981","19024","1963","0.0279709318894272","27.7624880508573","83.2874641525719","1.04598431447349","2.41176266904387","0.0242416493162476","0.052407495779747","High Risk"
"995","19023","1768","0.0251923624964377","24.8276164145211","74.4828492435633","0.935409581727013","2.15680663491664","0.0216789781008315","0.0468673124714776","High Risk"
"1009","19022","1768","0.0251923624964377","24.4818424872045","73.4455274616134","0.922382143276086","2.12676881379976","0.0213770552229772","0.046214591951494","High Risk"
"1023","19021","1768","0.0251923624964377","24.0311049528597","72.093314858579","0.905400077763606","2.08761267055791","0.020983480222738","0.0453637306963472","High Risk"
"1037","19020","1832","0.0261043032202907","24.280765459553","72.842296378659","0.914806330310798","2.10930099650602","0.0212014787839725","0.0458350170568108","High Risk"
"1051","19019","1836","0.0261612995155315","23.6209763111501","70.8629289334504","0.88994799993259","2.05198427350038","0.0206253640953701","0.0445895272092472","High Risk"
"1065","19018","1835","0.0261470504417213","22.7941605988082","68.3824817964247","0.858796747765077","1.98015774031819","0.0199034051516674","0.0430287398303996","High Risk"
"1079","19017","1936","0.0275862068965517","23.6282391090115","70.8847173270345","0.890221634364355","2.05261520199364","0.0206317058252067","0.0446032372574091","High Risk"
"1093","19016","2050","0.0292106013109148","24.6934464506263","74.0803393518789","0.93035457089908","2.14515111940104","0.0215618235717579","0.0466140386365207","High Risk"
"1107","19015","2050","0.0292106013109148","24.160950832701","72.4828524981031","0.910292173650844","2.09889254738872","0.0210968590480979","0.0456088419193522","High Risk"
"1121","19014","2050","0.0292106013109148","23.3005711806139","69.9017135418416","0.87787636066871","2.02415027204555","0.0203455927434884","0.0439846955927283","High Risk"
"1135","19013","2063","0.0293958392704474","22.3164255358036","66.9492766074107","0.840797518680799","1.93865628740312","0.0194862564493529","0.0421269151001236","High Risk"
"1149","19012","2002","0.0285266457680251","20.5754318618042","61.7262955854127","0.775203539089887","1.7874139512587","0.0179660555930902","0.0388404258468714","High Risk"
"1163","19011","2117","0.0301652892561983","20.788309037637","62.364927112911","0.783223936484479","1.80590686244247","0.0181519356854839","0.0392422759862978","High Risk"
"1177","19010","1631","0.02324023938444","15.7437891818608","47.2313675455823","0.593165731559685","1.36768300263838","0.0137471618378172","0.0297196909583223","High Risk"
"1191","19009","1795","0.0255770874893132","16.9066820145884","50.7200460437653","0.636979083598541","1.46870498297867","0.0147625766014983","0.0319148941084085","High Risk"
"1205","19008","1795","0.0255770874893132","16.3741287677269","49.1223863031808","0.61691451511251","1.42244140466732","0.0142975617574038","0.0309095886045841","High Risk"
"1219","19007","1795","0.0255770874893132","15.8431787648089","47.5295362944266","0.596910350723332","1.37631710219772","0.0138339468338558","0.0299073095586207","High Risk"
"1233","19006","1771","0.0252351097178683","15.0232977067833","45.06989312035","0.566020369794474","1.30509299126141","0.0131180430916091","0.0283596127884445","High Risk"
"1247","19005","1757","0.0250356226845255","14.5265017622546","43.5795052867638","0.54730299963229","1.26193569531041","0.0126842508087655","0.0274218066624737","High Risk"
