"","X.18426.","X.29.","X.0.000413223140495868.","X.0.0113636363636364.","X.0.0340909090909091.","X.4.01668387614773e.06.","X.6.50826445738637e.05.","X.3.9375e.07.","X.2.0125e.07.","X.Low.Risk."
"295","19073","112","0.00159589626674266","0.130705446987796","0.392116340963387","4.62002166067694e-05","0.000748585741215373","4.52894373812712e-06","2.31479346615386e-06","Medium Risk"
"309","19072","86","0.0012254203476774","0.10035309562035","0.30105928686105","3.54716261767798e-05","0.000574749547164865","3.47723476324513e-06","1.7772533234364e-06","Medium Risk"
"323","19071","86","0.0012254203476774","0.100347769918657","0.301043309755972","3.54697437106894e-05","0.000574719045418832","3.47705022768147e-06","1.77715900525942e-06","Medium Risk"
"337","19070","86","0.0012254203476774","0.100347524144369","0.301042572433108","3.54696568372989e-05","0.000574717637802456","3.47704171160239e-06","1.77715465259678e-06","Medium Risk"
"351","19069","94","0.00133941293815902","0.109656776448693","0.32897032934608","3.87601813167186e-05","0.000628034264591882","3.79960730394722e-06","1.94202151090636e-06","Medium Risk"
"365","19068","80","0.00113992590481619","0.093287272460024","0.279861817380072","3.29740825163181e-05","0.000534281650916721","3.23240399073983e-06","1.65211759526703e-06","Low Risk"
"379","19067","86","0.0012254203476774","0.100265142280953","0.300795426842859","3.54405374698814e-05","0.000574245814403283","3.47418718003502e-06","1.77569566979568e-06","Medium Risk"
"393","19066","86","0.0012254203476774","0.100245558624762","0.300736675874287","3.54336152705484e-05","0.000574133653463377","3.47350860634802e-06","1.77534884324454e-06","Medium Risk"
"407","19065","93","0.00132516386434882","0.108401195956664","0.325203587869993","3.83163735639752e-05","0.000620843212688981","3.75610143989842e-06","1.91978518039252e-06","Medium Risk"
"421","19064","93","0.00132516386434882","0.108384334710272","0.325153004130817","3.8310413649882e-05","0.000620746643732453","3.75551719771094e-06","1.91948656771892e-06","Medium Risk"
"435","19063","93","0.00132516386434882","0.108342570897324","0.325027712691972","3.82956514708832e-05","0.000620507450985766","3.75407008159228e-06","1.91874693059161e-06","Medium Risk"
"449","19062","106","0.00151040182388145","0.123445339731866","0.370336019195599","4.36339997004178e-05","0.000707005126966063","4.27738102170916e-06","2.18621696665135e-06","Medium Risk"
"463","19061","121","0.00172413793103448","0.140814009049195","0.422442027147586","4.97732716521588e-05","0.000806480232973324","4.87920541355461e-06","2.49381610026125e-06","Medium Risk"
"477","19060","128","0.0018238814477059","0.148832560117827","0.44649768035348","5.26075743134534e-05","0.00085240466178267","5.15704820808269e-06","2.63582463968671e-06","Medium Risk"
"491","19059","178","0.00253633513821602","0.206863799516145","0.620591398548434","7.31197709506136e-05","0.00118476539624152","7.16783065323442e-06","3.66355788943092e-06","Medium Risk"
"505","19058","164","0.00233684810487318","0.190524162324255","0.571572486972765","6.73442291125461e-05","0.00109118383785687","6.60166222453544e-06","3.37418291476256e-06","Medium Risk"
"519","19057","164","0.00233684810487318","0.190462947962681","0.571388843888043","6.73225917835033e-05","0.0010908332465136","6.5995411469069e-06","3.37309880841908e-06","Medium Risk"
"533","19056","164","0.00233684810487318","0.190352936986992","0.571058810960976","6.72837064040253e-05","0.00109020318365336","6.59572926659927e-06","3.37115051403963e-06","Medium Risk"
"547","19055","168","0.00239384440011399","0.194899702527643","0.584699107582929","6.8890843349572e-05","0.00111624374990993","6.75327469258283e-06","3.45167373176456e-06","Medium Risk"
"561","19054","197","0.00280706754060986","0.228507211179776","0.685521633539329","8.07700283041776e-05","0.00130872311748448","7.91777486737924e-06","4.04686270999384e-06","Medium Risk"
"575","19053","200","0.00284981476204047","0.231830031791068","0.695490095373204","8.19445396617758e-05","0.00132775381733329","8.03291060156051e-06","4.10570986301981e-06","Medium Risk"
"589","19052","220","0.00313479623824451","0.254924801223","0.764774403669","9.01078058058277e-05","0.00146002386033322","8.83314436237694e-06","4.51471822965933e-06","Medium Risk"
"603","19051","254","0.00361926474779139","0.294118332061286","0.882354996183859","0.000103961471862163","0.0016844959004018","1.01912002059236e-05","5.20883566080538e-06","Medium Risk"
"617","19050","254","0.00361926474779139","0.293892742527189","0.881678227581568","0.00010388173313987","0.00168320388761669","1.01833835285671e-05","5.20484047015652e-06","Medium Risk"
"631","19049","254","0.00361926474779139","0.293602744013291","0.880808232039871","0.00010377922789264","0.00168154298703847","1.01733350800605e-05","5.19970459647537e-06","Medium Risk"
"645","19048","301","0.0042889712168709","0.347587249935004","1.04276174980501","0.000122861033008424","0.00199072697524154","1.20438982102479e-05","6.15577019634891e-06","Medium Risk"
"659","19047","325","0.00463094898831576","0.374977606843607","1.12493282053082","0.000132542652644615","0.00214759901922372","1.2992974077131e-05","6.64085341720027e-06","Medium Risk"
"673","19046","351","0.00500142490738102","0.404307450189704","1.21292235056911","0.000142909819024138","0.00231557903097502","1.40092531490732e-05","7.16028494285965e-06","Medium Risk"
"687","19045","315","0.00448845825021374","0.362496388608103","1.08748916582431","0.000128130939136987","0.00207611567847995","1.25604998652708e-05","6.4198110422495e-06","Medium Risk"
"701","19044","438","0.00624109432886862","0.503573166426547","1.51071949927964","0.000177997091188063","0.00288410085985772","1.74488102166799e-05","8.91828077741415e-06","Medium Risk"
"715","19043","438","0.00624109432886862","0.502766846982149","1.50830054094645","0.000177712082920665","0.00287948284849819","1.74208712479315e-05","8.90400086005385e-06","Medium Risk"
"729","19042","438","0.00624109432886862","0.501833289716119","1.50549986914836","0.000177382100131888","0.00287413611143357","1.73885234886635e-05","8.88746756087246e-06","Medium Risk"
"743","19041","511","0.00728127671701339","0.583891903939974","1.75167571181992","0.000206387209245262","0.003344108174324","2.02318544715201e-05","1.03407256187769e-05","Medium Risk"
"757","19040","560","0.00797948133371331","0.637798836588895","1.91339650976669","0.000225441594677411","0.00365284787923781","2.20997296878052e-05","1.12954173959893e-05","Medium Risk"
"771","19039","632","0.00900541464804788","0.717035306654941","2.15110591996482","0.00025344916562852","0.00410665675287426","2.48452733755937e-05","1.2698695280859e-05","Medium Risk"
"785","19038","666","0.00948988315759476","0.754086915946352","2.26226074783906","0.00026654573057162","0.00431886142409369","2.61291116375411e-05","1.33548792814099e-05","Medium Risk"
"799","19037","806","0.0114847534910231","0.910991882810302","2.73297564843091","0.000322006643814733","0.00521749896083836","3.1565868739377e-05","1.61336662445705e-05","Medium Risk"
"813","19036","806","0.0114847534910231","0.909130270718483","2.72739081215545","0.000321348623174722","0.00520683700068501","3.15013638803954e-05","1.61006970944243e-05","Medium Risk"
"827","19035","806","0.0114847534910231","0.904160370892863","2.71248111267859","0.000319591921723106","0.00517837302898018","3.13291568514377e-05","1.60126801685126e-05","Medium Risk"
"841","19034","845","0.012040467369621","0.942835216158606","2.82850564847582","0.000333262248933551","0.00539987441531758","3.26692402398957e-05","1.66976116781689e-05","Medium Risk"
"855","19033","911","0.0129809062410943","1.00994773195946","3.02984319587837","0.000356984387822789","0.00578424609640213","3.49946889123952e-05","1.7886174333002e-05","High Risk"
"869","19032","997","0.0142063265887717","1.09731548598279","3.29194645794836","0.000387866108924296","0.00628462505084605","3.80219815893036e-05","1.94334572567552e-05","High Risk"
"883","19031","1029","0.0146622969506982","1.12852298129115","3.38556894387344","0.000398896965527659","0.00646335888746316","3.91033213017382e-05","1.99861419986662e-05","High Risk"
"897","19030","1246","0.0177543459675121","1.36331542811165","4.08994628433495","0.000481888624641556","0.00780807926358727","4.72388795840687e-05","2.41443162318573e-05","High Risk"
"911","19029","1246","0.0177543459675121","1.35750727414172","4.07252182242516","0.00047983562702225","0.00777481438178719","4.70376270490106e-05","2.40414538250498e-05","High Risk"
"925","19028","1246","0.0177543459675121","1.34662121674146","4.03986365022439","0.00047598775211362","0.00771246696218314","4.66604251600917e-05","2.38486617484913e-05","High Risk"
"939","19027","1348","0.0192077514961527","1.44082192757455","4.32246578272365","0.000509284706030213","0.00825198012377759","4.99244797904581e-05","2.55169563373453e-05","High Risk"
"953","19026","1458","0.020775149615275","1.53286380870298","4.59859142610892","0.000541818582337792","0.00877912907889201","5.31137309715581e-05","2.71470180521297e-05","High Risk"
"967","19025","1440","0.0205186662866914","1.48687401108607","4.46062203325822","0.000525562652224942","0.00851573296548742","5.15201844841324e-05","2.63325387363343e-05","High Risk"
"981","19024","1963","0.0279709318894272","2.00704817812648","6.02114453437945","0.000709427668904444","0.0114949122833271","6.95442193720827e-05","3.554482323462e-05","High Risk"
"995","19023","1768","0.0251923624964377","1.78997167280007","5.36991501840022","0.000632698031406956","0.0102516559356756","6.20225184625226e-05","3.17003983252893e-05","High Risk"
"1009","19022","1768","0.0251923624964377","1.75539428006841","5.26618284020523","0.00062047602329088","0.0100536217774683","6.08244118043704e-05","3.10880327000115e-05","High Risk"
"1023","19021","1768","0.0251923624964377","1.71032052663393","5.13096157990179","0.000604543885648999","0.00979547209892234","5.92626062478656e-05","3.02897765266869e-05","High Risk"
"1037","19020","1832","0.0261043032202907","1.71020820739731","5.13062462219192","0.000604504184372728","0.00979482881602222","5.92587143863167e-05","3.02877873530063e-05","High Risk"
"1051","19019","1836","0.0261612995155315","1.6426618944379","4.92798568331369","0.000580628711990886","0.00940797266030434","5.69182346422731e-05","2.90915421504951e-05","High Risk"
"1065","19018","1835","0.0261470504417213","1.56037217273349","4.68111651820047","0.000551541913736722","0.00893667698184457","5.40668957852154e-05","2.76341911791101e-05","High Risk"
"1079","19017","1936","0.0275862068965517","1.60420322124598","4.81260966373793","0.000567034794730181","0.00918770935038872","5.55856416161731e-05","2.84104390482663e-05","High Risk"
"1093","19016","2050","0.0292106013109148","1.66605310901247","4.99815932703742","0.000588896762060305","0.00954194052548346","5.77287402272823e-05","2.95058005606109e-05","High Risk"
"1107","19015","2050","0.0292106013109148","1.61280354721995","4.83841064165984","0.000570074736309076","0.00923696576274405","5.58836429111712e-05","2.85627508212653e-05","High Risk"
"1121","19014","2050","0.0292106013109148","1.52676558201123","4.5802967460337","0.00053966305324112","0.00874420287150477","5.29024274166892e-05","2.70390184574189e-05","High Risk"
"1135","19013","2063","0.0293958392704474","1.42325697364305","4.26977092092916","0.000503076053712924","0.00815138084225375","4.93158541367318e-05","2.52058810032185e-05","High Risk"
"1149","19012","2002","0.0285266457680251","1.27306042755973","3.8191812826792","0.0004499863537612","0.00729116426085705","4.41115438149448e-05","2.25459001720829e-05","High Risk"
"1163","19011","2117","0.0301652892561983","1.24928544921825","3.74785634765474","0.000441582655411119","0.00715499847592382","4.32877408154122e-05","2.21248453056551e-05","High Risk"
"1177","19010","1631","0.02324023938444","0.935272335113978","2.80581700534193","0.000330589011126823","0.00535655973300716","3.24071864116993e-05","1.65636730548685e-05","Medium Risk"
"1191","19009","1795","0.0255770874893132","0.98729829550273","2.96189488650819","0.000348978532715467","0.00565452659680353","3.42098859391696e-05","1.74850528133533e-05","Medium Risk"
"1205","19008","1795","0.0255770874893132","0.93404297081658","2.80212891244974","0.000330154469964711","0.00534951882840066","3.23645889387945e-05","1.65419010131616e-05","Medium Risk"
"1219","19007","1795","0.0255770874893132","0.880947970524773","2.64284391157432","0.000311387076786009","0.00504542928152827","3.05248471786834e-05","1.56015885579937e-05","Medium Risk"
"1233","19006","1771","0.0252351097178683","0.808364253436956","2.42509276031087","0.000285731042329428","0.00462972253855355","2.80098213815905e-05","1.43161309283685e-05","Medium Risk"
"1247","19005","1757","0.0250356226845255","0.764170552401008","2.29251165720302","0.000270109975208131","0.00437661316010405","2.64785096406949e-05","1.35334604830219e-05","Medium Risk"
"1261","19004","1708","0.0243374180678256","0.719866885903515","2.15960065771054","0.000254450038795156","0.00412287397946622","2.49433875965568e-05","1.27488425493512e-05","Medium Risk"
"1275","19003","1662","0.0236819606725563","0.692813910578501","2.0784417317355","0.000244887672813654","0.00396793421182481","2.40060020015451e-05","1.22697343563453e-05","Medium Risk"
"1289","19002","1300","0.018523795953263","0.536373170935935","1.6091195128078","0.000189590849122101","0.00307195543098221","1.85853303729301e-05","9.4991688572754e-06","Medium Risk"
"1303","19001","1300","0.018523795953263","0.530670214309691","1.59201064292907","0.000187575035416524","0.00303929304305912","1.83877229258308e-05","9.39816949542463e-06","Medium Risk"
"1317","19000","1300","0.018523795953263","0.525742541075091","1.57722762322527","0.00018583325972123","0.0030110709145572","1.82169790482519e-05","9.31090040243986e-06","Medium Risk"
"1331","18999","1162","0.0165574237674551","0.46448750786982","1.39346252360946","0.000164181554550882","0.00266024663376482","1.60944921476893e-05","8.22607376437451e-06","Medium Risk"
"1345","18998","1093","0.0155742376745512","0.43415217410058","1.30245652230174","0.000153458979300377","0.00248650790414032","1.50433728325851e-05","7.68883500332126e-06","Medium Risk"
"1359","18997","972","0.0138500997435167","0.384777882952355","1.15433364885707","0.000136006738415062","0.00220372787325432","1.33325536442991e-05","6.81441630708621e-06","Medium Risk"
"1373","18996","915","0.0130379025363351","0.36170527167882","1.08511581503646","0.000127851304474955","0.00207158473607055","1.25330876636711e-05","6.40580036143189e-06","Medium Risk"
"1387","18995","890","0.0126816756910801","0.351472714876902","1.05441814463071","0.000124234421234169","0.0020129800926175","1.21785295704846e-05","6.22458178046993e-06","Medium Risk"
"1401","18994","890","0.0126816756910801","0.350958766228651","1.05287629868595","0.000124052756740292","0.0020100365685436","1.21607212498227e-05","6.2154797499094e-06","Medium Risk"
"1415","18993","890","0.0126816756910801","0.350477289915447","1.05143186974634","0.000123882570183621","0.00200727902238847","1.21440380955702e-05","6.20695280440257e-06","Medium Risk"
"1429","18992","819","0.0116699914505557","0.322008437483732","0.966025312451196","0.00011381973669655","0.00184423014041542","1.11575923588113e-05","5.70276942783689e-06","Medium Risk"
"1443","18991","759","0.0108150470219436","0.29812054841193","0.894361645235791","0.000105376127995998","0.00170741768493639","1.03298770024734e-05","5.27971491237528e-06","Medium Risk"
"1457","18990","720","0.0102593331433457","0.282608209227366","0.847824627682098","9.98930096798079e-05","0.00161857428786247","9.79237444972823e-06","5.00499138541665e-06","Medium Risk"
"1471","18989","639","0.00910515816471929","0.250791887926789","0.752375663780368","8.8646952460368e-05","0.00143635353874738","8.68993891666325e-06","4.44152433518344e-06","Medium Risk"
"1485","18988","627","0.00893416927899687","0.246040162138247","0.738120486414742","8.69673685888014e-05","0.00140913910925386","8.52529161809027e-06","4.35737127146836e-06","Medium Risk"
"1499","18987","627","0.00893416927899687","0.245939948915117","0.73781984674535","8.69319464030991e-05","0.00140856516079459","8.52181922990879e-06","4.35559649528672e-06","Medium Risk"
"1513","18986","627","0.00893416927899687","0.24591597399391","0.737747921981731","8.69234720313082e-05","0.00140842784988234","8.52098849888899e-06","4.35517189943215e-06","Medium Risk"
"1527","18985","614","0.00874893131946423","0.24078413659795","0.72235240979385","8.51095308012521e-05","0.00137903641754815","8.34317033311896e-06","4.26428705914969e-06","Medium Risk"
"1541","18984","607","0.00864918780279282","0.238021200923318","0.714063602769954","8.41329209538408e-05","0.00136321233142481","8.24743461199296e-06","4.21535546835196e-06","Medium Risk"
"1555","18983","586","0.00834995725277857","0.229759674811256","0.689279024433767","8.12127343458918e-05","0.00131589631827698","7.96117273221001e-06","4.06904384090734e-06","Medium Risk"
"1569","18982","566","0.00806497577657452","0.221914313834386","0.665742941503157","7.84396488713168e-05","0.00127096379635598","7.68933097436147e-06","3.93010249800697e-06","Medium Risk"
"1583","18981","568","0.00809347392419493","0.222701190872425","0.668103572617276","7.87177848667028e-05","0.00127547045575191","7.71659626372954e-06","3.94403809035065e-06","Medium Risk"
"1597","18980","568","0.00809347392419493","0.222682761604234","0.668048284812703","7.87112707067963e-05","0.0012753649063069","7.71595768958672e-06","3.94371170801099e-06","Medium Risk"
"1611","18979","568","0.00809347392419493","0.222678882263985","0.668036646791954","7.87098994834544e-05","0.00127534268826731","7.71582327044707e-06","3.94364300489517e-06","Medium Risk"
"1625","18978","554","0.00789398689085209","0.217176674345713","0.651530023037139","7.67650440585433e-05","0.00124383004294347","7.52517176607895e-06","3.84619890266257e-06","Medium Risk"
"1639","18977","555","0.0079082359646623","0.217552199458055","0.652656598374165","7.68977802369606e-05","0.001245980777676","7.5381837112216e-06","3.85284945240215e-06","Medium Risk"
"1653","18976","564","0.00803647762895412","0.221056507741803","0.663169523225408","7.81364417120341e-05","0.00126605090692074","7.65960799325346e-06","3.91491075210733e-06","Medium Risk"
"1667","18975","576","0.00820746651467655","0.225738154775543","0.677214464326629","7.97912549736072e-05","0.00129286397627345","7.82182706297257e-06","3.99782272107487e-06","Medium Risk"
"1681","18974","574","0.00817896836705614","0.224947432736019","0.674842298208057","7.95117598925401e-05","0.0012883352955054","7.79442854430305e-06","3.98381903375489e-06","Medium Risk"
"1695","18973","574","0.00817896836705614","0.224970156875078","0.674910470625235","7.95197921526406e-05","0.00128846544284718","7.79521593572147e-06","3.98422147825764e-06","Medium Risk"
"1709","18972","574","0.00817896836705614","0.22498136527674","0.67494409583022","7.95237539659889e-05","0.00128852963642028","7.79560430683903e-06","3.98441997905106e-06","Medium Risk"
"1723","18971","579","0.00825021373610715","0.226949899102455","0.680849697307365","8.02195680368002e-05","0.00129980396650362","7.86381400390006e-06","4.01928271310448e-06","Medium Risk"
"1737","18970","528","0.00752351097178683","0.206960483227452","0.620881449682356","7.31539455661914e-05","0.001185319130224","7.17118074383121e-06","3.66527015795817e-06","Medium Risk"
"1751","18969","508","0.00723852949558279","0.199120933493539","0.597362800480616","7.03829141810943e-05","0.00114041989087628","6.89954034555112e-06","3.52643173217057e-06","Medium Risk"
"1765","18968","503","0.00716728412653178","0.197161663418973","0.59148499025692","6.96903745515521e-05","0.00112919861682221","6.83165163746743e-06","3.49173305915002e-06","Medium Risk"
"1779","18967","449","0.00639783414078085","0.175986165003675","0.527958495011025","6.22055096427894e-05","0.00100792076236293","6.09792061737734e-06","3.11671498221508e-06","Medium Risk"
"1793","18966","449","0.00639783414078085","0.175986216956176","0.527958650868527","6.22055280063453e-05","0.00100792105990907","6.09792241753148e-06","3.11671590229387e-06","Medium Risk"
"1807","18965","449","0.00639783414078085","0.175986799581227","0.527960398743681","6.22057339457625e-05","0.00100792439676164","6.09794260548951e-06","3.11672622058353e-06","Medium Risk"
"1821","18964","409","0.00582787118837276","0.160318146348045","0.480954439044134","5.66673635871273e-05","0.00091818574650092","5.55502377095975e-06","2.83923437182387e-06","Medium Risk"
"1835","18963","389","0.00554288971216871","0.152479293753017","0.45743788125905","5.38965786184439e-05","0.000873290499857718","5.28340752854203e-06","2.70040829236593e-06","Medium Risk"
"1849","18962","368","0.00524365916215446","0.144247557083014","0.432742671249042","5.09869216303957e-05","0.000826145098968808","4.99817785292644e-06","2.55462423594018e-06","Medium Risk"
"1863","18961","343","0.0048874323168994","0.134450713196568","0.403352139589703","4.7524049041323e-05","0.000770035902211373","4.65871721226107e-06","2.38112213071121e-06","Medium Risk"
"1877","18960","311","0.00443146195497293","0.121905227730951","0.365715683192853","4.30896191127624e-05","0.000698184485513626","4.22401614087745e-06","2.15894158311514e-06","Medium Risk"
"1891","18959","311","0.00443146195497293","0.121893636570114","0.365680909710341","4.30855220062244e-05","0.00069811809977434","4.22361450715444e-06","2.15873630365671e-06","Medium Risk"
"1905","18958","311","0.00443146195497293","0.121887036752379","0.365661110257137","4.30831891806541e-05","0.000698080300818254","4.22338582346993e-06","2.15861942088463e-06","Medium Risk"
"1919","18957","291","0.00414648047876888","0.11404676741247","0.342140302237409","4.03119034377344e-05","0.000653176940090739","3.95172049084207e-06","2.01976825087484e-06","Medium Risk"
"1933","18956","291","0.00414648047876888","0.11405722929709","0.342171687891271","4.03156013810622e-05","0.000653236858157153","3.95208299514418e-06","2.01995353085147e-06","Medium Risk"
"1947","18955","281","0.00400398974066686","0.110144058347962","0.330432175043885","3.89324199633363e-05","0.000630825060921728","3.81649162175687e-06","1.9506512733424e-06","Medium Risk"
"1961","18954","275","0.00391849529780564","0.107792081515295","0.323376244545886","3.81010709903021e-05","0.000617354648164047","3.73499562450498e-06","1.90899776363588e-06","Medium Risk"
"1975","18953","206","0.00293530920490168","0.0807475207201891","0.242242562160567","2.85416792773805e-05","0.000462463072830242","2.79790159295455e-06","1.43003859195455e-06","Low Risk"
"1989","18952","206","0.00293530920490168","0.0807475185425508","0.242242555627652","2.85416785076547e-05","0.000462463060358314","2.79790151749939e-06","1.43003855338857e-06","Low Risk"
"2003","18951","206","0.00293530920490168","0.0807487867830588","0.242246360349176","2.85421267903202e-05","0.000462470323917581","2.79794546203299e-06","1.43006101392797e-06","Low Risk"
"2017","18950","204","0.00290681105728128","0.0799601628982478","0.239880488694743","2.82633733401833e-05","0.000457953659853791","2.77061964442429e-06","1.41609448492797e-06","Low Risk"
"2031","18949","189","0.00269307495012824","0.0740803806412791","0.222241141923837","2.61850574005426e-05","0.000424278543319215","2.56688518922032e-06","1.31196354115705e-06","Low Risk"
"2045","18948","168","0.00239384440011399","0.0658490948775197","0.197547284632559","2.32755597935041e-05","0.000377135724893333","2.28167113750606e-06","1.16618747028087e-06","Low Risk"
"2059","18947","165","0.00235109717868339","0.0646753327045314","0.194025998113594","2.28606722131727e-05","0.000370413268817275","2.24100027821201e-06","1.14540014219725e-06","Low Risk"
"2073","18946","138","0.00196637218580792","0.0540975839037292","0.162292751711188","1.91217745844099e-05","0.000309831616644983","1.87448128226422e-06","9.58068210935044e-07","Low Risk"
"2087","18945","138","0.00196637218580792","0.054103436504845","0.162310309514535","1.9123843292681e-05","0.00030986513608771","1.87468407489288e-06","9.58171860500805e-07","Low Risk"
"2101","18944","138","0.00196637218580792","0.0541044451027201","0.16231333530816","1.91241997999374e-05","0.000309870912602807","1.87471902280925e-06","9.58189722769173e-07","Low Risk"
"2115","18943","112","0.00159589626674266","0.0439119850696187","0.131735955208856","1.55214894910924e-05","0.000251495914280054","1.52155028266229e-06","7.77681255582947e-07","Low Risk"
"2129","18942","112","0.00159589626674266","0.0439079807839074","0.131723942351722","1.55200741035054e-05","0.000251472980643727","1.52141153416239e-06","7.77610339683e-07","Low Risk"
"2143","18941","105","0.00149615275007125","0.041161513129327","0.123484539387981","1.45492851771881e-05","0.00023574321136242","1.42624642993118e-06","7.28970397520381e-07","Low Risk"
"2157","18940","98","0.00139640923339983","0.0384175038778373","0.115252511633512","1.35793652181398e-05","0.000220027522026075","1.33116650936706e-06","6.80373993676498e-07","Low Risk"
"2171","18939","102","0.00145340552864064","0.0399849888335864","0.119954966500759","1.41334212743516e-05","0.000229004935856067","1.38547986308377e-06","7.08134152242816e-07","Low Risk"
"2185","18938","102","0.00145340552864064","0.0399849510818278","0.119954853245483","1.41334079303061e-05","0.000229004719641449","1.38547855498533e-06","7.0813348365917e-07","Low Risk"
"2199","18937","102","0.00145340552864064","0.0399843594959152","0.119953078487745","1.41331988235096e-05","0.000229001331467589","1.38545805653346e-06","7.08123006672657e-07","Low Risk"
"2213","18936","98","0.00139640923339983","0.0384165268992426","0.115249580697728","1.35790198872929e-05","0.00022002192660322","1.33113265705876e-06","6.80356691385587e-07","Low Risk"
"2227","18935","99","0.00141065830721003","0.0388085226769927","0.116425568030978","1.37175779218535e-05","0.000222266993328463","1.3447153107578e-06","6.8729893660954e-07","Low Risk"
"2241","18934","106","0.00151040182388145","0.0415523745700513","0.124657123710154","1.46874422597035e-05","0.000237981781430157","1.43978977885228e-06","7.35892553635608e-07","Low Risk"
"2255","18933","107","0.00152465089769165","0.0419421727711271","0.125826518313381","1.48252235208342e-05","0.000240214262034459","1.45329628651956e-06","7.42795879776662e-07","Low Risk"
"2269","18932","103","0.00146765460245084","0.0403693986308064","0.121108195892419","1.42692979061723e-05","0.000231206555601946","1.39879966255744e-06","7.14942049751582e-07","Low Risk"
"2283","18931","103","0.00146765460245084","0.0403652045314501","0.12109561359435","1.42678154255015e-05","0.000231182534851107","1.39865433701474e-06","7.1486777225198e-07","Low Risk"
"2297","18930","103","0.00146765460245084","0.0403651481828215","0.121095444548465","1.42677955080543e-05","0.000231182212127144","1.39865238453477e-06","7.14866774317769e-07","Low Risk"
"2311","18929","92","0.00131091479053862","0.0360524638206468","0.10815739146194","1.27433988108936e-05","0.000206482292618908","1.24921787138541e-06","6.38489134263654e-07","Low Risk"
