"","X.18426.","X.3242.","X.0.000376779811017381.","X.0.20722889605956.","X.0.704830836475594.","X.0.000780759182631194.","X.0.00569691073783537.","X.2.05148063264586e.05.","X.3.91187831428805e.05.","X.Medium.Risk."
"183","19080","21964","0.00255261929956377","2.74513088726752","9.33679103782732","0.010342602737905","0.0754661436016295","0.000271756639947002","0.000518200800755979","High Risk"
"196","19079","21020","0.00244290920036562","2.62593628216324","8.93138409499023","0.00989352307659892","0.0721893755513118","0.000259956865468786","0.000495700329067247","High Risk"
"209","19078","20002","0.00232459894508626","2.49603390464749","8.48955767432406","0.00940410062625734","0.0686182411033091","0.000247097065668876","0.000471178541650481","High Risk"
"222","19077","18875","0.00219362089233592","2.35437075050144","8.00773027798528","0.00887036806992388","0.0647237922143939","0.000233072997471039","0.000444436661962124","High Risk"
"235","19076","17851","0.00207461332710403","2.2239947114749","7.56429283083966","0.00837916104425989","0.0611396363808694","0.000220166307134419","0.00041982546104041","High Risk"
"248","19075","16823","0.00195514088857045","2.09412625856675","7.12258179518983","0.00788986640885826","0.0575694345511697","0.000207309865730795","0.000395310077602016","High Risk"
"261","19074","16138","0.00187553133565654","2.00415277740382","6.81656229117984","0.00755088076087669","0.055095981761988","0.000198402862047081","0.000378325703486491","High Risk"
"274","19073","15690","0.00182346552586758","1.94636830990412","6.62002466859173","0.00733317099900605","0.0535074342204111","0.000192682438004031","0.000367417678128397","High Risk"
"287","19072","15558","0.00180812470691191","1.92806012576861","6.55775452681153","0.00726419276695007","0.0530041255951416","0.000190870003257376","0.000363961625914853","High Risk"
"300","19071","15515","0.00180312731891877","1.92000809189791","6.53036779708258","0.00723385578449758","0.0527827678641897","0.000190072885101886","0.000362441636314771","High Risk"
"313","19070","15362","0.00178534591512924","1.8988877336207","6.45853283548089","0.00715428235637561","0.0522021500153074","0.000187982056709507","0.000358454727485663","High Risk"
"326","19069","14084","0.00163681889524022","1.7383659294479","5.91256304237267","0.00654949762314796","0.0477892596933616","0.000172091059911299","0.000328152883647558","High Risk"
"339","19068","15341","0.00178290533029539","1.89202127260757","6.43517849855425","0.0071284121587819","0.0520133847599763","0.00018730230537892","0.000357158539529063","High Risk"
"352","19067","15591","0.00181195991165083","1.92097454895835","6.53365492909587","0.00723749702487911","0.0528093366473562","0.000190168560366264","0.000362624075274215","High Risk"
"365","19066","15370","0.00178627566173262","1.89179365306335","6.43440431466002","0.00712755457543967","0.0520071272917842","0.000187279771982494","0.000357115571585121","High Risk"
"378","19065","15545","0.00180661386868143","1.91221184353859","6.5038510498674","0.00720448250397368","0.052568441909472","0.000189301088657441","0.00036096993157332","High Risk"
"391","19064","16890","0.00196292751637371","2.07625967831859","7.06181364489459","0.00782255197126671","0.0570782660182114","0.000205541147948302","0.000391937387347315","High Risk"
"404","19063","15801","0.0018363657599894","1.93880469288744","6.59429915149434","0.00730467418436304","0.0532995035127802","0.000191933671103394","0.000365989887412538","High Risk"
"417","19062","16164","0.0018785530121175","1.98096992204418","6.73771232553444","0.00746353663297841","0.0544586639933597","0.000196107854947005","0.000373949455247511","High Risk"
"430","19061","16414","0.00190760759347295","2.00941517704053","6.8344608642473","0.00757070746901035","0.0552406499118802","0.000198923817914782","0.000379319091349448","High Risk"
"443","19060","16849","0.00195816256503142","2.06376328998874","7.01931069281148","0.00777547036187833","0.0567347289429569","0.000204304057024971","0.000389578433000502","High Risk"
"456","19059","17352","0.00201662038271857","2.12529100456051","7.22857991806272","0.00800728324633446","0.0584261817494115","0.000210395047095133","0.000401193074439882","High Risk"
"469","19058","17641","0.00205020747876546","2.15835800024775","7.34104800853245","0.00813186703274527","0.0593352235210011","0.000213668543336345","0.000407435160645387","High Risk"
"482","19057","17928","0.00208356213816151","2.19089517156383","7.45171405034098","0.00825445464366695","0.0602296999389816","0.000216889589149225","0.000413577231432807","High Risk"
"495","19056","18454","0.00214469297733336","2.25179378603919","7.65884356845868","0.00848389731968973","0.0619038582118908","0.000222918300903558","0.000425073117087087","High Risk"
"508","19055","18937","0.00220082642851207","2.31011477901883","7.85720603164579","0.00870362850426323","0.0635071553266496","0.000228691838757082","0.000436082422837538","High Risk"
"521","19054","19735","0.00229356865219865","2.40663459256694","8.18549104504488","0.00906727822766801","0.066160572744161","0.000238246902357076","0.000454302553943649","High Risk"
"534","19053","20433","0.00237468904334304","2.48832387965537","8.46333419165448","0.00937505220238702","0.0684062855073386","0.000246333804982295","0.000469723113370796","High Risk"
"547","19052","21604","0.00251078070241194","2.63110446604384","8.94896221964793","0.00991299481581595","0.07233145362442","0.000260468494365073","0.000496675931738071","High Risk"
"560","19051","22190","0.00257888464110909","2.70031655035552","9.1843676684402","0.0101737594649692","0.074234156740639","0.00026732020535762","0.000509741158492341","High Risk"
"573","19050","21849","0.00253925419214027","2.655526258819","9.03202608263833","0.010005006785807","0.0730028309088793","0.000262886151161271","0.000501286055295632","High Risk"
"586","19049","26870","0.00312278640408298","3.26147322043202","11.0929843366976","0.0122879830669279","0.0896608637306138","0.000322872402103922","0.000615671202532118","High Risk"
"599","19048","25328","0.00294357774628261","3.0693110921422","10.4393988754186","0.0115639896998392","0.0843781521354849","0.000303849143667933","0.000579396586550554","High Risk"
"612","19047","26705","0.00310361038038839","3.2251824289735","10.9695514111431","0.012151253251661","0.0886631968826219","0.000319279763372731","0.000608820557529689","High Risk"
"625","19046","28205","0.00327793786852105","3.39254517131149","11.5387887323854","0.0127818120221578","0.0932641508136066","0.000335847984844809","0.000640413771353672","High Risk"
"638","19045","29271","0.00340182660342065","3.51142879901818","11.9431379730226","0.0132297200396276","0.0965323698125653","0.000347616973842795","0.000662855539562293","High Risk"
"651","19044","30447","0.00353849935411666","3.64544420371434","12.3989536994426","0.0137346388025037","0.100216575116779","0.000360883946375975","0.000688153746780497","High Risk"
"664","19043","31818","0.0036978346782699","3.79989805580177","12.9242850592755","0.0143165618142219","0.104462651919716","0.000376174240935274","0.00071731013790297","High Risk"
"677","19042","33037","0.00383950481695904","3.94236439494352","13.4088442635964","0.0148533204642743","0.108379181094313","0.000390277821136235","0.0007442036355378","High Risk"
"690","19041","34600","0.00402115405959327","4.1234992102798","14.0249234197177","0.0155357671358396","0.113358741831772","0.000408209421054303","0.000778396615838814","High Risk"
"703","19040","36137","0.00419978162576653","4.28938033232586","14.5891214260306","0.0161607437280297","0.117918964674038","0.000424630968226046","0.000809710142881647","High Risk"
"716","19039","37625","0.00437271449399413","4.45725580519854","15.1601026560545","0.016793234270981","0.122534014033528","0.000441249947907123","0.000841400145304995","High Risk"
"729","19038","38382","0.00446069176633841","4.53697281929946","15.4312376705167","0.0170935774757884","0.124725507219349","0.000449141603638059","0.000856448397004968","High Risk"
"742","19037","39374","0.0045759803451568","4.64670270805535","15.8044530412918","0.0175069977076399","0.127742081613179","0.00046000441021984","0.000877162205765018","High Risk"
"755","19036","40342","0.00468847968416508","4.75055804919641","16.1576877897309","0.0178982848920192","0.130597159352714","0.000470285660807908","0.00089676707094347","High Risk"
"768","19035","38830","0.00451275757612736","4.57051527435129","15.5453229023602","0.0172199526111469","0.125647619801096","0.000452462168396096","0.000862780236097887","High Risk"
"781","19034","42430","0.00493114354764574","4.98883021045603","16.9681035663087","0.0187960032189815","0.137147477671338","0.000493873622400982","0.000941745918886672","High Risk"
"794","19033","47642","0.00553687345974401","5.59984472692311","19.0462976836796","0.0210980721076538","0.153944822182763","0.000554361540381177","0.00105708767296308","High Risk"
"807","19032","44281","0.00514626366800143","5.18995011679601","17.6521563915323","0.0195537460660009","0.142676446728295","0.000513783663931939","0.000979711502603187","High Risk"
"820","19031","44754","0.00520123493592593","5.23271648260527","17.7976141629123","0.0197148733674934","0.143852133001926","0.000518017357825724","0.000987784547539067","High Risk"
"833","19030","50462","0.0058646091374334","5.88477617698029","20.0154119148545","0.0221715847802718","0.161777846766898","0.000582568579193755","0.00111087443637937","High Risk"
"846","19029","47894","0.00556616047775029","5.56483952126933","18.9272373168528","0.0209661858877599","0.152982497257228","0.000550896169344316","0.00105047970913718","High Risk"
"859","19028","50486","0.00586739837724352","5.82515786842132","19.8126369974087","0.0219469658070231","0.160138885267515","0.000576666612446576","0.0010996202352124","High Risk"
"872","19027","53081","0.00616898493171302","6.09090221794252","20.7164916997367","0.0229481888269122","0.167444439015537","0.000602974207412536","0.00114978503258398","High Risk"
"885","19026","56017","0.00651020193515134","6.3872715973476","21.7245088323078","0.0240647952405019","0.175591902675302","0.000632313554073151","0.00120573094410303","High Risk"
"898","19025","58324","0.00677831761189936","6.58868725357112","22.409567567623","0.0248236523599116","0.181129002165414","0.000652252873623234","0.00124375235678828","High Risk"
"911","19024","60737","0.00705875243114209","6.80302194449493","23.1385667678413","0.0256311834585045","0.187021257663719","0.000673471124344789","0.00128421250715184","High Risk"
"924","19023","63714","0.00740473438592271","7.08256363690728","24.0893492534855","0.0266843895867487","0.194706112910541","0.000701144599371949","0.00133698184122062","High Risk"
"937","19022","66822","0.00776594094133357","7.33629631369934","24.9523496275894","0.0276403572201528","0.201681454855812","0.000726263088260617","0.00138487918444074","High Risk"
"950","19021","70018","0.00813737470938155","7.57762762888348","25.7731702562922","0.028549601268494","0.2083158720968","0.00075015389347964","0.00143043551159292","High Risk"
"963","19020","82593","0.00959882015156032","8.79621255375539","29.9178443256225","0.0331407629645745","0.241815879458089","0.000870788776941569","0.00166046887240158","High Risk"
"976","19019","82838","0.00962729364128865","8.63655426525405","29.3748115383306","0.032539231627966","0.237426727966947","0.000854983264634649","0.0016303300351853","High Risk"
"980","19014","128760","0.0149642715813072","12.152894603906","41.3346547327496","0.0457874564694953","0.334094120468966","0.00120308646065141","0.00229411273045552","High Risk"
"989","19018","91548","0.0106395552557123","9.32858619620394","31.728563616511","0.0351465431324766","0.256451314852842","0.00092349157262217","0.00176096551869913","High Risk"
"1002","19017","99144","0.011522349655616","9.9502581703452","33.8430060802757","0.0374887652435077","0.273541642564084","0.000985034534972505","0.00187831909054583","High Risk"
"1015","19016","102203","0.0118778615130812","10.1228514205985","34.4300335038603","0.0381390305663357","0.278286387912549","0.00100212055516336","0.00191089967200415","High Risk"
"1028","19015","118131","0.0137289870003992","11.4460539846484","38.9305350641151","0.0431243514940993","0.314662429279389","0.00113311215357613","0.00216068179767013","High Risk"
"1054","19013","138639","0.0161123924181489","12.6931928642975","43.1723273839066","0.0478230935653912","0.34894741081499","0.00125657376083598","0.00239610531393509","High Risk"
"1067","19012","146597","0.0170372578518553","13.0698727115919","44.4534979971771","0.0492422790905733","0.359302682244708","0.00129386351270584","0.00246721150395392","High Risk"
"1080","19011","154968","0.018010121453961","13.4204869123596","45.6460136410201","0.0505632592338619","0.368941385355963","0.00132857287303553","0.00253339725867948","High Risk"
"1093","19010","149825","0.0174124106063168","12.7295083053727","43.2958441482029","0.0479599162509812","0.349945755303351","0.00126016883977759","0.00240296061206759","High Risk"
"1106","19009","159718","0.0185621584997144","13.2540682442322","45.0799873228192","0.0499362573737333","0.364366384883253","0.00131209811101798","0.00250198225858445","High Risk"
"1119","19008","169617","0.0197126037030645","13.7369134849499","46.7222496779954","0.0517554334763352","0.377640239489741","0.00135989779912773","0.002593129384407","High Risk"
"1132","19007","180034","0.0209232499989831","14.1388049520475","48.0891705288663","0.0532696067375167","0.388688601266925","0.00139968339741318","0.00266899479433441","High Risk"
"1145","19006","180320","0.0209564884400537","13.5894457040291","46.2206794754027","0.0511998313074991","0.373586216133986","0.00134529909681107","0.00256529176015624","High Risk"
"1158","19005","186157","0.0216348548055406","13.5245744174103","46.0000380297348","0.0509554211230134","0.371802845492426","0.00133887710689346","0.00255304594964577","High Risk"
"1171","19004","190596","0.0221507479520878","13.5143867089333","45.9653874031855","0.0509170377358767","0.371522776125074","0.00133786856575712","0.00255112280684952","High Risk"
"1184","19003","192856","0.022413401367541","13.5184563672039","45.9792292017839","0.0509323706509544","0.371634654730528","0.00133827144514712","0.00255189103986325","High Risk"
"1197","19002","190080","0.0220907792961702","13.0987748124624","44.5518003687081","0.0493511711470433","0.360097227271611","0.00129672470153162","0.0024726673792581","High Risk"
"1210","19001","182026","0.0211547569032233","12.2932068191819","41.8118872902801","0.0463160992051135","0.337951430820248","0.00121697679147089","0.00232059959221104","High Risk"
"1223","19000","175056","0.0203447151750335","11.6737355334675","39.7049298495705","0.0439821684459645","0.320921602034436","0.0011556516882016","0.00220366144627729","High Risk"
"1236","18999","169213","0.0196656514995941","11.1578091303464","37.950151219822","0.0420383551821863","0.306738316200453","0.00110457710140414","0.00210626955998562","High Risk"
"1249","18998","164124","0.0190742164415227","10.7266839281611","36.4838000368544","0.0404140403937062","0.294886292470253","0.00106189748387268","0.00202488567186766","High Risk"
"1262","18997","155991","0.0181290128008675","10.1287720769378","34.450170952061","0.0381613373338376","0.278449152137595","0.00100270667573069","0.0019120173195707","High Risk"
"1275","18996","161034","0.0187151018159694","10.4333576408218","35.4861331265111","0.0393088991865582","0.286822486177756","0.00103285939078023","0.00196951420754624","High Risk"
"1288","18995","150312","0.0174690089307972","9.70457014950376","33.0073673419797","0.0365631067953764","0.266787455524035","0.000960712433855659","0.00183194034418926","High Risk"
"1301","18994","138313","0.0160745052440614","8.90966167761656","30.3037096291057","0.0335681958511089","0.244934699006001","0.000882019772464749","0.00168188476448257","High Risk"
"1314","18993","124822","0.0145066038157963","8.03196286331867","27.3184638394576","0.0302613625769952","0.220805960713047","0.000795131208511253","0.00151620077815561","High Risk"
"1327","18992","112129","0.0130314446112177","7.21391246420776","24.5360953664874","0.0271792617063841","0.198317011578047","0.000714147591736982","0.00136177667625059","High Risk"
"1340","18991","100677","0.0117005123484876","6.46282107183392","21.9814691322951","0.0243494367507824","0.177668826408541","0.00063979264056458","0.00121999248564084","High Risk"
"1353","18990","89914","0.0104496545119731","5.75870126632255","19.5866035467786","0.0216965827604417","0.15831193286225","0.000570087682832537","0.00108707516328783","High Risk"
"1366","18989","78828","0.00916125815634735","5.04656550141769","17.1644739287266","0.0190135277024746","0.13873467330518","0.000499589178169516","0.000952644661145914","High Risk"
"1379","18988","72225","0.0083938685535874","4.62257611525908","15.7223932180468","0.0174160979382087","0.127078819644496","0.000457615977004471","0.000872607807370198","High Risk"
"1392","18987","66104","0.00768249618368074","4.22900242678048","14.3837629529634","0.0159332628840019","0.116259121162973","0.000418653804508953","0.00079831255191551","High Risk"
"1405","18986","60695","0.00705387126147438","3.88271026529542","13.2059475107854","0.014628566530869","0.106739234840626","0.000384372308248919","0.000732942672391952","High Risk"
"1418","18985","50862","0.00591109646760211","3.25276347753723","11.0633605946098","0.01225516808855","0.0894214249806874","0.000322010173466713","0.000614027056614197","High Risk"
"1431","18984","43272","0.00502899937765087","2.76676461046511","9.41037206589526","0.010424110328604","0.0760608743188568","0.000273898289349947","0.000522284617938002","High Risk"
"1444","18983","38278","0.00444860506049454","2.44745586647356","8.32433313309675","0.00922107716717562","0.0672827866731677","0.000242288040171914","0.000462008422149934","High Risk"
"1457","18982","34469","0.00400592945896302","2.2037488653784","7.49543227658933","0.00830288244339606","0.0605830596668259","0.000218162051842409","0.000416003634653972","High Risk"
"1470","18981","31087","0.00361287908238659","1.9876618924878","6.76047318183939","0.0074887494168763","0.0546426323443109","0.000196770332430617","0.000375212704464006","High Risk"
"1483","18980","28497","0.0033118736195442","1.82206031346332","6.19722596253289","0.0068648260358222","0.0500900943938316","0.000180376458865482","0.000343951947006149","High Risk"
"1496","18979","26378","0.00306560698797547","1.68669297772299","5.73681202270325","0.00635481371409848","0.0463687232762169","0.000166975650732801","0.000318398534561519","High Risk"
"1509","18978","23965","0.00278517216873274","1.53239397733141","5.21200734738379","0.00577347412431502","0.0421269034871685","0.000151700685852953","0.000289271374931489","High Risk"
"1514","18976","21185","0.00246208522406021","1.35468680420331","4.60758635269977","0.00510394149697661","0.0372415717499726","0.000134108408381679","0.000255725433700714","High Risk"
"1522","18977","22375","0.00260038503131212","1.43072204685889","4.86619885656196","0.00539041319583601","0.0393318496917807","0.000141635583919092","0.000270078674128175","High Risk"
"1548","18975","20222","0.00235016697667905","1.2931070877065","4.39814025751861","0.0048719326891659","0.0355486893633257","0.000128012270335337","0.000244100975811664","High Risk"
"1561","18974","19350","0.00224882459691127","1.23734240321357","4.20847235905306","0.00466183269677934","0.0340156674927248","0.000122491796482598","0.000233574226689364","High Risk"
"1574","18973","18472","0.00214678490719095","1.1815155091641","4.01859287226851","0.00445149832258872","0.032480935424862","0.000116965164140247","0.00022303573421371","High Risk"
"1587","18972","15846","0.00184159558463338","1.01354684442503","3.44729467630794","0.00381865666834548","0.0278633241362468","0.000100336958848619","0.000191328139878804","High Risk"
"1600","18971","16685","0.00193910275966225","1.06722258234882","3.62985761023584","0.00402088630941091","0.0293389189666676","0.000105650635603524","0.000201460556698086","High Risk"
"1613","18970","17082","0.00198524143485469","1.09246817064129","3.71572338210378","0.00411600202567956","0.0300329431387839","0.000108149844759512","0.000206226188868628","High Risk"
"1626","18969","16597","0.00192887554702513","1.06145092241936","3.61022693143916","0.0039991409033665","0.0291802507883755","0.000105079265066468","0.000200371035316424","High Risk"
"1639","18968","16062","0.00186669874292448","1.02724228921097","3.4938758818634","0.00387025586363227","0.0282398243635029","0.000101692751417516","0.000193913441179992","High Risk"
"1652","18967","15565","0.00180893823518986","0.995332719021891","3.38534444886535","0.00375003281360079","0.027362601271036","9.85338355286748e-05","0.000187889843215882","Medium Risk"
"1665","18966","15016","0.00174513437453331","0.960228951951681","3.26594885308691","0.00361777525200505","0.0263975668025646","9.50587073179475e-05","0.000181263273863686","Medium Risk"
"1678","18965","14319","0.00166413020171434","0.915532186490485","3.1139253699395","0.00344937494330625","0.0251688120876371","9.06339118174591e-05","0.000172825825667455","Medium Risk"
"1691","18964","13709","0.00159323702320706","0.876534062926812","2.98128421527898","0.00330244493664844","0.0240967182189256","8.67732583699099e-05","0.00016546411517401","Medium Risk"
"1704","18963","13283","0.00154372801657738","0.849297693349137","2.88864736049174","0.00319982871828478","0.0233479656595233","8.40769700744727e-05","0.000160322681448464","Medium Risk"
"1709","18960","12291","0.00142843943775899","0.78586609570625","2.67290261216876","0.00296084273095212","0.0216041733766847","7.77975034297839e-05","0.000148348642307294","Medium Risk"
"1717","18962","12805","0.00148817565702578","0.818731642695509","2.78468553152094","0.00308466753575485","0.0225076771404365","8.10510570804484e-05","0.000154552700862793","Medium Risk"
"1730","18961","12538","0.00145714536413816","0.801659421986877","2.72661917189944","0.00302034594094049","0.0220383462733467","7.9360977617305e-05","0.000151329962565348","Medium Risk"
"1756","18959","12050","0.00140043082133234","0.770236951732786","2.61974447240313","0.00290195809707153","0.0211745140008995","7.62502826137654e-05","0.000145398314889485","Medium Risk"
"1769","18958","11594","0.00134743526494001","0.741089395717006","2.52060725419433","0.00279214125953919","0.0203732211889153","7.33647947405801e-05","0.000139896104799061","Medium Risk"
"1782","18957","11273","0.00131012918247962","0.720571050363792","2.45081987032368","0.00271483598574998","0.0198091532225843","7.1333563145641e-05","0.000136022838485408","Medium Risk"
"1795","18956","9732","0.00113103674300467","0.622070208652571","2.11579694650848","0.00234372250628216","0.0171012755399796","6.15823859250757e-05","0.000117428746929831","Medium Risk"
"1808","18955","9522","0.0011066308946661","0.608646992066356","2.07014164864917","0.00229314896268175","0.0167322591134079","6.02535428255828e-05","0.000114894834388189","Medium Risk"
"1821","18954","9368","0.00108873327255115","0.598803299903132","2.03666109688566","0.00225606169737478","0.0164616470672553","5.92790578859541e-05","0.000113036631857651","Medium Risk"
"1834","18953","9207","0.00107002212215824","0.588512167187034","2.00165870186021","0.00221728864728112","0.0161787344735504","5.82602781763432e-05","0.000111093965575725","Medium Risk"
"1847","18952","9045","0.00105119475343992","0.578157114391954","1.96643890065445","0.00217827477078937","0.0158940646587665","5.72351706424483e-05","0.000109139233043601","Medium Risk"
"1860","18951","8918","0.00103643502611135","0.570039264361244","1.93882831575858","0.00214768981823103","0.0156708975817446","5.64315369584693e-05","0.000107606819268417","Medium Risk"
"1873","18950","8744","0.00101621303748796","0.55891717061838","1.90099964038945","0.00210578602496211","0.0153651411140137","5.53304955331753e-05","0.000105507291733913","Medium Risk"
"1886","18949","8612","0.00100087221853229","0.55047972019276","1.87230202459216","0.00207399694041328","0.0151331879315972","5.44952227277794e-05","0.000103914546707738","Medium Risk"
"1899","18948","8419","0.000978442081725889","0.538143144949239","1.83034263179765","0.00202751744558051","0.0147940442633671","5.32739526411024e-05","0.000101585760419467","Medium Risk"
"1912","18947","8392","0.000975304186939501","0.536417302816725","1.82447266493004","0.00202101513283189","0.0147465992942364","5.31031013854537e-05","0.000101259971664113","Medium Risk"
"1925","18946","8380","0.00097390956703444","0.535650261868942","1.82186379076665","0.00201812521605472","0.0147255126412895","5.30271674940542e-05","0.000101115176661733","Medium Risk"
"1938","18945","8313","0.000966122939231181","0.531367616577149","1.80729757668772","0.00200198984738221","0.0146077788290023","5.26032032670727e-05","0.000100306737898447","Medium Risk"
"1951","18944","8189","0.000951711866878881","0.523441526783385","1.78033921033271","0.00197212737401815","0.0143898834152171","5.18185530559438e-05","9.88105228738584e-05","Medium Risk"
"1964","18943","7984","0.000927887110167418","0.51033791059208","1.73577094337481","0.00192275796240822","0.01402965309404","5.05213490778673e-05","9.63369415832074e-05","Medium Risk"
"1977","18942","7799","0.000906386719964391","0.498512695980415","1.69555080002256","0.00187820507876023","0.0137045671944411","4.93507015854565e-05","9.41046852965223e-05","Medium Risk"
"1990","18941","7605","0.000883840364832567","0.486112200657912","1.65337400104777","0.00183148475752937","0.013363666305132","4.81231036744964e-05","9.17638327580526e-05","Medium Risk"
"2003","18940","7400","0.000860015608121104","0.473008584466607","1.60880573408988","0.00178211534591944","0.0130034359839549","4.68258996964199e-05","8.92902514674016e-05","Medium Risk"
"2016","18939","7193","0.000835958414758798","0.459777128117339","1.56380265477141","0.00173226428151332","0.0126396912206199","4.55160400697768e-05","8.6792537676354e-05","Medium Risk"
"2029","18938","7077","0.000822477089009872","0.45236239895543","1.53858353785866","0.00170432841933404","0.0124358535754661","4.47820124529142e-05","8.53928526533515e-05","Medium Risk"
"2042","18937","6945","0.000807136270054198","0.443924948529809","1.50988592206139","0.00167253933478521","0.0122039003930496","4.39467396475187e-05","8.38001076271762e-05","Medium Risk"
"2055","18936","6703","0.00077901143530213","0.428456289416171","1.45727362643303","0.00161425934644568","0.0117786528919527","4.24154061709597e-05","8.08800750791882e-05","Medium Risk"
"2068","18935","6543","0.000760416503234647","0.418229076779056","1.42248863758785","0.00157572712275012","0.0114974975193266","4.14029542856319e-05","7.89494750474606e-05","Medium Risk"
"2081","18934","6476","0.000752629875431388","0.413946431487263","1.40792242350893","0.00155959175407761","0.0113797637070394","4.09789900586508e-05","7.81410362841747e-05","Medium Risk"
"2094","18933","6328","0.000735429563268966","0.404486259797931","1.37574630882713","0.00152394944715922","0.0111196949873604","4.00424720647226e-05","7.63552312548267e-05","Medium Risk"
"2107","18932","6241","0.000725318568957272","0.3989252129265","1.35683197114256","0.00150299755052476","0.0109668167534949","3.94919513520753e-05","7.53054674875748e-05","Medium Risk"
"2120","18931","6206","0.00072125092756751","0.39668801016213","1.34922275483268","0.00149456862659136","0.010905314015733","3.92704775021599e-05","7.48831487306344e-05","Medium Risk"
"2133","18930","6293","0.000731361921879204","0.402249057033562","1.36813709251724","0.00151552052322582","0.0110581922495984","3.98209982148067e-05","7.59329124978863e-05","Medium Risk"
"2146","18929","6459","0.000750654163899218","0.41285979014457","1.40422651844412","0.00155549770530996","0.0113498909486979","4.08714170458345e-05","7.79359100308036e-05","Medium Risk"
"2159","18928","6625","0.000769946405919232","0.423470523255577","1.44031594437101","0.0015954748873941","0.0116415896477975","4.19218358768627e-05","7.9938907563721e-05","Medium Risk"
"2172","18927","6659","0.000773897828983572","0.425643805940965","1.4477077545006","0.0016036629849294","0.0117013351644805","4.21369819024945e-05","8.03491600704632e-05","Medium Risk"
"2185","18926","6728","0.000781916893437674","0.430054291390721","1.4627087809401","0.00162028000639811","0.0118225834189255","4.25736017780427e-05","8.11817313341457e-05","Medium Risk"
"2198","18925","6884","0.00080004695220347","0.440025823711909","1.49662414506415","0.00165784892450128","0.0120967099072359","4.35607423662372e-05","8.30640663650801e-05","Medium Risk"
"2211","18924","7067","0.000821314905755654","0.45172319816561","1.53640947605584","0.00170192015535307","0.0124182813646769","4.47187342100813e-05","8.52721901513685e-05","Medium Risk"
"2224","18923","7113","0.000826660948725056","0.454663521798781","1.54641016034882","0.00171299816966554","0.0124991135343069","4.50098141271127e-05","8.58272376604902e-05","Medium Risk"
"2237","18922","7427","0.000863153502907492","0.474734426599121","1.61467570095751","0.00178861765866807","0.0130508809530855","4.69967509520692e-05","8.96160402227557e-05","Medium Risk"
"2250","18921","7623","0.000885932294690159","0.487262762079587","1.65728731229286","0.00183581963269512","0.0133952962845525","4.82370045115959e-05","9.19810252616219e-05","Medium Risk"
"2263","18920","7670","0.000891394555984982","0.49026700579174","1.66750540276614","0.00184713847340569","0.0134778856752614","4.85344122529113e-05","9.25481390209419e-05","Medium Risk"
"2276","18919","7764","0.000902319078574629","0.496275493216046","1.68794158371268","0.00186977615482683","0.0136430644566792","4.91292277355411e-05","9.36823665395819e-05","Medium Risk"
"2289","18918","7756","0.000901389331971255","0.49576413258419","1.68620233427041","0.00186784954364205","0.0136290066880479","4.90786051412745e-05","9.35858365379955e-05","Medium Risk"
