"","X.18449.","X.39698.","X.0.00212164852164955.","X.0.175036003036088.","X.15.0489581821036.","X.0.000659468680575364.","X.0.00481189884309126.","X.0.000438014976848308.","X.3.3041702075165e.05.","X.Medium.Risk."
"889","19070","2444","0.000130618897347763","0.0803774505485965","5.91256171370056","0.000302831476621218","0.00220964918414913","0.000172091021238969","1.51729228759895e-05","Low Risk"
"926","19069","2606","0.00013927694209831","0.0857473429804114","6.30753456275078","0.000323063176473908","0.0023572724086971","0.000183587100983424","1.61866022495475e-05","Low Risk"
"963","19068","2784","0.000148790102379776","0.091760037949382","6.7495510577547","0.000345716710313296","0.00252256685934269","0.000196452433087008","1.73216240301386e-05","Low Risk"
"1000","19067","2965","0.000158463596823289","0.0978267682074278","7.1956652469358","0.000368573828444902","0.00268934678920671","0.000209437032677313","1.84668461003398e-05","Low Risk"
"1037","19066","3178","0.000169847322328638","0.104846806294481","7.71204550988762","0.00039502264568568","0.00288233401791178","0.000224466796610789","1.97920249378667e-05","Medium Risk"
"1074","19065","3300","0.000176367578251889","0.108822982777521","8.00457466547821","0.000410003357159447","0.00299164272404535","0.000232981150213409","2.05426113113672e-05","Medium Risk"
"1111","19064","3748","0.000200310813117601","0.123580074601887","9.09004994024203","0.000465602432239664","0.00339732859349714","0.000264574993560684","2.33283206688646e-05","Medium Risk"
"1148","19063","4027","0.000215221890187988","0.132754467982209","9.76489526106192","0.000500168035844958","0.00364954100766964","0.000284217041468468","2.50601790724782e-05","Medium Risk"
"1185","19062","4313","0.000230507080303151","0.142207513034368","10.4601514329035","0.00053578349232154","0.00390941380961424","0.000304453167606091","2.68446388001843e-05","Medium Risk"
"1222","19061","4657","0.000248892064217894","0.153457902270584","11.2877527308399","0.000578170653916158","0.00421869723708666","0.000328541330983827","2.89683847891512e-05","Medium Risk"
"1259","19060","5032","0.00026893383447379","0.165672665574521","12.1864356438988","0.000624191207972839","0.00455449218436234","0.000354698395851318","3.12741765291748e-05","Medium Risk"
"1296","19059","5353","0.000286089589812838","0.176119458363993","12.9551204257416","0.000663550725658448","0.00484168401498995","0.000377071735111634","3.32462269016889e-05","Medium Risk"
"1333","19058","5641","0.000301481669369366","0.185386871955034","13.6372051873071","0.000698466793822834","0.00509645363931679","0.00039692449418176","3.49956448132677e-05","Medium Risk"
"1370","19057","6054","0.000323554339011194","0.198751518508219","14.6208195003246","0.000748819667951067","0.00546385992243637","0.000425553572376448","3.7518501037648e-05","Medium Risk"
"1407","19056","6415","0.000342847883177537","0.209847207821833","15.4384539282214","0.000790623979434428","0.00576889050840371","0.000449351640034811","3.96130441845423e-05","Medium Risk"
"1444","19055","6720","0.000359148522985666","0.219338694687287","16.137636395017","0.000826384269953455","0.00602982011074203","0.000469702044913365","4.14047606075575e-05","Medium Risk"
"1481","19054","7133","0.000381221192627493","0.232282277313438","17.0908462735948","0.000875150736327953","0.00638565096373169","0.000497446171639249","4.38481322196846e-05","Medium Risk"
"1518","19053","7574","0.000404790314448428","0.24638389190697","18.1289099150005","0.000928280224025756","0.00677331716823445","0.000527660051986003","4.65101065569425e-05","Medium Risk"
"1555","19052","7986","0.000426809539369572","0.259691602215015","19.1078374762553","0.000978418584169393","0.00713915822221621","0.000556152717583887","4.90222148756544e-05","Medium Risk"
"1592","19051","8314","0.000444339407753397","0.268216090867432","19.7373528463516","0.00101053559545095","0.00737350416461099","0.00057447539194591","5.06313901853659e-05","Medium Risk"
"1629","19050","8538","0.000456311025186252","0.275277563642648","20.2570235576394","0.00103714052274143","0.00756763047056063","0.000589600927668653","5.19643906858544e-05","Medium Risk"
"1666","19049","9018","0.0004819644911138","0.290375632664001","21.3683531448994","0.00109402426942236","0.00798269011312903","0.000621947286635442","5.48144666122966e-05","Medium Risk"
"1703","19048","9535","0.000509595411706596","0.30697373829146","22.5893728785578","0.00115655958003462","0.00843898712563455","0.000657486287003303","5.79477057839059e-05","Medium Risk"
"1740","19047","10083","0.000538883118640546","0.323792562319482","23.8283969505474","0.00121992647312062","0.00890135188761959","0.000693549321642633","6.1122610164429e-05","Medium Risk"
"1777","19046","10817","0.000578111543621421","0.346710017253277","25.5152473501265","0.00130627067377184","0.00953137355727454","0.000742646789372781","6.54487585288164e-05","Medium Risk"
"1814","19045","11433","0.000611033491561773","0.366193321901512","26.9484342542748","0.00137967631025093","0.0100669873137033","0.000784361127404923","6.9126639287405e-05","Medium Risk"
"1851","19044","12138","0.000648712019642859","0.388316648428191","28.5761519587797","0.00146302853894344","0.0106751776715299","0.000831737478912242","7.33028793256066e-05","Medium Risk"
"1888","19043","12886","0.000688688670713287","0.411047107465278","30.2498694085358","0.00154866821061127","0.0113000586539924","0.000880452699004841","7.75937283081461e-05","Medium Risk"
"1925","19042","13855","0.000740476605054524","0.441198308090613","32.4670660320308","0.00166226639698012","0.0121289425686745","0.000944986423928289","8.32853972847591e-05","Medium Risk"
"1962","19041","15520","0.000829462064990704","0.491849723371998","36.1938411482561","0.00185310154760912","0.0135213960203405","0.00105345794046114","9.28469100271858e-05","Medium Risk"
"1999","19040","17449","0.000932556931187036","0.550242774131976","40.4892172346643","0.00207310421832546","0.0151266740689862","0.00117847915683214","0.000103869818188962","Medium Risk"
"2036","19039","19711","0.0010534488893706","0.618701914149358","45.525566088708","0.0023310320614977","0.0170086780620775","0.00132506712657794","0.000116792910978678","Medium Risk"
"2073","19038","21638","0.00115643686612557","0.677299322486715","49.8366703652589","0.00255180467336662","0.0186195740863003","0.00145054612765122","0.000127854395902214","Medium Risk"
"2110","19037","23831","0.00127364113858205","0.737647037033103","54.2680166023129","0.00277917176926311","0.0202785876193567","0.00157952489122692","0.000139246287686602","Medium Risk"
"2147","19036","26701","0.00142702748694052","0.819418072935739","60.2797725164474","0.00308725374223226","0.0225265477317522","0.00175450305886372","0.000154682278910164","Medium Risk"
"2184","19035","30264","0.00161745102673187","0.914275678572072","67.2585836924997","0.00344464090228203","0.0251342695427088","0.0019576283369539","0.000172588633549404","Medium Risk"
"2221","19034","33331","0.00178136598506477","0.989344700670787","72.7818014842999","0.00372747225181482","0.0271979852030483","0.00211838711400203","0.000186759479662408","Medium Risk"
"2258","19033","36518","0.00195169430987955","1.06925780062277","78.6514853425704","0.00402855423307533","0.0293948689671704","0.00228923013238085","0.000201844746663004","High Risk"
"2295","19032","42699","0.0022820361284174","1.22906608370176","90.3925793090647","0.00463065069185577","0.0337881439456079","0.00263096641336964","0.000232011898489195","High Risk"
"2332","19031","47613","0.00254466348585067","1.35394564692431","99","0.00510114909995886","0.0372211966626107","0.00289799706680912","0.000255585524781528","High Risk"
"2369","19030","52222","0.00279099020347581","1.45793744611518","99","0.00549295040605314","0.0400800257579847","0.00312001279285523","0.00027521614926749","High Risk"
"2406","19029","60009","0.00320716424342959","1.64844165547454","99","0.00621069736902718","0.045317159654554","0.00352681127104522","0.000311177798417002","High Risk"
"2443","19028","69891","0.00373530497321297","1.87500621350151","99","0.00706430592701271","0.051545625317305","0.00401037892947449","0.00035394659167821","High Risk"
"2480","19027","78375","0.00418872998348237","2.05486425825435","99","0.00774194221558567","0.0564900864707535","0.00439365944823561","0.000387898554859863","High Risk"
"2517","19026","88013","0.00470383020141926","2.24840962980217","99","0.00847114711396188","0.0618108246805069","0.004805886893655","0.000424434286902325","High Risk"
"2554","19025","98770","0.00527873506179973","2.44718714640074","99","0.00922006473276903","0.0672753993140811","0.0052286075045888","0.000461957695622628","High Risk"
"2591","19024","107771","0.00575979099266193","2.63685059724499","99","0.00993464403938085","0.0724894199947636","0.0056329222573386","0.000497760634038969","High Risk"
"2628","19023","117519","0.00628077012987388","2.78287721509545","99","0.0104848164572397","0.076503824467598","0.005942051006628","0.000525326208654289","High Risk"
"2665","19022","132131","0.00706170438848497","3.04322075109838","99","0.0114656912784546","0.0836609049422963","0.00649502972684898","0.00057447148965131","High Risk"
"2702","19021","148366","0.00792937942876359","3.3420609146799","99","0.0125916066613567","0.0918762927051821","0.00712793826583563","0.000630883813298339","High Risk"
"2739","19020","197572","0.0105591803546613","4.25263146609318","99","0.0160222880622996","0.116908704934083","0.00906061139876696","0.000802773026696414","High Risk"
"2776","19019","193281","0.0103298490582132","3.98577485399613","99","0.0150168744626405","0.109572574076729","0.0084826966031903","0.00075239826652847","High Risk"
"2813","19018","234603","0.0125382918062509","4.64410248369876","99","0.01749720105726","0.127670599081836","0.00987356419631517","0.000876671359099026","High Risk"
"2850","19017","228575","0.0122161270299775","4.39744055722805","99","0.0165678733053901","0.120889638490692","0.00934282178495999","0.000830108767710035","High Risk"
"2887","19016","241981","0.0129326069554456","4.4979110705897","99","0.0169464077539268","0.123651664237532","0.00954767593021548","0.00084907467593607","High Risk"
"2924","19015","255535","0.0136569966995747","4.5809287318213","99","0.0172591865341048","0.125933895213488","0.00971390709394192","0.000864745993732477","High Risk"
"2961","19014","264230","0.0141216985459081","4.61654137986852","99","0.0173933613644947","0.126912919282625","0.00978274572281248","0.000871468624999609","High Risk"
"2998","19013","270809","0.0144733113632776","4.56946604770079","99","0.0172159995266224","0.125618775606656","0.00967435441202253","0.000862582172649259","High Risk"
"3035","19012","273600","0.0146224755787021","4.44891700082266","99","0.0167618168469999","0.122304772720695","0.00941059222793845","0.000839826021781424","High Risk"
"3072","19011","270480","0.014455728050173","4.27441344494661","99","0.0161043542235786","0.117507511334064","0.00903496531818144","0.000806884830230538","High Risk"
"3109","19010","264277","0.0141242104477802","4.1204459520227","99","0.0155242636270795","0.113274804986665","0.0087062063219493","0.000777820249560223","High Risk"
"3146","19009","255849","0.013673778341869","3.91540540992062","99","0.0147517493247697","0.107638054088483","0.00826968930600627","0.00073911456394153","High Risk"
"3183","19008","240757","0.0128671906173303","3.63778986975618","99","0.0137058002011387","0.100006150517959","0.00767984558524012","0.000686708831346857","High Risk"
"3220","19007","222755","0.011905078755606","3.32507388898214","99","0.0125276060487428","0.0914093039263892","0.00701725586904575","0.00062767715733892","High Risk"
"3257","19006","171301","0.00915513409761422","2.18660869827949","99","0.00823830485258331","0.0601118608916992","0.00458831033689208","0.00041276807005596","High Risk"
"3294","19005","172614","0.0092253070158702","2.17686388786668","99","0.00820159013587403","0.0598439671947557","0.00456533015574551","0.000410928533521452","High Risk"
"3331","19004","124717","0.00666546522934573","1.56128174207936","99","0.00588231216776128","0.0429210544010322","0.00327273714167061","0.000294724543993071","High Risk"
"3368","19003","125213","0.00669197381080419","1.56113501305317","99","0.00588175934893758","0.0429170206867156","0.00327199107292425","0.000294696845824208","High Risk"
"3405","19002","106378","0.00568534249675136","1.31794715841982","94.8859145579163","0.00496552057037075","0.0362315654885483","0.00276174942912271","0.000248790058067881","High Risk"
"3442","19001","83917","0.00448492062550418","1.03436533448848","74.4555986307053","0.0038970927725502","0.0284356433535142","0.00216710465374531","0.000195258064776538","High Risk"
"3479","19000","63985","0.00341966045286277","0.78784330056466","56.6935157422108","0.00296829208226605","0.0216585285356561","0.00165012146919279","0.000148721881028128","Medium Risk"
"3516","18999","46830","0.00250281626955636","0.567975665623437","40.8442591113418","0.0021399149678388","0.0156141673764907","0.00118881300569471","0.000107217271898079","Medium Risk"
"3553","18998","31851","0.00170226779845483","0.385583022390948","27.7213163246281","0.00145272928207801","0.0106000278067142","0.000806856632944625","7.27868503056292e-05","Medium Risk"
"3590","18997","21311","0.00113896044246243","0.256976350167043","18.4716054513569","0.000968188553464585","0.0070645134750687","0.000537634548267193","4.85096543299843e-05","Medium Risk"
"3627","18996","15932","0.000851481289911849","0.191644041777769","13.7755100122384","0.000722041415361035","0.00526846892593663","0.000400949994416211","3.61768163295866e-05","Medium Risk"
"3664","18995","11924","0.000637274849416827","0.143397099689533","10.3044248325992","0.000540265399633773","0.00394211662817988","0.000299920589177632","2.70691981318118e-05","Medium Risk"
"3701","18994","8923","0.000476887242648973","0.106914543702875","7.68194072537308","0.000402813089004982","0.00293917799898244","0.000223590566752709","2.01823535687355e-05","Medium Risk"
"3738","18993","6276","0.000335419067002684","0.0749511028119645","5.38482289595038","0.000282387074783032","0.00206047395195004","0.000156730655209532","1.4148586384296e-05","Low Risk"
"3775","18992","4480","0.000239432348657111","0.0529137609242861","3.79879036382222","0.000199358803307596","0.00145464739001544","0.00011056759232941","9.98857774292471e-06","Low Risk"
"3812","18991","3252","0.000173802231659135","0.0383975049971683","2.75620177937323","0.000144667105730515","0.00105558231831523","8.02220089904374e-05","7.2483311920949e-06","Low Risk"
"3849","18990","2386","0.000127519103548184","0.0282037129881689","2.02476431847248","0.000106260798173044","0.000775345709137721","5.893279025346e-05","5.32404000208119e-06","Low Risk"
"3886","18989","1935","0.000103415534520426","0.0228580685349986","1.64103534697482","8.61204554252128e-05","0.00062838908356576","4.7763974809049e-05","4.31493794103269e-06","Low Risk"
"3923","18988","1634","8.73286735950265e-05","0.0192835296767852","1.3844890233235","7.26529608320841e-05","0.000530121760854582","4.02969375128538e-05","3.64016905942816e-06","Low Risk"
"3960","18987","1400","7.4822608955347e-05","0.0165523109245102","1.18834955652896","6.23627736952459e-05","0.000455038074490973","3.45881021923319e-05","3.12459446477651e-06","Low Risk"
"3997","18986","1203","6.42939989809161e-05","0.0141981947524405","1.0195477117144","5.34933647794365e-05","0.000390321280869097","2.96749556971593e-05","2.68020585981152e-06","Low Risk"
"4034","18985","1064","5.68651828060638e-05","0.01253498179655","0.900399570361034","4.7227014802793e-05","0.000344598044737991","2.62070298949283e-05","2.36623966986854e-06","Low Risk"
"4071","18984","1001","5.34981654030731e-05","0.0117773378177389","0.84585520123107","4.43725022088929e-05","0.000323769723010577","2.46194614870315e-05","2.22321854168522e-06","Low Risk"
"4108","18983","941","5.02914821621297e-05","0.0110602992473358","0.794312275060177","4.16709752559044e-05","0.000304057680873377","2.31192530779015e-05","2.0878625325859e-06","Low Risk"
"4145","18982","890","4.75658014073278e-05","0.0104483760025447","0.75022680114052","3.93654826266389e-05","0.000287235354594228","2.1836101273996e-05","1.972349237055e-06","Low Risk"
"4182","18981","839","4.48401206525258e-05","0.00982490631369226","0.705533210516731","3.70164874144856e-05","0.000270095606071333","2.05352496253e-05","1.85465630900231e-06","Low Risk"
"4219","18980","760","4.0617987718617e-05","0.00889056793320678","0.638456549745997","3.34962579285401e-05","0.000244409794614664","1.8582916336907e-05","1.6782804213569e-06","Low Risk"
"4256","18979","691","3.6930301991532e-05","0.0080967777617874","0.581350515420839","3.0505560312509e-05","0.000222587781193102","1.6920788101839e-05","1.52843594422482e-06","Low Risk"
"4293","18978","745","3.98163169083811e-05","0.00872805793279922","0.626662016745603","3.28839824326984e-05","0.000239942246970819","1.82396246593975e-05","1.64760326394607e-06","Low Risk"
"4330","18977","877","4.68710200384567e-05","0.0102794894074326","0.738049882766766","3.87291825620032e-05","0.000282592508565198","2.14816798878095e-05","1.94046836418662e-06","Low Risk"
"4367","18976","859","4.59090150661736e-05","0.00998687531428113","0.717143825247419","3.76267246300282e-05","0.000274548281138356","2.08731881776514e-05","1.88523134139588e-06","Low Risk"
"4404","18975","848","4.53211231386673e-05","0.00986639477014523","0.708426485463921","3.71728000425253e-05","0.000271236161455053","2.06194612859129e-05","1.86248812185166e-06","Low Risk"
"4441","18974","852","4.55349020213969e-05","0.00991925443413882","0.712169452616909","3.73719550292987e-05","0.000272689321671266","2.07284040878677e-05","1.87246648766883e-06","Low Risk"
"4478","18973","828","4.42522287250195e-05","0.00962975434546193","0.691362146897441","3.62812294745861e-05","0.000264730701058272","2.01227866475969e-05","1.81781729827421e-06","Low Risk"
"4515","18972","803","4.29161107079598e-05","0.00935236662372722","0.671329094343696","3.5236138683622e-05","0.000257105060423483","1.95397046199676e-05","1.76545457116728e-06","Low Risk"
"4552","18971","785","4.19541057356767e-05","0.0091703097538541","0.6581648924107","3.4550218063393e-05","0.000252100151568596","1.91565473585058e-05","1.73108753381072e-06","Low Risk"
"4589","18970","760","4.0617987718617e-05","0.00888557828492897","0.637664813255103","3.34774588431563e-05","0.000244272624647578","1.8559872054603e-05","1.67733852101071e-06","Low Risk"
"4626","18969","730","3.90146460981452e-05","0.00855172692078847","0.613604199917282","3.22196346538515e-05","0.000235094747153764","1.78595638427924e-05","1.6143171018742e-06","Low Risk"
"4663","18968","706","3.77319728017679e-05","0.00827586429435937","0.593763825525652","3.11802898384095e-05","0.000227511032775342","1.72820899057496e-05","1.56224226836544e-06","Low Risk"
"4700","18967","692","3.69837467122144e-05","0.00812772024138258","0.58304605129735","3.06221397352473e-05","0.000223438418085992","1.69701383690607e-05","1.5342769836368e-06","Low Risk"
"4737","18966","607","3.24409454542112e-05","0.00713481449232543","0.511765685657668","2.68812508157751e-05","0.000196142536425567","1.48954520467521e-05","1.34684528170117e-06","Low Risk"
"4774","18965","639","3.41511765160477e-05","0.00750239690503586","0.538190761190451","2.82661606886478e-05","0.000206247711108385","1.56645802952093e-05","1.41623414089686e-06","Low Risk"
"4811","18964","615","3.28685032196703e-05","0.00722601279184907","0.518357704208663","2.72248511106537e-05","0.000198649660584928","1.50873193386973e-05","1.36406086586873e-06","Low Risk"
"4848","18963","445","2.37829007036639e-05","0.00522736355090715","0.374972268562346","1.96947055691951e-05","0.000143704976043366","1.09139428487756e-05","9.86774069858302e-07","Low Risk"
"4885","18962","450","2.40501243070758e-05","0.00530444625008713","0.380349065175943","1.99851236834212e-05","0.000145824049517239","1.1070439891011e-05","1.00132503958611e-06","Low Risk"
"4922","18961","460","2.45845715138997e-05","0.00542074816325539","0.388700989849688","2.0423304788423e-05","0.000149021294836582","1.1313531010565e-05","1.02327945524358e-06","Low Risk"
"4959","18960","442","2.36225665416167e-05","0.00521277059674032","0.373748409319275","1.9639724902e-05","0.000143303802467332","1.08783212016468e-05","9.84019344912501e-07","Low Risk"
"4996","18959","446","2.38363454243463e-05","0.00524872755461776","0.376419082767322","1.97751969600773e-05","0.000144292291926703","1.09560538230257e-05","9.90806971852717e-07","Low Risk"
"5033","18958","475","2.53862423241356e-05","0.00559003887181779","0.400896204518936","2.10611273979024e-05","0.000153675250311728","1.16684849287281e-05","1.05523661296764e-06","Low Risk"
"5070","18957","514","2.74705864307488e-05","0.00603994735928597","0.433119973901927","2.27562104177605e-05","0.000166043643629637","1.26063899603895e-05","1.14016623856556e-06","Low Risk"
"5107","18956","524","2.80050336375727e-05","0.00615671855171086","0.441499518347558","2.3196159587428e-05","0.000169253789862352","1.2850284981024e-05","1.16220924048597e-06","Low Risk"
"5144","18955","543","2.90204833305382e-05","0.0063752048633443","0.457174993880989","2.40193324042055e-05","0.000175260177188069","1.33065353719001e-05","1.20345309598583e-06","Low Risk"
"5181","18954","549","2.93411516546325e-05","0.00644525824429975","0.462201283614927","2.42832667371839e-05","0.000177186008313822","1.34528305608961e-05","1.2166771350563e-06","Low Risk"
"5218","18953","548","2.92877069339501e-05","0.0064280631806945","0.460985114494249","2.42184823173418e-05","0.000176713300383831","1.34174327424696e-05","1.21343120759593e-06","Low Risk"
"5255","18952","566","3.02497119062332e-05","0.00664130013193111","0.476258512462179","2.50218775528519e-05","0.000182575378020214","1.38619802637242e-05","1.25368413666175e-06","Low Risk"
"5292","18951","570","3.04634907889627e-05","0.00670007299076397","0.480459906160157","2.52433111950504e-05","0.000184191097338055","1.39842660286975e-05","1.26477874153148e-06","Low Risk"
"5329","18950","572","3.05703802303275e-05","0.00671908932574397","0.481831560862529","2.53149574685091e-05","0.000184713873673797","1.40241894104648e-05","1.26836847201019e-06","Low Risk"
"5366","18949","565","3.01962671855508e-05","0.0066275146161742","0.475343759361263","2.49699390046129e-05","0.000182196401660086","1.38353554599689e-05","1.25108183258321e-06","Low Risk"
"5403","18948","562","3.00359330235036e-05","0.00659297929232833","0.472858612861706","2.48398231195673e-05","0.000181246994212605","1.37630227859528e-05","1.24456256876439e-06","Low Risk"
"5440","18947","552","2.95014858166797e-05","0.00647649923703195","0.464495886359037","2.44009708431941e-05","0.000178044851604217","1.35196172683661e-05","1.22257452505884e-06","Low Risk"
"5477","18946","554","2.96083752580445e-05","0.00649570198420819","0.465933523363781","2.44733194464762e-05","0.000178572752580695","1.35614611310262e-05","1.22619944473375e-06","Low Risk"
"5514","18945","563","3.0089377744186e-05","0.00661490861583801","0.47436666874045","2.49224444191285e-05","0.000181849851251133","1.38069162603595e-05","1.24870218668041e-06","Low Risk"
"5551","18944","544","2.90739280512206e-05","0.00638967907867068","0.458233530749741","2.40738657088861e-05","0.000175658086525438","1.33373451460019e-05","1.20618540649504e-06","Low Risk"
"5588","18943","519","2.77378100341608e-05","0.0060953850735945","0.437135681719372","2.29650785116098e-05","0.000167567676792631","1.2723271152124e-05","1.15063126523515e-06","Low Risk"
"5625","18942","521","2.78446994755256e-05","0.00611470457902079","0.438558269171064","2.30378670152997e-05","0.000168098787559544","1.2764676982493e-05","1.15427822546883e-06","Low Risk"
"5662","18941","505","2.69895839446073e-05","0.00592506030321742","0.424975369179097","2.23233599529044e-05","0.000162885294018167","1.23693330953268e-05","1.11847890674202e-06","Low Risk"
"5699","18940","513","2.74171417100665e-05","0.00601817845243723","0.431662467818482","2.26741935067931e-05","0.000165445196590949","1.25639677883247e-05","1.1360569026454e-06","Low Risk"
"5736","18939","515","2.75240311514312e-05","0.00604449658689543","0.433526146207535","2.27733501665962e-05","0.000166168706032179","1.26182120115165e-05","1.14102500031021e-06","Low Risk"
"5773","18938","505","2.69895839446073e-05","0.00592295203256816","0.424849261670308","2.23154167958439e-05","0.000162827335741457","1.2365662610176e-05","1.1180809266152e-06","Low Risk"
"5810","18937","509","2.72033628273369e-05","0.00596313402885789","0.427707644550606","2.24668071819155e-05","0.000163931975347629","1.24488587022899e-05","1.12566611781679e-06","Low Risk"
"5847","18936","515","2.75240311514312e-05","0.00603578911918493","0.432898582552554","2.27405437602421e-05","0.000165929329829137","1.25999461437746e-05","1.13938128388085e-06","Low Risk"
"5884","18935","497","2.65620261791482e-05","0.00582920036784785","0.418043797591347","2.1962196397969e-05","0.000160250017251657","1.21675827726937e-05","1.10038334142697e-06","Low Risk"
"5921","18934","481","2.57069106482299e-05","0.00564042769652928","0.404516125777993","2.12509732077463e-05","0.000155060484909915","1.17738463568943e-05","1.06474855625448e-06","Low Risk"
"5958","18933","483","2.58138000895947e-05","0.00566550046093237","0.40630032235285","2.13454377897322e-05","0.000155749757996204","1.18257771824021e-05","1.06948156430561e-06","Low Risk"
"5995","18932","480","2.56534659275476e-05","0.00563203108761944","0.40385868899922","2.12193379984006e-05","0.000154829654497895","1.17547110020113e-05","1.06316352091759e-06","Low Risk"
"6032","18931","467","2.49586845586765e-05","0.00547983066146248","0.392941914938053","2.06459050332978e-05","0.000150645526422303","1.1436967376187e-05","1.03443251101356e-06","Low Risk"
"6069","18930","451","2.41035690277582e-05","0.00529427752710267","0.379617632894109","1.99468118263553e-05","0.000145544502078335","1.10491508230159e-05","9.99405480698169e-07","Low Risk"
"6106","18929","440","2.35156771002519e-05","0.0051661759436207","0.370423496605048","1.94641740788455e-05","0.000142022873095366","1.07815462921865e-05","9.7522363077387e-07","Low Risk"
"6143","18928","426","2.27674510106985e-05","0.005004613567356","0.358815030297549","1.88554688681584e-05","0.000137581376500663","1.04436702718404e-05","9.44725357215868e-07","Low Risk"
"6180","18927","419","2.23933379659217e-05","0.00492218612187151","0.352906889388679","1.8544913795065e-05","0.000135315371092141","1.02717079225469e-05","9.29165454971334e-07","Low Risk"
"6217","18926","412","2.2019224921145e-05","0.00483874221385739","0.34693459184011","1.8230529080117e-05","0.000133021422204647","1.00978782300982e-05","9.13413674190429e-07","Low Risk"
"6254","18925","408","2.18054460384154e-05","0.00478751147838433","0.343309592191177","1.80375112726871e-05","0.00013161304271427","9.99236899031641e-06","9.03742802659825e-07","Low Risk"
