"","X.18426.","X.29.","X.0.000413223140495868.","X.0.0204545454545454.","X.0.136363636363636.","X.3.29318181818182e.06.","X.5.11363636363636e.05.","X.0.000143181818181818.","X.3.29318181818182e.05.","X.Low.Risk."
"967","19025","1440","0.0205186662866914","1.01567398119122","6.77115987460815","0.000163523510971787","0.00253918495297806","0.00710971786833856","0.00163523510971787","High Risk"
"981","19024","1963","0.0279709318894272","1.38456112852665","9.23040752351097","0.00022291434169279","0.00346140282131661","0.00969192789968652","0.0022291434169279","High Risk"
"995","19023","1768","0.0251923624964377","1.24702194357367","8.31347962382445","0.00020077053291536","0.00311755485893417","0.00872915360501567","0.0020077053291536","High Risk"
"1009","19022","1768","0.0251923624964377","1.24702194357367","8.31347962382445","0.00020077053291536","0.00311755485893417","0.00872915360501567","0.0020077053291536","High Risk"
"1023","19021","1768","0.0251923624964377","1.24702194357367","8.31347962382445","0.00020077053291536","0.00311755485893417","0.00872915360501567","0.0020077053291536","High Risk"
"1037","19020","1832","0.0261043032202907","1.29216300940439","8.61442006269592","0.000208038244514107","0.00323040752351097","0.00904514106583072","0.00208038244514107","High Risk"
"1051","19019","1836","0.0261612995155315","1.29498432601881","8.63322884012539","0.000208492476489028","0.00323746081504702","0.00906489028213166","0.00208492476489028","High Risk"
"1065","19018","1835","0.0261470504417213","1.2942789968652","8.62852664576802","0.000208378918495298","0.00323569749216301","0.00905995297805642","0.00208378918495298","High Risk"
"1079","19017","1936","0.0275862068965517","1.36551724137931","9.10344827586207","0.000219848275862069","0.00341379310344827","0.00955862068965517","0.00219848275862069","High Risk"
"1093","19016","2050","0.0292106013109148","1.44592476489028","9.63949843260188","0.000232793887147335","0.0036148119122257","0.010121473354232","0.00232793887147335","High Risk"
"1107","19015","2050","0.0292106013109148","1.44592476489028","9.63949843260188","0.000232793887147335","0.0036148119122257","0.010121473354232","0.00232793887147335","High Risk"
"1121","19014","2050","0.0292106013109148","1.44592476489028","9.63949843260188","0.000232793887147335","0.0036148119122257","0.010121473354232","0.00232793887147335","High Risk"
"1135","19013","2063","0.0293958392704474","1.45509404388715","9.70062695924765","0.000234270141065831","0.00363773510971787","0.01018565830721","0.00234270141065831","High Risk"
"1149","19012","2002","0.0285266457680251","1.41206896551724","9.41379310344827","0.000227343103448276","0.0035301724137931","0.00988448275862069","0.00227343103448276","High Risk"
"1163","19011","2117","0.0301652892561983","1.49318181818182","9.95454545454545","0.000240402272727273","0.00373295454545454","0.0104522727272727","0.00240402272727273","High Risk"
"1177","19010","1631","0.02324023938444","1.15039184952978","7.6692789968652","0.000185213087774295","0.00287597962382445","0.00805274294670846","0.00185213087774295","High Risk"
"1191","19009","1795","0.0255770874893132","1.266065830721","8.44043887147335","0.000203836598746081","0.00316516457680251","0.00886246081504702","0.00203836598746081","High Risk"
"1205","19008","1795","0.0255770874893132","1.266065830721","8.44043887147335","0.000203836598746081","0.00316516457680251","0.00886246081504702","0.00203836598746081","High Risk"
"1219","19007","1795","0.0255770874893132","1.266065830721","8.44043887147335","0.000203836598746081","0.00316516457680251","0.00886246081504702","0.00203836598746081","High Risk"
"1233","19006","1771","0.0252351097178683","1.24913793103448","8.32758620689655","0.000201111206896552","0.00312284482758621","0.00874396551724138","0.00201111206896552","High Risk"
"1247","19005","1757","0.0250356226845255","1.23926332288401","8.26175548589341","0.000199521394984326","0.00309815830721003","0.00867484326018808","0.00199521394984326","High Risk"
"1261","19004","1708","0.0243374180678256","1.20470219435737","8.03134796238244","0.000193957053291536","0.00301175548589342","0.00843291536050157","0.00193957053291536","High Risk"
"1275","19003","1662","0.0236819606725563","1.17225705329154","7.81504702194357","0.000188733385579937","0.00293064263322884","0.00820579937304075","0.00188733385579937","High Risk"
"1289","19002","1300","0.018523795953263","0.91692789968652","6.1128526645768","0.00014762539184953","0.0022923197492163","0.00641849529780564","0.0014762539184953","Medium Risk"
"1303","19001","1300","0.018523795953263","0.91692789968652","6.1128526645768","0.00014762539184953","0.0022923197492163","0.00641849529780564","0.0014762539184953","Medium Risk"
"1317","19000","1300","0.018523795953263","0.91692789968652","6.1128526645768","0.00014762539184953","0.0022923197492163","0.00641849529780564","0.0014762539184953","Medium Risk"
"1331","18999","1162","0.0165574237674551","0.819592476489028","5.46394984326019","0.000131954388714734","0.00204898119122257","0.0057371473354232","0.00131954388714734","Medium Risk"
"1345","18998","1093","0.0155742376745512","0.770924764890282","5.13949843260188","0.000124118887147335","0.00192731191222571","0.00539647335423197","0.00124118887147335","Medium Risk"
"1359","18997","972","0.0138500997435167","0.685579937304075","4.5705329153605","0.000110378369905956","0.00171394984326019","0.00479905956112853","0.00110378369905956","Medium Risk"
"1373","18996","915","0.0130379025363351","0.645376175548589","4.30250783699059","0.000103905564263323","0.00161344043887147","0.00451763322884012","0.00103905564263323","Medium Risk"
"1387","18995","890","0.0126816756910801","0.627742946708464","4.18495297805643","0.000101066614420063","0.00156935736677116","0.00439420062695925","0.00101066614420063","Medium Risk"
"1401","18994","890","0.0126816756910801","0.627742946708464","4.18495297805643","0.000101066614420063","0.00156935736677116","0.00439420062695925","0.00101066614420063","Medium Risk"
"1415","18993","890","0.0126816756910801","0.627742946708464","4.18495297805643","0.000101066614420063","0.00156935736677116","0.00439420062695925","0.00101066614420063","Medium Risk"
"1429","18992","819","0.0116699914505557","0.577664576802508","3.85109717868338","9.30039968652037e-05","0.00144416144200627","0.00404365203761755","0.000930039968652037","Medium Risk"
"1443","18991","759","0.0108150470219436","0.535344827586207","3.56896551724138","8.61905172413793e-05","0.00133836206896552","0.00374741379310345","0.000861905172413793","Medium Risk"
"1457","18990","720","0.0102593331433457","0.507836990595611","3.38557993730407","8.17617554858934e-05","0.00126959247648903","0.00355485893416928","0.000817617554858934","Medium Risk"
"1471","18989","639","0.00910515816471929","0.450705329153605","3.00470219435737","7.25635579937304e-05","0.00112676332288401","0.00315493730407523","0.000725635579937304","Medium Risk"
"1485","18988","627","0.00893416927899687","0.442241379310345","2.94827586206896","7.12008620689655e-05","0.00110560344827586","0.00309568965517241","0.000712008620689655","Medium Risk"
"1499","18987","627","0.00893416927899687","0.442241379310345","2.94827586206896","7.12008620689655e-05","0.00110560344827586","0.00309568965517241","0.000712008620689655","Medium Risk"
"1513","18986","627","0.00893416927899687","0.442241379310345","2.94827586206896","7.12008620689655e-05","0.00110560344827586","0.00309568965517241","0.000712008620689655","Medium Risk"
"1527","18985","614","0.00874893131946423","0.433072100313479","2.8871473354232","6.97246081504702e-05","0.0010826802507837","0.00303150470219436","0.000697246081504702","Medium Risk"
"1541","18984","607","0.00864918780279282","0.428134796238244","2.85423197492163","6.89297021943574e-05","0.00107033699059561","0.00299694357366771","0.000689297021943573","Medium Risk"
"1555","18983","586","0.00834995725277857","0.413322884012539","2.75548589341693","6.65449843260188e-05","0.00103330721003135","0.00289326018808777","0.000665449843260188","Medium Risk"
"1569","18982","566","0.00806497577657452","0.399216300940439","2.66144200626959","6.42738244514106e-05","0.000998040752351097","0.00279451410658307","0.000642738244514106","Medium Risk"
"1583","18981","568","0.00809347392419493","0.400626959247649","2.67084639498433","6.45009404388714e-05","0.00100156739811912","0.00280438871473354","0.000645009404388714","Medium Risk"
"1597","18980","568","0.00809347392419493","0.400626959247649","2.67084639498433","6.45009404388714e-05","0.00100156739811912","0.00280438871473354","0.000645009404388714","Medium Risk"
"1611","18979","568","0.00809347392419493","0.400626959247649","2.67084639498433","6.45009404388714e-05","0.00100156739811912","0.00280438871473354","0.000645009404388714","Medium Risk"
"1625","18978","554","0.00789398689085209","0.390752351097179","2.60501567398119","6.29111285266457e-05","0.000976880877742946","0.00273526645768025","0.000629111285266457","Medium Risk"
"1639","18977","555","0.0079082359646623","0.391457680250784","2.60971786833856","6.30246865203761e-05","0.000978644200626959","0.00274020376175549","0.000630246865203761","Medium Risk"
"1653","18976","564","0.00803647762895412","0.397805642633229","2.65203761755486","6.40467084639498e-05","0.000994514106583072","0.0027846394984326","0.000640467084639498","Medium Risk"
"1667","18975","576","0.00820746651467655","0.406269592476489","2.70846394984326","6.54094043887147e-05","0.00101567398119122","0.00284388714733542","0.000654094043887147","Medium Risk"
"1681","18974","574","0.00817896836705614","0.404858934169279","2.69905956112853","6.51822884012539e-05","0.0010121473354232","0.00283401253918495","0.000651822884012539","Medium Risk"
"1695","18973","574","0.00817896836705614","0.404858934169279","2.69905956112853","6.51822884012539e-05","0.0010121473354232","0.00283401253918495","0.000651822884012539","Medium Risk"
"1709","18972","574","0.00817896836705614","0.404858934169279","2.69905956112853","6.51822884012539e-05","0.0010121473354232","0.00283401253918495","0.000651822884012539","Medium Risk"
"1723","18971","579","0.00825021373610715","0.408385579937304","2.72257053291536","6.57500783699059e-05","0.00102096394984326","0.00285869905956113","0.000657500783699059","Medium Risk"
"1737","18970","528","0.00752351097178683","0.372413793103448","2.48275862068965","5.99586206896551e-05","0.00093103448275862","0.00260689655172414","0.000599586206896551","Medium Risk"
"1751","18969","508","0.00723852949558279","0.358307210031348","2.38871473354232","5.7687460815047e-05","0.00089576802507837","0.00250815047021944","0.00057687460815047","Medium Risk"
"1765","18968","503","0.00716728412653178","0.354780564263323","2.36520376175549","5.7119670846395e-05","0.000886951410658307","0.00248346394984326","0.00057119670846395","Medium Risk"
"1779","18967","449","0.00639783414078085","0.316692789968652","2.11128526645768","5.0987539184953e-05","0.00079173197492163","0.00221684952978056","0.00050987539184953","Medium Risk"
"1793","18966","449","0.00639783414078085","0.316692789968652","2.11128526645768","5.0987539184953e-05","0.00079173197492163","0.00221684952978056","0.00050987539184953","Medium Risk"
"1807","18965","449","0.00639783414078085","0.316692789968652","2.11128526645768","5.0987539184953e-05","0.00079173197492163","0.00221684952978056","0.00050987539184953","Medium Risk"
"1821","18964","409","0.00582787118837276","0.288479623824451","1.92319749216301","4.64452194357367e-05","0.000721199059561128","0.00201935736677116","0.000464452194357367","Medium Risk"
"1835","18963","389","0.00554288971216871","0.274373040752351","1.82915360501567","4.41740595611285e-05","0.000685932601880877","0.00192061128526646","0.000441740595611285","Medium Risk"
"1849","18962","368","0.00524365916215446","0.259561128526646","1.73040752351097","4.178934169279e-05","0.000648902821316614","0.00181692789968652","0.0004178934169279","Medium Risk"
"1863","18961","343","0.0048874323168994","0.24192789968652","1.6128526645768","3.89503918495298e-05","0.000604819749216301","0.00169349529780564","0.000389503918495298","Medium Risk"
"1877","18960","311","0.00443146195497293","0.21935736677116","1.46238244514107","3.53165360501567e-05","0.0005483934169279","0.00153550156739812","0.000353165360501567","Medium Risk"
"1891","18959","311","0.00443146195497293","0.21935736677116","1.46238244514107","3.53165360501567e-05","0.0005483934169279","0.00153550156739812","0.000353165360501567","Medium Risk"
"1905","18958","311","0.00443146195497293","0.21935736677116","1.46238244514107","3.53165360501567e-05","0.0005483934169279","0.00153550156739812","0.000353165360501567","Medium Risk"
"1919","18957","291","0.00414648047876888","0.205250783699059","1.36833855799373","3.30453761755486e-05","0.000513126959247649","0.00143675548589342","0.000330453761755486","Medium Risk"
"1933","18956","291","0.00414648047876888","0.205250783699059","1.36833855799373","3.30453761755486e-05","0.000513126959247649","0.00143675548589342","0.000330453761755486","Medium Risk"
"1947","18955","281","0.00400398974066686","0.198197492163009","1.32131661442006","3.19097962382445e-05","0.000495493730407523","0.00138738244514107","0.000319097962382445","Medium Risk"
"1961","18954","275","0.00391849529780564","0.193965517241379","1.29310344827586","3.12284482758621e-05","0.000484913793103448","0.00135775862068965","0.000312284482758621","Medium Risk"
"1975","18953","206","0.00293530920490168","0.145297805642633","0.968652037617555","2.33929467084639e-05","0.000363244514106583","0.00101708463949843","0.000233929467084639","Medium Risk"
"1989","18952","206","0.00293530920490168","0.145297805642633","0.968652037617555","2.33929467084639e-05","0.000363244514106583","0.00101708463949843","0.000233929467084639","Medium Risk"
"2003","18951","206","0.00293530920490168","0.145297805642633","0.968652037617555","2.33929467084639e-05","0.000363244514106583","0.00101708463949843","0.000233929467084639","Medium Risk"
"2017","18950","204","0.00290681105728128","0.143887147335423","0.959247648902821","2.31658307210031e-05","0.000359717868338558","0.00100721003134796","0.000231658307210031","Medium Risk"
"2031","18949","189","0.00269307495012824","0.133307210031348","0.88871473354232","2.1462460815047e-05","0.00033326802507837","0.000933150470219436","0.00021462460815047","Medium Risk"
"2045","18948","168","0.00239384440011399","0.118495297805643","0.789968652037617","1.90777429467085e-05","0.000296238244514107","0.000829467084639498","0.000190777429467085","Medium Risk"
"2059","18947","165","0.00235109717868339","0.116379310344828","0.775862068965517","1.87370689655172e-05","0.000290948275862069","0.000814655172413793","0.000187370689655172","Medium Risk"
"2073","18946","138","0.00196637218580792","0.0973354231974921","0.648902821316614","1.56710031347962e-05","0.00024333855799373","0.000681347962382445","0.000156710031347962","Low Risk"
"2087","18945","138","0.00196637218580792","0.0973354231974921","0.648902821316614","1.56710031347962e-05","0.00024333855799373","0.000681347962382445","0.000156710031347962","Low Risk"
"2101","18944","138","0.00196637218580792","0.0973354231974921","0.648902821316614","1.56710031347962e-05","0.00024333855799373","0.000681347962382445","0.000156710031347962","Low Risk"
"2115","18943","112","0.00159589626674266","0.0789968652037617","0.526645768025078","1.27184952978056e-05","0.000197492163009404","0.000552978056426332","0.000127184952978056","Low Risk"
"2129","18942","112","0.00159589626674266","0.0789968652037617","0.526645768025078","1.27184952978056e-05","0.000197492163009404","0.000552978056426332","0.000127184952978056","Low Risk"
"2143","18941","105","0.00149615275007125","0.0740595611285266","0.493730407523511","1.19235893416928e-05","0.000185148902821317","0.000518416927899686","0.000119235893416928","Low Risk"
"2157","18940","98","0.00139640923339983","0.0691222570532915","0.460815047021943","1.11286833855799e-05","0.000172805642633229","0.000483855799373041","0.000111286833855799","Low Risk"
"2171","18939","102","0.00145340552864064","0.0719435736677116","0.479623824451411","1.15829153605016e-05","0.000179858934169279","0.000503605015673981","0.000115829153605016","Low Risk"
"2185","18938","102","0.00145340552864064","0.0719435736677116","0.479623824451411","1.15829153605016e-05","0.000179858934169279","0.000503605015673981","0.000115829153605016","Low Risk"
"2199","18937","102","0.00145340552864064","0.0719435736677116","0.479623824451411","1.15829153605016e-05","0.000179858934169279","0.000503605015673981","0.000115829153605016","Low Risk"
"2213","18936","98","0.00139640923339983","0.0691222570532915","0.460815047021943","1.11286833855799e-05","0.000172805642633229","0.000483855799373041","0.000111286833855799","Low Risk"
"2227","18935","99","0.00141065830721003","0.0698275862068965","0.46551724137931","1.12422413793103e-05","0.000174568965517241","0.000488793103448276","0.000112422413793103","Low Risk"
"2241","18934","106","0.00151040182388145","0.0747648902821316","0.498432601880878","1.20371473354232e-05","0.000186912225705329","0.000523354231974921","0.000120371473354232","Low Risk"
"2255","18933","107","0.00152465089769165","0.0754702194357366","0.503134796238244","1.21507053291536e-05","0.000188675548589342","0.000528291536050157","0.000121507053291536","Low Risk"
"2269","18932","103","0.00146765460245084","0.0726489028213166","0.484326018808777","1.1696473354232e-05","0.000181622257053291","0.000508542319749216","0.00011696473354232","Low Risk"
"2283","18931","103","0.00146765460245084","0.0726489028213166","0.484326018808777","1.1696473354232e-05","0.000181622257053291","0.000508542319749216","0.00011696473354232","Low Risk"
"2297","18930","103","0.00146765460245084","0.0726489028213166","0.484326018808777","1.1696473354232e-05","0.000181622257053291","0.000508542319749216","0.00011696473354232","Low Risk"
"2311","18929","92","0.00131091479053862","0.0648902821316614","0.432601880877743","1.04473354231975e-05","0.000162225705329154","0.00045423197492163","0.000104473354231975","Low Risk"
"2325","18928","101","0.00143915645483044","0.0712382445141066","0.474921630094044","1.14693573667712e-05","0.000178095611285266","0.000498667711598746","0.000114693573667712","Low Risk"
"2339","18927","100","0.00142490738102023","0.0705329153605015","0.470219435736677","1.13557993730407e-05","0.000176332288401254","0.000493730407523511","0.000113557993730407","Low Risk"
"2353","18926","140","0.00199487033342833","0.0987460815047022","0.658307210031348","1.5898119122257e-05","0.000246865203761755","0.000691222570532915","0.00015898119122257","Low Risk"
"2367","18925","118","0.00168139070960388","0.0832288401253918","0.554858934169279","1.33998432601881e-05","0.00020807210031348","0.000582601880877743","0.000133998432601881","Low Risk"
"2381","18924","118","0.00168139070960388","0.0832288401253918","0.554858934169279","1.33998432601881e-05","0.00020807210031348","0.000582601880877743","0.000133998432601881","Low Risk"
"2395","18923","118","0.00168139070960388","0.0832288401253918","0.554858934169279","1.33998432601881e-05","0.00020807210031348","0.000582601880877743","0.000133998432601881","Low Risk"
"2409","18922","117","0.00166714163579367","0.0825235109717868","0.550156739811912","1.32862852664577e-05","0.000206308777429467","0.000577664576802508","0.000132862852664577","Low Risk"
"2423","18921","118","0.00168139070960388","0.0832288401253918","0.554858934169279","1.33998432601881e-05","0.00020807210031348","0.000582601880877743","0.000133998432601881","Low Risk"
