"","X.18426.","X.156410.","X.0.00279417334200353.","X.1.53679533810194.","X.4.82249813566236.","X.0.496290580070061.","X.0.388680688242159.","X.0.0120311683488505.","X.0.0248659048904018.","X.High.Risk."
"286","19079","938580","0.0167671837819684","17.7911451512119","55.8290113171379","5.74544802960609","4.49967173282152","0.139282217433996","0.287867168941154","High Risk"
"305","19078","938580","0.0167671837819684","17.761976691054","55.7374800369186","5.73602840706261","4.49229455195166","0.139053865196105","0.287395212696817","High Risk"
"324","19077","938580","0.0167671837819684","17.7391841467465","55.6659565232113","5.72866781404465","4.48652994453219","0.138875428334108","0.28702642107902","High Risk"
"343","19076","930981","0.0166314320830624","17.5610020226413","55.1068170333903","5.67112592311239","4.44146476967605","0.137480487134902","0.284143369809069","High Risk"
"362","19075","904331","0.0161553453906233","17.0157455925426","53.395790163113","5.49504155893488","4.30356049624105","0.133211817298934","0.275320923387243","High Risk"
"381","19074","869838","0.015539148081719","16.3131079364012","51.1908974862698","5.26813271733457","4.12585193544389","0.127711051048746","0.263951991756045","High Risk"
"400","19073","840007","0.0150062346812631","15.7238168342837","49.3416888305265","5.07782785653168","3.97681057289727","0.123097645294398","0.254417048400405","High Risk"
"419","19072","746695","0.013339270274326","13.9478418662942","43.7686396679161","4.50429693461852","3.52763744245845","0.109194002243517","0.225681130515395","High Risk"
"438","19071","746695","0.013339270274326","13.9197572472145","43.6805095052364","4.49522732622727","3.52053438273263","0.108974135113664","0.225226711212054","High Risk"
"457","19070","746695","0.013339270274326","13.8890572615388","43.5841722636952","4.48531311493224","3.51276985399831","0.108733792963467","0.224729974330426","High Risk"
"476","19069","710087","0.0126852897251024","13.1756137248351","41.3453704920139","4.25491463707428","3.33232830918571","0.103148430303476","0.21318619964","High Risk"
"495","19068","667404","0.0119227828473021","12.3529628777557","38.7638737383595","3.98924890008915","3.1242664485734","0.0967081122024593","0.199875411134649","High Risk"
"514","19067","623166","0.0111324968022695","11.4981519100816","36.0814578071377","3.71319741783961","2.90807076721295","0.0900160209372472","0.186044260236112","High Risk"
"533","19066","585581","0.0104610627183925","10.7782606881616","33.8224230550693","3.48071673335543","2.72599849730293","0.0843801810377869","0.174396159664823","High Risk"
"552","19065","482381","0.00861745496380669","8.86076982868658","27.8052938605023","2.86148486341547","2.24103368222269","0.0693686471231811","0.143370463426827","High Risk"
"571","19064","482381","0.00861745496380669","8.8396232606034","27.7389354569931","2.85465581970334","2.23568536912416","0.0692030961781064","0.143028304300183","High Risk"
"590","19063","482381","0.00861745496380669","8.81994049004626","27.677170482853","2.84829949275791","2.2307072743727","0.0690490049206217","0.142709829947406","High Risk"
"609","19062","449945","0.00803800475908048","8.20615273872551","25.7510907941336","2.65008371763778","2.07547030839348","0.0642438213132046","0.13277852193987","High Risk"
"628","19061","425244","0.00759673581386707","7.73150946373738","24.2616495835936","2.4968030689854","1.95542525735907","0.0605279633811494","0.125098621929697","High Risk"
"647","19060","403439","0.00720720221804592","7.31557464974464","22.9564368364529","2.36248165025782","1.85022853678192","0.0572717186195826","0.118368646070891","High Risk"
"666","19059","388497","0.00694027211078796","7.02756708480352","22.0526626574521","2.26947288199482","1.77738671081795","0.0550169827978115","0.113708579411406","High Risk"
"685","19058","323018","0.00577052800068599","5.82904655914434","18.2916784474901","1.88242430619688","1.47426125797729","0.0456340793907984","0.0943160834418099","High Risk"
"704","19057","346689","0.006193396597186","6.23471554332583","19.5646767911261","2.01343049191613","1.57686158221103","0.0488099556585013","0.100879954458039","High Risk"
"723","19056","378553","0.00676262835583059","6.78034611308942","21.2768777200378","2.18963568024418","1.71486048168948","0.0530815545359504","0.10970845459508","High Risk"
"742","19055","383393","0.00684909213036736","6.83895372188555","21.4607897069808","2.20856234109798","1.72968330497527","0.0535403781609757","0.110656746921355","High Risk"
"761","19054","390638","0.00697851982592913","6.9465368525969","21.7983879768487","2.24330508987052","1.75689283916072","0.0543826183246421","0.112397480921358","High Risk"
"780","19053","401122","0.00716581036564887","7.11273213913352","22.3199125023386","2.29697596790822","1.79892634665004","0.0556837177108344","0.115086580820215","High Risk"
"799","19052","410781","0.00733836276198166","7.26482325873799","22.7971778366083","2.34609206560879","1.83739267952973","0.0568743992667705","0.1175474701924","High Risk"
"818","19051","382230","0.00682831581429582","6.74301798361099","21.15974121503","2.17758098527442","1.70541958692831","0.0527893223832569","0.109104471947336","High Risk"
"837","19050","414120","0.0073980120477623","7.28266383937704","22.8531619775916","2.35185347826708","1.84190485430636","0.0570140685016955","0.11783613724543","High Risk"
"856","19049","451386","0.00806374738286302","7.91128240881847","24.8257811052096","2.55485869746317","2.00089277687129","0.061935358701277","0.128007413258915","High Risk"
"875","19048","474387","0.0084746468204912","8.287926751322","26.0076994742323","2.67649170518171","2.09615229428211","0.0648840086483148","0.134101655065874","High Risk"
"894","19047","499965","0.00893158285873534","8.7087496615238","27.3282511765811","2.81239167899916","2.20258529437652","0.0681785210353344","0.140910722090833","High Risk"
"913","19046","528871","0.00944797167418163","9.18226992227383","28.8141683433299","2.96530966297274","2.32234631673376","0.0718855871829394","0.148572451324102","High Risk"
"932","19045","557409","0.00995778638445653","9.64800035496686","30.2756408554456","3.11571201055078","2.44013716410712","0.0755316688061657","0.156108138319492","High Risk"
"951","19044","576081","0.0102913507642397","9.94351232146759","31.2029640143483","3.2111442399675","2.51487697602323","0.0778451546229961","0.160889628912806","High Risk"
"970","19043","601174","0.010739622560614","10.3503590011033","32.4796579926546","3.34253074904253","2.61777515870848","0.0810302507600748","0.16747255546781","High Risk"
"989","19042","626223","0.0111871083226742","10.7539389889022","33.7461010189292","3.47286231713327","2.71984714157391","0.0841897728220246","0.174002625766351","High Risk"
"1008","19041","660947","0.0118074323117269","11.3049605177288","35.4752188979292","3.65080845439198","2.85920950281395","0.0885035761065538","0.182918353572559","High Risk"
"1027","19040","698156","0.0124721493751027","11.890070423596","37.3113068663425","3.8397630454088","3.00719337241019","0.0930842483701512","0.192385643659277","High Risk"
"1046","19039","735984","0.0131479245121228","12.4895514993017","39.1924918870663","4.03335864231531","3.15881194602014","0.0977774287598529","0.202085464476344","High Risk"
"1065","19038","803051","0.0143460373151926","13.5867876227918","42.6356433781735","4.38769857210276","3.43632091619246","0.106367403099867","0.219839142153891","High Risk"
"1084","19037","1593576","0.0284683049527308","26.9000524589959","84.4129661357175","8.68706607041034","6.80346344388712","0.210593467915388","0.435252586605544","High Risk"
"1103","19036","1621245","0.0289625954853047","27.2816781568243","85.6105161091389","8.81030775018976","6.89998282757162","0.21358111558908","0.441427428544909","High Risk"
"1122","19035","1652532","0.0295215194757866","27.7384528799503","87.0438854043722","8.95781795319543","7.0155086294494","0.217157085306828","0.448818208917539","High Risk"
"1141","19034","1684314","0.0300892863523006","28.1755963131171","88.4156512727328","9.09898845432938","7.12606935686133","0.220579366795214","0.455891347912101","High Risk"
"1160","19033","1715471","0.030645887968673","28.6164760928659","89.7991418802169","9.24136556610726","7.23757506746326","0.224030899162765","0.463024942346915","High Risk"
"1179","19032","1747079","0.0312105464367635","29.016930008942","91.055775223523","9.37068760488064","7.33885641563678","0.227165948027645","0.469504431673345","High Risk"
"1198","19031","1772638","0.0316671430510994","29.3558188757182","92.1192160654528","9.48012791101754","7.42456695542724","0.229819020240091","0.474987776215554","High Risk"
"1217","19030","1800639","0.0321673645698606","29.7538614065782","93.3682824280286","9.60867122035438","7.52523842482107","0.232935191001446","0.481428248456264","High Risk"
"1236","19029","1820788","0.0325273146924105","29.9978131707134","94.1338085189564","9.68745266869043","7.58693781785739","0.234845025493092","0.48537547631051","High Risk"
"1255","19028","1835828","0.0327959955124586","30.0640909259372","94.3417895969038","9.70885631611847","7.60370054668462","0.235363896686355","0.486447874382579","High Risk"
"1274","19027","1850538","0.033058781075152","30.1471171492967","94.602327742378","9.73566869088986","7.62469923716567","0.236013887251685","0.487791268732029","High Risk"
"1293","19026","1868522","0.0333800547365713","30.2127825140616","94.8083871253711","9.75687457378244","7.64130708242501","0.236527964200376","0.488853758104786","High Risk"
"1312","19025","1884241","0.0336608654952373","30.1588664416574","94.6391972845347","9.73946299126058","7.62767082546236","0.236105869385457","0.487981376535668","High Risk"
"1331","19024","1865474","0.0333256039959126","29.6614553638087","93.0783101995012","9.57882973955923","7.50186742452526","0.232211768285716","0.479933085233266","High Risk"
"1350","19023","1117136","0.0199569824857263","17.6179563421233","55.2855409614956","5.68951867298115","4.45586944904081","0.137926367590739","0.28506491131575","High Risk"
"1369","19022","1123086","0.0200632757622746","17.5526795988989","55.0807010815864","5.66843829099617","4.43935989252822","0.137415333058342","0.284008709980198","High Risk"
"1388","19021","1128121","0.0201532230979756","17.3767576662053","54.5286541229558","5.61162630318042","4.39486635706455","0.13603808630595","0.281162229425476","High Risk"
"1407","19020","1136866","0.0203094474178773","17.2118492070057","54.0111676904245","5.55837099139915","4.35315830926567","0.134747061154071","0.278493950858765","High Risk"
"1426","19019","1146648","0.0204841971374059","17.0410149473619","53.475085963591","5.50320200974464","4.30995152956806","0.133409644461967","0.275729790695726","High Risk"
"1445","19018","1172908","0.0209533167075166","17.0986599879334","53.6559773899206","5.52181782013533","4.32453090359892","0.133860932392374","0.276662508319677","High Risk"
"1464","19017","1188389","0.0212298757351207","17.0400053446217","53.4719178076162","5.50287597001955","4.30969618451451","0.133401740546441","0.275713454957914","High Risk"
"1483","19016","1228231","0.0219416298064212","17.3839245424261","54.5511439407973","5.61394076436386","4.39667897733545","0.136094193903501","0.281278192077139","High Risk"
"1502","19015","1280546","0.0228762067413161","17.8346613538572","55.9655661341165","5.75950109244265","4.51067769254466","0.139622894391394","0.28857127685282","High Risk"
"1521","19014","1333142","0.0238158035771707","18.1776253959347","57.0417949672677","5.87025743010568","4.59741891085263","0.142307870084339","0.294120559206616","High Risk"
"1540","19013","1396645","0.0249502476008089","18.5556337807259","58.2279937314907","5.99233093977097","4.6930234168784","0.145267198761323","0.300236871711573","High Risk"
"1559","19012","1453794","0.0259711811237432","18.7526256640943","58.84615866649","6.05594722857802","4.7428458876443","0.146809396641159","0.303424271695536","High Risk"
"1578","19011","1507209","0.0269254089164874","18.8177485446839","59.0505157220107","6.07697792237462","4.75931652977883","0.147319226623272","0.304477983477959","High Risk"
"1597","19010","1571348","0.0280712147088457","19.1291903445292","60.0278270541601","6.17755451033733","4.83808525721444","0.149757422934719","0.309517224541388","High Risk"
"1616","19009","1633709","0.0291852575691532","19.3736067613369","60.7948112355646","6.25648601297057","4.89990216851495","0.151670895070487","0.313471970644079","High Risk"
"1635","19008","1689109","0.0301749462281072","19.6230199880592","61.5774755182161","6.33703117854872","4.9629828548078","0.153623485922846","0.317507566940034","High Risk"
"1654","19007","1778093","0.0317645934416155","20.2123812208341","63.4269042455304","6.52735868724996","5.11204195454524","0.158237440711749","0.327043645035097","High Risk"
"1673","19006","1851576","0.0330773243391952","20.3901049774855","63.9846053680317","6.58475255362497","5.15699120077185","0.159628793472166","0.329919279753717","High Risk"
"1692","19005","1902761","0.0339917144837541","20.3710154165849","63.9247018990588","6.57858779699295","5.15216313844949","0.159479346297772","0.329610403747924","High Risk"
"1711","19004","1924030","0.0343716727524778","20.116247321537","63.1252339198598","6.49631333757739","5.08772811833309","0.157484833583266","0.325488163743998","High Risk"
"1730","19003","1940847","0.0346720986401606","19.9864798624168","62.7180207313754","6.45440641219558","5.05490780448145","0.156468918120635","0.323388479279615","High Risk"
"1749","19002","1921995","0.0343353186654567","19.6417969529776","61.6363980540067","6.34309498586271","4.96773185649112","0.153770485865136","0.317811385029674","High Risk"
"1768","19001","1903357","0.0340023616758252","19.2583535090029","60.4331439525311","6.21926628563429","4.87075273506166","0.150768607532775","0.311607131299637","High Risk"
"1787","19000","1892436","0.0338072643862144","19.0330191341189","59.7260396453817","6.14649711146498","4.81376198441121","0.149004523707298","0.30796113954297","High Risk"
"1806","18999","1847291","0.0330007753156642","18.4842704490736","58.004054000991","5.96928496326171","4.67497446255497","0.144708513921672","0.299082187171913","High Risk"
"1825","18998","1801184","0.0321771006767041","17.9306509784437","56.266783722519","5.79049985023794","4.53495503932167","0.14037437203094","0.290124423726874","High Risk"
"1844","18997","1746839","0.0312062589768692","17.3162351636226","54.338733156491","5.59208124915184","4.37955922580592","0.135564271478814","0.280182953424542","High Risk"
"1863","18996","1677434","0.0299663791686615","16.5959450674106","52.0784467279753","5.35947175275055","4.19738607406052","0.129925308896953","0.268528398922818","High Risk"
"1882","18995","1617271","0.0288916022952202","15.9775938225925","50.1380466946157","5.15978224929537","4.04099492590143","0.125084398893727","0.258523251938511","High Risk"
"1901","18994","1567154","0.0279962913471914","15.4641105278054","48.5267246334343","4.9939586578854","3.91112659830409","0.121064472615492","0.250214906347903","High Risk"
"1920","18993","1485675","0.0265407165774637","14.6461108260679","45.9598232778682","4.72979495540186","3.70424108845741","0.114660567113625","0.236979375057898","High Risk"
"1939","18992","1408558","0.0251630663913165","13.8758518604871","43.5427334199052","4.48104858081666","3.50942999198673","0.10863041133598","0.224516306161054","High Risk"
"1958","18991","1339506","0.0239294927220368","13.1875438796648","41.3828075846432","4.25876734492287","3.33534564056036","0.103241828362168","0.213379233863861","High Risk"
"1977","18990","1270071","0.0226890769813424","12.4967430858822","39.2150592465689","4.03568108342844","3.16063081594535","0.0978337298083402","0.202201826950572","High Risk"
"1996","18989","1206342","0.021550595599637","11.8671689517708","37.2394415356489","3.83236727548758","3.00140121543906","0.0929049587431369","0.192015089554812","High Risk"
"2015","18988","1153423","0.0206052285573412","11.3406787193382","35.5873034132841","3.66234324146239","2.86824322047311","0.0887832045554612","0.183496287004589","High Risk"
"2034","18987","1090765","0.0194858799654145","10.7213983077797","33.6439876339157","3.46235367417361","2.71161707084101","0.0839350203490928","0.173476105766062","High Risk"
"2053","18986","1023894","0.0182912685879251","10.0624646773453","31.5762391670187","3.24955855073199","2.54496197329274","0.0787764014738783","0.162814321091661","High Risk"
"2072","18985","968542","0.01730243742095","9.51789535565468","29.8673684582908","3.073696080402","2.40723148081759","0.0745131108297438","0.154002992332611","High Risk"
"2091","18984","905060","0.0161683685500525","8.89341693904641","27.9077412228423","2.87202787648714","2.24929067065125","0.0696242328027469","0.143898705490703","High Risk"
"2110","18983","853355","0.0152446889090558","8.38504277282098","26.3124517213339","2.70785422005201","2.12071452526999","0.0656443045543838","0.135673027449727","High Risk"
"2129","18982","812319","0.0145116047247808","7.98175457313629","25.0469243326862","2.57761688161492","2.01871634039328","0.0624870668251856","0.129147678388501","High Risk"
"2148","18981","777178","0.0138838312741616","7.63640006368683","23.9631941594677","2.46608856969528","1.93137053377069","0.0597833767890401","0.123559717407276","High Risk"
"2167","18980","743075","0.0132746010875857","7.30130984967711","22.9116735748618","2.35787499527614","1.84662073542385","0.0571600432345653","0.118137836441941","High Risk"
"2186","18979","700544","0.0125148096010519","6.88334423074657","21.6000881164149","2.22289775118547","1.74091039104701","0.0538878998328319","0.111375001424091","High Risk"
"2205","18978","661273","0.0118132561114168","6.49754438441258","20.3894395716436","2.09830807760895","1.64333529690206","0.0508675738433364","0.105132620250863","High Risk"
"2224","18977","629782","0.0112506877800247","6.18818690752883","19.4186688915557","1.99840459804656","1.5650937288501","0.0484456951506532","0.100127104287477","High Risk"
"2243","18976","602169","0.0107573976547594","5.91680613976385","18.5670699738901","1.91076526487401","1.49645709196334","0.046321126170861","0.0957360652252017","High Risk"
"2262","18975","583178","0.0104181345262","5.73020074619893","17.9814980761494","1.85050317484782","1.44926153442729","0.0448602414003775","0.0927167224061688","High Risk"
"2281","18974","573421","0.010243831417077","5.63433102377418","17.6806567434116","1.8195431380923","1.425014512869","0.0441097024434633","0.0911655155924967","High Risk"
"2300","18973","564458","0.0100837126544379","5.54626647787298","17.4043082291384","1.7911036943451","1.40274154817295","0.0434202681700545","0.0897405993604498","High Risk"
"2319","18972","553499","0.0098879365170105","5.43859018923628","17.0664176276176","1.75633086127983","1.37550845282379","0.0425772986973805","0.0879983580314915","High Risk"
"2338","18971","546118","0.00975607926084191","5.36612482216292","16.8390196853236","1.7329289949622","1.35718077570929","0.0420099863109454","0.0868258421597816","High Risk"
"2357","18970","543204","0.00970402235195758","5.33749554600965","16.7491803765676","1.72368349576213","1.3499399632971","0.041785855203461","0.0863626101078237","High Risk"
"2376","18969","535180","0.00956067827615529","5.25860491021635","16.5016197973533","1.6982066619709","1.32998723058392","0.041168241070437","0.085086131062278","High Risk"
"2395","18968","533446","0.00952970137841836","5.2415682697808","16.4481584387056","1.69270487266001","1.32567838543997","0.0410348656728829","0.084810472052767","High Risk"
"2414","18967","528520","0.00944170126408609","5.19316374815273","16.2962639674501","1.67707318279135","1.31343608985645","0.0406559193459944","0.084027269370388","High Risk"
"2433","18966","524799","0.00937522777130689","5.15666437676951","16.1817281238772","1.66528612582491","1.30420480157888","0.0403701753234487","0.0834366963286351","High Risk"
"2452","18965","521515","0.00931656102841871","5.12439858433993","16.080477345729","1.65486625504298","1.29604425469455","0.0401175748821246","0.0829146241269076","High Risk"
"2471","18964","514633","0.00919361811594721","5.05677887963944","15.8682852003162","1.6330292402903","1.27894212488579","0.0395881979177489","0.0818205128265206","High Risk"
"2490","18963","508290","0.00908030412382184","4.99439228633933","15.6725146754969","1.61288219936048","1.26316353458181","0.0390997896124297","0.080811075162978","High Risk"
"2509","18962","498142","0.00889901602795424","4.89468087189618","15.3596180273002","1.58068153185018","1.23794488624883","0.0383191750545086","0.0791977083817559","High Risk"
"2528","18961","494988","0.00884267165917552","4.86364069363498","15.2622132538187","1.57065745922789","1.23009431724292","0.038076169625627","0.078695467060945","High Risk"
"2547","18960","491527","0.00878084291461524","4.8296373664206","15.1555100526623","1.55967647134411","1.22149431937949","0.037809966479382","0.0781452809174119","High Risk"
"2566","18959","489575","0.0087459715741409","4.81045838033329","15.0953259654539","1.55348283586486","1.2166436399641","0.0376598192186143","0.0778349579797263","High Risk"
"2585","18958","486593","0.00869269988495316","4.78115994471402","15.0033868193303","1.54402123922402","1.20923358617321","0.0374304494368652","0.0773608986853727","High Risk"
"2604","18957","476749","0.00851684257161845","4.68437968672153","14.6996882056202","1.5127671553603","1.18475627527036","0.0366727821353813","0.0757949590766009","High Risk"
"2623","18956","472418","0.00843947178494101","4.6418233886987","14.5661455908116","1.49902408280682","1.17399309113357","0.0363396200199569","0.0751063827692117","High Risk"
"2642","18955","468683","0.00837274819033464","4.60512533092964","14.4509862649171","1.48717286233126","1.16471155181784","0.0360523205337151","0.0745125949098113","High Risk"
"2661","18954","459680","0.0082119148510465","4.51666478436541","14.1733950917081","1.45860553467272","1.14233843207417","0.0353597860747935","0.0730812712436842","High Risk"
"2680","18953","448324","0.00800904654037715","4.40508556763876","13.8232570145667","1.42257229535965","1.11411822234579","0.0344862615999411","0.0712758791253706","High Risk"
"2699","18952","438675","0.00783667278820663","4.31022370066633","13.5255783547752","1.39193773406249","1.09012610392336","0.0337436128794933","0.0697409797777608","High Risk"
"2718","18951","429112","0.00766583537583159","4.21631275466545","13.2308837062563","1.3616102618805","1.06637448897496","0.0330084086703681","0.0682214666757041","High Risk"
"2737","18950","420132","0.00750541291811666","4.12802807204904","12.9538443980482","1.33309972748422","1.04404584810143","0.0323172510042506","0.0667929885519154","High Risk"
"2756","18949","410941","0.00734122106857792","4.03772250734189","12.6704635166499","1.30393657219549","1.02120609307861","0.0316102723813381","0.0653318118243394","High Risk"
"2775","18948","414531","0.00740535432283144","4.07299640447079","12.7811537946096","1.31532787618594","1.0301274388643","0.031886422486792","0.0659025562490358","High Risk"
"2794","18947","412325","0.00736594542063554","4.05132085880448","12.7131354476159","1.30832800517816","1.02464533867911","0.0317167303147122","0.0655518380736074","High Risk"
"2813","18946","413004","0.00737807535925341","4.05799299533267","12.7340727612388","1.31048269580338","1.0263328311861","0.0317689647247386","0.0656597956579469","High Risk"
"2832","18945","415126","0.00741598365048627","4.07884348227513","12.7995020555076","1.31721612347775","1.03160626051924","0.0319321977280805","0.0659971640845522","High Risk"
"2851","18944","417974","0.00746686150789965","4.10682613560648","12.8873122473892","1.32625280319","1.0386835314388","0.0321512665947864","0.0664499335451739","High Risk"
"2870","18943","422768","0.00755250351929","4.15392844698023","13.0351203537476","1.34146395906401","1.05059647674039","0.0325200182585294","0.0672120659942378","High Risk"
"2889","18942","420369","0.00750964678476237","4.13035820660001","12.9611564123739","1.3338522179423","1.04463517725836","0.0323354930175904","0.066830690972459","High Risk"
"2908","18941","426330","0.00761613656988917","4.1889275051581","13.1449481809332","1.35276650694033","1.05944831125806","0.0327940167217921","0.0677783634252148","High Risk"
"2927","18940","430689","0.00769400756022095","4.2317575860312","13.2793499324481","1.36659799455221","1.07028073955771","0.0331293222114714","0.0684713696382309","High Risk"
"2946","18939","438895","0.00784060295977648","4.31238751532834","13.5323684535702","1.3926365134036","1.0906733680588","0.033760552817967","0.0697759910822931","High Risk"
"2965","18938","447577","0.00799570182145588","4.39769201265232","13.80005587369","1.42018463084635","1.11224827130583","0.0344283793936818","0.0711562487292232","High Risk"
"2984","18937","463121","0.00827338630728225","4.55036246900524","14.2791391796311","1.4694878187624","1.15086112792914","0.0356235964253436","0.0736265119797185","High Risk"
"3003","18936","476276","0.00850839270274326","4.67961598650879","14.6847396078302","1.51122877254299","1.18355145753611","0.0366354883736148","0.0757178806826993","High Risk"
"3022","18935","490643","0.00876505077067092","4.820777923869","15.127708923827","1.55681541510974","1.21925362138736","0.0377406082231637","0.0780019319298089","High Risk"
"3041","18934","497713","0.00889135219339302","4.89024370636616","15.3456941026464","1.57924859969574","1.23682265447906","0.0382844376472822","0.0791259134372262","High Risk"
"3060","18933","505783","0.00903551803234174","4.96953491778796","15.5945116971403","1.60485479483138","1.25687669932347","0.0389051877820257","0.0804088739414494","High Risk"
"3079","18932","513118","0.0091665535253639","5.04160443895014","15.8206674661134","1.62812882721303","1.27510426052963","0.0394694011944597","0.0815749848830202","High Risk"
"3098","18931","520081","0.00929094345554976","5.11001890055237","16.0353535764556","1.65022249967021","1.29240739736379","0.0400050001025414","0.0826819556377793","High Risk"
"3117","18930","523437","0.00935089643640625","5.14299304002344","16.1388271634595","1.66087112307482","1.3007470968059","0.0402631460073988","0.0832154891510597","High Risk"
"3136","18929","524006","0.00936106128923919","5.14858370908155","16.1563708079784","1.66267656607757","1.30216106849319","0.0403069138917444","0.0833059482002422","High Risk"
"3155","18928","528911","0.0094486862508307","5.19677743795688","16.3076038068622","1.67824018282358","1.31435005114026","0.0406842099773598","0.0840857401795749","High Risk"
"3174","18927","526542","0.00940636544878986","5.17350099683443","16.2345618141291","1.67072332083147","1.30846305829808","0.0405019848138893","0.0837091189361418","High Risk"
"3193","18926","527077","0.0094159229114711","5.1787576013091","16.251057156515","1.67242088147553","1.30979253958578","0.0405431373940736","0.0837941726994329","High Risk"
"3212","18925","525817","0.00939341374702557","5.16637756086407","16.212208312765","1.66842288818298","1.30666142477736","0.0404462172986862","0.0835938591634576","High Risk"
"3231","18924","523932","0.00935973932243842","5.14785662734113","16.1540892092184","1.66244176329689","1.30197717762349","0.0403012217591582","0.0832941837544786","High Risk"
"3250","18923","512692","0.00915894328405136","5.03741880622825","15.807532857036","1.62677712471888","1.27404564552298","0.0394366329717335","0.0815072598303809","High Risk"
"3269","18922","502517","0.00897717284894564","4.9374450669201","15.4938130275471","1.59449174237624","1.2487606509391","0.0386539647411245","0.0798896485378815","High Risk"
"3288","18921","491016","0.00877171419792344","4.82444280885789","15.1392094148737","1.55799894804476","1.22018053077113","0.0377692996482269","0.0780612310956175","High Risk"
"3307","18920","482391","0.00861763360796896","4.73969848438293","14.8732798296804","1.53063173205407","1.19874730440396","0.0371058585190865","0.0766900372481671","High Risk"
"3326","18919","474122","0.00846991275019115","4.65845201260513","14.6183265844672","1.50439410781905","1.17819874222076","0.0364698011629287","0.0753754399235796","High Risk"
"3345","18918","462530","0.00826282843729233","4.54455564051078","14.2609172219674","1.46761256952756","1.14939248598328","0.0355781362853641","0.0735325553926063","High Risk"
"3364","18917","448831","0.00801810379940404","4.40995708967222","13.8385439596412","1.42414549800796","1.11535030998284","0.0345243994705128","0.071354702115363","High Risk"
"3383","18916","435693","0.00778340109901889","4.28087060446039","13.4334676825084","1.38245848540672","1.08270222557567","0.033513815174322","0.0692660360553279","High Risk"
"3402","18915","426504","0.0076192449783126","4.19058473807193","13.1501486148746","1.35330169146603","1.05986745257997","0.0328069907643892","0.067805178053679","High Risk"
"3421","18914","417597","0.00746012662298221","4.10306964264022","12.8755242884611","1.32503968650033","1.03773345289854","0.0321218579948527","0.0663891521291293","High Risk"
"3440","18913","409842","0.00732158807514488","4.02687344132968","12.6364189049046","1.30043298968783","1.01846218675623","0.031525337883956","0.0651562700089","High Risk"
"3459","18912","406209","0.00725668665099362","3.99117765804649","12.5244047387589","1.28890544236097","1.00943413905862","0.0312458849422556","0.0645786993135044","High Risk"
"3478","18911","403480","0.00720793465911121","3.96436406251116","12.4402630763829","1.28024629657099","1.00265254198546","0.0310359683229601","0.0641448456312213","High Risk"
"3497","18910","398362","0.00711650457686344","3.91407751727489","12.2824627729603","1.2640068285779","0.989934251835066","0.0306422881259815","0.063331191125569","High Risk"
"3516","18909","394829","0.00705338959433484","3.87936427688416","12.1735318483821","1.252796582306","0.981154705312724","0.0303705272553435","0.0627695183298539","High Risk"
"3535","18908","392022","0.00700324417798675","3.85178429789271","12.0869852575835","1.24388994169315","0.974179277322853","0.0301546108206193","0.0623232642858199","High Risk"
