"","X.18449.","X.39698.","X.0.00212164852164955.","X.1.16690668690725.","X.83.605323233909.","X.0.0439645787050243.","X.0.101370668961122.","X.0.0243341653804615.","X.0.00220278013834433.","X.High.Risk."
"6550","18917","425","2.27140062900161e-05","0.0124953643122159","0.89525493680819","0.000470777512817552","0.00108548820008856","0.000260572901907392","2.35876104209123e-05","Low Risk"
"6587","18916","437","2.33553429382048e-05","0.0128481400752379","0.920530249759563","0.000484068753644796","0.00111613427958408","0.000267929534495018","2.42535483684732e-05","Low Risk"
"6624","18915","443","2.36760112622991e-05","0.0130243715619151","0.933156701019758","0.000490708481699538","0.00113144373311359","0.000271604589398811","2.4586222114334e-05","Low Risk"
"6661","18914","462","2.46914609552645e-05","0.0135829554104815","0.973177538792724","0.000511753783649723","0.00117996862292301","0.00028325305444101","2.5640665816669e-05","Low Risk"
"6698","18913","472","2.52259081620884e-05","0.0138769709974831","0.994242863434959","0.000522831165894825","0.00120551013114622","0.000289384327831379","2.61956816569907e-05","Low Risk"
"6735","18912","472","2.52259081620884e-05","0.0138769294678021","0.994239887959336","0.000522829601215362","0.00120550652340998","0.000289383461789444","2.61956032610423e-05","Low Risk"
"6772","18911","481","2.57069106482299e-05","0.0141415995106944","1.0132026934129","0.000532801355651392","0.00122849874686965","0.000294902775944758","2.66952232565735e-05","Low Risk"
"6809","18910","481","2.57069106482299e-05","0.0141415748021526","1.01320092312085","0.000532800424728086","0.00122849660040718","0.000294902260683555","2.66951766140392e-05","Low Risk"
"6846","18909","478","2.55465764861828e-05","0.0140533432251552","1.00687939836037","0.000529476196531696","0.00122083181102506","0.000293062317686768","2.65286210808801e-05","Low Risk"
"6883","18908","463","2.47449056759469e-05","0.013612334127605","0.975282434727202","0.000512860661291029","0.0011825207894685","0.000283865705451699","2.56961242824536e-05","Low Risk"
"6920","18907","467","2.49586845586765e-05","0.0137272765072721","0.983517707447115","0.000517191250321083","0.00119250598027216","0.000286262663929557","2.59131020355384e-05","Low Risk"
"6957","18906","471","2.5172463441406e-05","0.0138448548927733","0.991941841985864","0.00052162115396409","0.00120272016425736","0.000288714592528405","2.61350558002967e-05","Low Risk"
"6994","18905","483","2.58138000895947e-05","0.0141975900492771","1.01721424560386","0.000534910864893111","0.00123336271621296","0.00029607037832546","2.68009170945718e-05","Low Risk"
"7031","18904","469","2.50655740000413e-05","0.0137860657000227","0.987729774716489","0.000519406202142586","0.00119761307226476","0.000287488628228981","2.60240789179176e-05","Low Risk"
"7068","18903","464","2.47983503966293e-05","0.0136390927181461","0.977199606542615","0.000513868822588827","0.00118484534228326","0.000284423717480294","2.57466367119696e-05","Low Risk"
"7105","18902","472","2.52259081620884e-05","0.0138742494891486","0.994047875621427","0.000522728629874841","0.00120527371025366","0.000289327574678372","2.61905442414863e-05","Low Risk"
"7142","18901","495","2.64551367377834e-05","0.0145503252057809","1.04248664922142","0.000548200575822132","0.00126400526816856","0.000303426164122387","2.74667783888469e-05","Low Risk"
"7179","18900","476","2.5439687044818e-05","0.0139918278746499","1.00247201016018","0.000527158533517849","0.00121548789423886","0.000291779503277221","2.64124980062447e-05","Low Risk"
"7216","18899","492","2.62948025757362e-05","0.0144621414166549","1.03616854831692","0.000544878148089877","0.00125634463017966","0.000301587217673124","2.73003130652781e-05","Low Risk"
"7253","18898","496","2.65085814584658e-05","0.0145797198021562","1.04459268285611","0.000549308051732884","0.00126655881416486","0.000304039146272099","2.75222668300365e-05","Low Risk"
"7290","18897","481","2.57069106482299e-05","0.0141388008565265","1.01300217833449","0.000532695913071608","0.00122825562422036","0.000294844414026036","2.66899402121926e-05","Low Risk"
"7327","18896","474","2.53327976034532e-05","0.0139330386818993","0.998259942890801","0.000524943581696345","0.00121038080224626","0.000290553538977797","2.63015211238655e-05","Low Risk"
"7364","18895","504","2.69361392239249e-05","0.0148148765731587","1.06144095193448","0.000558167859018899","0.00128698718213526","0.000308943003470051","2.79661743595532e-05","Low Risk"
"7401","18894","516","2.75774758721136e-05","0.0151676117296625","1.08671335555204","0.00057145756994792","0.00131762973409087","0.000316298789266978","2.86320356538283e-05","Low Risk"
"7438","18893","504","2.69361392239249e-05","0.0148148765731587","1.06144095193448","0.000558167859018899","0.00128698718213526","0.000308943003470051","2.79661743595532e-05","Low Risk"
"7475","18892","515","2.75240311514312e-05","0.0151382171332872","1.08460732191736","0.000570350094037168","0.00131507618809457","0.000315685807117266","2.85765472126387e-05","Low Risk"
"7512","18891","526","2.81119230789375e-05","0.0154615576934156","1.10777369189979","0.000582532329055438","0.00134316519405387","0.000322428610764354","2.91869200657242e-05","Low Risk"
"7549","18890","538","2.87532597271262e-05","0.0158142928499194","1.13304609551735","0.000595822039984459","0.00137380774600947","0.000329784396561281","2.98527813599992e-05","Low Risk"
"7586","18889","540","2.8860149168491e-05","0.0158730820426701","1.13725816278673","0.000598036991805963","0.00137891483800207","0.000331010360860705","2.99637582423784e-05","Low Risk"
"7623","18888","554","2.96083752580445e-05","0.0162846063919245","1.16674263367366","0.000613541654556488","0.00141466448195027","0.000339592110957057","3.07405964190327e-05","Low Risk"
"7660","18887","534","2.85394808443967e-05","0.0156967144644182","1.12462196097773","0.000591392136341452","0.00136359356202427","0.000327332467962178","2.96308275952409e-05","Low Risk"
"7697","18886","545","2.9127372771903e-05","0.0160200550245466","1.14778833096104","0.000603574371359722","0.00139168256798357","0.00033407527160952","3.02412004483264e-05","Low Risk"
"7734","18885","524","2.80050336375727e-05","0.015402768500665","1.10356162462998","0.000580317377233934","0.00133805810206127","0.000321202646464802","2.9075943183345e-05","Low Risk"
"7771","18884","514","2.74705864307488e-05","0.0151088225369119","1.08250128828223","0.000569242618126416","0.00131252264209827","0.000315072824967426","2.85210587714491e-05","Low Risk"
"7808","18883","517","2.7630920592796e-05","0.0151970063260378","1.08881938918629","0.000572565045858672","0.00132018328008717","0.000316911771416563","2.86875240950179e-05","Low Risk"
"7845","18882","526","2.81119230789375e-05","0.0154615576934156","1.10777369189979","0.000582532329055438","0.00134316519405387","0.000322428610764354","2.91869200657242e-05","Low Risk"
"7882","18881","498","2.66154708998306e-05","0.0146385089949068","1.04880475012549","0.000551523003554388","0.00127166590615746","0.000305265110571524","2.76332437124157e-05","Low Risk"
"7919","18880","523","2.79515889168904e-05","0.0153733739042897","1.10145559099529","0.000579209901323182","0.00133550455606497","0.00032058966431509","2.90204547421554e-05","Low Risk"
"7956","18879","532","2.84325914030319e-05","0.0156379252716675","1.12040989370835","0.000589177184519948","0.00135848647003167","0.000326106503662754","2.95198507128617e-05","Low Risk"
"7993","18878","556","2.97152646994093e-05","0.0163433955846751","1.17095470094348","0.000615756606377991","0.00141977157394287","0.000340818075256608","3.08515733014119e-05","Low Risk"
"8030","18877","657","3.51131814883307e-05","0.0193122498185819","1.38366409805696","0.000727611673363921","0.00167767971956918","0.000402729272380459","3.64559058615604e-05","Low Risk"
"8067","18876","642","3.43115106780949e-05","0.0188713308729522","1.35207359353534","0.000710999534702645","0.00163937652962468","0.000393534540134395","3.56235792437166e-05","Low Risk"
"8104","18875","636","3.39908423540005e-05","0.0186949632947003","1.33943739172678","0.000704354679238134","0.00162405525364688","0.000389856647235995","3.5290648596579e-05","Low Risk"
"8141","18874","600","3.20668324094344e-05","0.0176367578251889","1.26362018087409","0.000664485546451069","0.00153212759778008","0.000367789289845214","3.32930647137538e-05","Low Risk"
"8178","18873","622","3.3242616264447e-05","0.0182834389454459","1.30995292083984","0.000688850016487609","0.00158830560969868","0.000381274897139644","3.45138104199248e-05","Low Risk"
"8215","18872","608","3.24943901748936e-05","0.0178719145961915","1.28046844995247","0.000673345353737084","0.00155255596575048","0.000372693147043165","3.37369722432705e-05","Low Risk"
"8252","18871","608","3.24943901748936e-05","0.0178719145961915","1.28046844995247","0.000673345353737084","0.00155255596575048","0.000372693147043165","3.37369722432705e-05","Low Risk"
"8289","18870","618","3.30288373817175e-05","0.0181658605599446","1.30152878630022","0.000684420112844602","0.00157809142571348","0.000378822968540541","3.42918566551664e-05","Low Risk"
"8326","18869","625","3.34029504264942e-05","0.0183716227345718","1.31627102174434","0.000692172444219864","0.00159596624768758","0.000383113843588908","3.46802757434935e-05","Low Risk"
"8363","18868","647","3.45787342815068e-05","0.0190183038548287","1.36260376170921","0.000716536914256403","0.00165214425960618","0.000396599450883083","3.59010214496645e-05","Low Risk"
"8400","18867","668","3.5701073415837e-05","0.0196355903787104","1.40683046804027","0.000739793908382191","0.00170576872552849","0.000409472076027801","3.70662787146459e-05","Low Risk"
"8437","18866","657","3.51131814883307e-05","0.0193122498185819","1.3836640980574","0.000727611673363921","0.00167767971956918","0.000402729272380586","3.64559058615604e-05","Low Risk"
"8474","18865","661","3.53269603710603e-05","0.0194298282040832","1.39208823259659","0.000732041577006928","0.00168789390355439","0.000405181200979562","3.66778596263188e-05","Low Risk"
"8511","18864","633","3.38305081919533e-05","0.0186067795055743","1.33311929082228","0.000701032251505879","0.00161639461565798","0.000388017700786732","3.51241832730103e-05","Low Risk"
"8548","18863","534","2.85394808443967e-05","0.0156967144644182","1.12462196097817","0.000591392136341452","0.00136359356202427","0.000327332467962305","2.96308275952409e-05","Low Risk"
"8585","18862","556","2.97152646994093e-05","0.0163433955846751","1.17095470094348","0.000615756606377991","0.00141977157394287","0.000340818075256608","3.08515733014119e-05","Low Risk"
"8622","18861","598","3.19599429680697e-05","0.0175779686324383","1.25940811360472","0.000662270594629566","0.00152702050578748","0.00036656332554579","3.31820878313746e-05","Low Risk"
"8659","18860","651","3.47925131642364e-05","0.01913588224033","1.37102789624884","0.00072096681789941","0.00166235844359138","0.000399051379482186","3.61229752144229e-05","Low Risk"
"8696","18859","638","3.40977317953653e-05","0.0187537524874509","1.34364945899615","0.000706569631059637","0.00162916234563948","0.00039108261153542","3.54016254789582e-05","Low Risk"
"8733","18858","674","3.60217417399314e-05","0.0198119579569623","1.41946666984839","0.000746438763846702","0.00172109000150629","0.000413149968926074","3.73992093617834e-05","Low Risk"
"8770","18857","705","3.76785280810855e-05","0.020723190444597","1.4847537125272","0.000780770517080007","0.00180024992739159","0.000432152415568168","3.91193510386607e-05","Low Risk"
"8807","18856","717","3.83198647292742e-05","0.0210759256011008","1.51002611614476","0.000794060228009028","0.00183089247934719","0.000439508201365095","3.97852123329358e-05","Low Risk"
"8844","18855","741","3.96025380256515e-05","0.0217813959141084","1.56057092337945","0.000820639649867071","0.0018921775832584","0.000454219772958822","4.1116934921486e-05","Low Risk"
"8881","18854","773","4.1312769087488e-05","0.0227220229981184","1.62796399969294","0.000856078879011128","0.00197389105514","0.000473835201750628","4.28925650395528e-05","Low Risk"
"8918","18853","781","4.17403268529472e-05","0.0229571797691209","1.64481226877132","0.000864938686297142","0.0019943194231104","0.000478739058948579","4.33364725690695e-05","Low Risk"
"8955","18852","794","4.24351082218182e-05","0.023339309522","1.67219070602356","0.000879335873136915","0.0020275155210623","0.000486707826895218","4.40578223045342e-05","Low Risk"
"8992","18851","796","4.2541997663183e-05","0.0233980987147507","1.67640277329338","0.000881550824958419","0.0020326226130549","0.00048793379119477","4.41687991869134e-05","Low Risk"
"9029","18850","826","4.41453392836548e-05","0.0242799366060101","1.73958378233662","0.000914775102280972","0.00210922899294391","0.000506323255686897","4.58334524226011e-05","Low Risk"
"9066","18849","851","4.54814573007145e-05","0.025014801515393","1.79223462320643","0.000942462000049767","0.00217306764285141","0.000521647809430463","4.72206634523408e-05","Low Risk"
"9103","18848","851","4.54814573007145e-05","0.025014801515393","1.79223462320687","0.000942462000049767","0.00217306764285141","0.000521647809430591","4.72206634523408e-05","Low Risk"
"9140","18847","851","4.54814573007145e-05","0.025014801515393","1.79223462320643","0.000942462000049767","0.00217306764285141","0.000521647809430463","4.72206634523408e-05","Low Risk"
"9177","18846","845","4.51607889766202e-05","0.0248384339371411","1.77959842139787","0.000935817144585257","0.00215774636687361","0.000517969916532064","4.68877328052033e-05","Low Risk"
"9214","18845","859","4.59090150661736e-05","0.0252499582863955","1.8090828922848","0.000951321807335781","0.00219349601082181","0.000526551666628415","4.76645709818575e-05","Low Risk"
"9251","18844","847","4.5267678417985e-05","0.0248972231298917","1.78381048866768","0.00093803209640676","0.00216285345886621","0.000519195880831615","4.69987096875825e-05","Low Risk"
"9288","18843","842","4.5000454814573e-05","0.0247502501480152","1.77328032049381","0.000932494716853001","0.00215008572888471","0.000516130970082927","4.67212674816345e-05","Low Risk"
"9325","18842","836","4.46797864904787e-05","0.0245738825697633","1.76064411868481","0.00092584986138849","0.00213476445290691","0.0005124530771844","4.6388336834497e-05","Low Risk"
"9362","18841","821","4.38781156802428e-05","0.0241329636241335","1.72905361416275","0.000909237722727213","0.00209646126296241","0.000503258344938209","4.55560102166531e-05","Low Risk"
"9399","18840","787","4.20609951770415e-05","0.0231394502683597","1.65787139695665","0.000871805941236458","0.00201015349334671","0.000482540048798203","4.36805462126899e-05","Low Risk"
"9436","18839","788","4.21144398977239e-05","0.0231688887837851","1.65998057725801","0.000872915071848958","0.00201271085464678","0.000483153946816716","4.37361175602612e-05","Low Risk"
"9473","18838","791","4.22747740597711e-05","0.0232569898251144","1.66629274953397","0.000876234381960878","0.00202036430422928","0.000484991167679358","4.39024266800779e-05","Low Risk"
"9510","18837","812","4.33971131941013e-05","0.0239456875696064","1.71563585312981","0.00090218187761877","0.00208019235376785","0.000499352971411964","4.52024875417653e-05","Low Risk"
"9547","18836","822","4.39315604009252e-05","0.0242416928668311","1.73684373447236","0.000913334224531298","0.00210590671065034","0.000505525737355524","4.57612593757835e-05","Low Risk"
"9584","18835","821","4.38781156802428e-05","0.0242119101418163","1.7347098925984","0.000912212125418613","0.00210331944742517","0.000504904661339689","4.57050382607068e-05","Low Risk"
"9621","18834","827","4.41987840043371e-05","0.0243882896472166","1.74734694895051","0.000918857430252437","0.00211864175952954","0.000508582802961535","4.60379914228286e-05","Low Risk"
"9658","18833","814","4.35040026354661e-05","0.0240049976744997","1.71988524217398","0.000904416455416497","0.00208534469806122","0.000500589798587159","4.53144477546323e-05","Low Risk"
"9695","18832","824","4.403844984229e-05","0.024299485468366","1.7409843990052","0.000915511628609328","0.00211092722749572","0.000506730919174455","4.58703549840552e-05","Low Risk"
"9732","18831","847","4.5267678417985e-05","0.0249774720360316","1.78956007928385","0.000941055568111536","0.00216982478347174","0.000520869356676359","4.71501962619179e-05","Low Risk"
"9769","18830","891","4.76192461280102e-05","0.0262750200602961","1.88252545791878","0.000989942212499116","0.00228254443167042","0.000547927859781841","4.95995892154994e-05","Low Risk"
"9806","18829","922","4.92760324691643e-05","0.0271917450844461","1.94820602417182","0.00102448090349071","0.00236218150119291","0.000567044845395451","5.13300992024402e-05","Low Risk"
"9843","18828","957","5.11465976930479e-05","0.0282240665679417","2.02216872596898","0.00106337482673175","0.00245186058225315","0.000588572429380532","5.32788216544961e-05","Low Risk"
"9880","18827","975","5.2108602665331e-05","0.0287544939588965","2.06017223899265","0.00108335930110196","0.0024979394847564","0.0005996337318812","5.42801141612051e-05","Low Risk"
"9917","18826","1018","5.44067256546738e-05","0.0300161322827747","2.15056479656006","0.0011308930053902","0.00260753961158186","0.00062594338968677","5.66617200537711e-05","Low Risk"
"9954","18825","1045","5.58497331130983e-05","0.0308100055947062","2.20744341041609","0.00116080311396687","0.0026765043965161","0.000642498479035708","5.81603217701767e-05","Low Risk"
"9991","18824","1072","5.72927405715229e-05","0.0316065338118548","2.26451224017484","0.00119081324921291","0.00274569981644532","0.000659108932625288","5.96639351747892e-05","Low Risk"
"10028","18823","1093","5.84150797058531e-05","0.0321282938382192","2.3018947628257","0.0012104711704517","0.00279102577395604","0.00066998948966805","6.06488662202215e-05","Low Risk"
"10065","18822","1110","5.93236399574537e-05","0.0326280019765995","2.33769733461714","0.00122929826093448","0.00283443605589314","0.000680410186213665","6.15921697204446e-05","Low Risk"
"10102","18821","1135","6.06597579745135e-05","0.0333628668859824","2.39034817548695","0.00125698515870327","0.00289827470580065","0.000695734739957231","6.29793807501843e-05","Low Risk"
"10139","18820","1149","6.1407984064067e-05","0.0337743912352368","2.41983264637432","0.0012724898214538","0.00293402434974885","0.00070431649005371","6.37562189268386e-05","Low Risk"
"10176","18819","1355","7.24175965246395e-05","0.0398296780885517","2.85367557514091","0.00150062985906867","0.00346005482498667","0.000830590812900515","7.5186837811894e-05","Low Risk"
"10213","18818","1364","7.2898599010781e-05","0.0400942294559295","2.87262987785398","0.00151059714226543","0.00348303673895338","0.000836107652248178","7.56862337826003e-05","Low Risk"
"10250","18817","1398","7.47157195139823e-05","0.0410936457326903","2.94423502143685","0.00154825132323099","0.00356985730282758","0.000856949045339408","7.75728407830464e-05","Low Risk"
"10287","18816","1414","7.55708350449005e-05","0.0415639592746953","2.97793155959359","0.00156597093780302","0.00361071403876838","0.000866756759735311","7.84606558420798e-05","Low Risk"
"10324","18815","1909","0.000102025971782684","0.0561142844804762","4.02041820881458","0.00211417151362515","0.00487471930693695","0.00117018292385757","0.000105927434230927","Low Risk"
"10361","18814","2227","0.000119021392959684","0.0654617661278263","4.6901369046784","0.00246634885324422","0.00568674693376039","0.0013651112474757","0.000123572758529216","Low Risk"
"10398","18813","2262","0.000120891958183568","0.0664905770009623","4.76384808189596","0.00250511051012053","0.00577612104363089","0.00138656562271664","0.000125514853970852","Low Risk"
"10435","18812","2292","0.00012249529980404","0.0673724148922218","4.82702909093964","0.00253833478744309","0.0058527274235199","0.00140495508720889","0.00012717950720654","Low Risk"
"10472","18811","2341","0.000125114091117477","0.0688127501146122","4.93022473904458","0.00259260110706992","0.0059778511773386","0.00143499121254631","0.000129898440824829","Low Risk"
"10509","18810","2413","0.000128962111006609","0.0709291610536349","5.0818591607495","0.00267233937264405","0.00616170648907221","0.00147912592732775","0.00013389360859048","Low Risk"
"10546","18809","2478","0.000132436017850964","0.0728398098180304","5.21875134701074","0.00274432530684292","0.00632768697883172","0.00151896976706095","0.000137500357267803","Low Risk"
"10583","18808","2596","0.000138742494891486","0.0763083721903175","5.4672633159161","0.00287500746431163","0.00662900540639513","0.00159130166073054","0.000144047993328175","Low Risk"
"10620","18807","2723","0.00014552997441815","0.0800414859299825","5.73472958753452","0.0030156569049771","0.00695330574792525","0.0016691503937478","0.000151095025359253","Low Risk"
"10657","18806","2795","0.000149377994307282","0.0821994817670323","5.88934344099667","0.0030969619303811","0.0071407735926737","0.00171415230193649","0.000155168693307015","Low Risk"
"10694","18805","2791","0.000149164215424553","0.0820803641970494","5.8808090285599","0.00309247403615663","0.00713042569777373","0.00171166827585265","0.000154943834010011","Low Risk"
"10731","18804","2919","0.000156005139671899","0.0858441576609795","6.15047340932713","0.00323427937143411","0.00745739122599545","0.00179015679051876","0.000162048780429634","Low Risk"
"10768","18803","3042","0.000162578840315833","0.0894607338506186","6.40959011910985","0.00337053812315445","0.00777156780224274","0.00186557530006811","0.000168875823490344","Low Risk"
"10805","18802","3238","0.000173054005569581","0.0952236051403284","6.82248236005543","0.00358766106128319","0.0082721957653261","0.00198575171571773","0.000179754446913484","Low Risk"
"10842","18801","2987","0.000159639380678301","0.0878415028125028","6.29357712865311","0.0033095316937496","0.00763090314123934","0.00183180855906577","0.000165819186648537","Low Risk"
"10879","18800","2906","0.000155310358303027","0.0854590252286753","6.12287983920503","0.00321976905512358","0.00742393428146052","0.00178212540599901","0.000161321762509495","Low Risk"
"10916","18799","3048","0.000162899508639927","0.0896338768811844","6.42199529186133","0.00337706149000113","0.00778660895765932","0.00186918594964916","0.000169202667130116","Low Risk"
"10953","18798","3305","0.000176634801855301","0.0971914595078648","6.96347315419622","0.00366180228370679","0.00844314577863345","0.00202678849626035","0.000183469183116986","Low Risk"
"10990","18797","3584","0.000191545878925688","0.105395905475636","7.55129681206576","0.00397091441283271","0.00915587644128189","0.00219788045011986","0.000198956788789916","Medium Risk"
"11027","18796","3942","0.000210679088929984","0.115923573889413","8.30557230856319","0.0043675566737359","0.0100704283944754","0.0024174198761304","0.000218829962150853","Medium Risk"
"11064","18795","4271","0.000228262402034491","0.125598937267949","8.99878273553585","0.00473208734232151","0.0109109395245671","0.00261918570300507","0.000237094231711248","Medium Risk"
"11101","18794","4635","0.000247716280362881","0.136304132624584","9.76577749879832","0.00513541813911116","0.0118409134692172","0.00284242719880024","0.000257302524262208","Medium Risk"
"11138","18793","5030","0.000268826945032425","0.147939513922076","10.5994172621493","0.00557379478272465","0.0128516938503551","0.00308506638832117","0.000279266737092377","Medium Risk"
"11175","18792","5547","0.000296457865625221","0.163103547529588","11.6858742561071","0.00614511754272188","0.014169012748421","0.00340129056098253","0.000307892018293175","Medium Risk"
"11212","18791","6238","0.000333388167616753","0.183417741743117","13.141324629744","0.00691047864687059","0.0159337326527086","0.0038249139467333","0.000346239303506383","Medium Risk"
"11249","18790","6981","0.00037309759508377","0.205262114908859","14.7064076821035","0.00773349103859196","0.0178313811499648","0.00428044701995305","0.000387475121146275","Medium Risk"
"11286","18789","7884","0.000421358177859969","0.231811749708376","16.6086084527916","0.00873377968363064","0.0201377817135211","0.00483410157626952","0.000437593103049074","Medium Risk"
"11323","18788","8651","0.000462350278623362","0.254364416373439","18.2244385851188","0.00958347786406717","0.0220969605684764","0.00530440509458467","0.000480165972631445","Medium Risk"
"11360","18787","9805","0.000524025486290841","0.288295056126477","20.6554659636702","0.0108618545317749","0.0250445584258172","0.00601197992338584","0.000544217143275951","Medium Risk"
"11397","18786","11057","0.000590938276585194","0.325108189911261","23.2930152929038","0.0122488325445149","0.0282425622081156","0.00677966503115259","0.000613709623558377","Medium Risk"
"11434","18785","12376","0.000661431863165268","0.36389246849533","26.0717911657277","0.0137100757505558","0.0316118018477151","0.00758845553669672","0.000686923051421604","Medium Risk"
"11471","18784","13644","0.000729199768990539","0.401170266523917","28.7426322780435","0.0151145605339291","0.0348501716042301","0.00836583055084734","0.00075729268253257","Medium Risk"
"11508","18783","15490","0.000827858723370233","0.455447197674737","32.6314096960871","0.0171595076048658","0.0395652776891031","0.00949769810614312","0.00085975172853066","Medium Risk"
"11545","18782","17976","0.000960722298986656","0.52854422516146","37.8685899085538","0.019913523889202","0.0459153094941635","0.0110220317787837","0.000997737637880892","Medium Risk"
"11582","18781","20720","0.00110737461253914","0.609226736458435","43.6492470184938","0.0229533321770748","0.0529243019315235","0.0127045498372028","0.00115004273253054","Medium Risk"
"11619","18780","23990","0.00128213884917055","0.705372849731752","50.5378242870021","0.0265757498147611","0.0612766371523967","0.0147095391369748","0.00133153860625699","Medium Risk"
"11656","18779","27849","0.0014883820262839","0.818843303493164","58.6676379821872","0.0308508823091256","0.0711339598793773","0.0170758027110954","0.00154573779170945","Medium Risk"
"11693","18778","31725","0.00169553376364885","0.932681765556659","66.8238183555246","0.0351398799481007","0.0810232519559074","0.019449740570559","0.00176063166970902","Medium Risk"
"11730","18777","37235","0.00199001417460882","1.09467761881158","78.4303296780596","0.04124326380923","0.0950960378929757","0.022827931756096","0.00206643268366143","High Risk"
"11767","18776","42709","0.00228257057562423","1.25699514146622","90.0598876370046","0.0473587669424482","0.109196767660172","0.0262128308956266","0.00237284091580255","High Risk"
"11804","18775","50074","0.00267619094345003","1.47375368131764","99","0.0555253992809267","0.128026857875877","0.0307330193696094","0.00278201794063106","High Risk"
"11841","18774","59491","0.00317947987811611","1.75087203975513","99","0.0659661586122686","0.152100482349373","0.0365119252922866","0.0033051367322069","High Risk"
"11878","18773","71287","0.00380991380328559","2.09804757953687","99","0.079046404457502","0.182260063324858","0.0437517732560437","0.0039605030885152","High Risk"
"11915","18772","82200","0.00439315604009252","2.4192214093758","99","0.0911470053696211","0.210160842666408","0.0504493928505382","0.00456678578554924","High Risk"
"11952","18771","93301","0.00498644588438774","2.74585708913203","99","0.103453387886438","0.238536099861323","0.057260911491685","0.00518337886528262","High Risk"
"11989","18770","104988","0.00561105433500284","3.08990591931758","99","0.11641583127868","0.268424059594965","0.0644355564111336","0.00583284290405848","High Risk"
"12026","18769","120092","0.00641828339618967","3.5344059059424","99","0.133162889861525","0.30703833912814","0.0737049661312967","0.00667192948486003","High Risk"
"12063","18768","136915","0.00731738393222953","4.02948056275402","99","0.151815408489167","0.350046104624544","0.0840290380641252","0.00760648632068777","High Risk"
"12100","18767","152817","0.00816726188052091","4.49740151476596","99","0.169444879425684","0.390694993227704","0.0937868584271397","0.00848978486629718","High Risk"
"12137","18766","169931","0.00908191483027934","5.00100602658172","99","0.188418770349739","0.434443758083879","0.104288808252581","0.00944044358533195","High Risk"
"12174","18765","185402","0.00990875810395661","5.45575861103617","99","0.205552107586455","0.473948693838532","0.113772021196227","0.0102988840863046","High Risk"
"12211","18764","198921","0.0106312772828619","5.85366191671311","99","0.220543581536946","0.508515060396272","0.122069723964079","0.0110500096977704","High Risk"
"12248","18763","212859","0.011376189799733","6.26406696165533","99","0.236006073184091","0.544167468954386","0.130628132574342","0.0118247349537127","High Risk"
"12285","18762","231648","0.0123803626566345","6.80919946114895","99","0.256544579773829","0.591523822950932","0.141996089023456","0.0128537864246861","High Risk"
"12322","18761","250189","0.0133712812228067","7.35420467254366","99","0.277078290635078","0.638869119268333","0.153361391061824","0.0138825976127823","High Risk"
"12359","18760","263935","0.0141059323533068","7.75826279431874","99","0.292301654504272","0.673970162533475","0.161787443692179","0.0146453417253744","High Risk"
"12396","18759","276634","0.0147846268612525","8.13154477368886","99","0.306365491094909","0.70639764314049","0.169571704011754","0.015349989440041","High Risk"
"12433","18758","288302","0.0154082198621746","8.47452092419604","99","0.31928752002156","0.73619241782532","0.176723979734944","0.0159974285718411","High Risk"
"12470","18757","295852","0.0158117275033267","8.69645012682967","99","0.327648963147736","0.755471690097386","0.181351994965497","0.0164163663028225","High Risk"
"12507","18756","305449","0.0163246364877156","8.97855006824356","99","0.338277409463221","0.779978071023878","0.187234784656572","0.016948888872919","High Risk"
"12544","18755","312188","0.0166848004603942","9.17664025321681","99","0.345740689625777","0.797186417492945","0.191365671363684","0.0173228254780956","High Risk"
"12581","18754","316687","0.0169252482587443","9.30888654230935","99","0.35072322374825","0.808674820930299","0.194123478055374","0.0175724679750076","High Risk"
"12618","18753","323723","0.0173012853134656","9.51570692240607","99","0.358515424256299","0.826641570560267","0.198436420460959","0.0179628846472175","High Risk"
"12655","18752","327401","0.0174978549961354","9.62382024787448","99","0.362588720656044","0.836033512734658","0.20069096880771","0.0181669711339129","High Risk"
"12692","18751","335843","0.0179490353281362","9.87196943047489","99","0.371938032294611","0.857590548035424","0.205865764115833","0.0186354045544354","High Risk"
"12729","18750","341486","0.0182506238869469","10.0378431378208","99","0.378187518858983","0.872000208092546","0.209324822386828","0.0189485258280682","High Risk"
"12766","18749","346554","0.0185214817313652","10.1868149522509","99","0.383800206774673","0.884941579201795","0.212431415921721","0.0192297412480171","High Risk"
"12803","18748","345710","0.0184763743871093","10.1620059129101","99","0.382865497105999","0.882786386380918","0.211914058987338","0.019182909003653","High Risk"
"12840","18747","338149","0.0180722788540297","9.93975336971636","99","0.374491871744804","0.863479025102892","0.207279300953138","0.0187633608998186","High Risk"
"12877","18746","330613","0.0176695194389673","9.71823569143199","99","0.366145933281379","0.844235502474774","0.202659867472682","0.0183452000070138","High Risk"
"12914","18745","321909","0.0172043365901477","9.46238512458125","99","0.356506462954196","0.822009438122978","0.197324470841327","0.0178622286148996","High Risk"
"12951","18744","311228","0.0166334935285391","9.14842144069651","99","0.344677512751456","0.794735013336496","0.190777208499932","0.0172695565745536","High Risk"
"12988","18743","302518","0.0161679900113955","8.89239450626752","99","0.335031397568808","0.772493627708722","0.185438133975678","0.0167862522517923","High Risk"
"13025","18742","290359","0.0155181556526183","8.53734725410025","99","0.321654575722597","0.741650221060334","0.178034132739713","0.0161160263939556","High Risk"
