"","X.18426.","X.29.","X.0.000413223140495868.","X.0.0205741029405088.","X.0.136647396219562.","X.1.10736210060099e.05.","X.8.08001132990284e.05.","X.3.97725911436657e.06.","X.3.88379172303146e.06.","X.Low.Risk."
"351","19069","94","0.00133941293815902","0.474868799259207","1.66727575181451","0.000255589131918936","0.00186493928280932","4.8527728032313e-05","8.96414058693919e-05","Medium Risk"
"365","19068","80","0.00113992590481619","0.404204937008177","1.41898717478372","0.000217555647219678","0.00158742302401835","4.1301040709255e-05","7.63021257014275e-05","Medium Risk"
"379","19067","86","0.0012254203476774","0.434436869218216","1.52514895043186","0.0002338274118036","0.00170615206678065","4.43909853512697e-05","8.20090344511361e-05","Medium Risk"
"393","19066","86","0.0012254203476774","0.434348121071727","1.52487083214027","0.000233779644795627","0.00170580352860564","4.43828904402746e-05","8.19922813845375e-05","Medium Risk"
"407","19065","93","0.00132516386434882","0.469715960700409","1.64901058236088","0.00025281571421658","0.00184470268048617","4.79961020101959e-05","8.86686999486212e-05","Medium Risk"
"421","19064","93","0.00132516386434882","0.469667257447664","1.64883889815478","0.00025278950061377","0.0018445114095301","4.7991104969693e-05","8.86595061922546e-05","Medium Risk"
"435","19063","93","0.00132516386434882","0.469556383866922","1.64843630327383","0.000252729825010112","0.00184407597874064","4.79793870430881e-05","8.86385764877406e-05","Medium Risk"
"449","19062","106","0.00151040182388145","0.535056787919157","1.87839755438671","0.00028798417618704","0.00210131392898596","5.46726392179796e-05","0.000101003146056041","Medium Risk"
"463","19061","121","0.00172413793103448","0.610397772991135","2.14297921848166","0.000328535033608087","0.00239719852465843","6.23735531331272e-05","0.000115225330861554","Medium Risk"
"477","19060","128","0.0018238814477059","0.645287126206667","2.26551818275956","0.000347313566785002","0.00253421852989979","6.59401722273998e-05","0.000121811425119575","Medium Risk"
"491","19059","178","0.00253633513821602","0.896934373519181","3.149130702717","0.000482757928660812","0.00352250590033991","9.16585982332809e-05","0.000169315099960808","Medium Risk"
"505","19058","164","0.00233684810487318","0.826155775522057","2.90065808028772","0.000444662689620587","0.00324453904298284","8.44265540848543e-05","0.000155954161023939","Medium Risk"
"519","19057","164","0.00233684810487318","0.826079877206171","2.90027854071838","0.000444621838790417","0.00324424096959707","8.44155072061492e-05","0.0001559398336313","Medium Risk"
"533","19056","164","0.00233684810487318","0.825856627869627","2.89938531253818","0.000444501679065841","0.00324336420856701","8.43895089067363e-05","0.000155897690655348","Medium Risk"
"547","19055","168","0.00239384440011399","0.845757656192101","2.9692083498682","0.000455213030414193","0.00332152097427741","8.6421778231264e-05","0.000159654425483697","Medium Risk"
"561","19054","197","0.00280706754060986","0.991706725797294","3.48152699382755","0.000533767351234933","0.00389470277443106","0.000101333324682345","0.000187205361247741","Medium Risk"
"575","19053","200","0.00284981476204047","1.00649657928994","3.53328581156817","0.000541727709593473","0.00395278656264467","0.000102839816831503","0.000189997255054517","High Risk"
"589","19052","220","0.00313479623824451","1.10699969450756","3.88597701394653","0.000595821606715567","0.00434748970571586","0.000113105246967928","0.000208969317561919","High Risk"
"603","19051","254","0.00361926474779139","1.27763625197471","4.48480500021917","0.000687663500023155","0.00501762600357388","0.000130534734336379","0.000241180532381531","High Risk"
"617","19050","254","0.00361926474779139","1.27727785819965","4.48321497701721","0.000687470601365683","0.00501621849347664","0.000130488455121063","0.000241112878069643","High Risk"
"631","19049","254","0.00361926474779139","1.27674853559869","4.4810041854592","0.000687185703506955","0.00501413969926368","0.000130424107821976","0.000241012957371161","High Risk"
"645","19048","301","0.0042889712168709","1.51257671370088","5.30804932460024","0.000814115751168944","0.00594030127067502","0.000154496083641814","0.00028553045243859","High Risk"
"659","19047","325","0.00463094898831576","1.63316058974592","5.73020133297701","0.000879017737254052","0.00641386703802091","0.000166783239997629","0.000308293178039262","High Risk"
"673","19046","351","0.00500142490738102","1.76294136115623","6.18436784353417","0.000948869777978302","0.00692355152168028","0.000180002210453905","0.000332792009763272","High Risk"
"687","19045","315","0.00448845825021374","1.58159238651944","5.54767949720959","0.000851262129141165","0.00621134464006386","0.000161470759445782","0.000298558602420499","High Risk"
"701","19044","438","0.00624109432886862","2.19839565902698","7.7105449797005","0.00118324480147275","0.00863369930825668","0.000224423122179163","0.00041499310512666","High Risk"
"715","19043","438","0.00624109432886862","2.19739081249895","7.70553307467094","0.00118270396187197","0.00862975300189531","0.000224277245671372","0.000414803419353249","High Risk"
"729","19042","438","0.00624109432886862","2.19650410084112","7.70040295516621","0.0011822267061263","0.00862627064338747","0.000224127928413068","0.000414636034004427","High Risk"
"743","19041","511","0.00728127671701339","2.5606495688395","8.97405569213247","0.00137822110332214","0.0100563692074257","0.000261198864975208","0.000483376098087948","High Risk"
"757","19040","560","0.00797948133371331","2.8034676354834","9.82132436175054","0.00150891332602568","0.0110099819774507","0.000285859466873111","0.000529213080636397","High Risk"
"771","19039","632","0.00900541464804788","3.15924283953197","11.0638978759533","0.00170040258727618","0.0124072082321862","0.000322025811577497","0.000596373082544576","High Risk"
"785","19038","666","0.00948988315759476","3.32712345135924","11.6492014861707","0.00179076114507128","0.0130665211799039","0.000339061658456484","0.000628064055052955","High Risk"
"799","19037","806","0.0114847534910231","4.02568245980034","14.0908138496275","0.00216674729290862","0.0158099529198591","0.000410127227907258","0.0007599316607939","High Risk"
"813","19036","806","0.0114847534910231","4.02504211627897","14.0833255753555","0.00216640264014345","0.0158074381162137","0.000409909274196299","0.000759810782577465","High Risk"
"827","19035","806","0.0114847534910231","4.01935760007727","14.0536712421053","0.00216334305702568","0.0157851134707856","0.000409046155172716","0.00075873771139485","High Risk"
"841","19034","845","0.012040467369621","4.2085624736388","14.704681846517","0.00226517899458119","0.0165281726099716","0.000427994469824725","0.000794454083769398","High Risk"
"855","19033","911","0.0129809062410943","4.53462214606625","15.8259523977351","0.0024406744340784","0.0178086978678923","0.000460630170488477","0.000856004658326637","High Risk"
"869","19032","997","0.0142063265887717","4.96161281349533","17.2919070258312","0.00267049406888265","0.0194856066694891","0.000503298245893842","0.000936608066638918","High Risk"
"883","19031","1029","0.0146622969506982","5.12298211968146","17.839282870919","0.00275734803981276","0.0201193479441647","0.000519230167240968","0.000967069894186356","High Risk"
"897","19030","1246","0.0177543459675121","6.20421861193364","21.5932698849778","0.00333930309115519","0.0243656585283801","0.000628493713272163","0.00117117586912928","High Risk"
"911","19029","1246","0.0177543459675121","6.20415414903318","21.5746071932087","0.00333926839522066","0.0243654053649894","0.000627950516965531","0.00117116370041019","High Risk"
"925","19028","1246","0.0177543459675121","6.20572718533277","21.5437460675306","0.00334011505219816","0.0243715831075427","0.000627052273041547","0.00117146064387246","High Risk"
"939","19027","1348","0.0192077514961527","6.71855453481903","23.2679681136341","0.00361613465442082","0.0263855959693013","0.000677237479915434","0.00126826751905132","High Risk"
"953","19026","1458","0.020775149615275","7.27117753198786","25.0959682829366","0.00391357350983765","0.0285558971927376","0.000730443252843152","0.00137258665406135","High Risk"
"967","19025","1440","0.0205186662866914","7.19703512052194","24.737890492287","0.00387366776194578","0.0282647197224959","0.000720021040668504","0.00135859072506218","High Risk"
"981","19024","1963","0.0279709318894272","9.82027147702316","33.6819486716785","0.00528557501763887","0.0385668843139883","0.000980346798037873","0.00185378138675928","High Risk"
"995","19023","1768","0.0251923624964377","8.8493775866715","30.2909096490935","0.00476300978065659","0.0347539192205119","0.000881647216246514","0.00167050488298203","High Risk"
"1009","19022","1768","0.0251923624964377","8.85888857387242","30.2038606255591","0.00476812888927389","0.0347912714611244","0.000879113567367524","0.00167230028050073","High Risk"
"1023","19021","1768","0.0251923624964377","8.88700266045043","30.1285856937231","0.00478326076358186","0.0349016831465024","0.000876922615201504","0.0016776074016456","High Risk"
"1037","19020","1832","0.0261043032202907","9.23802408095744","31.092868094415","0.0049721913909305","0.0362802399967994","0.000904989018756042","0.00174387002760377","High Risk"
"1051","19019","1836","0.0261612995155315","9.28475015430851","30.9981920361472","0.0049973408144016","0.0364637460301706","0.000902233377404102","0.00175269055005645","High Risk"
"1065","19018","1835","0.0261470504417213","9.31135194772891","30.7989293755758","0.00501165872557709","0.03656821852788","0.00089643363840551","0.00175771219427602","High Risk"
"1079","19017","1936","0.0275862068965517","9.83943677359724","32.3980134994286","0.00529589037531657","0.038642151660471","0.000942976580914369","0.00185739923685068","High Risk"
"1093","19016","2050","0.0292106013109148","10.4291008462695","34.2268098301733","0.00561326588765431","0.0409579232893997","0.000996205526917025","0.00196871064865005","High Risk"
"1107","19015","2050","0.0292106013109148","10.4448461948346","34.0954239022879","0.00562174052312788","0.0410197595673489","0.00099238140809999","0.00197168291211203","High Risk"
"1121","19014","2050","0.0292106013109148","10.4734145943379","33.8907414350181","0.00563711692275821","0.0411319554634869","0.000986423920207637","0.00197707579431216","High Risk"
"1135","19013","2063","0.0293958392704474","10.5780495541016","33.8379176468583","0.00569343470690426","0.0415428854869438","0.000984886431029459","0.00199682782879187","High Risk"
"1149","19012","2002","0.0285266457680251","10.303505237697","32.5858538619366","0.00554566643151407","0.0404646750815985","0.000948443862505527","0.00194500185383972","High Risk"
"1163","19011","2117","0.0301652892561983","10.9293634226934","34.2315669657403","0.00588252273889231","0.0429225908606271","0.000996343988104838","0.00206314566043528","High Risk"
"1177","19010","1631","0.02324023938444","8.43170590703566","26.3140189641072","0.00453820591442705","0.0331136086254908","0.000765895835969303","0.00159166062828938","High Risk"
"1191","19009","1795","0.0255770874893132","9.29660903651068","28.8675958346065","0.00500372363300815","0.0365103190947803","0.000840220244362057","0.00175492916180416","High Risk"
"1205","19008","1795","0.0255770874893132","9.31689413286342","28.7472076551652","0.00501464170169528","0.0365899842003901","0.000836716226011238","0.0017587583974964","High Risk"
"1219","19007","1795","0.0255770874893132","9.33427970636877","28.6203097270727","0.00502399915715893","0.0366582620890088","0.000833022734916178","0.00176204028768017","High Risk"
"1233","19006","1771","0.0252351097178683","9.23358729474738","28.1025004026124","0.00496980337483488","0.0362628155273344","0.000817951376718438","0.00174303249152216","High Risk"
"1247","19005","1757","0.0250356226845255","9.1774854049938","27.8009680948165","0.00493960759586709","0.0360424881059402","0.000809174977367728","0.00173244208786269","High Risk"
"1261","19004","1708","0.0243374180678256","8.93190374352081","26.977581122319","0.00480742792061993","0.0350780219453228","0.000785209476146217","0.00168608341905875","High Risk"
"1275","19003","1662","0.0236819606725563","8.69446971825141","26.2341820267426","0.00467963355615275","0.0341455537741327","0.00076357210207037","0.00164126278679237","High Risk"
"1289","19002","1300","0.018523795953263","6.80297807170609","20.5079459353079","0.00366157402323206","0.0267171502229815","0.000596904274393072","0.00128420422524644","High Risk"
"1303","19001","1300","0.018523795953263","6.80559022345844","20.4961250236889","0.00366297996440964","0.0267274088553094","0.000596560214939489","0.00128469732345755","High Risk"
"1317","19000","1300","0.018523795953263","6.80877684373331","20.4881672099814","0.00366469510238265","0.0267399235821966","0.000596328594813719","0.00128529886460293","High Risk"
"1331","18999","1162","0.0165574237674551","6.08859955877943","18.3022406005356","0.00327707332690226","0.0239115909745529","0.00053270501491919","0.0011493503575644","High Risk"
"1345","18998","1093","0.0155742376745512","5.72781205945906","17.2085093287671","0.00308288629271018","0.0224946800693118","0.000500870872523094","0.00108124418021682","High Risk"
"1359","18997","972","0.0138500997435167","5.092898852971","15.2972800400856","0.00274115629161661","0.0200012027513639","0.000445242632846733","0.000961391049155315","High Risk"
"1373","18996","915","0.0130379025363351","4.79364697480836","14.3971527354855","0.00258008963934546","0.01882595901265","0.000419043527519042","0.000904901005780382","High Risk"
"1387","18995","890","0.0126816756910801","4.66146269088709","13.9997303731239","0.00250894395356137","0.0183068352798645","0.000407476152240143","0.000879948460860551","High Risk"
"1401","18994","890","0.0126816756910801","4.65960756260639","13.9935882210602","0.00250794546592099","0.0182995496851682","0.000407297378762177","0.000879598266643939","High Risk"
"1415","18993","890","0.0126816756910801","4.65609857464279","13.9835235809705","0.00250605681964874","0.0182857689324499","0.000407004437347727","0.000878935871863051","High Risk"
"1429","18992","819","0.0116699914505557","4.28157608242574","12.8588813553707","0.00230447718582314","0.0168149169642414","0.00037427060072942","0.00080823692768222","High Risk"
"1443","18991","759","0.0108150470219436","3.96414429391163","11.9067422854543","0.00213362554133447","0.0155682757594794","0.000346557640960432","0.00074831504645012","High Risk"
"1457","18990","720","0.0102593331433457","3.75789186191319","11.2880657916065","0.00202261407852014","0.0147582662090333","0.000328550442930499","0.00070938059129711","High Risk"
"1471","18989","639","0.00910515816471929","3.33306382653533","10.0130603969974","0.00179395843943321","0.0130898506533033","0.000291440135915007","0.000629185424961879","High Risk"
"1485","18988","627","0.00893416927899687","3.26902883081409","9.8213817842334","0.00175949281651935","0.0128383677612258","0.000285861138211897","0.000617097481828435","High Risk"
"1499","18987","627","0.00893416927899687","3.2687857818363","9.82047259526184","0.0017593620000131","0.0128374132416047","0.000285834675357691","0.000617051601256584","High Risk"
"1513","18986","627","0.00893416927899687","3.26870977697309","9.8202139741585","0.00175932109183585","0.0128371147497785","0.000285827147931857","0.000617037253750911","High Risk"
"1527","18985","614","0.00874893131946423","3.20038705195973","9.61516210605393","0.00172254767988766","0.0125687927754042","0.000279858908258805","0.000604139912142914","High Risk"
"1541","18984","607","0.00864918780279282","3.16381275098241","9.50526953295744","0.00170286225550957","0.0124251555207766","0.000276660375026259","0.000597235748796298","High Risk"
"1555","18983","586","0.00834995725277857","3.05428160021473","9.17615134339101","0.00164390918934379","0.0119949968199384","0.000267081061000739","0.000576559455983159","High Risk"
"1569","18982","566","0.00806497577657452","2.95029871269246","8.86358942577853","0.0015879423707242","0.0115866276620094","0.00025798363382671","0.00055693051376081","High Risk"
"1583","18981","568","0.00809347392419493","2.96102341587547","8.89564678225312","0.00159371473896762","0.0116287464962931","0.000258916695244259","0.000558955025525653","High Risk"
"1597","18980","568","0.00809347392419493","2.96067049577913","8.89473348600782","0.00159352478641398","0.0116273604828249","0.000258890112843744","0.000558888404484966","High Risk"
"1611","18979","568","0.00809347392419493","2.9616782408319","8.89717107284069","0.00159406718609077","0.0116313181724834","0.000258961061246101","0.000559078637415472","High Risk"
"1625","18978","554","0.00789398689085209","2.89046294586478","8.68216765212496","0.00155573690318233","0.0113516362870274","0.000252703171682749","0.000545635262802916","High Risk"
"1639","18977","555","0.0079082359646623","2.89689733666954","8.70074515060745","0.00155920009209425","0.0113769058945305","0.00025324388835358","0.000546849888481738","High Risk"
"1653","18976","564","0.00803647762895412","2.94479089262226","8.84400489335278","0.00158497789095062","0.011564996950479","0.000257413606425926","0.000555890797664199","High Risk"
"1667","18975","576","0.00820746651467655","3.00836083787805","9.03433003842776","0.00161919320926466","0.0118146534625483","0.000262953210098478","0.000567890952807385","High Risk"
"1681","18974","574","0.00817896836705614","2.99820267516757","9.00363766006179","0.00161372577069402","0.0117747595872094","0.000262059877733758","0.000565973387391763","High Risk"
"1695","18973","574","0.00817896836705614","2.99834493696981","9.00405575286225","0.00161380234041306","0.011775318288105","0.000262072046742809","0.000566000242278785","High Risk"
"1709","18972","574","0.00817896836705614","2.99922960086439","9.00624138737564","0.00161427849398897","0.0117787926044881","0.000262135661820955","0.000566167241069516","High Risk"
"1723","18971","579","0.00825021373610715","3.02583964993786","9.08589814285787","0.00162860084861328","0.0118832975243987","0.000264454151346021","0.000571190443716059","High Risk"
"1737","18970","528","0.00752351097178683","2.75927942092265","8.28550578106538","0.00148512985695328","0.010836442807684","0.000241157931263689","0.000520871632046253","High Risk"
"1751","18969","508","0.00723852949558279","2.65484883430763","7.97187334043259","0.00142892207278141","0.0104263154133196","0.000232029345446631","0.000501158177267715","High Risk"
"1765","18968","503","0.00716728412653178","2.62857427972027","7.89305824690902","0.00141478029170627","0.0103231280717534","0.000229735353334534","0.000496198306213904","High Risk"
"1779","18967","449","0.00639783414078085","2.3466227316953","7.04625064861856","0.00126302521427157","0.00921582744770531","0.000205088171378692","0.000442974061556352","High Risk"
"1793","18966","449","0.00639783414078085","2.34781269524506","7.04914386621244","0.00126366568960112","0.00922050075909685","0.000205172381369979","0.000443198692034709","High Risk"
"1807","18965","449","0.00639783414078085","2.34774064884178","7.04897067453476","0.00126362691198991","0.00922021781322237","0.000205167340453009","0.00044318509177104","High Risk"
"1821","18964","409","0.00582787118837276","2.13839751733754","6.42056214311861","0.00115095193873871","0.00839807024290903","0.00018687688173761","0.000403667202521597","High Risk"
"1835","18963","389","0.00554288971216871","2.03440266235801","6.10799134723825","0.00109497867886205","0.00798965408551161","0.000177779196152717","0.000384036001191692","High Risk"
"1849","18962","368","0.00524365916215446","1.92426752165644","5.7775049633707","0.00103570052656062","0.00755712335148041","0.000168160059463868","0.00036324569266118","High Risk"
"1863","18961","343","0.0048874323168994","1.79329968722551","5.38442667024316","0.000965209571661663","0.00704277694759849","0.000156719122664097","0.000338522777994282","High Risk"
"1877","18960","311","0.00443146195497293","1.62594150703528","4.88195366059451","0.000875132202794551","0.00638551573139911","0.000142094143245264","0.000306930425370991","High Risk"
"1891","18959","311","0.00443146195497293","1.62563007047061","4.88115382038207","0.000874964577965678","0.00638429263507341","0.00014207086309604","0.000306871635213499","High Risk"
"1905","18958","311","0.00443146195497293","1.62544082563132","4.88067291860555","0.000874862720517328","0.00638354941897792","0.000142056865968933","0.000306835911296759","High Risk"
"1919","18957","291","0.00414648047876888","1.52081075722918","4.56655378827127","0.000818547569053938","0.00597263860523196","0.000132914114561423","0.000287084800163727","High Risk"
"1933","18956","291","0.00414648047876888","1.52091470112174","4.56683973024827","0.000818603514884257","0.00597304682124603","0.000132922437188606","0.000287104421744835","High Risk"
"1947","18955","281","0.00400398974066686","1.46902148136821","4.41082957469104","0.000790672972785102","0.00576924799474744","0.000128381605600957","0.000277308492466995","High Risk"
"1961","18954","275","0.00391849529780564","1.43780675703976","4.31701809718913","0.000773872238968432","0.00564665925930516","0.000125651128736787","0.00027141606117441","High Risk"
"1975","18953","206","0.00293530920490168","1.07691538350064","3.23352121581327","0.000579629296446642","0.00422934041167806","9.4114868507461e-05","0.000203290275398107","High Risk"
"1989","18952","206","0.00293530920490168","1.07681383623747","3.2332742381075","0.000579574640556671","0.0042289416078812","9.4107679974357e-05","0.000203271106230861","High Risk"
"2003","18951","206","0.00293530920490168","1.07699144942253","3.2337086979458","0.000579670237487567","0.00422963914329833","9.41203253624104e-05","0.000203304634429881","High Risk"
"2017","18950","204","0.00290681105728128","1.06661696926967","3.20249881671975","0.000574086370153021","0.00418889573036834","9.3211930559445e-05","0.000201346234578139","High Risk"
"2031","18949","189","0.00269307495012824","0.987787377779339","2.96604082389752","0.000531657836440194","0.00387931042586428","8.63295842203611e-05","0.000186465502434172","Medium Risk"
"2045","18948","168","0.00239384440011399","0.87788798547939","2.63612754848304","0.000472506571248248","0.00344770554010052","7.67271284261472e-05","0.000165719696339251","Medium Risk"
"2059","18947","165","0.00235109717868339","0.862270419089137","2.58920596380227","0.000464100712108633","0.00338637109760082","7.5361428782429e-05","0.000162771554432129","Medium Risk"
"2073","18946","138","0.00196637218580792","0.721087470453639","2.16533079224666","0.000388111665576633","0.00283190715433073","6.30241180391314e-05","0.000136120323565382","Medium Risk"
"2087","18945","138","0.00196637218580792","0.721302758952022","2.16587532416618","0.000388227540530936","0.00283275265097822","6.30399671851808e-05","0.000136160963766829","Medium Risk"
"2101","18944","138","0.00196637218580792","0.721305725196865","2.16588574066737","0.000388229137056008","0.00283276430023069","6.30402703678645e-05","0.000136161523707508","Medium Risk"
"2115","18943","112","0.00159589626674266","0.585383471901816","1.7577655458209","0.000315071560095084","0.00229896054228042","5.11615239766632e-05","0.000110503358982196","Medium Risk"
"2129","18942","112","0.00159589626674266","0.585401003491941","1.75779565320727","0.000315080996141226","0.00229902939361613","5.11624002822507e-05","0.000110506668436067","Medium Risk"
"2143","18941","105","0.00149615275007125","0.54872627204485","1.64771388109449","0.000295341516966041","0.00215499772114394","4.79583602231362e-05","0.000103583546740288","Medium Risk"
"2157","18940","98","0.00139640923339983","0.512101608700873","1.53776283745461","0.000275628985998512","0.00201116267976746","4.4758125146954e-05","9.66698764448954e-05","Medium Risk"
"2171","18939","102","0.00145340552864064","0.533071422283059","1.60069131741471","0.000286915590758256","0.00209351685667614","4.65897214846725e-05","0.000100628366817939","Medium Risk"
"2185","18938","102","0.00145340552864064","0.533100581028967","1.60076213744814","0.000286931284900652","0.00209363137102362","4.65917827725654e-05","0.000100633871140355","Medium Risk"
"2199","18937","102","0.00145340552864064","0.533149652038957","1.60087963239459","0.000286957696441829","0.00209382408626269","4.6595202580477e-05","0.000100643134318584","Medium Risk"
"2213","18936","98","0.00139640923339983","0.512194184309127","1.53798491137917","0.000275678813065247","0.00201152624942867","4.47645888306022e-05","9.6687352024858e-05","Medium Risk"
"2227","18935","99","0.00141065830721003","0.517430968783436","1.55370436913902","0.000278497413065759","0.00203209253025608","4.52221193681602e-05","9.76759044908114e-05","Medium Risk"
"2241","18934","106","0.00151040182388145","0.554091611750438","1.66374296781369","0.000298229309383528","0.0021760688734247","4.84249028211854e-05","0.000104596366691665","Medium Risk"
"2255","18933","107","0.00152465089769165","0.559377672034822","1.67957388399552","0.000301074431154982","0.00219682867379698","4.88856774675735e-05","0.000105594220996142","Medium Risk"
"2269","18932","103","0.00146765460245084","0.538626234007412","1.61715864725194","0.000289905362899141","0.00211533211724815","4.7069019586915e-05","0.000101676953570927","Medium Risk"
"2283","18931","103","0.00146765460245084","0.538476350013553","1.61676395279419","0.000289824690679912","0.0021147434819273","4.70575316100277e-05","0.00010164865983601","Medium Risk"
"2297","18930","103","0.00146765460245084","0.538459553152588","1.61672206235688","0.000289815650087817","0.00211467751607339","4.70563123469594e-05","0.000101645489077616","Medium Risk"
"2311","18929","92","0.00131091479053862","0.481017010382842","1.44420878198846","0.000258898290040917","0.00188908498465656","4.20351408085561e-05","9.08020091551082e-05","Medium Risk"
"2325","18928","101","0.00143915645483044","0.527579980970774","1.58429091128046","0.000283959926540729","0.00207195046899496","4.61123712637292e-05","9.95917425540361e-05","Medium Risk"
"2339","18927","100","0.00142490738102023","0.522286332735293","1.56843377954026","0.000281110720698396","0.0020511608686693","4.56508335872989e-05","9.85924558652773e-05","Medium Risk"
"2353","18926","140","0.00199487033342833","0.730951601577213","2.19520154429194","0.00039342084721784","0.0028706462874383","6.38935361481611e-05","0.000137982384376656","Medium Risk"
"2367","18925","118","0.00168139070960388","0.615905800551464","1.84979860432045","0.000331499625059297","0.00241883005105915","5.38402381773511e-05","0.000116265086126262","Medium Risk"
"2381","18924","118","0.00168139070960388","0.615892751106419","1.84976886482873","0.000331492601442803","0.00241877880232956","5.38393725797049e-05","0.000116262622770907","Medium Risk"
"2395","18923","118","0.00168139070960388","0.61581979890667","1.84959374204234","0.000331453336303812","0.00241849229914533","5.38342754558844e-05","0.000116248851519233","Medium Risk"
"2409","18922","117","0.00166714163579367","0.610469067525906","1.83360023028107","0.000328573406540319","0.00239747851774021","5.33687683025607e-05","0.000115238789194335","Medium Risk"
"2423","18921","118","0.00168139070960388","0.615599619218476","1.84906025474973","0.000331334828759287","0.00241762759346151","5.38187477747455e-05","0.000116207288003533","Medium Risk"
"2437","18920","109","0.00155314904531205","0.568585567020663","1.70787639102521","0.000306030406131446","0.00223299058862032","4.97094502371797e-05","0.000107332403527645","Medium Risk"
"2451","18919","107","0.00152465089769165","0.558076158991965","1.67635291621052","0.000300373916424758","0.00219171727712383","4.87919279792233e-05","0.000105348533220695","Medium Risk"
"2465","18918","121","0.00172413793103448","0.631047198732992","1.89557042498603","0.000339649195684473","0.00247829445114069","5.51724727896433e-05","0.000119123341336834","Medium Risk"
