"","X.18426.","X.29.","X.0.000413223140495868.","X.0.0113681765213312.","X.0.0341635516140261.","X.4.22793853004828e.05.","X.0.000596829267369887.","X.5.38075937920911e.05.","X.6.03991218578326e.05.","X.Low.Risk."
"883","19031","1029","0.0146622969506982","0.420563949581289","1.48725203342602","0.00156411938488777","0.0220796073530177","0.00234242195264598","0.00223445626412539","Medium Risk"
"897","19030","1246","0.0177543459675121","0.510226309009001","1.81644226075843","0.00189758266583538","0.0267868812229726","0.00286089656069453","0.00271083237976482","Medium Risk"
"911","19029","1246","0.0177543459675121","0.511905336560613","1.84330670158422","0.00190382713720258","0.0268750301694322","0.00290320805499515","0.00271975305314654","Medium Risk"
"925","19028","1246","0.0177543459675121","0.515139903340321","1.89505977005955","0.00191585681451299","0.0270448449253669","0.00298471913784379","0.00273693830644713","Medium Risk"
"939","19027","1348","0.0192077514961527","0.562204292269176","2.1284975164322","0.00209089398337829","0.0295157253441317","0.00335238358838071","0.00298699140482613","Medium Risk"
"953","19026","1458","0.020775149615275","0.615703338801827","2.42413743336841","0.00228986228733788","0.0323244252870959","0.00381801645755525","0.00327123183905411","Medium Risk"
"967","19025","1440","0.0205186662866914","0.616749941094316","2.53257586001688","0.00229375470592387","0.0323793719074516","0.00398880697952659","0.0032767924370341","Medium Risk"
"981","19024","1963","0.0279709318894272","0.8469815267158","3.55209627698257","0.00315000899600873","0.0444665301525795","0.00559455163624754","0.00450001285144104","Medium Risk"
"995","19023","1768","0.0251923624964377","0.768209328462508","3.28507966292362","0.00285704731348491","0.0403309897442816","0.00517400046910471","0.0040814961621213","Medium Risk"
"1009","19022","1768","0.0251923624964377","0.778716836295942","3.45319978825857","0.00289612578586824","0.0408826339055369","0.00543878966650725","0.00413732255124034","Medium Risk"
"1023","19021","1768","0.0251923624964377","0.793225202465395","3.68533364696982","0.00295008385048905","0.0416443231294332","0.00580440049397747","0.00421440550069864","Medium Risk"
"1037","19020","1832","0.0261043032202907","0.841421349445842","4.13045318987955","0.00312933014072403","0.0441746208459067","0.00650546377406029","0.00447047162960576","Medium Risk"
"1051","19019","1836","0.0261612995155315","0.865276863084977","4.49176523255712","0.00321805118149934","0.0454270353119613","0.00707453024127746","0.00459721597357048","Medium Risk"
"1065","19018","1835","0.0261470504417213","0.890019245359167","4.89273739283131","0.00331007057541528","0.0467260103813563","0.00770606139370931","0.00472867225059325","Medium Risk"
"1079","19017","1936","0.0275862068965517","0.95199325247078","5.36982307401524","0.00354055810526408","0.049979645754716","0.008457471341574","0.00505794015037725","Medium Risk"
"1093","19016","2050","0.0292106013109148","1.01802656131319","5.84563501235899","0.00378614258417988","0.0534463944689424","0.00920687514446542","0.00540877512025697","High Risk"
"1107","19015","2050","0.0292106013109148","1.03426515581048","6.1054525243156","0.00384653554097474","0.0542989206800501","0.00961608772579707","0.00549505077282106","High Risk"
"1121","19014","2050","0.0292106013109148","1.06065828456461","6.52774258438168","0.00394469422612423","0.0556845599396419","0.0102811945704011","0.00563527746589176","High Risk"
"1135","19013","2063","0.0293958392704474","1.10214661769214","7.12533334388932","0.00409899348585885","0.0578626974288375","0.0112224000166257","0.00585570497979835","High Risk"
"1149","19012","2002","0.0285266457680251","1.10284998104682","7.44732383468012","0.00410160936451122","0.0578996240049579","0.0117295350396212","0.00585944194930174","High Risk"
"1163","19011","2117","0.0301652892561983","1.19602713967633","8.35234332573042","0.00444814453517025","0.0627914248330075","0.0131549407380254","0.00635449219310036","High Risk"
"1177","19010","1631","0.02324023938444","0.929927266785745","6.57045068863463","0.00345849249790287","0.0488211815062516","0.0103484598345995","0.00494070356843266","Medium Risk"
"1191","19009","1795","0.0255770874893132","1.03648921459763","7.44001865613263","0.00385480703801005","0.0544156837663756","0.0117180293834089","0.00550686719715721","High Risk"
"1205","19008","1795","0.0255770874893132","1.05295934298807","7.70354071037962","0.00391606109250692","0.0552803655068736","0.0121330766188479","0.0055943729892956","High Risk"
"1219","19007","1795","0.0255770874893132","1.0692398163374","7.96402828396899","0.00397660980094044","0.0561350903577137","0.0125433445472512","0.00568087114420062","High Risk"
"1233","19006","1771","0.0252351097178683","1.07379820187705","8.15921950589488","0.00399356289260094","0.0563744055985452","0.0128507707217844","0.00570508984657277","High Risk"
"1247","19005","1757","0.0250356226845255","1.07713543464958","8.28393184467546","0.00400597439500526","0.0565496103191031","0.0130471926553639","0.00572282056429323","High Risk"
"1261","19004","1708","0.0243374180678256","1.05429202887409","8.16804550273778","0.00392101748458562","0.0553503315158896","0.012864671666812","0.00560145354940803","High Risk"
"1275","19003","1662","0.0236819606725563","1.02827968213634","7.98617397374262","0.00382427496583327","0.053984683312158","0.0125782240086446","0.00546324995119039","High Risk"
"1289","19002","1300","0.018523795953263","0.806032725585841","6.27426655608192","0.0029977163097263","0.0423167180932566","0.00988196982582903","0.00428245187103757","Medium Risk"
"1303","19001","1300","0.018523795953263","0.807819583000926","6.30285627472328","0.00300436181113874","0.0424105281075486","0.00992699863268917","0.00429194544448392","Medium Risk"
"1317","19000","1300","0.018523795953263","0.809415573683195","6.32839212563959","0.00301029746008517","0.0424943176183677","0.00996721759788235","0.00430042494297881","Medium Risk"
"1331","18999","1162","0.0165574237674551","0.725204660902882","5.68399557758092","0.00269710865436391","0.0380732446974013","0.00895229303468994","0.00385301236337701","Medium Risk"
"1345","18998","1093","0.0155742376745512","0.682978429983813","5.35986491108897","0.0025400650789528","0.0358563675741502","0.00844178723496512","0.003628664398504","Medium Risk"
"1359","18997","972","0.0138500997435167","0.607707141858005","4.77190361142087","0.00226012363128411","0.0319046249475453","0.00751574818798787","0.00322874804469158","Medium Risk"
"1373","18996","915","0.0130379025363351","0.572186569118752","4.49393494916022","0.00212801906920955","0.0300397948787345","0.00707794754492735","0.00304002724172793","Medium Risk"
"1387","18995","890","0.0126816756910801","0.55659172091969","4.37176847515391","0.00207002026927242","0.0292210653482837","0.00688553534836741","0.00295717181324631","Medium Risk"
"1401","18994","890","0.0126816756910801","0.55664589281529","4.37263522548352","0.00207022173996935","0.0292239093728027","0.00688690048013654","0.00295745962852764","Medium Risk"
"1415","18993","890","0.0126816756910801","0.556603834971708","4.37196229998621","0.00207006532264328","0.0292217013360147","0.00688584062247828","0.00295723617520469","Medium Risk"
"1429","18992","819","0.0116699914505557","0.512191257518906","4.02303817672883","0.00190489050583856","0.0268900410197425","0.0063362851283479","0.00272127215119794","Medium Risk"
"1443","18991","759","0.0108150470219436","0.474559619897029","3.72657460800764","0.00176493468235904","0.024914380044594","0.00586935500761204","0.00252133526051292","Medium Risk"
"1457","18990","720","0.0102593331433457","0.450093234268329","3.53378014954719","0.00167394174756734","0.0236298947990873","0.00556570373553682","0.00239134535366763","Medium Risk"
"1471","18989","639","0.00910515816471929","0.39935649247646","3.13460983573622","0.0014852467311692","0.0209662158550142","0.00493701049128454","0.00212178104452743","Medium Risk"
"1485","18988","627","0.00893416927899687","0.391794439568846","3.07474551586016","0.0014571227002005","0.0205692080773644","0.00484272418747976","0.00208160385742928","Medium Risk"
"1499","18987","627","0.00893416927899687","0.391809824826736","3.07499167998639","0.00145717991951311","0.0205700158034036","0.00484311189597857","0.00208168559930445","Medium Risk"
"1513","18986","627","0.00893416927899687","0.391812196527035","3.07502962719118","0.00145718874010369","0.0205701403176693","0.0048431716628261","0.00208169820014813","Medium Risk"
"1527","18985","614","0.00874893131946423","0.383669827646976","3.01097429564315","0.00142690645600187","0.0201426659514662","0.00474228451563796","0.00203843779428838","Medium Risk"
"1541","18984","607","0.00864918780279282","0.379295644278206","2.97664566895287","0.00141063843063508","0.0199130213246058","0.00468821692860076","0.00201519775805011","Medium Risk"
"1555","18983","586","0.00834995725277857","0.366176567373057","2.87371536010057","0.00136184727171713","0.0192242697870855","0.0045261016921584","0.00194549610245305","Medium Risk"
"1569","18982","566","0.00806497577657452","0.35369355469837","2.77586803504854","0.00131542169927871","0.0185689116216644","0.00437199215520145","0.00187917385611244","Medium Risk"
"1583","18981","568","0.00809347392419493","0.354958118827816","2.78591297334538","0.00132012473973253","0.0186353012384604","0.00438781293301897","0.00188589248533219","Medium Risk"
"1597","18980","568","0.00809347392419493","0.354946025014945","2.78571947233943","0.00132007976163308","0.0186346663132846","0.00438750816893461","0.0018858282309044","Medium Risk"
"1611","18979","568","0.00809347392419493","0.354999300971944","2.78657188765142","0.00132027790024476","0.0186374633010271","0.00438885072305099","0.00188611128606394","Medium Risk"
"1625","18978","554","0.00789398689085209","0.346345537284524","2.71942828307276","0.00128809368771487","0.0181831407074375","0.00428309954583959","0.00184013383959267","Medium Risk"
"1639","18977","555","0.0079082359646623","0.347038371062757","2.72541957963734","0.0012906704058195","0.0182195144807947","0.00429253583792881","0.00184381486545643","Medium Risk"
"1653","18976","564","0.00803647762895412","0.352722227154348","2.77051488211847","0.00131180923500973","0.0185179169256032","0.00436356093933659","0.00187401319287105","Medium Risk"
"1667","18975","576","0.00820746651467655","0.360280531412372","2.8303192236011","0.00133991932437575","0.0189147278991495","0.00445775277717173","0.00191417046339393","Medium Risk"
"1681","18974","574","0.00817896836705614","0.35904634334308","2.82076030226671","0.00133532925552725","0.0188499330255117","0.00444269747607007","0.00190761322218178","Medium Risk"
"1695","18973","574","0.00817896836705614","0.359047039892369","2.82077144705534","0.00133533184606371","0.0188499695943494","0.00444271502911217","0.00190761692294816","Medium Risk"
"1709","18972","574","0.00817896836705614","0.359090583877588","2.82146815081885","0.00133549379049914","0.0188522556535734","0.00444381233753969","0.00190784827214163","Medium Risk"
"1723","18971","579","0.00825021373610715","0.362240966586192","2.84640405472076","0.0013472103788307","0.0190176507457751","0.00448308638618519","0.00192458625547244","Medium Risk"
"1737","18970","528","0.00752351097178683","0.330332301747224","2.59566165554179","0.0012285388634281","0.0173424458417293","0.00408816710747833","0.001755055519183","Medium Risk"
"1751","18969","508","0.00723852949558279","0.317824293281511","2.49741439783333","0.00118202032914327","0.0166857753972793","0.0039334276765875","0.00168860047020467","Medium Risk"
"1765","18968","503","0.00716728412653178","0.314687697232533","2.47269908048543","0.00117035501477752","0.016521104104708","0.00389450105176455","0.00167193573539645","Medium Risk"
"1779","18967","449","0.00639783414078085","0.280916664134247","2.2074409208188","0.00104475716558168","0.014748124867048","0.0034767194502896","0.00149251023654525","Medium Risk"
"1793","18966","449","0.00639783414078085","0.28097733865859","2.20841171320829","0.00104498282020516","0.014751310279576","0.00347824844830305","0.00149283260029309","Medium Risk"
"1807","18965","449","0.00639783414078085","0.280972481246387","2.20833399461304","0.00104496475500344","0.0147510552654353","0.00347812604151554","0.00149280679286205","Medium Risk"
"1821","18964","409","0.00582787118837276","0.25592753664419","2.01137663646378","0.000951820101533408","0.01343619567382","0.00316791820243046","0.00135974300219058","Medium Risk"
"1835","18963","389","0.00554288971216871","0.24344202909792","1.91348939346641","0.000905385250418075","0.0127807065276408","0.0030137457947096","0.00129340750059725","Medium Risk"
"1849","18962","368","0.00524365916215446","0.230285335152499","1.80995721196977","0.000856454189965659","0.0120899800955062","0.00285068260885238","0.00122350598566523","Medium Risk"
"1863","18961","343","0.0048874323168994","0.214625712971947","1.68675435425961","0.000798214489113966","0.0112678499310272","0.00265663810795889","0.00114030641301995","Medium Risk"
"1877","18960","311","0.00443146195497293","0.194600095914532","1.52935388572969","0.000723737216715736","0.0102165050355129","0.00240873237002427","0.00103391030959391","Medium Risk"
"1891","18959","311","0.00443146195497293","0.194586047987885","1.52912911890335","0.000723684971071744","0.010215767519364","0.00240837836227277","0.00103383567295963","Medium Risk"
"1905","18958","311","0.00443146195497293","0.194577577403498","1.52899358955314","0.000723653468121348","0.0102153228136836","0.0024081649035462","0.00103379066874478","Medium Risk"
"1919","18957","291","0.00414648047876888","0.182059831217143","1.43059052831442","0.000677098718279677","0.00955814113890002","0.00225318008209521","0.000967283883256681","Medium Risk"
"1933","18956","291","0.00414648047876888","0.182062128137342","1.4306272790376","0.00067710726075559","0.00955826172721047","0.00225323796448423","0.0009672960867937","Medium Risk"
"1947","18955","281","0.00400398974066686","0.175823457671797","1.38174899046035","0.000653905021427179","0.00923073152776933","0.00217625465997505","0.000934150030610256","Medium Risk"
"1961","18954","275","0.00391849529780564","0.172076626078029","1.35236394828295","0.000639970180046797","0.00903402286909652","0.00212997321854564","0.000914243114352568","Medium Risk"
"1975","18953","206","0.00293530920490168","0.128894174638581","1.01293375346495","0.000479370324898347","0.00676694416852552","0.0015953706617073","0.000684814749854782","Medium Risk"
"1989","18952","206","0.00293530920490168","0.128889334785054","1.01285631580852","0.000479352324999095","0.00676669007621535","0.00159524869739841","0.000684789035712993","Medium Risk"
"2003","18951","206","0.00293530920490168","0.128898287911115","1.01299956582548","0.000479385622570226","0.00676716011533351","0.00159547431617513","0.000684836603671751","Medium Risk"
"2017","18950","204","0.00290681105728128","0.127652811231839","1.00326002673138","0.000474753570252334","0.00670177258967157","0.00158013454210192","0.000678219386074763","Medium Risk"
"2031","18949","189","0.00269307495012824","0.118244682920886","0.929140632063332","0.000439763800251068","0.00620784585334652","0.00146339649549975","0.000628234000358668","Medium Risk"
"2045","18948","168","0.00239384440011399","0.105097987297911","0.825768423725823","0.00039086992455966","0.00551764433314032","0.00130058526736817","0.000558385606513801","Medium Risk"
"2059","18947","165","0.00235109717868339","0.10322483263972","0.811080080856206","0.000383903475070382","0.00541930371358529","0.00127745112734852","0.000548433535814831","Medium Risk"
"2073","18946","138","0.00196637218580792","0.0863270591073508","0.678254889291281","0.000321058965526148","0.00453217060313592","0.00106825145063377","0.000458655665037355","Low Risk"
"2087","18945","138","0.00196637218580792","0.0863370671072224","0.678415017289226","0.000321096186278471","0.00453269602312917","0.00106850365223053","0.000458708837540672","Low Risk"
"2101","18944","138","0.00196637218580792","0.0863369185743382","0.678412640763079","0.000321095633869821","0.00453268822515275","0.00106849990920185","0.000458708048385459","Low Risk"
"2115","18943","112","0.00159589626674266","0.0700686029508357","0.55056473185287","0.000260592141234453","0.00367860165491887","0.00086713945266827","0.00037227448747779","Low Risk"
"2129","18942","112","0.00159589626674266","0.0700698813386298","0.550585186057576","0.000260596895686498","0.00367866877027806","0.000867171668040682","0.00037228127955214","Low Risk"
"2143","18941","105","0.00149615275007125","0.0656863347333882","0.516106747583742","0.000244294047506944","0.00344853257350288","0.000812868127444393","0.000348991496438492","Low Risk"
"2157","18940","98","0.00139640923339983","0.0613051166120959","0.481665564853097","0.000227999859192046","0.00321851862213504","0.000758623264643627","0.000325714084560066","Low Risk"
"2171","18939","102","0.00145340552864064","0.0638113889143521","0.501389746140605","0.000237320936511367","0.00335009791800348","0.000789688850171453","0.000339029909301952","Low Risk"
"2185","18938","102","0.00145340552864064","0.0638127275507698","0.501411164323289","0.000237325915034068","0.00335016819641541","0.000789722583809179","0.00033903702147724","Low Risk"
"2199","18937","102","0.00145340552864064","0.0638150322920168","0.50144804018324","0.000237334486597239","0.00335028919533088","0.000789780663288604","0.000339049266567485","Low Risk"
"2213","18936","98","0.00139640923339983","0.0613097289754681","0.481739362667051","0.000228017013032663","0.00321876077121207","0.000758739496200605","0.000325738590046662","Low Risk"
"2227","18935","99","0.00141065830721003","0.0619360249496528","0.486666054366859","0.000230346270390254","0.00325164130985677","0.000766499035627803","0.000329066100557506","Low Risk"
"2241","18934","106","0.00151040182388145","0.066319703470447","0.521146603489535","0.00024664960917694","0.00348178443219847","0.000820805900496018","0.000352356584538485","Low Risk"
"2255","18933","107","0.00152465089769165","0.0669489024638225","0.526119743496395","0.000248989663153202","0.00351481737935068","0.000828638596006823","0.000355699518790289","Low Risk"
"2269","18932","103","0.00146765460245084","0.0644558708844337","0.506607413774764","0.000239717829406297","0.00338393322143277","0.000797906676695254","0.000342454042008996","Low Risk"
"2283","18931","103","0.00146765460245084","0.0644423649211534","0.506391318362279","0.000239667599378261","0.00338322415836055","0.000797566326420589","0.000342382284826088","Low Risk"
"2297","18930","103","0.00146765460245084","0.0644409885770339","0.506369296856367","0.000239662480616847","0.00338315190029428","0.000797531642548777","0.000342374972309781","Low Risk"
"2311","18929","92","0.00131091479053862","0.0575627626921857","0.452352165457418","0.000214081670728508","0.00302204504133975","0.000712454660595433","0.000305830958183583","Low Risk"
"2325","18928","101","0.00143915645483044","0.0631687107077464","0.496200938722061","0.000234930751993179","0.00331635731215668","0.000781516478487246","0.000335615359990256","Low Risk"
"2339","18927","100","0.00142490738102023","0.062539122817008","0.491221576357395","0.000232589251668734","0.00328330394789292","0.000773673982762897","0.000332270359526763","Low Risk"
"2353","18926","140","0.00199487033342833","0.087542368535335","0.687511752364734","0.000325578822819764","0.00459597434810509","0.00108283100997446","0.000465112604028235","Low Risk"
"2367","18925","118","0.00168139070960388","0.0737759609335046","0.579318196252688","0.000274380176307797","0.00387323794900899","0.000912426159097984","0.00039197168043971","Low Risk"
"2381","18924","118","0.00168139070960388","0.0737753300911903","0.57930810277566","0.000274377830142146","0.00387320482978749","0.000912410261871664","0.000391968328774494","Low Risk"
"2395","18923","118","0.00168139070960388","0.0737708071608302","0.579235735889898","0.000274361008911843","0.00387296737594358","0.000912296284026589","0.000391944298445491","Low Risk"
"2409","18922","117","0.00166714163579367","0.0731374064037706","0.574195367664092","0.000272005328156263","0.00383971383619796","0.000904357704070946","0.000388579040223233","Low Risk"
"2423","18921","118","0.00168139070960388","0.0737579380920784","0.57902983078987","0.000274313147558249","0.00387229174983412","0.000911971983494045","0.000391875925083213","Low Risk"
"2437","18920","109","0.00155314904531205","0.0681272642842847","0.534785444849496","0.000253372108599683","0.00357668137492495","0.000842287075637956","0.000361960155142404","Low Risk"
"2451","18919","107","0.00152465089769165","0.0668730857762764","0.524906676495658","0.000248707693310549","0.00351083700325451","0.000826728015480661","0.000355296704729356","Low Risk"
"2465","18918","121","0.00172413793103448","0.0756195213152715","0.593533030699517","0.000281236561723626","0.00397002486905175","0.000934814523351739","0.000401766516748037","Low Risk"
