date,total_count,lineage_count,lineage,prevalence,prevalence_rolling,State
2022-01-05,937,1,a.2.3,0.00106723585912487,0.00181558812086629,Tennessee
2021-06-08,20,1,a.2.5,0.05,0.0769230769230769,Tennessee
2020-12-19,61,1,a.23,0.0163934426229508,0.0338436744560838,Tennessee
2021-04-22,95,1,ay.1,0.0105263157894737,0.0169765561843169,Tennessee
2021-04-23,0,0,ay.1,0,0.00883838383838384,Tennessee
2021-04-24,0,0,ay.1,0,0.00616197183098592,Tennessee
2021-04-25,0,0,ay.1,0,0.0045632333767927,Tennessee
2021-04-26,0,0,ay.1,0,0.00347567030784508,Tennessee
2021-04-27,0,0,ay.1,0,0.00312082032991529,Tennessee
2021-04-28,0,0,ay.1,0,0.00271739130434783,Tennessee
2021-04-29,0,0,ay.1,0,0,Tennessee
2021-04-30,0,0,ay.1,0,0,Tennessee
2021-05-01,0,0,ay.1,0,0,Tennessee
2021-05-02,0,0,ay.1,0,0,Tennessee
2021-05-03,0,0,ay.1,0,0,Tennessee
2021-05-04,0,0,ay.1,0,0,Tennessee
2021-05-05,0,0,ay.1,0,0,Tennessee
2021-05-06,0,0,ay.1,0,0,Tennessee
2021-05-07,0,0,ay.1,0,0,Tennessee
2021-05-08,0,0,ay.1,0,0,Tennessee
2021-05-09,0,0,ay.1,0,0,Tennessee
2021-05-10,0,0,ay.1,0,0,Tennessee
2021-05-11,0,0,ay.1,0,0,Tennessee
2021-05-12,0,0,ay.1,0,0,Tennessee
2021-05-13,0,0,ay.1,0,0,Tennessee
2021-05-14,0,0,ay.1,0,0,Tennessee
2021-05-15,0,0,ay.1,0,0,Tennessee
2021-05-16,0,0,ay.1,0,0,Tennessee
2021-05-17,0,0,ay.1,0,0,Tennessee
2021-05-18,0,0,ay.1,0,0,Tennessee
2021-05-19,0,0,ay.1,0,0,Tennessee
2021-05-20,0,0,ay.1,0,0,Tennessee
2021-05-21,0,0,ay.1,0,0,Tennessee
2021-05-22,0,0,ay.1,0,0,Tennessee
2021-05-23,0,0,ay.1,0,0,Tennessee
2021-05-24,0,0,ay.1,0,0,Tennessee
2021-05-25,0,0,ay.1,0,0,Tennessee
2021-05-26,0,0,ay.1,0,0,Tennessee
2021-05-27,0,0,ay.1,0,0,Tennessee
2021-05-28,0,0,ay.1,0,0,Tennessee
2021-05-29,0,0,ay.1,0,0,Tennessee
2021-05-30,0,0,ay.1,0,0,Tennessee
2021-05-31,0,0,ay.1,0,0,Tennessee
2021-06-01,0,0,ay.1,0,0,Tennessee
2021-06-02,0,0,ay.1,0,0,Tennessee
2021-06-03,0,0,ay.1,0,0,Tennessee
2021-06-04,0,0,ay.1,0,0,Tennessee
2021-06-05,0,0,ay.1,0,0,Tennessee
2021-06-06,0,0,ay.1,0,0,Tennessee
2021-06-07,0,0,ay.1,0,0,Tennessee
2021-06-08,0,0,ay.1,0,0,Tennessee
2021-06-09,0,0,ay.1,0,0,Tennessee
2021-06-10,0,0,ay.1,0,0,Tennessee
2021-06-11,0,0,ay.1,0,0,Tennessee
2021-06-12,0,0,ay.1,0,0,Tennessee
2021-06-13,0,0,ay.1,0,0,Tennessee
2021-06-14,0,0,ay.1,0,0,Tennessee
2021-06-15,0,0,ay.1,0,0,Tennessee
2021-06-16,0,0,ay.1,0,0,Tennessee
2021-06-17,0,0,ay.1,0,0,Tennessee
2021-06-18,0,0,ay.1,0,0,Tennessee
2021-06-19,0,0,ay.1,0,0,Tennessee
2021-06-20,0,0,ay.1,0,0,Tennessee
2021-06-21,0,0,ay.1,0,0,Tennessee
2021-06-22,0,0,ay.1,0,0,Tennessee
2021-06-23,0,0,ay.1,0,0,Tennessee
2021-06-24,0,0,ay.1,0,0,Tennessee
2021-06-25,0,0,ay.1,0,0,Tennessee
2021-06-26,0,0,ay.1,0,0,Tennessee
2021-06-27,0,0,ay.1,0,0,Tennessee
2021-06-28,0,0,ay.1,0,0,Tennessee
2021-06-29,0,0,ay.1,0,0,Tennessee
2021-06-30,0,0,ay.1,0,0,Tennessee
2021-07-01,0,0,ay.1,0,0,Tennessee
2021-07-02,0,0,ay.1,0,0,Tennessee
2021-07-03,0,0,ay.1,0,0,Tennessee
2021-07-04,0,0,ay.1,0,0,Tennessee
2021-07-05,0,0,ay.1,0,0,Tennessee
2021-07-06,0,0,ay.1,0,0,Tennessee
2021-07-07,0,0,ay.1,0,0,Tennessee
2021-07-08,0,0,ay.1,0,0,Tennessee
2021-07-09,0,0,ay.1,0,0,Tennessee
2021-07-10,0,0,ay.1,0,0,Tennessee
2021-07-11,0,0,ay.1,0,0,Tennessee
2021-07-12,0,0,ay.1,0,0,Tennessee
2021-07-13,0,0,ay.1,0,0,Tennessee
2021-07-14,0,0,ay.1,0,0,Tennessee
2021-07-15,0,0,ay.1,0,0,Tennessee
2021-07-16,0,0,ay.1,0,0,Tennessee
2021-07-17,0,0,ay.1,0,0,Tennessee
2021-07-18,0,0,ay.1,0,0,Tennessee
2021-07-19,0,0,ay.1,0,0,Tennessee
2021-07-20,0,0,ay.1,0,0,Tennessee
2021-07-21,0,0,ay.1,0,0,Tennessee
2021-07-22,118,1,ay.1,0.00847457627118644,0.00187529301453352,Tennessee
2021-07-23,0,0,ay.1,0,0.00183604149453778,Tennessee
2021-07-24,0,0,ay.1,0,0.00177756710315814,Tennessee
2021-07-25,0,0,ay.1,0,0.00164199118798062,Tennessee
2021-07-26,0,0,ay.1,0,0.00159863583075775,Tennessee
2021-07-27,0,0,ay.1,0,0.00136798905608755,Tennessee
2021-07-28,0,0,ay.1,0,0.0012561499005548,Tennessee
2021-07-29,0,0,ay.1,0,0,Tennessee
2021-07-30,0,0,ay.1,0,0,Tennessee
2021-07-31,0,0,ay.1,0,0,Tennessee
2021-08-01,0,0,ay.1,0,0,Tennessee
2021-08-02,0,0,ay.1,0,0,Tennessee
2021-08-03,0,0,ay.1,0,0,Tennessee
2021-08-04,0,0,ay.1,0,0,Tennessee
2021-08-05,0,0,ay.1,0,0,Tennessee
2021-08-06,0,0,ay.1,0,0,Tennessee
2021-08-07,0,0,ay.1,0,0,Tennessee
2021-08-08,0,0,ay.1,0,0,Tennessee
2021-08-09,155,1,ay.1,0.00645161290322581,0.000621697233447311,Tennessee
2021-08-10,0,0,ay.1,0,0.000650829808005207,Tennessee
2021-08-11,0,0,ay.1,0,0.000693321007626531,Tennessee
2021-08-12,0,0,ay.1,0,0.000819168543927913,Tennessee
2021-08-13,0,0,ay.1,0,0.000900698040981761,Tennessee
2021-08-14,0,0,ay.1,0,0.000954623560109463,Tennessee
2021-08-15,0,0,ay.1,0,0.00103270223752151,Tennessee
2021-08-16,0,0,ay.1,0,0,Tennessee
2021-08-17,143,1,ay.1,0.00699300699300699,0.00138475386000139,Tennessee
2021-08-18,0,0,ay.1,0,0.00143891793371385,Tennessee
2021-08-19,0,0,ay.1,0,0.00139211136890951,Tennessee
2021-08-20,0,0,ay.1,0,0.0013986013986014,Tennessee
2021-08-21,0,0,ay.1,0,0.00132187706543291,Tennessee
2021-08-22,0,0,ay.1,0,0.00123253903040263,Tennessee
2021-08-23,0,0,ay.1,0,0.00120373156786037,Tennessee
2021-08-24,0,0,ay.1,0,0,Tennessee
2021-08-25,0,0,ay.1,0,0,Tennessee
2021-08-26,0,0,ay.1,0,0,Tennessee
2021-08-27,0,0,ay.1,0,0,Tennessee
2021-08-28,0,0,ay.1,0,0,Tennessee
2021-08-29,0,0,ay.1,0,0,Tennessee
2021-08-30,0,0,ay.1,0,0,Tennessee
2021-08-31,0,0,ay.1,0,0,Tennessee
2021-09-01,0,0,ay.1,0,0,Tennessee
2021-09-02,0,0,ay.1,0,0,Tennessee
2021-09-03,0,0,ay.1,0,0,Tennessee
2021-09-04,0,0,ay.1,0,0,Tennessee
2021-09-05,0,0,ay.1,0,0,Tennessee
