date,total_count,lineage_count,lineage,prevalence,prevalence_rolling,State
2021-04-12,588,1,a.2.5,0.00170068027210884,0.00166653440203158,Minnesota
2021-04-13,503,1,a.2.5,0.00198807157057654,0.00174659414142422,Minnesota
2021-04-14,0,0,a.2.5,0,0.00124433383699227,Minnesota
2021-04-15,0,0,a.2.5,0,0.000925925925925926,Minnesota
2021-04-16,0,0,a.2.5,0,0.000786929476129806,Minnesota
2021-04-17,0,0,a.2.5,0,0.000710335379775737,Minnesota
2021-04-18,0,0,a.2.5,0,0.00064077918749199,Minnesota
2021-04-19,0,0,a.2.5,0,0.000335814630324061,Minnesota
2021-04-20,0,0,a.2.5,0,0,Minnesota
2021-04-21,0,0,a.2.5,0,0,Minnesota
2021-04-22,0,0,a.2.5,0,0,Minnesota
2021-04-23,0,0,a.2.5,0,0,Minnesota
2021-04-24,0,0,a.2.5,0,0,Minnesota
2021-04-25,0,0,a.2.5,0,0,Minnesota
2021-04-26,489,1,a.2.5,0.00204498977505112,0.000317379713088739,Minnesota
2021-04-27,0,0,a.2.5,0,0.000324061571698623,Minnesota
2021-04-28,0,0,a.2.5,0,0.000336587007741501,Minnesota
2021-04-29,0,0,a.2.5,0,0.000327546675401245,Minnesota
2021-04-30,0,0,a.2.5,0,0.000321750321750322,Minnesota
2021-05-01,0,0,a.2.5,0,0.00032499187520312,Minnesota
2021-05-02,0,0,a.2.5,0,0.00033003300330033,Minnesota
2021-05-03,0,0,a.2.5,0,0,Minnesota
2021-05-04,0,0,a.2.5,0,0,Minnesota
2021-05-05,0,0,a.2.5,0,0,Minnesota
2021-05-06,0,0,a.2.5,0,0,Minnesota
2021-05-07,0,0,a.2.5,0,0,Minnesota
2021-05-08,0,0,a.2.5,0,0,Minnesota
2021-05-09,0,0,a.2.5,0,0,Minnesota
2021-05-10,0,0,a.2.5,0,0,Minnesota
2021-05-11,0,0,a.2.5,0,0,Minnesota
2021-05-12,0,0,a.2.5,0,0,Minnesota
2021-05-13,0,0,a.2.5,0,0,Minnesota
2021-05-14,0,0,a.2.5,0,0,Minnesota
2021-05-15,0,0,a.2.5,0,0,Minnesota
2021-05-16,0,0,a.2.5,0,0,Minnesota
2021-05-17,0,0,a.2.5,0,0,Minnesota
2021-05-18,0,0,a.2.5,0,0,Minnesota
2021-05-19,0,0,a.2.5,0,0,Minnesota
2021-05-20,0,0,a.2.5,0,0,Minnesota
2021-05-21,0,0,a.2.5,0,0,Minnesota
2021-05-22,0,0,a.2.5,0,0,Minnesota
2021-05-23,0,0,a.2.5,0,0,Minnesota
2021-05-24,0,0,a.2.5,0,0,Minnesota
2021-05-25,0,0,a.2.5,0,0,Minnesota
2021-05-26,0,0,a.2.5,0,0,Minnesota
2021-05-27,0,0,a.2.5,0,0,Minnesota
2021-05-28,0,0,a.2.5,0,0,Minnesota
2021-05-29,0,0,a.2.5,0,0,Minnesota
2021-05-30,0,0,a.2.5,0,0,Minnesota
2021-05-31,0,0,a.2.5,0,0,Minnesota
2021-06-01,0,0,a.2.5,0,0,Minnesota
2021-06-02,0,0,a.2.5,0,0,Minnesota
2021-06-03,0,0,a.2.5,0,0,Minnesota
2021-06-04,0,0,a.2.5,0,0,Minnesota
2021-06-05,0,0,a.2.5,0,0,Minnesota
2021-06-06,0,0,a.2.5,0,0,Minnesota
2021-06-07,0,0,a.2.5,0,0,Minnesota
2021-06-08,0,0,a.2.5,0,0,Minnesota
2021-06-09,0,0,a.2.5,0,0,Minnesota
2021-06-10,0,0,a.2.5,0,0,Minnesota
2021-06-11,0,0,a.2.5,0,0,Minnesota
2021-06-12,0,0,a.2.5,0,0,Minnesota
2021-06-13,0,0,a.2.5,0,0,Minnesota
2021-06-14,0,0,a.2.5,0,0,Minnesota
2021-06-15,0,0,a.2.5,0,0,Minnesota
2021-06-16,0,0,a.2.5,0,0,Minnesota
2021-06-17,0,0,a.2.5,0,0,Minnesota
2021-06-18,0,0,a.2.5,0,0,Minnesota
2021-06-19,0,0,a.2.5,0,0,Minnesota
2021-06-20,0,0,a.2.5,0,0,Minnesota
2021-06-21,0,0,a.2.5,0,0,Minnesota
2021-06-22,23,1,a.2.5,0.0434782608695652,0.00499168053244592,Minnesota
2021-06-23,0,0,a.2.5,0,0.00515463917525773,Minnesota
2021-06-24,0,0,a.2.5,0,0.00490998363338789,Minnesota
2021-06-25,0,0,a.2.5,0,0.00479616306954437,Minnesota
2021-06-26,0,0,a.2.5,0,0.00526315789473684,Minnesota
2021-06-27,0,0,a.2.5,0,0.00570342205323194,Minnesota
2021-06-28,0,0,a.2.5,0,0.00619195046439629,Minnesota
2021-06-29,0,0,a.2.5,0,0,Minnesota
2021-06-30,0,0,a.2.5,0,0,Minnesota
2021-07-01,0,0,a.2.5,0,0,Minnesota
2021-07-02,0,0,a.2.5,0,0,Minnesota
2021-07-03,0,0,a.2.5,0,0,Minnesota
2021-07-04,0,0,a.2.5,0,0,Minnesota
2021-07-05,0,0,a.2.5,0,0,Minnesota
2021-07-06,0,0,a.2.5,0,0,Minnesota
2021-07-07,0,0,a.2.5,0,0,Minnesota
2021-07-08,0,0,a.2.5,0,0,Minnesota
2021-07-09,49,1,a.2.5,0.0204081632653061,0.00486854917234664,Minnesota
2021-07-10,33,1,a.2.5,0.0303030303030303,0.00883782589482988,Minnesota
2021-05-03,523,1,a.2.5.1,0.00191204588910134,0.00228013029315961,Minnesota
2021-04-24,245,1,a.2.5.3,0.00408163265306122,0.00232645735936011,Minnesota
2021-02-25,95,1,a.21,0.0105263157894737,0.0173210161662818,Minnesota
2021-02-26,0,0,a.21,0,0.00824337585868499,Minnesota
2021-02-27,0,0,a.21,0,0.00504250108053595,Minnesota
2021-02-28,0,0,a.21,0,0.00374398288464967,Minnesota
2021-03-01,0,0,a.21,0,0.00291828793774319,Minnesota
2021-03-02,0,0,a.21,0,0.00239111870196413,Minnesota
2021-03-03,0,0,a.21,0,0.0019669551534225,Minnesota
2021-03-04,0,0,a.21,0,0,Minnesota
2021-03-05,0,0,a.21,0,0,Minnesota
2021-03-06,0,0,a.21,0,0,Minnesota
2021-03-07,0,0,a.21,0,0,Minnesota
2021-03-08,0,0,a.21,0,0,Minnesota
2021-03-09,0,0,a.21,0,0,Minnesota
2021-03-10,137,1,a.21,0.0072992700729927,0.00154320987654321,Minnesota
2021-04-08,679,1,a.23.1,0.00147275405007364,0.00171926808301609,Minnesota
2021-04-12,588,1,a.27,0.00170068027210884,0.00166653440203158,Minnesota
2021-04-13,503,1,a.27,0.00198807157057654,0.00174659414142422,Minnesota
2021-08-15,423,1,ay.1,0.00236406619385343,0.00258803956003327,Minnesota
2021-08-16,0,0,ay.1,0,0.0012636595580802,Minnesota
2021-08-17,0,0,ay.1,0,0.000820296478584403,Minnesota
2021-08-18,0,0,ay.1,0,0.000605483954675201,Minnesota
2021-08-19,0,0,ay.1,0,0.000466397192733088,Minnesota
2021-08-20,0,0,ay.1,0,0.000388770098025603,Minnesota
2021-08-21,0,0,ay.1,0,0.00033722263438322,Minnesota
2021-08-22,0,0,ay.1,0,0,Minnesota
2021-08-23,0,0,ay.1,0,0,Minnesota
2021-08-24,0,0,ay.1,0,0,Minnesota
2021-08-25,0,0,ay.1,0,0,Minnesota
2021-08-26,0,0,ay.1,0,0,Minnesota
2021-08-27,0,0,ay.1,0,0,Minnesota
2021-08-28,0,0,ay.1,0,0,Minnesota
2021-08-29,0,0,ay.1,0,0,Minnesota
2021-08-30,0,0,ay.1,0,0,Minnesota
2021-08-31,0,0,ay.1,0,0,Minnesota
2021-09-01,0,0,ay.1,0,0,Minnesota
2021-09-02,0,0,ay.1,0,0,Minnesota
2021-09-03,0,0,ay.1,0,0,Minnesota
2021-09-04,0,0,ay.1,0,0,Minnesota
2021-09-05,0,0,ay.1,0,0,Minnesota
2021-09-06,0,0,ay.1,0,0,Minnesota
2021-09-07,0,0,ay.1,0,0,Minnesota
2021-09-08,0,0,ay.1,0,0,Minnesota
2021-09-09,0,0,ay.1,0,0,Minnesota
2021-09-10,503,1,ay.1,0.00198807157057654,0.000332391557254446,Minnesota
2021-09-11,0,0,ay.1,0,0.000320992938155361,Minnesota
2021-09-12,0,0,ay.1,0,0.000303835928598557,Minnesota
2021-09-13,0,0,ay.1,0,0.00027249936416815,Minnesota
2021-09-14,0,0,ay.1,0,0.000273006483903993,Minnesota
2021-09-15,0,0,ay.1,0,0.000271377785014519,Minnesota
2021-09-16,681,1,ay.1,0.00146842878120411,0.00054585152838428,Minnesota
2021-09-17,0,0,ay.1,0,0.000264707828734035,Minnesota
2021-09-18,0,0,ay.1,0,0.000272431313255146,Minnesota
2021-09-19,0,0,ay.1,0,0.000275910273978902,Minnesota
2021-09-20,0,0,ay.1,0,0.000280780569984557,Minnesota
2021-09-21,0,0,ay.1,0,0.000271444082519001,Minnesota
2021-09-22,0,0,ay.1,0,0.000282167042889391,Minnesota
2021-09-23,0,0,ay.1,0,0,Minnesota
2021-09-24,0,0,ay.1,0,0,Minnesota
2021-09-25,0,0,ay.1,0,0,Minnesota
2021-09-26,0,0,ay.1,0,0,Minnesota
2021-09-27,0,0,ay.1,0,0,Minnesota
2021-09-28,0,0,ay.1,0,0,Minnesota
2021-09-29,0,0,ay.1,0,0,Minnesota
2021-09-30,0,0,ay.1,0,0,Minnesota
2021-10-01,0,0,ay.1,0,0,Minnesota
2021-10-02,0,0,ay.1,0,0,Minnesota
2021-10-03,0,0,ay.1,0,0,Minnesota
2021-10-04,0,0,ay.1,0,0,Minnesota
2021-10-05,0,0,ay.1,0,0,Minnesota
2021-10-06,0,0,ay.1,0,0,Minnesota
2021-10-07,0,0,ay.1,0,0,Minnesota
2021-10-08,0,0,ay.1,0,0,Minnesota
2021-10-09,0,0,ay.1,0,0,Minnesota
2021-10-10,0,0,ay.1,0,0,Minnesota
2021-10-11,0,0,ay.1,0,0,Minnesota
2021-10-12,0,0,ay.1,0,0,Minnesota
2021-10-13,0,0,ay.1,0,0,Minnesota
2021-10-14,0,0,ay.1,0,0,Minnesota
2021-10-15,0,0,ay.1,0,0,Minnesota
2021-10-16,0,0,ay.1,0,0,Minnesota
2021-10-17,0,0,ay.1,0,0,Minnesota
2021-10-18,0,0,ay.1,0,0,Minnesota
2021-10-19,0,0,ay.1,0,0,Minnesota
2021-10-20,0,0,ay.1,0,0,Minnesota
2021-10-21,0,0,ay.1,0,0,Minnesota
2021-10-22,0,0,ay.1,0,0,Minnesota
2021-10-23,0,0,ay.1,0,0,Minnesota
2021-10-24,0,0,ay.1,0,0,Minnesota
2021-10-25,0,0,ay.1,0,0,Minnesota
2021-10-26,0,0,ay.1,0,0,Minnesota
2021-10-27,0,0,ay.1,0,0,Minnesota
2021-10-28,0,0,ay.1,0,0,Minnesota
2021-10-29,0,0,ay.1,0,0,Minnesota
2021-10-30,0,0,ay.1,0,0,Minnesota
2021-10-31,0,0,ay.1,0,0,Minnesota
2021-11-01,0,0,ay.1,0,0,Minnesota
2021-11-02,0,0,ay.1,0,0,Minnesota
2021-11-03,0,0,ay.1,0,0,Minnesota
2021-11-04,766,1,ay.1,0.00130548302872063,0.000266613343997867,Minnesota
2021-11-05,0,0,ay.1,0,0.000267351085445407,Minnesota
2021-11-06,0,0,ay.1,0,0.000256465056636033,Minnesota
2021-11-07,0,0,ay.1,0,0.000252397778899546,Minnesota
2021-11-08,0,0,ay.1,0,0.000246974561620153,Minnesota
2021-11-09,975,1,ay.1,0.00102564102564103,0.000449640287769784,Minnesota
2020-05-27,70,1,ay.100,0.0142857142857143,0.0296087416284808,Minnesota
2020-05-28,0,0,ay.100,0,0.0125793698334731,Minnesota
2020-05-29,0,0,ay.100,0,0.00693928128872367,Minnesota
2020-05-30,0,0,ay.100,0,0.00495306382376527,Minnesota
2020-05-31,0,0,ay.100,0,0.00401069518716577,Minnesota
2020-06-01,0,0,ay.100,0,0.002776345536033,Minnesota
2020-06-02,0,0,ay.100,0,0.00229999616667306,Minnesota
2020-06-03,0,0,ay.100,0,0,Minnesota
2020-06-04,0,0,ay.100,0,0,Minnesota
2020-06-05,0,0,ay.100,0,0,Minnesota
2020-06-06,0,0,ay.100,0,0,Minnesota
2020-06-07,0,0,ay.100,0,0,Minnesota
2020-06-08,0,0,ay.100,0,0,Minnesota
2020-06-09,0,0,ay.100,0,0,Minnesota
2020-06-10,0,0,ay.100,0,0,Minnesota
2020-06-11,0,0,ay.100,0,0,Minnesota
2020-06-12,0,0,ay.100,0,0,Minnesota
2020-06-13,0,0,ay.100,0,0,Minnesota
2020-06-14,0,0,ay.100,0,0,Minnesota
2020-06-15,0,0,ay.100,0,0,Minnesota
2020-06-16,0,0,ay.100,0,0,Minnesota
2020-06-17,0,0,ay.100,0,0,Minnesota
2020-06-18,0,0,ay.100,0,0,Minnesota
2020-06-19,0,0,ay.100,0,0,Minnesota
2020-06-20,0,0,ay.100,0,0,Minnesota
2020-06-21,0,0,ay.100,0,0,Minnesota
2020-06-22,0,0,ay.100,0,0,Minnesota
2020-06-23,0,0,ay.100,0,0,Minnesota
2020-06-24,0,0,ay.100,0,0,Minnesota
2020-06-25,0,0,ay.100,0,0,Minnesota
2020-06-26,0,0,ay.100,0,0,Minnesota
2020-06-27,0,0,ay.100,0,0,Minnesota
2020-06-28,0,0,ay.100,0,0,Minnesota
2020-06-29,0,0,ay.100,0,0,Minnesota
2020-06-30,0,0,ay.100,0,0,Minnesota
2020-07-01,0,0,ay.100,0,0,Minnesota
2020-07-02,0,0,ay.100,0,0,Minnesota
2020-07-03,0,0,ay.100,0,0,Minnesota
2020-07-04,0,0,ay.100,0,0,Minnesota
2020-07-05,0,0,ay.100,0,0,Minnesota
2020-07-06,0,0,ay.100,0,0,Minnesota
2020-07-07,0,0,ay.100,0,0,Minnesota
2020-07-08,0,0,ay.100,0,0,Minnesota
2020-07-09,0,0,ay.100,0,0,Minnesota
2020-07-10,0,0,ay.100,0,0,Minnesota
2020-07-11,0,0,ay.100,0,0,Minnesota
2020-07-12,0,0,ay.100,0,0,Minnesota
2020-07-13,0,0,ay.100,0,0,Minnesota
2020-07-14,0,0,ay.100,0,0,Minnesota
2020-07-15,0,0,ay.100,0,0,Minnesota
2020-07-16,0,0,ay.100,0,0,Minnesota
2020-07-17,0,0,ay.100,0,0,Minnesota
2020-07-18,0,0,ay.100,0,0,Minnesota
2020-07-19,0,0,ay.100,0,0,Minnesota
2020-07-20,0,0,ay.100,0,0,Minnesota
2020-07-21,0,0,ay.100,0,0,Minnesota
2020-07-22,0,0,ay.100,0,0,Minnesota
2020-07-23,0,0,ay.100,0,0,Minnesota
2020-07-24,0,0,ay.100,0,0,Minnesota
2020-07-25,0,0,ay.100,0,0,Minnesota
2020-07-26,0,0,ay.100,0,0,Minnesota
2020-07-27,0,0,ay.100,0,0,Minnesota
2020-07-28,46,1,ay.100,0.0217391304347826,0.00925925925925926,Minnesota
2020-07-29,43,1,ay.100,0.0232558139534884,0.0139372822299652,Minnesota
2020-07-30,65,1,ay.100,0.0153846153846154,0.0144927536231884,Minnesota
2020-07-31,0,0,ay.100,0,0.00992555831265508,Minnesota
2020-08-01,0,0,ay.100,0,0.00926402470406588,Minnesota
2020-08-02,0,0,ay.100,0,0.00862275449101796,Minnesota
2020-08-03,0,0,ay.100,0,0.00740466493891151,Minnesota
2020-08-04,0,0,ay.100,0,0.00474984167194427,Minnesota
2020-08-05,0,0,ay.100,0,0.00227014755959137,Minnesota
2020-08-06,0,0,ay.100,0,0,Minnesota
2020-08-07,0,0,ay.100,0,0,Minnesota
2020-08-08,0,0,ay.100,0,0,Minnesota
2020-08-09,0,0,ay.100,0,0,Minnesota
2020-08-10,0,0,ay.100,0,0,Minnesota
2020-08-11,0,0,ay.100,0,0,Minnesota
2020-08-12,0,0,ay.100,0,0,Minnesota
2020-08-13,0,0,ay.100,0,0,Minnesota
2020-08-14,0,0,ay.100,0,0,Minnesota
2020-08-15,0,0,ay.100,0,0,Minnesota
2020-08-16,0,0,ay.100,0,0,Minnesota
2020-08-17,0,0,ay.100,0,0,Minnesota
2020-08-18,0,0,ay.100,0,0,Minnesota
2020-08-19,96,1,ay.100,0.0104166666666667,0.00173110213502597,Minnesota
2020-08-20,0,0,ay.100,0,0.00160192230676812,Minnesota
2020-08-21,0,0,ay.100,0,0.00153374233128834,Minnesota
2020-08-22,0,0,ay.100,0,0.0015511892450879,Minnesota
2020-08-23,55,1,ay.100,0.0181818181818182,0.00306044376434583,Minnesota
2020-08-24,0,0,ay.100,0,0.00291630212890055,Minnesota
2020-08-25,0,0,ay.100,0,0.00296369473944184,Minnesota
2020-08-26,0,0,ay.100,0,0.00141376060320452,Minnesota
2020-08-27,0,0,ay.100,0,0.00148864905098623,Minnesota
2020-08-28,0,0,ay.100,0,0.00155183116076971,Minnesota
2020-08-29,0,0,ay.100,0,0.001584367573277,Minnesota
2020-08-30,0,0,ay.100,0,0,Minnesota
2020-08-31,0,0,ay.100,0,0,Minnesota
2020-09-01,0,0,ay.100,0,0,Minnesota
2020-09-02,0,0,ay.100,0,0,Minnesota
2020-09-03,0,0,ay.100,0,0,Minnesota
2020-09-04,0,0,ay.100,0,0,Minnesota
2020-09-05,0,0,ay.100,0,0,Minnesota
2020-09-06,0,0,ay.100,0,0,Minnesota
2020-09-07,0,0,ay.100,0,0,Minnesota
2020-09-08,0,0,ay.100,0,0,Minnesota
2020-09-09,0,0,ay.100,0,0,Minnesota
2020-09-10,0,0,ay.100,0,0,Minnesota
2020-09-11,94,1,ay.100,0.0106382978723404,0.00316957210776545,Minnesota
2020-09-12,0,0,ay.100,0,0.00280793710220891,Minnesota
2020-09-13,0,0,ay.100,0,0.00252791236570466,Minnesota
2020-09-14,0,0,ay.100,0,0.00188300276173738,Minnesota
2020-09-15,0,0,ay.100,0,0.0017472335468841,Minnesota
2020-09-16,0,0,ay.100,0,0.00145165973095906,Minnesota
2020-09-17,172,1,ay.100,0.00581395348837209,0.00252493372048984,Minnesota
2020-09-18,165,3,ay.100,0.0181818181818182,0.00461361014994233,Minnesota
2020-09-19,0,0,ay.100,0,0.00432276657060519,Minnesota
2020-09-20,0,0,ay.100,0,0.00432978531481147,Minnesota
2020-09-21,0,0,ay.100,0,0.00404414862246188,Minnesota
2020-09-22,0,0,ay.100,0,0.00375886858055725,Minnesota
2020-09-23,0,0,ay.100,0,0.00364608653378707,Minnesota
2020-09-24,0,0,ay.100,0,0.00272355878347708,Minnesota
2020-09-25,0,0,ay.100,0,0,Minnesota
2020-09-26,0,0,ay.100,0,0,Minnesota
2020-09-27,0,0,ay.100,0,0,Minnesota
2020-09-28,0,0,ay.100,0,0,Minnesota
2020-09-29,0,0,ay.100,0,0,Minnesota
2020-09-30,0,0,ay.100,0,0,Minnesota
2020-10-01,0,0,ay.100,0,0,Minnesota
2020-10-02,0,0,ay.100,0,0,Minnesota
2020-10-03,0,0,ay.100,0,0,Minnesota
2020-10-04,0,0,ay.100,0,0,Minnesota
2020-10-05,0,0,ay.100,0,0,Minnesota
2020-10-06,0,0,ay.100,0,0,Minnesota
2020-10-07,0,0,ay.100,0,0,Minnesota
2020-10-08,0,0,ay.100,0,0,Minnesota
2020-10-09,209,3,ay.100,0.0143540669856459,0.00286715514495062,Minnesota
2020-10-10,0,0,ay.100,0,0.0026344676180022,Minnesota
2020-10-11,0,0,ay.100,0,0.00252652854977261,Minnesota
2020-10-12,0,0,ay.100,0,0.00250801170405462,Minnesota
2020-10-13,0,0,ay.100,0,0.00281293952180028,Minnesota
2020-10-14,0,0,ay.100,0,0.00354889589905363,Minnesota
2020-10-15,0,0,ay.100,0,0.00470403763230106,Minnesota
2020-10-16,0,0,ay.100,0,0,Minnesota
2020-10-17,0,0,ay.100,0,0,Minnesota
2020-10-18,0,0,ay.100,0,0,Minnesota
2020-10-19,0,0,ay.100,0,0,Minnesota
2020-10-20,0,0,ay.100,0,0,Minnesota
2020-10-21,0,0,ay.100,0,0,Minnesota
2020-10-22,0,0,ay.100,0,0,Minnesota
2020-10-23,0,0,ay.100,0,0,Minnesota
2020-10-24,0,0,ay.100,0,0,Minnesota
2020-10-25,0,0,ay.100,0,0,Minnesota
2020-10-26,0,0,ay.100,0,0,Minnesota
2020-10-27,0,0,ay.100,0,0,Minnesota
2020-10-28,0,0,ay.100,0,0,Minnesota
2020-10-29,0,0,ay.100,0,0,Minnesota
2020-10-30,0,0,ay.100,0,0,Minnesota
2020-10-31,0,0,ay.100,0,0,Minnesota
2020-11-01,0,0,ay.100,0,0,Minnesota
2020-11-02,0,0,ay.100,0,0,Minnesota
2020-11-03,0,0,ay.100,0,0,Minnesota
2020-11-04,0,0,ay.100,0,0,Minnesota
2020-11-05,0,0,ay.100,0,0,Minnesota
2020-11-06,0,0,ay.100,0,0,Minnesota
2020-11-07,0,0,ay.100,0,0,Minnesota
2020-11-08,0,0,ay.100,0,0,Minnesota
2020-11-09,0,0,ay.100,0,0,Minnesota
2020-11-10,0,0,ay.100,0,0,Minnesota
2020-11-11,0,0,ay.100,0,0,Minnesota
2020-11-12,0,0,ay.100,0,0,Minnesota
2020-11-13,0,0,ay.100,0,0,Minnesota
2020-11-14,0,0,ay.100,0,0,Minnesota
2020-11-15,0,0,ay.100,0,0,Minnesota
2020-11-16,0,0,ay.100,0,0,Minnesota
2020-11-17,0,0,ay.100,0,0,Minnesota
2020-11-18,0,0,ay.100,0,0,Minnesota
2020-11-19,0,0,ay.100,0,0,Minnesota
2020-11-20,0,0,ay.100,0,0,Minnesota
2020-11-21,0,0,ay.100,0,0,Minnesota
2020-11-22,0,0,ay.100,0,0,Minnesota
2020-11-23,0,0,ay.100,0,0,Minnesota
2020-11-24,0,0,ay.100,0,0,Minnesota
2020-11-25,0,0,ay.100,0,0,Minnesota
2020-11-26,0,0,ay.100,0,0,Minnesota
2020-11-27,0,0,ay.100,0,0,Minnesota
2020-11-28,0,0,ay.100,0,0,Minnesota
2020-11-29,0,0,ay.100,0,0,Minnesota
2020-11-30,0,0,ay.100,0,0,Minnesota
2020-12-01,0,0,ay.100,0,0,Minnesota
2020-12-02,0,0,ay.100,0,0,Minnesota
2020-12-03,0,0,ay.100,0,0,Minnesota
2020-12-04,0,0,ay.100,0,0,Minnesota
2020-12-05,0,0,ay.100,0,0,Minnesota
2020-12-06,0,0,ay.100,0,0,Minnesota
2020-12-07,0,0,ay.100,0,0,Minnesota
2020-12-08,0,0,ay.100,0,0,Minnesota
2020-12-09,0,0,ay.100,0,0,Minnesota
2020-12-10,0,0,ay.100,0,0,Minnesota
2020-12-11,0,0,ay.100,0,0,Minnesota
2020-12-12,0,0,ay.100,0,0,Minnesota
2020-12-13,0,0,ay.100,0,0,Minnesota
2020-12-14,0,0,ay.100,0,0,Minnesota
2020-12-15,0,0,ay.100,0,0,Minnesota
2020-12-16,0,0,ay.100,0,0,Minnesota
2020-12-17,0,0,ay.100,0,0,Minnesota
2020-12-18,0,0,ay.100,0,0,Minnesota
2020-12-19,0,0,ay.100,0,0,Minnesota
2020-12-20,0,0,ay.100,0,0,Minnesota
2020-12-21,0,0,ay.100,0,0,Minnesota
2020-12-22,0,0,ay.100,0,0,Minnesota
2020-12-23,0,0,ay.100,0,0,Minnesota
2020-12-24,0,0,ay.100,0,0,Minnesota
2020-12-25,0,0,ay.100,0,0,Minnesota
2020-12-26,0,0,ay.100,0,0,Minnesota
2020-12-27,0,0,ay.100,0,0,Minnesota
2020-12-28,0,0,ay.100,0,0,Minnesota
2020-12-29,0,0,ay.100,0,0,Minnesota
