"","X.18426.","X.29.","X.0.000413223140495868.","X.0.227272727272727.","X.0.681818181818182.","X.0.000856276668717172.","X.0.00624793387909091.","X.1.9845e.05.","X.4.2902475e.05.","X.Medium.Risk."
"1","19095","195","0.00277856939298946","1.5282131661442","4.5846394984326","0.00575772242758098","0.0420119691869906","0.000133440517241379","0.000288482159482758","High Risk"
"2","19095","195","0.00277856939298946","1.5282131661442","4.5846394984326","0.00575772242758098","0.0420119691869906","0.000133440517241379","0.000288482159482758","High Risk"
"3","19095","195","0.00277856939298946","1.5282131661442","4.5846394984326","0.00575772242758098","0.0420119691869906","0.000133440517241379","0.000288482159482758","High Risk"
"4","19095","195","0.00277856939298946","1.5282131661442","4.5846394984326","0.00575772242758098","0.0420119691869906","0.000133440517241379","0.000288482159482758","High Risk"
"5","19095","195","0.00277856939298946","1.5282131661442","4.5846394984326","0.00575772242758098","0.0420119691869906","0.000133440517241379","0.000288482159482758","High Risk"
"6","19095","195","0.00277856939298946","1.5282131661442","4.5846394984326","0.00575772242758098","0.0420119691869906","0.000133440517241379","0.000288482159482758","High Risk"
"7","19095","195","0.00277856939298946","1.5282131661442","4.5846394984326","0.00575772242758098","0.0420119691869906","0.000133440517241379","0.000288482159482758","High Risk"
"8","19095","195","0.00277856939298946","1.5282131661442","4.5846394984326","0.00575772242758098","0.0420119691869906","0.000133440517241379","0.000288482159482758","High Risk"
"9","19095","195","0.00277856939298946","1.5282131661442","4.5846394984326","0.00575772242758098","0.0420119691869906","0.000133440517241379","0.000288482159482758","High Risk"
"10","19095","195","0.00277856939298946","1.5282131661442","4.5846394984326","0.00575772242758098","0.0420119691869906","0.000133440517241379","0.000288482159482758","High Risk"
"11","19095","195","0.00277856939298946","1.5282131661442","4.5846394984326","0.00575772242758098","0.0420119691869906","0.000133440517241379","0.000288482159482758","High Risk"
"12","19095","195","0.00277856939298946","1.5282131661442","4.5846394984326","0.00575772242758098","0.0420119691869906","0.000133440517241379","0.000288482159482758","High Risk"
"13","19095","195","0.00277856939298946","1.5282131661442","4.5846394984326","0.00575772242758098","0.0420119691869906","0.000133440517241379","0.000288482159482758","High Risk"
"14","19095","195","0.00277856939298946","1.5282131661442","4.5846394984326","0.00575772242758098","0.0420119691869906","0.000133440517241379","0.000288482159482758","High Risk"
"15","19094","191","0.00272157309774865","1.49686520376176","4.49059561128527","0.00563961530086138","0.0411501852036677","0.000130703275862069","0.000282564576724138","High Risk"
"16","19094","191","0.00272157309774865","1.49686520376176","4.49059561128527","0.00563961530086138","0.0411501852036677","0.000130703275862069","0.000282564576724138","High Risk"
"17","19094","191","0.00272157309774865","1.49686520376176","4.49059561128527","0.00563961530086138","0.0411501852036677","0.000130703275862069","0.000282564576724138","High Risk"
"18","19094","191","0.00272157309774865","1.49686520376176","4.49059561128527","0.00563961530086138","0.0411501852036677","0.000130703275862069","0.000282564576724138","High Risk"
"19","19094","191","0.00272157309774865","1.49686520376176","4.49059561128527","0.00563961530086138","0.0411501852036677","0.000130703275862069","0.000282564576724138","High Risk"
"20","19094","191","0.00272157309774865","1.49686520376176","4.49059561128527","0.00563961530086138","0.0411501852036677","0.000130703275862069","0.000282564576724138","High Risk"
"21","19094","191","0.00272157309774865","1.49686520376176","4.49059561128527","0.00563961530086138","0.0411501852036677","0.000130703275862069","0.000282564576724138","High Risk"
"22","19094","191","0.00272157309774865","1.49686520376176","4.49059561128527","0.00563961530086138","0.0411501852036677","0.000130703275862069","0.000282564576724138","High Risk"
"23","19094","191","0.00272157309774865","1.49686520376176","4.49059561128527","0.00563961530086138","0.0411501852036677","0.000130703275862069","0.000282564576724138","High Risk"
"24","19094","191","0.00272157309774865","1.49686520376176","4.49059561128527","0.00563961530086138","0.0411501852036677","0.000130703275862069","0.000282564576724138","High Risk"
"25","19094","191","0.00272157309774865","1.49686520376176","4.49059561128527","0.00563961530086138","0.0411501852036677","0.000130703275862069","0.000282564576724138","High Risk"
