"","X.18467.","X.18224.","X.0.000973976589715889.","X.0.00857099398949983.","X.0.614085711366722.","X.3.22922255960648e.05.","X.0.000235624416387714.","X.1.78735787150398e.05.","X.1.61795416358253e.06.","X.Low.Risk."
"37","19057","6054","0.000323554339011194","0.00284727818329851","0.203998842000337","1.07274546619061e-05","7.82742656283594e-05","5.93759029526181e-06","5.37483236738842e-07","Low Risk"
"38","19056","6415","0.000342847883177537","0.00301706137196232","0.216163292274886","1.13671327479563e-05","8.29417598291916e-05","6.29164878495284e-06","5.69533360369949e-07","Low Risk"
"39","19055","6720","0.000359148522985666","0.00316050700227386","0.226440736412664","1.19075809924032e-05","8.6885210608288e-05","6.59078407402701e-06","5.96611719670469e-07","Low Risk"
"40","19054","7133","0.000381221192627493","0.00335474649512194","0.240357406671358","1.2639401074228e-05","9.2225030843589e-05","6.99584267857653e-06","6.3327848160855e-07","Low Risk"
"41","19053","7574","0.000404790314448428","0.00356215476714617","0.255217579998439","1.34208360768544e-05","9.79268727897579e-05","7.42836288343458e-06","6.72431125711924e-07","Low Risk"
"42","19052","7986","0.000426809539369572","0.00375592394645224","0.269100553718977","1.4150884197222e-05","0.000103253763678242","7.83244071654455e-06","7.09009106144102e-07","Low Risk"
"43","19051","8314","0.000444339407753397","0.00391018678822989","0.280153018234356","1.47320875551845e-05","0.000107494589434123","8.15413374872916e-06","7.38129440080399e-07","Low Risk"
"44","19050","8538","0.000456311025186252","0.00401553702163902","0.287701042781446","1.5129006921598e-05","0.000110390763121066","8.37382655119677e-06","7.58016497402747e-07","Low Risk"
"45","19049","9018","0.0004819644911138","0.00424128752180144","0.303875381096636","1.59795484210553e-05","0.000116596849593087","8.84459684219868e-06","8.00631620236353e-07","Low Risk"
"46","19048","9535","0.000509595411706596","0.00448443962301805","0.321296491323624","1.68956524944292e-05","0.000123281321897325","9.35165567646539e-06","8.46531658788381e-07","Low Risk"
"47","19047","10083","0.000538883118640546","0.00474217144403681","0.339762194233465","1.78666873729764e-05","0.000130366603952882","9.88911842535924e-06","8.95183924023413e-07","Low Risk"
"48","19046","10817","0.000578111543621421","0.00508738158386851","0.364495453240444","1.91673070825633e-05","0.000139856744516347","1.06090046620164e-05","9.60349549356467e-07","Low Risk"
"49","19045","11433","0.000611033491561773","0.00537709472574361","0.385252520744938","2.02588353402002e-05","0.00014782122215544","1.12131598688022e-05","1.01503895699293e-06","Low Risk"
"50","19044","12138","0.000648712019642859","0.00570866577285716","0.409008580145373","2.15080681675282e-05","0.00015693641166122","1.19046037337112e-05","1.07762991865478e-06","Low Risk"
"51","19043","12886","0.000688688670713287","0.00606046030227693","0.434213590686543","2.2833495337516e-05","0.000166607563080119","1.26382207705225e-05","1.14403848507049e-06","Low Risk"
"52","19042","13855","0.000740476605054524","0.00651619412447981","0.466865536160332","2.45505259895455e-05","0.00017913610014551","1.35885882954826e-05","1.23006776429083e-06","Low Risk"
"53","19041","15520","0.000829462064990704","0.0072992661719182","0.522970272191147","2.75008418157883e-05","0.000200663462595332","1.52215727423955e-05","1.37788897161989e-06","Low Risk"
"54","19040","17449","0.000932556931187036","0.00820650099444593","0.587970894295322","3.09189554667326e-05","0.000225604172604765","1.71134808493596e-05","1.54914849650744e-06","Low Risk"
"55","19039","19711","0.0010534488893706","0.00927035022646132","0.664192463605658","3.49271322829254e-05","0.000254850355104161","1.93319858457063e-05","1.7499722628608e-06","Low Risk"
"56","19038","21638","0.00115643686612557","0.010176644421905","0.729125692633516","3.83417020109553e-05","0.000279765206419961","2.12219324097911e-05","1.92105422473655e-06","Low Risk"
"57","19037","23831","0.00127364113858205","0.0112080420195221","0.803022200811037","4.22276134866012e-05","0.000308119263989005","2.3372764176806e-05","2.11575206718258e-06","Low Risk"
"58","19036","26701","0.00142702748694052","0.0125578418850765","0.899731265320613","4.73131428687734e-05","0.000345226489352961","2.61875782084217e-05","2.37055498912518e-06","Low Risk"
"59","19035","30264","0.00161745102673187","0.0142335690352405","1.01979203077275","5.36266415407872e-05","0.000391293752060897","2.96820668476716e-05","2.68688349465879e-06","Low Risk"
"60","19034","33331","0.00178136598506477","0.01567602066857","1.12313931329917","5.90612473300283e-05","0.000430948058747745","3.26900928528857e-05","2.95917637326434e-06","Low Risk"
"61","19033","36518","0.00195169430987955","0.01717490992694","1.23053018040441","6.47084884941338e-05","0.000472153887052598","3.58158114308507e-05","3.2421230325783e-06","Low Risk"
"62","19032","42699","0.0022820361284174","0.0200819179300732","1.43880848275064","7.56609822611047e-05","0.00055207017972668","4.18779596989401e-05","3.79088152056687e-06","Low Risk"
"63","19031","47613","0.00254466348585067","0.0223930386754859","1.6043932712524","8.43684008617995e-05","0.000615604989983991","4.66974705530724e-05","4.2271538405759e-06","Low Risk"
"64","19030","52222","0.00279099020347581","0.0245607137905871","1.75970061561639","9.25353712180474e-05","0.000675196349462205","5.12178461181306e-05","4.63634780128441e-06","Low Risk"
"65","19029","60009","0.00320716424342959","0.0282230453421804","2.02209555824219","0.000106333635085286","0.000775877173123922","5.88551133181972e-05","5.32768938775375e-06","Low Risk"
"66","19028","69891","0.00373530497321297","0.0328706837642742","2.35508474830617","0.000123844158205365","0.000903644978366645","6.85470966841993e-05","6.20502822909058e-06","Low Risk"
"67","19027","78375","0.00418872998348237","0.0368608238546449","2.64096617802716","0.000138877479208274","0.00101333755675961","7.68679615776585e-05","6.95825052517455e-06","Low Risk"
"68","19026","88013","0.00470383020141926","0.0413937057724895","2.96573341278091","0.000155955643732795","0.00113795060137906","8.63206367124011e-05","7.81392667907098e-06","Low Risk"
"69","19025","98770","0.00527873506179973","0.0464528685438377","3.32820707373196","0.000175016633127926","0.0012770315850864","9.68707950880423e-05","8.76894933807324e-06","Low Risk"
"70","19024","107771","0.00575979099266193","0.050686160735425","3.63150961367993","0.000190966058204209","0.0013934086357836","0.000105698718815768","9.56807167270924e-06","Low Risk"
"71","19023","117519","0.00628077012987388","0.0552707771428902","3.95998346763092","0.000208239138489022","0.00151944390855289","0.000115259278808866","1.0433513792255e-05","Low Risk"
"72","19022","132131","0.00706170438848497","0.0621429986186678","4.45235728317584","0.00023413103930167","0.00170836752423865","0.000129590311084116","1.17307891565147e-05","Low Risk"
"73","19021","148366","0.00792937942876359","0.0697785389731196","4.99942058014898","0.000262898833559359","0.00191827546980793","0.000145513135405816","1.31721569048555e-05","Low Risk"
"74","19020","197572","0.0105591803546613","0.0929207871210196","6.65749243668493","0.000350089969022482","0.00255447690927093","0.000193772974862151","1.75407396843354e-05","Low Risk"
"75","19019","193281","0.0103298490582132","0.0909026717122759","6.51290059145476","0.000342486482409625","0.00249899708208043","0.000189564484614882","1.71597782425041e-05","Low Risk"
"76","19018","234603","0.0125382918062509","0.110336967895008","7.9053089411637","0.000415707473744161","0.00303326355124051","0.00023009192204151","2.08284076294421e-05","Medium Risk"
"77","19017","228575","0.0122161270299775","0.107501917863802","7.70218620915543","0.000405026090080142","0.00295532544862938","0.000224179831803678","2.02932327118568e-05","Medium Risk"
"78","19016","241981","0.0129326069554456","0.113806941207921","8.15392199968342","0.000428781005375404","0.00312865627205419","0.000237328053722786","2.1483437579997e-05","Medium Risk"
"79","19015","255535","0.0136569966995747","0.120181570956258","8.61064487785861","0.000452798170966331","0.00330390063880787","0.000250621429814953","2.26867821110109e-05","Medium Risk"
"80","19014","264230","0.0141216985459081","0.124270947203991","8.90363627713065","0.00046820537583671","0.00341632130937916","0.000259149237482165","2.34587373048405e-05","Medium Risk"
"81","19013","270809","0.0144733113632776","0.127365139996843","9.12532580166322","0.000479863110263648","0.00350138348208629","0.00026560173278321","2.40428308321786e-05","Medium Risk"
"82","19012","273600","0.0146224755787021","0.128677785092579","9.21937283965843","0.000484808654690701","0.00353746928905173","0.000268339065871098","2.42906200151548e-05","Medium Risk"
"83","19011","270480","0.014455728050173","0.127210406841523","9.11423964060969","0.000479280134944228","0.00349712972698359","0.000265279058979586","2.40136217167364e-05","Medium Risk"
"84","19010","264277","0.0141242104477802","0.124293051940466","8.90522001442401","0.000468288658025199","0.00341692898867954","0.000259195333739825","2.34629100356179e-05","Medium Risk"
"85","19009","255849","0.013673778341869","0.120329249408447","8.62122559083979","0.000453354566863893","0.00330796045370832","0.000250929392046983","2.27146595038645e-05","Medium Risk"
"86","19008","240757","0.0128671906173303","0.113231277432507","8.11267743697969","0.000426612124551787","0.00311283075155053","0.000236127589480731","2.13747690167713e-05","Medium Risk"
"87","19007","222755","0.011905078755606","0.104764693049332","7.50607235708375","0.000394713274399222","0.00288007665015613","0.000218471742025279","1.97765243474993e-05","Medium Risk"
"88","19006","171301","0.00915513409761422","0.0805651800590052","5.77225068277166","0.000303538769580306","0.00221481003904916","0.000168007128372752","1.52083607427487e-05","Low Risk"
"89","19005","172614","0.0092253070158702","0.0811827017396578","5.81649423737135","0.000305865354973613","0.0022317862714195","0.00016929488127293","1.53249308599997e-05","Low Risk"
"90","19004","124717","0.00666546522934573","0.0586560940182424","4.20253114928245","0.000220993717057968","0.00161250934693956","0.000122318871631015","1.10725630717473e-05","Low Risk"
"91","19003","125213","0.00669197381080419","0.0588893695350769","4.21924463220815","0.000221872609940741","0.00161892230296065","0.00012280533426505","1.11165986986754e-05","Low Risk"
"92","19002","106378","0.00568534249675136","0.050031013971412","3.58457033602772","0.000188497715894325","0.00137539805566793","0.000104332504200423","9.44439903498588e-06","Low Risk"
"93","19001","83917","0.00448492062550418","0.0394673015044369","2.82771239249128","0.000148697689604092","0.00108499199681781","8.23033968958513e-05","7.45027763089088e-06","Low Risk"
"94","19000","63985","0.00341966045286277","0.0300930119851924","2.15607299395302","0.000113378953839125","0.000827284256067159","6.27546605619964e-05","5.68068465522544e-06","Low Risk"
"95","18999","46830","0.00250281626955636","0.022024783172096","1.57800888187575","8.29809550408097e-05","0.000605481311426507","4.59295265158754e-05","4.15763792145358e-06","Low Risk"
"96","18998","31851","0.00170226779845483","0.0149799566264025","1.07326843682734","5.64387443733681e-05","0.000411812625459015","3.12385511222966e-05","2.8277797445274e-06","Low Risk"
"97","18997","21311","0.00113896044246243","0.0100228518936694","0.718106924656286","3.776227061445e-05","0.000275537310010897","2.09012201490458e-05","1.89202267230615e-06","Low Risk"
"98","18996","15932","0.000851481289911849","0.00749303535122428","0.536853245911685","2.82308899361559e-05","0.000205990353483816","1.56256505755055e-05","1.41446695205207e-06","Low Risk"
"99","18995","11924","0.000637274849416827","0.00560801867486808","0.401797520979854","2.11288684156868e-05","0.000154169531442444","1.16947186456396e-05","1.05863067639147e-06","Low Risk"
"100","18994","8923","0.000476887242648973","0.00419660773531096","0.30067420997175","1.58112120826211e-05","0.000115368561645499","8.75142355543776e-06","7.92197377175535e-07","Low Risk"
"101","18993","6276","0.000335419067002684","0.00295168778962362","0.211479473471118","1.11208301054051e-05","8.1144580621669e-05","6.15532155485035e-06","5.57192731049384e-07","Low Risk"
"102","18992","4480","0.000239432348657111","0.00210700466818257","0.150960490941781","7.93838732826878e-06","5.79234737388587e-05","4.39385604935148e-06","3.97741146446979e-07","Low Risk"
"103","18991","3252","0.000173802231659135","0.00152945963860039","0.109581142085414","5.76241865882368e-06","4.20462358479394e-05","3.18946872153806e-06","2.88717457197673e-07","Low Risk"
"104","18990","2386","0.000127519103548184","0.00112216811122402","0.0803999400417581","4.22790003688601e-06","3.08494215046689e-05","2.34012065485541e-06","2.11832673085378e-07","Low Risk"
"105","18989","1935","0.000103415534520426","0.00091005670377975","0.0652028013331123","3.42874541968752e-06","2.50182860903329e-05","1.89779273560156e-06","1.7179221392297e-07","Low Risk"
"106","18988","1634","8.73286735950265e-05","0.000768492327636234","0.055060143347961","2.89538502106946e-06","2.11265526985034e-05","1.60258053228575e-06","1.45068980646063e-07","Low Risk"
"107","18987","1400","7.4822608955347e-05","0.000658438958807054","0.0471751534193066","2.480746040084e-06","1.81010855433933e-05","1.37308001542234e-06","1.24294108264681e-07","Low Risk"
"108","18986","1203","6.42939989809161e-05","0.000565787191032062","0.040536935402443","2.13166963301503e-06","1.55540042205016e-05","1.17986804182351e-06","1.06804151601722e-07","Low Risk"
"109","18985","1064","5.68651828060638e-05","0.000500413608693361","0.0358531165986744","1.88536699046384e-06","1.37568250129789e-05","1.04354081172102e-06","9.44635222811575e-08","Low Risk"
"110","18984","1001","5.34981654030731e-05","0.000470783855547044","0.0337302346948045","1.77373341866006e-06","1.29422761635262e-05","9.81752211026981e-07","8.88702874092469e-08","Low Risk"
"111","18983","941","5.02914821621297e-05","0.000442565043026742","0.0317084424054067","1.66741573122789e-06","1.21665153545237e-05","9.22905924651767e-07","8.35433970550463e-08","Low Risk"
"112","18982","890","4.75658014073278e-05","0.000418579052384485","0.0299899189594178","1.57704569691054e-06","1.15071186668715e-05","8.72886581232815e-07","7.90155402539758e-08","Low Risk"
"113","18981","839","4.48401206525258e-05","0.000394593061742228","0.0282713955134219","1.48667566259319e-06","1.08477219792193e-05","8.22867237813659e-07","7.44876834529052e-08","Low Risk"
"114","18980","760","4.0617987718617e-05","0.00035743829192383","0.0256093689990511","1.34669070747417e-06","9.82630358069924e-06","7.45386294086382e-07","6.74739444865411e-08","Low Risk"
"115","18979","691","3.6930301991532e-05","0.000324986657525482","0.0232843078662373","1.22442536692717e-06","8.93417865034628e-06","6.77713064754703e-07","6.13480205792104e-08","Low Risk"
"116","18978","745","3.98163169083811e-05","0.000350383588793754","0.0251039209266982","1.32011128561613e-06","9.6323633784486e-06","7.30674722492477e-07","6.6142221897991e-08","Low Risk"
"117","18977","877","4.68710200384567e-05","0.000412464976338419","0.0295518639633748","1.5540101979669e-06","1.13390371582543e-05","8.60136552517988e-07","7.78613806772323e-08","Low Risk"
"118","18976","859","4.59090150661736e-05","0.000403999332582328","0.0289453262765569","1.52211489173725e-06","1.11063089155535e-05","8.42482666605465e-07","7.62633135709721e-08","Low Risk"
"119","18975","848","4.53211231386673e-05","0.000398825883620273","0.0285746643568309","1.50262331570802e-06","1.09640861005697e-05","8.3169418076992e-07","7.52867170060354e-08","Low Risk"
"120","18974","852","4.55349020213969e-05","0.000400707137788293","0.0287094505094579","1.50971116153683e-06","1.10158034878365e-05","8.35617266528282e-07","7.56418430296487e-08","Low Risk"
"121","18973","828","4.42522287250195e-05","0.000389419612780172","0.027900733593703","1.46718408656396e-06","1.07054991642355e-05","8.12078751978319e-07","7.35110868879685e-08","Low Risk"
"122","18972","803","4.29161107079598e-05","0.000377661774230046","0.027058320139786","1.42288505013389e-06","1.03822654938178e-05","7.87559465988612e-07","7.12915492403849e-08","Low Risk"
"123","18971","785","4.19541057356767e-05","0.000369196130473956","0.0264517824529681","1.39098974390424e-06","1.0149537251117e-05","7.69905580076089e-07","6.96934821341247e-08","Low Risk"
"124","18970","760","4.0617987718617e-05","0.00035743829192383","0.0256093689990511","1.34669070747417e-06","9.82630358069924e-06","7.45386294086382e-07","6.74739444865411e-08","Low Risk"
"125","18969","730","3.90146460981452e-05","0.000343328885663678","0.0245984728543522","1.29353186375808e-06","9.43842317619795e-06","7.15963150898775e-07","6.48104993094408e-08","Low Risk"
"126","18968","706","3.77319728017679e-05","0.000332041360655557","0.0237897559385903","1.25100478878521e-06","9.12811885259692e-06","6.92424636348608e-07","6.26797431677605e-08","Low Risk"
"127","18967","692","3.69837467122144e-05","0.000325456971067487","0.0233180044043993","1.22619732838437e-06","8.94710799716299e-06","6.78693836194446e-07","6.14368020851138e-08","Low Risk"
"128","18966","607","3.24409454542112e-05","0.000285480319997059","0.0204537986610845","1.07558060452213e-06","7.84811351774268e-06","5.95328263829526e-07","5.38903740833296e-08","Low Risk"
"129","18965","639","3.41511765160477e-05","0.00030053035334122","0.0215320878821004","1.13228337115262e-06","8.26185261587739e-06","6.26712949896415e-07","5.67313822722366e-08","Low Risk"
"130","18964","615","3.28685032196703e-05","0.000289242828333099","0.0207233709663385","1.08975629617975e-06","7.95154829227636e-06","6.03174435346248e-07","5.46006261305563e-08","Low Risk"
"131","18963","445","2.37829007036639e-05","0.000209289526192242","0.0149949594797089","7.8852284845527e-07","5.75355933343574e-06","4.36443290616407e-07","3.95077701269879e-08","Low Risk"
"132","18962","450","2.40501243070758e-05","0.000211641093902268","0.0151634421704909","7.97382655741284e-07","5.81820606751929e-06","4.41347147814308e-07","3.99516776565046e-08","Low Risk"
"133","18961","460","2.45845715138997e-05","0.000216344229322318","0.0155004075520619","8.15102270313313e-07","5.94749953568638e-06","4.51154862210313e-07","4.0839492715538e-08","Low Risk"
"134","18960","442","2.36225665416167e-05","0.000207878585566227","0.0148938698652369","7.83206964083661e-07","5.71477129298561e-06","4.33500976297585e-07","3.92414256092779e-08","Low Risk"
"135","18959","446","2.38363454243463e-05","0.000209759839734247","0.0150286560178639","7.90294809912473e-07","5.76648868025245e-06","4.37424062055947e-07","3.95965516328912e-08","Low Risk"
"136","18958","475","2.53862423241356e-05","0.000223398932452394","0.0160058556244078","8.41681692171356e-07","6.14143973793703e-06","4.65866433804014e-07","4.21712153040882e-08","Low Risk"
"137","18957","514","2.74705864307488e-05","0.00024174116059059","0.0173200206125157","9.10788189002267e-07","6.6456842637887e-06","5.04116519947883e-07","4.56336940343186e-08","Low Risk"
"138","18956","524","2.80050336375727e-05","0.00024644429601064","0.0176569859940797","9.28507803574296e-07","6.77497773195579e-06","5.13924234343684e-07","4.6521509093352e-08","Low Risk"
"139","18955","543","2.90204833305382e-05","0.000255380253308736","0.0182972202190597","9.6217507126115e-07","7.02063532147327e-06","5.32558891695951e-07","4.82083577055156e-08","Low Risk"
"140","18954","549","2.93411516546325e-05","0.000258202134560766","0.0184993994480037","9.72806840004367e-07","7.09821140237353e-06","5.38443520333594e-07","4.87410467409356e-08","Low Risk"
"141","18953","548","2.92877069339501e-05","0.000257731821018761","0.0184657029098487","9.71034878547164e-07","7.08528205555682e-06","5.37462748894055e-07","4.86522652350323e-08","Low Risk"
"142","18952","566","3.02497119062332e-05","0.000266197464774852","0.0190722405966666","1.00293018477682e-06","7.31801029825759e-06","5.55116634806579e-07","5.02503323412925e-08","Low Risk"
"143","18951","570","3.04634907889627e-05","0.000268078718942872","0.0192070267492866","1.01001803060563e-06","7.36972768552443e-06","5.59039720564736e-07","5.06054583649058e-08","Low Risk"
"144","18950","572","3.05703802303275e-05","0.000269019346026882","0.0192744198256036","1.01356195352003e-06","7.39558637915785e-06","5.61001263444018e-07","5.07830213767125e-08","Low Risk"
"145","18949","565","3.01962671855508e-05","0.000265727151232847","0.0190385440585046","1.00115822331961e-06","7.30508095144088e-06","5.54135863366835e-07","5.01615508353891e-08","Low Risk"
"146","18948","562","3.00359330235036e-05","0.000264316210606832","0.0189374544440396","9.95842338948004e-07","7.26629291099075e-06","5.51193549048217e-07","4.98952063176791e-08","Low Risk"
"147","18947","552","2.95014858166797e-05","0.000259613075186782","0.0186004890624686","9.78122724375975e-07","7.13699944282366e-06","5.41385834652212e-07","4.90073912586456e-08","Low Risk"
"148","18946","554","2.96083752580445e-05","0.000260553702270792","0.0186678821387856","9.81666647290381e-07","7.16285813645708e-06","5.43347377531495e-07","4.91849542704523e-08","Low Risk"
"149","18945","563","3.0089377744186e-05","0.000264786524148837","0.0189711509821946","9.97614300405207e-07","7.27922225780746e-06","5.52174320487757e-07","4.99839878235824e-08","Low Risk"
"150","18944","544","2.90739280512206e-05","0.000255850566850741","0.0183309167572147","9.63947032718352e-07","7.03356466828998e-06","5.3353966313549e-07","4.82971392114189e-08","Low Risk"
"151","18943","519","2.77378100341608e-05","0.000244092728300615","0.0174885033032977","9.19647996288281e-07","6.71033099787224e-06","5.09020377145784e-07","4.60776015638353e-08","Low Risk"
"152","18942","521","2.78446994755256e-05","0.000245033355384625","0.0175558963796147","9.23191919202687e-07","6.73618969150566e-06","5.10981920025066e-07","4.6255164575642e-08","Low Risk"
"153","18941","505","2.69895839446073e-05","0.000237508338712545","0.0170167517691068","8.94840535887441e-07","6.52932014243831e-06","4.95289576991621e-07","4.48346604811885e-08","Low Risk"
"154","18940","513","2.74171417100665e-05","0.000241270847048585","0.0172863240743537","9.09016227545064e-07","6.63275491697199e-06","5.0313574850814e-07","4.55449125284152e-08","Low Risk"
"155","18939","515","2.75240311514312e-05","0.000242211474132595","0.0173537171506707","9.1256015045947e-07","6.6586136106054e-06","5.05097291387422e-07","4.57224755402219e-08","Low Risk"
"156","18938","505","2.69895839446073e-05","0.000237508338712545","0.0170167517691068","8.94840535887441e-07","6.52932014243831e-06","4.95289576991621e-07","4.48346604811885e-08","Low Risk"
"157","18937","509","2.72033628273369e-05","0.000239389592880565","0.0171515379217338","9.01928381716253e-07","6.58103752970515e-06","4.99212662749983e-07","4.51897865048019e-08","Low Risk"
"158","18936","515","2.75240311514312e-05","0.000242211474132595","0.0173537171506707","9.1256015045947e-07","6.6586136106054e-06","5.05097291387422e-07","4.57224755402219e-08","Low Risk"
"159","18935","497","2.65620261791482e-05","0.000233745830376504","0.0167471794638528","8.80664844229818e-07","6.42588536790463e-06","4.87443405474899e-07","4.41244084339618e-08","Low Risk"
"160","18934","481","2.57069106482299e-05","0.000226220813704424","0.0162080348533448","8.52313460914573e-07","6.21901581883728e-06","4.71751062441454e-07","4.27039043395083e-08","Low Risk"
