CountryName,CountryCode,RegionName,RegionCode,Date,ConfirmedCases,ConfirmedDeaths,PopulationVaccinated
Andorra,AND,,,20200101,,,
Andorra,AND,,,20200102,,,
Andorra,AND,,,20200103,,,
Andorra,AND,,,20200104,,,
Andorra,AND,,,20200105,,,
Andorra,AND,,,20200106,,,
Andorra,AND,,,20200107,,,
Andorra,AND,,,20200108,,,
Andorra,AND,,,20200109,,,
Andorra,AND,,,20200110,,,
Andorra,AND,,,20200111,,,
Andorra,AND,,,20200112,,,
Andorra,AND,,,20200113,,,
Andorra,AND,,,20200114,,,
Andorra,AND,,,20200115,,,
Andorra,AND,,,20200116,,,
Andorra,AND,,,20200117,,,
Andorra,AND,,,20200118,,,
Andorra,AND,,,20200119,,,
Andorra,AND,,,20200120,,,
Andorra,AND,,,20200121,,,
Andorra,AND,,,20200122,0.0,0.0,0.0
Andorra,AND,,,20200123,0.0,0.0,0.0
Andorra,AND,,,20200124,0.0,0.0,0.0
Andorra,AND,,,20200125,0.0,0.0,0.0
Andorra,AND,,,20200126,0.0,0.0,0.0
Andorra,AND,,,20200127,0.0,0.0,0.0
Andorra,AND,,,20200128,0.0,0.0,0.0
Andorra,AND,,,20200129,0.0,0.0,0.0
Andorra,AND,,,20200130,0.0,0.0,0.0
Andorra,AND,,,20200131,0.0,0.0,0.0
Andorra,AND,,,20200201,0.0,0.0,0.0
Andorra,AND,,,20200202,0.0,0.0,0.0
Andorra,AND,,,20200203,0.0,0.0,0.0
Andorra,AND,,,20200204,0.0,0.0,0.0
Andorra,AND,,,20200205,0.0,0.0,0.0
Andorra,AND,,,20200206,0.0,0.0,0.0
Andorra,AND,,,20200207,0.0,0.0,0.0
Andorra,AND,,,20200208,0.0,0.0,0.0
Andorra,AND,,,20200209,0.0,0.0,0.0
Andorra,AND,,,20200210,0.0,0.0,0.0
Andorra,AND,,,20200211,0.0,0.0,0.0
Andorra,AND,,,20200212,0.0,0.0,0.0
Andorra,AND,,,20200213,0.0,0.0,0.0
Andorra,AND,,,20200214,0.0,0.0,0.0
Andorra,AND,,,20200215,0.0,0.0,0.0
Andorra,AND,,,20200216,0.0,0.0,0.0
Andorra,AND,,,20200217,0.0,0.0,0.0
Andorra,AND,,,20200218,0.0,0.0,0.0
Andorra,AND,,,20200219,0.0,0.0,0.0
Andorra,AND,,,20200220,0.0,0.0,0.0
Andorra,AND,,,20200221,0.0,0.0,0.0
Andorra,AND,,,20200222,0.0,0.0,0.0
Andorra,AND,,,20200223,0.0,0.0,0.0
Andorra,AND,,,20200224,0.0,0.0,0.0
Andorra,AND,,,20200225,0.0,0.0,0.0
Andorra,AND,,,20200226,0.0,0.0,0.0
Andorra,AND,,,20200227,0.0,0.0,0.0
Andorra,AND,,,20200228,0.0,0.0,0.0
Andorra,AND,,,20200229,0.0,0.0,0.0
Andorra,AND,,,20200301,0.0,0.0,0.0
Andorra,AND,,,20200302,1.0,0.0,0.0
Andorra,AND,,,20200303,1.0,0.0,0.0
Andorra,AND,,,20200304,1.0,0.0,0.0
Andorra,AND,,,20200305,1.0,0.0,0.0
Andorra,AND,,,20200306,1.0,0.0,0.0
Andorra,AND,,,20200307,1.0,0.0,0.0
Andorra,AND,,,20200308,1.0,0.0,0.0
