"","X.18467.","X.18224.","X.0.000973976589715889.","X.0.329447581471399.","X.23.6039195306584.","X.0.00124123242134874.","X.0.00905681350490276.","X.0.000687015681859342.","X.6.21901131627036e.05.","X.Medium.Risk."
"36","19058","5641","0.000301481669369366","0.101976174664188","7.30628347631917","0.000384207204171875","0.00280341774479568","0.000212656686861746","1.92501332501542e-05","Medium Risk"
"37","19057","6054","0.000323554339011194","0.109442255170536","7.84120548938795","0.000412336538567014","0.00300866708509006","0.000228226126974126","2.06595119121492e-05","Medium Risk"
"38","19056","6415","0.000342847883177537","0.115968296484802","8.30877654681593","0.00043692416499957","0.00318807389343455","0.000241835250171625","2.18914385392199e-05","Medium Risk"
"39","19055","6720","0.000359148522985666","0.121481987899901","8.70381580586178","0.000457697644395497","0.00333965028275607","0.000253333262845413","2.29322629748336e-05","Medium Risk"
"40","19054","7133","0.000381221192627493","0.12894806840625","9.23873781893029","0.000485826978790637","0.00354489962305045","0.000268902702957785","2.43416416368286e-05","Medium Risk"
"41","19053","7574","0.000404790314448428","0.136920323862181","9.80992573119001","0.000515863386704091","0.00376406417285632","0.000285527698332016","2.58465713945521e-05","Medium Risk"
"42","19052","7986","0.000426809539369572","0.144368326691758","10.3435525335732","0.00054392461133072","0.00396881654138243","0.000301059440042181","2.72525375174139e-05","Medium Risk"
"43","19051","8314","0.000444339407753397","0.150297804672586","10.768381638383","0.000566264615402405","0.0041318232813741","0.000313424515966776","2.83718503530903e-05","Medium Risk"
"44","19050","8538","0.000456311025186252","0.15434720426925","11.0585088319118","0.000581521203548921","0.00424314495746597","0.000321868958061625","2.91362591189181e-05","Medium Risk"
"45","19049","9018","0.0004819644911138","0.163024489119243","11.6802099609019","0.000614213892434314","0.00448169140623426","0.000339964191122012","3.07742779028348e-05","Medium Risk"
"46","19048","9535","0.000509595411706596","0.172370648009756","12.3498338852518","0.000649426642754622","0.00473862581042844","0.000359454265064138","3.25385606346784e-05","Medium Risk"
"47","19047","10083","0.000538883118640546","0.182277214880165","13.0596093408488","0.000686750795898779","0.0050109663394389","0.000380112989474745","3.44086320796499e-05","Medium Risk"
"48","19046","10817","0.000578111543621421","0.195546229629946","14.0102939839296","0.000736743365986025","0.00537574361734708","0.000407783616696254","3.69134358033892e-05","Medium Risk"
"49","19045","11433","0.000611033491561773","0.20668207852077","14.8081437661335","0.000778698983388946","0.00568187822659972","0.000431005832457083","3.90155599094156e-05","Medium Risk"
"50","19044","12138","0.000648712019642859","0.219426840644197","15.7212672993378","0.000826716370189366","0.00603224332322815","0.000457583206014525","4.14213999982932e-05","Medium Risk"
"51","19043","12886","0.000688688670713287","0.232948942868769","16.690084892014","0.00087766247703577","0.00640397820589206","0.000485781610866959","4.39739792698967e-05","Medium Risk"
"52","19042","13855","0.000740476605054524","0.250466211659693","17.9451440461627","0.000943660842723156","0.00688554384934305","0.000522311362607613","4.72807296899286e-05","Medium Risk"
"53","19041","15520","0.000829462064990704","0.280565543483106","20.1016698373472","0.00105706360729436","0.00771300184350806","0.000585079202285827","5.29626073466396e-05","Medium Risk"
"54","19040","17449","0.000932556931187036","0.315437381974015","22.6001312494764","0.00118844735075253","0.00867166038449563","0.000657799420147261","5.95453953345047e-05","Medium Risk"
"55","19039","19711","0.0010534488893706","0.356329086829607","25.5298978198424","0.00134251164712495","0.00979581052431619","0.000743073205944334","6.72645588537121e-05","Medium Risk"
"56","19038","21638","0.00115643686612557","0.391164769966974","28.0257688106007","0.00147375917104609","0.0107534751217672","0.000815718027001345","7.3840521763311e-05","Medium Risk"
"57","19037","23831","0.00127364113858205","0.43080911512538","30.8661658436742","0.00162312389339123","0.0118433342095774","0.000898390623045982","8.13242200823304e-05","Medium Risk"
"58","19036","26701","0.00142702748694052","0.482692047457629","34.583420510761","0.00181859892901848","0.0132696431845044","0.00100658503738621","9.11182073944989e-05","Medium Risk"
"59","19035","30264","0.00161745102673187","0.547102809792056","39.1982561828275","0.002061274034224","0.0150403535948407","0.00114090444445738","0.000103277084325947","Medium Risk"
"60","19034","33331","0.00178136598506477","0.602547044448157","43.1706673549369","0.00227016669424796","0.0165645660081164","0.00125652544403279","0.000113743341847348","Medium Risk"
"61","19033","36518","0.00195169430987955","0.660160600316756","47.2985038092944","0.00248723252649327","0.0181484150335842","0.00137667025187332","0.000124619104064728","Medium Risk"
"62","19032","42699","0.0022820361284174","0.771898720437186","55.3042010557277","0.00290821900566121","0.0212201975332442","0.00160968407592801","0.000145712008446789","Medium Risk"
"63","19031","47613","0.00254466348585067","0.860732424088989","61.6688663637642","0.00324291040812541","0.0236623168025096","0.00179493402438372","0.000162481225747136","Medium Risk"
"64","19030","52222","0.00279099020347581","0.944052436325693","67.6384924127549","0.0035568283311937","0.0259528596824535","0.00196868596016564","0.000178209618611869","Medium Risk"
"65","19029","60009","0.00320716424342959","1.08482330534006","77.7242980199342","0.00408719909859068","0.0298227788419507","0.00226224341816821","0.000204783060841784","High Risk"
"66","19028","69891","0.00373530497321297","1.26346690718929","90.5235700130182","0.0047602598310187","0.0347338538559679","0.00263477902879891","0.000238505772555669","High Risk"
"67","19027","78375","0.00418872998348237","1.41683791691291","99","0.00533810310706801","0.0389501623379474","0.00295461227314125","0.000267457754561397","High Risk"
"68","19026","88013","0.00470383020141926","1.59107056563006","99","0.00599454505597929","0.0437399762405074","0.00331794947363291","0.00030034780672679","High Risk"
"69","19025","98770","0.00527873506179973","1.78553213465376","99","0.00672720183585464","0.0490859015517584","0.00372347118619662","0.00033705649018219","High Risk"
"70","19024","107771","0.00575979099266193","1.9482493032679","99","0.00734025786222427","0.0535591444379322","0.00406279450448108","0.000367772754919761","High Risk"
"71","19023","117519","0.00628077012987388","2.12447049642984","99","0.00800419188567178","0.0584036252350015","0.00443027852921577","0.000401038186389802","High Risk"
"72","19022","132131","0.00706170438848497","2.38862150940504","99","0.00899941182315794","0.0656653767129229","0.0049811275822957","0.000450902208203533","High Risk"
"73","19021","148366","0.00792937942876359","2.68211259177928","99","0.0101051739149378","0.0737337133707421","0.00559316114216105","0.000506304781030382","High Risk"
"74","19020","197572","0.0105591803546613","3.57164275496419","99","0.0134565831843016","0.0981877062001014","0.00744814872126394","0.000674222181616641","High Risk"
"75","19019","193281","0.0103298490582132","3.4940714439406","99","0.0131643241676199","0.0960552003424666","0.00728638487738452","0.000659578976196252","High Risk"
"76","19018","234603","0.0125382918062509","4.24107720346437","99","0.0159787560220412","0.116591067750807","0.00884415825347055","0.000800591918256681","High Risk"
"77","19017","228575","0.0122161270299775","4.13210496788988","99","0.0155681903374555","0.113595321931692","0.00861691228495387","0.000780021132361993","High Risk"
"78","19016","241981","0.0129326069554456","4.37445430267947","99","0.0164812698941171","0.120257725457083","0.00912229706496957","0.000825769631981133","High Risk"
"79","19015","255535","0.0136569966995747","4.61947913363115","99","0.0174044296965183","0.126993680804177","0.00963326120851224","0.000872023187391981","High Risk"
"80","19014","264230","0.0141216985459081","4.77666453315342","99","0.0179966441337235","0.131314850329261","0.0099610488157207","0.000901695215154805","High Risk"
"81","19013","270809","0.0144733113632776","4.89559756862863","99","0.0184447383007589","0.134584427592692","0.0102090666038546","0.000924146310111863","High Risk"
"82","19012","273600","0.0146224755787021","4.94605236449599","99","0.0186348326646738","0.135971475797926","0.0103142828444203","0.000933670706832512","High Risk"
"83","19011","270480","0.014455728050173","4.88965001297103","99","0.0184223301869187","0.134420923880932","0.0101966638295278","0.000923023584737053","High Risk"
"84","19010","264277","0.0141242104477802","4.77751418396165","99","0.0179998452928436","0.13133820800237","0.00996282064062453","0.000901855604494063","High Risk"
"85","19009","255849","0.013673778341869","4.62515552413718","99","0.0174258161638309","0.127149729939413","0.0096450985068059","0.000873094724679792","High Risk"
"86","19008","240757","0.0128671906173303","4.35232722631199","99","0.0163979035374593","0.119649432012724","0.00907615422066559","0.000821592684082146","High Risk"
"87","19007","222755","0.011905078755606","4.02689288908371","99","0.0151717914847201","0.110702946240376","0.00839750758409667","0.000760160154607003","High Risk"
"88","19006","171301","0.00915513409761422","3.09672410851801","99","0.011667271455743","0.085131760875952","0.00645777399682765","0.000584571366049401","High Risk"
"89","19005","172614","0.0092253070158702","3.12046009811809","99","0.0117566995817983","0.0857842848076869","0.00650727199892825","0.00058905202993124","High Risk"
"90","19004","124717","0.00666546522934573","2.25459361382619","99","0.00849444599941565","0.0619808280229894","0.00470163162831714","0.000425601643070286","High Risk"
"91","19003","125213","0.00669197381080419","2.26356014150452","99","0.00852822844459722","0.0622273260200499","0.00472033003581287","0.000427294262480334","High Risk"
"92","19002","106378","0.00568534249675136","1.92306709952615","99","0.00724538095468812","0.0528668627647359","0.00401028063020375","0.00036301908790727","High Risk"
"93","19001","83917","0.00448492062550418","1.51702440157679","99","0.00571556744415728","0.0417043798776847","0.00316353681818428","0.000286370046437368","High Risk"
"94","19000","63985","0.00341966045286277","1.15670014818083","82.8740557050689","0.00435800353819135","0.0317987385925814","0.00241213226535174","0.000218351316435228","High Risk"
"95","18999","46830","0.00250281626955636","0.846577603177438","60.6547163970989","0.00318958045938112","0.0232731879079563","0.00176541617545396","0.000159809207605872","Medium Risk"
"96","18998","31851","0.00170226779845483","0.575792082827346","41.2537555405509","0.00216936423685133","0.0158290477910809","0.00120073180876327","0.000108692783930272","Medium Risk"
"97","18997","21311","0.00113896044246243","0.385253369662917","27.602234916476","0.00145148727674292","0.0105909653535438","0.000803390649478949","7.27246214667678e-05","Medium Risk"
"98","18996","15932","0.000851481289911849","0.288013546312683","20.6352966397304","0.00108512483192099","0.00791775421203418","0.000600610943995992","5.43685734695014e-05","Medium Risk"
"99","18995","11924","0.000637274849416827","0.215558217815242","15.4440922126631","0.000812140879727962","0.00592589136481895","0.000449515747941773","4.0691116623797e-05","Medium Risk"
"100","18994","8923","0.000476887242648973","0.161307109826015","11.5571649457891","0.000607743464425747","0.00443447908824887","0.000336382842912139","3.04500866851846e-05","Medium Risk"
"101","18993","6276","0.000335419067002684","0.113455499413658","8.12874226154607","0.000427456907176508","0.0031189948176454","0.00023659517226456","2.14170955997107e-05","Medium Risk"
"102","18992","4480","0.000239432348657111","0.0809879919332676","5.8025438705747","0.000305131762930331","0.00222643352183738","0.000168888841896947","1.52881753165558e-05","Low Risk"
"103","18991","3252","0.000173802231659135","0.0587886048587023","4.2120251489081","0.000221492967198535","0.00161615219040517","0.000122595203984119","1.10975772610356e-05","Low Risk"
"104","18990","2386","0.000127519103548184","0.0431333367751734","3.09037269535508","0.000162509907667806","0.00118577463908571","8.99483876710048e-05","8.1423183717192e-06","Low Risk"
"105","18989","1935","0.000103415534520426","0.0349803045515341","2.5062326762415","0.000131792402069239","0.000961640371597171","7.29464082746851e-05","6.60326322266415e-06","Low Risk"
"106","18988","1634","8.73286735950265e-05","0.0295389238435177","2.11637425993725","0.000111291361747357","0.000812051869348722","6.15991892097335e-05","5.57608894358306e-06","Low Risk"
"107","18987","1400","7.4822608955347e-05","0.0253087474791461","1.81329495955459","9.53536759157285e-05","0.000695760475574181","5.2777763092796e-05","4.77755478642367e-06","Low Risk"
"108","18986","1203","6.42939989809161e-05","0.0217474451552949","1.5581384545314","8.19360515190153e-05","0.000597857037225528","4.5351177857591e-05","4.1052845771912e-06","Low Risk"
"109","18985","1064","5.68651828060638e-05","0.0192346480841511","1.37810416926155","7.24687936959536e-05","0.000528777961436377","4.01110999505265e-05","3.63094163768199e-06","Low Risk"
"110","18984","1001","5.34981654030731e-05","0.0180957544475895","1.29650589608155","6.81778782797459e-05","0.000497468740035539","3.77361006113495e-05","3.41595167229293e-06","Low Risk"
"111","18983","941","5.02914821621297e-05","0.0170110938413404","1.21879325495782","6.40912921690718e-05","0.000467650433939503","3.54741964788023e-05","3.21119932430334e-06","Low Risk"
"112","18982","890","4.75658014073278e-05","0.0160891323260286","1.15273751000262","6.06176939749988e-05","0.000442304873757872","3.35515779661363e-05","3.03715982851219e-06","Low Risk"
"113","18981","839","4.48401206525258e-05","0.0151671708107169","1.08668176504715","5.71440957809259e-05","0.000416959313576241","3.16289594534625e-05","2.86312033272104e-06","Low Risk"
"114","18980","760","4.0617987718617e-05","0.0137390343458222","0.984360120901027","5.17634240685383e-05","0.000377698543883127","2.86507856789453e-05","2.59352974120142e-06","Low Risk"
"115","18979","691","3.6930301991532e-05","0.0124916746486357","0.894990583608495","4.70638500412631e-05","0.000343407491872685","2.60495959265089e-05","2.3580645410134e-06","Low Risk"
"116","18978","745","3.98163169083811e-05","0.0134678691942599","0.96493196061996","5.07417775408698e-05","0.000370243967359118","2.80853096458046e-05","2.54234165420403e-06","Low Risk"
"117","18977","877","4.68710200384567e-05","0.015854122528008","1.13589977109222","5.97322669843528e-05","0.000435844240770397","3.30614987374101e-05","2.99279681978111e-06","Low Risk"
"118","18976","859","4.59090150661736e-05","0.0155287243461332","1.11258597875515","5.85062911511505e-05","0.000426898748941586","3.23829274976475e-05","2.93137111538424e-06","Low Risk"
"119","18975","848","4.53211231386673e-05","0.0153298699016542","1.09833866121569","5.7757083697527e-05","0.000421432059490647","3.19682450733438e-05","2.89383318491948e-06","Low Risk"
"120","18974","852","4.55349020213969e-05","0.0154021806087375","1.10351950395729","5.80295227715719e-05","0.000423419946563716","3.21190386821808e-05","2.90748334145212e-06","Low Risk"
"121","18973","828","4.42522287250195e-05","0.0149683163662379","1.07243444750796","5.63948883273023e-05","0.000411492624125301","3.12142770291666e-05","2.82558240225629e-06","Low Risk"
"122","18972","803","4.29161107079598e-05","0.0145163744469674","1.04005418037302","5.46921441145214e-05","0.000399068329918619","3.02718169739372e-05","2.74026892392729e-06","Low Risk"
"123","18971","785","4.19541057356767e-05","0.0141909762650927","1.01674038803596","5.34661682813192e-05","0.000390122838089808","2.95932457341746e-05","2.67884321953042e-06","Low Risk"
"124","18970","760","4.0617987718617e-05","0.0137390343458222","0.984360120901027","5.17634240685383e-05","0.000377698543883127","2.86507856789453e-05","2.59352974120142e-06","Low Risk"
"125","18969","730","3.90146460981452e-05","0.0131967040426976","0.945503800339162","4.97201310132013e-05","0.000362789390835109","2.75198336126716e-05","2.49115356720663e-06","Low Risk"
"126","18968","706","3.77319728017679e-05","0.012762839800198","0.914418743889562","4.80854965689317e-05","0.000350862068396694","2.66150719596496e-05","2.40925262801079e-06","Low Risk"
"127","18967","692","3.69837467122144e-05","0.0125097523254065","0.896285794294097","4.71319598097744e-05","0.000343904463640952","2.6087294328724e-05","2.36147708014656e-06","Low Risk"
"128","18966","607","3.24409454542112e-05","0.0109731497998869","0.786192886035435","4.13426294863194e-05","0.000301661863338234","2.28829301409474e-05","2.07141125382798e-06","Low Risk"
"129","18965","639","3.41511765160477e-05","0.0115516354565531","0.827639627968235","4.35221420786789e-05","0.000317564959922787","2.40892790116434e-05","2.18061250608909e-06","Low Risk"
"130","18964","615","3.28685032196703e-05","0.0111177712140535","0.796554571518635","4.18875076344093e-05","0.000305637637484372","2.31845173586214e-05","2.09871156689326e-06","Low Risk"
"131","18963","445","2.37829007036639e-05","0.00804456616301431","0.576368755001311","3.03088469874994e-05","0.000221152436878936","1.67757889830681e-05","1.5185799142561e-06","Low Risk"
"132","18962","450","2.40501243070758e-05","0.0081349545468684","0.582844808428243","3.06493958300556e-05","0.000223637295720272","1.69642809941124e-05","1.53564260992189e-06","Low Risk"
"133","18961","460","2.45845715138997e-05","0.00831573131457659","0.595796915282378","3.13304935151679e-05","0.000228607013402945","1.73412650162089e-05","1.56976800125349e-06","Low Risk"
"134","18960","442","2.36225665416167e-05","0.00799033313270185","0.572483122945043","3.01045176819657e-05","0.000219661521574134","1.66626937764384e-05","1.50834229685662e-06","Low Risk"
"135","18959","446","2.38363454243463e-05","0.00806264383978513","0.577663965686643","3.03769567560106e-05","0.000221649408647203","1.68134873852754e-05","1.52199245338926e-06","Low Risk"
"136","18958","475","2.53862423241356e-05","0.00858689646613887","0.615225075563176","3.23521400428365e-05","0.000236061589926954","1.79067410493418e-05","1.62095608825089e-06","Low Risk"
"137","18957","514","2.74705864307488e-05","0.0092919258602008","0.665738292293573","3.50084210147746e-05","0.000255443488889378","1.93769787354967e-05","1.75404511444412e-06","Low Risk"
"138","18956","524","2.80050336375727e-05","0.00947270262790898","0.678690399147438","3.5689518699887e-05","0.00026041320657205","1.97539627575853e-05","1.78817050577572e-06","Low Risk"
"139","18955","543","2.90204833305382e-05","0.00981617848655454","0.703299402170105","3.69836043016004e-05","0.000269855670169129","2.04702323995631e-05","1.85300874930575e-06","Low Risk"
"140","18954","549","2.93411516546325e-05","0.00992464454717945","0.71107066628264","3.73922629126678e-05","0.000272837500778732","2.06964228128225e-05","1.87348398410471e-06","Low Risk"
"141","18953","548","2.92877069339501e-05","0.00990656687040863","0.709775455597307","3.73241531441566e-05","0.000272340529010465","2.06587244106152e-05","1.87007144497155e-06","Low Risk"
"142","18952","566","3.02497119062332e-05","0.0102319650522834","0.733089247934372","3.85501289773588e-05","0.000281286020839276","2.13372956503778e-05","1.93149714936843e-06","Low Risk"
"143","18951","570","3.04634907889627e-05","0.0103042757593666","0.738270090675703","3.88225680514037e-05","0.000283273907912345","2.1488089259207e-05","1.94514730590107e-06","Low Risk"
"144","18950","572","3.05703802303275e-05","0.0103404311129083","0.740860512046638","3.89587875884262e-05","0.000284267851448879","2.15634860636294e-05","1.95197238416739e-06","Low Risk"
"145","18949","565","3.01962671855508e-05","0.0102138873755125","0.73179403724877","3.84820192088476e-05","0.000280789049071009","2.12995972481627e-05","1.92808461023527e-06","Low Risk"
"146","18948","562","3.00359330235036e-05","0.0101596543452001","0.727908405192772","3.82776899033139e-05","0.000279298133766207","2.11865020415408e-05","1.91784699283579e-06","Low Risk"
"147","18947","552","2.95014858166797e-05","0.00997887757749191","0.714956298338638","3.75965922182015e-05","0.000274328416083534","2.08095180194444e-05","1.88372160150419e-06","Low Risk"
"148","18946","554","2.96083752580445e-05","0.0100150329310335","0.717546719709573","3.7732811755224e-05","0.000275322359620069","2.08849148238668e-05","1.89054667977051e-06","Low Risk"
"149","18945","563","3.0089377744186e-05","0.0101777320219709","0.729203615878105","3.83457996718251e-05","0.000279795105534474","2.12242004437481e-05","1.92125953196895e-06","Low Risk"
"150","18944","544","2.90739280512206e-05","0.00983425616332536","0.704594612855438","3.70517140701116e-05","0.000270352641937396","2.05079308017704e-05","1.85642128843891e-06","Low Risk"
"151","18943","519","2.77378100341608e-05","0.00938231424405489","0.672214345720506","3.53489698573308e-05","0.000257928347730714","1.9565470746541e-05","1.77110781010992e-06","Low Risk"
"152","18942","521","2.78446994755256e-05","0.00941846959759653","0.67480476709144","3.54851893943532e-05","0.000258922291267249","1.96408675509635e-05","1.77793288837624e-06","Low Risk"
"153","18941","505","2.69895839446073e-05","0.00912922676926343","0.65408139612504","3.43954330981735e-05","0.000250970742974972","1.90376931156154e-05","1.72333226224568e-06","Low Risk"
"154","18940","513","2.74171417100665e-05","0.00927384818342998","0.664443081607971","3.49403112462634e-05","0.00025494651712111","1.93392803332816e-05","1.75063257531096e-06","Low Risk"
"155","18939","515","2.75240311514312e-05","0.00931000353697161","0.667033502978906","3.50765307832858e-05","0.000255940460657645","1.9414677137704e-05","1.75745765357728e-06","Low Risk"
"156","18938","505","2.69895839446073e-05","0.00912922676926343","0.65408139612504","3.43954330981735e-05","0.000250970742974972","1.90376931156154e-05","1.72333226224568e-06","Low Risk"
"157","18937","509","2.72033628273369e-05","0.0092015374763467","0.65926223886664","3.46678721722184e-05","0.000252958630048041","1.91884867244524e-05","1.73698241877832e-06","Low Risk"
"158","18936","515","2.75240311514312e-05","0.00931000353697161","0.667033502978906","3.50765307832858e-05","0.000255940460657645","1.9414677137704e-05","1.75745765357728e-06","Low Risk"
"159","18935","497","2.65620261791482e-05","0.00898460535509688","0.643719710641841","3.38505549500836e-05","0.000246994968828834","1.87361058979414e-05","1.6960319491804e-06","Low Risk"
"160","18934","481","2.57069106482299e-05","0.00869536252676378","0.622996339675441","3.27607986539039e-05","0.000239043420536558","1.81329314625934e-05","1.64143132304985e-06","Low Risk"
"161","18933","483","2.58138000895947e-05","0.00873151788030542","0.625586761046106","3.28970181909263e-05","0.000240037364073092","1.8208328267008e-05","1.64825640131617e-06","Low Risk"
"162","18932","480","2.56534659275476e-05","0.00867728484999296","0.621701128990108","3.26926888853926e-05","0.00023854644876829","1.80952330603861e-05","1.63801878391669e-06","Low Risk"
"163","18931","467","2.49586845586765e-05","0.00844227505197232","0.604863390079976","3.18072618947466e-05","0.000232085815780816","1.76051538316678e-05","1.59365577518561e-06","Low Risk"
"164","18930","451","2.41035690277582e-05","0.00815303222363922","0.584140019113576","3.07175055985668e-05","0.00022413426748854","1.70019793963197e-05","1.53905514905505e-06","Low Risk"
"165","18929","440","2.35156771002519e-05","0.00795417777916022","0.569892701574378","2.99682981449432e-05","0.0002186675780376","1.65872969720238e-05","1.5015172185903e-06","Low Risk"
"166","18928","426","2.27674510106985e-05","0.00770109030436875","0.551759751978644","2.9014761385786e-05","0.000211709973281858","1.60595193410904e-05","1.45374167072606e-06","Low Risk"
"167","18927","419","2.23933379659217e-05","0.00757454656697302","0.542693277181046","2.85379930062073e-05","0.000208231170903987","1.57956305256315e-05","1.42985389679394e-06","Low Risk"
"168","18926","412","2.2019224921145e-05","0.00744800282957729","0.533626802383448","2.80612246266287e-05","0.000204752368526116","1.55317417101726e-05","1.40596612286182e-06","Low Risk"
"169","18925","408","2.18054460384154e-05","0.00737569212249402","0.528445959641579","2.77887855525837e-05","0.000202764481453047","1.53809481013278e-05","1.39231596632918e-06","Low Risk"
"170","18924","400","2.13778882729563e-05","0.00723107070832747","0.518084274158379","2.72439074044939e-05","0.000198788707306909","1.50793608836538e-05","1.36501565326391e-06","Low Risk"
"171","18923","390","2.08434410661324e-05","0.00705029394061928","0.505132167304513","2.65628097193815e-05","0.000193818989624236","1.47023768615652e-05","1.33089026193231e-06","Low Risk"
