"","X.18467.","X.18224.","X.0.000973976589715889.","X.0.535687124343739.","X.38.3803569604201.","X.0.00201826409975405.","X.0.0147265260242321.","X.0.00111709866968999.","X.0.000101122135223908.","X.Medium.Risk."
"1","19093","1694","9.05353568359699e-05","0.0497944462597835","3.56762097733492","0.000187606419281352","0.00136889459421912","0.00010383917616631","9.39974193751649e-06","Low Risk"
"2","19092","1624","8.67942263882026e-05","0.0477368245135114","3.42019862289937","0.00017985408790609","0.00131232870189602","9.95483011181091e-05","9.01132284918937e-06","Low Risk"
"3","19091","1584","8.46564375609069e-05","0.0465610406584988","3.33595727750838","0.000175424184263082","0.00128000533485424","9.70963725191589e-05","8.78936908443101e-06","Low Risk"
"4","19090","1550","8.28393170577056e-05","0.0455616243817381","3.26435213392507","0.000171658766166526","0.00125253047286873","9.50122332100231e-05","8.6007083843864e-06","Low Risk"
"5","19089","1485","7.93654102133503e-05","0.0436509756173426","3.12745994766383","0.00016446017274664","0.00120000500142585","9.10278492367035e-05","8.24003351665406e-06","Low Risk"
"6","19088","1491","7.96860785374446e-05","0.0438273431955945","3.14009614947239","0.000165124658293091","0.00120485350648212","9.13956385265434e-05","8.27332658136782e-06","Low Risk"
"7","19087","1483","7.92585207719855e-05","0.043592186424592","3.12324788039446","0.000164238677564489","0.00119838883307376","9.09052528067611e-05","8.22893582841615e-06","Low Risk"
"8","19086","1509","8.06480835097276e-05","0.0443564459303502","3.17800475489852","0.000167118114932444","0.00121939902165092","9.24990063960762e-05","8.37320577550908e-06","Low Risk"
"9","19085","1521","8.12894201579163e-05","0.044709181086854","3.20327715851608","0.000168447086025346","0.00122909603176345","9.32345849757689e-05","8.43979190493659e-06","Low Risk"
"10","19084","1468","7.84568499617496e-05","0.0431512674789623","3.0916573758724","0.000162577463698362","0.0011862675704331","8.9985779582142e-05","8.14570316663176e-06","Low Risk"
"11","19083","1477","7.89378524478911e-05","0.0434158188463401","3.11061167858546","0.000163574192018038","0.0011935403280175","9.05374635169083e-05","8.1956427637024e-06","Low Risk"
"12","19082","1512","8.08084176717748e-05","0.0444446297194761","3.18432285580301","0.00016745035770567","0.00122182327417905","9.26829010410026e-05","8.38985230786596e-06","Low Risk"
"13","19081","1533","8.1930756806105e-05","0.0450619162433578","3.22854956213364","0.000169776057118248","0.00123879304187598","9.39701635554616e-05","8.5063780343641e-06","Low Risk"
"14","19080","1569","8.38547667506711e-05","0.0461201217128691","3.30436677298632","0.000173762970396955","0.00126788407221358","9.61768992945398e-05","8.70613642264662e-06","Low Risk"
"15","19079","1615","8.6313223902061e-05","0.0474722731461336","3.40124432018631","0.000178857359586413","0.00130505594431162","9.89966171833427e-05","8.96138325211873e-06","Low Risk"
"16","19078","1676","8.95733518636869e-05","0.0492653435250278","3.5297123719088","0.000185612962641999","0.00135434907905032","0.000102735808296778","9.29986274337523e-06","Low Risk"
"17","19077","1717","9.17645854116649e-05","0.0504705219764157","3.61605975093492","0.000190153613876081","0.00138748053026814","0.000105249035110712","9.52736535225255e-06","Low Risk"
"18","19076","1779","9.50781580939731e-05","0.0522929869516852","3.7466338362921","0.000197019964522742","0.00143758174918289","0.000109049524439118","9.87139368762801e-06","Low Risk"
"19","19075","1880","0.000100476074882895","0.055261841185592","3.95934323340602","0.000208205471221335","0.00151919825096337","0.000115240644151516","1.04318269436429e-05","Low Risk"
"20","19074","1956","0.000104537873654756","0.057495830510116","4.11940178965013","0.000216622288143049","0.00158061264834274","0.000119899308489557","1.08535390966837e-05","Low Risk"
"21","19073","2029","0.000108439338264571","0.059641636045514","4.27314224498975","0.000224706862291537","0.00163960279319398","0.000124374078182672","1.12586047173677e-05","Low Risk"
"22","19072","2079","0.00011111157429869","0.0611113658642797","4.37844392672937","0.000230244241845296","0.00168000700199619","0.000127438988931385","1.15360469233157e-05","Low Risk"
"23","19071","2231","0.000119235171842414","0.0655793445133275","4.69856103921715","0.000247077875688723","0.00180283579675493","0.000136756317607454","1.23794712293975e-05","Low Risk"
"24","19070","2444","0.000130618897347763","0.0718403935412696","5.14714620342787","0.000270667112587736","0.00197495772625238","0.000149812837396972","1.35613750267357e-05","Low Risk"
"25","19069","2606","0.00013927694209831","0.0766023181540706","5.48832365226384","0.000288608222341915","0.00210586736277156","0.000159743148222791","1.44602877740071e-05","Low Risk"
"26","19068","2784","0.000148790102379776","0.0818345563088767","5.86319763925657","0.000308321293553296","0.00224970634610746","0.000170654230488202","1.54479820271818e-05","Low Risk"
"27","19067","2965","0.000158463596823289","0.0871549782528087","6.24438972715335","0.000328366607537904","0.00239596958197148","0.000181749207398525","1.64523228127133e-05","Low Risk"
"28","19066","3178","0.000169847322328638","0.0934160272807508","6.69297489136363","0.000351955844436917","0.00256809151146893","0.00019480572718803","1.76342266100516e-05","Low Risk"
"29","19065","3300","0.000176367578251889","0.0970021680385392","6.94991099480818","0.000365467050548088","0.00266667778094634","0.000202284109414887","1.83111855925646e-05","Low Risk"
"30","19064","3748","0.000200310813117601","0.11017094721468","7.89341406319448","0.000415081971349768","0.0030286994918142","0.000229745709723339","2.07970677578582e-05","Medium Risk"
"31","19063","4027","0.000215221890187988","0.118372039603393","8.48099744730069","0.000445980549259743","0.00325415497693058","0.000246847911701134","2.23451952670478e-05","Medium Risk"
"32","19062","4313","0.000230507080303151","0.126778894166733","9.08332306685102","0.000477654360307244","0.00348526705127926","0.000264379201183766","2.393216468507e-05","Medium Risk"
"33","19061","4657","0.000248892064217894","0.136890635319842","9.8077986372189","0.000515751531637105","0.00376324800783851","0.000285465787134893","2.58409670619919e-05","Medium Risk"
"34","19060","5032","0.00026893383447379","0.147913608960585","10.5975612502652","0.000557281878290297","0.00406627957385514","0.000308452617750218","2.79217836066015e-05","Medium Risk"
"35","19059","5353","0.000286089589812838","0.157349274397061","11.2735980470326","0.000592831855025429","0.00432567459436538","0.000328129344756931","2.97029625687874e-05","Medium Risk"
"36","19058","5641","0.000301481669369366","0.165814918153151","11.8801357338523","0.000624727161255081","0.00455840283706615","0.000345783230669505","3.13010296750475e-05","Medium Risk"
"37","19057","6054","0.000323554339011194","0.177954886456156","12.7499276250211","0.000670465916369129","0.00489214160177246","0.000371099393453863","3.35927022961776e-05","Medium Risk"
"38","19056","6415","0.000342847883177537","0.188566335747645","13.5102057671804","0.000710445796747269","0.00518385998932447","0.000393228049059552","3.55958350231218e-05","Medium Risk"
"39","19055","6720","0.000359148522985666","0.197531687642116","14.1525460257915","0.000744223812025198","0.00543032566301799","0.000411924004626688","3.72882324794043e-05","Medium Risk"
"40","19054","7133","0.000381221192627493","0.209671655945121","15.0223379169598","0.000789962567139246","0.00576406442772431","0.000437240167411033","3.95799051005343e-05","Medium Risk"
"41","19053","7574","0.000404790314448428","0.222634672946635","15.9510987499025","0.0008388022548034","0.00612042954935987","0.000464272680214661","4.20269453569952e-05","Medium Risk"
"42","19052","7986","0.000426809539369572","0.234745246653265","16.8187846074361","0.000884430262326374","0.00645336022989014","0.000489527544784034","4.43130691340063e-05","Medium Risk"
"43","19051","8314","0.000444339407753397","0.244386674264368","17.5095636396472","0.000920755472199032","0.00671841183963268","0.000509633359295572","4.61330900050248e-05","Medium Risk"
"44","19050","8538","0.000456311025186252","0.250971063852439","17.9813151738404","0.000945562932599872","0.00689942269506661","0.000523364159449797","4.73760310876717e-05","Medium Risk"
"45","19049","9018","0.0004819644911138","0.26508047011259","18.9922113185397","0.000998721776315957","0.0072873030995679","0.000552787302637417","5.0039476264772e-05","Medium Risk"
"46","19048","9535","0.000509595411706596","0.280277476438628","20.0810307077265","0.00105597828090182","0.00770508261858282","0.000584478479779086","5.29082286742738e-05","Medium Risk"
"47","19047","10083","0.000538883118640546","0.2963857152523","21.2351371395916","0.00111666796081102","0.00814791274705513","0.000618069901584952","5.59489952514633e-05","Medium Risk"
"48","19046","10817","0.000578111543621421","0.317961348991781","22.7809658275278","0.0011979566926602","0.00874104653227167","0.000663062791376023","6.00218468347792e-05","Medium Risk"
"49","19045","11433","0.000611033491561773","0.336068420358975","24.0782825465586","0.00126617720876251","0.00923882638471499","0.000700822491800135","6.34399348120579e-05","Medium Risk"
"50","19044","12138","0.000648712019642859","0.356791610803572","25.5630362590858","0.00134425426047051","0.00980852572882625","0.000744037733356951","6.73518699159239e-05","Medium Risk"
"51","19043","12886","0.000688688670713287","0.378778768892308","27.1383494179089","0.00142709345859475","0.0104129726925074","0.000789888798157657","7.15024053169053e-05","Medium Risk"
"52","19042","13855","0.000740476605054524","0.407262132779988","29.1790960100207","0.00153440787434659","0.0111960062590944","0.000849286768467663","7.68792352681765e-05","Medium Risk"
"53","19041","15520","0.000829462064990704","0.456204135744887","32.6856420119467","0.00171880261348677","0.0125414664122082","0.000951348296399719","8.61180607262432e-05","Medium Risk"
"54","19040","17449","0.000932556931187036","0.51290631215287","36.7481808934576","0.00193243471667079","0.0141002607877978","0.00106959255308498","9.6821781031715e-05","Medium Risk"
"55","19039","19711","0.0010534488893706","0.579396889153832","41.5120289753536","0.00218294576768284","0.0159281471940101","0.00120824911535664","0.0001093732664288","Medium Risk"
"56","19038","21638","0.00115643686612557","0.636040276369064","45.5703557895947","0.00239635637568471","0.0174853254012475","0.00132637077561194","0.000120065889046034","Medium Risk"
"57","19037","23831","0.00127364113858205","0.70050262622013","50.1888875506898","0.00263922584291257","0.0192574539993128","0.00146079776105038","0.000132234504198911","Medium Risk"
"58","19036","26701","0.00142702748694052","0.784865117817283","56.2332040825382","0.00295707142929833","0.02157665558456","0.00163672363802636","0.000148159686820323","Medium Risk"
"59","19035","30264","0.00161745102673187","0.88959806470253","63.7370019232967","0.00335166509629919","0.024455859503806","0.00185512917797947","0.000167930218416174","Medium Risk"
"60","19034","33331","0.00178136598506477","0.979751291785621","70.1962070811983","0.00369132795812677","0.026934253671734","0.00204313080330536","0.000184948523329021","Medium Risk"
"61","19033","36518","0.00195169430987955","1.07343187043375","76.9081362752754","0.00404428053088336","0.0295096179407874","0.00223848821442817","0.000202632689536144","High Risk"
"62","19032","42699","0.0022820361284174","1.25511987062957","89.9255301719149","0.00472881139131904","0.0345043862329175","0.00261737248118375","0.000236930095035429","High Risk"
"63","19031","47613","0.00254466348585067","1.39956491721787","99","0.00527302505386246","0.0384753118739994","0.00291859190956702","0.000264197115035993","High Risk"
"64","19030","52222","0.00279099020347581","1.5350446119117","99","0.00578346070112796","0.0421997718413878","0.00320111538238316","0.000289771737580275","High Risk"
"65","19029","60009","0.00320716424342959","1.76394033388627","99","0.00664585219283037","0.0484923233202451","0.00367844458238732","0.000332980586734609","High Risk"
"66","19028","69891","0.00373530497321297","2.05441773526713","99","0.00774025988783528","0.0564778111479153","0.00428419354276245","0.000387814264318161","High Risk"
"67","19027","78375","0.00418872998348237","2.30380149091531","99","0.0086798424505171","0.0633335972974755","0.00480424759860365","0.000434890657823409","High Risk"
"68","19026","88013","0.00470383020141926","2.58710661078059","99","0.00974722773329966","0.0711219125861909","0.00539503979452506","0.000488370417441936","High Risk"
"69","19025","98770","0.00527873506179973","2.90330428398985","99","0.0109385395704954","0.0798144740678999","0.00605442469300264","0.000548059333629577","High Risk"
"70","19024","107771","0.00575979099266193","3.16788504596406","99","0.011935378637763","0.087088039736475","0.00660616992598549","0.000598004479544327","High Risk"
"71","19023","117519","0.00628077012987388","3.45442357143063","99","0.0130149461555639","0.0949652442845553","0.0072037049255541","0.000652094612015939","High Risk"
"72","19022","132131","0.00706170438848497","3.88393741366673","99","0.0146331899563544","0.106772970264915","0.00809939444275723","0.000733174322282167","High Risk"
"73","19021","148366","0.00792937942876359","4.36115868581997","99","0.0164311770974599","0.119892216862995","0.0090945709628635","0.000823259806553466","High Risk"
"74","19020","197572","0.0105591803546613","5.80754919506372","99","0.0218806230639051","0.159654806829433","0.0121108109288845","0.00109629623027096","High Risk"
"75","19019","193281","0.0103298490582132","5.68141698201724","99","0.0214054051506015","0.156187317630027","0.0118477802884301","0.00107248614015651","High Risk"
"76","19018","234603","0.0125382918062509","6.896060493438","99","0.0259817171090101","0.189578971952531","0.0143807451275944","0.00130177547684013","High Risk"
"77","19017","228575","0.0122161270299775","6.71886986648761","99","0.0253141306300089","0.184707840539336","0.0140112394877299","0.00126832704449105","High Risk"
"78","19016","241981","0.0129326069554456","7.11293382549508","99","0.0267988128359627","0.195541017003386","0.0148330033576741","0.00134271484874981","High Risk"
"79","19015","255535","0.0136569966995747","7.51134818476609","99","0.0282998856853957","0.206493789925492","0.0156638393634345","0.00141792388193818","High Risk"
"80","19014","264230","0.0141216985459081","7.76693420024946","99","0.0292628359897943","0.213520081836197","0.0161968273426353","0.00146617108155253","High Risk"
"81","19013","270809","0.0144733113632776","7.96032124980266","99","0.029991444391478","0.218836467630393","0.0166001082989506","0.00150267692701116","High Risk"
"82","19012","273600","0.0146224755787021","8.04236156828616","99","0.0303005409181688","0.221091830565733","0.0167711916169436","0.00151816375094717","High Risk"
"83","19011","270480","0.014455728050173","7.95065042759518","99","0.0299550084340142","0.218570607936474","0.0165799411862241","0.00150085135729602","High Risk"
"84","19010","264277","0.0141242104477802","7.7683157462791","99","0.0292680411265749","0.213558061792471","0.0161997083587391","0.00146643187722612","High Risk"
"85","19009","255849","0.013673778341869","7.52057808802794","99","0.0283346604289933","0.206747528356769","0.0156830870029364","0.00141966621899153","High Risk"
"86","19008","240757","0.0128671906173303","7.07695483953169","99","0.0266632577844867","0.194551921971908","0.0147579743425457","0.0013359230635482","High Risk"
"87","19007","222755","0.011905078755606","6.54779331558327","99","0.0246695796499513","0.180004790634758","0.01365448387658","0.0012360327717187","High Risk"
"88","19006","171301","0.00915513409761422","5.03532375368782","99","0.0189711730987691","0.138425627440572","0.010500445523297","0.00095052254642179","High Risk"
"89","19005","172614","0.0092253070158702","5.07391885872861","99","0.0191165846858508","0.139486641963719","0.0105809300795581","0.000957808178749983","High Risk"
"90","19004","124717","0.00666546522934573","3.66600587614015","99","0.013812107316123","0.100781834183723","0.00764492947693844","0.000692035191984206","High Risk"
"91","19003","125213","0.00669197381080419","3.68058559594231","99","0.0138670381212963","0.101182643935041","0.00767533339156565","0.000694787418667209","High Risk"
"92","19002","106378","0.00568534249675136","3.12693837321325","99","0.0117811072433953","0.0859623784792453","0.00652078151252642","0.000590274939686617","High Risk"
"93","19001","83917","0.00448492062550418","2.4667063440273","99","0.00929360560025573","0.0678119998011133","0.0051439623059907","0.00046564235193068","High Risk"
"94","19000","63985","0.00341966045286277","1.88081324907452","99","0.00708618461494528","0.0517052660041974","0.00392216628512477","0.00035504279095159","High Risk"
"95","18999","46830","0.00250281626955636","1.376548948256","98.625555117234","0.0051863096900506","0.0378425819641567","0.00287059540724221","0.000259852370090848","High Risk"
"96","18998","31851","0.00170226779845483","0.936247289150155","67.0792773017087","0.0035274215233355","0.0257382890911884","0.00195240944514353","0.000176736234032962","Medium Risk"
"97","18997","21311","0.00113896044246243","0.626428243354336","44.8816827910178","0.00236014191340312","0.017221081875681","0.00130632625931536","0.000118251417019135","Medium Risk"
"98","18996","15932","0.000851481289911849","0.468314709451517","33.5533278694803","0.00176443062100974","0.0128743970927385","0.000976603160969093","8.84041845032543e-05","Medium Risk"
"99","18995","11924","0.000637274849416827","0.350501167179255","25.1123450612408","0.00132055427598043","0.00963559571515276","0.000730919915352476","6.61644172744667e-05","Medium Risk"
"100","18994","8923","0.000476887242648973","0.262287983456935","18.7921381232344","0.000988200755163816","0.00721053510284369","0.000546963972214859","4.95123360734709e-05","Medium Risk"
"101","18993","6276","0.000335419067002684","0.184480486851476","13.2174670919448","0.000695051881587819","0.00507153628885431","0.000384707597178146","3.48245456905865e-05","Medium Risk"
