Date,StateCode,StateName,Alpha,Beta,Gamma,Delta,Omicron
2020-10-31,MZ,Mizoram,0,0,0,0,0
2020-11-01,MZ,Mizoram,0,0,0,0,0
2020-11-02,MZ,Mizoram,0,0,0,0,0
2020-11-04,MZ,Mizoram,0,0,0,0,0
2020-11-13,MZ,Mizoram,0,0,0,0,0
2020-11-15,MZ,Mizoram,0,0,0,0,0
2020-11-16,MZ,Mizoram,0,0,0,0,0
2020-11-17,MZ,Mizoram,0,0,0,0,0
2020-11-19,MZ,Mizoram,0,0,0,0,0
2020-11-28,MZ,Mizoram,0,0,0,0,0
2020-11-30,MZ,Mizoram,0,0,0,0,0
2020-12-01,MZ,Mizoram,0,0,0,0,0
2020-12-03,MZ,Mizoram,0,0,0,0,0
2020-12-04,MZ,Mizoram,0,0,0,0.037037037037037,0
2020-12-07,MZ,Mizoram,0,0,0,0,0
2020-12-10,MZ,Mizoram,0,0,0,0,0
2020-12-11,MZ,Mizoram,0,0,0,0,0
2020-12-14,MZ,Mizoram,0,0,0,0,0
2020-12-15,MZ,Mizoram,0,0,0,0,0
2020-12-17,MZ,Mizoram,0,0,0,0,0
2020-12-19,MZ,Mizoram,0,0,0,0,0
2020-12-21,MZ,Mizoram,0,0,0,0,0
2020-12-22,MZ,Mizoram,0,0,0,0,0
2020-12-29,MZ,Mizoram,0,0,0,0,0
2021-01-07,MZ,Mizoram,0,0,0,0,0
2021-01-11,MZ,Mizoram,0,0,0,0,0
2021-01-16,MZ,Mizoram,0,0,0,0,0
2021-01-17,MZ,Mizoram,0,0,0,0,0
2021-02-04,MZ,Mizoram,0,0,0,0.0344827586206897,0
2021-02-05,MZ,Mizoram,0,0,0,0.0384615384615385,0
2021-02-09,MZ,Mizoram,0,0,0,0.0769230769230769,0
2021-02-13,MZ,Mizoram,0,0,0,0.12,0
2021-02-16,MZ,Mizoram,0,0,0,0.117647058823529,0
2021-02-17,MZ,Mizoram,0,0,0,0.147058823529412,0
2021-02-26,MZ,Mizoram,0,0,0,0.176470588235294,0
2021-03-06,MZ,Mizoram,0,0,0,0.166666666666667,0
2021-03-08,MZ,Mizoram,0,0,0,0.171428571428571,0
