Date,StateCode,StateName,Alpha,Beta,Gamma,Delta,Omicron
2021-02-04,UT,Uttarakhand,0,0,0,0,0
2021-02-10,UT,Uttarakhand,0,0,0,0,0
2021-02-14,UT,Uttarakhand,0,0,0,0,0
2021-02-21,UT,Uttarakhand,0,0,0,0,0
2021-02-25,UT,Uttarakhand,0,0,0,0,0
2021-03-03,UT,Uttarakhand,0,0,0,0,0
2021-03-04,UT,Uttarakhand,0,0,0,0,0
2021-03-09,UT,Uttarakhand,0,0,0,0,0
2021-03-13,UT,Uttarakhand,0,0,0,0,0
2021-03-14,UT,Uttarakhand,0,0,0,0,0
2021-03-16,UT,Uttarakhand,0,0,0,0,0
2021-03-17,UT,Uttarakhand,0,0,0,0,0
2021-03-18,UT,Uttarakhand,0,0,0,0,0
2021-03-19,UT,Uttarakhand,0,0,0,0.157894736842105,0
2021-03-23,UT,Uttarakhand,0,0,0,0.102564102564103,0
2021-03-25,UT,Uttarakhand,0,0,0,0.102564102564103,0
2021-03-27,UT,Uttarakhand,0,0,0,0.1,0
2021-04-03,UT,Uttarakhand,0,0,0,0.121951219512195,0
2021-04-04,UT,Uttarakhand,0,0.025,0,0.15,0
2021-04-05,UT,Uttarakhand,0.454545454545455,0,0,0.25,0
2021-04-06,UT,Uttarakhand,0.444444444444444,0,0,0.311111111111111,0
2021-04-07,UT,Uttarakhand,0.4,0,0,0.345454545454546,0
2021-04-08,UT,Uttarakhand,0.381818181818182,0,0,0.381818181818182,0
2021-04-09,UT,Uttarakhand,0.344262295081967,0,0,0.442622950819672,0
2021-04-10,UT,Uttarakhand,0.328125,0,0,0.46875,0
2021-04-11,UT,Uttarakhand,0.323076923076923,0,0,0.492307692307692,0
2021-04-12,UT,Uttarakhand,0.256410256410256,0,0,0.551282051282051,0
2021-04-13,UT,Uttarakhand,0.21505376344086,0,0,0.591397849462366,0
2021-04-14,UT,Uttarakhand,0.21875,0,0,0.604166666666667,0
2021-04-15,UT,Uttarakhand,0.196581196581197,0,0,0.632478632478633,0
2021-04-16,UT,Uttarakhand,0.158620689655172,0,0,0.668965517241379,0
2021-04-17,UT,Uttarakhand,0.124293785310734,0,0,0.689265536723164,0
2021-04-18,UT,Uttarakhand,0.120879120879121,0,0,0.697802197802198,0
2021-04-19,UT,Uttarakhand,0.0894736842105263,0,0,0.742105263157895,0
2021-04-20,UT,Uttarakhand,0.0742574257425743,0,0,0.757425742574258,0
2021-04-21,UT,Uttarakhand,0.0601851851851852,0,0,0.768518518518519,0
2021-04-22,UT,Uttarakhand,0.0562770562770563,0,0,0.770562770562771,0
