Date,StateCode,StateName,Alpha,Beta,Gamma,Delta,Omicron
2020-11-08,ON,Ontario,0,0,0,0,0
2020-11-09,ON,Ontario,0,0,0,0,0
2020-11-10,ON,Ontario,0,0,0,0,0
2020-11-11,ON,Ontario,0,0,0,0,0
2020-11-12,ON,Ontario,0,0,0,0,0
2020-11-15,ON,Ontario,0,0,0,0,0
2020-11-16,ON,Ontario,0,0,0,0,0
2020-11-18,ON,Ontario,0,0,0,0,0
2020-11-21,ON,Ontario,0,0,0,0,0
2020-11-22,ON,Ontario,0,0,0,0,0
2020-11-23,ON,Ontario,0,0,0,0,0
2020-11-24,ON,Ontario,0,0,0,0,0
2020-11-25,ON,Ontario,0,0,0,0,0
2020-11-26,ON,Ontario,0.000531067445565587,0,0,0,0
2020-11-27,ON,Ontario,0,0,0,0,0
2020-11-28,ON,Ontario,0,0,0,0,0
2020-11-29,ON,Ontario,0,0,0,0,0
2020-11-30,ON,Ontario,0,0,0,0,0
2020-12-01,ON,Ontario,0,0,0,0,0
2020-12-02,ON,Ontario,0,0,0,0,0
2020-12-03,ON,Ontario,0,0,0,0,0
2020-12-04,ON,Ontario,0,0,0,0,0
2020-12-05,ON,Ontario,0,0,0,0,0
2020-12-06,ON,Ontario,0,0,0,0,0
2020-12-07,ON,Ontario,0,0,0,0,0
2020-12-09,ON,Ontario,0,0,0,0,0
2020-12-10,ON,Ontario,0,0,0,0,0
2020-12-11,ON,Ontario,0,0,0,0,0
2020-12-12,ON,Ontario,0,0,0,0,0
2020-12-13,ON,Ontario,0,0,0,0,0
2020-12-14,ON,Ontario,0,0,0,0,0
2020-12-15,ON,Ontario,0.00813953488372093,0,0,0,0
2020-12-16,ON,Ontario,0.00812064965197216,0,0,0,0
2020-12-17,ON,Ontario,0.00824499411071849,0,0,0,0
2020-12-18,ON,Ontario,0.00823529411764706,0,0.00117647058823529,0,0
2020-12-19,ON,Ontario,0.00825471698113208,0,0,0,0
2020-12-20,ON,Ontario,0.00821596244131455,0,0,0,0
2020-12-21,ON,Ontario,0.00809248554913295,0,0,0,0
2020-12-22,ON,Ontario,0.0080091533180778,0,0,0,0
2020-12-23,ON,Ontario,0.00799086757990868,0,0,0,0
2020-12-24,ON,Ontario,0.00765027322404372,0,0,0,0
2020-12-25,ON,Ontario,0.00765864332603939,0,0,0,0
2020-12-26,ON,Ontario,0.00774336283185841,0,0,0,0
2020-12-27,ON,Ontario,0.00775193798449612,0,0,0,0
2020-12-28,ON,Ontario,0.00773480662983426,0,0,0,0
2020-12-29,ON,Ontario,0,0,0,0,0
2020-12-30,ON,Ontario,0,0,0,0,0
2020-12-31,ON,Ontario,0,0,0,0,0
2021-01-02,ON,Ontario,0,0,0,0,0
2021-01-03,ON,Ontario,0,0,0,0,0
2021-01-04,ON,Ontario,0,0,0,0,0
2021-01-05,ON,Ontario,0,0,0,0,0
2021-01-06,ON,Ontario,0,0,0,0,0
2021-01-07,ON,Ontario,0,0,0,0,0
2021-01-08,ON,Ontario,0,0,0,0,0
2021-01-09,ON,Ontario,0,0,0,0,0
2021-01-10,ON,Ontario,0.0113636363636364,0,0,0,0
2021-01-11,ON,Ontario,0.0102564102564103,0,0,0,0
2021-01-12,ON,Ontario,0.0108695652173913,0,0,0,0
2021-01-13,ON,Ontario,0.0170454545454545,0,0,0,0
2021-01-14,ON,Ontario,0.0282485875706215,0,0,0,0
2021-01-15,ON,Ontario,0.193946188340807,0,0,0,0
2021-01-16,ON,Ontario,0.192757660167131,0,0,0,0
2021-01-17,ON,Ontario,0.190843905129619,0,0,0,0
2021-01-18,ON,Ontario,0.184574468085106,0,0,0,0
2021-01-19,ON,Ontario,0.168401135288553,0,0,0,0
2021-01-20,ON,Ontario,0.162811387900356,0,0,0,0
2021-01-21,ON,Ontario,0.16413916146298,0,0,0,0
2021-01-22,ON,Ontario,0.163139329805996,0,0,0,0
2021-01-23,ON,Ontario,0.164975738861932,0,0,0,0
2021-01-24,ON,Ontario,0.165267344233319,0,0,0,0
2021-01-25,ON,Ontario,0.166444740346205,0,0,0,0
2021-01-26,ON,Ontario,0.167928730512249,0,0,0,0
2021-01-27,ON,Ontario,0.171046770601336,0,0,0,0
2021-01-28,ON,Ontario,0.171070309001343,0.00134348410210479,0,0,0
2021-01-29,ON,Ontario,0.0654952076677316,0.00319488817891374,0,0,0
2021-01-30,ON,Ontario,0.066884176182708,0.0032626427406199,0,0,0
2021-01-31,ON,Ontario,0.069023569023569,0.00336700336700337,0,0,0
2021-02-01,ON,Ontario,0.078740157480315,0.00393700787401575,0,0,0.00196850393700787
2021-02-02,ON,Ontario,0.123134328358209,0.00746268656716418,0,0,0
2021-02-03,ON,Ontario,0.188524590163934,0,0,0,0
2021-02-04,ON,Ontario,0.173553719008264,0,0,0,0
2021-02-05,ON,Ontario,0.203883495145631,0,0,0,0
2021-02-06,ON,Ontario,0.171428571428571,0,0,0,0
2021-02-07,ON,Ontario,0.173469387755102,0,0,0,0
2021-02-08,ON,Ontario,0.173913043478261,0,0.0108695652173913,0,0
2021-02-09,ON,Ontario,0.141414141414141,0,0.0101010101010101,0,0
2021-02-10,ON,Ontario,0.0978260869565217,0,0.0108695652173913,0,0
2021-02-11,ON,Ontario,0.108910891089109,0,0.0099009900990099,0,0
2021-02-12,ON,Ontario,0.130841121495327,0,0.00934579439252336,0,0
2021-02-13,ON,Ontario,0.133928571428571,0,0.00892857142857143,0,0
2021-02-14,ON,Ontario,0.130434782608696,0,0.00869565217391304,0,0
2021-02-15,ON,Ontario,0.746724890829694,0.024745269286754,0.0403930131004367,0,0
2021-02-16,ON,Ontario,0.74187725631769,0.0245487364620939,0.0404332129963899,0,0
2021-02-17,ON,Ontario,0.739928057553957,0.0244604316546763,0.0402877697841727,0,0
2021-02-18,ON,Ontario,0.740460763138949,0.0244780417566595,0.0403167746580274,0,0
2021-02-19,ON,Ontario,0.739208633093525,0.0244604316546763,0.0402877697841727,0,0
2021-02-20,ON,Ontario,0.739380849532038,0.0244780417566595,0.0403167746580274,0,0
2021-02-21,ON,Ontario,0.739020878329734,0.0244780417566595,0.0403167746580274,0,0
2021-02-22,ON,Ontario,0.740620490620491,0.0245310245310245,0.0404040404040404,0,0
2021-02-25,ON,Ontario,0.745283018867925,0.0246734397677794,0.0406386066763425,0,0
2021-02-26,ON,Ontario,0.748177842565598,0.0247813411078717,0.0408163265306122,0,0
2021-02-27,ON,Ontario,0.74863188617293,0.0248084640642101,0.0408609996351697,0,0
2021-02-28,ON,Ontario,0.748721694667641,0.0248356464572681,0.0409057706355004,0,0
2021-03-01,ON,Ontario,0.748455107233733,0.024718284260269,0.0407124681933842,0,0
2021-03-02,ON,Ontario,0.748282097649186,0.0245931283905967,0.0405063291139241,0,0
2021-03-03,ON,Ontario,0.253521126760563,0,0.0140845070422535,0,0
2021-03-04,ON,Ontario,0.264462809917355,0,0.00826446280991736,0,0
2021-03-05,ON,Ontario,0.280373831775701,0,0.0186915887850467,0,0
2021-03-06,ON,Ontario,0.263157894736842,0,0.0175438596491228,0,0
2021-03-07,ON,Ontario,0.272727272727273,0,0.0181818181818182,0,0
2021-03-08,ON,Ontario,0.251968503937008,0,0.0393700787401575,0,0
2021-03-09,ON,Ontario,0.227586206896552,0,0.0620689655172414,0,0
2021-03-10,ON,Ontario,0.20625,0,0.05,0,0
2021-03-11,ON,Ontario,0.194117647058824,0,0.0529411764705882,0,0
2021-03-12,ON,Ontario,0.174157303370787,0.00561797752808989,0.050561797752809,0,0
2021-03-13,ON,Ontario,0.174418604651163,0.00581395348837209,0.0523255813953488,0,0
2021-03-14,ON,Ontario,0.181286549707602,0.00584795321637427,0.0526315789473684,0,0
2021-03-15,ON,Ontario,0.419553072625698,0.0653631284916201,0.216201117318436,0,0
2021-03-16,ON,Ontario,0.418415897005318,0.0654911838790932,0.216624685138539,0,0
2021-03-17,ON,Ontario,0.417881165919282,0.0655829596412556,0.217208520179372,0,0
2021-03-18,ON,Ontario,0.417016512734397,0.0654911838790932,0.217464315701092,0,0
2021-03-19,ON,Ontario,0.416899832120873,0.065752658086178,0.217683268047006,0,0
2021-03-20,ON,Ontario,0.415551839464883,0.0674470457079153,0.218784838350056,0,0
2021-03-21,ON,Ontario,0.416366158113731,0.0676837725381415,0.219140083217753,0,0
2021-03-22,ON,Ontario,0.419416941694169,0.0676567656765677,0.217546754675468,0,0
2021-03-23,ON,Ontario,0.423245614035088,0.0674342105263158,0.216008771929825,0,0
2021-03-24,ON,Ontario,0.425666391865897,0.06760098928277,0.217092607859302,0,0
2021-03-25,ON,Ontario,0.428571428571429,0.0675824175824176,0.217307692307692,0,0
2021-03-26,ON,Ontario,0.430210325047801,0.0671947555312756,0.217153783119366,0,0
2021-03-27,ON,Ontario,0.430125067971724,0.066884176182708,0.216965742251224,0,0
2021-03-28,ON,Ontario,0.425886143931257,0.0663265306122449,0.217508055853921,0.000537056928034372,0
2021-03-29,ON,Ontario,0.332361516034985,0.0641399416909621,0.157434402332362,0,0
2021-03-30,ON,Ontario,0.354922279792746,0.0647668393782383,0.186528497409326,0,0
2021-03-31,ON,Ontario,0.3425,0.0675,0.2175,0,0
2021-04-01,ON,Ontario,0.320093457943925,0.0747663551401869,0.245327102803738,0,0
2021-04-02,ON,Ontario,0.312359550561798,0.0764044943820225,0.260674157303371,0,0
2021-04-03,ON,Ontario,0.296137339055794,0.0665236051502146,0.289699570815451,0,0
2021-04-04,ON,Ontario,0.269151138716356,0.0683229813664596,0.32712215320911,0,0
2021-04-05,ON,Ontario,0.24,0.0711111111111111,0.344444444444444,0,0
2021-04-06,ON,Ontario,0.223234624145786,0.0728929384965831,0.350797266514806,0,0
2021-04-07,ON,Ontario,0.217758985200846,0.0676532769556025,0.338266384778013,0,0
2021-04-08,ON,Ontario,0.213307240704501,0.0743639921722114,0.352250489236791,0,0
2021-04-09,ON,Ontario,0.196969696969697,0.0776515151515151,0.367424242424242,0,0
