Date,StateCode,StateName,Alpha,Beta,Gamma,Delta,Omicron
2020-12-13,AB,Alberta,0,0,0,0,0
2020-12-14,AB,Alberta,0,0,0,0,0
2020-12-15,AB,Alberta,0,0,0,0,0
2020-12-16,AB,Alberta,0,0,0,0,0
2020-12-17,AB,Alberta,0,0,0,0,0
2020-12-18,AB,Alberta,0,0,0,0,0
2020-12-19,AB,Alberta,0,0,0,0,0
2020-12-20,AB,Alberta,0,0,0,0,0
2020-12-21,AB,Alberta,0,0,0,0,0
2020-12-22,AB,Alberta,0,0,0,0,0
2020-12-23,AB,Alberta,0,0,0,0,0
2020-12-24,AB,Alberta,0,0,0,0,0
2020-12-25,AB,Alberta,0,0,0,0,0
2020-12-26,AB,Alberta,0.0125786163522013,0,0,0,0
2020-12-27,AB,Alberta,0.00602409638554217,0,0,0,0
2020-12-28,AB,Alberta,0,0,0,0,0
2020-12-29,AB,Alberta,0,0,0,0,0
2020-12-30,AB,Alberta,0.0101010101010101,0,0,0,0
2020-12-31,AB,Alberta,0.0102564102564103,0,0,0,0
2021-01-01,AB,Alberta,0.0101010101010101,0,0,0,0
2021-01-02,AB,Alberta,0.00925925925925926,0,0,0,0
2021-01-03,AB,Alberta,0.00970873786407767,0,0,0,0
2021-01-04,AB,Alberta,0.00934579439252336,0,0,0,0
2021-01-05,AB,Alberta,0.0120967741935484,0,0,0,0
2021-01-06,AB,Alberta,0.0218978102189781,0,0,0,0
2021-01-07,AB,Alberta,0.0306122448979592,0,0,0,0
2021-01-08,AB,Alberta,0.0287539936102236,0,0,0,0
2021-01-09,AB,Alberta,0.0257142857142857,0,0,0,0
2021-01-10,AB,Alberta,0.0247933884297521,0,0,0,0
2021-01-11,AB,Alberta,0.0253456221198157,0,0,0,0
2021-01-12,AB,Alberta,0.0254777070063694,0,0,0,0
2021-01-13,AB,Alberta,0.0256959314775161,0,0,0,0
2021-01-14,AB,Alberta,0.0272373540856031,0,0,0,0
2021-01-15,AB,Alberta,0.0246478873239437,0,0,0,0
2021-01-16,AB,Alberta,0.023728813559322,0,0,0,0
2021-01-17,AB,Alberta,0.0226171243941842,0,0,0,0
2021-01-18,AB,Alberta,0.0207715133531157,0,0,0,0
2021-01-19,AB,Alberta,0.0196671709531014,0,0,0,0
2021-01-20,AB,Alberta,0.0151975683890578,0,0,0,0
2021-01-21,AB,Alberta,0.0107197549770291,0,0,0,0
2021-01-22,AB,Alberta,0.0108191653786708,0,0,0,0
2021-01-23,AB,Alberta,0.0129032258064516,0,0,0,0
2021-01-24,AB,Alberta,0.015177065767285,0,0,0,0
2021-01-25,AB,Alberta,0.0147874306839187,0,0,0,0
2021-01-26,AB,Alberta,0.0183150183150183,0.00732600732600733,0,0,0
2021-01-27,AB,Alberta,0.0161001788908766,0.00536672629695886,0,0,0
2021-01-28,AB,Alberta,0.0155945419103314,0.00584795321637427,0,0,0
2021-01-29,AB,Alberta,0.021505376344086,0.0021505376344086,0,0,0
2021-01-30,AB,Alberta,0.0236406619385343,0,0,0,0
2021-01-31,AB,Alberta,0.030379746835443,0,0,0,0
2021-02-01,AB,Alberta,0.0541310541310541,0,0,0,0
2021-02-02,AB,Alberta,0.0596590909090909,0.00284090909090909,0,0,0
2021-02-03,AB,Alberta,0.0617977528089888,0.00280898876404494,0,0,0
2021-02-04,AB,Alberta,0.0672514619883041,0.00292397660818713,0,0,0
2021-02-05,AB,Alberta,0.0786516853932584,0.00280898876404494,0,0,0
2021-02-06,AB,Alberta,0.0777777777777778,0.00277777777777778,0,0,0
2021-02-07,AB,Alberta,0.0752688172043011,0.00268817204301075,0,0,0
2021-02-08,AB,Alberta,0.0888324873096447,0.00253807106598985,0,0,0
2021-02-09,AB,Alberta,0.0862068965517242,0.00246305418719212,0,0,0
2021-02-10,AB,Alberta,0.083710407239819,0.00226244343891403,0,0,0
2021-02-11,AB,Alberta,0.101960784313725,0.00196078431372549,0,0,0
2021-02-12,AB,Alberta,0.087893864013267,0.00165837479270315,0,0,0
2021-02-13,AB,Alberta,0.0818181818181818,0.00151515151515152,0,0,0
2021-02-14,AB,Alberta,0.074438202247191,0.00140449438202247,0,0,0
2021-02-15,AB,Alberta,0.0699865410497981,0.00134589502018843,0,0,0
2021-02-16,AB,Alberta,0.0696774193548387,0,0,0,0
2021-02-17,AB,Alberta,0.0725707257072571,0,0,0,0
2021-02-18,AB,Alberta,0.0801781737193764,0,0,0,0
2021-02-19,AB,Alberta,0.0780748663101604,0,0,0,0
2021-02-20,AB,Alberta,0.0835030549898167,0,0,0,0
2021-02-21,AB,Alberta,0.091897233201581,0,0,0,0
2021-02-22,AB,Alberta,0.102794411177645,0,0,0,0
2021-02-23,AB,Alberta,0.118661257606491,0,0,0,0
2021-02-24,AB,Alberta,0.134010152284264,0,0,0,0
2021-02-25,AB,Alberta,0.127826941986234,0,0,0,0
2021-02-26,AB,Alberta,0.143712574850299,0,0,0,0
2021-02-27,AB,Alberta,0.152131782945736,0,0,0,0
2021-02-28,AB,Alberta,0.172216936251189,0,0,0,0
2021-03-01,AB,Alberta,0.176576576576577,0,0,0,0
2021-03-02,AB,Alberta,0.178448275862069,0,0,0,0
2021-03-03,AB,Alberta,0.18728813559322,0.000847457627118644,0,0,0
2021-03-04,AB,Alberta,0.194837635303913,0.000832639467110741,0,0,0
2021-03-05,AB,Alberta,0.21310181531176,0.000789265982636148,0,0,0
2021-03-06,AB,Alberta,0.221698113207547,0.000786163522012579,0,0,0
2021-03-07,AB,Alberta,0.221556886227545,0.00149700598802395,0,0,0
2021-03-08,AB,Alberta,0.218579234972678,0.00136612021857924,0,0,0
2021-03-09,AB,Alberta,0.215953307392996,0.0012970168612192,0,0,0
2021-03-10,AB,Alberta,0.212083071113908,0.0012586532410321,0,0,0
2021-03-11,AB,Alberta,0.21105527638191,0.00188442211055276,0,0,0
2021-03-12,AB,Alberta,0.207759699624531,0.00187734668335419,0,0,0
2021-03-13,AB,Alberta,0.206349206349206,0.0019047619047619,0,0,0
2021-03-14,AB,Alberta,0.197754210854648,0.00249532127261385,0,0,0
2021-03-15,AB,Alberta,0.190298507462687,0.00248756218905473,0,0,0
2021-03-16,AB,Alberta,0.194117647058824,0.00261437908496732,0,0,0
2021-03-17,AB,Alberta,0.190256747860435,0.00197498354180382,0,0,0
2021-03-18,AB,Alberta,0.185888738127544,0.00474898236092266,0,0,0
2021-03-19,AB,Alberta,0.16632160110421,0.00483091787439614,0,0,0
2021-03-20,AB,Alberta,0.150610583446404,0.00474898236092266,0,0,0
2021-03-21,AB,Alberta,0.138627187079408,0.00471063257065949,0,0,0
2021-03-22,AB,Alberta,0.11957950065703,0.00459921156373193,0,0,0
2021-03-23,AB,Alberta,0.106605624591236,0.00457815565729235,0,0,0
2021-03-24,AB,Alberta,0.0985824742268041,0.00451030927835052,0,0,0
2021-03-25,AB,Alberta,0.0910224438902743,0.00374064837905237,0,0,0
2021-03-26,AB,Alberta,0.0916214587100663,0.00361663652802893,0,0,0
2021-03-27,AB,Alberta,0.0906976744186046,0.00348837209302326,0.0377906976744186,0,0
2021-03-28,AB,Alberta,0.0859465737514518,0.00290360046457607,0.0400696864111498,0,0
2021-03-29,AB,Alberta,0.0906449738524114,0.00348634514816967,0.0459035444509006,0,0
2021-03-30,AB,Alberta,0.0939597315436242,0.00335570469798658,0.0486577181208054,0,0
2021-03-31,AB,Alberta,0.0981359649122807,0.00328947368421053,0.0614035087719298,0,0
2021-04-01,AB,Alberta,0.109632783395423,0.00106439595529537,0.0670569451836083,0,0
2021-04-02,AB,Alberta,0.116965226554268,0.00158061116965227,0.0758693361433088,0,0
2021-04-03,AB,Alberta,0.128593831677993,0.00156821745948772,0.0810245687401987,0,0
2021-04-04,AB,Alberta,0.137480397281756,0.00104547830632514,0.0904338734971249,0,0
