index,date,fac_aggregate_cases,fac_aggregate_cases_per_pop,cum_risk_factor,cum_risk_factor_u,hosp_risk_lower,hosp_risk_upper,death_risk_lower,death_risk_upper,f_risk
14.0,19095,195,0.00277856939298946,1.5282131661442,4.5846394984326,0.00575772242758098,0.0420119691869906,0.000133440517241379,0.000288482159482758,High Risk
28.0,19094,191,0.00272157309774865,1.49686520376176,4.49059561128527,0.00563961530086138,0.0411501852036677,0.000130703275862069,0.000282564576724138,High Risk
42.0,19093,183,0.00260758050726703,1.43416927899687,4.3025078369906,0.00540340104742216,0.0394266172370219,0.000125228793103448,0.000270729411206897,High Risk
56.0,19092,183,0.00260758050726703,1.43416927899687,4.3025078369906,0.00540340104742216,0.0394266172370219,0.000125228793103448,0.000270729411206897,High Risk
70.0,19091,183,0.00260758050726703,1.43416927899687,4.3025078369906,0.00540340104742216,0.0394266172370219,0.000125228793103448,0.000270729411206897,High Risk
84.0,19090,163,0.00232259903106298,1.27742946708464,3.83228840125392,0.00481286541382411,0.0351176973204075,0.000111542586206897,0.000241141497413793,High Risk
98.0,19089,165,0.00235109717868339,1.29310344827586,3.87931034482759,0.00487191897718391,0.035548589312069,0.000112911206896552,0.000244100288793103,High Risk
112.0,19088,166,0.00236534625249359,1.30094043887147,3.90282131661442,0.00490144575886381,0.0357640353078997,0.000113595517241379,0.000245579684482759,High Risk
126.0,19087,166,0.00236534625249359,1.30094043887147,3.90282131661442,0.00490144575886381,0.0357640353078997,0.000113595517241379,0.000245579684482759,High Risk
140.0,19086,170,0.0024223425477344,1.33228840125392,3.99686520376176,0.00501955288558342,0.0366258192912226,0.00011633275862069,0.000251497267241379,High Risk
154.0,19085,170,0.0024223425477344,1.33228840125392,3.99686520376176,0.00501955288558342,0.0366258192912226,0.00011633275862069,0.000251497267241379,High Risk
168.0,19084,170,0.0024223425477344,1.33228840125392,3.99686520376176,0.00501955288558342,0.0366258192912226,0.00011633275862069,0.000251497267241379,High Risk
182.0,19083,152,0.00216585921915076,1.19122257053292,3.57366771159875,0.00448807081534518,0.0327477913662696,0.000104015172413793,0.000224868144827586,High Risk
196.0,19082,150,0.00213736107153035,1.17554858934169,3.52664576802508,0.00442901725198537,0.0323168993746081,0.000102646551724138,0.000221909353448276,High Risk
210.0,19081,143,0.00203761755485893,1.12068965517241,3.36206896551724,0.00422232978022606,0.0308087774037931,9.78563793103448e-05,0.00021155358362069,High Risk
224.0,19080,147,0.00209461385009974,1.15203761755486,3.45611285266458,0.00434043690694566,0.031670561387116,0.000100593620689655,0.00021747116637931,High Risk
238.0,19079,131,0.00186662866913651,1.02664576802508,3.07993730407523,0.00386800840006723,0.0282234254538245,8.96446551724138e-05,0.000193800835344827,High Risk
252.0,19078,131,0.00186662866913651,1.02664576802508,3.07993730407523,0.00386800840006723,0.0282234254538245,8.96446551724138e-05,0.000193800835344827,High Risk
266.0,19077,131,0.00186662866913651,1.02664576802508,3.07993730407523,0.00386800840006723,0.0282234254538245,8.96446551724138e-05,0.000193800835344827,High Risk
280.0,19076,122,0.00173838700484469,0.956112852664577,2.86833855799373,0.0036022673649481,0.026284411491348,8.34858620689655e-05,0.000180486274137931,Medium Risk
294.0,19075,114,0.00162439441436307,0.893416927899686,2.68025078369906,0.00336605311150888,0.0245608435247022,7.80113793103448e-05,0.00016865110862069,Medium Risk
308.0,19074,114,0.00162439441436307,0.893416927899686,2.68025078369906,0.00336605311150888,0.0245608435247022,7.80113793103448e-05,0.00016865110862069,Medium Risk
322.0,19073,112,0.00159589626674266,0.877742946708464,2.63322884012539,0.00330699954814908,0.0241299515330408,7.66427586206897e-05,0.000165692317241379,Medium Risk
336.0,19072,86,0.0012254203476774,0.673981191222571,2.02194357366771,0.00253930322447161,0.018528355641442,5.88506896551724e-05,0.000127228029310345,Medium Risk
350.0,19071,86,0.0012254203476774,0.673981191222571,2.02194357366771,0.00253930322447161,0.018528355641442,5.88506896551724e-05,0.000127228029310345,Medium Risk
364.0,19070,86,0.0012254203476774,0.67398119122257,2.02194357366771,0.00253930322447161,0.018528355641442,5.88506896551724e-05,0.000127228029310345,Medium Risk
378.0,19069,94,0.00133941293815902,0.736677115987461,2.21003134796238,0.00277551747791083,0.0202519236080878,6.43251724137931e-05,0.000139063194827586,Medium Risk
392.0,19068,80,0.00113992590481619,0.626959247648903,1.88087774294671,0.0023621425343922,0.0172356796664577,5.47448275862069e-05,0.000118351655172414,Medium Risk
406.0,19067,86,0.0012254203476774,0.673981191222571,2.02194357366771,0.00253930322447161,0.018528355641442,5.88506896551724e-05,0.000127228029310345,Medium Risk
420.0,19066,86,0.0012254203476774,0.673981191222571,2.02194357366771,0.00253930322447161,0.018528355641442,5.88506896551724e-05,0.000127228029310345,Medium Risk
434.0,19065,93,0.00132516386434882,0.72884012539185,2.18652037617555,0.00274599069623093,0.0200364776122571,6.36408620689655e-05,0.000137583799137931,Medium Risk
448.0,19064,93,0.00132516386434882,0.72884012539185,2.18652037617555,0.00274599069623093,0.0200364776122571,6.36408620689655e-05,0.000137583799137931,Medium Risk
462.0,19063,93,0.00132516386434882,0.72884012539185,2.18652037617555,0.00274599069623093,0.0200364776122571,6.36408620689655e-05,0.000137583799137931,Medium Risk
476.0,19062,106,0.00151040182388145,0.830721003134796,2.49216300940439,0.00312983885806966,0.0228372755580564,7.25368965517241e-05,0.000156815943103448,Medium Risk
490.0,19061,121,0.00172413793103448,0.948275862068965,2.8448275862069,0.0035727405832682,0.0260689654955172,8.28015517241379e-05,0.000179006878448276,Medium Risk
504.0,19060,128,0.0018238814477059,1.00313479623824,3.00940438871473,0.00377942805502752,0.0275770874663323,8.7591724137931e-05,0.000189362648275862,High Risk
518.0,19059,178,0.00253633513821602,1.39498432601881,4.18495297805643,0.00525576713902264,0.0383493872578683,0.00012180724137931,0.000263332432758621,High Risk
532.0,19058,164,0.00233684810487318,1.28526645768025,3.85579937304075,0.00484239219550401,0.0353331433162382,0.000112226896551724,0.000242620893103448,High Risk
546.0,19057,164,0.00233684810487318,1.28526645768025,3.85579937304075,0.00484239219550401,0.0353331433162382,0.000112226896551724,0.000242620893103448,High Risk
560.0,19056,164,0.00233684810487318,1.28526645768025,3.85579937304075,0.00484239219550401,0.0353331433162382,0.000112226896551724,0.000242620893103448,High Risk
574.0,19055,168,0.00239384440011399,1.3166144200627,3.94984326018809,0.00496049932222362,0.0361949272995611,0.000114964137931034,0.000248538475862069,High Risk
588.0,19054,197,0.00280706754060986,1.54388714733542,4.63166144200627,0.00581677599094079,0.042442861178652,0.000134809137931034,0.000291440950862069,High Risk
602.0,19053,200,0.00284981476204047,1.56739811912226,4.70219435736677,0.0059053563359805,0.0430891991661442,0.000136862068965517,0.000295879137931034,High Risk
616.0,19052,220,0.00313479623824451,1.72413793103448,5.17241379310345,0.00649589196957855,0.0473981190827586,0.000150548275862069,0.000325467051724138,High Risk
630.0,19051,254,0.00361926474779139,1.99059561128527,5.9717868338558,0.00749980254669523,0.0547232829410031,0.000173814827586207,0.000375766505172414,High Risk
644.0,19050,254,0.00361926474779139,1.99059561128527,5.9717868338558,0.00749980254669523,0.0547232829410031,0.000173814827586207,0.000375766505172414,High Risk
658.0,19049,254,0.00361926474779139,1.99059561128527,5.9717868338558,0.00749980254669523,0.0547232829410031,0.000173814827586207,0.000375766505172414,High Risk
672.0,19048,301,0.0042889712168709,2.358934169279,7.07680250783699,0.00888756128565065,0.064849244745047,0.000205977413793103,0.000445298102586207,High Risk
686.0,19047,325,0.00463094898831576,2.54702194357367,7.641065830721,0.00959620404596831,0.0700199486449843,0.000222400862068965,0.000480803599137931,High Risk
700.0,19046,351,0.00500142490738102,2.75078369905956,8.25235109717868,0.0103639003696458,0.0756215445365831,0.000240192931034483,0.000519267887068965,High Risk
714.0,19045,315,0.00448845825021374,2.46865203761755,7.40595611285266,0.00930093622916929,0.0678654886866771,0.00021555775862069,0.000466009642241379,High Risk
728.0,19044,438,0.00624109432886862,3.43260188087774,10.2978056426332,0.0129327303757973,0.0943653461738558,0.000299727931034483,0.000647975312068965,High Risk
742.0,19043,438,0.00624109432886862,3.43260188087774,10.2978056426332,0.0129327303757973,0.0943653461738558,0.000299727931034483,0.000647975312068965,High Risk
756.0,19042,438,0.00624109432886862,3.43260188087774,10.2978056426332,0.0129327303757973,0.0943653461738558,0.000299727931034483,0.000647975312068965,High Risk
770.0,19041,511,0.00728127671701339,4.00470219435737,12.0141065830721,0.0150881854384302,0.110092903869498,0.000349682586206896,0.000755971197413793,High Risk
784.0,19040,560,0.00797948133371331,4.38871473354232,13.166144200627,0.0165349977407454,0.120649757665204,0.000383213793103448,0.000828461586206896,High Risk
798.0,19039,632,0.00900541464804788,4.95297805642633,14.858934169279,0.0186609260216984,0.136161869365016,0.000432484137931034,0.000934978075862069,High Risk
812.0,19038,666,0.00948988315759476,5.21943573667712,15.6583072100313,0.0196648365988151,0.14348703322326,0.000455750689655172,0.000985277529310345,High Risk
826.0,19037,806,0.0114847534910231,6.3166144200627,18.9498432601881,0.0237985860340014,0.173649472639561,0.000551554137931034,0.00119239292586207,High Risk
840.0,19036,806,0.0114847534910231,6.3166144200627,18.9498432601881,0.0237985860340014,0.173649472639561,0.000551554137931034,0.00119239292586207,High Risk
854.0,19035,806,0.0114847534910231,6.3166144200627,18.9498432601881,0.0237985860340014,0.173649472639561,0.000551554137931034,0.00119239292586207,High Risk
868.0,19034,845,0.012040467369621,6.62225705329154,19.8667711598746,0.0249501305195176,0.182051866476959,0.00057824224137931,0.00125008935775862,High Risk
882.0,19033,911,0.0129809062410943,7.13949843260188,21.4184952978056,0.0268988981103912,0.196271302201787,0.000623406724137931,0.00134772947327586,High Risk
896.0,19032,997,0.0142063265887717,7.81347962382445,23.4404388714734,0.0294382013348628,0.214799657843229,0.000682257413793103,0.00147495750258621,High Risk
910.0,19031,1029,0.0146622969506982,8.06426332288401,24.192789968652,0.0303830583486197,0.221693929709812,0.000704155344827586,0.00152229816465517,High Risk
924.0,19030,1246,0.0177543459675121,9.76489028213166,29.294670846395,0.0367903699731585,0.268445710805078,0.000852650689655173,0.00184332702931034,High Risk
938.0,19029,1246,0.0177543459675121,9.76489028213166,29.294670846395,0.0367903699731585,0.268445710805078,0.000852650689655173,0.00184332702931034,High Risk
952.0,19028,1246,0.0177543459675121,9.76489028213166,29.294670846395,0.0367903699731585,0.268445710805078,0.000852650689655173,0.00184332702931034,High Risk
966.0,19027,1348,0.0192077514961527,10.564263322884,31.692789968652,0.0398021017045086,0.290421202379812,0.000922450344827586,0.00199422538965517,High Risk
980.0,19026,1458,0.020775149615275,11.4263322884013,34.2789968652038,0.0430500476892978,0.314120261921191,0.00099772448275862,0.00215695891551724,High Risk
994.0,19025,1440,0.0205186662866914,11.2852664576803,33.8557993730408,0.0425185656190596,0.310242233996238,0.000985406896551724,0.00213032979310345,High Risk
1008.0,19024,1963,0.0279709318894272,15.384012539185,46.1520376175549,0.0579610724376486,0.422920489815705,0.00134330120689655,0.0029040537387931,High Risk
1022.0,19023,1768,0.0251923624964377,13.8557993730408,41.5673981191223,0.0522033500100676,0.380908520628715,0.00120986068965517,0.00261557157931034,High Risk
1036.0,19022,1768,0.0251923624964377,13.8557993730408,41.5673981191223,0.0522033500100676,0.380908520628715,0.00120986068965517,0.00261557157931034,High Risk
1050.0,19021,1768,0.0251923624964377,13.8557993730408,41.5673981191223,0.0522033500100676,0.380908520628715,0.00120986068965517,0.00261557157931034,High Risk
1064.0,19020,1832,0.0261043032202907,14.3573667711599,43.0721003134796,0.0540930640375814,0.394697064361881,0.00125365655172414,0.00271025290344828,High Risk
1078.0,19019,1836,0.0261612995155315,14.3887147335423,43.166144200627,0.054211171164301,0.395558848345204,0.00125639379310345,0.0027161704862069,High Risk
1092.0,19018,1835,0.0261470504417213,14.3808777429467,43.1426332288401,0.0541816443826211,0.395343402349373,0.00125570948275862,0.00271469109051724,High Risk
1106.0,19017,1936,0.0275862068965517,15.1724137931034,45.5172413793103,0.0571638493322912,0.417103447928276,0.00132482482758621,0.00286411005517241,High Risk
1120.0,19016,2050,0.0292106013109148,16.0658307210031,48.1974921630094,0.0605299024438001,0.441664291452978,0.00140283620689655,0.0030327611637931,High Risk
1134.0,19015,2050,0.0292106013109148,16.0658307210031,48.1974921630094,0.0605299024438001,0.441664291452978,0.00140283620689655,0.0030327611637931,High Risk
1148.0,19014,2050,0.0292106013109148,16.0658307210031,48.1974921630094,0.0605299024438001,0.441664291452978,0.00140283620689655,0.0030327611637931,High Risk
1162.0,19013,2063,0.0293958392704474,16.1677115987461,48.5031347962382,0.0609137506056388,0.444465089398777,0.00141173224137931,0.00305199330775862,High Risk
1176.0,19012,2002,0.0285266457680251,15.6896551724138,47.0689655172414,0.0591126169231648,0.431322883653103,0.00136998931034483,0.00296175017068965,High Risk
1190.0,19011,2117,0.0301652892561983,16.5909090909091,49.7727272727273,0.0625081968163536,0.456099173173636,0.001448685,0.003131880675,High Risk
1204.0,19010,1631,0.02324023938444,12.782131661442,38.346394984326,0.048158180919921,0.351392419199906,0.00111611017241379,0.00241289436982759,High Risk
1218.0,19009,1795,0.0255770874893132,14.0673981191223,42.2021943573668,0.053000573115425,0.386725562516144,0.00122833706896552,0.00265551526293103,High Risk
1232.0,19008,1795,0.0255770874893132,14.0673981191223,42.2021943573668,0.053000573115425,0.386725562516144,0.00122833706896552,0.00265551526293103,High Risk
1246.0,19007,1795,0.0255770874893132,14.0673981191223,42.2021943573668,0.053000573115425,0.386725562516144,0.00122833706896552,0.00265551526293103,High Risk
1260.0,19006,1771,0.0252351097178683,13.8793103448276,41.6379310344828,0.0522919303551073,0.381554858616207,0.00121191362068965,0.00262000976637931,High Risk
1274.0,19005,1757,0.0250356226845255,13.769592476489,41.3087774294671,0.0518785554115887,0.378538614674577,0.00120233327586207,0.00259929822672414,High Risk
1288.0,19004,1708,0.0243374180678256,13.3855799373041,40.1567398119122,0.0504317431092735,0.367981760878871,0.00116880206896552,0.00252680783793103,High Risk
1302.0,19003,1662,0.0236819606725563,13.025078369906,39.0752351097179,0.0490735111519979,0.358071245070658,0.00113732379310345,0.0024587556362069,High Risk
1316.0,19002,1300,0.018523795953263,10.1880877742947,30.564263322884,0.0383848161838732,0.280079794579937,0.000889603448275862,0.00192321439655172,High Risk
1330.0,19001,1300,0.018523795953263,10.1880877742947,30.564263322884,0.0383848161838732,0.280079794579937,0.000889603448275862,0.00192321439655172,High Risk
1344.0,19000,1300,0.018523795953263,10.1880877742947,30.564263322884,0.0383848161838732,0.280079794579937,0.000889603448275862,0.00192321439655172,High Risk
1358.0,18999,1162,0.0165574237674551,9.10658307210031,27.3197492163009,0.0343101203120467,0.250348247155298,0.000795168620689655,0.00171905779137931,High Risk
1372.0,18998,1093,0.0155742376745512,8.56583072100313,25.6974921630094,0.0322727723761334,0.235482473442978,0.000747951206896552,0.0016169794887931,High Risk
1386.0,18997,972,0.0138500997435167,7.61755485893417,22.8526645768025,0.0287000317928652,0.209413507947461,0.000665149655172414,0.00143797261034483,High Risk
