index,date,fac_aggregate_cases,fac_aggregate_cases_per_pop,cum_risk_factor,cum_risk_factor_u,hosp_risk_lower,hosp_risk_upper,death_risk_lower,death_risk_upper,f_risk
14.0,19095,195,0.00277856939298946,0.0244514106583072,0.0733542319749217,9.21235588412958e-05,0.00067219150699185,2.13504827586207e-06,4.61571455172414e-06,Low Risk
28.0,19094,191,0.00272157309774865,0.0239498432601881,0.0718495297805643,9.02338448137821e-05,0.000658402963258684,2.09125241379311e-06,4.52103322758621e-06,Low Risk
42.0,19093,183,0.00260758050726703,0.0229467084639499,0.0688401253918496,8.64544167587546e-05,0.000630825875792352,2.00366068965517e-06,4.33167057931035e-06,Low Risk
56.0,19092,183,0.00260758050726703,0.0229467084639499,0.0688401253918496,8.64544167587546e-05,0.000630825875792352,2.00366068965517e-06,4.33167057931035e-06,Low Risk
70.0,19091,183,0.00260758050726703,0.0229467084639499,0.0688401253918496,8.64544167587546e-05,0.000630825875792352,2.00366068965517e-06,4.33167057931035e-06,Low Risk
84.0,19090,163,0.00232259903106298,0.0204388714733543,0.0613166144200628,7.70058466211858e-05,0.000561883157126521,1.78468137931035e-06,3.85826395862069e-06,Low Risk
98.0,19089,165,0.00235109717868339,0.0206896551724138,0.0620689655172414,7.79507036349427e-05,0.000568777428993104,1.80657931034483e-06,3.90560462068966e-06,Low Risk
112.0,19088,166,0.00236534625249359,0.0208150470219436,0.0624451410658308,7.84231321418211e-05,0.000572224564926396,1.81752827586207e-06,3.92927495172414e-06,Low Risk
126.0,19087,166,0.00236534625249359,0.0208150470219436,0.0624451410658308,7.84231321418211e-05,0.000572224564926396,1.81752827586207e-06,3.92927495172414e-06,Low Risk
140.0,19086,170,0.0024223425477344,0.0213166144200627,0.0639498432601881,8.03128461693348e-05,0.000586013108659562,1.86132413793104e-06,4.02395627586207e-06,Low Risk
154.0,19085,170,0.0024223425477344,0.0213166144200627,0.0639498432601881,8.03128461693348e-05,0.000586013108659562,1.86132413793104e-06,4.02395627586207e-06,Low Risk
168.0,19084,170,0.0024223425477344,0.0213166144200627,0.0639498432601881,8.03128461693348e-05,0.000586013108659562,1.86132413793104e-06,4.02395627586207e-06,Low Risk
182.0,19083,152,0.00216585921915076,0.0190595611285267,0.05717868338558,7.18091330455229e-05,0.000523964661860314,1.66424275862069e-06,3.59789031724138e-06,Low Risk
196.0,19082,150,0.00213736107153035,0.0188087774294671,0.0564263322884013,7.0864276031766e-05,0.000517070389993731,1.64234482758621e-06,3.55054965517242e-06,Low Risk
210.0,19081,143,0.00203761755485893,0.0179310344827586,0.0537931034482759,6.75572764836169e-05,0.00049294043846069,1.56570206896552e-06,3.38485733793104e-06,Low Risk
224.0,19080,147,0.00209461385009974,0.0184326018808778,0.0552978056426333,6.94469905111307e-05,0.000506728982193856,1.60949793103448e-06,3.47953866206897e-06,Low Risk
238.0,19079,131,0.00186662866913651,0.0164263322884013,0.0492789968652038,6.18881344010757e-05,0.000451574807261192,1.43431448275862e-06,3.10081336551724e-06,Low Risk
252.0,19078,131,0.00186662866913651,0.0164263322884013,0.0492789968652038,6.18881344010757e-05,0.000451574807261192,1.43431448275862e-06,3.10081336551724e-06,Low Risk
